",model,name,name_out,loaded,balanced,feasible,solved,min_pressure,location"
" ,820186_WHITEPARISH,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\820186_WHITEPARISH\FY1\820186 - WHITEPARISH - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\820186_WHITEPARISH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,14.9752,82018600000024"
" ,820190_LUDGERSHALL,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\820190_LUDGERSHALL\FY1\820190 - LUDGERSHALL - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\820190_LUDGERSHALL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,38.3975,82019000000028"
" ,820198_MARTINSTOWN,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\820198_MARTINSTOWN\FY1\820198 - Martinstown - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\820198_MARTINSTOWN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,36.1845,82019800001016"
" ,820199_CHIDEOCK,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\820199_CHIDEOCK\FY1\820199 - CHIDEOCK - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\820199_CHIDEOCK_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,28.8368,82019900008000"
" ,820603_THE_WITTERINGS,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\820603_THE_WITTERINGS\FY1\820603_The_Witterings_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\820603_THE_WITTERINGS_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,26.9633,82060300000950"
" ,820605_DOWNTON,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\820605_DOWNTON\FY1\820605_DOWNTON_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\820605_DOWNTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.6516,82060500000073"
" ,820606_HORTON_HEATH,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\820606_HORTON_HEATH\FY1\820606 - HORTON HEATH - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\820606_HORTON_HEATH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.179,82060600000087"
" ,820609_CHILD_OKEFORD,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\820609_CHILD_OKEFORD\FY1\820609 - CHILD OKEFORD - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\820609_CHILD_OKEFORD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.415,82060900000072"
" ,820612_BERE_REGIS,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\820612_BERE_REGIS\FY1\820612_BERE_REGIS_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\820612_BERE_REGIS_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,31.2143,82061200000071"
" ,820614_HURSLEY,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\820614_HURSLEY\FY1\820614 - HURSLEY - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\820614_HURSLEY_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,59.9088,82061400000003"
" ,820617_PUDDLETOWN,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\820617_PUDDLETOWN\820617_PUDDLETOWN_FY1\820617_PUDDLETOWN_FY1.mdb,S:\TEST AREA\ac00418\ASP_models_out\820617_PUDDLETOWN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,30.4141,82061700000045"
" ,821080_BOURNEMOUTH,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\821080_BOURNEMOUTH\821080_BOURNEMOUTH_FY1\821080_BOURNEMOUTH_FY1.mdb,S:\TEST AREA\ac00418\ASP_models_out\821080_BOURNEMOUTH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,16.0029,82108000004035"
" ,821081_FAREHAM_BRIDGEMARY,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\821081_FAREHAM_BRIDGEMARY\FY1\821081_FAREHAM_BRIDGEMARY_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\821081_FAREHAM_BRIDGEMARY_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,18.1774,82108100001748"
" ,821102_PORTSWOOD_SHIRLEY,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\821102_PORTSWOOD_SHIRLEY\821102_PORTSWOOD_SHIRLEY_FY1\821102_PORTSWOOD_SHIRLEY_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\821102_PORTSWOOD_SHIRLEY_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,19.0023,82110200002973"
" ,821209_BROADMAYNE,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\821209_BROADMAYNE\821209_FY1\821209_BROADMAYNE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\821209_BROADMAYNE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.6824,82120900000046"
" ,821212_WORTHY_DOWN,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\821212_WORTHY_DOWN\FY1\821212_WORTHY_DOWN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\821212_WORTHY_DOWN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.4528,82121200000027"
" ,821213_GODSHILL,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\821213_GODSHILL\FY1\821213 - GODSHILL - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\821213_GODSHILL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.8454,82121300000068"
" ,821227_ORCHARD_DRIVE,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\821227_ORCHARD_DRIVE\FY1\821227_ORCHARD_DRIVE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\821227_ORCHARD_DRIVE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.9325,82122700000140"
" ,821229_MIDDLE_WALLOP,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\821229_MIDDLE_WALLOP\FY1\821229_MIDDLE_WALLOP_FY.mdb,S:\TEST AREA\ac00418\ASP_models_out\821229_MIDDLE_WALLOP_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,34.8937,82122900000019"
" ,821247_CORFE_CASTLE,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\821247_CORFE_CASTLE\FY1\821247 - CORFE CASTLE - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\821247_CORFE_CASTLE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.1759,82124700000043"
" ,821248_EVERTON,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\821248_EVERTON\FY1\821248_EVERTON_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\821248_EVERTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.1383,82124800000016"
" ,821268_BLANDFORD_CAMP,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\821268_BLANDFORD_CAMP\FY1\821268 Blandford Camp FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\821268_BLANDFORD_CAMP_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.1962,82126800000067"
" ,822205_STEDHAM,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\822205_STEDHAM\FY1\822205_Stedham_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\822205_STEDHAM_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.0027,82220500000024"
" ,822213_NEWCHURCH,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\822213_NEWCHURCH\FY1\822213_NEWCHURCH_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\822213_NEWCHURCH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.8447,82221300000075"
" ,822227_BOSHAM,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\822227_BOSHAM\FY1\822227_Bosham_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\822227_BOSHAM_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.1835,82222700000129"
" ,822229_MIDDLE_WALLOP_EAST,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\822229_MIDDLE_WALLOP_EAST\FY1\822229_Middle_Wallop_East_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\822229_MIDDLE_WALLOP_EAST_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.0225,82222900000010"
" ,822248_HORDLE,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\822248_HORDLE\FY1\822248 - HORDLE - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\822248_HORDLE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.1911,82224800000109"
" ,822268_PIMPERNE,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\822268_PIMPERNE\FY1\822268 - Pimperne - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\822268_PIMPERNE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.5144,82226800000042"
" ,823209_SPETISBURY,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\823209_SPETISBURY\FY1\823209_SPETISBURY FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\823209_SPETISBURY_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.2612,82320900008000"
" ,823213_WROXALL,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\823213_WROXALL\FY1\823213_WROXALL_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\823213_WROXALL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.6745,82321300000012"
" ,824209_STURMINSTER_MARSHALL,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\824209_STURMINSTER_MARSHALL\FY1\824209_STURMINSTER_MARSHALL - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\824209_STURMINSTER_MARSHALL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.452,82420900000036"
" ,824226_MARCHWOOD,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\824226_MARCHWOOD\FY1\824226 - Marchwood - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\824226_MARCHWOOD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.1806,82422600000511"
" ,824229_LARKHILL,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\824229_LARKHILL\FY1\824229 Larkhill FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\824229_LARKHILL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.7955,82422900000073"
" ,825209_BOVINGTON_CAMP,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\825209_BOVINGTON_CAMP\FY1\825209 BOVINGTON CAMP - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\825209_BOVINGTON_CAMP_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.1185,82520900000102"
" ,825229_BULFORD,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\825229_BULFORD\FY1\825229 - BULFORD - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\825229_BULFORD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.3442,82522900000047"
" ,826209_LYTCHETT_MATRAVERS,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\826209_LYTCHETT_MATRAVERS\FY1\826209 Lytchett Matravers FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\826209_LYTCHETT_MATRAVERS_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.7665,82620900008000"
" ,826229_ZOUCH_FARM,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\826229_ZOUCH_FARM\FY1\826229_Zouch_Farm_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\826229_ZOUCH_FARM_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.888,82622910000069"
" ,827209_CROSSWAYS,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\827209_CROSSWAYS\FY1\827209_CROSSWAYS_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\827209_CROSSWAYS_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,27.0107,82720900008000"
" ,827229_NEW_WARD,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\827229_NEW_WARD\FY1\827229_NEW_WARD_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\827229_NEW_WARD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.5016,82722900000049"
" ,828209_WOOL,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\828209_WOOL\FY1\828209_WOOL_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\828209_WOOL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.9741,82820900000080"
" ,828229_STONEHENGE_ESTATE,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\828229_STONEHENGE_ESTATE\FY1\828229_STONEHENGE ESTATE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\828229_STONEHENGE_ESTATE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.7876,82822900000057"
" ,829209_WINTERBORNE_WHITCHURCH,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\829209_WINTERBORNE_WHITCHURCH\FY1\829209 - Winterborne Whitechurch - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\829209_WINTERBORNE_WHITCHURCH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,53.1567,82920900001003"
" ,829229_PERHAM_DOWN,\\vpoct502\Syn471\Southern Networks_471\S2 (82) district LP models_471\829229_PERHAM_DOWN\FY1\829229 - PERHAM DOWN - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\829229_PERHAM_DOWN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.6356,82922900000060"
