"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(TT)"
"60204500001142","Nodes","","21.000000","34.301836","Default Known Flow Node","Known Flow","349421.765237","700205.997742","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001143","Nodes","","21.000000","34.301836","Default Known Flow Node","Known Flow","349410.752234","700193.399739","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001149","Nodes","","21.000000","34.086685","Default Known Flow Node","Known Flow","349482.599253","700162.577730","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001156","Nodes","","21.000000","34.097766","Default Known Flow Node","Known Flow","349483.230253","700165.481731","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001087","Nodes","","21.000000","32.746065","Default Known Flow Node","Known Flow","349113.492153","700062.991703","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001150","Nodes","","21.000000","34.178549","DDS demands","Known Flow","349537.966268","700199.278740","","0.000000","","","","","-1.019999","","","","-0.912102","-1.019999","","","","","","","","D1 PROFILE","","","",""
"60204500001161","Nodes","","21.000000","31.235612","Default Known Flow Node","Known Flow","349337.566214","700079.321707","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001159","Nodes","","21.000000","33.969011","Default Known Flow Node","Known Flow","349222.465182","700135.963723","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001165","Nodes","","21.000000","33.518938","Default Known Flow Node","Known Flow","349659.265301","700151.786727","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001166","Nodes","","21.000000","33.613333","Default Known Flow Node","Known Flow","349622.841291","700160.633730","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001167","Nodes","","21.000000","33.570413","Default Known Flow Node","Known Flow","349642.850297","700122.525719","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001168","Nodes","","21.000000","33.570413","Default Known Flow Node","Known Flow","349667.341303","700118.595718","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001038","Nodes","","21.000000","21.452991","Default Known Flow Node","Known Flow","348005.660851","699434.266532","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001007","Nodes","","21.000000","22.605149","Default Known Flow Node","Known Flow","348125.087884","699654.300592","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001079","Nodes","","21.000000","25.500844","Default Known Flow Node","Known Flow","348459.478975","699951.290673","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001037","Nodes","","21.000000","24.425903","Default Known Flow Node","Known Flow","348342.779943","699880.800653","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001064","Nodes","","21.000000","24.518262","Default Known Flow Node","Known Flow","348389.330956","699884.090654","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001082","Nodes","","21.000000","24.591454","Default Known Flow Node","Known Flow","348394.058957","699915.715663","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001114","Nodes","","21.000000","30.782549","Default Known Flow Node","Known Flow","349366.117221","700004.913687","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001095","Nodes","","21.000000","31.844913","Default Known Flow Node","Known Flow","349537.424268","699789.411629","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001121","Nodes","1121, South of Health Centre Potential, EAE 01","21.000000","32.701728","DDS demands","Known Flow","349519.157097","700066.838929","","0.000000","","","","","","","-4.600000","","-4.113402","-4.600000","","","","","","","","","","DH PROFILE","",""
"60204500001108","Nodes","","21.000000","30.636278","Default Known Flow Node","Known Flow","349340.029214","699641.055588","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001148","Nodes","","21.000000","34.301836","Default Known Flow Node","Known Flow","349390.259228","700188.150737","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001147","Nodes","","21.000000","31.419820","Default Known Flow Node","Known Flow","349296.128202","700049.896699","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001157","Nodes","","21.000000","34.221442","Default Known Flow Node","Known Flow","349841.038351","700324.811774","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500000026","Nodes","","21.000000","23.891783","DDS demands","Known Flow","348288.762928","699796.475631","","0.000000","","","","","-5.239999","","","","-4.685701","-5.239999","","","","","","","","D1 PROFILE","","","",""
"60204500000033","Nodes","","21.000000","25.500844","DDS demands","Known Flow","348445.436971","699973.312679","","0.000000","","-15.999999","","","-2.589999","","","","-16.623510","-18.589999","","","","","C2 PROFILE","","","D1 PROFILE","","","",""
"60204500000109","Nodes","","21.000000","30.701255","DDS demands","Known Flow","349349.273217","699987.291682","","0.000000","","","","","-8.800000","","","","-7.869117","-8.800000","","","","","","","","D1 PROFILE","","","",""
"60204500000138","Nodes","","21.000000","33.072734","DDS demands","Known Flow","349475.608251","700152.805727","","0.000000","","-4.510000","","","-3.160000","","","","-6.858651","-7.669999","","","","","C2 PROFILE","","","D1 PROFILE","","","",""
"60204500000077","Nodes","","21.000000","33.518938","DDS demands","Known Flow","349637.000295","700156.318728","","0.000000","","","","","-11.270000","","","","-10.077835","-11.270000","","","","","","","","D1 PROFILE","","","",""
"60204500000028","Nodes","","21.000000","23.467348","DDS demands","Known Flow","348189.297901","699894.657657","","0.000000","","","","","-19.920001","","","","-17.812821","-19.920001","","","","","","","","D1 PROFILE","","","",""
"60204500000132","Nodes","","21.000000","30.524286","DDS demands","Known Flow","349480.066252","699800.828632","","0.000000","-2.910000","","","-6.210000","-3.780000","","","","-11.535411","-12.900000","","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","",""
"60204500000133","Nodes","","21.000000","31.238591","DDS demands","Known Flow","349326.540211","700129.234721","","0.000000","","","","","-2.740000","","","","-2.450157","-2.740000","","","","","","","","D1 PROFILE","","","",""
"60204500000107","Nodes","","21.000000","34.082700","DDS demands","Known Flow","349486.479254","700165.092731","","0.000000","","","","","-9.370000","","","","-8.378822","-9.370000","","","","","","","","D1 PROFILE","","","",""
"60204500000125","Nodes","","21.000000","34.387199","DDS demands","Known Flow","349323.844210","700231.033749","","0.000000","","","","","-17.040000","","","","-15.237473","-17.040000","","","","","","","","D1 PROFILE","","","",""
"60204500000120","Nodes","","21.000000","23.460187","DDS demands","Known Flow","348194.402903","699901.372659","","0.000000","","","","","-6.370000","","","","-5.696168","-6.370000","","","","","","","","D1 PROFILE","","","",""
"60204500000025","Nodes","","21.000000","24.057780","DDS demands","Known Flow","348248.109917","699839.767642","","0.000000","","","","","-37.639998","","","","-33.658360","-37.639998","","","","","","","","D1 PROFILE","","","",""
"60204500000022","Nodes","","21.000000","22.460702","DDS demands","Known Flow","347899.010822","699507.001552","","0.000000","","","","","-3.489999","","","","-3.120820","-3.489999","","","","","","","","D1 PROFILE","","","",""
"60204500000005","Nodes","","21.000000","21.069271","DDS demands","Known Flow","347871.906281","700032.626032","","0.000000","","","","","-12.350000","","","","-11.043591","-12.350000","","","","","","","","D1 PROFILE","","","",""
"60204500000127","Nodes","","21.000000","31.844913","DDS demands","Known Flow","349553.356272","699795.341630","","0.000000","","","","","-2.409999","","","","-2.155065","-2.409999","","","","","","","","D1 PROFILE","","","",""
"60204500000131","Nodes","","21.000000","31.404853","DDS demands","Known Flow","349429.828239","699870.287651","","0.000000","","","","","-10.159999","","","","-9.085253","-10.159999","","","","","","","","D1 PROFILE","","","",""
"60204500000116","Nodes","","21.000000","31.349542","DDS demands","Known Flow","349382.328226","699915.125663","","0.000000","","","","","-4.039999","","","","-3.612640","-4.039999","","","","","","","","D1 PROFILE","","","",""
"60204500000130","Nodes","","21.000000","30.651445","DDS demands","Known Flow","349158.245165","699970.212678","","0.000000","","","","","-8.899999","","","","-7.958538","-8.899999","","","","","","","","D1 PROFILE","","","",""
"60204500000137","Nodes","137","21.000000","32.335179","DDS demands","Known Flow","349523.426264","699991.333684","","0.000000","","","","","-2.480000","","","","-2.217660","-2.480000","","","","","","","","D1 PROFILE","","","",""
"60204500000044","Nodes","","21.000000","34.898435","DDS demands","Known Flow","349073.032142","700364.848785","","0.000000","-1.090000","-0.920000","","","-13.279999","","","","-13.672591","-15.290000","","","","C1 PROFILE","C2 PROFILE","","","D1 PROFILE","","","",""
"60204500000144","Nodes","","21.000000","34.825074","DDS demands","Known Flow","349087.636146","700335.204777","","0.000000","","","","","-1.999999","","","","-1.788435","-1.999999","","","","","","","","D1 PROFILE","","","",""
"60204500000123","Nodes","","21.000000","34.598557","DDS demands","Known Flow","349184.314172","700292.642766","","0.000000","","","","","-18.499999","","","","-16.543030","-18.499999","","","","","","","","D1 PROFILE","","","",""
"60204500000001","Nodes","Elie DG, Tel, Clocked, Site ID 1882","21.000000","34.999999","Default Known Pressure Node","Known Pressure","349070.625141","700371.683787","","6853.600301","","","","","","","","","735.556850","822.569993","","","","","","","","","","","",""
"60204500000076","Nodes","","21.000000","34.135307","DDS demands","Known Flow","349553.940273","700190.704738","","0.000000","","","","","-4.159999","","","","-3.719946","-4.159999","","","","","","","","D1 PROFILE","","","",""
"60204500000008","Nodes","","21.000000","21.925724","DDS demands","Known Flow","348059.836866","699584.497573","","0.000000","","","","","-2.339999","","","","-2.092469","-2.339999","","","","","","","","D1 PROFILE","","","",""
"60204500000011","Nodes","","21.000000","23.327455","DDS demands","Known Flow","348119.461882","699698.218604","","0.000000","","","","","-2.809999","","","","-2.512752","-2.809999","","","","","","","","D1 PROFILE","","","",""
"60204500000015","Nodes","Logger 9038, Roseville, Links Place","21.000000","31.686447","Val Log Cath","Known Flow","348811.487656","700070.584772","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500000004","Nodes","Logger 9336, 2 Admiralty Lane","21.000000","31.918220","Val Log Cath","Known Flow","349488.233631","699877.401367","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204510001121","Nodes","","21.000000","26.043214","Default Known Flow Node","Known Flow","349473.156251","700037.398696","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001209","Nodes","","21.000000","24.029298","Default Known Flow Node","Known Flow","348204.698923","699800.950460","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204500001210","Nodes","","21.000000","24.029298","Default Known Flow Node","Known Flow","348260.622971","699776.596339","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
