"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"60600300001895","Nodes","1895,","21.000000","39.317664","DDS demands","Known Flow","392959.998084","806156.246572","","0.000000","-17.299999","","","","","","-66.800002","","","","","","","","","","-75.203730","-84.099999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300106472","Nodes","106472,","21.000000","40.090378","Default Known Flow Node","Known Flow","392975.043088","806117.407561","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300118528","Nodes","118528,","21.000000","40.146031","Default Known Flow Node","Known Flow","392995.748094","806153.871571","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300114504","Nodes","114504,","21.000000","40.103402","Default Known Flow Node","Known Flow","393030.873103","806167.371575","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106644","Nodes","106644,","21.000000","40.103402","Default Known Flow Node","Known Flow","392977.697771","806111.818383","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106645","Nodes","106645,","21.000000","36.015571","Default Known Flow Node","Known Flow","393093.389978","806063.468842","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300005488","Nodes","5488,","21.000000","34.965174","DDS demands","Known Flow","393122.992882","806077.744021","","0.000000","-19.830000","","","","","","-40.999998","","","","","","","","","","-54.395275","-60.829998","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300116477","Nodes","116477,","21.000000","23.254062","Default Known Flow Node","Known Flow","392925.123074","806797.996747","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106636","Nodes","106636,","21.000000","22.913576","Default Known Flow Node","Known Flow","392906.748069","806890.996772","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116480","Nodes","116480,","21.000000","22.919623","Default Known Flow Node","Known Flow","392975.721836","806835.766019","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116924","Nodes","116924,","21.000000","23.272493","Default Known Flow Node","Known Flow","393016.621724","806683.376813","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300117459","Nodes","117459,","21.000000","21.848888","Default Known Flow Node","Known Flow","393166.871942","806728.996349","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300117438","Nodes","117438,","21.000000","22.399695","Default Known Flow Node","Known Flow","393205.998151","806606.121694","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106671","Nodes","106671,","21.000000","21.848888","Default Known Flow Node","Known Flow","393195.782039","806730.725695","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300115007","Nodes","115007,","21.000000","21.848888","Default Known Flow Node","Known Flow","393196.873148","806727.121727","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300007260","Nodes","7260,","21.000000","27.724303","DDS demands","Known Flow","393065.748113","807335.871893","","0.000000","","","","","","","-8.669999","","","","","","","","","","-7.752868","-8.669999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300001376","Nodes","1376,","21.000000","23.272750","Default Known Flow Node","Known Flow","393192.373147","807172.746849","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116531","Nodes","116531,","21.000000","33.193883","Default Known Flow Node","Known Flow","392602.247986","807617.121969","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300001369","Nodes","1369,","21.000000","27.764234","DDS demands","Known Flow","393041.123106","807367.746902","","0.000000","","","","","","","-19.229999","","","","","","","","","","-17.195810","-19.229999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300116498","Nodes","116498,","21.000000","27.846352","Default Known Flow Node","Known Flow","393043.998107","807369.246902","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116540","Nodes","116540,","21.000000","33.331540","Default Known Flow Node","Known Flow","392615.853990","807632.402974","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116547","Nodes","116547,","21.000000","33.369860","Default Known Flow Node","Known Flow","392621.863992","807638.149975","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116497","Nodes","116497,","21.000000","27.834383","Default Known Flow Node","Known Flow","393045.729761","807365.114214","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116580","Nodes","116580,","21.000000","26.419698","Default Known Flow Node","Known Flow","392976.619726","807734.617867","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300005597","Nodes","5597,","21.000000","26.439009","Default Known Flow Node","Known Flow","392977.998089","807733.497001","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116503","Nodes","116503,","21.000000","29.103007","Default Known Flow Node","Known Flow","392995.873094","807420.621916","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300114931","Nodes","114931,","21.000000","29.103007","Default Known Flow Node","Known Flow","392997.623094","807421.496916","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116595","Nodes","116595,","21.000000","26.515704","Default Known Flow Node","Known Flow","393068.123113","807802.122020","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300117607","Nodes","117607,","21.000000","26.472029","Default Known Flow Node","Known Flow","393091.373120","807740.622003","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116499","Nodes","116499,","21.000000","29.086766","Default Known Flow Node","Known Flow","392889.115473","807371.641031","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116502","Nodes","116502,","21.000000","29.094422","Default Known Flow Node","Known Flow","392935.998077","807390.246908","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116529","Nodes","116529,","21.000000","33.155167","Default Known Flow Node","Known Flow","392596.506009","807610.989454","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116548","Nodes","116548,","21.000000","33.340522","Default Known Flow Node","Known Flow","392636.371996","807638.918975","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106762","Nodes","106762,","21.000000","34.879958","Default Known Flow Node","Known Flow","392664.275003","807602.953966","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300001365","Nodes","1365,","21.000000","31.814282","Default Known Flow Node","Known Flow","392601.448966","807722.459325","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300105344","Nodes","105344,","21.000000","31.750236","Default Known Flow Node","Known Flow","392630.985994","807721.569998","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300001335","Nodes","1335,","21.000000","31.722617","DDS demands","Known Flow","392643.593998","807719.724997","","0.000000","","","","","","","-25.440001","","","","","","","","","","-22.748904","-25.440001","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300106784","Nodes","106784,","21.000000","31.981937","Default Known Flow Node","Known Flow","392644.880998","807690.591989","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106815","Nodes","106815,","21.000000","30.395074","Default Known Flow Node","Known Flow","392596.323540","807792.151142","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106820","Nodes","106820,","21.000000","31.816349","Default Known Flow Node","Known Flow","392600.494957","807722.488050","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300105356","Nodes","105356,","21.000000","35.107662","Default Known Flow Node","Known Flow","392603.853987","807512.553941","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116514","Nodes","116514,","21.000000","32.616493","Default Known Flow Node","Known Flow","392856.498056","807522.246944","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300005603","Nodes","5603,","21.000000","32.616493","DDS demands","Known Flow","392906.248069","807553.996952","","0.000000","","-0.430000","","","","","-57.179998","","","","","","","","","","-51.515891","-57.609999","","","","","C2 PROFILE","","","","","D1 PROFILE","","","","","","","","","",""
"60600300001307","Nodes","1307,","21.000000","34.387026","Default Known Flow Node","Known Flow","392913.748071","807612.246968","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300001306","Nodes","1306,","21.000000","34.430152","Default Known Flow Node","Known Flow","392937.626078","807572.237957","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106845","Nodes","106845,","21.000000","33.198455","Default Known Flow Node","Known Flow","392620.487092","807567.874000","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300114335","Nodes","114335,","21.000000","33.198455","Default Known Flow Node","Known Flow","392622.247992","807563.871955","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116564","Nodes","116564,","21.000000","32.497987","Default Known Flow Node","Known Flow","392663.747393","807691.238780","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116563","Nodes","116563,","21.000000","32.594326","Default Known Flow Node","Known Flow","392666.998004","807690.996990","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106852","Nodes","106852,","21.000000","41.576006","Default Known Flow Node","Known Flow","392737.199044","807488.332720","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106850","Nodes","106850,","21.000000","41.542405","Default Known Flow Node","Known Flow","392740.880024","807487.979934","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116583","Nodes","116583,","21.000000","25.409859","Default Known Flow Node","Known Flow","392828.623048","807772.872012","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106866","Nodes","106866,","21.000000","25.527780","Default Known Flow Node","Known Flow","392851.142063","807771.952221","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106856","Nodes","106856,","21.000000","26.876044","Default Known Flow Node","Known Flow","393077.545030","807693.690745","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106858","Nodes","106858,","21.000000","26.876044","Default Known Flow Node","Known Flow","393076.114115","807695.809991","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106806","Nodes","106806,","21.000000","26.919698","Default Known Flow Node","Known Flow","393072.219114","807703.191993","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106862","Nodes","106862,","21.000000","37.157426","Default Known Flow Node","Known Flow","392689.568087","807517.343533","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106847","Nodes","106847,","21.000000","37.805123","Default Known Flow Node","Known Flow","392713.473017","807523.696944","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116512","Nodes","116512,","21.000000","39.245565","Default Known Flow Node","Known Flow","392805.231042","807494.657936","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106770","Nodes","106770,","21.000000","39.159572","Default Known Flow Node","Known Flow","392807.956042","807495.341936","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300005598","Nodes","5598,","21.000000","25.786925","DDS demands","Known Flow","392917.373072","807769.247011","","0.000000","","","","","","","-20.020000","","","","-13.850000","","","","","","-30.287161","-33.870001","","","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","","","","",""
"60600300106872","Nodes","106872,","21.000000","26.876044","Default Known Flow Node","Known Flow","393086.307365","807680.713350","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300005231","Nodes","5231,","21.000000","26.400714","DDS demands","Known Flow","393132.387440","807759.884658","","0.000000","","","","","","","-18.799998","","","","","","","","","","-16.811295","-18.799998","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300001350","Nodes","1350,","21.000000","26.410114","DDS demands","Known Flow","393134.498131","807757.497008","","0.000000","","","","","","","-72.360001","","","","","","","","","","-64.705608","-72.360001","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300117603","Nodes","117603,","21.000000","26.352093","Default Known Flow Node","Known Flow","393137.623132","807716.371996","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300114406","Nodes","114406,","21.000000","26.352093","Default Known Flow Node","Known Flow","393147.623135","807707.496994","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300001351","Nodes","1351,","21.000000","26.450565","Default Known Flow Node","Known Flow","393058.248111","807874.997040","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106828","Nodes","106828,","21.000000","26.397781","Default Known Flow Node","Known Flow","393131.442130","807760.954009","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300006645","Nodes","6645,","21.000000","26.387477","Default Known Flow Node","Known Flow","393077.995173","807889.393995","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300001356","Nodes","City Council Building Works","21.000000","26.239506","Daily Metered Site","Known Flow","393126.998129","807887.622043","","0.000000","-122.279997","","","","","","","","","","","","","","","","-109.344964","-122.279997","","","","C1 PROFILE","","","","","","","","","","","","","","","",""
"60600300116631","Nodes","116631,","21.000000","27.428706","Default Known Flow Node","Known Flow","393054.469617","808406.952190","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300000839","Nodes","839,","21.000000","27.426670","DDS demands","Known Flow","393060.123111","808403.372183","","0.000000","","","","","","","-35.580002","","","","","","","","","","-31.816274","-35.580002","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300106930","Nodes","106930,","21.000000","26.534014","Default Known Flow Node","Known Flow","392931.738459","808371.261030","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300006644","Nodes","6644,","21.000000","26.525388","DDS demands","Known Flow","392925.158074","808370.964175","","0.000000","","","","","","","-7.459999","","","","","","","","","","-6.670865","-7.459999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300106932","Nodes","106932,","21.000000","26.665012","Default Known Flow Node","Known Flow","392758.873029","808407.372185","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300000817","Nodes","817,","21.000000","26.641108","DDS demands","Known Flow","392800.623040","808451.872197","","0.000000","","","","","","","-22.380000","","","","","","","","","","-20.012596","-22.380000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300106934","Nodes","106934,","21.000000","26.449823","Default Known Flow Node","Known Flow","393069.074899","807919.650088","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300001354","Nodes","1354,","21.000000","26.450875","DDS demands","Known Flow","393069.748114","807923.622053","","0.000000","","","-37.470001","","","","-7.070000","","","","","","","","","","-39.828468","-44.540003","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","",""
"60600300001015","Nodes","1015,","21.000000","26.947000","DDS demands","Known Flow","393094.830044","808269.147532","","0.000000","","","","","","","-0.519999","","","","","","","","","","-0.464993","-0.519999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300009397","Nodes","S13132016","21.000000","22.037747","Point Loads","Known Flow","393103.748123","808064.622091","","0.000000","","","","","","","","","","","","","-78.459997","","","","-70.160338","-78.459997","","","","","","","","","","","","","","","","PL-AF PROFILE","","","",""
"60600300000816","Nodes","816,","21.000000","26.625365","DDS demands","Known Flow","392890.352065","808372.581175","","0.000000","","","","","","","-29.969999","","","","","","","","","","-26.799709","-29.969999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300106911","Nodes","106911,","21.000000","26.674328","Default Known Flow Node","Known Flow","392858.127056","808394.314181","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116621","Nodes","116621,","21.000000","26.675380","Default Known Flow Node","Known Flow","393036.033223","808318.677853","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300005755","Nodes","5755,","21.000000","26.673412","DDS demands","Known Flow","393037.014262","808316.971390","","0.000000","","","","","","","-7.699999","","","","","","","","","","-6.885477","-7.699999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300106971","Nodes","106971,","21.000000","26.798898","Default Known Flow Node","Known Flow","392928.280409","808116.826478","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106970","Nodes","106970,","21.000000","26.801181","Default Known Flow Node","Known Flow","392929.768076","808118.836106","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116615","Nodes","116615,","21.000000","26.882428","Default Known Flow Node","Known Flow","392878.981158","808166.108499","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300000800","Nodes","800,","21.000000","26.882212","DDS demands","Known Flow","392878.549062","808163.974118","","0.000000","","","","","","","-10.379999","","","","","","","","","","-9.281981","-10.379999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300106977","Nodes","106977,","21.000000","28.131131","Default Known Flow Node","Known Flow","392626.034031","807856.226986","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300105346","Nodes","105346,","21.000000","27.252248","Default Known Flow Node","Known Flow","392664.639003","807886.779043","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106979","Nodes","106979,","21.000000","26.836908","Default Known Flow Node","Known Flow","392920.942073","808112.715104","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300000807","Nodes","807,","21.000000","26.838788","DDS demands","Known Flow","392924.034952","808114.970530","","0.000000","","","","","","","-33.900001","","","","","","","","","","-30.313988","-33.900001","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300106983","Nodes","106983,","21.000000","26.531339","Default Known Flow Node","Known Flow","392932.191076","808099.634101","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300000804","Nodes","804,","21.000000","26.632069","DDS demands","Known Flow","392926.733299","808105.980726","","0.000000","","","","","","","-34.810001","","","","","","","","","","-31.127725","-34.810001","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300116606","Nodes","116606,","21.000000","24.080863","Default Known Flow Node","Known Flow","392766.903651","807968.086629","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106961","Nodes","P14133531, CATTOFIELD PLACE CSEP, 46.34 SCMH","24.000000","24.073016","CSEP Unmatched","Known Flow","392824.066155","808016.306172","","0.000000","","","","","","","","","","","","","","","-46.340001","","-41.438058","-46.340001","","","","","","","","","","","","","","","","","","DC PROFILE","",""
"60600300116613","Nodes","116613,","21.000000","27.420212","Default Known Flow Node","Known Flow","392826.349483","808150.402214","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300115384","Nodes","115384,","21.000000","27.420212","Default Known Flow Node","Known Flow","392827.748048","808151.497115","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300001183","Nodes","1183,","21.000000","27.021306","Default Known Flow Node","Known Flow","392865.373058","808182.997123","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300107028","Nodes","107028,","21.000000","29.858992","Default Known Flow Node","Known Flow","393070.423814","808738.502887","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300107037","Nodes","107037,","21.000000","29.815566","Default Known Flow Node","Known Flow","393080.218634","808727.302724","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116709","Nodes","116709,","21.000000","30.461793","Default Known Flow Node","Known Flow","392857.641800","808954.369836","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116714","Nodes","116714,","21.000000","30.519897","Default Known Flow Node","Known Flow","392943.748079","809007.997348","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300106994","Nodes","106994,","21.000000","29.815559","Default Known Flow Node","Known Flow","393081.252117","808726.119271","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300107051","Nodes","107051,","21.000000","29.912671","Default Known Flow Node","Known Flow","392979.833602","808823.929798","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300107108","Nodes","107108,","21.000000","29.915692","Default Known Flow Node","Known Flow","392994.970922","808838.676477","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300107067","Nodes","107067,","21.000000","30.448858","Default Known Flow Node","Known Flow","392848.101105","808963.249375","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116686","Nodes","116686,","21.000000","22.860788","Default Known Flow Node","Known Flow","392785.123036","808828.747299","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300000828","Nodes","828,","21.000000","22.858706","DDS demands","Known Flow","392798.998040","808832.122300","","0.000000","","","","","","","-8.130000","","","","","","","","","","-7.269991","-8.130000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300107192","Nodes","107192,","21.000000","29.995418","Default Known Flow Node","Known Flow","393021.123100","808863.872309","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300117693","Nodes","117693,","21.000000","36.329499","DDS demands","Known Flow","393110.419508","808912.140005","","0.000000","","","","","","","-4.429999","","","","","","","","","","-3.961385","-4.429999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300007016","Nodes","7016,","21.000000","36.343208","DDS demands","Known Flow","393110.998125","808910.622321","","0.000000","","","","","","","-6.049999","","","","","","","","","","-5.410018","-6.049999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300107115","Nodes","107115,","21.000000","29.859000","Default Known Flow Node","Known Flow","393068.969624","808740.165722","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116662","Nodes","116662,","21.000000","29.873114","Default Known Flow Node","Known Flow","393061.359868","808768.647823","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300116663","Nodes","116663,","21.000000","29.873114","Default Known Flow Node","Known Flow","393062.998112","808769.497283","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300000315","Nodes","315,","21.000000","30.527401","DDS demands","Known Flow","392947.373080","809010.497349","","0.000000","","","","","","","-14.399999","","","","","","","","","","-12.876738","-14.399999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300117696","Nodes","117696,","21.000000","36.094080","Default Known Flow Node","Known Flow","393096.629721","808944.752639","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300000864","Nodes","864,","21.000000","36.206831","DDS demands","Known Flow","393103.373123","808930.622327","","0.000000","","","","","","","-14.009999","","","","","","","","","","-12.527992","-14.009999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300116716","Nodes","116716,","21.000000","27.768280","Default Known Flow Node","Known Flow","392741.748024","809012.372349","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
