"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60206200000099","Nodes","99","21.000000","21.269894","DDS demands","Known Flow","321968.891766","739824.026522","","0.000000","-18.950000","","","","","-17.299999","","","","-10.369999","","","-41.688440","-46.619998","","","C1 PROFILE","","","","","D1 PROFILE","","","","I2 PROFILE","",""
"60206200002322","Nodes","-309240","21.000000","21.172488","Default Known Flow Node","Known Flow","321941.935734","739787.245612","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002320","Nodes","-309236","21.000000","25.327503","Default Known Flow Node","Known Flow","321892.624103","739914.442182","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000140","Nodes","68 GEORGE STREET, Logger ID: 9859","21.000000","21.046079","Val Log Cath","Known Flow","321919.006753","739756.376504","","0.000000","","","","","","-5.850000","","","","","","","-5.231174","-5.850000","","","","","","","","D1 PROFILE","","","","","",""
"60206200002321","Nodes","-309237","21.000000","21.128226","Default Known Flow Node","Known Flow","321893.676746","739821.759522","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000052","Nodes","52","21.000000","32.943582","DDS demands","Known Flow","322126.324809","739594.354460","","0.000000","","","-2.799999","","","","","","","","","","-2.503810","-2.799999","","","","","C3 PROFILE","","","","","","","","",""
"60206200000097","Nodes","97","21.000000","33.049152","DDS demands","Known Flow","322277.507156","739811.473823","","0.000000","","","","","","-17.739999","","","","","","","-15.863424","-17.739999","","","","","","","","D1 PROFILE","","","","","",""
"60206200002352","Nodes","-309296","21.000000","32.352094","Default Known Flow Node","Known Flow","322328.692204","739725.127766","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000098","Nodes","098, P13131488, GEORGE SQUARE CSEP, 11.45","22.999998","24.835387","CSEP DDS Matched","Known Flow","322125.464595","739958.660243","","0.000000","-1.150000","","","","","-12.870000","-11.449999","","","","","","-22.775729","-25.469999","","","C1 PROFILE","","","","","D1 PROFILE","DC PROFILE","","","","",""
"60206200002330","Nodes","-309250","21.000000","23.470816","Default Known Flow Node","Known Flow","322055.234790","739924.066550","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000159","Nodes","159","21.000000","34.574393","DDS demands","Known Flow","322210.899105","739944.233204","","0.000000","","-13.340000","-2.660000","","","","","","","","","","-14.307486","-16.000000","","","","C2 PROFILE","C3 PROFILE","","","","","","","","",""
"60206200002342","Nodes","-309273","21.000000","25.429729","Default Known Flow Node","Known Flow","322173.277822","739998.161570","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000051","Nodes","51","21.000000","33.070131","DDS demands","Known Flow","322283.796852","739816.054520","","0.000000","","","","","","-16.440000","","","","","","","-14.700943","-16.440000","","","","","","","","D1 PROFILE","","","","","",""
"60206200002365","Nodes","-842092","21.000000","33.082756","Default Known Flow Node","Known Flow","322283.050852","739817.297521","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000115","Nodes","115","21.000000","32.708945","DDS demands","Known Flow","322297.808271","739775.811012","","0.000000","","","","","","-3.819999","","","","","","","-3.415912","-3.819999","","","","","","","","D1 PROFILE","","","","","",""
"60206200002367","Nodes","-842094","21.000000","32.766029","Default Known Flow Node","Known Flow","322304.778858","739779.538510","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000053","Nodes","53","21.000000","32.340624","DDS demands","Known Flow","322326.985864","739723.522495","","0.000000","","","","","","-11.589999","","","","","","","-10.363985","-11.589999","","","","","","","","D1 PROFILE","","","","","",""
"60206200000143","Nodes","143","21.000000","32.291769","DDS demands","Known Flow","322367.289627","739682.691875","","0.000000","","","","","","-0.880000","","","","","","","-0.786911","-0.880000","","","","","","","","D1 PROFILE","","","","","",""
"60206200000144","Nodes","144","21.000000","32.258237","DDS demands","Known Flow","322379.445590","739690.490040","","0.000000","","","","","","-5.539999","","","","","","","-4.953967","-5.539999","","","","","","","","D1 PROFILE","","","","","",""
"60206200000146","Nodes","146","21.000000","32.248399","DDS demands","Known Flow","322259.589845","739605.979463","","0.000000","","","","","","-3.729999","","","","","","","-3.335432","-3.729999","","","","","","","","D1 PROFILE","","","","","",""
"60206200002348","Nodes","-309279","21.000000","32.248399","Default Known Flow Node","Known Flow","322265.695847","739585.033457","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000148","Nodes","148","21.000000","32.050399","DDS demands","Known Flow","322288.194853","739567.847453","","0.000000","","","","","","-6.710000","","","","","","","-6.000202","-6.710000","","","","","","","","D1 PROFILE","","","","","",""
"60206200002374","Nodes","-846084","21.000000","32.957551","Default Known Flow Node","Known Flow","322134.080811","739596.543460","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002346","Nodes","-309277","21.000000","33.736512","Default Known Flow Node","Known Flow","322235.525839","739884.746539","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002368","Nodes","-842095","21.000000","32.766029","Default Known Flow Node","Known Flow","322305.813858","739777.724510","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000054","Nodes","54","21.000000","32.194008","DDS demands","Known Flow","322205.788831","739663.591479","","0.000000","","","","","","-4.330000","","","","","","","-3.871963","-4.330000","","","","","","","","D1 PROFILE","","","","","",""
"60206200000129","Nodes","129","21.000000","34.719840","DDS demands","Known Flow","321538.561890","740336.386126","","0.000000","","","","","","-4.139999","","","","","","","-3.702062","-4.139999","","","","","","","","D1 PROFILE","","","","","",""
"60206200000200","Nodes","200","21.000000","15.697113","DDS demands","Known Flow","321922.723754","740336.047662","","0.000000","","","","","","-4.070000","","","","","","","-3.639466","-4.070000","","","","","","","","D1 PROFILE","","","","","",""
"60206200000024","Nodes","24","21.000000","15.537819","DDS demands","Known Flow","321961.972764","740366.404670","","0.000000","","","","","","-7.210000","","","","","","","-6.447311","-7.210000","","","","","","","","D1 PROFILE","","","","","",""
"60206200000120","Nodes","120","21.000000","16.068436","DDS demands","Known Flow","321941.844759","740280.483647","","0.000000","","","","","","-5.330000","","","","","","","-4.766181","-5.330000","","","","","","","","D1 PROFILE","","","","","",""
"60206200000057","Nodes","57","21.000000","24.850453","DDS demands","Known Flow","321580.404908","740068.411590","","0.000000","","","","","","-3.970000","","","","","","","-3.550045","-3.970000","","","","","","","","D1 PROFILE","","","","","",""
"60206200000056","Nodes","56","21.000000","25.145637","DDS demands","Known Flow","321596.970610","740040.758523","","0.000000","","","","","","-10.350000","","","","","","","-9.255155","-10.350000","","","","","","","","D1 PROFILE","","","","","",""
"60206200000022","Nodes","22","21.000000","28.789334","DDS demands","Known Flow","321679.751346","740094.028166","","0.000000","","","","","","-8.520000","","","","","","","-7.618736","-8.520000","","","","","","","","D1 PROFILE","","","","","",""
"60206200000023","Nodes","23","21.000000","16.094556","DDS demands","Known Flow","321951.657134","740290.422886","","0.000000","","","","","","-7.250000","","","","","","","-6.483080","-7.250000","","","","","","","","D1 PROFILE","","","","","",""
"60206200000134","Nodes","","21.000000","16.094853","DDS demands","Known Flow","321952.465762","740288.486649","","0.000000","","","","","","-7.020000","","","","","","","-6.277409","-7.020000","","","","","","","","D1 PROFILE","","","","","",""
"60206200002324","Nodes","-309242","21.000000","16.083061","Default Known Flow Node","Known Flow","321947.403405","740287.236802","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000103","Nodes","103","21.000000","20.696472","Default Known Flow Node","Known Flow","321981.408770","740142.659609","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002325","Nodes","-309245","21.000000","20.691867","Default Known Flow Node","Known Flow","321977.157769","740152.864612","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000136","Nodes","136","21.000000","19.369249","DDS demands","Known Flow","322108.586336","740208.367654","","0.000000","","","","","","-4.719999","","","","","","","-4.220708","-4.719999","","","","","","","","D1 PROFILE","","","","","",""
"60206200002343","Nodes","-309274","21.000000","24.132887","Default Known Flow Node","Known Flow","322174.712822","740006.241572","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000123","Nodes","123","21.000000","16.713433","Default Known Flow Node","Known Flow","322059.180791","740343.380664","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000026","Nodes","26","21.000000","16.871265","DDS demands","Known Flow","322131.295811","740326.510659","","0.000000","","","","","","-3.559999","","","","","","","-3.183415","-3.559999","","","","","","","","D1 PROFILE","","","","","",""
"60206200000116","Nodes","116","21.000000","17.052414","DDS demands","Known Flow","322169.949821","740353.713666","","0.000000","","","","","","-5.460000","","","","","","","-4.882429","-5.460000","","","","","","","","D1 PROFILE","","","","","",""
"60206200000031","Nodes","31","21.000000","17.581626","DDS demands","Known Flow","322324.367056","740367.706769","","0.000000","","","","","","-9.980000","","","","","","","-8.924294","-9.980000","","","","","","","","D1 PROFILE","","","","","",""
"60206200000153","Nodes","Union Cottage, School Road, Logger ID: 9854","21.000000","17.502465","Val Log Cath","Known Flow","322351.093870","740424.613686","","0.000000","","-67.820000","-2.190000","","","-0.739999","","","","","","","-63.265918","-70.750001","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","","","",""
"60206200002344","Nodes","-309275","21.000000","17.385594","DDS demands","Known Flow","322186.602851","740380.392156","","0.000000","","","","","","-9.450000","","","","","","","-8.450359","-9.450000","","","","","","","","D1 PROFILE","","","","","",""
"60206200002354","Nodes","-309298","21.000000","17.501902","DDS demands","Known Flow","322352.709871","740424.739686","","0.000000","","","","","","-0.869999","","","","","","","-0.777969","-0.869999","","","","","","","","D1 PROFILE","","","","","",""
"60206200000154","Nodes","154","21.000000","17.475235","DDS demands","Known Flow","322440.679895","740468.215698","","0.000000","","","","","","-1.019999","","","","","","","-0.912102","-1.019999","","","","","","","","D1 PROFILE","","","","","",""
"60206200000100","Nodes","100","21.000000","19.218423","DDS demands","Known Flow","322112.280647","740221.455240","","0.000000","","","","","","-6.000000","","","","","","","-5.365307","-6.000000","","","","","","","","D1 PROFILE","","","","","",""
"60206200002337","Nodes","-309262","21.000000","19.262835","Default Known Flow Node","Known Flow","322111.516805","740225.442632","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002334","Nodes","-309257","21.000000","19.191141","Default Known Flow Node","Known Flow","322109.095804","740220.603630","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000101","Nodes","101","21.000000","19.372631","DDS demands","Known Flow","322114.886806","740207.850627","","0.000000","","","-3.039999","","","-3.739999","","","","","","","-6.062797","-6.780000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","",""
"60206200000050","Nodes","50","21.000000","23.846031","DDS demands","Known Flow","322169.809821","740006.426572","","0.000000","-5.019999","","","-1.539999","","-10.339999","","","","-7.450000","","","-21.774205","-24.349999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","I2 PROFILE","",""
"60206200002341","Nodes","-309272","21.000000","23.846031","Default Known Flow Node","Known Flow","322167.569820","740005.465572","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000044","Nodes","044","21.000000","20.177843","DDS demands","Known Flow","322107.844804","740023.997577","","0.000000","","","-2.910000","","","-14.140000","","","","","","","-15.246416","-17.050000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","",""
"60206200000139","Nodes","139","21.000000","20.051099","DDS demands","Known Flow","322140.980813","740065.943588","","0.000000","","","","-3.930000","","-2.289999","","","","","","","-5.562035","-6.220000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","",""
"60206200000138","Nodes","138","21.000000","19.981996","DDS demands","Known Flow","322079.900797","739965.580561","","0.000000","-1.570000","","","-3.299999","","-9.920000","","","","","","","-13.225482","-14.790000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","",""
"60206200000105","Nodes","105","21.000000","21.023069","DDS demands","Known Flow","322020.819780","740064.480588","","0.000000","","","","","","-15.829999","","","","","","","-14.155468","-15.829999","","","","","","","","D1 PROFILE","","","","","",""
"60206200000102","Nodes","102","21.000000","20.880000","DDS demands","Known Flow","322041.037786","740084.268593","","0.000000","","","","","","-9.119999","","","","","","","-8.155266","-9.119999","","","","","","","","D1 PROFILE","","","","","",""
"60206200002327","Nodes","-309247","21.000000","21.013036","DDS demands","Known Flow","322023.462496","740067.067098","","0.000000","","","","","","-3.110000","","","","","","","-2.781017","-3.110000","","","","","","","","D1 PROFILE","","","","","",""
"60206200000114","Nodes","114","21.000000","21.150773","DDS demands","Known Flow","322221.000628","740046.174097","","0.000000","-34.319999","-2.559999","","","","-20.309998","","","","","","","-51.140320","-57.189999","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","",""
"60206200002345","Nodes","2345, Union Street Housing Potential","21.000000","19.659092","DDS demands","Known Flow","322295.293944","740152.423442","","0.000000","","","","","","","","-3.749999","","","","","0.000000","0.000000","","","","","","","","","","DH PROFILE","","","",""
"60206200000124","Nodes","124","21.000000","16.447245","DDS demands","Known Flow","322033.926784","740398.128679","","0.000000","","","","","","-8.850000","","","","","","","-7.913828","-8.850000","","","","","","","","D1 PROFILE","","","","","",""
"60206200002326","Nodes","-309246","21.000000","16.447245","Default Known Flow Node","Known Flow","321992.351773","740438.817690","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002332","Nodes","-309253","21.000000","16.976375","Default Known Flow Node","Known Flow","322082.579797","740301.624652","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002333","Nodes","-309254","21.000000","16.976375","Default Known Flow Node","Known Flow","322083.083797","740299.613652","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000122","Nodes","122","21.000000","17.044690","DDS demands","Known Flow","322080.468797","740297.012651","","0.000000","","","","","","-3.930000","","","","","","","-3.514276","-3.930000","","","","","","","","D1 PROFILE","","","","","",""
"60206200002340","Nodes","-309270","21.000000","20.301410","Default Known Flow Node","Known Flow","322150.393131","740074.004744","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000037","Nodes","37","21.000000","20.051999","DDS demands","Known Flow","322211.313832","740143.372609","","0.000000","","","","","","-13.529999","","","","","","","-12.098767","-13.529999","","","","","","","","D1 PROFILE","","","","","",""
"60206200002350","Nodes","-309285","21.000000","17.626160","Default Known Flow Node","Known Flow","322305.220858","740390.869677","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002355","Nodes","-309299","21.000000","17.501902","Default Known Flow Node","Known Flow","322352.840871","740430.837687","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000035","Nodes","35","21.000000","18.644078","DDS demands","Known Flow","322526.094918","740422.468685","","0.000000","","","-1.739999","","","-10.719999","","","","","","","-11.141955","-12.459999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","",""
"60206200000150","Nodes","150","21.000000","19.324002","DDS demands","Known Flow","322678.075010","740545.761727","","0.000000","","","","","","-5.749999","","","","","","","-5.141752","-5.749999","","","","","","","","D1 PROFILE","","","","","",""
"60206200000210","Nodes","210","21.000000","24.078985","Default Known Flow Node","Known Flow","321903.206748","739951.470557","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000213","Nodes","213,  PLEASANCE COTTAGE Housing Potential","21.000000","32.970932","DDS demands","Known Flow","322129.561359","739613.725941","","0.000000","","","","","","","","-8.149999","","","","","0.000000","0.000000","","","","","","","","","","DH PROFILE","","","",""
"60206200000217","Nodes","217","21.000000","32.933249","Default Known Flow Node","Known Flow","322293.049855","739799.506516","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000218","Nodes","218","21.000000","32.933249","Default Known Flow Node","Known Flow","322338.417867","739814.130520","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000214","Nodes","214","21.000000","33.003079","Default Known Flow Node","Known Flow","322069.482794","739693.701487","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002372","Nodes","-846082","21.000000","33.003079","Default Known Flow Node","Known Flow","322069.687794","739690.713486","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002296","Nodes","-1404955","21.000000","20.177843","Default Known Flow Node","Known Flow","322130.702315","740008.967299","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002299","Nodes","-1475754","21.000000","19.099246","Default Known Flow Node","Known Flow","322393.168882","740310.135655","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002339","Nodes","-309266","21.000000","20.177843","Default Known Flow Node","Known Flow","322132.196811","740007.984572","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002297","Nodes","-1404956","21.000000","20.177843","Default Known Flow Node","Known Flow","322133.946811","740015.595574","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002315","Nodes","-2942360","21.000000","24.095483","Default Known Flow Node","Known Flow","321912.674751","739953.233558","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000040","Nodes","40","21.000000","22.905593","DDS demands","Known Flow","322003.629877","739970.433783","","0.000000","","","","","","-10.069999","","","","","","","-9.004774","-10.069999","","","","","","","","D1 PROFILE","","","","","",""
"60206200002302","Nodes","-1609788","21.000000","24.299194","Default Known Flow Node","Known Flow","321932.831757","739932.105552","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002314","Nodes","-2793529","21.000000","27.194478","Default Known Flow Node","Known Flow","321792.681398","739955.972870","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002301","Nodes","-1609787","21.000000","24.108348","Default Known Flow Node","Known Flow","321920.917753","739957.086559","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002305","Nodes","-1609791","21.000000","23.139156","Default Known Flow Node","Known Flow","321976.782895","739986.064559","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002306","Nodes","-1609792","21.000000","22.738906","Default Known Flow Node","Known Flow","321999.949775","739987.329567","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002357","Nodes","-3364382","21.000000","23.469290","Default Known Flow Node","Known Flow","322024.206781","739938.463554","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000055","Nodes","055, P07116244, Pony Park, 50.31scm/h","22.999998","19.356059","CSEP DDS Matched","Known Flow","322688.096962","740550.859720","","0.000000","","","","","","-2.859999","-30.829000","","","","","","-30.125307","-33.688999","","","","","","","","D1 PROFILE","DC PROFILE","","","","",""
"60206200002360","Nodes","-3394483","21.000000","34.505833","Default Known Flow Node","Known Flow","322213.945833","739950.429557","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002329","Nodes","-309249","21.000000","23.469016","Default Known Flow Node","Known Flow","322035.226057","739949.215856","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002304","Nodes","-1609790","21.000000","23.139156","Default Known Flow Node","Known Flow","321939.697758","740016.508575","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000110","Nodes","110","21.000000","28.964460","Default Known Flow Node","Known Flow","321663.094792","740118.671859","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002303","Nodes","-1609789","21.000000","23.183272","Default Known Flow Node","Known Flow","321937.557758","740030.122578","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000039","Nodes","39","21.000000","20.147257","DDS demands","Known Flow","322125.483809","740160.222614","","0.000000","","","","","","-8.229999","","","","","","","-7.359412","-8.229999","","","","","","","","D1 PROFILE","","","","","",""
"60206200002308","Nodes","-1654755","21.000000","20.147257","Default Known Flow Node","Known Flow","322127.057809","740152.860612","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000036","Nodes","36","21.000000","19.982181","DDS demands","Known Flow","322245.428842","740177.843619","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002312","Nodes","-1654764","21.000000","19.977483","Default Known Flow Node","Known Flow","322247.957021","740178.413293","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002300","Nodes","-1475755","21.000000","19.054830","Default Known Flow Node","Known Flow","322434.978893","740219.228630","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000038","Nodes","38","21.000000","20.227252","DDS demands","Known Flow","322149.813816","740074.979591","","0.000000","","","","","","-13.090000","","","","","","","-11.705312","-13.090000","","","","","","","","D1 PROFILE","","","","","",""
"60206200002310","Nodes","-1654759","21.000000","20.095916","Default Known Flow Node","Known Flow","322214.245833","740144.314610","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200002311","Nodes","","21.000000","19.982181","Default Known Flow Node","Known Flow","322245.819008","740176.852402","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200001003","Nodes","1003","21.000000","25.716267","DDS demands","Known Flow","321615.773732","740050.553942","","0.000000","","","","","","-2.630000","","","","","","","-2.351793","-2.630000","","","","","","","","D1 PROFILE","","","","","",""
"60206200001001","Nodes","20 ABBEY GARDENS, Logger ID: 9856","21.000000","32.237837","Val Log Cath","Known Flow","322352.405282","739621.824739","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60206200000119","Nodes","119","21.000000","26.201394","DDS demands","Known Flow","321859.762489","739923.061351","","0.000000","","","","","","-5.559999","","","","","","","-4.971851","-5.559999","","","","","","","","D1 PROFILE","","","","","",""
"60206200000117","Nodes","117","21.000000","16.689287","DDS demands","Known Flow","322155.918609","740280.522335","","0.000000","","","","","","-6.540000","","","","","","","-5.848185","-6.540000","","","","","","","","D1 PROFILE","","","","","",""
