"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)"
"60206300002127","Nodes","","21.000000","28.916450","Default Known Flow Node","Known Flow","313031.539334","718435.915702","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002129","Nodes","","21.000000","35.675391","Default Known Flow Node","Known Flow","313220.074386","718412.376696","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002130","Nodes","","21.000000","35.461646","Default Known Flow Node","Known Flow","313245.355393","718440.091704","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002138","Nodes","","21.000000","36.027986","DDS demands","Known Flow","313137.665363","718429.402701","","0.000000","","-45.999999","","","","","","","","-41.134023","-45.999999","","","","C2 PROFILE","","","","","","",""
"60206300002150","Nodes","","21.000000","36.033690","Default Known Flow Node","Known Flow","313141.508364","718415.701697","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002140","Nodes","","21.000000","35.359918","Default Known Flow Node","Known Flow","313131.170361","718413.348696","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002141","Nodes","","21.000000","24.966806","Default Known Flow Node","Known Flow","312985.943322","718557.333736","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002144","Nodes","","21.000000","33.164189","Default Known Flow Node","Known Flow","313240.975391","718315.641670","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002146","Nodes","","21.000000","35.393345","Default Known Flow Node","Known Flow","313122.610359","718511.672723","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002147","Nodes","","21.000000","35.550019","Default Known Flow Node","Known Flow","313134.324362","718413.763696","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002158","Nodes","MAXIMO 781899","21.000000","25.053921","Point Loads","Known Flow","312952.822313","718469.363712","","0.000000","","","","","","","","","-11.079999","-9.907934","-11.079999","","","","","","","","","","","PL-AF PROFILE"
"60206300002263","Nodes","","21.000000","49.996678","Default Known Flow Node","Known Flow","313246.280393","718796.649801","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002157","Nodes","","21.000000","30.026515","Default Known Flow Node","Known Flow","313062.587343","718416.928697","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002159","Nodes","","21.000000","25.053921","Default Known Flow Node","Known Flow","312913.005302","718489.576717","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002160","Nodes","","21.000000","33.250078","Default Known Flow Node","Known Flow","313208.091718","718298.894944","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002145","Nodes","","21.000000","33.250078","Default Known Flow Node","Known Flow","313205.928382","718297.616665","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002161","Nodes","","21.000000","33.250078","Default Known Flow Node","Known Flow","313204.031381","718307.490668","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002167","Nodes","","21.000000","26.496465","Default Known Flow Node","Known Flow","313546.464474","717643.972487","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002168","Nodes","","21.000000","26.496465","Default Known Flow Node","Known Flow","313556.661477","717669.656494","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002169","Nodes","","21.000000","27.089519","Default Known Flow Node","Known Flow","313443.401446","717636.837485","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002171","Nodes","","21.000000","21.824412","Default Known Flow Node","Known Flow","313344.558420","717412.857424","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002174","Nodes","","21.000000","26.788137","Default Known Flow Node","Known Flow","313509.663464","717663.824492","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002241","Nodes","","21.000000","26.715841","Default Known Flow Node","Known Flow","313517.369467","717665.617493","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002177","Nodes","","21.000000","25.751217","Default Known Flow Node","Known Flow","313409.578437","717510.269451","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002179","Nodes","","21.000000","24.504110","Default Known Flow Node","Known Flow","313341.538419","717609.231478","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002181","Nodes","","21.000000","26.388648","Default Known Flow Node","Known Flow","313560.010478","717620.101480","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002185","Nodes","","21.000000","24.383387","Default Known Flow Node","Known Flow","313269.117399","717463.034438","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002067","Nodes","","21.000000","22.775013","Default Known Flow Node","Known Flow","313243.406392","717280.608388","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002187","Nodes","","21.000000","27.089519","Default Known Flow Node","Known Flow","313440.912446","717646.831488","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002189","Nodes","","21.000000","23.740155","Default Known Flow Node","Known Flow","313311.956411","717360.680410","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002192","Nodes","","21.000000","26.388648","Default Known Flow Node","Known Flow","313537.702472","717603.676476","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002253","Nodes","","21.000000","29.386688","Default Known Flow Node","Known Flow","313370.726427","717764.932520","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002173","Nodes","","21.000000","26.091378","Default Known Flow Node","Known Flow","313427.104442","717544.300460","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002196","Nodes","","21.000000","22.240966","Default Known Flow Node","Known Flow","313364.578425","717321.247399","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002076","Nodes","","21.000000","24.370175","Default Known Flow Node","Known Flow","313265.457398","717461.759437","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002199","Nodes","","21.000000","24.370175","Default Known Flow Node","Known Flow","313267.421399","717459.271437","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002182","Nodes","","21.000000","26.388648","Default Known Flow Node","Known Flow","313541.892473","717615.640479","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002186","Nodes","","21.000000","22.572572","DDS demands","Known Flow","313278.777402","717285.783390","","0.000000","","","","","","","-7.440000","","","-6.652981","-7.440000","","","","","","","","","D1 PROFILE","",""
"60206300002180","Nodes","","21.000000","24.709905","Default Known Flow Node","Known Flow","313347.714420","717536.810458","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002204","Nodes","","21.000000","26.388648","Default Known Flow Node","Known Flow","313523.680947","717599.816564","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002247","Nodes","","21.000000","26.822288","Default Known Flow Node","Known Flow","313494.659460","717671.347494","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002215","Nodes","","21.000000","28.474748","Default Known Flow Node","Known Flow","313325.537414","718211.361641","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002219","Nodes","","21.000000","23.703921","Default Known Flow Node","Known Flow","313516.048466","717986.379580","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002233","Nodes","","21.000000","23.791153","Default Known Flow Node","Known Flow","313572.103271","717962.791411","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002221","Nodes","","21.000000","23.678121","Default Known Flow Node","Known Flow","313508.605464","717993.187582","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002250","Nodes","","21.000000","23.678121","Default Known Flow Node","Known Flow","313510.210307","717992.587400","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002224","Nodes","","21.000000","28.229434","Default Known Flow Node","Known Flow","313388.720970","717697.166721","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002216","Nodes","","21.000000","28.108620","Default Known Flow Node","Known Flow","313347.345420","718191.118636","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002220","Nodes","","21.000000","23.791153","Default Known Flow Node","Known Flow","313573.498482","717962.242574","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002234","Nodes","","21.000000","23.747534","Default Known Flow Node","Known Flow","313579.701484","717979.357578","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002235","Nodes","","21.000000","26.732074","Default Known Flow Node","Known Flow","313450.782448","717749.223516","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002242","Nodes","","21.000000","26.715841","Default Known Flow Node","Known Flow","313538.675472","717682.689498","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002090","Nodes","","21.000000","30.107932","Default Known Flow Node","Known Flow","313286.538404","717759.354518","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002251","Nodes","","21.000000","23.704543","Default Known Flow Node","Known Flow","313508.929464","717988.908581","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002254","Nodes","","21.000000","29.386688","Default Known Flow Node","Known Flow","313393.782433","717770.112521","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002255","Nodes","","21.000000","23.562111","Default Known Flow Node","Known Flow","313441.364446","718187.172635","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002256","Nodes","","21.000000","29.343447","Default Known Flow Node","Known Flow","313433.312444","717764.260520","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002248","Nodes","","21.000000","26.822288","Default Known Flow Node","Known Flow","313500.832462","717683.776498","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002149","Nodes","","21.000000","50.257596","Default Known Flow Node","Known Flow","313447.138447","719044.133868","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002261","Nodes","","21.000000","49.989441","Default Known Flow Node","Known Flow","313502.081462","719079.502878","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002270","Nodes","","21.000000","49.905860","Default Known Flow Node","Known Flow","313511.350465","719063.890873","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002267","Nodes","","21.000000","49.748746","Default Known Flow Node","Known Flow","313574.601482","719177.222904","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002274","Nodes","","21.000000","49.481441","Default Known Flow Node","Known Flow","313636.884499","719336.390948","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002269","Nodes","","21.000000","49.769339","Default Known Flow Node","Known Flow","313571.956481","719055.410871","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002271","Nodes","","21.000000","49.989441","Default Known Flow Node","Known Flow","313495.663461","719076.529877","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002273","Nodes","","21.000000","49.481441","Default Known Flow Node","Known Flow","313622.127495","719369.029956","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002276","Nodes","","21.000000","49.691302","Default Known Flow Node","Known Flow","313601.997490","719430.066973","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002012","Nodes","","21.000000","23.266736","Default Known Flow Node","Known Flow","312579.727211","717485.088444","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002042","Nodes","","21.000000","24.418364","Default Known Flow Node","Known Flow","312861.870288","717682.653498","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002099","Nodes","","21.000000","23.996115","Default Known Flow Node","Known Flow","313138.963364","717979.209578","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002272","Nodes","","21.000000","49.989441","Default Known Flow Node","Known Flow","313512.706465","719084.752879","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002069","Nodes","","21.000000","23.955268","Default Known Flow Node","Known Flow","313219.883386","717606.231477","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002107","Nodes","","21.000000","23.996115","Default Known Flow Node","Known Flow","313197.413380","717994.453582","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002121","Nodes","","21.000000","23.986764","Default Known Flow Node","Known Flow","313176.706374","718017.092589","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002142","Nodes","","21.000000","24.836172","Default Known Flow Node","Known Flow","312993.365324","718576.208741","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002203","Nodes","","21.000000","21.824412","Default Known Flow Node","Known Flow","313336.938417","717431.375429","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002193","Nodes","","21.000000","26.388648","Default Known Flow Node","Known Flow","313541.624473","717587.869472","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002178","Nodes","","21.000000","25.681506","Default Known Flow Node","Known Flow","313406.559436","717512.076451","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002258","Nodes","","21.000000","26.822288","Default Known Flow Node","Known Flow","313513.104465","717703.089503","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002246","Nodes","","21.000000","26.796901","Default Known Flow Node","Known Flow","313506.237464","717669.941494","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002310","Nodes","","21.000000","24.140491","Default Known Flow Node","Known Flow","312917.517195","717577.825755","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300002312","Nodes","","21.000000","24.248083","Default Known Flow Node","Known Flow","313230.350264","717452.342427","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300000001","Nodes","","21.000000","38.668668","Default Known Flow Node","Known Flow","313212.957730","718154.663096","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300000004","Nodes","","21.000000","32.042685","Default Known Flow Node","Known Flow","313305.235514","717938.085902","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300000003","Nodes","","21.000000","32.115729","Default Known Flow Node","Known Flow","313291.977028","717954.536447","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300000005","Nodes","","21.000000","31.655666","Default Known Flow Node","Known Flow","313353.581029","717886.265690","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300000006","Nodes","","21.000000","38.709234","Default Known Flow Node","Known Flow","313213.918422","718151.969834","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300000002","Nodes","","21.000000","32.540945","Default Known Flow Node","Known Flow","313297.189661","717956.294526","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300000007","Nodes","OUDENARDE VILLAGE POTENTIAL","21.000000","28.039614","PL demand","Known Flow","313418.045802","718004.686064","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300000009","Nodes","","21.000000","32.371923","Default Known Flow Node","Known Flow","313309.348487","717940.706288","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60206300001440","Nodes","4 Properties@Kintillo Road, NA:18489","21.000000","23.988330","Point Loads","Known Flow","312947.029694","717401.933055","","0.000000","","","","","","","","","-8.579999","-7.672389","-8.579999","","","","","","","","","","","PL-AF PROFILE"
"60206300001439","Nodes","5 Properties@Chaise Road, NA:18489","21.000000","26.397210","Point Loads","Known Flow","312969.326783","718350.739983","","0.000000","","","","","","","","","-10.060000","-8.995832","-10.060000","","","","","","","","","","","PL-AF PROFILE"
