"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60202300000586","Nodes","586","21.000000","21.707619","DDS demands","Known Flow","354780.614695","733961.352927","","0.000000","","","","","-11.329999","","","","","-10.131489","-11.329999","","","","","","","D1 PROFILE","","","",""
"60202300000471","Nodes","471","21.000000","22.381432","DDS demands","Known Flow","354590.232157","734093.716132","","0.000000","","","","","-17.190000","","","","","-15.371606","-17.190000","","","","","","","D1 PROFILE","","","",""
"60202300006666","Nodes","-36","21.000000","24.063952","Default Known Flow Node","Known Flow","354676.302666","734072.601957","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000716","Nodes","716","21.000000","29.804466","Default Known Flow Node","Known Flow","354972.051204","734390.945157","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006524","Nodes","-1462491","21.000000","29.712160","Default Known Flow Node","Known Flow","354997.360754","734358.331035","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000598","Nodes","598","21.000000","29.711930","DDS demands","Known Flow","354996.928066","734363.110545","","0.000000","","","","","-16.719998","","","","","-14.951322","-16.719998","","","","","","","D1 PROFILE","","","",""
"60202300006610","Nodes","-223","21.000000","27.135811","Default Known Flow Node","Known Flow","354667.677307","734417.775343","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006605","Nodes","-208","21.000000","27.135811","Default Known Flow Node","Known Flow","354667.983817","734402.146581","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000759","Nodes","759","21.000000","27.135811","Default Known Flow Node","Known Flow","354667.912758","734394.519151","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006575","Nodes","-1462753","21.000000","24.063952","Default Known Flow Node","Known Flow","354714.461677","734073.161958","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006520","Nodes","-1462481","21.000000","24.063952","Default Known Flow Node","Known Flow","354671.256665","734115.874969","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006613","Nodes","-240","21.000000","30.617798","Default Known Flow Node","Known Flow","354979.769018","734465.005384","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006619","Nodes","-251","21.000000","30.617798","Default Known Flow Node","Known Flow","354972.617013","734479.634758","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006514","Nodes","-138","21.000000","27.034438","Default Known Flow Node","Known Flow","354746.354685","734288.004016","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006593","Nodes","-159","21.000000","26.787468","Default Known Flow Node","Known Flow","354703.908055","734322.695807","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006615","Nodes","-243","21.000000","32.550086","Default Known Flow Node","Known Flow","355078.444434","734471.986893","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006547","Nodes","-1462610","21.000000","28.818968","Default Known Flow Node","Known Flow","355130.402829","734177.573053","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006602","Nodes","-194","21.000000","38.053055","Default Known Flow Node","Known Flow","355194.861236","734385.530166","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006525","Nodes","-1462493","21.000000","38.496020","Default Known Flow Node","Known Flow","355213.077373","734286.794950","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000597","Nodes","597","21.000000","29.734317","Default Known Flow Node","Known Flow","355000.915476","734308.006266","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006697","Nodes","-4904568","21.000000","46.698600","Default Known Flow Node","Known Flow","355484.246914","734220.759093","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000721","Nodes","721","21.000000","38.933782","Default Known Flow Node","Known Flow","355259.319861","734360.906695","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006709","Nodes","-56","21.000000","46.764004","Default Known Flow Node","Known Flow","355433.257315","734133.023142","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006711","Nodes","-57","21.000000","46.764004","Default Known Flow Node","Known Flow","355417.909868","734142.301976","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006720","Nodes","-63","21.000000","46.722115","Default Known Flow Node","Known Flow","355495.368390","734149.538714","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006555","Nodes","-1462653","21.000000","38.018366","Default Known Flow Node","Known Flow","355175.127375","734366.686467","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000728","Nodes","728","21.000000","44.332776","Default Known Flow Node","Known Flow","355627.463758","734245.902545","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000067","Nodes","67","21.000000","43.761501","DDS demands","Known Flow","355636.888563","734245.430136","","0.000000","","","","","-19.099999","","","","","-17.079562","-19.099999","","","","","","","D1 PROFILE","","","",""
"60202300000495","Nodes","495","21.000000","43.693253","DDS demands","Known Flow","355690.811874","734254.419972","","0.000000","","","","","-3.359999","","","","","-3.004572","-3.359999","","","","","","","D1 PROFILE","","","",""
"60202300006693","Nodes","-4904547","21.000000","47.999998","Default Known Flow Node","Known Flow","356395.461035","734464.593528","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006651","Nodes","-326885","21.000000","47.642447","Default Known Flow Node","Known Flow","356390.410133","734460.297063","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000571","Nodes","571","21.000000","47.461682","Default Known Flow Node","Known Flow","356251.513400","734387.689767","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000737","Nodes","737","21.000000","47.571425","Default Known Flow Node","Known Flow","356376.383555","734458.469370","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006650","Nodes","-326854","21.000000","47.557575","Default Known Flow Node","Known Flow","356387.307027","734461.676443","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000001","Nodes","CARNOUSTIE DG, Profiled, Site ID 1628","21.000000","47.999998","Default Known Pressure Node","Known Pressure","356396.276134","734462.639063","","4128.879797","","","","","","","","","","1842.426571","2060.377909","","","","","","","","","","",""
"60202300006644","Nodes","-318","21.000000","35.079417","Default Known Flow Node","Known Flow","355271.538199","734664.303821","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000101","Nodes","101","21.000000","34.999629","DDS demands","Known Flow","355266.179317","734732.150474","","0.000000","","","","","-8.229999","","","","","-7.359412","-8.229999","","","","","","","D1 PROFILE","","","",""
"60202300006660","Nodes","-341","21.000000","34.985340","Default Known Flow Node","Known Flow","355264.769827","734754.109143","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006653","Nodes","-329","21.000000","34.980774","Default Known Flow Node","Known Flow","355267.225524","734718.904124","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006655","Nodes","-331","21.000000","34.014886","Default Known Flow Node","Known Flow","355529.716899","734726.074135","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006698","Nodes","-4904580","21.000000","35.931607","Default Known Flow Node","Known Flow","355528.896374","734641.412681","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000083","Nodes","83","21.000000","38.781760","DDS demands","Known Flow","355662.108528","734530.299412","","0.000000","-4.169999","","","","-24.650000","","","","","-25.771359","-28.820001","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"60202300000757","Nodes","757","21.000000","39.408901","DDS demands","Known Flow","355598.409054","734530.726252","","0.000000","-18.430000","","","","","","","","","-16.480436","-18.430000","","","C1 PROFILE","","","","","","","",""
"60202300006641","Nodes","-312","21.000000","31.388135","Default Known Flow Node","Known Flow","355774.850438","734654.218279","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000202","Nodes","202","21.000000","34.730697","DDS demands","Known Flow","356498.876730","734915.345909","","0.000000","","","","","-14.129999","","","","","-12.635299","-14.129999","","","","","","","D1 PROFILE","","","",""
"60202300006649","Nodes","-326845","21.000000","46.053348","Default Known Flow Node","Known Flow","356346.836774","734557.654956","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006696","Nodes","-4904566","21.000000","46.767099","Default Known Flow Node","Known Flow","356945.928665","734735.534349","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006706","Nodes","-547","21.000000","44.287554","Default Known Flow Node","Known Flow","356769.248756","734758.797821","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006703","Nodes","-517","21.000000","44.331465","Default Known Flow Node","Known Flow","356525.063840","734689.443258","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000489","Nodes","PANBRIDE ST, GCM Profiled, Site ID 1630","21.000000","46.999998","Default Known Pressure Node","Known Pressure","356946.200004","734733.676362","","5022.527548","","","","","","","","","","1015.909455","1136.087220","","","","","","","","","","",""
"60202300006710","Nodes","-562","21.000000","42.825183","Default Known Flow Node","Known Flow","357151.646972","734773.359537","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000217","Nodes","217","21.000000","42.824702","DDS demands","Known Flow","357147.792339","734769.638147","","0.000000","","","","","-10.810000","","","","","-9.666496","-10.810000","","","","","","","D1 PROFILE","","","",""
"60202300006581","Nodes","-1462788","21.000000","26.114205","Default Known Flow Node","Known Flow","355736.369955","735035.438219","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000395","Nodes","395","21.000000","26.096603","DDS demands","Known Flow","355734.002421","735033.539719","","0.000000","-5.630000","","-6.789999","","-8.879999","","","","","-19.046840","-21.300001","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","","","",""
"60202300006670","Nodes","-382","21.000000","26.025331","Default Known Flow Node","Known Flow","355735.124291","735102.630858","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006564","Nodes","-1462714","21.000000","26.114205","Default Known Flow Node","Known Flow","355738.729955","735034.625219","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000773","Nodes","773","21.000000","25.314206","DDS demands","Known Flow","354249.470550","734311.447022","","0.000000","","","","","-0.629999","","","","","-0.563357","-0.629999","","","","","","","D1 PROFILE","","","",""
"60202300000762","Nodes","762","21.000000","26.056718","DDS demands","Known Flow","354482.112614","734373.476039","","0.000000","","","","","-9.970000","","","","","-8.915352","-9.970000","","","","","","","D1 PROFILE","","","",""
"60202300001002","Nodes","1002, P10124655, DEV@MAIN STREET, -16.99SCMH","24.000000","25.959968","CSEP DDS Matched","Known Flow","354403.881691","734440.038136","","0.000000","","","","","","-16.989999","","","","-15.192761","-16.989999","","","","","","","","DC PROFILE","","",""
"60202300000775","Nodes","775","21.000000","25.372832","DDS demands","Known Flow","354287.888561","734407.144048","","0.000000","","","","","-1.990000","","","","","-1.779493","-1.990000","","","","","","","D1 PROFILE","","","",""
"60202300000774","Nodes","774","21.000000","25.337376","DDS demands","Known Flow","354302.360610","734343.144060","","0.000000","","","","","-12.140000","","","","","-10.855805","-12.140000","","","","","","","D1 PROFILE","","","",""
"60202300000770","Nodes","770","21.000000","25.318862","DDS demands","Known Flow","354362.870763","734170.145639","","0.000000","","","","","-14.970000","","","","","-13.386442","-14.970000","","","","","","","D1 PROFILE","","","",""
"60202300006600","Nodes","-188","21.000000","25.326636","Default Known Flow Node","Known Flow","354350.472578","734369.482038","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000776","Nodes","776","21.000000","25.196277","DDS demands","Known Flow","354366.011582","734390.907044","","0.000000","","","","","-5.059999","","","","","-4.524742","-5.059999","","","","","","","D1 PROFILE","","","",""
"60202300006521","Nodes","-1462484","21.000000","25.988731","Default Known Flow Node","Known Flow","354459.223607","734278.267013","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006699","Nodes","-4904585","21.000000","47.422419","Default Known Flow Node","Known Flow","355468.512162","734291.418229","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006715","Nodes","-593","21.000000","45.671041","Default Known Flow Node","Known Flow","357086.214042","734874.799506","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000772","Nodes","772","21.000000","25.431143","DDS demands","Known Flow","354334.650928","734277.199111","","0.000000","","","","","-4.119999","","","","","-3.684177","-4.119999","","","","","","","D1 PROFILE","","","",""
"60202300000769","Nodes","769","21.000000","25.464617","DDS demands","Known Flow","354362.383181","734233.232514","","0.000000","","","","","-8.960000","","","","","-8.012192","-8.960000","","","","","","","D1 PROFILE","","","",""
"60202300000402","Nodes","402","21.000000","24.330460","DDS demands","Known Flow","354541.846630","734119.293970","","0.000000","","","","","-4.909999","","","","","-4.390609","-4.909999","","","","","","","D1 PROFILE","","","",""
"60202300006677","Nodes","-41","21.000000","24.330757","Default Known Flow Node","Known Flow","354529.886627","734082.595960","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000763","Nodes","763","21.000000","26.039388","DDS demands","Known Flow","354482.555288","734352.752810","","0.000000","","","","","-8.039999","","","","","-7.189511","-8.039999","","","","","","","D1 PROFILE","","","",""
"60202300006596","Nodes","-174","21.000000","26.038816","Default Known Flow Node","Known Flow","354482.624116","734350.726818","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000361","Nodes","361","21.000000","41.022295","DDS demands","Known Flow","356934.702767","735596.875325","","0.000000","","","","","-11.270000","","","","","-10.077835","-11.270000","","","","","","","D1 PROFILE","","","",""
"60202300006661","Nodes","-346","21.000000","34.139906","Default Known Flow Node","Known Flow","355390.215861","734781.323150","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006543","Nodes","-1462587","21.000000","26.020190","Default Known Flow Node","Known Flow","354391.172589","734353.965034","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000777","Nodes","777","21.000000","26.020190","DDS demands","Known Flow","354411.675594","734327.217027","","0.000000","","","","","-2.809999","","","","","-2.512752","-2.809999","","","","","","","D1 PROFILE","","","",""
"60202300000025","Nodes","25","21.000000","25.068274","Default Known Flow Node","Known Flow","354465.761747","734174.901412","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006724","Nodes","-65","21.000000","24.963481","Default Known Flow Node","Known Flow","354471.408600","734151.475871","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000765","Nodes","765","21.000000","25.943482","Default Known Flow Node","Known Flow","354551.121070","734353.589540","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000767","Nodes","767","21.000000","25.869460","DDS demands","Known Flow","354580.591640","734329.115027","","0.000000","","","","","-4.429999","","","","","-3.961385","-4.429999","","","","","","","D1 PROFILE","","","",""
"60202300006578","Nodes","-1462770","21.000000","28.715575","Default Known Flow Node","Known Flow","354945.818051","734269.699945","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006598","Nodes","-184","21.000000","25.339811","DDS demands","Known Flow","354613.578753","734363.360267","","0.000000","","","","","-2.980000","","","","","-2.664769","-2.980000","","","","","","","D1 PROFILE","","","",""
"60202300000117","Nodes","117","21.000000","24.535146","DDS demands","Known Flow","355514.478894","735121.965243","","0.000000","","-142.600008","","","-2.910000","","","","","-130.117651","-145.510008","","","","C2 PROFILE","","","D1 PROFILE","","","",""
"60202300000778","Nodes","778","21.000000","26.011161","DDS demands","Known Flow","354409.211594","734265.922010","","0.000000","","","","","-1.649999","","","","","-1.475459","-1.649999","","","","","","","D1 PROFILE","","","",""
"60202300006591","Nodes","-153","21.000000","26.019688","Default Known Flow Node","Known Flow","354411.084067","734311.275841","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300001001","Nodes","1001","21.000000","25.659398","DDS demands","Known Flow","354474.694612","734240.806003","","0.000000","","","","","-2.980000","","","","","-2.664769","-2.980000","","","","","","","D1 PROFILE","","","",""
"60202300006563","Nodes","-1462693","21.000000","25.431143","Default Known Flow Node","Known Flow","354339.236106","734306.925396","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006516","Nodes","-140","21.000000","25.431143","Default Known Flow Node","Known Flow","354354.790579","734288.827016","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006695","Nodes","-4904561","21.000000","40.444038","Default Known Flow Node","Known Flow","355295.402892","734486.676225","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006692","Nodes","-4904539","21.000000","24.330751","Default Known Flow Node","Known Flow","354529.669472","734083.708407","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000003","Nodes","PANBRIDE DG, Profiled, Site ID 1629","21.000000","44.000001","Default Known Pressure Node","Known Pressure","357110.546329","735339.519302","","505.928968","","","","","","","","","","197.614406","220.991332","","","","","","","","","","",""
"60202300000250","Nodes","250","21.000000","27.639742","DDS demands","Known Flow","354853.258301","734305.377609","","0.000000","","","","","-6.710000","","","","","-6.000202","-6.710000","","","","","","","D1 PROFILE","","","",""
"60202300006667","Nodes","-369","21.000000","25.141801","Default Known Flow Node","Known Flow","355542.971421","734913.583672","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300001006","Nodes","1006","21.000000","28.116414","Default Known Flow Node","Known Flow","356193.741024","735270.690381","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300001015","Nodes","","21.000000","25.345671","DDS demands","Known Flow","354448.769604","734236.377002","","0.000000","","","","","-6.730000","","","","","-6.018086","-6.730000","","","","","","","D1 PROFILE","","","",""
"60202300000411","Nodes","411","21.000000","25.141801","Default Known Flow Node","Known Flow","355547.891904","734914.892187","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006675","Nodes","-403","21.000000","39.542397","Default Known Flow Node","Known Flow","356093.030011","734382.037859","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006518","Nodes","-144","21.000000","27.705259","Default Known Flow Node","Known Flow","354863.096807","734297.517033","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000768","Nodes","768","21.000000","25.774804","DDS demands","Known Flow","354513.484622","734280.270000","","0.000000","","","","","-5.810000","","","","","-5.195405","-5.810000","","","","","","","D1 PROFILE","","","",""
"60202300006504","Nodes","-106","21.000000","27.303678","DDS demands","Known Flow","354883.256723","734229.924000","","0.000000","","","","","-4.999999","","","","","-4.471089","-4.999999","","","","","","","D1 PROFILE","","","",""
"60202300006628","Nodes","-276","21.000000","39.394784","Default Known Flow Node","Known Flow","355599.787918","734531.127082","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006734","Nodes","-707","21.000000","28.109089","Default Known Flow Node","Known Flow","356189.877709","735274.798629","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000029","Nodes","29","21.000000","29.389631","DDS demands","Known Flow","355105.465783","734246.768005","","0.000000","","","","","-8.890000","","","","","-7.949597","-8.890000","","","","","","","D1 PROFILE","","","",""
"60202300000707","Nodes","707","21.000000","22.712610","Default Known Flow Node","Known Flow","354040.651493","734521.957080","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006625","Nodes","-268","21.000000","22.712610","Default Known Flow Node","Known Flow","354043.308494","734522.493080","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006632","Nodes","-289","21.000000","40.213535","Default Known Flow Node","Known Flow","355275.879788","734589.634584","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006635","Nodes","-297","21.000000","40.200216","Default Known Flow Node","Known Flow","355271.981464","734592.889642","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006530","Nodes","-1462509","21.000000","25.431143","Default Known Flow Node","Known Flow","354352.320578","734280.193014","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000505","Nodes","505","21.000000","31.068507","DDS demands","Known Flow","356179.515075","735094.313235","","0.000000","","","","","-10.689999","","","","","-9.559189","-10.689999","","","","","","","D1 PROFILE","","","",""
"60202300000401","Nodes","P00072070, Main Street, 16.24","22.999998","22.694808","CSEP DDS Matched","Known Flow","354042.879494","734523.907080","","0.000000","","","","","","-16.240000","","","","-14.522098","-16.240000","","","","","","","","DC PROFILE","","",""
"60202300006559","Nodes","-1462663","21.000000","25.372832","Default Known Flow Node","Known Flow","354285.590136","734387.030593","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000527","Nodes","P00079467, Burnside Street, 7.50","22.999998","42.358222","CSEP DDS Matched","Known Flow","355563.067954","734410.021170","","0.000000","","","","","","-7.499999","","","","-6.706634","-7.499999","","","","","","","","DC PROFILE","","",""
"60202300000050","Nodes","50","21.000000","40.168744","DDS demands","Known Flow","355257.699825","734592.006099","","0.000000","","","","","-6.040000","","","","","-5.401076","-6.040000","","","","","","","D1 PROFILE","","","",""
"60202300001005","Nodes","1005","21.000000","35.282131","Default Known Flow Node","Known Flow","355638.001606","734636.323463","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006589","Nodes","-1462831","21.000000","35.316023","Default Known Flow Node","Known Flow","355639.359928","734683.514124","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300001018","Nodes","1018","21.000000","31.071353","Default Known Flow Node","Known Flow","356182.869669","735092.126455","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300001024","Nodes","P00089564, Ravensby Road, 27.60","24.000000","25.803532","CSEP DDS Matched","Known Flow","354543.580064","734263.193816","","0.000000","","","","","","-27.600001","","","","-24.680415","-27.600001","","","","","","","","DC PROFILE","","",""
"60202300000007","Nodes","","21.000000","30.759219","Default Known Flow Node","Known Flow","354866.235971","734305.508612","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000584","Nodes","","21.000000","30.828620","Default Known Flow Node","Known Flow","355085.214705","734305.628931","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000086","Nodes","","21.000000","45.217469","Default Known Flow Node","Known Flow","355441.341276","734493.852424","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300000085","Nodes","","21.000000","47.481330","Default Known Flow Node","Known Flow","355466.976034","734289.436381","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300006500","Nodes","","21.000000","47.120660","Default Known Flow Node","Known Flow","355940.727272","734285.381313","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005019","Nodes","","21.000000","25.339460","Default Known Flow Node","Known Flow","354301.300564","734342.455031","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005020","Nodes","","21.000000","25.463202","Default Known Flow Node","Known Flow","354361.414581","734233.204001","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005022","Nodes","","21.000000","21.005230","Default Known Flow Node","Known Flow","354376.271585","734049.141951","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005026","Nodes","","21.000000","26.019659","Default Known Flow Node","Known Flow","354411.064594","734310.356022","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005030","Nodes","","21.000000","25.943482","Default Known Flow Node","Known Flow","354548.901632","734353.559034","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005032","Nodes","","21.000000","25.334795","Default Known Flow Node","Known Flow","354613.950649","734363.349036","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005033","Nodes","","21.000000","25.009490","Default Known Flow Node","Known Flow","354638.049656","734362.804036","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005034","Nodes","","21.000000","26.322763","Default Known Flow Node","Known Flow","354631.411654","734279.955014","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005036","Nodes","","21.000000","21.068147","Default Known Flow Node","Known Flow","354321.917570","734099.949965","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005037","Nodes","","21.000000","21.068147","Default Known Flow Node","Known Flow","354337.509574","734089.686962","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005038","Nodes","","21.000000","21.068147","Default Known Flow Node","Known Flow","354344.866576","734096.999964","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005043","Nodes","","21.000000","21.629436","Default Known Flow Node","Known Flow","354421.483597","734121.339971","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005047","Nodes","","21.000000","22.626469","Default Known Flow Node","Known Flow","354477.977612","734113.441968","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005048","Nodes","","21.000000","23.049244","Default Known Flow Node","Known Flow","354471.144611","734069.425956","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005053","Nodes","","21.000000","23.686340","Default Known Flow Node","Known Flow","354505.148108","734030.049428","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005052","Nodes","","21.000000","23.686340","Default Known Flow Node","Known Flow","354513.768622","734032.215946","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005046","Nodes","","21.000000","25.062607","Default Known Flow Node","Known Flow","354466.065609","734173.633985","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005058","Nodes","","21.000000","26.208025","DDS demands","Known Flow","354495.010617","734437.977057","","0.000000","","","","","-10.169999","","","","","-9.094195","-10.169999","","","","","","","D1 PROFILE","","","",""
"60202300005059","Nodes","","21.000000","23.482564","Default Known Flow Node","Known Flow","354498.936607","734046.344664","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60202300005061","Nodes","","21.000000","26.038843","Default Known Flow Node","Known Flow","354482.579614","734351.614033","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
