"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"60604300000018","Nodes","18","21.000000","23.795553","DDS demands","Known Flow","271739.505098","846637.062587","","0.000000","","","","-0.880000","","-0.786911","-0.880000","","","","","","D1 PROFILE",""
"60604300009029","Nodes","-1125344","21.000000","41.475259","Default Known Flow Node","Known Flow","271981.477858","845991.929582","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000148","Nodes","P00055678, Loch Lann Road, -189.69","30.000000","31.076574","CSEP DDS Matched","Known Flow","271846.645128","845737.120342","","0.000000","","","","","-179.999993","-160.959195","-179.999993","","","","","","","DC PROFILE"
"60604300000149","Nodes","149","21.000000","31.212731","Default Known Flow Node","Known Flow","271843.392127","845723.588339","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300002319","Nodes","P00109284, Keppoch Road, -24.4","33.000000","39.161573","CSEP DDS Matched","Known Flow","271678.726082","846083.959437","","0.000000","","","-24.399999","","","-21.818912","-24.399999","","","","","CC PROFILE","",""
"60604300000134","Nodes","134","21.000000","40.486268","DDS demands","Known Flow","271698.568087","846172.147461","","0.000000","","","","-1.799999","","-1.609592","-1.799999","","","","","","D1 PROFILE",""
"60604300009069","Nodes","-439570","21.000000","40.486268","Default Known Flow Node","Known Flow","271645.425073","846140.409452","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000139","Nodes","139","21.000000","40.486268","Default Known Flow Node","Known Flow","271625.457067","846143.244453","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000143","Nodes","143","21.000000","31.508105","DDS demands","Known Flow","272464.358296","846152.492455","","0.000000","","","","-5.870000","","-5.249058","-5.870000","","","","","","D1 PROFILE",""
"60604300009040","Nodes","-1570244","21.000000","66.582443","Default Known Flow Node","Known Flow","272746.052372","846416.407527","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000108","Nodes","108","21.000000","62.619658","DDS demands","Known Flow","272567.080120","846467.003116","","0.000000","","","","-15.200000","","-13.592110","-15.200000","","","","","","D1 PROFILE",""
"60604300000110","Nodes","110","21.000000","63.406695","Default Known Flow Node","Known Flow","272625.587340","846431.301531","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000104","Nodes","104","21.000000","63.630208","DDS demands","Known Flow","272658.757349","846469.647542","","0.000000","","","","-23.270000","","-20.808448","-23.270000","","","","","","D1 PROFILE",""
"60604300000111","Nodes","111","21.000000","63.671267","Default Known Flow Node","Known Flow","272693.363358","846483.219545","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000103","Nodes","103","21.000000","64.923366","Default Known Flow Node","Known Flow","272689.241357","846426.956530","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300009039","Nodes","-1570240","21.000000","64.964355","Default Known Flow Node","Known Flow","272671.643352","846371.199515","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000113","Nodes","113","21.000000","63.753405","Default Known Flow Node","Known Flow","272755.102375","846494.411548","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000109","Nodes","109","21.000000","62.640823","Default Known Flow Node","Known Flow","272543.692317","846550.662564","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000105","Nodes","105","21.000000","62.990179","Default Known Flow Node","Known Flow","272614.594650","846519.150507","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000112","Nodes","112","21.000000","63.753405","Default Known Flow Node","Known Flow","272725.294367","846520.510555","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000107","Nodes","107","21.000000","62.961840","Default Known Flow Node","Known Flow","272634.824342","846531.750558","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000187","Nodes","187","21.000000","40.501252","Default Known Flow Node","Known Flow","271708.024441","846110.334748","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300009028","Nodes","-9023","21.000000","41.352542","Default Known Flow Node","Known Flow","272041.050181","846066.723432","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000242","Nodes","","21.000000","39.378009","Default Known Flow Node","Known Flow","271681.004430","846077.207503","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000209","Nodes","","21.000000","33.430746","Default Known Flow Node","Known Flow","271919.301147","845792.625357","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000210","Nodes","","21.000000","33.018077","Default Known Flow Node","Known Flow","271937.502152","845817.645364","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000216","Nodes","","21.000000","41.522018","Default Known Flow Node","Known Flow","272129.568117","846047.696541","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000222","Nodes","","21.000000","42.277361","Default Known Flow Node","Known Flow","272011.890173","845946.008399","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000226","Nodes","","21.000000","40.486268","Default Known Flow Node","Known Flow","271739.142098","846208.532471","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000227","Nodes","","21.000000","32.494017","Default Known Flow Node","Known Flow","271901.403143","845762.757349","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000228","Nodes","","21.000000","31.870797","Default Known Flow Node","Known Flow","271880.433137","845741.292343","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000234","Nodes","","21.000000","32.429100","Default Known Flow Node","Known Flow","272022.577176","845797.291359","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000235","Nodes","","21.000000","32.472468","Default Known Flow Node","Known Flow","272027.971177","845799.916359","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000237","Nodes","","21.000000","40.633868","Default Known Flow Node","Known Flow","272165.717214","846219.007473","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000233","Nodes","","21.000000","29.641954","Default Known Flow Node","Known Flow","272111.101200","845949.885400","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000240","Nodes","","21.000000","31.125850","Default Known Flow Node","Known Flow","271849.031128","845736.775342","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000243","Nodes","","21.000000","39.378009","Default Known Flow Node","Known Flow","271683.272083","846077.243435","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000238","Nodes","","21.000000","29.023139","Default Known Flow Node","Known Flow","272115.590201","845942.001398","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000252","Nodes","","21.000000","24.203381","Default Known Flow Node","Known Flow","271677.701082","846611.715580","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000253","Nodes","","21.000000","24.203381","Default Known Flow Node","Known Flow","271660.974077","846588.355574","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000256","Nodes","","21.000000","23.211602","Default Known Flow Node","Known Flow","271972.139162","846857.873647","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000258","Nodes","","21.000000","23.897690","Default Known Flow Node","Known Flow","271676.982081","846740.093615","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000260","Nodes","","21.000000","24.006962","Default Known Flow Node","Known Flow","271653.639075","846703.562605","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000261","Nodes","","21.000000","24.050705","Default Known Flow Node","Known Flow","271677.326082","846691.308602","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000263","Nodes","","21.000000","24.954927","Default Known Flow Node","Known Flow","271581.015055","846700.130604","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000265","Nodes","","21.000000","23.877979","Default Known Flow Node","Known Flow","271672.462080","846734.838614","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000266","Nodes","","21.000000","23.921729","Default Known Flow Node","Known Flow","271676.905081","846729.572612","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000270","Nodes","","21.000000","24.806421","Default Known Flow Node","Known Flow","271564.925051","846665.124595","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000271","Nodes","","21.000000","24.806421","Default Known Flow Node","Known Flow","271579.559055","846676.541598","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000257","Nodes","","21.000000","23.220842","Default Known Flow Node","Known Flow","272022.536176","846824.124638","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000277","Nodes","","21.000000","24.183036","Default Known Flow Node","Known Flow","271660.489077","846666.912595","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000305","Nodes","","21.000000","40.676773","Default Known Flow Node","Known Flow","272220.351229","846266.555486","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000309","Nodes","","21.000000","34.979369","Default Known Flow Node","Known Flow","272345.091263","846303.963497","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000310","Nodes","","21.000000","34.979369","Default Known Flow Node","Known Flow","272368.393270","846320.683501","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000315","Nodes","","21.000000","30.421899","Default Known Flow Node","Known Flow","272370.582270","846206.610470","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000325","Nodes","","21.000000","34.893133","Default Known Flow Node","Known Flow","272321.445257","846317.885500","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000330","Nodes","","21.000000","40.847300","Default Known Flow Node","Known Flow","272250.876238","846173.335461","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000333","Nodes","","21.000000","34.669140","Default Known Flow Node","Known Flow","272307.228253","846274.526489","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000345","Nodes","","21.000000","41.564634","Default Known Flow Node","Known Flow","272206.315226","846050.758428","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000350","Nodes","","21.000000","40.719225","Default Known Flow Node","Known Flow","272220.066229","846190.728466","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000351","Nodes","","21.000000","40.847300","Default Known Flow Node","Known Flow","272223.046230","846148.382454","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000359","Nodes","","21.000000","33.876259","Default Known Flow Node","Known Flow","272274.226244","846201.506469","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000362","Nodes","","21.000000","40.857685","Default Known Flow Node","Known Flow","272190.230221","846284.276491","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000368","Nodes","","21.000000","41.649995","Default Known Flow Node","Known Flow","272183.066219","846013.587418","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000371","Nodes","","21.000000","40.676674","Default Known Flow Node","Known Flow","272211.544227","846236.562478","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000373","Nodes","","21.000000","63.146443","Default Known Flow Node","Known Flow","272635.984342","846522.481556","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000374","Nodes","","21.000000","63.023245","Default Known Flow Node","Known Flow","272663.694350","846554.771565","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000375","Nodes","","21.000000","62.740447","Default Known Flow Node","Known Flow","272608.918335","846591.187575","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000376","Nodes","","21.000000","62.740447","Default Known Flow Node","Known Flow","272608.443335","846612.554580","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000377","Nodes","","21.000000","63.630208","Default Known Flow Node","Known Flow","272648.136346","846469.948542","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000378","Nodes","","21.000000","63.671267","Default Known Flow Node","Known Flow","272693.793358","846491.196547","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000379","Nodes","","21.000000","63.023245","DDS demands","Known Flow","272622.803339","846513.861554","","0.000000","","","","-13.630000","","-12.188189","-13.630000","","","","","","D1 PROFILE",""
"60604300000381","Nodes","","21.000000","62.732586","Default Known Flow Node","Known Flow","272569.507324","846564.352567","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000395","Nodes","","21.000000","66.494140","Default Known Flow Node","Known Flow","272749.091165","846415.058820","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000387","Nodes","","21.000000","62.621873","DDS demands","Known Flow","272563.946323","846470.269542","","0.000000","","","","-14.160000","","-12.662123","-14.160000","","","","","","D1 PROFILE",""
"60604300000394","Nodes","","21.000000","64.168183","Default Known Flow Node","Known Flow","272664.847975","846435.253478","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000397","Nodes","","21.000000","62.971173","DDS demands","Known Flow","272609.955174","846522.305195","","0.000000","","","","-11.100000","","-9.925817","-11.100000","","","","","","D1 PROFILE",""
"60604300000401","Nodes","","21.000000","62.839505","Default Known Flow Node","Known Flow","272581.667328","846559.638566","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000403","Nodes","","21.000000","62.623386","Default Known Flow Node","Known Flow","272563.315985","846470.502009","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000399","Nodes","","21.000000","65.005352","Default Known Flow Node","Known Flow","272690.686357","846420.127528","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000385","Nodes","","21.000000","62.839501","Default Known Flow Node","Known Flow","272580.279327","846566.277568","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000406","Nodes","","21.000000","62.911444","Default Known Flow Node","Known Flow","272603.057771","846514.216200","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000411","Nodes","","21.000000","65.727750","Default Known Flow Node","Known Flow","272795.062184","846340.383639","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000410","Nodes","","21.000000","33.988056","Default Known Flow Node","Known Flow","272852.184401","846237.981479","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000409","Nodes","","21.000000","33.988056","Default Known Flow Node","Known Flow","272850.840401","846226.281475","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000402","Nodes","","21.000000","65.870837","Default Known Flow Node","Known Flow","272794.950386","846344.294507","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000297","Nodes","","21.000000","24.188210","Default Known Flow Node","Known Flow","271685.656084","846576.050571","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000326","Nodes","","21.000000","34.979369","Default Known Flow Node","Known Flow","272355.272266","846297.406495","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000380","Nodes","","21.000000","63.146443","Default Known Flow Node","Known Flow","272637.716343","846522.140556","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000288","Nodes","","21.000000","23.028653","Default Known Flow Node","Known Flow","271998.598169","846901.876659","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000281","Nodes","","21.000000","23.353572","Default Known Flow Node","Known Flow","271854.170130","846891.554656","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000269","Nodes","","21.000000","23.073866","Default Known Flow Node","Known Flow","272102.629197","846868.139650","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000331","Nodes","","21.000000","40.804602","Default Known Flow Node","Known Flow","272258.658240","846183.343464","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000408","Nodes","","21.000000","27.349042","Default Known Flow Node","Known Flow","272871.763407","846253.427483","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000441","Nodes","","21.000000","63.671267","Default Known Flow Node","Known Flow","272692.222479","846492.035450","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000437","Nodes","","21.000000","63.274765","Default Known Flow Node","Known Flow","272562.402952","846469.939912","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000444","Nodes","","21.000000","66.863979","Default Known Flow Node","Known Flow","272745.699939","846415.638258","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000445","Nodes","","21.000000","66.565112","Default Known Flow Node","Known Flow","272746.325529","846417.043936","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000447","Nodes","","21.000000","66.477336","Default Known Flow Node","Known Flow","272749.669468","846414.802151","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000449","Nodes","","21.000000","63.728965","Default Known Flow Node","Known Flow","272625.299298","846429.964569","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000450","Nodes","","21.000000","65.786373","Default Known Flow Node","Known Flow","272790.146668","846369.964296","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000452","Nodes","","21.000000","41.552729","Default Known Flow Node","Known Flow","271982.307669","845991.467101","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000453","Nodes","","21.000000","63.233718","Default Known Flow Node","Known Flow","272599.780741","846511.743350","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60604300000446","Nodes","","21.000000","66.564036","Default Known Flow Node","Known Flow","272749.365748","846415.783439","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
