"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60600700007197","Nodes","-792","21.000000","24.492780","Default Known Flow Node","Known Flow","322164.728820","861976.136761","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007188","Nodes","-775","21.000000","24.797312","DDS demands","Known Flow","322262.749965","861827.507817","","0.000000","","","","","","","-4.909999","","","","","","-4.390609","-4.909999","","","","","","","","","D1 PROFILE","","","","",""
"60600701462778","Nodes","-1462778","21.000000","24.868588","Default Known Flow Node","Known Flow","322289.978854","861942.136752","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000402","Nodes","402","21.000000","24.913430","DDS demands","Known Flow","322423.853890","861954.886755","","0.000000","","","","","","","-10.130000","","","","","","-9.058427","-10.130000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000404","Nodes","404","21.000000","24.822916","DDS demands","Known Flow","322473.738904","861914.921744","","0.000000","","","","","","","-4.900000","","","","","","-4.381668","-4.900000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000301","Nodes","301","21.000000","25.796663","DDS demands","Known Flow","322283.103852","861768.136704","","0.000000","-6.000000","","","","","","-8.159999","","","","","","-12.662124","-14.159999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60600700007185","Nodes","-770","21.000000","25.762417","Default Known Flow Node","Known Flow","322282.593227","861770.519620","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001475","Nodes","P08117244, New Elgin Road, 15.88","22.999998","25.167403","CSEP DDS Matched","Known Flow","322275.345850","861798.270713","","0.000000","","","","","","","","-15.880000","","","","","-14.200180","-15.880000","","","","","","","","","","DC PROFILE","","","",""
"60600700000313","Nodes","313","21.000000","26.975909","DDS demands","Known Flow","322327.978864","861685.886682","","0.000000","","","","","","","-0.950000","","","","","","-0.849507","-0.950000","","","","","","","","","D1 PROFILE","","","","",""
"60600700007168","Nodes","","21.000000","28.998938","Default Known Flow Node","Known Flow","322276.103850","861659.886675","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007169","Nodes","-733","21.000000","28.900772","Default Known Flow Node","Known Flow","322273.603010","861662.759145","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000875","Nodes","875","21.000000","28.441670","DDS demands","Known Flow","322097.728801","861691.386684","","0.000000","","","","","","","-7.849999","","","","","","-7.019610","-7.849999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000876","Nodes","876","21.000000","28.044052","DDS demands","Known Flow","322206.853831","861743.636698","","0.000000","","","","","","","-7.530000","","","","","","-6.733460","-7.530000","","","","","","","","","D1 PROFILE","","","","",""
"60600700007170","Nodes","-734","21.000000","28.536158","Default Known Flow Node","Known Flow","322112.478805","861663.011676","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000735","Nodes","-735","21.000000","28.539417","Default Known Flow Node","Known Flow","322115.228806","861663.136676","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462501","Nodes","-1462501","21.000000","26.187968","Default Known Flow Node","Known Flow","322358.853872","861678.261680","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462599","Nodes","-1462599","21.000000","24.629465","DDS demands","Known Flow","322217.978834","861899.386740","","0.000000","","","","","","","-10.880000","","","","","","-9.729090","-10.880000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000408","Nodes","408","21.000000","24.796897","DDS demands","Known Flow","322262.103846","861828.511721","","0.000000","-10.889999","","","","","","-6.730000","","","","","","-15.756119","-17.620000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60600701462881","Nodes","-1462881","21.000000","28.944116","Default Known Flow Node","Known Flow","322275.103850","861662.261676","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000411","Nodes","411","21.000000","28.537268","DDS demands","Known Flow","322106.728804","861662.761676","","0.000000","-5.929999","","","","","","-7.139999","","","","","","-11.687427","-13.069999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60600700000748","Nodes","748","21.000000","28.408035","DDS demands","Known Flow","322125.853809","861603.511660","","0.000000","","","","","","","-8.029999","","","","","","-7.180569","-8.029999","","","","","","","","","D1 PROFILE","","","","",""
"60600701463039","Nodes","-1463039","21.000000","24.804676","Default Known Flow Node","Known Flow","322262.978846","861829.136721","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007192","Nodes","-784","21.000000","23.570517","Default Known Flow Node","Known Flow","322071.978794","861919.511746","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007191","Nodes","-783","21.000000","23.570517","Default Known Flow Node","Known Flow","322030.103783","861904.261741","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000510","Nodes","510","21.000000","44.071525","DDS demands","Known Flow","322515.353915","861540.136642","","0.000000","","","","","","","-12.420000","","","","","","-11.106186","-12.420000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000513","Nodes","513","21.000000","43.771216","DDS demands","Known Flow","322573.103931","861501.886632","","0.000000","","","","","","","-3.700000","","","","","","-3.308606","-3.700000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000405","Nodes","405","21.000000","25.220645","DDS demands","Known Flow","322566.478929","861919.136746","","0.000000","","","","","","","-10.310000","","","","","","-9.219387","-10.310000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000527","Nodes","P08118562, Linkwood Road, 12.18","22.999998","42.654914","CSEP DDS Matched","Known Flow","322831.652625","861632.189080","","0.000000","","","","","","","","-12.180000","","","","","-10.891574","-12.180000","","","","","","","","","","DC PROFILE","","","",""
"60600700001089","Nodes","1089","21.000000","42.625761","DDS demands","Known Flow","322813.103996","861652.261673","","0.000000","","","","","","","-4.929999","","","","","","-4.408494","-4.929999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001417","Nodes","1417","21.000000","25.962456","DDS demands","Known Flow","322638.478949","861952.886755","","0.000000","-7.199999","","","","","","-6.969999","","","","","","-12.671066","-14.170000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60600700001416","Nodes","1416","21.000000","26.454882","DDS demands","Known Flow","322592.478936","861999.136767","","0.000000","","","","","","","-8.899999","","","","","","-7.958538","-8.899999","","","","","","","","","D1 PROFILE","","","","",""
"60600701462902","Nodes","-1462902","21.000000","43.774212","DDS demands","Known Flow","322547.228924","861590.261656","","0.000000","","","","","","","-6.399999","","","","","","-5.722994","-6.399999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001271","Nodes","-1271","21.000000","43.796453","DDS demands","Known Flow","322540.969838","861599.524845","","0.000000","","","","","","","-6.860000","","","","","","-6.134335","-6.860000","","","","","","","","","D1 PROFILE","","","","",""
"60600701462845","Nodes","-1462845","21.000000","43.401167","Default Known Flow Node","Known Flow","322671.608891","861511.256639","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001257","Nodes","-1257","21.000000","43.401167","Default Known Flow Node","Known Flow","322676.233158","861505.132417","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701463021","Nodes","-1463021","21.000000","38.545565","Default Known Flow Node","Known Flow","322941.104031","861999.011767","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001314","Nodes","-1314","21.000000","38.545565","Default Known Flow Node","Known Flow","322959.989135","861991.260308","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462571","Nodes","-1462571","21.000000","38.852022","Default Known Flow Node","Known Flow","322945.979032","861954.261755","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001429","Nodes","1429","21.000000","38.852022","DDS demands","Known Flow","322963.104037","861965.636758","","0.000000","","","","","","","-7.129999","","","","","","-6.375773","-7.129999","","","","","","","","","D1 PROFILE","","","","",""
"60600701462618","Nodes","-1462618","21.000000","44.461061","Default Known Flow Node","Known Flow","322957.979035","861900.386740","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001301","Nodes","-1301","21.000000","44.461061","Default Known Flow Node","Known Flow","322972.479039","861879.636735","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462834","Nodes","-1462834","21.000000","45.674604","Default Known Flow Node","Known Flow","322975.479040","861857.386729","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001300","Nodes","-1300","21.000000","45.674604","Default Known Flow Node","Known Flow","322964.102969","861874.388438","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701463041","Nodes","-1463041","21.000000","43.972368","Default Known Flow Node","Known Flow","322528.353919","861558.136647","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000518","Nodes","518","21.000000","44.014648","Default Known Flow Node","Known Flow","322519.478916","861559.636648","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000525","Nodes","525","21.000000","43.015383","DDS demands","Known Flow","322729.978973","861643.636671","","0.000000","","","","","","","-8.619999","","","","","","-7.708158","-8.619999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001090","Nodes","1090","21.000000","42.531926","DDS demands","Known Flow","322816.103997","861660.261675","","0.000000","","","","","","","-5.769999","","","","","","-5.159637","-5.769999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001166","Nodes","1166","21.000000","43.227512","DDS demands","Known Flow","322706.353967","861623.136665","","0.000000","","","","","","","-2.300000","","","","","","-2.056701","-2.300000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000526","Nodes","526","21.000000","43.009346","DDS demands","Known Flow","322768.228984","861606.636661","","0.000000","","","","","","","-8.890000","","","","","","-7.949597","-8.890000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001167","Nodes","1167","21.000000","43.227044","DDS demands","Known Flow","322669.228957","861640.886670","","0.000000","","","","","","","-0.369999","","","","","","-0.330860","-0.369999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000519","Nodes","519","21.000000","43.403650","DDS demands","Known Flow","322688.853962","861605.761660","","0.000000","","","","","","","-9.300000","","","","","","-8.316226","-9.300000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000520","Nodes","520","21.000000","43.370682","DDS demands","Known Flow","322724.853972","861553.386646","","0.000000","","","","","","","-4.999999","","","","","","-4.471089","-4.999999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001182","Nodes","1182","21.000000","43.506936","DDS demands","Known Flow","322637.353948","861585.136655","","0.000000","","","","","","","-2.609999","","","","","","-2.333908","-2.609999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000524","Nodes","524","21.000000","43.359512","DDS demands","Known Flow","322751.478979","861580.011653","","0.000000","","","","","","","-1.909999","","","","","","-1.707956","-1.909999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000521","Nodes","521","21.000000","43.364008","DDS demands","Known Flow","322705.728967","861534.511641","","0.000000","","","","","","","-4.309999","","","","","","-3.854079","-4.309999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000511","Nodes","511","21.000000","43.521020","DDS demands","Known Flow","322630.353946","861584.636655","","0.000000","","","","","","","-20.159999","","","","","","-18.027431","-20.159999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001183","Nodes","1183","21.000000","43.352756","DDS demands","Known Flow","322618.728943","861646.511671","","0.000000","","","","","","","-6.300000","","","","","","-5.633573","-6.300000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000512","Nodes","512","21.000000","43.616559","Default Known Flow Node","Known Flow","322623.728945","861508.136634","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462541","Nodes","-1462541","21.000000","43.364008","Default Known Flow Node","Known Flow","322700.728965","861540.261642","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000522","Nodes","522","21.000000","43.400797","DDS demands","Known Flow","322674.103958","861503.011632","","0.000000","","","","","","","-7.070000","","","","","","-6.322121","-7.070000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000523","Nodes","523","21.000000","43.397567","DDS demands","Known Flow","322656.853954","861486.511628","","0.000000","","","","","","","-1.290000","","","","","","-1.153541","-1.290000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001091","Nodes","1091","21.000000","41.038561","DDS demands","Known Flow","322859.354009","861671.261678","","0.000000","","-24.999999","","","","","","","","","","","-22.355447","-24.999999","","","","C2 PROFILE","","","","","","","","","",""
"60600700001092","Nodes","1092","21.000000","42.524114","DDS demands","Known Flow","322828.104000","861683.511681","","0.000000","","","","","","","-4.920000","","","","","","-4.399552","-4.920000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001094","Nodes","1094","21.000000","42.416656","DDS demands","Known Flow","322808.478995","861709.511689","","0.000000","","","","","","","-9.279999","","","","","","-8.298341","-9.279999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001093","Nodes","1093","21.000000","42.524114","Default Known Flow Node","Known Flow","322848.604006","861679.636680","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001095","Nodes","1095","21.000000","42.262513","DDS demands","Known Flow","322838.229003","861713.511690","","0.000000","","","","","","","-7.030000","","","","","","-6.286352","-7.030000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001468","Nodes","1468","21.000000","39.309185","DDS demands","Known Flow","322992.229045","861932.261749","","0.000000","","","","","","","-6.159999","","","","","","-5.508382","-6.159999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001268","Nodes","-1268","21.000000","43.998583","DDS demands","Known Flow","322517.978916","861564.511649","","0.000000","","","","","","","-3.930000","","","","","","-3.514276","-3.930000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000835","Nodes","835","21.000000","48.356777","DDS demands","Known Flow","322895.854019","861923.386747","","0.000000","","","","","","","-3.839999","","","","","","-3.433796","-3.839999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000836","Nodes","836","21.000000","48.278394","DDS demands","Known Flow","322842.854004","861954.386755","","0.000000","","","","","","","-4.110000","","","","","","-3.675235","-4.110000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001317","Nodes","-1317","21.000000","41.544497","Default Known Flow Node","Known Flow","322842.729004","861995.761766","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000831","Nodes","831","21.000000","42.930919","DDS demands","Known Flow","322877.229013","861998.136767","","0.000000","","","","","","","-1.379999","","","","","","-1.234020","-1.379999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001469","Nodes","1469","21.000000","38.373800","DDS demands","Known Flow","323028.609055","861983.018763","","0.000000","","","","","","","-18.079999","","","","","","-16.167459","-18.079999","","","","","","","","","D1 PROFILE","","","","",""
"60600701462785","Nodes","-1462785","21.000000","38.373800","Default Known Flow Node","Known Flow","323032.604056","861988.386764","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462703","Nodes","-1462703","21.000000","38.416450","Default Known Flow Node","Known Flow","323058.461063","861961.004757","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701463104","Nodes","-1463104","21.000000","39.691456","Default Known Flow Node","Known Flow","323042.736059","861906.362742","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001303","Nodes","-1303","21.000000","39.734015","DDS demands","Known Flow","323013.359051","861898.745740","","0.000000","","","","","","","-3.089999","","","","","","-2.763133","-3.089999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001503","Nodes","1503","21.000000","35.634381","DDS demands","Known Flow","323097.101073","861961.128757","","0.000000","","","","","","","-2.910000","","","","","","-2.602174","-2.910000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001315","Nodes","-1315","21.000000","35.624004","Default Known Flow Node","Known Flow","323117.310079","861993.805766","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001316","Nodes","-1316","21.000000","35.403841","Default Known Flow Node","Known Flow","323218.479106","861994.011766","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001053","Nodes","1053","21.000000","38.151927","Default Known Flow Node","Known Flow","323034.256056","861848.539726","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001159","Nodes","1159","21.000000","37.814875","DDS demands","Known Flow","322956.354035","861810.761716","","0.000000","","","","","","","-8.199999","","","","","","-7.332586","-8.199999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000159","Nodes","159","21.000000","35.466003","DDS demands","Known Flow","320273.728305","862462.136893","","0.000000","","","","","","","-10.239999","","","","","","-9.156791","-10.239999","","","","","","","","","D1 PROFILE","","","","",""
"60600700007134","Nodes","-276","21.000000","35.886151","Default Known Flow Node","Known Flow","320386.858710","862485.861139","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000181","Nodes","181","21.000000","35.882301","DDS demands","Known Flow","320382.478335","862486.636900","","0.000000","","","","","","","-18.900000","","","","","","-16.900719","-18.900000","","","","","","","","","D1 PROFILE","","","","",""
"60600701462900","Nodes","-1462900","21.000000","34.963309","DDS demands","Known Flow","320442.353351","862417.386881","","0.000000","","","","","","","-3.829999","","","","","","-3.424854","-3.829999","","","","","","","","","D1 PROFILE","","","","",""
"60600700007131","Nodes","-272","21.000000","35.455634","Default Known Flow Node","Known Flow","320268.506434","862464.689604","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001595","Nodes","1595","21.000000","58.851077","DDS demands","Known Flow","320167.228276","862321.761855","","0.000000","","","","","","","-8.159999","","","","","","-7.296817","-8.159999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001578","Nodes","P00006546, Brucelands Road, 41.16","24.600000","57.628969","CSEP DDS Matched","Known Flow","320149.978271","862310.136852","","0.000000","","","","","","","","-41.159999","","","","","-36.806009","-41.159999","","","","","","","","","","DC PROFILE","","","",""
"60600701462893","Nodes","-1462893","21.000000","35.423020","Default Known Flow Node","Known Flow","320275.228305","862460.011893","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000157","Nodes","157","21.000000","31.989501","DDS demands","Known Flow","320267.486678","862104.896792","","0.000000","","","-2.490000","","","","-6.840000","","","","","","-8.343053","-9.330000","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"60600700000158","Nodes","158","21.000000","34.019809","DDS demands","Known Flow","320440.180793","862268.962943","","0.000000","","","-2.619999","","","","-19.030000","","","","","","-19.359817","-21.649999","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"60600700000561","Nodes","561","21.000000","34.318293","DDS demands","Known Flow","320495.680387","862309.142305","","0.000000","","","","","","","-6.510000","","","","","","-5.821358","-6.510000","","","","","","","","","D1 PROFILE","","","","",""
"60600700007137","Nodes","-280","21.000000","35.892862","Default Known Flow Node","Known Flow","320386.353336","862487.636900","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000562","Nodes","562","21.000000","33.643048","DDS demands","Known Flow","320354.894354","862365.218891","","0.000000","","","","","","","-11.719999","","","","","","-10.480234","-11.719999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000593","Nodes","593","21.000000","31.363410","DDS demands","Known Flow","320252.106361","862262.758839","","0.000000","","","","","","","-16.860000","","","","","","-15.076514","-16.860000","","","","","","","","","D1 PROFILE","","","","",""
"60600701462677","Nodes","-1462677","21.000000","35.886151","Default Known Flow Node","Known Flow","320389.978337","862486.511900","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001201","Nodes","1201","21.000000","66.466170","DDS demands","Known Flow","320217.853290","862377.136870","","0.000000","","","","","","","-3.660000","","","","","","-3.272837","-3.660000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001202","Nodes","1202","21.000000","66.373268","DDS demands","Known Flow","320255.728300","862346.261862","","0.000000","","","","","","","-3.880000","","","","","","-3.469565","-3.880000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001203","Nodes","1203","21.000000","60.646674","Default Known Flow Node","Known Flow","320185.228281","862334.011858","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001204","Nodes","1204","21.000000","60.374397","DDS demands","Known Flow","320154.728273","862378.011870","","0.000000","","","","","","","-7.289999","","","","","","-6.518848","-7.289999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000165","Nodes","165","21.000000","34.331573","Default Known Flow Node","Known Flow","320721.056427","862437.326887","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000614","Nodes","614","21.000000","32.625775","DDS demands","Known Flow","320807.663450","862398.778876","","0.000000","","","","","","","-8.109999","","","","","","-7.252106","-8.109999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000137","Nodes","","21.000000","27.334442","Default Known Flow Node","Known Flow","320761.603438","862148.511808","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007119","Nodes","-200","21.000000","25.786709","DDS demands","Known Flow","320847.165932","862259.489062","","0.000000","","","","","","","-9.189999","","","","","","-8.217862","-9.189999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001592","Nodes","1592","21.000000","33.314859","Default Known Flow Node","Known Flow","320761.985536","862438.089981","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001593","Nodes","1593","21.000000","33.314859","Default Known Flow Node","Known Flow","320757.001437","862408.508879","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000172","Nodes","172","21.000000","29.636336","DDS demands","Known Flow","320727.978429","862186.261818","","0.000000","","","","","","","-17.849999","","","","","","-15.961788","-17.849999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000151","Nodes","-151","21.000000","28.375278","Default Known Flow Node","Known Flow","320743.727545","862164.261166","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007117","Nodes","-171","21.000000","29.599462","Default Known Flow Node","Known Flow","320733.103430","862190.636819","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462783","Nodes","-1462783","21.000000","28.289786","Default Known Flow Node","Known Flow","320744.603433","862166.636813","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000152","Nodes","-152","21.000000","28.289786","Default Known Flow Node","Known Flow","320745.603433","862165.261813","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000171","Nodes","171","21.000000","34.010577","DDS demands","Known Flow","320687.030418","862244.158834","","0.000000","","","","","","","-7.179999","","","","","","-6.420484","-7.179999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000163","Nodes","163","21.000000","34.748028","DDS demands","Known Flow","320577.986767","862361.572267","","0.000000","","","","","","","-18.589999","","","","","","-16.623510","-18.589999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000170","Nodes","170","21.000000","25.653073","Default Known Flow Node","Known Flow","320893.547474","862287.799846","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000786","Nodes","786","21.000000","34.487985","DDS demands","Known Flow","320676.623415","862414.628880","","0.000000","","","","","","","-4.849999","","","","","","-4.336956","-4.849999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000615","Nodes","615","21.000000","33.314859","DDS demands","Known Flow","320740.444739","862402.272071","","0.000000","","","","","","","-11.649999","","","","","","-10.417637","-11.649999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000613","Nodes","613","21.000000","33.101814","DDS demands","Known Flow","320752.616568","862380.864947","","0.000000","","","","","","","-5.339999","","","","","","-4.775123","-5.339999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000822","Nodes","822","21.000000","34.464679","DDS demands","Known Flow","320674.216414","862356.787865","","0.000000","","","","","","","-4.760000","","","","","","-4.256477","-4.760000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000787","Nodes","787","21.000000","34.245038","DDS demands","Known Flow","320637.978404","862458.761892","","0.000000","","","","","","","-2.480000","","","","","","-2.217660","-2.480000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000982","Nodes","982","21.000000","34.758828","DDS demands","Known Flow","320577.929388","862367.390868","","0.000000","","","","","","","-4.539999","","","","","","-4.059749","-4.539999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000980","Nodes","980","21.000000","35.183887","DDS demands","Known Flow","320583.893409","862389.929984","","0.000000","","","","","","","-7.450000","","","","","","-6.661923","-7.450000","","","","","","","","","D1 PROFILE","","","","",""
"60600701462656","Nodes","-1462656","21.000000","25.722240","Default Known Flow Node","Known Flow","320850.808782","862261.583007","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001594","Nodes","1594","21.000000","32.625775","Default Known Flow Node","Known Flow","320812.960452","862420.047882","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007116","Nodes","-170","21.000000","29.599701","Default Known Flow Node","Known Flow","320733.314385","862190.089080","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462873","Nodes","-1462873","21.000000","29.591919","Default Known Flow Node","Known Flow","320735.267210","862191.489760","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701463052","Nodes","-1463052","21.000000","28.375278","Default Known Flow Node","Known Flow","320744.728433","862162.886812","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000174","Nodes","174","21.000000","25.990666","Default Known Flow Node","Known Flow","321123.978536","862319.886855","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001583","Nodes","1583","21.000000","25.690812","Default Known Flow Node","Known Flow","321064.603520","862170.511814","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
