"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60601100000125","Nodes","125","21.000000","36.077247","DDS demands","Known Flow","399779.749940","867085.888151","","0.000000","-6.959999","","","","","","-6.239999","","","-10.430000","","","-21.130369","-23.630000","","","C1 PROFILE","","","","","","D1 PROFILE","","","I2 PROFILE","",""
"60601100000337","Nodes","337","21.000000","36.018525","Default Known Flow Node","Known Flow","399778.624939","867115.263159","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000338","Nodes","338","21.000000","36.016179","DDS demands","Known Flow","399778.374939","867122.013161","","0.000000","-14.380000","","","","","","-1.019999","","","","","","-13.770956","-15.400000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60601100004338","Nodes","4338","21.000000","41.047877","Default Known Flow Node","Known Flow","399638.874155","867070.276419","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000127","Nodes","127","21.000000","39.574854","DDS demands","Known Flow","399669.249909","867116.513160","","0.000000","-10.670000","","","","","","-16.989999","","","-2.910000","","","-27.336241","-30.569999","","","C1 PROFILE","","","","","","D1 PROFILE","","","I2 PROFILE","",""
"60601100000128","Nodes","128","21.000000","41.025694","DDS demands","Known Flow","399565.500879","867066.741403","","0.000000","-5.130000","","","","","","-6.849999","","","","","","-10.712731","-11.980000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60601100004114","Nodes","4114","21.000000","41.025694","Default Known Flow Node","Known Flow","399562.749881","867066.763146","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000266","Nodes","266","21.000000","40.260462","DDS demands","Known Flow","399547.624876","867149.888169","","0.000000","","","","-5.719999","","","-18.409999","","","","","","-21.577477","-24.129998","","","","","","C4 PROFILE","","","D1 PROFILE","","","","",""
"60601100004352","Nodes","4352","21.000000","41.047035","Default Known Flow Node","Known Flow","399537.499874","867152.513170","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000129","Nodes","129","21.000000","46.158579","DDS demands","Known Flow","399497.999863","867093.513154","","0.000000","-17.229999","","","","","","-2.980000","","","","","","-18.072142","-20.209999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60601100000272","Nodes","272","21.000000","46.266538","DDS demands","Known Flow","399461.999853","867049.263141","","0.000000","","","","","","","-2.840000","","","","","","-2.539578","-2.840000","","","","","","","","","D1 PROFILE","","","","",""
"60601100000437","Nodes","437","21.000000","45.801488","Default Known Flow Node","Known Flow","399501.499864","867354.888225","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004333","Nodes","4333","21.000000","41.059692","Default Known Flow Node","Known Flow","399587.749887","867051.138142","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004022","Nodes","4022","21.000000","41.059692","Default Known Flow Node","Known Flow","399595.249889","867031.638137","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004337","Nodes","4337","21.000000","41.059692","Default Known Flow Node","Known Flow","399604.124892","867068.513147","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004335","Nodes","4335","21.000000","41.059692","Default Known Flow Node","Known Flow","399604.999892","867054.513143","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004126","Nodes","4126","21.000000","41.017281","Default Known Flow Node","Known Flow","399629.874899","867055.263143","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004089","Nodes","4089","21.000000","41.047877","Default Known Flow Node","Known Flow","399657.374906","867052.138142","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004029","Nodes","4029","21.000000","36.531021","Default Known Flow Node","Known Flow","399658.499907","867192.888181","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004395","Nodes","4395","21.000000","36.561189","Default Known Flow Node","Known Flow","399794.239465","867322.262907","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004393","Nodes","4393","21.000000","36.539039","Default Known Flow Node","Known Flow","399794.538001","867312.135650","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004394","Nodes","4394","21.000000","36.539039","Default Known Flow Node","Known Flow","399802.749946","867312.138213","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004392","Nodes","4392","21.000000","36.508689","Default Known Flow Node","Known Flow","399803.124946","867298.388209","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004077","Nodes","4077","21.000000","35.386626","Default Known Flow Node","Known Flow","399853.499960","867082.263150","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000028","Nodes","28","21.000000","41.894758","DDS demands","Known Flow","399090.374752","867504.513265","","0.000000","","","","","","","-3.440000","","","","","","-3.076109","-3.440000","","","","","","","","","D1 PROFILE","","","","",""
"60601100000448","Nodes","448","21.000000","37.330177","Default Known Flow Node","Known Flow","399773.124938","867522.888270","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004398","Nodes","4398","21.000000","27.670831","Default Known Flow Node","Known Flow","398421.624570","865609.387750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004134","Nodes","4134","21.000000","27.714303","Default Known Flow Node","Known Flow","398365.124555","865537.387730","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004090","Nodes","4090","21.000000","38.671730","DDS demands","Known Flow","398996.874727","865778.137796","","0.000000","","","","","","","-18.780000","","","","","","-16.793412","-18.780000","","","","","","","","","D1 PROFILE","","","","",""
"60601100000623","Nodes","623","21.000000","38.671989","Default Known Flow Node","Known Flow","398998.027668","865775.399560","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004001","Nodes","4001","21.000000","33.186130","Default Known Flow Node","Known Flow","398579.249613","865750.012788","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000618","Nodes","618","21.000000","29.762389","DDS demands","Known Flow","398519.124597","865639.262758","","0.000000","","","","","","","-4.090000","","","","","","-3.657351","-4.090000","","","","","","","","","D1 PROFILE","","","","",""
"60601100000417","Nodes","417","21.000000","33.171026","DDS demands","Known Flow","398571.624611","865758.137790","","0.000000","","","","","","","-4.500000","","","","","","-4.023980","-4.500000","","","","","","","","","D1 PROFILE","","","","",""
"60601100004139","Nodes","4139","21.000000","33.186130","Default Known Flow Node","Known Flow","398550.499605","865767.637793","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004142","Nodes","4142","21.000000","38.807071","Default Known Flow Node","Known Flow","398979.524722","865819.800807","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004003","Nodes","4003","21.000000","41.365463","Default Known Flow Node","Known Flow","399311.749812","865792.637800","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004402","Nodes","4402","21.000000","40.236832","Default Known Flow Node","Known Flow","399517.374868","865684.012770","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000180","Nodes","180","21.000000","40.631394","DDS demands","Known Flow","398533.287600","866136.849893","","0.000000","-1.739999","","","","","","-5.290000","","","","","","-6.286351","-7.029999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60601100000171","Nodes","171","21.000000","39.870540","DDS demands","Known Flow","398951.240230","866493.755647","","0.000000","","","","","","","-17.930000","","","","","","-16.033327","-17.930000","","","","","","","","","D1 PROFILE","","","","",""
"60601100004221","Nodes","4221","21.000000","39.852166","Default Known Flow Node","Known Flow","398949.000714","866493.636990","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004015","Nodes","4015","21.000000","47.136732","Default Known Flow Node","Known Flow","399410.999839","866022.137862","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000097","Nodes","97","21.000000","42.558593","DDS demands","Known Flow","399178.999776","866112.887887","","0.000000","","","","","","","-10.609999","","","","","","-9.487651","-10.609999","","","","","","","","","D1 PROFILE","","","","",""
"60601100000392","Nodes","392","21.000000","46.867611","DDS demands","Known Flow","399464.499854","866130.512891","","0.000000","","","","","","","-15.989999","","","","","","-14.298544","-15.989999","","","","","","","","","D1 PROFILE","","","","",""
"60601100002003","Nodes","2003","21.000000","46.867611","Default Known Flow Node","Known Flow","399466.374854","866129.512891","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004168","Nodes","4168","21.000000","42.543885","Default Known Flow Node","Known Flow","399176.874776","866114.012887","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004164","Nodes","4164","21.000000","42.998119","DDS demands","Known Flow","399234.874791","866080.387878","","0.000000","","","","","","","-12.119999","","","","","","-10.837920","-12.119999","","","","","","","","","D1 PROFILE","","","","",""
"60601100000096","Nodes","96","21.000000","43.036959","DDS demands","Known Flow","399239.624793","866077.887877","","0.000000","","","","","","","-10.229999","","","","","","-9.147848","-10.229999","","","","","","","","","D1 PROFILE","","","","",""
"60601100004018","Nodes","4018","21.000000","43.520851","Default Known Flow Node","Known Flow","399297.749808","866047.512869","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000093","Nodes","93","21.000000","41.529016","DDS demands","Known Flow","399285.611659","866291.011853","","0.000000","","","","","","","-16.360000","","","","","","-14.629405","-16.360000","","","","","","","","","D1 PROFILE","","","","",""
"60601100000735","Nodes","735","21.000000","41.529016","Default Known Flow Node","Known Flow","399285.374805","866293.887936","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100001580","Nodes","1580","21.000000","42.535785","DDS demands","Known Flow","399183.624777","866121.887889","","0.000000","","","","","","","-13.430000","","","","","","-12.009346","-13.430000","","","","","","","","","D1 PROFILE","","","","",""
"60601100000095","Nodes","95","21.000000","43.544970","Default Known Flow Node","Known Flow","399300.374809","866046.262869","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004017","Nodes","4017","21.000000","43.575192","Default Known Flow Node","Known Flow","399303.106345","866044.868042","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004024","Nodes","4024","21.000000","43.544970","Default Known Flow Node","Known Flow","399301.624809","866048.637869","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100001194","Nodes","Logger 9460, 75 Strichen Road","21.000000","47.279915","Val Log Cath","Known Flow","399388.148864","866001.685790","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100001627","Nodes","1627","21.000000","42.530628","DDS demands","Known Flow","399168.124773","866118.637888","","0.000000","","","","","","","-3.029999","","","","","","-2.709480","-3.029999","","","","","","","","","D1 PROFILE","","","","",""
"60601100004045","Nodes","4045","21.000000","42.995119","DDS demands","Known Flow","399238.999792","866089.137880","","0.000000","","","","","","","-11.340000","","","","","","-10.140432","-11.340000","","","","","","","","","D1 PROFILE","","","","",""
"60601100000625","Nodes","625","21.000000","41.528285","Default Known Flow Node","Known Flow","399265.374800","866289.387935","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000627","Nodes","627","21.000000","41.528721","DDS demands","Known Flow","399267.624800","866292.387936","","0.000000","","","","","","","-5.420000","","","","","","-4.846660","-5.420000","","","","","","","","","D1 PROFILE","","","","",""
"60601100000352","Nodes","352","21.000000","32.681254","DDS demands","Known Flow","398588.499615","866587.513016","","0.000000","","","","","","","-1.850000","","","","","","-1.654303","-1.850000","","","","","","","","","D1 PROFILE","","","","",""
"60601100004125","Nodes","4125","21.000000","30.192662","DDS demands","Known Flow","398564.374609","866539.013003","","0.000000","","-30.060000","","","","","","","","","","","-26.880190","-30.060000","","","","C2 PROFILE","","","","","","","","","",""
"60601100004348","Nodes","4348","21.000000","45.167056","Default Known Flow Node","Known Flow","398894.997940","866947.640605","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004305","Nodes","4305","21.000000","41.228609","Default Known Flow Node","Known Flow","398717.499651","866949.263114","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004153","Nodes","4153","21.000000","45.167056","Default Known Flow Node","Known Flow","398898.749700","866944.013113","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004019","Nodes","4019","21.000000","44.640482","Default Known Flow Node","Known Flow","399125.249761","866855.638089","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004240","Nodes","4240","21.000000","42.365985","Default Known Flow Node","Known Flow","399386.374833","866622.638025","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004268","Nodes","4268","21.000000","45.024055","Default Known Flow Node","Known Flow","399025.999734","866705.888048","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004241","Nodes","4241","21.000000","42.365985","Default Known Flow Node","Known Flow","399385.374832","866622.763025","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004252","Nodes","4252","21.000000","41.076727","Default Known Flow Node","Known Flow","399391.374834","866639.388030","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004289","Nodes","4289","21.000000","42.579889","Default Known Flow Node","Known Flow","399585.499887","866890.388098","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000388","Nodes","388","21.000000","33.992522","Default Known Flow Node","Known Flow","399870.499964","866838.513084","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004048","Nodes","4048","21.000000","28.871704","DDS demands","Known Flow","399992.374997","866657.388035","","0.000000","-6.000000","","","","","","","","","-47.569999","","","-47.903254","-53.570001","","","C1 PROFILE","","","","","","","","","I2 PROFILE","",""
"60601100004385","Nodes","4385","21.000000","45.203718","Default Known Flow Node","Known Flow","399735.249927","866975.763121","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004119","Nodes","4119","21.000000","42.579889","Default Known Flow Node","Known Flow","399583.374886","866903.138102","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004118","Nodes","4118","21.000000","45.203718","Default Known Flow Node","Known Flow","399735.624928","866974.013121","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004087","Nodes","4087","21.000000","34.418572","Default Known Flow Node","Known Flow","399855.999960","867013.138132","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004396","Nodes","4396","21.000000","36.561189","Default Known Flow Node","Known Flow","399802.124946","867322.263216","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000500","Nodes","500","21.000000","26.094499","Default Known Flow Node","Known Flow","398404.374565","865398.387692","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000582","Nodes","60601100000582","21.000000","23.928112","DDS demands","Known Flow","398426.942943","865189.675488","","0.000000","","","","","","","-4.900000","","","","","","-4.381668","-4.900000","","","","","","","","","D1 PROFILE","","","","",""
"60601100000538","Nodes","P12129093, CSEP, GREENBANK RD, -91.48 SCMH","25.000000","24.657388","CSEP DDS Matched","Known Flow","398289.499534","865285.762662","","0.000000","","","","","","","","-63.099997","","","","","-56.425147","-63.099997","","","","","","","","","","DC PROFILE","","","",""
"60601100004074","Nodes","4074","21.000000","23.206347","Default Known Flow Node","Known Flow","398493.024589","865125.667618","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000546","Nodes","546","21.000000","23.358694","DDS demands","Known Flow","398575.134612","865162.887628","","0.000000","","","","","","","-4.210000","","","","","","-3.764657","-4.210000","","","","","","","","","D1 PROFILE","","","","",""
"60601100004121","Nodes","4121","21.000000","35.502389","Default Known Flow Node","Known Flow","398826.882680","865362.649683","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004193","Nodes","4193","21.000000","35.502389","Default Known Flow Node","Known Flow","398823.087350","865366.193966","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000545","Nodes","545","21.000000","22.994426","Default Known Flow Node","Known Flow","398680.891641","865167.757630","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000533","Nodes","533","21.000000","35.469245","DDS demands","Known Flow","398764.752663","865297.562665","","0.000000","","","","","","","-12.729999","","","","","","-11.383393","-12.729999","","","","","","","","","D1 PROFILE","","","","",""
"60601100000585","Nodes","585","21.000000","27.661087","DDS demands","Known Flow","398420.374570","865610.012750","","0.000000","","","","","","","-14.939999","","","","","","-13.359614","-14.939999","","","","","","","","","D1 PROFILE","","","","",""
"60601100000586","Nodes","P00076670, CHRISTIAN WATT DRIVE, -35.82 SCMH","24.000000","27.502969","CSEP DDS Matched","Known Flow","398385.999560","865624.262754","","0.000000","","","","","-32.299998","","-1.379999","-39.980000","","","","","-65.868088","-73.659996","","","","","","","CC PROFILE","","D1 PROFILE","DC PROFILE","","","",""
"60601100000619","Nodes","619","21.000000","28.442858","DDS demands","Known Flow","398497.374591","865720.887780","","0.000000","","","","","","","-11.190000","","","","","","-10.006298","-11.190000","","","","","","","","","D1 PROFILE","","","","",""
"60601100004011","Nodes","4011","21.000000","39.896759","Default Known Flow Node","Known Flow","399098.124754","865906.137830","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004008","Nodes","4008","21.000000","39.896759","Default Known Flow Node","Known Flow","399117.499759","865896.137828","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004006","Nodes","4006","21.000000","39.854184","Default Known Flow Node","Known Flow","399137.499765","865885.887825","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004369","Nodes","4369","21.000000","40.206212","Default Known Flow Node","Known Flow","399764.374935","865997.762855","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004368","Nodes","4368","21.000000","40.206212","Default Known Flow Node","Known Flow","399765.874936","865971.387848","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004365","Nodes","4365","21.000000","40.158877","DDS demands","Known Flow","399785.842560","865861.635519","","0.000000","","","","","","","-1.599999","","","","","","-1.430748","-1.599999","","","","","","","","","D1 PROFILE","","","","",""
"60601100000200","Nodes","200","21.000000","40.206154","DDS demands","Known Flow","399770.499937","865954.512844","","0.000000","","","","","","","-4.119999","","","","","","-3.684177","-4.119999","","","","","","","","","D1 PROFILE","","","","",""
"60601100004366","Nodes","4366","21.000000","40.206327","Default Known Flow Node","Known Flow","399770.124937","865958.262845","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004364","Nodes","4364","21.000000","40.158877","Default Known Flow Node","Known Flow","399786.374941","865854.137816","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004042","Nodes","4042","21.000000","40.158877","Default Known Flow Node","Known Flow","399786.749941","865851.137815","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004220","Nodes","4220","21.000000","39.568489","Default Known Flow Node","Known Flow","398942.999712","866493.137990","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004258","Nodes","4258","21.000000","41.019513","Default Known Flow Node","Known Flow","398884.499696","866346.762950","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004347","Nodes","4347","21.000000","40.927524","Default Known Flow Node","Known Flow","398852.051471","866335.380527","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004078","Nodes","4078","21.000000","40.970000","Default Known Flow Node","Known Flow","398841.499684","866319.387943","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000233","Nodes","233","21.000000","39.197980","DDS demands","Known Flow","398950.124714","866464.887982","","0.000000","","-125.709997","","","","","-0.319999","","","","","","-112.698280","-126.029997","","","","C2 PROFILE","","","","","D1 PROFILE","","","","",""
"60601100004065","Nodes","4065","21.000000","41.561034","Default Known Flow Node","Known Flow","399222.624788","866287.262934","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004194","Nodes","4194","21.000000","41.561034","Default Known Flow Node","Known Flow","399223.624788","866285.762934","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000092","Nodes","92","21.000000","41.557496","DDS demands","Known Flow","399213.374785","866284.887934","","0.000000","","","","","","","-24.559999","","","","","","-21.961991","-24.559999","","","","","","","","","D1 PROFILE","","","","",""
"60601100004177","Nodes","4177","21.000000","41.920698","Default Known Flow Node","Known Flow","399094.764433","866152.165922","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004178","Nodes","4178","21.000000","41.915031","DDS demands","Known Flow","399093.624753","866152.762898","","0.000000","","","","","","","-8.430000","","","","","","-7.538257","-8.430000","","","","","","","","","D1 PROFILE","","","","",""
"60601100004180","Nodes","4180","21.000000","41.920698","Default Known Flow Node","Known Flow","399096.624754","866155.887898","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000098","Nodes","98","21.000000","42.004451","DDS demands","Known Flow","399111.624758","866143.387895","","0.000000","","","","","","","-11.759999","","","","","","-10.516002","-11.759999","","","","","","","","","D1 PROFILE","","","","",""
"60601100000091","Nodes","91","21.000000","41.674702","DDS demands","Known Flow","399140.874766","866201.262911","","0.000000","","","","","","","-9.909999","","","","","","-8.861699","-9.909999","","","","","","","","","D1 PROFILE","","","","",""
"60601100004349","Nodes","4349","21.000000","41.556588","Default Known Flow Node","Known Flow","399202.115836","866283.751709","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004191","Nodes","4191","21.000000","41.556399","Default Known Flow Node","Known Flow","399199.749782","866283.512933","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004225","Nodes","4225","21.000000","30.897573","Default Known Flow Node","Known Flow","398264.124527","866592.263017","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004245","Nodes","4245","21.000000","30.854432","Default Known Flow Node","Known Flow","398250.499523","866625.763026","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004150","Nodes","4150","21.000000","30.854432","Default Known Flow Node","Known Flow","398246.374522","866638.638030","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004244","Nodes","4244","21.000000","30.897573","Default Known Flow Node","Known Flow","398250.832089","866624.749107","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004030","Nodes","4030","21.000000","30.897573","Default Known Flow Node","Known Flow","398245.374522","866622.013025","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004073","Nodes","4073","21.000000","30.897573","Default Known Flow Node","Known Flow","398238.249520","866576.013013","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004249","Nodes","4249","21.000000","41.622506","Default Known Flow Node","Known Flow","398771.499665","866637.888030","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000042","Nodes","42","21.000000","48.096278","DDS demands","Known Flow","399113.749758","866904.263102","","0.000000","","","","","","","-9.310000","","","","","","-8.325168","-9.310000","","","","","","","","","D1 PROFILE","","","","",""
"60601100000409","Nodes","409","21.000000","47.699751","DDS demands","Known Flow","399121.374945","866903.135793","","0.000000","","","","","","","-10.989999","","","","","","-9.827454","-10.989999","","","","","","","","","D1 PROFILE","","","","",""
"60601100004039","Nodes","4039","21.000000","47.699751","Default Known Flow Node","Known Flow","399123.499761","866876.513094","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004298","Nodes","4298","21.000000","48.038640","Default Known Flow Node","Known Flow","399113.249758","866915.888105","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004259","Nodes","4259","21.000000","49.466277","Default Known Flow Node","Known Flow","399258.624798","866917.763106","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004299","Nodes","4299","21.000000","49.428592","Default Known Flow Node","Known Flow","399255.874704","866917.640196","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000071","Nodes","71","21.000000","46.111705","DDS demands","Known Flow","399016.374732","866828.888082","","0.000000","-3.450000","","","","","","-14.890000","","","","","","-16.399957","-18.340000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60601100000076","Nodes","76","21.000000","44.777471","DDS demands","Known Flow","399093.702753","866834.183083","","0.000000","","","","","","","-15.449999","","","","","","-13.815665","-15.449999","","","","","","","","","D1 PROFILE","","","","",""
"60601100004293","Nodes","4293","21.000000","48.239600","Default Known Flow Node","Known Flow","399121.999761","866906.638103","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004294","Nodes","4294","21.000000","48.119924","Default Known Flow Node","Known Flow","399106.626638","866907.108460","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100004261","Nodes","4261","21.000000","48.119924","Default Known Flow Node","Known Flow","399105.124756","866907.013103","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
