"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DH)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DH)"
"62503800000712","Nodes","712",21.000000,29.866740,"Default Known Flow Node","Known Flow",239951.473216,660511.985879,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000711","Nodes","711",21.000000,29.863372,"Default Known Flow Node","Known Flow",239951.683991,660510.923023,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000710","Nodes","710",21.000000,29.863372,"Default Known Flow Node","Known Flow",239950.757787,660508.051017,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000713","Nodes","713",21.000000,29.982238,"Default Known Flow Node","Known Flow",239868.813146,660403.429231,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000717","Nodes","717",21.000000,29.982238,"Default Known Flow Node","Known Flow",239865.831151,660400.633883,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000718","Nodes","718",21.000000,29.995323,"Default Known Flow Node","Known Flow",239864.895209,660400.682477,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000721","Nodes","721",21.000000,30.366527,"Default Known Flow Node","Known Flow",239762.253395,660344.240320,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000722","Nodes","722",21.000000,30.377721,"Default Known Flow Node","Known Flow",239759.895003,660343.422490,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000044","Nodes","44",21.000000,25.454847,"DDS demands","Known Flow",239818.463413,660161.828846,,0.000000,,,-6.329999,,-5.660399,-6.329999,,"",,,"D1 PROFILE",
"62503800000030","Nodes","30",21.000000,28.380324,"DDS demands","Known Flow",239803.125409,660488.777935,,0.000000,,,-1.620000,,-1.448633,-1.620000,,"",,,"D1 PROFILE",
"62503800000883","Nodes","883",21.000000,26.128015,"DDS demands","Known Flow",239720.576386,660192.490854,,0.000000,,,-12.839999,,-11.481757,-12.839999,,"",,,"D1 PROFILE",
"62503800000882","Nodes","882",21.000000,27.730404,"DDS demands","Known Flow",239846.419420,660274.332876,,0.000000,,,-7.190000,,-6.429426,-7.190000,,"",,,"D1 PROFILE",
"62503800000920","Nodes","920",21.000000,29.738751,"DDS demands","Known Flow",239296.817271,660236.731866,,0.000000,,,-9.569999,,-8.557664,-9.569999,,"",,,"D1 PROFILE",
"62503800000903","Nodes","903",21.000000,30.085506,"DDS demands","Known Flow",239323.946278,660221.353862,,0.000000,,,-9.039999,,-8.083729,-9.039999,,"",,,"D1 PROFILE",
"62503800000884","Nodes","884",21.000000,22.602492,"DDS demands","Known Flow",239567.559345,660095.786828,,0.000000,,,-10.889999,,-9.738032,-10.889999,,"",,,"D1 PROFILE",
"62503800000891","Nodes","891",21.000000,21.195970,"DDS demands","Known Flow",239636.413363,660148.129842,,0.000000,,,-15.869999,,-14.191237,-15.869999,,"",,,"D1 PROFILE",
"62503800000922","Nodes","922",21.000000,29.772022,"DDS demands","Known Flow",239301.304272,660228.297864,,0.000000,,,-3.370000,,-3.013514,-3.370000,,"",,,"D1 PROFILE",
"62503800000906","Nodes","906",21.000000,29.373131,"DDS demands","Known Flow",239223.791251,660177.822850,,0.000000,,,-14.789999,,-13.225482,-14.789999,,"",,,"D1 PROFILE",
"62503800000926","Nodes","926",21.000000,25.556393,"DDS demands","Known Flow",239692.757379,660039.436812,,0.000000,,,-5.079999,,-4.542626,-5.079999,,"",,,"D1 PROFILE",
"62503800000026","Nodes","26",21.000000,28.997707,"DDS demands","Known Flow",239664.237371,660453.846925,,0.000000,,,-1.720000,,-1.538054,-1.720000,,"",,,"D1 PROFILE",
"62503800000084","Nodes","84",21.000000,27.989473,"DDS demands","Known Flow",239521.450332,660432.955919,,0.000000,,,-9.869999,,-8.825930,-9.869999,,"",,,"D1 PROFILE",
"62503800000895","Nodes","895",21.000000,30.580639,"DDS demands","Known Flow",239726.473388,660312.821887,,0.000000,,,-8.899999,,-7.958538,-8.899999,,"",,,"D1 PROFILE",
"62503800000025","Nodes","25",21.000000,28.895185,"DDS demands","Known Flow",239626.082361,660388.104907,,0.000000,,,-14.730000,,-13.171829,-14.730000,,"",,,"D1 PROFILE",
"62503800000002","Nodes","2",21.000000,28.397693,"Default Known Flow Node","Known Flow",239800.835877,660486.621524,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000027","Nodes","27",21.000000,29.271135,"DDS demands","Known Flow",239741.646125,660431.300580,,0.000000,,,-6.520000,,-5.830300,-6.520000,,"",,,"D1 PROFILE",
"62503800000023","Nodes","23",21.000000,29.384342,"DDS demands","Known Flow",239717.924386,660409.638913,,0.000000,-6.000000,,-3.260000,,-8.280457,-9.260000,,"","C1 PROFILE",,"D1 PROFILE",
"62503800000911","Nodes","911",21.000000,29.574460,"DDS demands","Known Flow",239390.992297,660305.399885,,0.000000,,,-14.680000,,-13.127118,-14.680000,,"",,,"D1 PROFILE",
"62503800000921","Nodes","921",21.000000,29.493986,"DDS demands","Known Flow",239478.290320,660332.975892,,0.000000,,,-11.640000,,-10.408696,-11.640000,,"",,,"D1 PROFILE",
"62503800000904","Nodes","904",21.000000,29.855484,"DDS demands","Known Flow",239271.193264,660156.719844,,0.000000,,,-9.050000,,-8.092672,-9.050000,,"",,,"D1 PROFILE",
"62503800000050","Nodes","50",21.000000,24.591119,"DDS demands","Known Flow",239653.397368,660017.201806,,0.000000,,,-6.520000,,-5.830300,-6.520000,,"",,,"D1 PROFILE",
"62503800000031","Nodes","31",21.000000,28.369070,"DDS demands","Known Flow",239687.722377,660494.078936,,0.000000,,,-11.790000,,-10.542829,-11.790000,,"",,,"D1 PROFILE",
"62503800000894","Nodes","894",21.000000,30.471806,"DDS demands","Known Flow",239755.519396,660342.384895,,0.000000,,-1.720000,-7.699999,,-8.423532,-9.419999,,"",,"C4 PROFILE","D1 PROFILE",
"62503800001008","Nodes","1008",21.000000,25.096283,"DDS demands","Known Flow",239660.608370,660087.123825,,0.000000,,,-7.719999,,-6.903361,-7.719999,,"",,,"D1 PROFILE",
"62503800000938","Nodes","938",21.000000,28.492263,"DDS demands","Known Flow",239677.997087,660485.003456,,0.000000,,,-1.169999,,-1.046234,-1.169999,,"",,,"D1 PROFILE",
"62503800000082","Nodes","82",21.000000,28.619509,"DDS demands","Known Flow",239602.929354,660465.072928,,0.000000,,,-2.480000,,-2.217660,-2.480000,,"",,,"D1 PROFILE",
"62503800000083","Nodes","83",21.000000,28.325880,"DDS demands","Known Flow",239580.570348,660465.351928,,0.000000,,,-2.570000,,-2.298140,-2.570000,,"",,,"D1 PROFILE",
"62503800000036","Nodes","36",21.000000,29.643293,"DDS demands","Known Flow",239975.203456,660623.412971,,0.000000,-1.990000,,-21.749999,,-21.228731,-23.740000,,"","C1 PROFILE",,"D1 PROFILE",
"62503800000045","Nodes","45",21.000000,24.734069,"DDS demands","Known Flow",239905.867437,660195.306855,,0.000000,,,-11.870000,,-10.614366,-11.870000,,"",,,"D1 PROFILE",
"62503800000055","Nodes","55",21.000000,27.612122,"DDS demands","Known Flow",240209.779519,660525.283944,,0.000000,,-1.339999,-2.809999,,-3.711004,-4.149999,,"",,"C4 PROFILE","D1 PROFILE",
"62503800000049","Nodes","49",21.000000,25.617842,"DDS demands","Known Flow",239815.701412,660052.110816,,0.000000,,,-1.940000,,-1.734782,-1.940000,,"",,,"D1 PROFILE",
"62503800000035","Nodes","35",21.000000,29.051649,"DDS demands","Known Flow",239882.484430,660573.655958,,0.000000,,,-12.899999,,-11.535410,-12.899999,,"",,,"D1 PROFILE",
"62503800000048","Nodes","48",21.000000,25.624409,"DDS demands","Known Flow",239806.010409,660075.000822,,0.000000,,,-16.370001,,-14.638348,-16.370001,,"",,,"D1 PROFILE",
"62503800000039","Nodes","39",21.000000,29.347976,"DDS demands","Known Flow",239966.055379,660434.089608,,0.000000,-9.630000,,-3.720000,,-11.937809,-13.350000,,"","C1 PROFILE",,"D1 PROFILE",
"62503800000898","Nodes","898",21.000000,28.757014,"DDS demands","Known Flow",239850.527422,660535.210947,,0.000000,,,-8.520000,,-7.618736,-8.520000,,"",,,"D1 PROFILE",
"62503800000040","Nodes","40",21.000000,28.375547,"DDS demands","Known Flow",239897.303494,660329.812319,,0.000000,,,-13.040000,,-11.660601,-13.040000,,"",,,"D1 PROFILE",
"62503800000042","Nodes","42",21.000000,24.739140,"DDS demands","Known Flow",239894.972151,660215.864014,,0.000000,,,-7.400000,,-6.617212,-7.400000,,"",,,"D1 PROFILE",
"62503800000034","Nodes","34",21.000000,28.970711,"DDS demands","Known Flow",239873.232348,660574.132869,,0.000000,,,-3.170000,,-2.834670,-3.170000,,"",,,"D1 PROFILE",
"62503800000046","Nodes","46",21.000000,24.919478,"DDS demands","Known Flow",239890.451432,660144.327841,,0.000000,,,-7.840000,,-7.010668,-7.840000,,"",,,"D1 PROFILE",
"62503800000051","Nodes","51",21.000000,28.290014,"DDS demands","Known Flow",240102.056490,660539.564948,,0.000000,,,-10.949999,,-9.791686,-10.949999,,"",,,"D1 PROFILE",
"62503800000885","Nodes","885",21.000000,29.982286,"DDS demands","Known Flow",239865.935426,660400.450911,,0.000000,,,-1.269999,,-1.135656,-1.269999,,"",,,"D1 PROFILE",
"62503800000890","Nodes","890",21.000000,29.806851,"DDS demands","Known Flow",239925.765442,660507.735940,,0.000000,,-7.129999,,,-6.375773,-7.129999,,"",,"C4 PROFILE",,
"62503800000033","Nodes","33",21.000000,28.639724,"DDS demands","Known Flow",239868.692427,660630.203973,,0.000000,,,-10.050000,,-8.986890,-10.050000,,"",,,"D1 PROFILE",
"62503800000038","Nodes","38",21.000000,29.775273,"DDS demands","Known Flow",239915.356439,660455.236925,,0.000000,,,-5.840000,,-5.222232,-5.840000,,"",,,"D1 PROFILE",
"62503800000001","Nodes","1",21.000000,26.270561,"Default Known Flow Node","Known Flow",239751.035351,660204.440411,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000004","Nodes","4",21.000000,26.322420,"Default Known Flow Node","Known Flow",239791.852776,660150.144523,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000006","Nodes","6",21.000000,24.744386,"Default Known Flow Node","Known Flow",239894.764179,660216.178696,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000007","Nodes","7",21.000000,25.396976,"Default Known Flow Node","Known Flow",239788.777600,660148.222538,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000623","Nodes","623",21.000000,24.694502,"DDS demands","Known Flow",239940.629047,660246.883399,,0.000000,,,,-2.700000,-2.414388,-2.700000,,"",,,,"DH PROFILE"
