"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(TT)"
"62503400002494","Nodes","-475862",21.000000,22.776071,"Default Known Flow Node","Known Flow",224929.601362,687528.342292,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000320","Nodes","320",21.000000,21.931497,"Default Known Flow Node","Known Flow",224703.817301,687865.407384,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000322","Nodes","322",21.000000,22.150095,"Default Known Flow Node","Known Flow",224725.357307,687852.274380,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002422","Nodes","-28323",21.000000,22.638962,"Default Known Flow Node","Known Flow",224941.857273,687512.478525,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000446","Nodes","446",21.000000,22.887587,"DDS demands","Known Flow",225157.588424,687667.426330,,0.000000,,,,,-15.859999,,,,,-14.182295,-15.859999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000447","Nodes","447",21.000000,22.774384,"DDS demands","Known Flow",225103.911701,687682.458347,,0.000000,,,,,-5.689999,,,,,-5.088099,-5.689999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000494","Nodes","494",21.000000,24.688950,"Default Known Flow Node","Known Flow",225080.377403,688235.202485,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002425","Nodes","-28336",21.000000,24.424748,"Default Known Flow Node","Known Flow",225053.721396,688189.930472,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002424","Nodes","-28335",21.000000,24.424748,"Default Known Flow Node","Known Flow",225042.956393,688183.429470,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002538","Nodes","-478915",21.000000,32.777748,"Default Known Flow Node","Known Flow",227516.701265,683543.718679,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002487","Nodes","-35892",21.000000,32.421273,"Default Known Flow Node","Known Flow",228118.080170,683350.520904,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002409","Nodes","-103741",21.000000,33.496179,"Default Known Flow Node","Known Flow",227028.479368,683690.036384,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002510","Nodes","-477683",21.000000,31.329551,"Default Known Flow Node","Known Flow",226789.007780,683909.672003,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002505","Nodes","-477665",21.000000,31.506118,"Default Known Flow Node","Known Flow",226863.189175,683897.702119,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002412","Nodes","-103764",21.000000,21.391688,"Default Known Flow Node","Known Flow",227300.918566,684228.354607,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002533","Nodes","-478446",21.000000,23.509126,"Default Known Flow Node","Known Flow",227175.218601,683957.970436,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002410","Nodes","-103744",21.000000,23.727594,"Default Known Flow Node","Known Flow",227164.444714,683982.125503,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000146","Nodes","146",21.000000,32.226178,"DDS demands","Known Flow",226963.327915,683802.463278,,0.000000,,,,,-8.600000,,,,,-7.690274,-8.600000,,,"",,,,,"D1 PROFILE",,,,,
"62503400002523","Nodes","-477740",21.000000,49.984094,"Default Known Flow Node","Known Flow",226739.577855,684478.213462,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002458","Nodes","-32115",21.000000,49.984094,"Default Known Flow Node","Known Flow",226760.827860,684524.088475,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002411","Nodes","-103757",21.000000,21.321960,"Default Known Flow Node","Known Flow",227246.080141,684184.593743,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002518","Nodes","-477706",21.000000,30.136130,"Default Known Flow Node","Known Flow",226616.214072,684157.091509,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002547","Nodes","-479645",21.000000,32.613025,"Default Known Flow Node","Known Flow",228628.578368,683113.338091,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002413","Nodes","-104345",21.000000,32.613025,"Default Known Flow Node","Known Flow",228630.328369,683116.713092,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002455","Nodes","-32108",21.000000,21.186598,"Default Known Flow Node","Known Flow",227202.349312,684434.789399,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000148","Nodes","148",21.000000,21.142258,"DDS demands","Known Flow",227228.452988,684418.838446,,0.000000,,,,,-7.760000,,,,,-6.939131,-7.760000,,,"",,,,,"D1 PROFILE",,,,,
"62503400002407","Nodes","-103400",21.000000,30.404972,"Default Known Flow Node","Known Flow",226669.573990,683911.245341,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002406","Nodes","-102846",21.000000,23.464730,"Default Known Flow Node","Known Flow",225219.003256,687368.918206,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002414","Nodes","-104353",21.000000,32.699102,"Default Known Flow Node","Known Flow",228636.718011,683113.748825,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002499","Nodes","-477116",21.000000,29.020114,"Default Known Flow Node","Known Flow",226049.608804,685274.804365,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000473","Nodes","473",21.000000,32.419917,"DDS demands","Known Flow",228119.953611,683350.574945,,0.000000,-0.259999,,,,-10.140000,,,,,-9.299866,-10.400000,,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62503400000463","Nodes","463",21.000000,32.680385,"DDS demands","Known Flow",228565.328351,683203.088115,,0.000000,,,,,-2.259999,,,,,-2.020932,-2.259999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000117","Nodes","117",21.000000,25.549146,"Default Known Flow Node","Known Flow",225600.788424,686503.375133,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002544","Nodes","-479636, Boundary Condition",21.000000,32.699102,"Default Known Flow Node","Known Flow",228774.828408,683049.338073,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002506","Nodes","-477668",21.000000,32.216219,"Default Known Flow Node","Known Flow",226961.833320,683804.092632,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000448","Nodes","Smugglers Way DG, Tel, Constant, Site ID 3648",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",226755.202859,684523.838475,,543.190012,,,,,,,,,,47.286241,52.880000,,,"",,,,,,,,,,
"62503400002408","Nodes","-103431",21.000000,49.997003,"Default Known Flow Node","Known Flow",226755.800047,684524.973132,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000449","Nodes","449",21.000000,49.993735,"DDS demands","Known Flow",226756.450806,684526.209575,,0.000000,,,,,-4.839999,,,,,-4.328014,-4.839999,,,"",,,,,"D1 PROFILE",,,,,
"62503400002546","Nodes","-479642",21.000000,32.613025,"Default Known Flow Node","Known Flow",228616.203365,683113.338091,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002542","Nodes","-479141",21.000000,32.421273,"Default Known Flow Node","Known Flow",228116.078229,683350.463155,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002488","Nodes","-35894",21.000000,32.457939,"Default Known Flow Node","Known Flow",228129.078233,683350.838155,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002486","Nodes","-35884",21.000000,32.446391,"Default Known Flow Node","Known Flow",228145.203237,683337.088152,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002497","Nodes","-476658",21.000000,28.567732,"Default Known Flow Node","Known Flow",225796.283322,685699.479125,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400001000","Nodes","1000",21.000000,32.296113,"Default Known Flow Node","Known Flow",227943.949762,683324.212864,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000465","Nodes","465",21.000000,31.274209,"DDS demands","Known Flow",228263.453269,683363.213159,,0.000000,,,,,-9.310000,,,,,-8.325168,-9.310000,,,"",,,,,"D1 PROFILE",,,,,
"62503400000332","Nodes","332",21.000000,29.962911,"Default Known Flow Node","Known Flow",228265.828270,683051.463074,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000334","Nodes",,21.000000,32.441392,"Default Known Flow Node","Known Flow",228097.066712,683349.132008,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000335","Nodes",,21.000000,32.441392,"Default Known Flow Node","Known Flow",228098.328224,683349.463155,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000339","Nodes","339",21.000000,32.385774,"Default Known Flow Node","Known Flow",228173.953245,683322.338148,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000340","Nodes",,21.000000,31.401793,"Default Known Flow Node","Known Flow",226990.327923,683909.963308,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000331","Nodes","331",21.000000,21.142258,"Default Known Flow Node","Known Flow",227152.308967,684465.437459,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000333","Nodes","333",21.000000,21.186598,"Default Known Flow Node","Known Flow",227203.368981,684433.577450,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000336","Nodes","336",21.000000,25.565831,"Default Known Flow Node","Known Flow",226976.971819,684062.210987,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000341","Nodes","Logger 10016, Gairloch Support Services, Gairloch Road",21.000000,33.122107,"Val Log Post","Known Flow",227180.704969,683545.278079,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000342","Nodes","Logger 9653, Garden Brae' on A814",21.000000,30.095969,"Val Log Post","Known Flow",226609.069795,684172.109517,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000338","Nodes","Logger 10244, 18 Dalmore Crescent",21.000000,31.825571,"Default Known Flow Node","Known Flow",228154.641754,683295.798851,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000343","Nodes",,21.000000,21.551629,"Default Known Flow Node","Known Flow",227168.132887,684112.010445,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000344","Nodes","Logger 9597, The Gables Lodge, A814 near entrance",21.000000,24.142448,"Val Log Post","Known Flow",225327.067791,687073.164138,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000345","Nodes",,21.000000,32.377317,"Default Known Flow Node","Known Flow",227950.120672,683326.268978,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400001622","Nodes",,21.000000,25.576201,"Default Known Flow Node","Known Flow",227009.614928,683943.479317,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002491","Nodes","451",21.000000,49.927004,"Default Known Flow Node","Known Flow",226793.077869,684552.338482,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002415","Nodes",,21.000000,29.533140,"Default Known Flow Node","Known Flow",226505.308787,684878.996567,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000007","Nodes",,21.000000,23.731492,"Default Known Flow Node","Known Flow",227139.872436,684074.939171,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000006","Nodes",,21.000000,21.522013,"Default Known Flow Node","Known Flow",227172.164535,684107.565825,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000005","Nodes",,21.000000,21.650313,"Default Known Flow Node","Known Flow",227177.810246,684112.541999,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000001","Nodes",,21.000000,21.657646,"Default Known Flow Node","Known Flow",227197.822955,684130.181355,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000008","Nodes",,21.000000,21.537050,"Default Known Flow Node","Known Flow",227170.340192,684106.714232,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002000","Nodes",,21.000000,23.173430,"Default Known Flow Node","Known Flow",225111.468412,687265.065221,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002005","Nodes",,21.000000,23.173430,"Default Known Flow Node","Known Flow",225112.241381,687264.200337,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002002","Nodes",,21.000000,23.742200,"Default Known Flow Node","Known Flow",225268.391454,687171.743195,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002003","Nodes",,21.000000,23.741737,"Default Known Flow Node","Known Flow",225267.775454,687173.395196,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002006","Nodes",,21.000000,23.202797,"Default Known Flow Node","Known Flow",225121.981414,687259.188219,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002008","Nodes",,21.000000,23.746026,"Default Known Flow Node","Known Flow",225269.561455,687165.921194,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002012","Nodes",,21.000000,23.746026,"Default Known Flow Node","Known Flow",225268.729998,687167.485952,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002009","Nodes",,21.000000,23.377397,"Default Known Flow Node","Known Flow",225169.941427,687286.941227,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002010","Nodes",,21.000000,23.147225,"Default Known Flow Node","Known Flow",225079.325403,687302.699231,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002001","Nodes",,21.000000,23.742607,"Default Known Flow Node","Known Flow",225268.104454,687168.663194,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002013","Nodes",,21.000000,23.165416,"Default Known Flow Node","Known Flow",225102.879363,687273.593182,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002015","Nodes",,21.000000,23.853956,"Default Known Flow Node","Known Flow",225303.022464,687065.812166,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002020","Nodes",,21.000000,22.993797,"Default Known Flow Node","Known Flow",224998.455381,687527.078292,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002025","Nodes",,21.000000,22.765318,"Default Known Flow Node","Known Flow",225010.145384,687375.324251,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002027","Nodes",,21.000000,22.761554,"Default Known Flow Node","Known Flow",225007.942383,687377.208251,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002029","Nodes",,21.000000,23.377397,"Default Known Flow Node","Known Flow",225163.396426,687316.983235,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002031","Nodes",,21.000000,23.124996,"Default Known Flow Node","Known Flow",224984.206377,687674.373332,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002036","Nodes",,21.000000,27.889201,"Default Known Flow Node","Known Flow",225738.288582,685798.160821,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002038","Nodes",,21.000000,28.203221,"Default Known Flow Node","Known Flow",225832.789960,685874.053490,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002037","Nodes",,21.000000,28.282890,"Default Known Flow Node","Known Flow",225840.559610,685879.821844,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002039","Nodes",,21.000000,28.376734,"Default Known Flow Node","Known Flow",225861.580616,685949.338863,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002041","Nodes",,21.000000,25.863994,"Default Known Flow Node","Known Flow",225696.550571,685961.417866,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002044","Nodes",,21.000000,28.977218,"Default Known Flow Node","Known Flow",225861.063616,685663.909785,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002103","Nodes",,21.000000,29.072799,"DDS demands","Known Flow",225964.779644,685610.588770,,0.000000,,,,,-0.799999,,,,,-0.715374,-0.799999,,,"",,,,,"D1 PROFILE",,,,,
"62503400002050","Nodes",,21.000000,25.907465,"Default Known Flow Node","Known Flow",225691.678569,685985.647872,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002052","Nodes",,21.000000,23.784391,"Default Known Flow Node","Known Flow",225699.418572,686180.424925,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002053","Nodes",,21.000000,23.828131,"Default Known Flow Node","Known Flow",225785.672595,686029.217884,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002054","Nodes",,21.000000,26.078209,"Default Known Flow Node","Known Flow",225595.730543,686096.093903,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002045","Nodes",,21.000000,28.584380,"Default Known Flow Node","Known Flow",225797.512598,685697.135794,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002058","Nodes",,21.000000,28.706080,"Default Known Flow Node","Known Flow",225863.432616,685728.266802,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002057","Nodes",,21.000000,28.706080,"Default Known Flow Node","Known Flow",225815.690603,685805.806824,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002062","Nodes",,21.000000,23.239306,"Default Known Flow Node","Known Flow",225525.378524,686435.854995,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002064","Nodes",,21.000000,25.934985,"Default Known Flow Node","Known Flow",225581.134539,686124.198910,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002065","Nodes",,21.000000,25.549146,"Default Known Flow Node","Known Flow",225600.683545,686503.561013,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002067","Nodes",,21.000000,24.853940,"Default Known Flow Node","Known Flow",225484.698513,686571.677032,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002069","Nodes",,21.000000,25.724009,"Default Known Flow Node","Known Flow",225584.479540,686531.828021,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002070","Nodes",,21.000000,23.529392,"Default Known Flow Node","Known Flow",225649.113558,686155.618919,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002072","Nodes",,21.000000,24.203800,"Default Known Flow Node","Known Flow",225359.391479,686785.569090,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002075","Nodes",,21.000000,24.162334,"Default Known Flow Node","Known Flow",225357.375478,687093.443174,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002078","Nodes",,21.000000,21.308386,"Default Known Flow Node","Known Flow",225423.097496,686854.210109,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002082","Nodes",,21.000000,29.815526,"Default Known Flow Node","Known Flow",226453.149777,683853.417292,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002083","Nodes",,21.000000,29.815526,"Default Known Flow Node","Known Flow",226502.886790,683873.449298,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002096","Nodes",,21.000000,48.780706,"Default Known Flow Node","Known Flow",226146.229693,685329.482694,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002100","Nodes",,21.000000,34.798222,"Default Known Flow Node","Known Flow",226275.407728,685334.147695,,0.000000,,,,,,,-9.469999,,,-8.468243,-9.469999,,,"",,,,,,,"DH PROFILE",,,
"62503400002101","Nodes",,21.000000,29.722317,"Default Known Flow Node","Known Flow",226064.556671,685614.115771,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002102","Nodes",,21.000000,30.025860,"Default Known Flow Node","Known Flow",226099.896680,685549.282754,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002104","Nodes",,21.000000,29.462356,"Default Known Flow Node","Known Flow",226008.113656,685682.666790,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002105","Nodes",,21.000000,29.765663,"Default Known Flow Node","Known Flow",226002.864654,685754.184809,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002112","Nodes",,21.000000,31.298918,"Default Known Flow Node","Known Flow",226774.982864,683960.022321,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002114","Nodes",,21.000000,31.007971,"Default Known Flow Node","Known Flow",226826.702878,683963.338322,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002124","Nodes",,21.000000,31.506656,"Default Known Flow Node","Known Flow",226861.418914,683897.974476,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002129","Nodes",,21.000000,31.401232,"Default Known Flow Node","Known Flow",226769.896863,683977.315326,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002130","Nodes",,21.000000,31.339256,"Default Known Flow Node","Known Flow",226820.916877,683987.876329,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002141","Nodes",,21.000000,25.565831,"Default Known Flow Node","Known Flow",227023.273932,684038.109343,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002164","Nodes",,21.000000,30.591806,"Default Known Flow Node","Known Flow",226646.702829,684080.838354,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002173","Nodes",,21.000000,23.559610,"Default Known Flow Node","Known Flow",227000.338925,684142.758371,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002174","Nodes",,21.000000,23.424951,"Default Known Flow Node","Known Flow",227004.717927,684155.782375,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002176","Nodes",,21.000000,21.412536,"Default Known Flow Node","Known Flow",227073.915945,684178.195381,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002177","Nodes",,21.000000,23.950488,"Default Known Flow Node","Known Flow",227094.223951,684130.668368,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002178","Nodes","Logger 10121, 32 Laggary Road",21.000000,23.906678,"Val Log Post","Known Flow",227141.609964,684084.467355,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002182","Nodes",,21.000000,23.972970,"Default Known Flow Node","Known Flow",227151.807967,683982.096327,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002183","Nodes",,21.000000,23.593517,"Default Known Flow Node","Known Flow",226994.625924,684145.869372,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002185","Nodes",,21.000000,21.545343,"Default Known Flow Node","Known Flow",227166.817971,684113.348363,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002186","Nodes",,21.000000,23.333174,"Default Known Flow Node","Known Flow",227034.381935,684194.675385,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002188","Nodes",,21.000000,23.862874,"Default Known Flow Node","Known Flow",227064.480943,684152.155374,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002189","Nodes",,21.000000,23.862874,"Default Known Flow Node","Known Flow",227037.826936,684167.712378,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002191","Nodes",,21.000000,23.725957,"Default Known Flow Node","Known Flow",227085.376949,684078.858354,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002184","Nodes",,21.000000,23.543151,"Default Known Flow Node","Known Flow",227110.029955,684058.538348,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002190","Nodes",,21.000000,23.725957,"Default Known Flow Node","Known Flow",227094.999951,684089.183356,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002192","Nodes",,21.000000,23.384751,"Default Known Flow Node","Known Flow",227006.029927,684158.596375,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002193","Nodes",,21.000000,23.524356,"Default Known Flow Node","Known Flow",227067.033810,684093.426595,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002194","Nodes",,21.000000,23.699497,"Default Known Flow Node","Known Flow",227075.336946,684105.738361,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002245","Nodes",,21.000000,29.619848,"Default Known Flow Node","Known Flow",226523.481796,684949.097590,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002249","Nodes",,21.000000,32.776184,"Default Known Flow Node","Known Flow",227518.453066,683543.463208,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002264","Nodes",,21.000000,21.944663,"Default Known Flow Node","Known Flow",227216.640413,683684.075946,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002263","Nodes",,21.000000,21.769251,"Default Known Flow Node","Known Flow",227229.855988,683679.550245,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
