"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)"
"62504700002560","Nodes","2560",21.000000,26.569569,"Default Known Flow Node","Known Flow",236601.217537,634501.551863,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002551","Nodes","2551",21.000000,31.536927,"Default Known Flow Node","Known Flow",236676.061558,634636.417900,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002679","Nodes","2679",21.000000,29.914929,"Default Known Flow Node","Known Flow",236497.633509,634969.797991,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002593","Nodes","2593",21.000000,30.252481,"Default Known Flow Node","Known Flow",236476.071503,634900.783972,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002673","Nodes","2673",21.000000,29.673961,"Default Known Flow Node","Known Flow",236299.314455,635060.259015,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002640","Nodes","2640",21.000000,29.514172,"Default Known Flow Node","Known Flow",236609.304540,634977.548993,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002652","Nodes","2652",21.000000,28.360323,"Default Known Flow Node","Known Flow",236127.441409,634895.259970,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002667","Nodes","2667",21.000000,30.835415,"Default Known Flow Node","Known Flow",236325.327462,634736.170927,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002707","Nodes","2707",21.000000,24.649611,"Default Known Flow Node","Known Flow",236767.130583,634188.566778,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002715","Nodes","2715",21.000000,23.542634,"Default Known Flow Node","Known Flow",236759.129580,634420.217841,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002708","Nodes","2708",21.000000,24.287360,"Default Known Flow Node","Known Flow",236833.823601,634458.157851,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002612","Nodes","2612",21.000000,22.320933,"Default Known Flow Node","Known Flow",236722.086570,634836.509954,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002724","Nodes","2724",21.000000,23.678902,"Default Known Flow Node","Known Flow",236810.825595,634700.485917,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002756","Nodes","2756",21.000000,24.736576,"Default Known Flow Node","Known Flow",236737.330894,634517.240164,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700001000","Nodes","1000",21.000000,29.551980,"Default Known Flow Node","Known Flow",236519.537515,635081.571021,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700000006","Nodes","6",21.000000,28.605175,"Default Known Flow Node","Known Flow",236208.219343,634901.949224,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
