"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"62500400000756","Nodes","756",21.000000,35.000007,"DDS demands","Known Flow",248295.000000,664138.875000,,0.000000,-43.700002,-5.369999,,-4.610000,,,,,,,,,,,-48.001618,-53.680001,,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE",,,,,,,,,,,
"625004-3490","Nodes","-3490",21.000000,35.000007,"Default Known Flow Node","Known Flow",248293.500000,664144.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4905000","Nodes","-4905000",21.000000,24.807832,"Default Known Flow Node","Known Flow",248280.375000,664126.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3465","Nodes","-3465",21.000000,25.550432,"Default Known Flow Node","Known Flow",248295.500000,664086.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3461","Nodes","-3461",21.000000,25.662447,"Default Known Flow Node","Known Flow",248299.125000,664078.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3459","Nodes","-3459",21.000000,25.578482,"Default Known Flow Node","Known Flow",248294.250000,664076.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3514","Nodes","-3514",21.000000,40.014211,"Default Known Flow Node","Known Flow",248222.625000,664203.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3405","Nodes","-3405",21.000000,32.397953,"Default Known Flow Node","Known Flow",248265.375000,664004.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3403","Nodes","-3403",21.000000,32.404327,"Default Known Flow Node","Known Flow",248240.750000,664001.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465359","Nodes","-1465359",21.000000,24.807832,"Default Known Flow Node","Known Flow",248277.375000,664125.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000879","Nodes","879",21.000000,30.809297,"DDS demands","Known Flow",248313.000000,664042.250000,,0.000000,-50.830002,,,-10.169999,,,,,,,,,,,-54.547293,-61.000000,,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,,,,,
"625004-1463451","Nodes","-1463451",21.000000,30.809297,"Default Known Flow Node","Known Flow",248311.375000,664041.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3449","Nodes","-3449",21.000000,24.728519,"Default Known Flow Node","Known Flow",248253.875000,664061.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4749","Nodes","-4749",21.000000,29.649022,"Default Known Flow Node","Known Flow",248487.750000,664066.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000750","Nodes","750",21.000000,32.298215,"DDS demands","Known Flow",248318.125000,664009.000000,,0.000000,-101.889998,,,-17.499999,,,,,,,,,,,-106.760676,-119.389999,,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,,,,,
"625004-1464581","Nodes","-1464581",21.000000,33.123165,"Default Known Flow Node","Known Flow",248022.875000,664054.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3433","Nodes","-3433",21.000000,33.080031,"Default Known Flow Node","Known Flow",248042.875000,664045.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3442","Nodes","-3442",21.000000,32.950663,"Default Known Flow Node","Known Flow",248086.125000,664056.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3511","Nodes","-3511",21.000000,40.247792,"Default Known Flow Node","Known Flow",248218.375000,664200.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4723","Nodes","-4723",21.000000,31.791658,"Default Known Flow Node","Known Flow",248375.125000,664027.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3600","Nodes","-3600",21.000000,39.212910,"Default Known Flow Node","Known Flow",248139.750000,664410.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3494","Nodes","-3494",21.000000,33.803394,"Default Known Flow Node","Known Flow",248327.250000,664149.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465565","Nodes","-1465565",21.000000,40.247792,"Default Known Flow Node","Known Flow",248219.750000,664197.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464748","Nodes","-1464748",21.000000,25.622038,"Default Known Flow Node","Known Flow",248302.250000,664033.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3415","Nodes","-3415",21.000000,32.412392,"Default Known Flow Node","Known Flow",248347.500000,664024.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3410","Nodes","-3410",21.000000,32.254463,"Default Known Flow Node","Known Flow",248348.500000,664019.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000751","Nodes","751",21.000000,32.212263,"Default Known Flow Node","Known Flow",248349.250000,664014.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000864","Nodes","864",21.000000,32.114319,"DDS demands","Known Flow",248351.000000,664003.625000,,0.000000,-11.149999,,,,,-1.129999,,,,,,,,,-10.980995,-12.279999,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"625004-3402","Nodes","-3402",21.000000,32.404796,"Default Known Flow Node","Known Flow",248239.000000,664000.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-326884","Nodes","-326884",21.000000,40.014211,"Default Known Flow Node","Known Flow",248221.750000,664205.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3401","Nodes","-3401",21.000000,32.406470,"Default Known Flow Node","Known Flow",248232.500000,664000.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3397","Nodes","-3397",21.000000,32.406470,"Default Known Flow Node","Known Flow",248233.500000,663990.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463729","Nodes","-1463729",21.000000,32.404796,"Default Known Flow Node","Known Flow",248238.250000,664007.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3399","Nodes","-3399",21.000000,32.397953,"Default Known Flow Node","Known Flow",248266.250000,663994.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463472","Nodes","-1463472",21.000000,32.114319,"Default Known Flow Node","Known Flow",248333.250000,664001.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1462506","Nodes","-1462506",21.000000,32.049897,"Default Known Flow Node","Known Flow",248368.750000,664026.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3455","Nodes","-3455",21.000000,24.728519,"Default Known Flow Node","Known Flow",248250.875000,664070.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464133","Nodes","-1464133",21.000000,24.728519,"Default Known Flow Node","Known Flow",248250.875000,664072.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3454","Nodes","-3454",21.000000,24.728519,"Default Known Flow Node","Known Flow",248251.625000,664068.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4758","Nodes","-4758",21.000000,29.842660,"Default Known Flow Node","Known Flow",248483.875000,664100.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4747","Nodes","-4747",21.000000,29.605878,"Default Known Flow Node","Known Flow",248470.250000,664064.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3625","Nodes","-3625",21.000000,37.943501,"Default Known Flow Node","Known Flow",248196.250000,664466.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3630","Nodes","-3630",21.000000,37.943501,"Default Known Flow Node","Known Flow",248196.250000,664474.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4757","Nodes","-4757",21.000000,29.799532,"Default Known Flow Node","Known Flow",248468.500000,664099.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4756","Nodes","-4756",21.000000,29.799532,"Default Known Flow Node","Known Flow",248466.250000,664099.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3423","Nodes","-3423",21.000000,33.082334,"Default Known Flow Node","Known Flow",248048.500000,664036.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3451","Nodes","-3451",21.000000,32.950663,"Default Known Flow Node","Known Flow",248081.500000,664063.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3453","Nodes","-3453",21.000000,32.950663,"Default Known Flow Node","Known Flow",248079.125000,664064.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3438","Nodes","-3438",21.000000,32.950663,"Default Known Flow Node","Known Flow",248087.750000,664048.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4837","Nodes","-4837",21.000000,27.508389,"Default Known Flow Node","Known Flow",248895.500000,664192.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4817","Nodes","-4817",21.000000,27.508389,"Default Known Flow Node","Known Flow",248895.500000,664177.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1462683","Nodes","-1462683",21.000000,27.511765,"Default Known Flow Node","Known Flow",248908.625000,664192.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4820","Nodes","-4820",21.000000,27.511765,"Default Known Flow Node","Known Flow",248909.000000,664178.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465929","Nodes","-1465929",21.000000,27.559521,"Default Known Flow Node","Known Flow",248926.625000,664188.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4821","Nodes","-4821",21.000000,27.559521,"Default Known Flow Node","Known Flow",248927.000000,664178.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004923","Nodes","4923",21.000000,26.936753,"DDS demands","Known Flow",248847.000000,664272.375000,,0.000000,-71.199995,,,,,-4.909999,,,,,,,,,-68.058919,-76.109992,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"62500400004924","Nodes","4924",21.000000,26.798769,"DDS demands","Known Flow",248840.875000,664320.750000,,0.000000,,,,,,-6.550000,,,,,,,,,-5.857127,-6.550000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1462565","Nodes","-1462565",21.000000,27.226352,"Default Known Flow Node","Known Flow",248965.875000,664145.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4788","Nodes","-4788",21.000000,27.226352,"Default Known Flow Node","Known Flow",248966.125000,664143.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465803","Nodes","-1465803",21.000000,27.572848,"Default Known Flow Node","Known Flow",248982.250000,664179.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4826","Nodes","-4826",21.000000,27.572848,"Default Known Flow Node","Known Flow",248982.125000,664180.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4810","Nodes","-4810",21.000000,27.573360,"Default Known Flow Node","Known Flow",248845.000000,664173.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-326904","Nodes","-326904",21.000000,24.261784,"Default Known Flow Node","Known Flow",248600.750000,664338.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000863","Nodes","863",21.000000,27.546966,"DDS demands","Known Flow",248849.625000,664174.500000,,0.000000,-14.300000,-14.609999,-27.770000,,,,,,,,,,,,-50.684271,-56.680000,,,"","C1 PROFILE","C2 PROFILE","C3  PROFILE",,,,,,,,,,,,
"625004-4877","Nodes","-4877",21.000000,26.978434,"Default Known Flow Node","Known Flow",248899.375000,664291.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004922","Nodes","4922",21.000000,26.407046,"DDS demands","Known Flow",248881.500000,664362.125000,,0.000000,,,,-10.159999,,,,,,,,,,,-9.085253,-10.159999,,,"",,,,"C4 PROFILE",,,,,,,,,,,
"625004-4840","Nodes","-4840",21.000000,27.406847,"Default Known Flow Node","Known Flow",248850.375000,664198.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4803","Nodes","-4803",21.000000,27.407645,"Default Known Flow Node","Known Flow",248981.000000,664162.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464892","Nodes","-1464892",21.000000,24.261784,"Default Known Flow Node","Known Flow",248601.125000,664343.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4876","Nodes","-4876",21.000000,26.978434,"Default Known Flow Node","Known Flow",248902.875000,664290.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464876","Nodes","-1464876",21.000000,26.978434,"Default Known Flow Node","Known Flow",248947.125000,664262.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463705","Nodes","-1463705",21.000000,27.573360,"Default Known Flow Node","Known Flow",248845.875000,664173.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4812","Nodes","-4812",21.000000,27.508389,"Default Known Flow Node","Known Flow",248897.125000,664176.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464335","Nodes","-1464335",21.000000,27.508389,"Default Known Flow Node","Known Flow",248895.500000,664177.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4813","Nodes","-4813",21.000000,27.511765,"Default Known Flow Node","Known Flow",248911.000000,664176.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465272","Nodes","-1465272",21.000000,27.511765,"Default Known Flow Node","Known Flow",248909.000000,664177.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4816","Nodes","-4816",21.000000,27.559521,"Default Known Flow Node","Known Flow",248929.000000,664177.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463397","Nodes","-1463397",21.000000,27.559521,"Default Known Flow Node","Known Flow",248927.000000,664178.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4822","Nodes","-4822",21.000000,27.572848,"Default Known Flow Node","Known Flow",248983.750000,664178.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465843","Nodes","-1465843",21.000000,27.572848,"Default Known Flow Node","Known Flow",248953.375000,664188.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4806","Nodes","-4806",21.000000,27.547541,"Default Known Flow Node","Known Flow",249013.625000,664163.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4815","Nodes","-4815",21.000000,27.579941,"Default Known Flow Node","Known Flow",249011.000000,664177.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000961","Nodes","961",21.000000,28.331484,"DDS demands","Known Flow",249242.000000,664287.125000,,0.000000,,,,,,-28.870000,,,,,,,,,-25.816072,-28.870000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1465171","Nodes","-1465171",21.000000,28.789270,"Default Known Flow Node","Known Flow",249235.750000,664178.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4818","Nodes","-4818",21.000000,28.789270,"Default Known Flow Node","Known Flow",249241.500000,664177.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4844","Nodes","-4844",21.000000,28.656468,"Default Known Flow Node","Known Flow",249254.375000,664209.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4726","Nodes","-4726",21.000000,39.293992,"Default Known Flow Node","Known Flow",249363.500000,664035.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001008","Nodes","1008",21.000000,39.293939,"DDS demands","Known Flow",249362.500000,664013.125000,,0.000000,,,,,,-2.390000,,,,,,,,,-2.137181,-2.390000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-4717","Nodes","-4717",21.000000,39.293939,"Default Known Flow Node","Known Flow",249362.375000,664011.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001003","Nodes","1003",21.000000,39.292994,"DDS demands","Known Flow",249364.375000,664054.500000,,0.000000,,,,,,-6.300000,,,,,,,,,-5.633573,-6.300000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-4727","Nodes","-4727",21.000000,23.490275,"Default Known Flow Node","Known Flow",249267.875000,664037.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4737","Nodes","-4737",21.000000,23.412111,"Default Known Flow Node","Known Flow",249261.125000,664049.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004382","Nodes","4382",21.000000,23.255593,"DDS demands","Known Flow",249249.375000,664072.000000,,0.000000,,,,,,-29.700000,,,,,,,,,-26.558273,-29.700000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400004383","Nodes","4383",21.000000,23.299282,"Default Known Flow Node","Known Flow",249228.875000,664108.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000993","Nodes","993",21.000000,27.596189,"DDS demands","Known Flow",249018.125000,664160.500000,,0.000000,,,,,,-32.770000,,,,,,,,,-29.303521,-32.770000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-4738","Nodes","-4738",21.000000,27.723751,"Point Loads","Known Flow",249033.625000,664050.500000,,0.000000,,,,,,,,,,,-54.999998,,,,-49.181984,-54.999998,,,"",,,,,,,,,,,"PL-AF PROFILE",,,,
"625004-4857","Nodes","-4857",21.000000,25.344358,"Default Known Flow Node","Known Flow",249032.375000,664241.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4838","Nodes","-4838",21.000000,28.759381,"Default Known Flow Node","Known Flow",249245.125000,664192.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4807","Nodes","-4807",21.000000,27.939243,"Default Known Flow Node","Known Flow",249144.375000,664164.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4836","Nodes","-4836",21.000000,28.755438,"Default Known Flow Node","Known Flow",249245.625000,664192.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4824","Nodes","-4824",21.000000,28.789270,"Default Known Flow Node","Known Flow",249243.750000,664180.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465976","Nodes","-1465976",21.000000,28.755438,"Default Known Flow Node","Known Flow",249247.000000,664191.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463528","Nodes","-1463528",21.000000,27.547541,"Default Known Flow Node","Known Flow",249016.000000,664164.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4864","Nodes","-4864",21.000000,25.344358,"Default Known Flow Node","Known Flow",249069.625000,664253.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463654","Nodes","-1463654",21.000000,25.344358,"Default Known Flow Node","Known Flow",249066.875000,664272.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4728","Nodes","-4728",21.000000,39.279514,"Default Known Flow Node","Known Flow",249336.000000,664037.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001007","Nodes","1007",21.000000,39.273407,"DDS demands","Known Flow",249324.375000,664038.625000,,0.000000,,,,,,-2.759999,,,,,,,,,-2.468041,-2.759999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1464177","Nodes","-1464177",21.000000,39.279514,"Default Known Flow Node","Known Flow",249323.625000,664024.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465080","Nodes","-1465080",21.000000,39.293939,"Default Known Flow Node","Known Flow",249336.875000,664011.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464369","Nodes","-1464369",21.000000,27.579941,"Default Known Flow Node","Known Flow",249010.000000,664176.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4773","Nodes","-4773",21.000000,27.939243,"Default Known Flow Node","Known Flow",249139.875000,664124.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4763","Nodes","-4763",21.000000,27.939243,"Default Known Flow Node","Known Flow",249137.000000,664105.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4745","Nodes","-4745",21.000000,23.321979,"Default Known Flow Node","Known Flow",249254.375000,664062.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4746","Nodes","-4746",21.000000,23.321979,"Default Known Flow Node","Known Flow",249256.000000,664063.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4739","Nodes","-4739",21.000000,23.412111,"Default Known Flow Node","Known Flow",249263.000000,664050.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4721","Nodes","-4721",21.000000,23.418435,"Default Known Flow Node","Known Flow",249275.250000,664024.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4730","Nodes","-4730",21.000000,23.490275,"Default Known Flow Node","Known Flow",249269.750000,664038.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4722","Nodes","-4722",21.000000,23.418435,"Default Known Flow Node","Known Flow",249276.750000,664025.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5794","Nodes","-5794",21.000000,41.049599,"Default Known Flow Node","Known Flow",249837.125000,664096.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000963","Nodes","963",21.000000,29.685074,"DDS demands","Known Flow",249525.750000,664267.750000,,0.000000,-6.000000,,,,,-9.600000,,,,,,,,,-13.949800,-15.600001,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"62500400000947","Nodes","947",21.000000,26.920251,"DDS demands","Known Flow",249720.125000,664488.375000,,0.000000,,,,,,-24.199999,,,,,,,,,-21.640074,-24.199999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-5882","Nodes","-5882",21.000000,25.936794,"Default Known Flow Node","Known Flow",249779.250000,664498.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463918","Nodes","-1463918",21.000000,29.129771,"Default Known Flow Node","Known Flow",249556.500000,664358.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464306","Nodes","-1464306",21.000000,41.200331,"Default Known Flow Node","Known Flow",249819.125000,664114.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
