"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"62502100000110","Nodes","110",21.000000,24.487134,"DDS demands","Known Flow",261963.296037,614523.230192,,0.000000,,,,-12.879999,,,,,-11.517526,-12.879999,,"",,,,"D1 PROFILE",,,,
"62502100000041","Nodes","41",21.000000,22.340234,"DDS demands","Known Flow",261949.480435,612830.998966,,0.000000,,,,-11.060000,,,,,-9.890050,-11.060000,,"",,,,"D1 PROFILE",,,,
"62502100000156","Nodes","156",21.000000,26.970258,"DDS demands","Known Flow",261833.067403,613067.816031,,0.000000,,,,-8.499999,,,,,-7.600851,-8.499999,,"",,,,"D1 PROFILE",,,,
"62502100000157","Nodes","157",21.000000,26.978492,"DDS demands","Known Flow",261848.979407,613068.093031,,0.000000,,,,-7.669999,,,,,-6.858651,-7.669999,,"",,,,"D1 PROFILE",,,,
"62502100000005","Nodes","5",21.000000,31.630659,"Default Known Flow Node","Known Flow",261933.309275,614165.953209,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000271","Nodes","271",21.000000,49.594307,"DDS demands","Known Flow",260597.643067,612682.983926,,0.000000,,,,-19.969998,,,,,-17.857530,-19.969998,,"",,,,"D1 PROFILE",,,,
"62502100001010","Nodes","1010",21.000000,20.997224,"Default Known Flow Node","Known Flow",262120.398481,612703.491932,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000548","Nodes",,21.000000,23.543737,"Default Known Flow Node","Known Flow",262397.005089,612711.052780,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000538","Nodes",,21.000000,26.029882,"Default Known Flow Node","Known Flow",262327.430087,613157.102977,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000534","Nodes",,21.000000,27.057392,"Default Known Flow Node","Known Flow",262071.157468,613209.540069,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000537","Nodes",,21.000000,27.212260,"Default Known Flow Node","Known Flow",262036.256458,613215.218071,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000547","Nodes",,21.000000,25.527926,"Default Known Flow Node","Known Flow",262364.694120,613152.757502,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000566","Nodes",,21.000000,34.748077,"DDS demands","Known Flow",261812.086397,613793.398228,,0.000000,,,-4.659999,,,,,,-4.167055,-4.659999,,"",,,"C4 PROFILE",,,,,
"62502100000569","Nodes",,21.000000,49.552883,"DDS demands","Known Flow",260598.516390,612680.997495,,0.000000,,,,-1.019999,,,,,-0.912102,-1.019999,,"",,,,"D1 PROFILE",,,,
"62502100000574","Nodes",,21.000000,21.387927,"Default Known Flow Node","Known Flow",262169.137658,612737.876724,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000575","Nodes",,21.000000,22.286468,"Default Known Flow Node","Known Flow",262099.567040,612692.911190,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000577","Nodes",,21.000000,47.852402,"DDS demands","Known Flow",260429.109070,612570.878012,,0.000000,,,,-6.360000,,,,,-5.687226,-6.360000,,"",,,,"D1 PROFILE",,,,
"62502100000009","Nodes",,21.000000,25.885724,"Default Known Flow Node","Known Flow",258920.096836,611427.085965,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000038","Nodes",,21.000000,29.029942,"Default Known Flow Node","Known Flow",261740.264548,613285.480557,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000351","Nodes",,21.000000,26.678228,"Default Known Flow Node","Known Flow",261910.872971,614317.131006,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000017","Nodes",,21.000000,45.150585,"Default Known Flow Node","Known Flow",259965.246887,612455.535199,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000018","Nodes","18",21.000000,29.070494,"DDS demands","Known Flow",261724.185373,613292.059092,,0.000000,,,,-2.650000,,,,,-2.369677,-2.650000,,"",,,,"D1 PROFILE",,,,
"62502100000030","Nodes",,21.000000,49.454359,"DDS demands","Known Flow",260703.715096,612753.358945,,0.000000,,,,-1.019999,,,,,-0.912102,-1.019999,,"",,,,"D1 PROFILE",,,,
"62502100000328","Nodes",,21.000000,25.357723,"Default Known Flow Node","Known Flow",262266.487975,613208.776318,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000202","Nodes",,21.000000,27.621208,"Default Known Flow Node","Known Flow",261935.206182,613235.552546,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000249","Nodes",,21.000000,27.040693,"Default Known Flow Node","Known Flow",262073.494468,613211.337070,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000196","Nodes",,21.000000,22.281608,"Default Known Flow Node","Known Flow",261910.165250,612776.871587,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000161","Nodes",,21.000000,22.457031,"Default Known Flow Node","Known Flow",261898.554421,612773.471951,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000323","Nodes",,21.000000,27.392606,"Default Known Flow Node","Known Flow",261965.520593,613233.276935,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100001003","Nodes",,21.000000,46.033199,"DDS demands","Known Flow",260097.367613,612548.664720,,0.000000,,-6.000000,,,,,,,-5.365307,-6.000000,,"",,"C2 PROFILE",,,,,,
"62502100000035","Nodes","35",21.000000,49.154260,"DDS demands","Known Flow",260694.025892,612752.498313,,0.000000,,,,-2.929999,,,,,-2.620058,-2.929999,,"",,,,"D1 PROFILE",,,,
"62502100000296","Nodes","296,P00107871, MANSEFIELD ROAD/PATHHEAD SITE, -44.12SCMH",22.999998,25.180657,"CSEP DDS Matched","Known Flow",262163.872588,614299.759873,,0.000000,,,,,-26.650000,,,,-23.830907,-26.650000,,"",,,,,"DC PROFILE",,,
"62502100000143","Nodes","143",21.000000,27.455410,"DDS demands","Known Flow",261961.945821,613231.127625,,0.000000,-2.400000,-6.000000,,-7.239999,,,,,-13.985568,-15.640000,,"","C1 PROFILE","C2 PROFILE",,"D1 PROFILE",,,,
"62502100000549","Nodes",,21.000000,24.218463,"Default Known Flow Node","Known Flow",262396.914201,613004.712470,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000545","Nodes",,21.000000,22.746453,"Default Known Flow Node","Known Flow",261978.134494,612643.799984,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000544","Nodes","Logger 9681, 9 Polquheys Rd",21.000000,25.945029,"Val Log Cath","Known Flow",261926.330386,614376.211921,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000550","Nodes","Logger 1001, 112 Castle Place",21.000000,34.638437,"Val Log Cath","Known Flow",261814.198132,613808.401980,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000010","Nodes",,21.000000,45.072293,"Default Known Flow Node","Known Flow",259947.969281,612433.664790,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000007","Nodes",,21.000000,46.700585,"Default Known Flow Node","Known Flow",260250.224736,612535.816786,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000015","Nodes","15",21.000000,22.281072,"Default Known Flow Node","Known Flow",261884.237279,612694.838328,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000133","Nodes","133",21.000000,22.364032,"Default Known Flow Node","Known Flow",261961.488137,612870.390031,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000134","Nodes","134",21.000000,22.490357,"Default Known Flow Node","Known Flow",261924.563090,612757.096446,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000128","Nodes","128",21.000000,22.742006,"Default Known Flow Node","Known Flow",261985.473990,612641.340761,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000004","Nodes",,21.000000,49.555015,"Default Known Flow Node Sub","Known Flow",260666.563276,612728.502264,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000172","Nodes",,21.000000,23.878260,"Default Known Flow Node","Known Flow",261848.737997,614459.608818,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000579","Nodes",,21.000000,22.816300,"Default Known Flow Node","Known Flow",261873.586212,612632.011647,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000582","Nodes",,21.000000,22.629262,"DDS demands","Known Flow",258871.167597,611190.007520,,0.000000,,,,-3.329999,,,,,-2.977745,-3.329999,,"",,,,"D1 PROFILE",,,,
"62502100000583","Nodes",,21.000000,22.622540,"DDS demands","Known Flow",258912.141608,611216.768527,,0.000000,,,,-0.920000,,,,,-0.822680,-0.920000,,"",,,,"D1 PROFILE",,,,
"62502100000585","Nodes",,21.000000,21.064149,"Default Known Flow Node","Known Flow",262620.456617,613042.049024,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000584","Nodes",,21.000000,25.895932,"Default Known Flow Node","Known Flow",258922.371611,611427.149584,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000587","Nodes",,21.000000,23.318274,"Default Known Flow Node","Known Flow",261974.427807,612920.671370,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000588","Nodes",,21.000000,25.720054,"DDS demands","Known Flow",258800.998578,611137.699506,,0.000000,,,,-2.019999,,,,,-1.806320,-2.019999,,"",,,,"D1 PROFILE",,,,
"62502100000589","Nodes",,21.000000,25.939781,"DDS demands","Known Flow",258927.634612,611409.032580,,0.000000,,,,-1.019999,,,,,-0.912102,-1.019999,,"",,,,"D1 PROFILE",,,,
"62502100000596","Nodes",,21.000000,45.248965,"Default Known Flow Node","Known Flow",259934.848507,612421.226165,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000594","Nodes",,21.000000,45.014800,"Default Known Flow Node","Known Flow",259952.594891,612439.578860,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000600","Nodes",,21.000000,45.314965,"Default Known Flow Node","Known Flow",259934.966329,612423.752113,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000599","Nodes",,21.000000,45.375207,"Default Known Flow Node","Known Flow",259936.128621,612422.879835,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000598","Nodes",,21.000000,22.453694,"Default Known Flow Node","Known Flow",262150.695489,613359.792110,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000601","Nodes",,21.000000,45.142481,"Default Known Flow Node","Known Flow",259964.542989,612454.634807,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000602","Nodes",,21.000000,45.274222,"Default Known Flow Node","Known Flow",260073.466924,612370.578841,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000603","Nodes",,21.000000,46.683300,"Default Known Flow Node","Known Flow",260245.490500,612537.782632,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000597","Nodes",,21.000000,46.683300,"Default Known Flow Node","Known Flow",260247.730972,612535.483886,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000606","Nodes",,21.000000,47.706030,"Default Known Flow Node","Known Flow",260393.494011,612564.455894,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000605","Nodes",,21.000000,49.666784,"Default Known Flow Node","Known Flow",260609.527070,612690.959928,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000612","Nodes",,21.000000,49.681858,"Default Known Flow Node","Known Flow",260610.758070,612689.222928,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000609","Nodes",,21.000000,49.460581,"Default Known Flow Node","Known Flow",260684.212090,612739.775942,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000610","Nodes",,21.000000,49.417200,"Default Known Flow Node","Known Flow",260591.568065,612819.866963,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000615","Nodes",,21.000000,49.946146,"DDS demands","Known Flow",261661.199142,613231.163286,,0.000000,,,,-1.019999,,,,,-0.912102,-1.019999,,"",,,,"D1 PROFILE",,,,
"62502100000618","Nodes",,21.000000,26.400037,"Default Known Flow Node","Known Flow",262153.276909,613185.110298,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000620","Nodes",,21.000000,29.026390,"Default Known Flow Node","Known Flow",261737.050377,613286.908091,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000621","Nodes",,21.000000,23.201143,"Default Known Flow Node","Known Flow",262135.604728,612414.399480,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000622","Nodes",,21.000000,29.144732,"Default Known Flow Node","Known Flow",261782.589389,613271.338086,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000623","Nodes",,21.000000,29.127399,"Default Known Flow Node","Known Flow",261779.258388,613269.557086,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000625","Nodes",,21.000000,29.034107,"Default Known Flow Node","Known Flow",261741.391378,613284.980090,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000626","Nodes",,21.000000,29.155920,"Default Known Flow Node","Known Flow",261784.380390,613270.901086,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000627","Nodes",,21.000000,28.944876,"Default Known Flow Node","Known Flow",261807.516396,613258.934083,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000624","Nodes",,21.000000,29.025672,"Default Known Flow Node","Known Flow",261725.833374,613291.397092,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000630","Nodes",,21.000000,22.457031,"Default Known Flow Node","Known Flow",261897.660658,612773.153540,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000631","Nodes",,21.000000,29.026858,"Default Known Flow Node","Known Flow",261739.430281,613285.851086,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000633","Nodes",,21.000000,34.123492,"DDS demands","Known Flow",261750.742380,613797.053229,,0.000000,-0.249999,,,-11.969999,,,,,-10.927343,-12.220000,,"","C1 PROFILE",,,"D1 PROFILE",,,,
"62502100000634","Nodes",,21.000000,34.570641,"Default Known Flow Node","Known Flow",261813.612398,613816.592235,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000635","Nodes",,21.000000,24.780148,"DDS demands","Known Flow",261719.190372,614373.545386,,0.000000,,,,-1.059999,,,,,-0.947870,-1.059999,,"",,,,"D1 PROFILE",,,,
"62502100000644","Nodes",,21.000000,24.322783,"DDS demands","Known Flow",261656.729355,614419.264399,,0.000000,,,,-7.380000,,,,,-6.599328,-7.380000,,"",,,,"D1 PROFILE",,,,
"62502100000639","Nodes",,21.000000,23.451218,"Default Known Flow Node","Known Flow",262145.143170,612929.601332,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000640","Nodes",,21.000000,23.766976,"Default Known Flow Node","Known Flow",261682.633362,614505.287422,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000641","Nodes",,21.000000,23.862259,"Default Known Flow Node","Known Flow",261776.992388,614478.962415,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000642","Nodes",,21.000000,23.943851,"DDS demands","Known Flow",261664.897357,614447.342406,,0.000000,,,,-8.709999,,,,,-7.788637,-8.709999,,"",,,,"D1 PROFILE",,,,
"62502100000677","Nodes",,21.000000,22.575498,"Default Known Flow Node","Known Flow",262005.448964,612812.010679,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000647","Nodes",,21.000000,22.941515,"Default Known Flow Node","Known Flow",261882.494416,612644.762916,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000649","Nodes",,21.000000,34.729625,"Default Known Flow Node","Known Flow",259537.136778,611982.939736,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000706","Nodes",,21.000000,22.282952,"Default Known Flow Node","Known Flow",261913.863806,612778.047005,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000651","Nodes",,21.000000,22.491027,"Default Known Flow Node","Known Flow",261920.394427,612757.824947,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000650","Nodes",,21.000000,22.464894,"Default Known Flow Node","Known Flow",261916.889426,612756.460946,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000652","Nodes",,21.000000,22.491305,"Default Known Flow Node","Known Flow",261923.747428,612759.198947,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000653","Nodes",,21.000000,22.551064,"Default Known Flow Node","Known Flow",261948.412434,612770.091950,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000654","Nodes",,21.000000,22.510944,"Default Known Flow Node","Known Flow",261947.952434,612760.589947,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000655","Nodes",,21.000000,22.363961,"Default Known Flow Node","Known Flow",261959.906437,612870.777977,,0.000000,,,,-13.859999,,,,,-12.393859,-13.859999,,"",,,,"D1 PROFILE",,,,
"62502100000657","Nodes",,21.000000,22.470510,"Default Known Flow Node","Known Flow",262003.154449,612809.006960,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000658","Nodes",,21.000000,22.458282,"Default Known Flow Node","Known Flow",262001.328449,612810.713961,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000659","Nodes",,21.000000,22.841000,"Default Known Flow Node","Known Flow",262007.547450,612593.887902,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000660","Nodes",,21.000000,22.840310,"Default Known Flow Node","Known Flow",262002.907449,612591.831901,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000662","Nodes",,21.000000,22.723269,"Default Known Flow Node","Known Flow",262042.403460,612806.942960,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000663","Nodes",,21.000000,22.472267,"Default Known Flow Node","Known Flow",262079.791470,612812.302961,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000664","Nodes",,21.000000,23.201143,"Default Known Flow Node","Known Flow",262070.221467,612484.443872,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000666","Nodes",,21.000000,21.712090,"DDS demands","Known Flow",262117.203480,612682.587926,,0.000000,,-6.949999,,,,,,,-6.214813,-6.949999,,"",,"C2 PROFILE",,,,,,
"62502100000667","Nodes",,21.000000,22.762209,"Default Known Flow Node","Known Flow",262256.567607,614298.087039,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000668","Nodes",,21.000000,21.126222,"Default Known Flow Node","Known Flow",262131.841484,612715.828935,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000672","Nodes",,21.000000,23.451096,"Default Known Flow Node","Known Flow",262141.795487,612931.405994,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000782","Nodes",,21.000000,23.451096,"Default Known Flow Node","Known Flow",262143.653487,612930.534994,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000676","Nodes",,21.000000,23.397961,"Default Known Flow Node","Known Flow",262342.254541,612900.616985,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000673","Nodes",,21.000000,23.320863,"Default Known Flow Node","Known Flow",262307.011532,612908.487988,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000680","Nodes",,21.000000,22.359822,"Default Known Flow Node","Known Flow",261958.475437,612864.930976,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000682","Nodes",,21.000000,22.901547,"Default Known Flow Node","Known Flow",261968.393440,612664.870921,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000683","Nodes",,21.000000,27.392606,"Default Known Flow Node","Known Flow",261962.749615,613233.895616,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000686","Nodes",,21.000000,23.594143,"Default Known Flow Node","Known Flow",262418.083923,612710.808088,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000688","Nodes",,21.000000,22.740983,"Default Known Flow Node","Known Flow",261986.822445,612640.686915,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000690","Nodes",,21.000000,22.604205,"Default Known Flow Node","Known Flow",262038.548459,612669.365922,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000694","Nodes",,21.000000,22.996251,"Default Known Flow Node","Known Flow",262358.746546,612865.204976,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000696","Nodes",,21.000000,23.407551,"Default Known Flow Node","Known Flow",262352.384544,612899.879985,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000698","Nodes",,21.000000,23.538982,"Default Known Flow Node","Known Flow",262116.557480,612931.911994,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000701","Nodes",,21.000000,23.661041,"Default Known Flow Node","Known Flow",262412.191560,612927.599993,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000702","Nodes",,21.000000,23.652237,"Default Known Flow Node","Known Flow",262408.193559,612926.873993,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000704","Nodes",,21.000000,23.652237,"Default Known Flow Node","Known Flow",262407.743126,612928.796790,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000708","Nodes",,21.000000,22.540104,"Default Known Flow Node","Known Flow",261929.492429,612761.573948,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000709","Nodes",,21.000000,22.362050,"Default Known Flow Node","Known Flow",261960.208437,612865.564976,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000770","Nodes",,21.000000,22.362050,"Default Known Flow Node","Known Flow",261960.570324,612866.953808,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000710","Nodes",,21.000000,22.727224,"Default Known Flow Node","Known Flow",261977.630442,612636.507914,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000711","Nodes",,21.000000,22.833804,"Default Known Flow Node","Known Flow",262006.953450,612581.563899,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000712","Nodes",,21.000000,22.582026,"Default Known Flow Node","Known Flow",261970.715440,612537.698887,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000714","Nodes",,21.000000,22.658397,"DDS demands","Known Flow",262049.697462,612456.324865,,0.000000,,,,-0.959999,,,,,-0.858449,-0.959999,,"",,,,"D1 PROFILE",,,,
"62502100000691","Nodes",,21.000000,25.301651,"Default Known Flow Node","Known Flow",261860.077410,613316.462099,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000695","Nodes",,21.000000,22.207648,"Default Known Flow Node","Known Flow",262307.703532,612840.204969,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000718","Nodes",,21.000000,23.462733,"Default Known Flow Node","Known Flow",261954.000436,612931.486994,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000719","Nodes",,21.000000,23.318085,"Default Known Flow Node","Known Flow",262301.160021,612901.361209,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000721","Nodes",,21.000000,22.862080,"Default Known Flow Node","Known Flow",261873.799414,612637.841914,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000723","Nodes",,21.000000,23.109573,"Default Known Flow Node","Known Flow",261928.821429,612902.237986,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000724","Nodes",,21.000000,24.495328,"Default Known Flow Node","Known Flow",262397.758557,613057.440028,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000725","Nodes",,21.000000,22.527824,"Default Known Flow Node","Known Flow",261932.012430,612742.391942,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000648","Nodes",,21.000000,22.895126,"Default Known Flow Node","Known Flow",261961.411438,612659.200920,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000727","Nodes",,21.000000,22.510135,"Default Known Flow Node","Known Flow",261957.274437,612565.568894,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000773","Nodes",,21.000000,23.315110,"Default Known Flow Node","Known Flow",261971.532382,612913.900893,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000729","Nodes",,21.000000,24.587061,"Default Known Flow Node","Known Flow",261858.823410,613376.284115,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000730","Nodes",,21.000000,25.301651,"Default Known Flow Node","Known Flow",261859.868410,613343.198106,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000671","Nodes",,21.000000,21.518319,"Default Known Flow Node","Known Flow",262177.106496,612745.377943,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000733","Nodes",,21.000000,23.315615,"Default Known Flow Node","Known Flow",261973.298912,612920.278963,,0.000000,,,,-4.630000,,,,,-4.140228,-4.630000,,"",,,,"D1 PROFILE",,,,
"62502100000781","Nodes",,21.000000,23.541072,"Default Known Flow Node","Known Flow",262134.506485,612918.158990,,0.000000,,,,-2.689999,,,,,-2.405446,-2.689999,,"",,,,"D1 PROFILE",,,,
"62502100000735","Nodes",,21.000000,22.509048,"Default Known Flow Node","Known Flow",261888.566418,612667.739922,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000737","Nodes",,21.000000,22.280359,"Default Known Flow Node","Known Flow",261906.767920,612775.654679,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000738","Nodes",,21.000000,29.282232,"Default Known Flow Node","Known Flow",261802.611181,613267.437046,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502100000739","Nodes",,21.000000,23.541078,"Default Known Flow Node","Known Flow",262135.435957,612919.344292,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
