"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)"
"62502800000120","Nodes","120",21.000000,29.052153,"DDS demands","Known Flow",229022.203475,649487.328941,,0.000000,,,,,-0.620000,,,-0.554415,-0.620000,,"",,,,,"D1 PROFILE",,
"62502800001610","Nodes","-1462512",21.000000,29.052153,"Default Known Flow Node","Known Flow",229017.828474,649490.578942,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001769","Nodes","-45",21.000000,33.986318,"DDS demands","Known Flow",229036.203479,649014.578812,,0.000000,,,,,-6.820000,,,-6.098566,-6.820000,,"",,,,,"D1 PROFILE",,
"62502800001621","Nodes","-1462541",21.000000,34.029368,"Default Known Flow Node","Known Flow",229039.203480,649040.078819,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001668","Nodes","-1462648",21.000000,29.553295,"Default Known Flow Node","Known Flow",229066.078487,649324.703897,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001768","Nodes","-43",21.000000,33.511497,"DDS demands","Known Flow",229083.328492,649010.453811,,0.000000,,,,,-5.229999,,,-4.676759,-5.229999,,"",,,,,"D1 PROFILE",,
"62502800001625","Nodes","-1462549",21.000000,33.554572,"Default Known Flow Node","Known Flow",229086.328493,649034.828818,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001656","Nodes","-1462624",21.000000,33.406382,"Default Known Flow Node","Known Flow",229111.953500,649034.328818,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001605","Nodes","-1462494",21.000000,33.303223,"Default Known Flow Node","Known Flow",229136.953507,649032.328817,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001764","Nodes","-36",21.000000,33.230440,"DDS demands","Known Flow",229159.328513,649002.328809,,0.000000,,,,,-6.249999,,,-5.588861,-6.249999,,"",,,,,"D1 PROFILE",,
"62502800001663","Nodes","-1462637",21.000000,33.273537,"Default Known Flow Node","Known Flow",229161.703513,649026.203815,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001599","Nodes","-1462480",21.000000,33.137948,"Default Known Flow Node","Known Flow",229279.203545,649035.953818,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001676","Nodes","-158",21.000000,32.193254,"Default Known Flow Node","Known Flow",229315.953555,649225.453870,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000079","Nodes","79",21.000000,31.917283,"DDS demands","Known Flow",229348.453564,649324.453897,,0.000000,,,,,-6.699999,,,-5.991259,-6.699999,,"",,,,,"D1 PROFILE",,
"62502800000164","Nodes","164",21.000000,33.941778,"DDS demands","Known Flow",229153.353274,649094.316288,,0.000000,,,,,-3.280000,,,-2.933034,-3.280000,,"",,,,,"D1 PROFILE",,
"62502800001782","Nodes","-75",21.000000,33.961447,"DDS demands","Known Flow",229144.341037,649095.283965,,0.000000,,,,,-3.410000,,,-3.049283,-3.410000,,"",,,,,"D1 PROFILE",,
"62502800000126","Nodes","126",21.000000,30.624449,"DDS demands","Known Flow",229277.453545,649379.828912,,0.000000,,,,-7.909999,-12.669999,,,-18.403004,-20.579999,,"",,,,"C4 PROFILE","D1 PROFILE",,
"62502800000065","Nodes","65",21.000000,32.066362,"DDS demands","Known Flow",229313.953555,649220.078868,,0.000000,-13.300000,,,,-12.090000,,,-22.704193,-25.390001,,"","C1 PROFILE",,,,"D1 PROFILE",,
"62502800001696","Nodes","-208",21.000000,30.667945,"Default Known Flow Node","Known Flow",229255.453539,649395.328916,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000233","Nodes","233",21.000000,32.509627,"Default Known Flow Node","Known Flow",229293.203549,649199.953863,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000234","Nodes","234",21.000000,32.466331,"DDS demands","Known Flow",229271.703543,649227.828870,,0.000000,,,,,-1.789999,,,-1.600649,-1.789999,,"",,,,,"D1 PROFILE",,
"62502800000232","Nodes","232",21.000000,32.512590,"DDS demands","Known Flow",229305.828553,649195.703862,,0.000000,,,,,-5.070000,,,-4.533684,-5.070000,,"",,,,,"D1 PROFILE",,
"62502800000313","Nodes","313",21.000000,30.526832,"Default Known Flow Node","Known Flow",229184.267573,649495.656216,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001719","Nodes","-250",21.000000,30.562232,"Default Known Flow Node","Known Flow",229179.828518,649490.078942,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000076","Nodes","76",21.000000,30.592365,"DDS demands","Known Flow",229175.703517,649488.703941,,0.000000,-2.009999,,,-1.309999,-2.809999,,,-5.481555,-6.129999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,
"62502800001634","Nodes","-1462566",21.000000,30.592365,"Default Known Flow Node","Known Flow",229176.953518,649490.703942,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000159","Nodes","159",21.000000,29.052163,"DDS demands","Known Flow",229025.328476,649486.703941,,0.000000,,,,,-7.190000,,,-6.429426,-7.190000,,"",,,,,"D1 PROFILE",,
"62502800000049","Nodes","49",21.000000,29.500269,"DDS demands","Known Flow",229092.328495,649453.953932,,0.000000,-26.470000,-64.459997,,,,,,-81.311233,-90.929995,,"","C1 PROFILE","C2 PROFILE",,,,,
"62502800001715","Nodes","-242",21.000000,29.052153,"Default Known Flow Node","Known Flow",229021.078475,649478.703939,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001649","Nodes","-1462609",21.000000,29.602621,"Default Known Flow Node","Known Flow",229094.966922,649452.411376,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000105","Nodes","105",21.000000,29.367527,"DDS demands","Known Flow",229411.578581,649349.578903,,0.000000,,,,-4.079999,-4.199999,,,-7.404124,-8.279999,,"",,,,"C4 PROFILE","D1 PROFILE",,
"62502800000081","Nodes","81",21.000000,28.807410,"DDS demands","Known Flow",229376.703572,649444.953929,,0.000000,-3.319999,,,,-6.949999,,,-9.183617,-10.269999,,"","C1 PROFILE",,,,"D1 PROFILE",,
"62502800001690","Nodes","-196",21.000000,29.008168,"DDS demands","Known Flow",229444.578590,649358.953906,,0.000000,,,,,-6.210000,,,-5.553093,-6.210000,,"",,,,,"D1 PROFILE",,
"62502800000087","Nodes","87",21.000000,26.769391,"DDS demands","Known Flow",229462.328595,649400.578917,,0.000000,,,,,-17.719999,,,-15.845541,-17.719999,,"",,,,,"D1 PROFILE",,
"62502800001640","Nodes","-1462580",21.000000,26.769391,"Default Known Flow Node","Known Flow",229464.453596,649381.203912,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001713","Nodes","-240",21.000000,29.052153,"Default Known Flow Node","Known Flow",229027.078477,649475.078938,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001787","Nodes","-90",21.000000,34.487907,"DDS demands","Known Flow",229054.013481,649105.584794,,0.000000,,,,,-4.940000,,,-4.417436,-4.940000,,"",,,,,"D1 PROFILE",,
"62502800001602","Nodes","-1462483",21.000000,34.352082,"Default Known Flow Node","Known Flow",229070.578489,649081.703831,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001785","Nodes","-83",21.000000,34.154029,"DDS demands","Known Flow",229094.805495,649102.557836,,0.000000,,,,,-4.060000,,,-3.630524,-4.060000,,"",,,,,"D1 PROFILE",,
"62502800001664","Nodes","-1462641",21.000000,34.154029,"Default Known Flow Node","Known Flow",229093.078495,649079.953830,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001616","Nodes","-1462533",21.000000,34.087640,"Default Known Flow Node","Known Flow",229108.828499,649115.828840,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001783","Nodes","-78",21.000000,34.035623,"DDS demands","Known Flow",229119.877570,649098.035714,,0.000000,,,,,-3.280000,,,-2.933034,-3.280000,,"",,,,,"D1 PROFILE",,
"62502800001665","Nodes","-1462642",21.000000,34.035623,"Default Known Flow Node","Known Flow",229117.328501,649075.953829,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001595","Nodes","-1462471",21.000000,33.918391,"Default Known Flow Node","Known Flow",229142.703508,649074.828829,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001781","Nodes","-72",21.000000,33.891317,"Default Known Flow Node","Known Flow",229172.477278,649092.185120,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001618","Nodes","-1462535",21.000000,33.891317,"Default Known Flow Node","Known Flow",229174.328517,649108.828838,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001718","Nodes","-247",21.000000,30.581233,"Default Known Flow Node","Known Flow",229177.453518,649487.078941,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000077","Nodes","77",21.000000,30.581374,"DDS demands","Known Flow",229186.578520,649482.328940,,0.000000,-25.740000,,,,-6.610000,,,-28.927949,-32.350000,,"","C1 PROFILE",,,,"D1 PROFILE",,
"62502800001714","Nodes","-241",21.000000,30.581356,"Default Known Flow Node","Known Flow",229193.203522,649478.578939,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001721","Nodes","-254",21.000000,30.581356,"Default Known Flow Node","Known Flow",229220.078529,649497.953944,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001780","Nodes","-71",21.000000,33.760243,"Default Known Flow Node","Known Flow",229194.514768,649089.582386,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001660","Nodes","-1462634",21.000000,33.760243,"Default Known Flow Node","Known Flow",229196.203523,649105.828837,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001779","Nodes","-69",21.000000,33.671418,"Default Known Flow Node","Known Flow",229209.446231,649087.812549,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001626","Nodes","-1462552",21.000000,33.585271,"Default Known Flow Node","Known Flow",229208.078526,649069.203827,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001778","Nodes","-68",21.000000,33.627400,"Default Known Flow Node","Known Flow",229216.849372,649086.973501,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001662","Nodes","-1462636",21.000000,33.627400,"Default Known Flow Node","Known Flow",229218.953529,649104.203837,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001703","Nodes","-219",21.000000,30.624515,"Default Known Flow Node","Known Flow",229278.578545,649409.953920,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001777","Nodes","-63",21.000000,33.372291,"Default Known Flow Node","Known Flow",229262.486602,649082.489648,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001704","Nodes","-220",21.000000,30.624515,"Default Known Flow Node","Known Flow",229286.703547,649413.328921,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001639","Nodes","-1462579",21.000000,33.168361,"Default Known Flow Node","Known Flow",229259.328540,648995.328807,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001642","Nodes","-1462586",21.000000,29.008168,"Default Known Flow Node","Known Flow",229443.578590,649334.578899,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001701","Nodes","-216",21.000000,26.772862,"Default Known Flow Node","Known Flow",229460.578595,649406.703919,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000136","Nodes","136",21.000000,28.067954,"DDS demands","Known Flow",229587.703629,649404.453918,,0.000000,,,,,-8.079999,,,-7.225280,-8.079999,,"",,,,,"D1 PROFILE",,
"62502800000134","Nodes","134",21.000000,26.331307,"DDS demands","Known Flow",229534.828615,649421.203923,,0.000000,,,,,-13.109999,,,-11.723196,-13.109999,,"",,,,,"D1 PROFILE",,
"62502800000097","Nodes","97",21.000000,39.110807,"DDS demands","Known Flow",229824.578694,649187.828859,,0.000000,,,,,-6.520000,,,-5.830300,-6.520000,,"",,,,,"D1 PROFILE",,
"62502800000215","Nodes","215",21.000000,39.756301,"DDS demands","Known Flow",229890.828712,649155.953851,,0.000000,,,,,-2.819999,,,-2.521694,-2.819999,,"",,,,,"D1 PROFILE",,
"62502800000177","Nodes","177",21.000000,36.175574,"DDS demands","Known Flow",229975.703735,649120.453841,,0.000000,,,,,-6.429999,,,-5.749820,-6.429999,,"",,,,,"D1 PROFILE",,
"62502800000176","Nodes","176",21.000000,39.535813,"DDS demands","Known Flow",229918.948270,649159.082092,,0.000000,,,,,-2.140000,,,-1.913626,-2.140000,,"",,,,,"D1 PROFILE",,
"62502800001628","Nodes","-1462556",21.000000,28.121261,"Default Known Flow Node","Known Flow",229572.578625,649385.703913,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000138","Nodes","138",21.000000,28.121261,"Default Known Flow Node","Known Flow",229573.874902,649381.181348,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001697","Nodes","-209",21.000000,28.060906,"Default Known Flow Node","Known Flow",229589.578630,649397.953917,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000095","Nodes","95",21.000000,27.837728,"Default Known Flow Node","Known Flow",229593.703631,649406.328919,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001698","Nodes","-211",21.000000,28.060906,"Default Known Flow Node","Known Flow",229623.953639,649402.328918,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000235","Nodes","235",21.000000,27.924720,"DDS demands","Known Flow",229633.078642,649277.203884,,0.000000,,,,,-12.870000,,,-11.508585,-12.870000,,"",,,,,"D1 PROFILE",,
"62502800001677","Nodes","-160",21.000000,28.054548,"Default Known Flow Node","Known Flow",229714.739802,649238.275087,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000236","Nodes","236",21.000000,27.066357,"DDS demands","Known Flow",229588.203629,649141.328847,,0.000000,,,,,-8.630000,,,-7.717100,-8.630000,,"",,,,,"D1 PROFILE",,
"62502800001683","Nodes","-179",21.000000,27.924720,"Default Known Flow Node","Known Flow",229636.328643,649283.203885,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001593","Nodes","-143",21.000000,39.110688,"Default Known Flow Node","Known Flow",229802.578688,649199.078863,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000214","Nodes","214",21.000000,39.879158,"Default Known Flow Node","Known Flow",229899.703714,649169.453854,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001585","Nodes","-101",21.000000,39.755303,"Default Known Flow Node","Known Flow",229895.453713,649153.953850,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001586","Nodes","-109",21.000000,39.799057,"Default Known Flow Node","Known Flow",229914.328718,649161.828852,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000173","Nodes","173",21.000000,39.900034,"Default Known Flow Node","Known Flow",229896.578713,649171.703855,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000286","Nodes","286",21.000000,39.128799,"DDS demands","Known Flow",229925.828721,649213.203866,,0.000000,,,,,-12.369999,,,-11.061474,-12.369999,,"",,,,,"D1 PROFILE",,
"62502800000003","Nodes","Blair Road DG, Constant, Site ID 3469",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",229874.453707,649189.828860,,1387.709986,,,,,,,,331.817430,371.069998,,"",,,,,,,
"62502800000183","Nodes","183",21.000000,33.772319,"DDS demands","Known Flow",229940.578725,649035.203818,,0.000000,,,,,-9.029999,,,-8.074787,-9.029999,,"",,,,,"D1 PROFILE",,
"62502800000300","Nodes","300",21.000000,32.622485,"DDS demands","Known Flow",229882.703710,649023.328815,,0.000000,,,,,-8.879999,,,-7.940654,-8.879999,,"",,,,,"D1 PROFILE",,
"62502800000178","Nodes","178",21.000000,31.582700,"DDS demands","Known Flow",229942.578726,649002.703809,,0.000000,,,,,-16.190000,,,-14.477388,-16.190000,,"",,,,,"D1 PROFILE",,
"62502800000179","Nodes","179",21.000000,29.110665,"DDS demands","Known Flow",229968.453733,649007.453810,,0.000000,,,,,-3.780000,,,-3.380143,-3.780000,,"",,,,,"D1 PROFILE",,
"62502800000301","Nodes","301",21.000000,32.436670,"DDS demands","Known Flow",229883.203710,648955.078796,,0.000000,,,,,-7.699999,,,-6.885477,-7.699999,,"",,,,,"D1 PROFILE",,
"62502800001682","Nodes","-173",21.000000,27.968235,"Default Known Flow Node","Known Flow",229667.578651,649268.578881,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001684","Nodes","-182",21.000000,27.707234,"Default Known Flow Node","Known Flow",229620.578638,649291.828888,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000096","Nodes","96",21.000000,28.054515,"DDS demands","Known Flow",229718.328665,649236.453873,,0.000000,,,,,-1.919999,,,-1.716898,-1.919999,,"",,,,,"D1 PROFILE",,
"62502800000213","Nodes","213",21.000000,28.054548,"Default Known Flow Node","Known Flow",229779.703682,649210.453866,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000212","Nodes","212",21.000000,39.110663,"DDS demands","Known Flow",229797.828686,649201.203863,,0.000000,,,,,-1.479999,,,-1.323442,-1.479999,,"",,,,,"D1 PROFILE",,
"62502800000099","Nodes","99",21.000000,39.763411,"DDS demands","Known Flow",229931.953723,649135.828845,,0.000000,,,,,-3.510000,,,-3.138704,-3.510000,,"",,,,,"D1 PROFILE",,
"62502800001587","Nodes","-114",21.000000,39.860948,"Default Known Flow Node","Known Flow",229902.828715,649167.453854,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000333","Nodes","333",21.000000,22.075983,"DDS demands","Known Flow",230105.078770,648980.703803,,0.000000,,,,,-6.329999,,,-5.660399,-6.329999,,"",,,,,"D1 PROFILE",,
"62502800000284","Nodes","284",21.000000,22.151320,"DDS demands","Known Flow",230119.328774,649008.203811,,0.000000,,,,,-4.340000,,,-3.880905,-4.340000,,"",,,,,"D1 PROFILE",,
"62502800000283","Nodes","283",21.000000,22.401364,"DDS demands","Known Flow",230233.328805,648993.703807,,0.000000,,,,,-2.329999,,,-2.083527,-2.329999,,"",,,,,"D1 PROFILE",,
"62502800000282","Nodes","282",21.000000,22.767215,"DDS demands","Known Flow",230136.828779,649043.078820,,0.000000,-3.599999,,,,-13.810000,,,-15.568334,-17.410000,,"","C1 PROFILE",,,,"D1 PROFILE",,
"62502800001670","Nodes",,21.000000,38.729030,"DDS demands","Known Flow",229989.300439,649178.521962,,0.000000,,,,,-4.449999,,,-3.979269,-4.449999,,"",,,,,"D1 PROFILE",,
"62502800000182","Nodes","182",21.000000,22.372804,"DDS demands","Known Flow",230268.828815,649032.078817,,0.000000,,,,,-5.889999,,,-5.266943,-5.889999,,"",,,,,"D1 PROFILE",,
"62502800000174","Nodes","174",21.000000,36.758664,"DDS demands","Known Flow",230094.328767,649287.578887,,0.000000,,,,,-9.649999,,,-8.629202,-9.649999,,"",,,,,"D1 PROFILE",,
"62502800000287","Nodes","287",21.000000,34.529652,"DDS demands","Known Flow",230135.203778,649257.828878,,0.000000,,,,,-10.459999,,,-9.353518,-10.459999,,"",,,,,"D1 PROFILE",,
"62502800000295","Nodes","295",21.000000,33.773051,"DDS demands","Known Flow",230109.203771,649205.953864,,0.000000,,,,,-4.920000,,,-4.399552,-4.920000,,"",,,,,"D1 PROFILE",,
"62502800000288","Nodes","288",21.000000,32.657443,"DDS demands","Known Flow",230184.828792,649212.578866,,0.000000,,,,,-18.520000,,,-16.560915,-18.520000,,"",,,,,"D1 PROFILE",,
"62502800000298","Nodes","298",21.000000,29.413185,"DDS demands","Known Flow",230120.953774,649115.078840,,0.000000,,,,,-19.570000,,,-17.499843,-19.570000,,"",,,,,"D1 PROFILE",,
"62502800000296","Nodes","296",21.000000,33.544919,"DDS demands","Known Flow",230052.453756,649222.078869,,0.000000,,,,,-3.380000,,,-3.022456,-3.380000,,"",,,,,"D1 PROFILE",,
"62502800000297","Nodes","297",21.000000,33.773051,"Default Known Flow Node","Known Flow",230091.828766,649170.203855,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000299","Nodes","299",21.000000,29.413185,"Default Known Flow Node","Known Flow",230097.453768,649125.953843,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000289","Nodes","289",21.000000,29.402732,"DDS demands","Known Flow",230178.328790,649085.703832,,0.000000,,,,,-3.890000,,,-3.478507,-3.890000,,"",,,,,"D1 PROFILE",,
"62502800000290","Nodes","290",21.000000,29.261598,"DDS demands","Known Flow",230163.578786,649054.578823,,0.000000,,,,,-2.079999,,,-1.859973,-2.079999,,"",,,,,"D1 PROFILE",,
"62502800000292","Nodes","292",21.000000,30.517641,"DDS demands","Known Flow",230278.328817,649128.953843,,0.000000,,,,,-6.269999,,,-5.606746,-6.269999,,"",,,,,"D1 PROFILE",,
"62502800000293","Nodes","293",21.000000,30.559585,"DDS demands","Known Flow",230224.453803,649046.953821,,0.000000,,,,,-3.400000,,,-3.040340,-3.400000,,"",,,,,"D1 PROFILE",,
"62502800000285","Nodes","285",21.000000,22.089902,"DDS demands","Known Flow",230067.328760,649040.578819,,0.000000,,,,,-4.909999,,,-4.390609,-4.909999,,"",,,,,"D1 PROFILE",,
"62502800000031","Nodes","31",21.000000,29.187015,"DDS demands","Known Flow",228359.828295,649556.703960,,0.000000,,,,,-12.539999,,,-11.213492,-12.539999,,"",,,,,"D1 PROFILE",,
"62502800000269","Nodes","269",21.000000,28.675529,"DDS demands","Known Flow",228084.703220,649576.703965,,0.000000,,,,,-8.300000,,,-7.422008,-8.300000,,"",,,,,"D1 PROFILE",,
"62502800000268","Nodes","268",21.000000,29.118073,"DDS demands","Known Flow",228107.203227,649547.703957,,0.000000,,,,,-6.419999,,,-5.740878,-6.419999,,"",,,,,"D1 PROFILE",,
"62502800000192","Nodes","192",21.000000,30.084047,"DDS demands","Known Flow",228239.453263,649582.203967,,0.000000,,,,,-6.130000,,,-5.481555,-6.130000,,"",,,,,"D1 PROFILE",,
"62502800001732","Nodes","-287",21.000000,30.084629,"Default Known Flow Node","Known Flow",228241.203263,649579.078966,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000170","Nodes","170",21.000000,30.015596,"DDS demands","Known Flow",228275.953272,649527.828952,,0.000000,,,,,-14.380000,,,-12.858853,-14.380000,,"",,,,,"D1 PROFILE",,
"62502800001727","Nodes","-273",21.000000,30.020016,"Default Known Flow Node","Known Flow",228278.374718,649529.249800,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000193","Nodes","193",21.000000,29.933642,"DDS demands","Known Flow",228270.203271,649598.953971,,0.000000,,,,,-11.910000,,,-10.650135,-11.910000,,"",,,,,"D1 PROFILE",,
"62502800001746","Nodes","-315",21.000000,29.414487,"Default Known Flow Node","Known Flow",228323.078285,649627.953979,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000270","Nodes","270",21.000000,28.615241,"DDS demands","Known Flow",228037.703208,649553.453959,,0.000000,,,,,-7.719999,,,-6.903361,-7.719999,,"",,,,,"D1 PROFILE",,
"62502800001604","Nodes","-1462490",21.000000,28.675529,"Default Known Flow Node","Known Flow",228092.703223,649592.578970,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000267","Nodes","267",21.000000,29.204865,"DDS demands","Known Flow",228119.453230,649528.828952,,0.000000,,,,,-6.569999,,,-5.875011,-6.569999,,"",,,,,"D1 PROFILE",,
"62502800001641","Nodes","-1462584",21.000000,29.118073,"Default Known Flow Node","Known Flow",228086.203221,649544.578957,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000266","Nodes","266",21.000000,29.719033,"DDS demands","Known Flow",228223.203258,649588.828969,,0.000000,,,,,-11.790000,,,-10.542829,-11.790000,,"",,,,,"D1 PROFILE",,
"62502800001734","Nodes","-294",21.000000,29.626204,"Default Known Flow Node","Known Flow",228225.453259,649590.328969,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000271","Nodes","271",21.000000,29.116653,"DDS demands","Known Flow",228194.828250,649634.453981,,0.000000,,,,,-13.210000,,,-11.812618,-13.210000,,"",,,,,"D1 PROFILE",,
"62502800000272","Nodes","272",21.000000,29.005209,"DDS demands","Known Flow",228243.578264,649646.703984,,0.000000,,,,,-2.269999,,,-2.029874,-2.269999,,"",,,,,"D1 PROFILE",,
"62502800001646","Nodes","-1462599",21.000000,29.116653,"Default Known Flow Node","Known Flow",228182.203247,649627.953979,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800001747","Nodes","-321",21.000000,29.314908,"DDS demands","Known Flow",228294.078277,649660.078988,,0.000000,,,,,-2.030000,,,-1.815262,-2.030000,,"",,,,,"D1 PROFILE",,
"62502800000273","Nodes","273",21.000000,29.321995,"DDS demands","Known Flow",228233.078261,649700.578999,,0.000000,,,,,-3.960000,,,-3.541102,-3.960000,,"",,,,,"D1 PROFILE",,
"62502800001666","Nodes","-1462644",21.000000,29.314908,"Default Known Flow Node","Known Flow",228277.203273,649649.328985,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000194","Nodes","194",21.000000,29.270915,"DDS demands","Known Flow",228328.078287,649630.703980,,0.000000,,,,,-6.010000,,,-5.374249,-6.010000,,"",,,,,"D1 PROFILE",,
"62502800000052","Nodes","52",21.000000,28.273684,"DDS demands","Known Flow",228838.078425,649408.828920,,0.000000,,,,,-5.940000,,,-5.311654,-5.940000,,"",,,,,"D1 PROFILE",,
"62502800000050","Nodes","50",21.000000,28.617199,"DDS demands","Known Flow",228928.203450,649506.828946,,0.000000,-6.000000,,,,-18.329999,,,-21.756322,-24.329999,,"","C1 PROFILE",,,,"D1 PROFILE",,
"62502800000307","Nodes","Westpark Wynd CSEP, -73.02",26.000000,30.120220,"CSEP DDS Matched","Known Flow",228700.703388,649623.203978,,0.000000,,,,,,-73.019995,,-65.295789,-73.019995,,"",,,,,,"DC PROFILE",
"62502800000306","Nodes","306",21.000000,30.176242,"DDS demands","Known Flow",228659.578377,649600.578972,,0.000000,,,,,-3.749999,,,-3.353317,-3.749999,,"",,,,,"D1 PROFILE",,
"62502800000305","Nodes","305",21.000000,30.321831,"Default Known Flow Node","Known Flow",228647.953374,649515.703949,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000250","Nodes","250",21.000000,30.412182,"Default Known Flow Node","Known Flow",228764.453405,649521.203950,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502800000161","Nodes","161",21.000000,29.382151,"DDS demands","Known Flow",228806.953417,649504.828946,,0.000000,,,,,-7.040000,,,-6.295294,-7.040000,,"",,,,,"D1 PROFILE",,
