"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"96113316508154","Nodes","-1098","21.000000","24.805919","Default Known Flow Node","Known Flow","552060.503218","156236.974155","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510168","Nodes","-4904635","21.000000","24.817685","Default Known Flow Node","Known Flow","552107.271338","156001.004141","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508180","Nodes","-1139","21.000000","24.906407","Default Known Flow Node","Known Flow","552130.041396","156375.069761","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508126","Nodes","-1054","21.000000","24.729902","Default Known Flow Node","Known Flow","552148.041401","156168.319705","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507127","Nodes","P10124923, Rye Lane, 354.83","26.000000","29.453808","CSEP DDS Matched","Known Flow","551507.510922","157249.122041","","0.000000","","","","","","-152.699990","","","","","","-136.547068","-152.699990","","","","","","","","DC PROFILE","","","","",""
"96113316508127","Nodes","-1055","21.000000","24.712206","Default Known Flow Node","Known Flow","552159.916404","156169.819705","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508115","Nodes","-1043","21.000000","24.712206","Default Known Flow Node","Known Flow","552162.916405","156130.569695","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507125","Nodes","6507125","21.000000","24.939980","Default Known Flow Node","Known Flow","552172.916407","156003.069660","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510142","Nodes","-4904587","21.000000","24.938776","Default Known Flow Node","Known Flow","552173.649694","156000.555535","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507140","Nodes","6507140","21.000000","25.271023","DDS demands","Known Flow","552296.416441","156006.319661","","0.000000","","","","","-13.720000","","","","","","","-12.268670","-13.720000","","","","","","","D1 PROFILE","","","","","",""
"96113306507313","Nodes","6507313","21.000000","25.485844","Default Known Flow Node","Known Flow","552330.416450","156088.819683","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508170","Nodes","-1129","21.000000","26.572047","Default Known Flow Node","Known Flow","552359.416458","156348.069754","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508144","Nodes","-1085","21.000000","29.101593","Default Known Flow Node","Known Flow","552465.666487","156216.444718","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508149","Nodes","-1092","21.000000","29.013693","Default Known Flow Node","Known Flow","552471.541489","156232.444722","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508138","Nodes","-1072","21.000000","29.101593","Default Known Flow Node","Known Flow","552488.666493","156202.069714","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508142","Nodes","-1083","21.000000","29.101593","Default Known Flow Node","Known Flow","552497.791496","156215.694718","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507142","Nodes","6507142","21.000000","27.436708","DDS demands","Known Flow","552488.886102","156069.713083","","0.000000","","-28.810000","","","-35.849999","","","","","","","-57.820130","-64.660001","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"96113306507141","Nodes","6507141","21.000000","27.387727","DDS demands","Known Flow","552750.041564","156018.694664","","0.000000","","","","","-29.809998","","","","","","","-26.656635","-29.809998","","","","","","","D1 PROFILE","","","","","",""
"96113306507134","Nodes","6507134","21.000000","27.265543","DDS demands","Known Flow","552433.666478","156357.444756","","0.000000","","","","","-13.109999","","","","","","","-11.723196","-13.109999","","","","","","","D1 PROFILE","","","","","",""
"96113316508182","Nodes","","21.000000","30.685766","Default Known Flow Node","Known Flow","552517.541501","156415.819772","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508160","Nodes","-1106","21.000000","29.057639","Default Known Flow Node","Known Flow","552515.166500","156266.194731","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509239","Nodes","-1879","21.000000","27.397950","Default Known Flow Node","Known Flow","552678.666545","156051.694673","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508648","Nodes","-1462919","21.000000","30.464191","Default Known Flow Node","Known Flow","552651.788273","156361.471685","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508174","Nodes","-1133","21.000000","30.456880","Default Known Flow Node","Known Flow","552643.715478","156355.172158","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507143","Nodes","6507143","21.000000","29.145551","DDS demands","Known Flow","552585.791520","156227.694721","","0.000000","","","","","-11.170000","","","","","","","-9.988414","-11.170000","","","","","","","D1 PROFILE","","","","","",""
"96113316509310","Nodes","-1952","21.000000","30.465371","Default Known Flow Node","Known Flow","552750.416564","156334.819750","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509294","Nodes","-1937","21.000000","30.640729","Default Known Flow Node","Known Flow","552785.916574","156286.819737","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509277","Nodes","-1918","21.000000","29.878095","Default Known Flow Node","Known Flow","552757.791566","156209.194716","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507155","Nodes","6507155","21.000000","29.878095","DDS demands","Known Flow","552771.291570","156195.194712","","0.000000","","","","","-51.110000","","","","","","","-45.703476","-51.110000","","","","","","","D1 PROFILE","","","","","",""
"96113306507151","Nodes","6507151","21.000000","31.360490","DDS demands","Known Flow","552950.166619","156459.819784","","0.000000","","","","","-28.479998","","","","","","","-25.467324","-28.479998","","","","","","","D1 PROFILE","","","","","",""
"96113306507152","Nodes","6507152","21.000000","30.482052","DDS demands","Known Flow","552755.916566","156340.819752","","0.000000","","","","","-29.959998","","","","","","","-26.790766","-29.959998","","","","","","","D1 PROFILE","","","","","",""
"96113306507153","Nodes","6507153","21.000000","31.162245","DDS demands","Known Flow","552984.281943","156362.691903","","0.000000","","-15.999999","","","-42.320000","","","","","","","-52.150786","-58.320002","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"96113316509328","Nodes","-1970","21.000000","31.161006","Default Known Flow Node","Known Flow","552980.036611","156362.705052","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509264","Nodes","-1904","21.000000","30.225124","Default Known Flow Node","Known Flow","552987.416629","156151.819700","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509263","Nodes","-1903","21.000000","30.225124","Default Known Flow Node","Known Flow","552988.041629","156150.069700","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508183","Nodes","-1151","21.000000","30.657737","Default Known Flow Node","Known Flow","552510.791499","156429.319776","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507145","Nodes","6507145","21.000000","30.692418","Default Known Flow Node","Known Flow","552540.041507","156445.069780","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508185","Nodes","-1155","21.000000","30.694668","Default Known Flow Node","Known Flow","552546.291509","156447.569781","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509343","Nodes","-1988","21.000000","30.332705","Default Known Flow Node","Known Flow","552685.171052","156417.670300","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509295","Nodes","-1938","21.000000","30.444050","Default Known Flow Node","Known Flow","552691.551877","156289.077711","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510148","Nodes","-4904597","21.000000","27.442130","Default Known Flow Node","Known Flow","552675.194249","156000.934062","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509208","Nodes","-1843","21.000000","27.309604","Default Known Flow Node","Known Flow","552712.666554","155953.069646","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510199","Nodes","-4904708","21.000000","30.531774","Default Known Flow Node","Known Flow","552704.787289","156271.932907","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509304","Nodes","-1946","21.000000","30.547466","Default Known Flow Node","Known Flow","552731.541559","156319.819746","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508622","Nodes","-1462866","21.000000","30.531774","Default Known Flow Node","Known Flow","552708.541553","156267.069732","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509293","Nodes","-1936","21.000000","30.673756","Default Known Flow Node","Known Flow","552805.541579","156278.569735","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507156","Nodes","6507156","21.000000","29.988925","DDS demands","Known Flow","552902.681498","156077.216111","","0.000000","","-7.590000","","","-32.560000","","","","","","","-35.902850","-40.150001","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"96113316508457","Nodes","-1462501","21.000000","29.987092","Default Known Flow Node","Known Flow","552903.791606","156076.444680","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509252","Nodes","-1893","21.000000","30.096662","Default Known Flow Node","Known Flow","552931.166614","156109.569689","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509254","Nodes","-1895","21.000000","30.096662","Default Known Flow Node","Known Flow","552940.541616","156119.194691","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509330","Nodes","-1973","21.000000","31.161006","Default Known Flow Node","Known Flow","552981.041627","156363.194758","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509262","Nodes","-1901","21.000000","30.231586","Default Known Flow Node","Known Flow","552990.291630","156145.069698","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507161","Nodes","6507161","21.000000","29.322089","DDS demands","Known Flow","553163.291677","156063.694676","","0.000000","-15.160000","","","","-64.410002","","","","","","","-71.152922","-79.570003","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"96113316509241","Nodes","-1880","21.000000","29.083332","Default Known Flow Node","Known Flow","553217.291691","156052.194673","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507160","Nodes","6507160","21.000000","28.624042","DDS demands","Known Flow","553270.916706","156039.194670","","0.000000","","","","","-43.840001","","","","","","","-39.202516","-43.840001","","","","","","","D1 PROFILE","","","","","",""
"96113316509226","Nodes","-1862","21.000000","28.804097","Default Known Flow Node","Known Flow","553380.666736","156001.569659","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507157","Nodes","6507157","21.000000","30.256221","DDS demands","Known Flow","553043.101899","156169.714668","","0.000000","","","","","-59.779998","","","","","","","-53.456345","-59.779998","","","","","","","D1 PROFILE","","","","","",""
"96113316509267","Nodes","-1908","21.000000","30.354216","Default Known Flow Node","Known Flow","553032.666641","156177.194707","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509268","Nodes","-1909","21.000000","30.307511","Default Known Flow Node","Known Flow","553040.416643","156177.819707","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509319","Nodes","-1961","21.000000","30.205159","Default Known Flow Node","Known Flow","553119.666665","156345.319753","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509329","Nodes","-1972","21.000000","30.380914","Default Known Flow Node","Known Flow","553055.416647","156362.694758","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509274","Nodes","-1915","21.000000","30.030947","Default Known Flow Node","Known Flow","553121.541665","156203.569714","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510172","Nodes","-4904643","21.000000","30.030947","Default Known Flow Node","Known Flow","553120.793818","156205.441958","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509275","Nodes","-1916","21.000000","29.766824","Default Known Flow Node","Known Flow","553136.791670","156205.444715","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510151","Nodes","-4904604","21.000000","29.766824","Default Known Flow Node","Known Flow","553136.789541","156204.443450","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509272","Nodes","-1912","21.000000","29.540950","Default Known Flow Node","Known Flow","553166.916678","156187.819710","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509266","Nodes","-1907","21.000000","29.629002","Default Known Flow Node","Known Flow","553184.780510","156173.946756","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509278","Nodes","-1919","21.000000","29.722824","Default Known Flow Node","Known Flow","553191.291684","156209.444716","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508772","Nodes","-1463166","21.000000","29.766824","Default Known Flow Node","Known Flow","553148.916673","156210.569716","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509291","Nodes","-1931","21.000000","29.863839","Default Known Flow Node","Known Flow","553196.041686","156252.819728","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507310","Nodes","6507310","21.000000","30.167887","Default Known Flow Node","Known Flow","553122.421505","156257.627098","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507162","Nodes","6507162","21.000000","29.867217","DDS demands","Known Flow","553196.166686","156254.569728","","0.000000","-7.710000","","","-3.390000","-85.849997","","","","","","","-86.694424","-96.949994","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","","",""
"96113316509288","Nodes","-1929","21.000000","29.714515","Default Known Flow Node","Known Flow","553253.916701","156250.694727","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509322","Nodes","-1964","21.000000","30.049864","Default Known Flow Node","Known Flow","553201.541687","156347.194753","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509320","Nodes","-1962","21.000000","30.049864","Default Known Flow Node","Known Flow","553253.916701","156345.444753","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509253","Nodes","-1894","21.000000","30.022334","Default Known Flow Node","Known Flow","553232.291696","156117.944691","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508688","Nodes","-1463004","21.000000","29.932208","Default Known Flow Node","Known Flow","553265.041704","156348.694754","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509321","Nodes","-1963","21.000000","30.049864","Default Known Flow Node","Known Flow","553264.916704","156345.444753","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510180","Nodes","-4904663","21.000000","29.373605","Default Known Flow Node","Known Flow","553003.779237","156000.925411","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509292","Nodes","-1933","21.000000","30.768930","Default Known Flow Node","Known Flow","553006.416634","156256.694729","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507308","Nodes","6507308","21.000000","30.343595","Default Known Flow Node","Known Flow","553054.416647","156446.069780","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509352","Nodes","-2000","21.000000","30.299709","Default Known Flow Node","Known Flow","553000.791633","156454.694783","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509347","Nodes","-1994","21.000000","30.299709","Default Known Flow Node","Known Flow","553084.916655","156441.194779","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507158","Nodes","6507158","21.000000","29.325315","DDS demands","Known Flow","553098.639485","156001.301671","","0.000000","","","-2.219999","","-4.770000","","","","","","","-6.250583","-6.990000","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"96113306507154","Nodes","6507154","21.000000","30.734251","DDS demands","Known Flow","553007.929409","156265.477755","","0.000000","","","","","-33.189998","","","","","","","-29.679090","-33.189998","","","","","","","D1 PROFILE","","","","","",""
"96113316509353","Nodes","-2001","21.000000","30.514735","Default Known Flow Node","Known Flow","553201.166687","156456.319783","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507169","Nodes","6507169","21.000000","30.441780","DDS demands","Known Flow","553202.166687","156447.694781","","0.000000","-13.810000","","","-6.059999","-97.089997","","","","","","","-104.587722","-116.959996","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","","",""
"96113306507163","Nodes","6507163","21.000000","29.529716","DDS demands","Known Flow","553340.415824","156247.502624","","0.000000","","","","","-56.950000","","","","","","","-50.925710","-56.950000","","","","","","","D1 PROFILE","","","","","",""
"96113316509314","Nodes","-1956","21.000000","30.049864","Default Known Flow Node","Known Flow","553254.291702","156339.694751","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509315","Nodes","-1957","21.000000","29.932208","Default Known Flow Node","Known Flow","553242.166698","156339.944752","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509313","Nodes","-1955","21.000000","30.049864","Default Known Flow Node","Known Flow","553264.843310","156339.568630","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509312","Nodes","-1954","21.000000","29.932208","Default Known Flow Node","Known Flow","553264.791704","156337.194751","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509287","Nodes","-1927","21.000000","29.650892","Default Known Flow Node","Known Flow","553416.543201","156242.464003","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507168","Nodes","6507168","21.000000","29.446620","DDS demands","Known Flow","553351.183941","156492.405449","","0.000000","","","","","-40.140001","","","-6.000000","","","","-41.259216","-46.140002","","","","","","","D1 PROFILE","","","I2 PROFILE","","",""
"96113316509286","Nodes","-1926","21.000000","29.782820","Default Known Flow Node","Known Flow","553430.041749","156241.444725","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509290","Nodes","-1930","21.000000","29.642171","Default Known Flow Node","Known Flow","553417.166746","156251.069727","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507164","Nodes","6507164","21.000000","29.156012","DDS demands","Known Flow","553428.791749","156427.319775","","0.000000","","","","","-28.259999","","","","","","","-25.270598","-28.259999","","","","","","","D1 PROFILE","","","","","",""
"96113316509349","Nodes","-1998","21.000000","29.197688","Default Known Flow Node","Known Flow","553430.041749","156453.069782","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507165","Nodes","6507165","21.000000","29.045645","DDS demands","Known Flow","553480.791763","156428.569776","","0.000000","","","","","-2.109999","","","","","","","-1.886799","-2.109999","","","","","","","D1 PROFILE","","","","","",""
"96113316509355","Nodes","-2004","21.000000","29.222758","Default Known Flow Node","Known Flow","553430.541749","156468.569787","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509345","Nodes","-1991","21.000000","29.037066","Default Known Flow Node","Known Flow","553480.041763","156435.944778","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510174","Nodes","-4904651","21.000000","29.013574","Default Known Flow Node","Known Flow","553498.744154","156443.771947","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509236","Nodes","-1875","21.000000","28.610967","Default Known Flow Node","Known Flow","553275.656913","156038.150217","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509251","Nodes","-1892","21.000000","28.478620","Default Known Flow Node","Known Flow","553296.541713","156089.694683","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508739","Nodes","-1463101","21.000000","28.661667","Default Known Flow Node","Known Flow","553333.541723","156019.069664","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507159","Nodes","6507159","21.000000","28.668058","DDS demands","Known Flow","553334.291723","156021.694665","","0.000000","","","","","-57.320001","","","","","","","-51.256570","-57.320001","","","","","","","D1 PROFILE","","","","","",""
"96113316509281","Nodes","-1921","21.000000","30.030947","Default Known Flow Node","Known Flow","553103.541661","156221.194719","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509276","Nodes","-1917","21.000000","30.030947","Default Known Flow Node","Known Flow","553101.791660","156205.944715","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509270","Nodes","-1910","21.000000","29.766824","Default Known Flow Node","Known Flow","553127.041667","156185.444709","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509227","Nodes","-1863","21.000000","29.733598","Default Known Flow Node","Known Flow","553904.041878","156010.319662","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507179","Nodes","6507179","21.000000","29.672217","DDS demands","Known Flow","553897.916877","156021.069665","","0.000000","","","-2.880000","","-64.650000","","","","","","","-60.386537","-67.530002","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"96113306507166","Nodes","6507166","21.000000","28.932855","DDS demands","Known Flow","553529.166776","156446.569781","","0.000000","","","","","-50.759996","","","","","","","-45.390497","-50.759996","","","","","","","D1 PROFILE","","","","","",""
"96113316509346","Nodes","-1993","21.000000","28.938888","Default Known Flow Node","Known Flow","553523.541775","156438.069778","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508619","Nodes","-1462858","21.000000","27.999922","Default Known Flow Node","Known Flow","553591.791793","156140.819697","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509285","Nodes","-1925","21.000000","27.735114","Default Known Flow Node","Known Flow","553617.041800","156238.194724","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509280","Nodes","-1920","21.000000","27.823361","Default Known Flow Node","Known Flow","553610.541798","156210.444716","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509258","Nodes","-1899","21.000000","28.264933","Default Known Flow Node","Known Flow","553646.541808","156144.069698","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509256","Nodes","-1897","21.000000","28.309121","Default Known Flow Node","Known Flow","553633.041805","156124.944693","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509306","Nodes","-1948","21.000000","28.688092","Default Known Flow Node","Known Flow","553707.320501","156323.417541","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509298","Nodes","-1940","21.000000","28.443900","Default Known Flow Node","Known Flow","553593.914918","156295.671194","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509316","Nodes","-1959","21.000000","28.555868","Default Known Flow Node","Known Flow","553724.666830","156341.444752","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507184","Nodes","6507184","21.000000","30.820238","DDS demands","Known Flow","553793.916848","156480.944790","","0.000000","","","","","-13.069999","","","","","","","-11.687427","-13.069999","","","","","","","D1 PROFILE","","","","","",""
"96113316509358","Nodes","-2008","21.000000","30.876114","Default Known Flow Node","Known Flow","553797.916849","156488.819792","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509360","Nodes","-2011","21.000000","30.941909","Default Known Flow Node","Known Flow","553800.528781","156494.201117","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508868","Nodes","-1463379","21.000000","29.888468","Default Known Flow Node","Known Flow","553820.041855","156074.694679","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509357","Nodes","-2007","21.000000","31.172782","Default Known Flow Node","Known Flow","553838.166860","156482.319790","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509356","Nodes","-2005","21.000000","31.172782","Default Known Flow Node","Known Flow","553842.291862","156479.444789","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509250","Nodes","-1891","21.000000","28.309121","Default Known Flow Node","Known Flow","553596.416795","156084.569682","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509244","Nodes","-1885","21.000000","28.397513","Default Known Flow Node","Known Flow","553584.041791","156065.944677","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509245","Nodes","-1886","21.000000","28.397513","Default Known Flow Node","Known Flow","553609.041798","156066.819677","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306507294","Nodes","6507294","21.000000","28.397513","DDS demands","Known Flow","553588.041792","156059.819675","","0.000000","","","","","-46.139997","","","","","","","-41.259212","-46.139997","","","","","","","D1 PROFILE","","","","","",""
"96113316509238","Nodes","-1878","21.000000","28.405592","Default Known Flow Node","Known Flow","553662.541813","156043.319671","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508763","Nodes","-1463147","21.000000","28.405592","Default Known Flow Node","Known Flow","553723.791829","156031.819668","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509332","Nodes","-1977","21.000000","28.632382","Default Known Flow Node","Known Flow","553563.916786","156385.569764","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509354","Nodes","-2002","21.000000","29.017279","Default Known Flow Node","Known Flow","553539.416779","156459.694784","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316509348","Nodes","-1997","21.000000","29.058475","Default Known Flow Node","Known Flow","553552.416783","156449.944781","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
