"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(D1)"
"96107705304006","Nodes","REDOUBT WAY DG, Site ID 2751","21.000000","22.000000","Default Known Pressure Node","Known Pressure","612597.400000","131774.780000","","399.999988","","165.242511","184.790002","","",""
"96107705304385","Nodes","5304385","21.000000","21.855260","Default Known Flow Node","Known Flow","612572.025000","131813.326875","","0.000000","","0.000000","0.000000","","",""
"96107705304232","Nodes","5304232","21.000000","21.851697","DDS demands","Known Flow","612571.525000","131814.405000","","0.000000","-10.830000","-9.684380","-10.830000","","","D1 PROFILE"
"96107705304372","Nodes","5304372","21.000000","21.657044","Default Known Flow Node","Known Flow","612392.650000","131938.030000","","0.000000","","0.000000","0.000000","","",""
"96107705304230","Nodes","5304230","21.000000","21.647070","DDS demands","Known Flow","612449.775000","131799.030000","","0.000000","-2.539999","-2.271313","-2.539999","","","D1 PROFILE"
"96107705304374","Nodes","5304374","21.000000","21.681260","Default Known Flow Node","Known Flow","612483.025000","131829.655000","","0.000000","","0.000000","0.000000","","",""
"96107705304371","Nodes","5304371","21.000000","21.675901","DDS demands","Known Flow","612486.400000","131823.780000","","0.000000","-2.920000","-2.611116","-2.920000","","","D1 PROFILE"
"96107705304375","Nodes","5304375","21.000000","21.608752","DDS demands","Known Flow","612493.275000","131758.030000","","0.000000","-12.459999","-11.141954","-12.459999","","","D1 PROFILE"
"96107705304376","Nodes","5304376","21.000000","21.675901","Default Known Flow Node","Known Flow","612513.650000","131843.405000","","0.000000","","0.000000","0.000000","","",""
"96107705304379","Nodes","5304379","21.000000","21.644750","DDS demands","Known Flow","612652.400000","131829.655000","","0.000000","-3.739999","-3.344374","-3.739999","","","D1 PROFILE"
"96107705304378","Nodes","5304378","21.000000","21.645102","Default Known Flow Node","Known Flow","612646.400000","131843.030000","","0.000000","","0.000000","0.000000","","",""
"96107705304380","Nodes","5304380","21.000000","21.645061","DDS demands","Known Flow","612665.650000","131843.280000","","0.000000","-2.769999","-2.476983","-2.769999","","","D1 PROFILE"
"96107705304369","Nodes","5304369","21.000000","21.645264","Default Known Flow Node","Known Flow","612650.525000","131849.780000","","0.000000","","0.000000","0.000000","","",""
"96107705304382","Nodes","5304382","21.000000","21.601033","DDS demands","Known Flow","612707.275000","131885.530000","","0.000000","-3.739999","-3.344374","-3.739999","","","D1 PROFILE"
"96107705304381","Nodes","5304381","21.000000","21.601318","Default Known Flow Node","Known Flow","612695.400000","131892.905000","","0.000000","","0.000000","0.000000","","",""
"96107705304383","Nodes","5304383","21.000000","21.600708","DDS demands","Known Flow","612720.150000","131897.530000","","0.000000","-4.079999","-3.648408","-4.079999","","","D1 PROFILE"
"96107705304370","Nodes","5304370","21.000000","21.601485","Default Known Flow Node","Known Flow","612695.400000","131901.030000","","0.000000","","0.000000","0.000000","","",""
"96107705304231","Nodes","5304231","21.000000","21.745920","DDS demands","Known Flow","612544.525000","131883.280000","","0.000000","-11.700000","-10.462349","-11.700000","","","D1 PROFILE"
"96107705304368","Nodes","5304368","21.000000","21.658583","DDS demands","Known Flow","612626.150000","131865.905000","","0.000000","-10.470000","-9.362461","-10.470000","","","D1 PROFILE"
"96107705304234","Nodes","5304234","21.000000","21.647146","DDS demands","Known Flow","612633.525000","131873.030000","","0.000000","-2.430000","-2.172949","-2.430000","","","D1 PROFILE"
"96107705304235","Nodes","5304235","21.000000","21.603751","DDS demands","Known Flow","612680.525000","131918.905000","","0.000000","-26.999998","-24.143882","-26.999998","","","D1 PROFILE"
"96107705304377","Nodes","5304377","21.000000","21.549015","DDS demands","Known Flow","612574.400000","132007.030000","","0.000000","-10.609999","-9.487651","-10.609999","","","D1 PROFILE"
