"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"96123005914157","Nodes","-440256","21.000000","26.795866","DDS demands","Known Flow","584175.550000","144239.665000","","0.000000","","","-3.319999","","","-2.968803","-3.319999","","","","","D1 PROFILE","",""
"96123005914161","Nodes","-440260","21.000000","26.397126","Default Known Flow Node","Known Flow","584206.925000","144314.290000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914159","Nodes","-440258","21.000000","26.364726","DDS demands","Known Flow","584187.300000","144326.540000","","0.000000","","","-4.309999","","","-3.854079","-4.309999","","","","","D1 PROFILE","",""
"96123005914162","Nodes","-440261","21.000000","26.389422","DDS demands","Known Flow","584214.550000","144327.790000","","0.000000","","","-2.669999","","","-2.387561","-2.669999","","","","","D1 PROFILE","",""
"96123005914164","Nodes","-440263","21.000000","26.504092","Default Known Flow Node","Known Flow","584238.425000","144294.040000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914165","Nodes","-440264","21.000000","26.509597","DDS demands","Known Flow","584243.050000","144282.790000","","0.000000","","","-2.450000","","","-2.190834","-2.450000","","","","","D1 PROFILE","",""
"96123005914081","Nodes","-3414597","21.000000","29.322743","Default Known Flow Node","Known Flow","584099.925000","144135.915000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914082","Nodes","-3414598","21.000000","29.322743","Default Known Flow Node","Known Flow","584100.425000","144129.790000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914087","Nodes","-3510984","21.000000","29.322743","Default Known Flow Node","Known Flow","584096.175000","144104.540000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914085","Nodes","-3418060","21.000000","29.322743","Default Known Flow Node","Known Flow","584095.925000","144095.540000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914086","Nodes","-3510983","21.000000","29.322743","Default Known Flow Node","Known Flow","584067.425000","144089.665000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914148","Nodes","-427193","21.000000","28.944933","DDS demands","Known Flow","583475.300000","144695.290000","","0.000000","","","-4.770000","","","-4.265419","-4.770000","","","","","D1 PROFILE","",""
"96123005914147","Nodes","-427192","21.000000","28.800518","DDS demands","Known Flow","583435.300000","144652.665000","","0.000000","","","-5.469999","","","-4.891371","-5.469999","","","","","D1 PROFILE","",""
"96123005914084","Nodes","-3414904","21.000000","28.486296","Default Known Flow Node","Known Flow","583739.050000","144581.540000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914083","Nodes","-3414903","21.000000","28.440900","Default Known Flow Node","Known Flow","583736.425000","144587.915000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914062","Nodes","P00041954, LENHAM ROAD,  11.45","25.000000","28.427591","CSEP DDS Matched","Known Flow","583735.675000","144589.790000","","0.000000","","","","-11.449999","","-10.238795","-11.449999","","","","","","DC PROFILE",""
"96123005914135","Nodes","-387212","21.000000","28.472433","DDS demands","Known Flow","583785.800000","144599.665000","","0.000000","","","-4.050000","","","-3.621582","-4.050000","","","","","D1 PROFILE","",""
"96123005914075","Nodes","-123099","21.000000","34.627168","Default Known Flow Node","Known Flow","584012.987500","144311.430625","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914073","Nodes","P00086678, TOM TREE TIES GRIGG LANE, 9.23","22.999998","34.368813","CSEP DDS Matched","Known Flow","584026.550000","144300.477500","","0.000000","","","","-9.229999","","-8.253630","-9.229999","","","","","","DC PROFILE",""
"96123005914074","Nodes","-123098","21.000000","33.859258","DDS demands","Known Flow","584077.362500","144207.743125","","0.000000","","","-9.189999","","","-8.217862","-9.189999","","","","","D1 PROFILE","",""
"96123005914118","Nodes","5914063","21.000000","30.122865","DDS demands","Known Flow","583716.675000","144478.446250","","0.000000","","","-2.859999","","","-2.557463","-2.859999","","","","","D1 PROFILE","",""
"96123005914119","Nodes","5914050","21.000000","25.594707","Default Known Flow Node","Known Flow","583398.675000","144214.133750","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914171","Nodes","5914067","21.000000","28.426243","DDS demands","Known Flow","583892.300000","144431.790000","","0.000000","","","-10.110000","","","-9.040542","-10.110000","","","","","D1 PROFILE","",""
"96123000000001","Nodes","","21.000000","24.433890","Default Known Flow Node","Known Flow","583235.550327","144178.112980","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123000000002","Nodes","","21.000000","23.370292","DDS demands","Known Flow","583223.808354","144097.873755","","0.000000","-16.850000","","","","","-15.067571","-16.850000","","","C1 PROFILE","","","",""
"96123000000003","Nodes","","21.000000","24.489191","DDS demands","Known Flow","583423.755199","144097.044100","","0.000000","","","-6.999999","","","-6.259525","-6.999999","","","","","D1 PROFILE","",""
"96123000000005","Nodes","-387211","21.000000","32.125152","Default Known Flow Node","Known Flow","583779.550000","144414.040000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123000000004","Nodes","","21.000000","29.493544","Default Known Flow Node","Known Flow","583628.202830","144532.686577","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961230-149","Nodes","-440248","21.000000","27.500772","Default Known Flow Node","Known Flow","584075.300000","144387.540000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
