"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-AF)"
"96110305902188","Nodes","","21.000000","26.938230","DDS demands","Known Flow","570534.375000","149905.000000","","0.000000","","","-10.289999","","-7.170000","","-15.613044","-17.459999","","","","","C3 PROFILE","","D1 PROFILE",""
"96110315902208","Nodes","","21.000000","28.265408","Default Known Flow Node","Known Flow","569987.125000","150209.625000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902295","Nodes","","21.000000","37.496069","DDS demands","Known Flow","569027.812500","148188.000000","","0.000000","","","-3.739999","-6.000000","","","-8.709682","-9.740000","","","","","C3 PROFILE","C4 PROFILE","",""
"96110315902270","Nodes","","21.000000","24.581907","Default Known Flow Node","Known Flow","569956.500000","150465.593750","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300003905","Nodes","","21.000000","28.120984","Default Known Flow Node","Known Flow","569909.125000","150254.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902201","Nodes","","21.000000","24.713073","Default Known Flow Node","Known Flow","569983.125000","150509.171875","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902228","Nodes","","21.000000","32.726928","Default Known Flow Node","Known Flow","569716.178028","149955.568798","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902235","Nodes","","21.000000","30.256696","DDS demands","Known Flow","569813.877897","150097.476225","","0.000000","","","","","-4.429999","","-3.961385","-4.429999","","","","","","","D1 PROFILE",""
"96110305902181","Nodes","","21.000000","27.994189","DDS demands","Known Flow","569914.000000","150284.937500","","0.000000","","","","-10.979999","-4.340000","","-13.699417","-15.320000","","","","","","C4 PROFILE","D1 PROFILE",""
"96110315902224","Nodes","","21.000000","32.905963","Default Known Flow Node","Known Flow","569646.500000","149948.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902171","Nodes","","21.000000","32.946130","DDS demands","Known Flow","569709.160976","149943.244432","","0.000000","","","","-6.000000","-5.469999","","-10.256679","-11.470000","","","","","","C4 PROFILE","D1 PROFILE",""
"96110315902226","Nodes","","21.000000","32.924701","Default Known Flow Node","Known Flow","569728.441741","149919.406097","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902169","Nodes","","21.000000","33.799975","DDS demands","Known Flow","569674.375000","149954.203125","","0.000000","","","0.000000","","-8.499999","","-7.600851","-8.499999","","","","","C3 PROFILE","","D1 PROFILE",""
"96110315902219","Nodes","","21.000000","24.631841","Default Known Flow Node","Known Flow","569673.250000","150421.781250","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902216","Nodes","","21.000000","27.506528","Default Known Flow Node","Known Flow","570039.750000","150173.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902155","Nodes","","21.000000","37.495707","DDS demands","Known Flow","569035.062500","148196.984375","","0.000000","","","0.000000","0.000000","-10.569999","","-9.451883","-10.569999","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE",""
"96110315902218","Nodes","","21.000000","37.497947","Default Known Flow Node","Known Flow","569017.500000","147903.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000001","Nodes","","21.000000","25.100135","Default Known Flow Node","Known Flow","570102.497807","150383.541141","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000324","Nodes","","21.000000","25.032726","Default Known Flow Node","Known Flow","570053.348952","150329.850448","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000326","Nodes","","21.000000","24.975660","Default Known Flow Node","Known Flow","570036.516109","150290.628057","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000325","Nodes","","21.000000","24.931995","Default Known Flow Node","Known Flow","570044.274518","150281.979339","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000327","Nodes","","21.000000","24.867750","DDS demands","Known Flow","569990.855966","150285.540576","","0.000000","","","","","-2.119999","","-1.895741","-2.119999","","","","","","","D1 PROFILE",""
"96110300000025","Nodes","","21.000000","27.969358","Default Known Flow Node","Known Flow","569913.473863","150287.989808","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000024","Nodes","","21.000000","27.931143","Default Known Flow Node","Known Flow","569913.023811","150285.379423","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902178","Nodes","","21.000000","32.824334","Default Known Flow Node","Known Flow","569745.479342","149888.293891","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000035","Nodes","","21.000000","34.587946","Default Known Flow Node","Known Flow","569648.335412","149959.380655","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000034","Nodes","","21.000000","34.334555","Default Known Flow Node","Known Flow","569636.727694","149957.059112","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000027","Nodes","","21.000000","29.535104","Default Known Flow Node","Known Flow","569804.740373","149690.112577","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000017","Nodes","","21.000000","29.324909","Default Known Flow Node","Known Flow","569606.347325","149870.346984","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000032","Nodes","","21.000000","29.574425","Default Known Flow Node","Known Flow","569854.705912","149520.866295","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000008","Nodes","","21.000000","29.229293","Default Known Flow Node","Known Flow","569743.125880","149833.234234","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000045","Nodes","","21.000000","32.905963","Default Known Flow Node","Known Flow","569743.532346","149891.188158","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000040","Nodes","","21.000000","28.892930","DDS demands","Known Flow","569882.228802","150185.564936","","0.000000","","","","-4.249999","","","-3.800425","-4.249999","","","","","","C4 PROFILE","",""
"96110300000038","Nodes","","21.000000","30.630083","Default Known Flow Node","Known Flow","569796.000454","150078.169010","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000042","Nodes","","21.000000","24.923386","Default Known Flow Node","Known Flow","570015.148688","150269.006262","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000004","Nodes","","21.000000","32.906487","Default Known Flow Node","Known Flow","569739.671208","149889.325599","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000005","Nodes","","21.000000","32.906951","Default Known Flow Node","Known Flow","569745.302432","149893.897137","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000010","Nodes","","21.000000","29.229714","Default Known Flow Node","Known Flow","569714.470085","149853.555698","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000011","Nodes","","21.000000","29.250868","Default Known Flow Node","Known Flow","569687.090031","149848.556355","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000015","Nodes","","21.000000","29.344328","Default Known Flow Node","Known Flow","569581.938690","149847.356864","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000014","Nodes","","21.000000","29.344328","Default Known Flow Node","Known Flow","569578.633849","149839.476575","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000016","Nodes","","21.000000","29.344328","Default Known Flow Node","Known Flow","569583.087238","149851.543823","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000019","Nodes","","21.000000","29.314832","Default Known Flow Node","Known Flow","569615.023587","149870.011666","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000018","Nodes","","21.000000","29.324909","Default Known Flow Node","Known Flow","569592.137674","149877.258553","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000023","Nodes","","21.000000","29.310048","Default Known Flow Node","Known Flow","569620.131907","149867.168340","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000020","Nodes","","21.000000","29.314832","Default Known Flow Node","Known Flow","569612.680727","149887.314593","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000021","Nodes","","21.000000","29.304330","Default Known Flow Node","Known Flow","569626.190387","149863.695660","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000022","Nodes","","21.000000","29.304330","Default Known Flow Node","Known Flow","569632.074518","149869.070064","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000026","Nodes","","21.000000","29.310048","Default Known Flow Node","Known Flow","569629.057706","149873.092480","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000029","Nodes","","21.000000","29.535104","Default Known Flow Node","Known Flow","569819.160458","149693.647908","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000028","Nodes","","21.000000","29.535104","Default Known Flow Node","Known Flow","569823.888760","149694.807132","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000030","Nodes","","21.000000","29.535104","Default Known Flow Node","Known Flow","569825.819518","149688.821782","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000031","Nodes","","21.000000","29.574688","Default Known Flow Node","Known Flow","569854.920236","149518.457209","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000033","Nodes","","21.000000","29.574425","Default Known Flow Node","Known Flow","569806.887018","149539.297948","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000039","Nodes","","21.000000","30.630083","Default Known Flow Node","Known Flow","569805.256903","150074.748149","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000041","Nodes","","21.000000","28.892930","Default Known Flow Node","Known Flow","569834.586370","150211.342684","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000003","Nodes","","21.000000","29.110875","Default Known Flow Node","Known Flow","569954.126116","150089.001047","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"961103-0102292","Nodes","","21.000000","37.467832","Default Known Flow Node","Known Flow","569036.500000","148101.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"961103-902290","Nodes","","21.000000","37.462346","Default Known Flow Node","Known Flow","569055.750000","148090.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000002","Nodes","DG ST Matgaret's Primary","21.000000","38.000016","Default Known Pressure Node","Known Pressure","571661.964295","146078.003872","","0.000000","","","","","","","17.499843","19.570000","","","","","","","",""
"961103-000006","Nodes","","21.000000","37.987593","Default Known Flow Node","Known Flow","571644.577907","146072.530380","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"961103-000007","Nodes","","21.000000","37.987593","Default Known Flow Node","Known Flow","571634.113877","146091.687604","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"961103-000009","Nodes","","21.000000","37.733382","Default Known Flow Node","Known Flow","571650.168396","146058.037294","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"961103-000013","Nodes","","21.000000","37.723983","Default Known Flow Node","Known Flow","571662.372225","146054.768411","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300000037","Nodes","S14134328","21.000000","37.392039","Point Loads","Known Flow","571655.471547","145642.338218","","0.000000","","","","","","-19.570000","-17.499843","-19.570000","","","","","","","","PL-AF PROFILE"
