"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"96105650011322","Nodes","","21.000000","41.796173","Default Known Flow Node","Known Flow","599043.804160","141816.065799","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070900","Nodes","","21.000000","41.792968","DDS demands","Known Flow","599012.304152","141661.190757","","0.000000","","","","","-0.990000","","","","-0.885275","-0.990000","","","","","","","D1 PROFILE","","",""
"96105600070908","Nodes","","21.000000","41.794307","Default Known Flow Node","Known Flow","599030.804157","141668.315759","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070909","Nodes","","21.000000","41.753121","DDS demands","Known Flow","599040.760281","141675.379697","","0.000000","","","","","-3.459999","","","","-3.093993","-3.459999","","","","","","","D1 PROFILE","","",""
"96105600070906","Nodes","","21.000000","38.454065","DDS demands","Known Flow","599019.429154","141972.690842","","0.000000","","","","","-4.900000","","","","-4.381668","-4.900000","","","","","","","D1 PROFILE","","",""
"96105600145734","Nodes","","21.000000","38.478459","DDS demands","Known Flow","599007.179150","141982.440845","","0.000000","","","","","-4.400000","","","","-3.934558","-4.400000","","","","","","","D1 PROFILE","","",""
"96105600070911","Nodes","","21.000000","41.632286","Default Known Flow Node","Known Flow","599042.554160","141890.565820","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070912","Nodes","","21.000000","41.632286","Default Known Flow Node","Known Flow","599047.804161","141890.315820","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070919","Nodes","","21.000000","41.671126","Default Known Flow Node","Known Flow","599052.929163","141632.190749","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070927","Nodes","","21.000000","41.671126","Default Known Flow Node","Known Flow","599070.929168","141644.065753","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070920","Nodes","","21.000000","41.774310","Default Known Flow Node","Known Flow","599054.429163","141857.190811","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070916","Nodes","","21.000000","41.781777","Default Known Flow Node","Known Flow","599051.554162","141839.815806","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070922","Nodes","","21.000000","41.221947","DDS demands","Known Flow","599058.679164","141959.690839","","0.000000","","","","","-4.070000","","","","-3.639466","-4.070000","","","","","","","D1 PROFILE","","",""
"96105600070914","Nodes","","21.000000","41.234071","Default Known Flow Node","Known Flow","599048.179162","141958.065838","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070936","Nodes","","21.000000","41.239146","Default Known Flow Node","Known Flow","599089.679173","141735.815778","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070930","Nodes","","21.000000","41.239146","Default Known Flow Node","Known Flow","599076.804169","141730.440776","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070940","Nodes","","21.000000","41.762815","Default Known Flow Node","Known Flow","599099.429175","141793.940793","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070942","Nodes","","21.000000","41.753581","DDS demands","Known Flow","599105.554177","141773.190788","","0.000000","","","","","-2.490000","","","","-2.226602","-2.490000","","","","","","","D1 PROFILE","","",""
"96105600070950","Nodes","","21.000000","41.239146","Default Known Flow Node","Known Flow","599121.429181","141742.440779","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070955","Nodes","","21.000000","41.239146","Default Known Flow Node","Known Flow","599134.804185","141746.190780","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070954","Nodes","","21.000000","42.563784","Default Known Flow Node","Known Flow","599133.554185","141832.065804","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070948","Nodes","","21.000000","42.563784","Default Known Flow Node","Known Flow","599121.493298","141764.327300","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070956","Nodes","","21.000000","41.489515","DDS demands","Known Flow","599137.554186","141616.940745","","0.000000","","","","","-2.779999","","","","-2.485925","-2.779999","","","","","","","D1 PROFILE","","",""
"96105600070952","Nodes","","21.000000","41.470771","Default Known Flow Node","Known Flow","599129.054184","141655.940756","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070967","Nodes","","21.000000","41.005544","DDS demands","Known Flow","599168.054194","141723.690774","","0.000000","","","","","-4.960000","","","","-4.435321","-4.960000","","","","","","","D1 PROFILE","","",""
"96105600070976","Nodes","","21.000000","41.089142","Default Known Flow Node","Known Flow","599189.054200","141722.815774","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070974","Nodes","","21.000000","41.377512","DDS demands","Known Flow","599179.123889","141635.459935","","0.000000","","","","","-1.860000","","","","-1.663245","-1.860000","","","","","","","D1 PROFILE","","",""
"96105600070965","Nodes","","21.000000","41.382398","Default Known Flow Node","Known Flow","599166.047237","141638.819654","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105605002309","Nodes","","21.000000","43.037443","DDS demands","Known Flow","599182.283513","141765.337885","","0.000000","","","","","-1.960000","","","","-1.752667","-1.960000","","","","","","","D1 PROFILE","","",""
"96105600070978","Nodes","","21.000000","42.558717","Default Known Flow Node","Known Flow","599193.929201","141811.190798","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070979","Nodes","","21.000000","41.002516","DDS demands","Known Flow","599195.429202","141726.190775","","0.000000","","","","","-1.620000","","","","-1.448633","-1.620000","","","","","","","D1 PROFILE","","",""
"96105600070977","Nodes","","21.000000","40.463661","Default Known Flow Node","Known Flow","599189.304200","141992.440847","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070970","Nodes","","21.000000","40.463661","Default Known Flow Node","Known Flow","599171.679195","141973.190842","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071008","Nodes","","21.000000","41.403542","DDS demands","Known Flow","599251.679217","141578.940735","","0.000000","","","","","-1.409999","","","","-1.260847","-1.409999","","","","","","","D1 PROFILE","","",""
"96105600070983","Nodes","","21.000000","41.409900","Default Known Flow Node","Known Flow","599211.054206","141588.690738","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600145736","Nodes","","21.000000","41.643847","DDS demands","Known Flow","599177.679197","141900.815823","","0.000000","","","","","-1.500000","","","","-1.341326","-1.500000","","","","","","","D1 PROFILE","","",""
"96105600145737","Nodes","","21.000000","41.645433","DDS demands","Known Flow","599178.804197","141890.815820","","0.000000","","","","","-2.660000","","","","-2.378619","-2.660000","","","","","","","D1 PROFILE","","",""
"96105605002007","Nodes","Lakemeads, Tithe Barn Lane DG","21.000000","44.000009","Default Known Pressure Node","Known Pressure","599234.502037","141763.577486","","0.000000","","","","","","","","","1488.747638","1664.860000","","","","","","","","","",""
"96105600070901","Nodes","","21.000000","41.643592","Default Known Flow Node","Known Flow","599013.179152","141906.440824","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070905","Nodes","","21.000000","41.630528","DDS demands","Known Flow","599018.929154","141939.440833","","0.000000","","","","","-1.909999","","","","-1.707956","-1.909999","","","","","","","D1 PROFILE","","",""
"96105600070902","Nodes","","21.000000","41.645170","Default Known Flow Node","Known Flow","599013.929152","141898.940822","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600145733","Nodes","","21.000000","41.607863","DDS demands","Known Flow","599004.304150","141896.815821","","0.000000","","","","","-3.920000","","","","-3.505334","-3.920000","","","","","","","D1 PROFILE","","",""
"96105600070903","Nodes","","21.000000","41.645375","Default Known Flow Node","Known Flow","599014.929152","141899.565822","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070907","Nodes","","21.000000","41.794106","DDS demands","Known Flow","599030.804157","141642.815752","","0.000000","","","","","-0.319999","","","","-0.286149","-0.319999","","","","","","","D1 PROFILE","","",""
"96105600070928","Nodes","","21.000000","41.671155","DDS demands","Known Flow","599072.554168","141654.815756","","0.000000","","","","","-3.270000","","","","-2.924092","-3.270000","","","","","","","D1 PROFILE","","",""
"96105600070924","Nodes","","21.000000","41.576712","Default Known Flow Node","Known Flow","599061.802381","141891.832293","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070913","Nodes","","21.000000","41.660902","Default Known Flow Node","Known Flow","599047.929161","141883.065818","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070910","Nodes","","21.000000","41.217612","DDS demands","Known Flow","599041.929160","141959.065838","","0.000000","","","","","-6.659999","","","","-5.955491","-6.659999","","","","","","","D1 PROFILE","","",""
"96105600070915","Nodes","","21.000000","41.667465","Default Known Flow Node","Known Flow","599049.054162","141883.065818","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021321","Nodes","","21.000000","42.088961","DDS demands","Known Flow","599052.859077","141740.028606","","0.000000","","","","","-12.399999","","","","-11.088301","-12.399999","","","","","","","D1 PROFILE","","",""
"96105650021324","Nodes","","21.000000","41.673539","DDS demands","Known Flow","599052.429163","141880.940817","","0.000000","","","","","-4.050000","","","","-3.621582","-4.050000","","","","","","","D1 PROFILE","","",""
"96105600070923","Nodes","","21.000000","41.648593","Default Known Flow Node","Known Flow","599060.304165","141881.190817","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070921","Nodes","","21.000000","41.374175","DDS demands","Known Flow","599054.929163","141935.440832","","0.000000","","","","","-12.210000","","","","-10.918401","-12.210000","","","","","","","D1 PROFILE","","",""
"96105600070938","Nodes","","21.000000","41.530385","Default Known Flow Node","Known Flow","599094.679174","141889.315819","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070925","Nodes","","21.000000","41.576712","Default Known Flow Node","Known Flow","599062.804166","141891.940820","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070933","Nodes","","21.000000","41.576712","Default Known Flow Node","Known Flow","599079.304170","141895.565821","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070929","Nodes","","21.000000","41.713673","DDS demands","Known Flow","599073.054168","141624.565747","","0.000000","","","","","-0.199999","","","","-0.178843","-0.199999","","","","","","","D1 PROFILE","","",""
"96105650021325","Nodes","","21.000000","41.483799","DDS demands","Known Flow","599121.429181","141657.815756","","0.000000","","","","","-5.260000","","","","-4.703586","-5.260000","","","","","","","D1 PROFILE","","",""
"96105600070926","Nodes","","21.000000","41.409698","Default Known Flow Node","Known Flow","599064.554166","141725.065775","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070935","Nodes","","21.000000","41.367053","Default Known Flow Node","Known Flow","599086.669870","141710.089810","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070931","Nodes","","21.000000","41.367053","Default Known Flow Node","Known Flow","599076.929169","141705.815769","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070937","Nodes","","21.000000","41.519556","Default Known Flow Node","Known Flow","599093.179174","141899.565822","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070934","Nodes","","21.000000","41.369174","DDS demands","Known Flow","599084.679171","141958.940838","","0.000000","","","","","-6.419999","","","","-5.740878","-6.419999","","","","","","","D1 PROFILE","","",""
"96105600070947","Nodes","","21.000000","41.385859","DDS demands","Known Flow","599119.804181","141888.065819","","0.000000","","","","","-9.000000","","","","-8.047961","-9.000000","","","","","","","D1 PROFILE","","",""
"96105600070939","Nodes","","21.000000","41.521615","Default Known Flow Node","Known Flow","599096.429175","141896.690821","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070941","Nodes","","21.000000","41.504753","DDS demands","Known Flow","599104.054177","141902.065823","","0.000000","","","","","-4.760000","","","","-4.256477","-4.760000","","","","","","","D1 PROFILE","","",""
"96105600070932","Nodes","","21.000000","41.732544","DDS demands","Known Flow","599078.679170","141822.565801","","0.000000","","","","","-3.209999","","","","-2.870439","-3.209999","","","","","","","D1 PROFILE","","",""
"96105600070943","Nodes","","21.000000","41.766522","Default Known Flow Node","Known Flow","599106.554177","141835.940805","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070944","Nodes","","21.000000","41.760407","DDS demands","Known Flow","599106.929178","141840.190806","","0.000000","","","","","-4.670000","","","","-4.175997","-4.670000","","","","","","","D1 PROFILE","","",""
"96105600070945","Nodes","","21.000000","41.367053","Default Known Flow Node","Known Flow","599107.929178","141718.315773","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070946","Nodes","","21.000000","41.367053","Default Known Flow Node","Known Flow","599118.304181","141694.440766","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070953","Nodes","","21.000000","41.340456","Default Known Flow Node","Known Flow","599130.804184","141707.065770","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021326","Nodes","","21.000000","41.324412","DDS demands","Known Flow","599126.179183","141720.565773","","0.000000","","","","","-10.869999","","","","-9.720147","-10.869999","","","","","","","D1 PROFILE","","",""
"96105650021327","Nodes","","21.000000","41.405811","DDS demands","Known Flow","599170.929195","141653.315755","","0.000000","","","","","-5.879999","","","","-5.258001","-5.879999","","","","","","","D1 PROFILE","","",""
"96105600070958","Nodes","","21.000000","41.340456","Default Known Flow Node","Known Flow","599140.054187","141705.690769","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070966","Nodes","","21.000000","41.239146","Default Known Flow Node","Known Flow","599166.054194","141748.315781","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070963","Nodes","","21.000000","42.534741","Default Known Flow Node","Known Flow","599163.429193","141825.315802","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070962","Nodes","","21.000000","42.514399","DDS demands","Known Flow","599156.179191","141837.315805","","0.000000","","","","","-4.639999","","","","-4.149170","-4.639999","","","","","","","D1 PROFILE","","",""
"96105600070960","Nodes","","21.000000","42.500085","DDS demands","Known Flow","599151.179190","141802.815796","","0.000000","","","","","-3.749999","","","","-3.353317","-3.749999","","","","","","","D1 PROFILE","","",""
"96105600070964","Nodes","","21.000000","41.395315","DDS demands","Known Flow","599164.936499","141624.565918","","0.000000","","","","","-3.499999","","","","-3.129762","-3.499999","","","","","","","D1 PROFILE","","",""
"96105600070961","Nodes","","21.000000","41.395315","Default Known Flow Node","Known Flow","599154.304190","141624.190747","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070968","Nodes","","21.000000","41.399087","Default Known Flow Node","Known Flow","599168.429194","141643.065752","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070959","Nodes","","21.000000","41.382320","DDS demands","Known Flow","599149.953021","141639.905961","","0.000000","","","","","-0.209999","","","","-0.187785","-0.209999","","","","","","","D1 PROFILE","","",""
"96105600070981","Nodes","","21.000000","41.379172","Default Known Flow Node","Known Flow","599206.679205","141653.440755","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021331","Nodes","","21.000000","40.463661","DDS demands","Known Flow","599174.929196","141966.815840","","0.000000","","","","","-17.309999","","","","-15.478911","-17.309999","","","","","","","D1 PROFILE","","",""
"96105600070972","Nodes","","21.000000","40.463661","Default Known Flow Node","Known Flow","599173.929196","141937.190832","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070988","Nodes","","21.000000","41.204354","DDS demands","Known Flow","599213.836491","141701.451685","","0.000000","","","","","-1.770000","","","","-1.582765","-1.770000","","","","","","","D1 PROFILE","","",""
"96105600070980","Nodes","","21.000000","42.457152","Default Known Flow Node","Known Flow","599205.054204","141807.065797","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105605002310","Nodes","","21.000000","42.216798","DDS demands","Known Flow","599214.291907","141833.570402","","0.000000","","","","","-4.679999","","","","-4.184939","-4.679999","","","","","","","D1 PROFILE","","",""
"96105600002957","Nodes","","21.000000","41.362118","DDS demands","Known Flow","599214.804207","141642.940752","","0.000000","","","","","-3.800000","","","","-3.398028","-3.800000","","","","","","","D1 PROFILE","","",""
"96105600070982","Nodes","","21.000000","40.560015","Default Known Flow Node","Known Flow","599207.554205","141976.815843","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070996","Nodes","","21.000000","40.591597","Default Known Flow Node","Known Flow","599225.804210","141944.690834","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021329","Nodes","","21.000000","41.406998","DDS demands","Known Flow","599213.844276","141595.037262","","0.000000","","","","","-6.059999","","","","-5.418960","-6.059999","","","","","","","D1 PROFILE","","",""
"96105600070987","Nodes","","21.000000","41.409842","Default Known Flow Node","Known Flow","599213.179206","141595.190739","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071010","Nodes","","21.000000","41.385653","DDS demands","Known Flow","599252.929217","141598.315740","","0.000000","","","","","-2.740000","","","","-2.450157","-2.740000","","","","","","","D1 PROFILE","","",""
"96105600070990","Nodes","","21.000000","41.207712","Default Known Flow Node","Known Flow","599214.554207","141700.940768","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071004","Nodes","","21.000000","41.165058","Default Known Flow Node","Known Flow","599239.804214","141730.440776","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070993","Nodes","","21.000000","42.208608","Default Known Flow Node","Known Flow","599214.804207","141834.940805","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071013","Nodes","","21.000000","42.138317","DDS demands","Known Flow","599262.679220","141811.815798","","0.000000","","","","","-3.769999","","","","-3.371201","-3.769999","","","","","","","D1 PROFILE","","",""
"96105650021328","Nodes","","21.000000","41.219884","DDS demands","Known Flow","599229.429211","141692.315766","","0.000000","","","","","-3.110000","","","","-2.781017","-3.110000","","","","","","","D1 PROFILE","","",""
"96105600070991","Nodes","","21.000000","41.879980","DDS demands","Known Flow","599214.554207","141850.315809","","0.000000","","","","","-2.549999","","","","-2.280255","-2.549999","","","","","","","D1 PROFILE","","",""
"96105600070995","Nodes","","21.000000","41.914418","Default Known Flow Node","Known Flow","599220.804209","141846.565808","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070994","Nodes","","21.000000","40.602997","Default Known Flow Node","Known Flow","599215.054207","141936.190832","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021330","Nodes","","21.000000","40.840363","DDS demands","Known Flow","599239.179214","141902.190823","","0.000000","","","","","-1.080000","","","","-0.965755","-1.080000","","","","","","","D1 PROFILE","","",""
"96105600071007","Nodes","","21.000000","41.199119","DDS demands","Known Flow","599249.054216","141706.940770","","0.000000","","","","","-3.440000","","","","-3.076109","-3.440000","","","","","","","D1 PROFILE","","",""
"96105600070998","Nodes","","21.000000","40.790917","Default Known Flow Node","Known Flow","599229.429211","141902.690823","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070999","Nodes","","21.000000","40.533759","Default Known Flow Node","Known Flow","599232.304212","141987.190846","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071000","Nodes","","21.000000","40.538082","Default Known Flow Node","Known Flow","599232.927619","141979.610430","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071002","Nodes","","21.000000","40.793317","Default Known Flow Node","Known Flow","599239.054213","141912.190826","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071001","Nodes","","21.000000","40.793317","Default Known Flow Node","Known Flow","599238.304213","141916.565827","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105605002311","Nodes","","21.000000","40.601505","Default Known Flow Node","Known Flow","599276.179224","141922.190828","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071011","Nodes","","21.000000","42.042942","Default Known Flow Node","Known Flow","599256.429218","141793.440793","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071006","Nodes","","21.000000","42.017869","DDS demands","Known Flow","599246.804216","141810.065798","","0.000000","","","","","-4.010000","","","","-3.585814","-4.010000","","","","","","","D1 PROFILE","","",""
"96105600071014","Nodes","","21.000000","42.020014","DDS demands","Known Flow","599263.679220","141780.065790","","0.000000","","","","","-4.719999","","","","-4.220708","-4.719999","","","","","","","D1 PROFILE","","",""
"96105600071023","Nodes","","21.000000","40.548923","DDS demands","Known Flow","599302.929231","141944.190834","","0.000000","","","","","-3.769999","","","","-3.371201","-3.769999","","","","","","","D1 PROFILE","","",""
"96105600071022","Nodes","","21.000000","40.532070","Default Known Flow Node","Known Flow","599299.304230","141889.315819","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071020","Nodes","","21.000000","40.321412","Default Known Flow Node","Known Flow","599289.304227","141866.065813","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071021","Nodes","","21.000000","40.260417","DDS demands","Known Flow","599290.304227","141880.315817","","0.000000","","","","","-4.360000","","","","-3.898790","-4.360000","","","","","","","D1 PROFILE","","",""
"96105600071019","Nodes","","21.000000","40.305545","DDS demands","Known Flow","599287.179227","141854.940810","","0.000000","","","","","-4.590000","","","","-4.104460","-4.590000","","","","","","","D1 PROFILE","","",""
"96105600071025","Nodes","","21.000000","40.405465","Default Known Flow Node","Known Flow","599310.397845","141879.031957","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071024","Nodes","","21.000000","40.328168","DDS demands","Known Flow","599308.429232","141933.315831","","0.000000","","","","","-8.380000","","","","-7.493546","-8.380000","","","","","","","D1 PROFILE","","",""
"96105600071026","Nodes","","21.000000","40.437906","DDS demands","Known Flow","599316.429235","141873.440815","","0.000000","","","","","-4.289999","","","","-3.836194","-4.289999","","","","","","","D1 PROFILE","","",""
"96105600070899","Nodes","","21.000000","38.470968","DDS demands","Known Flow","599002.679149","141995.315848","","0.000000","","","","","-2.819999","","","","-2.521694","-2.819999","","","","","","","D1 PROFILE","","",""
"96105600070985","Nodes","","21.000000","41.619769","DDS demands","Known Flow","599213.054206","141865.440813","","0.000000","","","","","-2.769999","","","","-2.476983","-2.769999","","","","","","","D1 PROFILE","","",""
"96105600211851","Nodes","","21.000000","33.729892","DDS demands","Known Flow","598402.428986","141961.940839","","0.000000","","","","","-9.600000","","","","-8.584492","-9.600000","","","","","","","D1 PROFILE","","",""
"96105600211849","Nodes","","21.000000","34.053239","DDS demands","Known Flow","598370.178977","142016.190854","","0.000000","","","","","-10.050000","","","","-8.986890","-10.050000","","","","","","","D1 PROFILE","","",""
"96105600211838","Nodes","","21.000000","34.236880","Default Known Flow Node","Known Flow","598161.928920","142045.815862","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105605002334","Nodes","","21.000000","35.935943","DDS demands","Known Flow","598229.303939","142123.440883","","0.000000","","","-5.019999","","-9.180000","","","","-12.697893","-14.199999","","","","","C4 PROFILE","","D1 PROFILE","","",""
"96105600211848","Nodes","","21.000000","35.662219","DDS demands","Known Flow","598367.803976","142145.440889","","0.000000","","","","","-9.310000","","","","-8.325168","-9.310000","","","","","","","D1 PROFILE","","",""
"96105600211850","Nodes","","21.000000","36.274019","DDS demands","Known Flow","598373.178978","142056.065865","","0.000000","","","","","-5.219999","","","","-4.667817","-5.219999","","","","","","","D1 PROFILE","","",""
"96105605002333","Nodes","","21.000000","36.364155","DDS demands","Known Flow","598331.877471","142230.023307","","0.000000","","","","","-34.609999","","","","-30.948881","-34.609999","","","","","","","D1 PROFILE","","",""
"96105600002955","Nodes","Logger 2955, Chart Rd/Singleton Rd","21.000000","36.364134","Val Log Post","Known Flow","598330.428966","142231.690913","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600211839","Nodes","","21.000000","35.778459","DDS demands","Known Flow","598191.803929","142345.065943","","0.000000","","","","","-7.869999","","","","-7.037494","-7.869999","","","","","","","D1 PROFILE","","",""
"96105600211847","Nodes","","21.000000","33.737548","DDS demands","Known Flow","598347.678971","142042.065861","","0.000000","","","","","-0.769999","","","","-0.688547","-0.769999","","","","","","","D1 PROFILE","","",""
"96105600211843","Nodes","","21.000000","32.835430","DDS demands","Known Flow","598279.553952","142073.440869","","0.000000","","","","","-12.799999","","","","-11.445988","-12.799999","","","","","","","D1 PROFILE","","",""
"96105650021307","Nodes","","21.000000","37.091459","DDS demands","Known Flow","598448.178998","142113.815880","","0.000000","","","","","-6.380000","","","","-5.705110","-6.380000","","","","","","","D1 PROFILE","","",""
"96105600170330","Nodes","","21.000000","38.825470","Default Known Flow Node","Known Flow","598969.054140","142038.690860","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600211861","Nodes","","21.000000","38.151484","Default Known Flow Node","Known Flow","598529.929021","142001.190850","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600211853","Nodes","","21.000000","37.655990","DDS demands","Known Flow","598463.429002","142056.565865","","0.000000","","","","","-2.799999","","","","-2.503810","-2.799999","","","","","","","D1 PROFILE","","",""
"96105600211854","Nodes","","21.000000","37.681029","DDS demands","Known Flow","598501.192716","142048.326462","","0.000000","","","","","-10.439999","","","","-9.335634","-10.439999","","","","","","","D1 PROFILE","","",""
"96105600211915","Nodes","","21.000000","37.659384","DDS demands","Known Flow","598718.804072","142005.190851","","0.000000","","","","","-5.480000","","","","-4.900314","-5.480000","","","","","","","D1 PROFILE","","",""
"96105600211916","Nodes","","21.000000","37.172011","DDS demands","Known Flow","598724.304073","142023.065856","","0.000000","","","","","-9.859999","","","","-8.816988","-9.859999","","","","","","","D1 PROFILE","","",""
"96105600170331","Nodes","","21.000000","38.676349","Default Known Flow Node","Known Flow","598973.679141","142085.065873","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600170332","Nodes","","21.000000","38.613484","Default Known Flow Node","Known Flow","598975.304142","142101.440877","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600170333","Nodes","","21.000000","38.602339","Default Known Flow Node","Known Flow","598978.429143","142103.065878","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600170334","Nodes","","21.000000","38.507136","DDS demands","Known Flow","598989.179145","142131.065885","","0.000000","","","","","-6.210000","","","","-5.553093","-6.210000","","","","","","","D1 PROFILE","","",""
"96105600170328","Nodes","","21.000000","38.502710","Default Known Flow Node","Known Flow","598950.679135","142143.190888","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
