"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"96107100000068","Nodes","68","21.000000","36.943793","Default Known Flow Node","Known Flow","635583.725803","145177.422566","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000069","Nodes","69","21.000000","37.116285","DDS demands","Known Flow","635621.154791","145110.603916","","0.000000","","","","","-2.119999","","","-1.895741","-2.119999","","","","","","","D1 PROFILE","",""
"96107105213051","Nodes","5213051","21.000000","37.461692","DDS demands","Known Flow","635665.875000","145048.093750","","0.000000","","","","","-4.239999","","","-3.791483","-4.239999","","","","","","","D1 PROFILE","",""
"96107100000070","Nodes","70","21.000000","37.678239","DDS demands","Known Flow","635700.750000","145011.000000","","0.000000","","","","","-4.929999","","","-4.408494","-4.929999","","","","","","","D1 PROFILE","",""
"96107100000079","Nodes","79","21.000000","36.075768","DDS demands","Known Flow","635991.400453","145108.654428","","0.000000","","","","","-15.659999","","","-14.003452","-15.659999","","","","","","","D1 PROFILE","",""
"96107100000080","Nodes","80","21.000000","36.786777","Default Known Flow Node","Known Flow","635875.332357","144988.876964","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000087","Nodes","87","21.000000","37.132357","Default Known Flow Node","Known Flow","636023.029644","145027.636923","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000088","Nodes","88","21.000000","35.858490","DDS demands","Known Flow","636062.750000","145208.500000","","0.000000","","","","","-13.879999","","","-12.411744","-13.879999","","","","","","","D1 PROFILE","",""
"96107100000089","Nodes","89","21.000000","35.815096","Default Known Flow Node","Known Flow","636088.682598","145241.927845","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000050","Nodes","50","21.000000","24.013776","Default Known Flow Node","Known Flow","637113.630205","145048.318898","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107105213071","Nodes","5213071","21.000000","39.682230","DDS demands","Known Flow","636227.625000","144497.265625","","0.000000","","","","","-4.369999","","","-3.907732","-4.369999","","","","","","","D1 PROFILE","",""
"96107105213033","Nodes","5213033","21.000000","44.332677","DDS demands","Known Flow","636114.277853","144570.050135","","0.000000","","","","","-5.870000","","","-5.249059","-5.870000","","","","","","","D1 PROFILE","",""
"96107105213085","Nodes","5213085","21.000000","44.926279","DDS demands","Known Flow","636108.900048","144564.755993","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107105213002","Nodes","SEA STREET DG, Site ID 5201","21.000000","45.000001","Default Known Pressure Node","Known Pressure","636109.073280","144556.871460","","99999.002583","","","","","","","","934.958377","1045.560004","","","","","","","","",""
"96107105213017","Nodes","5213017","21.000000","24.312359","DDS demands","Known Flow","636725.724882","144637.655933","","0.000000","","","","","-7.909999","","","-7.073263","-7.909999","","","","","","","D1 PROFILE","",""
"96107100000077","Nodes","77","21.000000","40.286529","Default Known Flow Node","Known Flow","635855.929694","144857.094414","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000094","Nodes","94","21.000000","41.058464","Default Known Flow Node","Known Flow","635875.406740","144569.029720","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000092","Nodes","92","21.000000","44.269393","Default Known Flow Node","Known Flow","636112.587971","144571.927781","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000093","Nodes","93","21.000000","44.307941","Default Known Flow Node","Known Flow","636114.599735","144571.203546","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000006","Nodes","6","21.000000","44.323237","Default Known Flow Node","Known Flow","636113.821853","144570.506135","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000090","Nodes","90","21.000000","44.851201","Default Known Flow Node","Known Flow","636105.410660","144561.551200","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000091","Nodes","91","21.000000","44.881592","Default Known Flow Node","Known Flow","636106.821264","144562.850440","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000002","Nodes","2","21.000000","41.103805","Default Known Flow Node","Known Flow","635881.386560","144592.676793","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000008","Nodes","8","21.000000","41.103957","Default Known Flow Node","Known Flow","635881.876502","144594.175440","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000007","Nodes","7","21.000000","41.074532","DDS demands","Known Flow","635844.439149","144587.258608","","0.000000","-8.649999","","","","","","","-7.734984","-8.649999","","","C1 PROFILE","","","","","",""
"96107100000004","Nodes","4","21.000000","23.763757","DDS demands","Known Flow","636767.933243","144583.767373","","0.000000","","","","","-8.890000","","","-7.949597","-8.890000","","","","","","","D1 PROFILE","",""
"96107100000005","Nodes","5","21.000000","23.543542","Default Known Flow Node","Known Flow","636852.558410","144627.263766","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107105213086","Nodes","5213086","21.000000","39.736814","Default Known Flow Node","Known Flow","635850.930501","144870.781593","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000001","Nodes","1","21.000000","24.576984","Default Known Flow Node","Known Flow","636699.465878","144671.157154","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005003","Nodes","5003","21.000000","37.843921","DDS demands","Known Flow","635701.607269","144783.932878","","0.000000","","","","","-3.510000","","","-3.138704","-3.510000","","","","","","","D1 PROFILE","",""
"96107100005001","Nodes","5001","21.000000","37.973826","Default Known Flow Node","Known Flow","635722.467650","144766.880284","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005000","Nodes","5000","21.000000","37.973826","Default Known Flow Node","Known Flow","635729.928461","144771.638196","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005002","Nodes","5002","21.000000","37.973826","Default Known Flow Node","Known Flow","635721.835394","144766.188381","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005035","Nodes","5035","21.000000","43.813812","Default Known Flow Node","Known Flow","636048.849771","144515.312274","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005038","Nodes","5038","21.000000","41.044709","Default Known Flow Node","Known Flow","635888.672728","144332.109912","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005040","Nodes","5040","21.000000","41.219662","Default Known Flow Node","Known Flow","635771.722497","144516.765865","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005014","Nodes","5014","21.000000","40.605500","DDS demands","Known Flow","635896.050785","144806.228052","","0.000000","","","","","-3.359999","","","-3.004572","-3.359999","","","","","","","D1 PROFILE","",""
"96107100005024","Nodes","5024","21.000000","41.206475","DDS demands","Known Flow","635959.630815","144720.971830","","0.000000","","","","","-8.790000","","","-7.860175","-8.790000","","","","","","","D1 PROFILE","",""
"96107100005018","Nodes","5018","21.000000","40.796021","Default Known Flow Node","Known Flow","635917.766075","144777.525989","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005017","Nodes","5017","21.000000","40.680381","Default Known Flow Node","Known Flow","635905.370744","144795.673652","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005027","Nodes","5027","21.000000","40.320894","DDS demands","Known Flow","636044.509562","144773.842306","","0.000000","","","","","-5.870000","","","-5.249059","-5.870000","","","","","","","D1 PROFILE","",""
"96107100005033","Nodes","5033","21.000000","43.826650","Default Known Flow Node","Known Flow","636053.022948","144512.648439","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005008","Nodes","5008","21.000000","40.286529","Default Known Flow Node","Known Flow","635854.871082","144857.301800","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005031","Nodes","5031","21.000000","43.765421","Default Known Flow Node","Known Flow","636089.705682","144589.696300","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005004","Nodes","5004","21.000000","38.929734","DDS demands","Known Flow","635834.566303","144886.907673","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005006","Nodes","5006","21.000000","39.511324","Default Known Flow Node","Known Flow","635846.218717","144874.733118","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005005","Nodes","5005","21.000000","39.016101","Default Known Flow Node","Known Flow","635810.685746","144861.608019","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005007","Nodes","P00077748, KNOLL GARAGE HIGH STREET, 13.38","22.999998","39.459375","CSEP DDS Matched","Known Flow","635847.048979","144875.338595","","0.000000","","","","","","-13.380000","","-11.964636","-13.380000","","","","","","","","DC PROFILE",""
"96107100005009","Nodes","5009","21.000000","40.286529","Default Known Flow Node","Known Flow","635853.095883","144857.214113","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005010","Nodes","5010","21.000000","40.286529","Default Known Flow Node","Known Flow","635856.591112","144857.454129","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005013","Nodes","5013","21.000000","40.300358","Default Known Flow Node","Known Flow","635857.375480","144850.731588","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005016","Nodes","P14135335, CHAPEL LANE CSEP, 3.88 SCMH","22.999998","40.026676","CSEP Unmatched","Known Flow","636016.025861","144806.197103","","0.000000","","","","","","","-3.880000","-3.469565","-3.880000","","","","","","","","","DC PROFILE"
"96107100005015","Nodes","5015","21.000000","40.605500","Default Known Flow Node","Known Flow","635906.399586","144814.321046","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005020","Nodes","5020","21.000000","40.795182","Default Known Flow Node","Known Flow","635919.650524","144779.214373","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005019","Nodes","5019","21.000000","40.746997","DDS demands","Known Flow","635927.443572","144792.329112","","0.000000","","","-2.190000","","","","","-1.958337","-2.190000","","","","","C3 PROFILE","","","",""
"96107100005021","Nodes","5021","21.000000","41.206475","Default Known Flow Node","Known Flow","635960.614321","144722.042759","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005025","Nodes","5025","21.000000","40.736025","Default Known Flow Node","Known Flow","636038.539565","144736.628588","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005026","Nodes","5026","21.000000","40.736025","Default Known Flow Node","Known Flow","636039.318629","144735.895042","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005028","Nodes","5028","21.000000","40.277829","Default Known Flow Node","Known Flow","636060.065504","144790.648620","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005029","Nodes","5029","21.000000","42.051239","DDS demands","Known Flow","636011.473857","144670.736421","","0.000000","","-46.779999","","","","","","-41.831511","-46.779999","","","","C2 PROFILE","","","","",""
"96107100005030","Nodes","5030","21.000000","42.051239","Default Known Flow Node","Known Flow","636013.252443","144673.461353","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005032","Nodes","5032","21.000000","43.765421","Default Known Flow Node","Known Flow","636092.621026","144593.506447","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005045","Nodes","5045","21.000000","35.665823","Default Known Flow Node","Known Flow","636358.194421","144453.233440","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005048","Nodes","5048","21.000000","30.923087","Default Known Flow Node","Known Flow","636472.271292","144588.815680","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005049","Nodes","5049","21.000000","30.575978","Default Known Flow Node","Known Flow","636496.727211","144636.986377","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005050","Nodes","5050","21.000000","30.300048","DDS demands","Known Flow","636529.805199","144682.843714","","0.000000","","","","","-7.259999","","","-6.492022","-7.259999","","","","","","","D1 PROFILE","",""
"96107100005052","Nodes","5052","21.000000","30.066193","DDS demands","Known Flow","636521.063554","144708.574388","","0.000000","","","","","-1.379999","","","-1.234020","-1.379999","","","","","","","D1 PROFILE","",""
"96107100005044","Nodes","5044","21.000000","39.119713","Default Known Flow Node","Known Flow","635793.542948","144590.415342","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005042","Nodes","5042","21.000000","39.118632","Default Known Flow Node","Known Flow","635797.914158","144600.903677","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005041","Nodes","5041","21.000000","39.157467","DDS demands","Known Flow","635800.732732","144635.420394","","0.000000","","","","","-1.169999","","","-1.046234","-1.169999","","","","","","","D1 PROFILE","",""
"96107100005043","Nodes","5043","21.000000","39.118632","Default Known Flow Node","Known Flow","635778.214868","144617.464973","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005046","Nodes","5046","21.000000","34.243176","Default Known Flow Node","Known Flow","636388.551188","144491.955240","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005047","Nodes","5047","21.000000","34.243176","Default Known Flow Node","Known Flow","636384.674772","144494.751275","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005051","Nodes","5051","21.000000","30.168685","Default Known Flow Node","Known Flow","636520.813893","144689.501640","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005057","Nodes","5057","21.000000","29.339198","DDS demands","Known Flow","636795.773090","144934.738883","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005054","Nodes","5054","21.000000","28.077003","Default Known Flow Node","Known Flow","636713.471698","144959.524972","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005053","Nodes","5053","21.000000","27.945174","Default Known Flow Node","Known Flow","636679.431456","144988.411538","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005055","Nodes","5055","21.000000","27.881976","DDS demands","Known Flow","636672.860611","144890.111691","","0.000000","","","","","-6.959999","","","-6.223756","-6.959999","","","","","","","D1 PROFILE","",""
"96107100005060","Nodes","5060","21.000000","24.300453","Default Known Flow Node","Known Flow","636727.261842","144638.821662","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005061","Nodes","5061","21.000000","33.776227","Default Known Flow Node","Known Flow","636363.328521","144288.058314","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005058","Nodes","5058","21.000000","23.524551","Default Known Flow Node","Known Flow","636984.197459","144874.714079","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005062","Nodes","5062","21.000000","33.384673","Default Known Flow Node","Known Flow","636405.388632","144263.010761","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005012","Nodes","5012","21.000000","41.187608","Default Known Flow Node","Known Flow","635873.783411","144569.841385","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005056","Nodes","45","21.000000","28.221077","Default Known Flow Node","Known Flow","636730.079532","144953.191807","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005059","Nodes","79","21.000000","36.786777","Default Known Flow Node","Known Flow","635872.807352","145023.354025","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005036","Nodes","5036","21.000000","40.286529","Default Known Flow Node","Known Flow","635855.067809","144856.934672","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005063","Nodes","66","21.000000","22.130231","Default Known Flow Node","Known Flow","637005.376115","144641.088901","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005080","Nodes","5080","21.000000","37.863701","Default Known Flow Node","Known Flow","635550.699109","145377.002319","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005081","Nodes","5081","21.000000","37.863701","DDS demands","Known Flow","635501.169269","145339.605475","","0.000000","","","","","-11.019999","","","-9.854281","-11.019999","","","","","","","D1 PROFILE","",""
"96107100005083","Nodes","5083","21.000000","38.656635","DDS demands","Known Flow","635457.526058","145402.356769","","0.000000","","","","","-13.369999","","","-11.955693","-13.369999","","","","","","","D1 PROFILE","",""
"96107100005082","Nodes","5082","21.000000","41.859005","DDS demands","Known Flow","635409.328318","145463.380482","","0.000000","","","","","-5.359999","","","-4.793007","-5.359999","","","","","","","D1 PROFILE","",""
"96107100005084","Nodes","5084","21.000000","38.159304","DDS demands","Known Flow","635611.071285","145543.267975","","0.000000","","","","","-6.929999","","","-6.196929","-6.929999","","","","","","","D1 PROFILE","",""
"96107100005085","Nodes","5085","21.000000","47.010946","DDS demands","Known Flow","635479.033849","145539.966959","","0.000000","","","","","-26.110000","","","-23.348030","-26.110000","","","","","","","D1 PROFILE","",""
"96107100005086","Nodes","5086","21.000000","49.827009","DDS demands","Known Flow","635606.945698","145669.212540","","0.000000","","","","","-1.860000","","","-1.663245","-1.860000","","","","","","","D1 PROFILE","",""
"96107100005087","Nodes","NELSON PARK ESTATE DG, Site ID 346","21.000000","49.999974","Default Known Pressure Node","Known Pressure","635615.354020","145681.780298","","0.000000","","","","","","","","122.722463","137.240003","","","","","","","","",""
"96107100005089","Nodes","5089","21.000000","48.217917","DDS demands","Known Flow","635552.177963","145726.845176","","0.000000","","","","","-11.810000","","","-10.560714","-11.810000","","","","","","","D1 PROFILE","",""
"96107100005091","Nodes","","21.000000","43.246141","DDS demands","Known Flow","635405.578849","145705.603736","","0.000000","","","","","-9.009999","","","-8.056903","-9.009999","","","","","","","D1 PROFILE","",""
"96107100005090","Nodes","5090","21.000000","44.446057","DDS demands","Known Flow","635344.543868","145532.375127","","0.000000","","","","","-9.580000","","","-8.566607","-9.580000","","","","","","","D1 PROFILE","",""
"96107100005088","Nodes","","21.000000","45.031062","DDS demands","Known Flow","635453.481580","145634.406165","","0.000000","","","","","-15.089999","","","-13.493747","-15.089999","","","","","","","D1 PROFILE","",""
"96107100005092","Nodes","5092","21.000000","48.175350","Default Known Flow Node","Known Flow","635579.296340","145761.999905","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005093","Nodes","5093","21.000000","44.618725","DDS demands","Known Flow","635493.191636","145786.123033","","0.000000","","","","","-19.429999","","","-17.374652","-19.429999","","","","","","","D1 PROFILE","",""
"96107100005094","Nodes","5094","21.000000","42.934321","DDS demands","Known Flow","635308.374520","145611.357312","","0.000000","","","","","-7.669999","","","-6.858651","-7.669999","","","","","","","D1 PROFILE","",""
"96107100005095","Nodes","5095","21.000000","42.934321","Default Known Flow Node","Known Flow","635298.217460","145592.368025","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005096","Nodes","5096","21.000000","44.618725","Default Known Flow Node","Known Flow","635498.630118","145797.293971","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100005097","Nodes","5097","21.000000","44.533291","DDS demands","Known Flow","635532.598587","145827.367310","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"961071-5016","Nodes","5016","21.000000","40.605500","Default Known Flow Node","Known Flow","635897.330839","144807.301397","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000037","Nodes","5091","21.000000","48.175350","Default Known Flow Node","Known Flow","635547.727829","145732.632423","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96107100000039","Nodes","5088","21.000000","48.154848","Default Known Flow Node","Known Flow","635545.584672","145735.419525","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
