"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"96107300005563","Nodes","5563,","21.000000","29.264237","Default Known Flow Node","Known Flow","632564.313279","141459.690702","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005088","Nodes","5088,","21.000000","32.583401","Default Known Flow Node","Known Flow","630191.687634","141927.190830","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215376","Nodes","5215376,","21.000000","32.756365","Default Known Flow Node","Known Flow","630165.937627","141912.815826","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215380","Nodes","5215380,","21.000000","32.316470","Default Known Flow Node","Known Flow","630057.187597","141981.440844","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005329","Nodes","5329,","21.000000","32.316470","Default Known Flow Node","Known Flow","630056.437597","141976.315843","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005330","Nodes","5330,","21.000000","32.277797","Default Known Flow Node","Known Flow","630060.437598","141964.190840","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215117","Nodes","5215117,","21.000000","32.334113","DDS demands","Known Flow","630093.062607","141941.940834","","0.000000","","","","","","-44.159997","","","","","","-39.488661","-44.159997","","","","","","","","D1 PROFILE","","","","",""
"96107305215379","Nodes","5215379,","21.000000","32.316470","Default Known Flow Node","Known Flow","630061.926328","141980.191869","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215378","Nodes","5215378,","21.000000","32.349174","DDS demands","Known Flow","630026.687589","141902.440823","","0.000000","","","","","","-5.800000","","","","","","-5.186464","-5.800000","","","","","","","","D1 PROFILE","","","","",""
"96107300005820","Nodes","5820,","21.000000","32.349174","Default Known Flow Node","Known Flow","630055.812597","141893.440820","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215377","Nodes","5215377,","21.000000","32.309589","Default Known Flow Node","Known Flow","630044.437593","141944.690834","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005335","Nodes","5335,","21.000000","32.349174","Default Known Flow Node","Known Flow","630071.687601","141893.440820","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005098","Nodes","5098,","21.000000","32.756365","Default Known Flow Node","Known Flow","630140.812620","141893.440820","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005110","Nodes","5110,","21.000000","36.356149","Default Known Flow Node","Known Flow","630581.843740","141807.147797","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005981","Nodes","5981,","21.000000","36.399255","Default Known Flow Node","Known Flow","630608.437747","141808.815797","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005771","Nodes","5771,","21.000000","36.439837","Default Known Flow Node","Known Flow","630714.937776","141891.190820","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005099","Nodes","5099,","21.000000","36.439837","Default Known Flow Node","Known Flow","630716.687776","141890.940820","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215136","Nodes","5215136,","21.000000","33.890449","DDS demands","Known Flow","630946.562839","141882.815818","","0.000000","","","","","","-32.439999","","","","","","-29.008427","-32.439999","","","","","","","","D1 PROFILE","","","","",""
"96107305215121","Nodes","5215121,","21.000000","36.780613","DDS demands","Known Flow","630581.937740","141757.815784","","0.000000","","","","","","-2.380000","","","","","","-2.128238","-2.380000","","","","","","","","D1 PROFILE","","","","",""
"96107305215002","Nodes","Northbourne Avenue DG, Constant, Site ID 4709","21.000000","37.000000","Default Known Pressure Node","Known Pressure","630577.812739","141755.315783","","5345.000221","","","","","","","","","","","","529.614414","592.265506","","","","","","","","","","","","",""
"96107300005102","Nodes","5102,","21.000000","36.760784","Default Known Flow Node","Known Flow","630569.333204","141873.404220","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215325","Nodes","5215325,","21.000000","36.751398","DDS demands","Known Flow","630567.435226","141873.945135","","0.000000","","","","","","-21.779999","","","","","","-19.476065","-21.779999","","","","","","","","D1 PROFILE","","","","",""
"96107305215367","Nodes","5215367,","21.000000","36.346660","Default Known Flow Node","Known Flow","630577.536738","141803.228796","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215368","Nodes","5215368,","21.000000","36.417801","Default Known Flow Node","Known Flow","630615.437749","141819.190800","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215131","Nodes","5215131,","21.000000","33.496280","DDS demands","Known Flow","630775.430271","141702.464850","","0.000000","","","","","","-13.529999","","","","","","-12.098767","-13.529999","","","","","","","","D1 PROFILE","","","","",""
"96107305215370","Nodes","5215370,","21.000000","36.248092","Default Known Flow Node","Known Flow","630752.812786","141903.815823","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215124","Nodes","5215124,","21.000000","37.250286","DDS demands","Known Flow","630661.244323","141883.104970","","0.000000","","","","","","-10.419999","","","","","","-9.317750","-10.419999","","","","","","","","D1 PROFILE","","","","",""
"96107300005094","Nodes","5094,","21.000000","35.819461","Default Known Flow Node","Known Flow","630819.687804","141911.940825","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005115","Nodes","5115,","21.000000","34.145947","Default Known Flow Node","Known Flow","630760.247934","141781.939421","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005114","Nodes","5114,","21.000000","34.111881","Default Known Flow Node","Known Flow","630769.235976","141784.112114","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005970","Nodes","5970,","21.000000","33.074089","Default Known Flow Node","Known Flow","630960.937843","141832.690804","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215130","Nodes","5215130,","21.000000","33.670436","DDS demands","Known Flow","630768.207122","141736.859871","","0.000000","","","","","","-26.929999","","","","","","-24.081287","-26.929999","","","","","","","","D1 PROFILE","","","","",""
"96107300005897","Nodes","5897,","21.000000","32.398483","DDS demands","Known Flow","630978.062847","141790.565792","","0.000000","","","","","","-6.989999","","","","","","-6.250582","-6.989999","","","","","","","","D1 PROFILE","","","","",""
"96107300005129","Nodes","5129,","21.000000","33.582308","Default Known Flow Node","Known Flow","630784.187795","141672.190760","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215373","Nodes","5215373,","21.000000","35.548421","Default Known Flow Node","Known Flow","630845.934560","141915.837724","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005089","Nodes","5089,","21.000000","36.022179","Default Known Flow Node","Known Flow","630844.437811","141927.065830","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215137","Nodes","5215137,","21.000000","35.539462","DDS demands","Known Flow","630848.312812","141916.190827","","0.000000","","","-0.529999","","","-43.389998","","","","","","-39.274047","-43.919999","","","","","C3 PROFILE","","","D1 PROFILE","","","","",""
"96107300005093","Nodes","5093,","21.000000","34.592578","Default Known Flow Node","Known Flow","630914.687830","141914.565826","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005104","Nodes","5104,","21.000000","33.475666","Default Known Flow Node","Known Flow","630958.062842","141863.190812","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215134","Nodes","5215134,","21.000000","33.033157","DDS demands","Known Flow","630971.937846","141835.565805","","0.000000","","","","","","-23.469999","","","","","","-20.987294","-23.469999","","","","","","","","D1 PROFILE","","","","",""
"96107305215372","Nodes","5215372,","21.000000","32.805580","DDS demands","Known Flow","630976.517642","141828.536351","","0.000000","","","","","","-1.799999","","","","","","-1.609592","-1.799999","","","","","","","","D1 PROFILE","","","","",""
"96107305215133","Nodes","5215133,","21.000000","32.392861","DDS demands","Known Flow","630988.937850","141789.815792","","0.000000","","","","","","-8.069999","","","","","","-7.216338","-8.069999","","","","","","","","D1 PROFILE","","","","",""
"96107305215371","Nodes","P00105127, Astor Avenue, -72.52","24.000000","33.501943","CSEP DDS Matched","Known Flow","630811.686284","141674.565342","","0.000000","","0.000000","","","","-4.800000","-77.539999","","","","","-73.629904","-82.340000","","","","C2 PROFILE","","","","D1 PROFILE","DC PROFILE","","","",""
"96107300006005","Nodes","6005,","21.000000","32.708674","Default Known Flow Node","Known Flow","630898.062826","141721.065774","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005123","Nodes","5123,","21.000000","32.751888","Default Known Flow Node","Known Flow","630819.687804","141708.440770","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215135","Nodes","5215135,","21.000000","33.404790","DDS demands","Known Flow","630958.656485","141861.926093","","0.000000","","","","","","-26.969998","","","","","","-24.117055","-26.969998","","","","","","","","D1 PROFILE","","","","",""
"96107300005111","Nodes","5111,","21.000000","32.409043","Default Known Flow Node","Known Flow","630987.056403","141797.814004","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005113","Nodes","5113,","21.000000","36.417801","Default Known Flow Node","Known Flow","630606.562746","141796.065794","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005951","Nodes","","21.000000","36.022984","Default Known Flow Node","Known Flow","630700.560672","141864.820415","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215127","Nodes","5215127,","21.000000","36.798486","DDS demands","Known Flow","630708.312774","141888.815819","","0.000000","","","","","","-21.179999","","","","","","-18.939535","-21.179999","","","","","","","","D1 PROFILE","","","","",""
"96107305215126","Nodes","5215126,","21.000000","37.269063","DDS demands","Known Flow","630665.062762","141894.065821","","0.000000","","-24.999999","","","","-5.369999","","0.000000","","","","-27.157396","-30.369997","","","","C2 PROFILE","","","","D1 PROFILE","","DH PROFILE","","",""
"96107305215365","Nodes","5215365,","21.000000","37.353778","Default Known Flow Node","Known Flow","630506.312719","141884.940818","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005107","Nodes","5107,","21.000000","37.138263","Default Known Flow Node","Known Flow","630434.187699","141811.940798","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215363","Nodes","5215363,","21.000000","36.574730","Default Known Flow Node","Known Flow","630584.062740","141623.190747","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005812","Nodes","5812,","21.000000","36.613693","Default Known Flow Node","Known Flow","630374.562683","141583.065736","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005095","Nodes","5095,","21.000000","37.138263","Default Known Flow Node","Known Flow","630536.062727","141907.940824","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005108","Nodes","5108,","21.000000","36.518836","Default Known Flow Node","Known Flow","630573.187737","141808.315797","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005941","Nodes","5941,","21.000000","36.561892","Default Known Flow Node","Known Flow","630622.812751","141846.315808","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215369","Nodes","5215369,","21.000000","36.965952","DDS demands","Known Flow","630597.812744","141893.690821","","0.000000","","","","","","-26.979999","","","","","","-24.125998","-26.979999","","","","","","","","D1 PROFILE","","","","",""
"96107300005100","Nodes","5100,","21.000000","37.251901","Default Known Flow Node","Known Flow","630662.687762","141885.815818","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005119","Nodes","5119,","21.000000","32.363159","Default Known Flow Node","Known Flow","631004.333362","141744.822750","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005997","Nodes","5997,","21.000000","33.852277","Default Known Flow Node","Known Flow","631086.187877","141979.190844","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215448","Nodes","5215448,","21.000000","32.719324","Default Known Flow Node","Known Flow","631047.437866","141858.940811","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005122","Nodes","5122,","21.000000","32.494636","Default Known Flow Node","Known Flow","631010.312856","141710.565771","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215319","Nodes","5215319,","21.000000","32.492622","DDS demands","Known Flow","631011.651445","141708.424028","","0.000000","","","","","","-10.320000","","","","","","-9.228329","-10.320000","","","","","","","","D1 PROFILE","","","","",""
"96107300005891","Nodes","5891,","21.000000","33.286551","Default Known Flow Node","Known Flow","631217.187912","141941.815834","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005931","Nodes","5931,","21.000000","33.114414","Default Known Flow Node","Known Flow","631242.187919","141896.690821","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005462","Nodes","5462,","21.000000","33.286551","Default Known Flow Node","Known Flow","631214.687912","141941.690834","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005977","Nodes","5977,","21.000000","32.778520","Default Known Flow Node","Known Flow","631444.562974","141706.315770","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005133","Nodes","5133,","21.000000","32.811557","Default Known Flow Node","Known Flow","631003.812854","141650.565754","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005121","Nodes","5121,","21.000000","32.500264","Default Known Flow Node","Known Flow","631011.812857","141722.815774","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005124","Nodes","5124,","21.000000","32.491266","Default Known Flow Node","Known Flow","631012.812857","141706.565770","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215132","Nodes","5215132,","21.000000","32.490530","DDS demands","Known Flow","631014.437857","141713.815772","","0.000000","","","","","","-42.730000","","","","","","-38.209931","-42.730000","","","","","","","","D1 PROFILE","","","","",""
"96107300005130","Nodes","5130,","21.000000","32.854801","Default Known Flow Node","Known Flow","631028.989398","141659.208361","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215449","Nodes","5215449,","21.000000","32.444085","DDS demands","Known Flow","631156.437896","141768.815787","","0.000000","","","","","","-42.709998","","","","","","-38.192045","-42.709998","","","","","","","","D1 PROFILE","","","","",""
"96107300005131","Nodes","5131,","21.000000","32.853111","Default Known Flow Node","Known Flow","631030.062862","141656.065756","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215453","Nodes","5215453,","21.000000","32.851346","DDS demands","Known Flow","631032.812862","141654.065755","","0.000000","","","","","","-19.979999","","","","","","-17.866473","-19.979999","","","","","","","","D1 PROFILE","","","","",""
"96107305215140","Nodes","5215140,","21.000000","32.432519","DDS demands","Known Flow","631145.700987","141693.527034","","0.000000","","","","","","-11.029999","","","","","","-9.863223","-11.029999","","","","","","","","D1 PROFILE","","","","",""
"96107300005893","Nodes","5893,","21.000000","32.808103","Default Known Flow Node","Known Flow","631011.562857","141641.065752","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005799","Nodes","5799,","21.000000","32.676204","Default Known Flow Node","Known Flow","631101.187881","141878.690816","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215450","Nodes","5215450,","21.000000","32.098927","DDS demands","Known Flow","631063.062871","141779.065789","","0.000000","","","","","","-11.939999","","","","","","-10.676961","-11.939999","","","","","","","","D1 PROFILE","","","","",""
"96107300005948","Nodes","5948,","21.000000","32.098927","Default Known Flow Node","Known Flow","631056.187869","141798.065795","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005844","Nodes","5844,","21.000000","32.185257","Default Known Flow Node","Known Flow","631038.062864","141768.940787","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215454","Nodes","5215454,","21.000000","32.499807","DDS demands","Known Flow","631108.812883","141608.440743","","0.000000","","","","","","-10.770000","","","","","","-9.630727","-10.770000","","","","","","","","D1 PROFILE","","","","",""
"96107300005825","Nodes","5825,","21.000000","32.759589","Default Known Flow Node","Known Flow","631071.312873","141607.815743","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005865","Nodes","5865,","21.000000","32.432353","Default Known Flow Node","Known Flow","631137.937891","141723.190774","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005127","Nodes","5127,","21.000000","32.401683","Default Known Flow Node","Known Flow","631149.687894","141686.190764","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215452","Nodes","5215452,","21.000000","32.425662","DDS demands","Known Flow","631168.834448","141642.019137","","0.000000","","","","","","-6.999999","","","","","","-6.259525","-6.999999","","","","","","","","D1 PROFILE","","","","",""
"96107300005491","Nodes","5491,","21.000000","32.218286","Default Known Flow Node","Known Flow","631156.312896","141778.065789","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005510","Nodes","5510,","21.000000","32.143571","Default Known Flow Node","Known Flow","631231.937916","141671.190760","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005518","Nodes","5518,","21.000000","32.421090","Default Known Flow Node","Known Flow","631171.437900","141636.440751","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215151","Nodes","5215151,","21.000000","33.097893","DDS demands","Known Flow","631302.444936","141893.062820","","0.000000","-15.869999","","","","","-15.399999","","","-9.569999","","","-36.519859","-40.839998","","","C1 PROFILE","","","","","D1 PROFILE","","","I2 PROFILE","",""
"96107300005990","Nodes","5990,","21.000000","33.096032","Default Known Flow Node","Known Flow","631327.312942","141967.065840","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215145","Nodes","5215145,","21.000000","33.198893","DDS demands","Known Flow","631362.476748","141953.445096","","0.000000","","","","-10.540000","","-36.269999","","","","","","-41.858339","-46.810001","","","","","","C4 PROFILE","","D1 PROFILE","","","","",""
"96107305215457","Nodes","5215457,","21.000000","33.114414","DDS demands","Known Flow","631228.562916","141950.190836","","0.000000","","","","","","-10.490000","","","","","","-9.380345","-10.490000","","","","","","","","D1 PROFILE","","","","",""
"96107305215459","Nodes","5215459,","21.000000","34.492657","DDS demands","Known Flow","631485.417313","141834.450887","","0.000000","","","","","","-15.200000","","","","","","-13.592112","-15.200000","","","","","","","","D1 PROFILE","","","","",""
"96107300005476","Nodes","5476,","21.000000","34.496118","Default Known Flow Node","Known Flow","631489.439050","141841.317627","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005550","Nodes","5550,","21.000000","33.233962","Default Known Flow Node","Known Flow","631688.672807","141501.926890","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215481","Nodes","5215481,","21.000000","33.092781","Daily Metered Site","Known Flow","631817.688076","141489.565711","","0.000000","-25.770000","","","","","-2.119999","","","","","","-24.939738","-27.890001","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96107300005537","Nodes","5537,","21.000000","33.236134","Default Known Flow Node","Known Flow","631762.438061","141559.440730","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005972","Nodes","5972,","21.000000","34.519468","Default Known Flow Node","Known Flow","631527.937997","141899.690822","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215152","Nodes","5215152,","21.000000","35.634512","DDS demands","Known Flow","631587.243307","141744.600382","","0.000000","-28.629998","","","","","-2.319999","","","","","","-27.676042","-30.949998","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96107305215464","Nodes","5215464,","21.000000","33.769128","DDS demands","Known Flow","631630.886025","141800.672795","","0.000000","-27.419999","","","","","-8.120000","","","","","","-31.780503","-35.539999","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96107300005464","Nodes","5464,","21.000000","31.332315","Default Known Flow Node","Known Flow","631789.813068","141928.690830","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215167","Nodes","5215167,","21.000000","33.233882","DDS demands","Known Flow","631864.188088","141541.315725","","0.000000","","","","","","-11.149999","","","","","","-9.970529","-11.149999","","","","","","","","D1 PROFILE","","","","",""
"96107305215158","Nodes","5215158,","21.000000","33.414022","DDS demands","Known Flow","631805.480819","141594.805895","","0.000000","-27.529999","","","-14.979999","","-44.580002","","","","","","-77.877439","-87.089996","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","",""
"96107300005501","Nodes","5501,","21.000000","30.921334","Default Known Flow Node","Known Flow","631898.813098","141714.065772","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215468","Nodes","5215468,","21.000000","30.921334","Default Known Flow Node","Known Flow","631917.938103","141738.315778","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005541","Nodes","5541,","21.000000","30.705700","Default Known Flow Node","Known Flow","631925.938105","141547.940726","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005792","Nodes","5792,","21.000000","30.748779","Default Known Flow Node","Known Flow","631967.938117","141521.065719","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005467","Nodes","5467,","21.000000","32.047489","Default Known Flow Node","Known Flow","631570.563009","141916.690827","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215462","Nodes","5215462,","21.000000","32.047489","DDS demands","Known Flow","631582.563012","141900.190822","","0.000000","","","","","","-12.270000","","","","","","-10.972053","-12.270000","","","","","","","","D1 PROFILE","","","","",""
"96107305215463","Nodes","5215463,","21.000000","32.101121","DDS demands","Known Flow","631611.755581","141926.635788","","0.000000","-10.410000","","","","","-29.590000","","","","","","-35.768718","-40.000002","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96107300005542","Nodes","5542,","21.000000","33.197535","Default Known Flow Node","Known Flow","631723.813050","141540.190724","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215165","Nodes","5215165,","21.000000","33.154583","DDS demands","Known Flow","631725.248059","141538.630932","","0.000000","-6.070000","","","-2.240000","","-0.029999","","","","","","-7.457777","-8.339999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","",""
"96107300005915","Nodes","5915,","21.000000","33.502845","Default Known Flow Node","Known Flow","631638.188027","141811.440798","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005498","Nodes","5498,","21.000000","33.769128","Default Known Flow Node","Known Flow","631675.938037","141739.565779","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215159","Nodes","5215159,","21.000000","36.546896","DDS demands","Known Flow","631634.551683","141689.069976","","0.000000","-9.419999","","","","","-21.290000","","","","","","-27.461432","-30.710000","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96107300005784","Nodes","5784,","21.000000","33.345897","Default Known Flow Node","Known Flow","631642.313028","141817.565800","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005479","Nodes","5479,","21.000000","33.020255","Default Known Flow Node","Known Flow","631652.071351","141830.058806","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215153","Nodes","5215153,","21.000000","32.231570","DDS demands","Known Flow","631674.938037","141859.440811","","0.000000","-6.000000","","","-15.930000","","-21.040001","","","","","","-38.424545","-42.970002","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","",""
"96107300005480","Nodes","5480,","21.000000","33.020255","Default Known Flow Node","Known Flow","631660.688033","141828.565803","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005868","Nodes","5868,","21.000000","32.191202","Default Known Flow Node","Known Flow","631672.063036","141862.315812","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215478","Nodes","5215478,","21.000000","35.688784","Default Known Flow Node","Known Flow","631684.938826","141662.942314","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005505","Nodes","5505,","21.000000","35.646052","Default Known Flow Node","Known Flow","631708.313046","141693.315766","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215474","Nodes","5215474,","21.000000","35.642493","Default Known Flow Node","Known Flow","631687.433586","141661.681940","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005503","Nodes","5503,","21.000000","35.599758","Default Known Flow Node","Known Flow","631707.813046","141696.190767","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005508","Nodes","5508,","21.000000","35.603325","Default Known Flow Node","Known Flow","631734.438053","141684.815764","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005549","Nodes","5549,","21.000000","33.285911","Default Known Flow Node","Known Flow","631692.938042","141509.940716","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215475","Nodes","5215475,","21.000000","34.637722","Default Known Flow Node","Known Flow","631738.574416","141634.213158","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005515","Nodes","5515,","21.000000","34.637722","Default Known Flow Node","Known Flow","631751.813058","141651.690755","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215307","Nodes","5215307,","21.000000","34.485700","DDS demands","Known Flow","631746.681853","141629.929449","","0.000000","-72.510000","","","-10.270000","","-7.790000","","","","","","-80.989320","-90.570000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","",""
