"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"90100800709005","Nodes","-323169",21.000000,22.945735,"Default Known Flow Node","Known Flow",547345.165094,180676.826374,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702581","Nodes","702581",21.000000,22.611317,"DDS demands","Known Flow",547478.540130,180550.076339,,0.000000,,,,,-4.960000,,,,,-4.435321,-4.960000,,"",,,,,"D1 PROFILE",,,,
"90100800709049","Nodes","-323280",21.000000,22.611317,"Default Known Flow Node","Known Flow",547480.915131,180515.826330,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702580","Nodes","702580",21.000000,22.612375,"DDS demands","Known Flow",547478.540130,180604.701354,,0.000000,,,,,-7.760000,,,,,-6.939131,-7.760000,,"",,,,,"D1 PROFILE",,,,
"90100800709096","Nodes","-323355",21.000000,29.743818,"DDS demands","Known Flow",547671.165182,180829.201415,,0.000000,,,,,-7.869999,,,,,-7.037494,-7.869999,,"",,,,,"D1 PROFILE",,,,
"90100800702026","Nodes","702026",21.000000,29.744402,"DDS demands","Known Flow",547610.290166,180890.076432,,0.000000,,,,,-13.470000,,,,,-12.045115,-13.470000,,"",,,,,"D1 PROFILE",,,,
"90100800709103","Nodes","-323372",21.000000,29.859290,"Default Known Flow Node","Known Flow",547699.790190,180757.076396,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702555","Nodes","702555",21.000000,29.860792,"DDS demands","Known Flow",547705.026913,180751.937862,,0.000000,,,,,-8.380000,,,,,-7.493546,-8.380000,,"",,,,,"D1 PROFILE",,,,
"90100800709054","Nodes","-323287",21.000000,22.313110,"Default Known Flow Node","Known Flow",547486.040132,180747.201393,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709053","Nodes","-323286",21.000000,22.356791,"Default Known Flow Node","Known Flow",547485.790132,180722.701386,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709020","Nodes","-323206",21.000000,22.769898,"Default Known Flow Node","Known Flow",547402.915109,180652.076367,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709033","Nodes","-323231",21.000000,22.715590,"Default Known Flow Node","Known Flow",547427.913402,180652.879715,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709048","Nodes","-323278",21.000000,22.611701,"Default Known Flow Node","Known Flow",547479.165130,180569.951345,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709060","Nodes","-323293",21.000000,22.611701,"Default Known Flow Node","Known Flow",547490.040133,180570.076345,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800708990","Nodes","-323117",21.000000,21.906546,"Default Known Flow Node","Known Flow",547237.790064,180437.826309,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702586","Nodes","702586",21.000000,21.919760,"DDS demands","Known Flow",547236.415064,180470.201318,,0.000000,,,,,-16.870000,,,,,-15.085456,-16.870000,,"",,,,,"D1 PROFILE",,,,
"90100800708993","Nodes","-323126",21.000000,21.883128,"Default Known Flow Node","Known Flow",547259.415070,180438.326309,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702588","Nodes","702588",21.000000,21.883128,"DDS demands","Known Flow",547288.665078,180439.701309,,0.000000,,,,,-16.700000,,,,,-14.933439,-16.700000,,"",,,,,"D1 PROFILE",,,,
"90100800709064","Nodes","-323299",21.000000,22.302354,"Default Known Flow Node","Known Flow",547498.290135,180700.451380,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709092","Nodes","-323346",21.000000,29.779200,"Default Known Flow Node","Known Flow",547637.415173,180725.826387,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709095","Nodes","-323353",21.000000,29.793146,"Default Known Flow Node","Known Flow",547658.415179,180750.951394,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702570","Nodes","702570",21.000000,22.972121,"Default Known Flow Node","Known Flow",547320.015761,180644.692663,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709023","Nodes","-323210",21.000000,22.700865,"Default Known Flow Node","Known Flow",547406.290110,180677.201374,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702572","Nodes","702572",21.000000,22.773607,"DDS demands","Known Flow",547401.665109,180651.701367,,0.000000,,,,,-17.860000,,,,,-15.970731,-17.860000,,"",,,,,"D1 PROFILE",,,,
"90100800708995","Nodes","-323129",21.000000,22.465679,"DDS demands","Known Flow",547266.415072,180606.826355,,0.000000,,,,,-2.929999,,,,,-2.620058,-2.929999,,"",,,,,"D1 PROFILE",,,,
"90100800702025","Nodes","702025",21.000000,29.755767,"DDS demands","Known Flow",547691.540188,180833.201416,,0.000000,,,,,-11.570000,,,,,-10.346101,-11.570000,,"",,,,,"D1 PROFILE",,,,
"90100800709106","Nodes","-323376",21.000000,29.755767,"Default Known Flow Node","Known Flow",547705.165192,180832.951416,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702577","Nodes","702577",21.000000,22.252233,"DDS demands","Known Flow",547542.040147,180695.451379,,0.000000,,,,,-20.609999,,,,,-18.429831,-20.609999,,"",,,,,"D1 PROFILE",,,,
"90100800709069","Nodes","-323318",21.000000,22.260095,"Default Known Flow Node","Known Flow",547556.415151,180723.076386,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702557","Nodes","702557",21.000000,29.813940,"DDS demands","Known Flow",547638.290173,180712.826384,,0.000000,,,,,-5.739999,,,,,-5.132810,-5.739999,,"",,,,,"D1 PROFILE",,,,
"90100800702558","Nodes","702558",21.000000,29.807862,"DDS demands","Known Flow",547744.666464,180684.704386,,0.000000,,,,,-8.640000,,,,,-7.726043,-8.640000,,"",,,,,"D1 PROFILE",,,,
"90100800709087","Nodes","-323339",21.000000,29.813940,"Default Known Flow Node","Known Flow",547625.165170,180699.451380,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709037","Nodes","-323248",21.000000,22.638730,"Default Known Flow Node","Known Flow",547444.290121,180646.576366,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709041","Nodes","-323263",21.000000,22.638730,"Default Known Flow Node","Known Flow",547465.290126,180647.201366,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709045","Nodes","-323271",21.000000,22.636092,"Default Known Flow Node","Known Flow",547476.415129,180646.826366,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709047","Nodes","-323274",21.000000,22.626966,"Default Known Flow Node","Known Flow",547478.415130,180608.951355,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800708999","Nodes","-323142",21.000000,21.796871,"Default Known Flow Node","Known Flow",547291.665079,180380.576293,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702587","Nodes","702587",21.000000,21.702646,"DDS demands","Known Flow",547252.040068,180372.076291,,0.000000,,,,,-9.409999,,,,,-8.414590,-9.409999,,"",,,,,"D1 PROFILE",,,,
"90100800702575","Nodes","702575",21.000000,22.641475,"DDS demands","Known Flow",547469.040127,180654.201368,,0.000000,,,,,-14.569999,,,,,-13.028754,-14.569999,,"",,,,,"D1 PROFILE",,,,
"90100800709042","Nodes","-323265",21.000000,22.638730,"Default Known Flow Node","Known Flow",547469.665128,180647.201366,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709044","Nodes","-323269",21.000000,22.331347,"Default Known Flow Node","Known Flow",547472.040128,180721.826386,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702574","Nodes","702574",21.000000,22.331550,"DDS demands","Known Flow",547474.039985,180721.953650,,0.000000,,,,,-9.569999,,,,,-8.557664,-9.569999,,"",,,,,"D1 PROFILE",,,,
"90100800708994","Nodes","-323127",21.000000,21.919760,"Default Known Flow Node","Known Flow",547260.290071,180471.326318,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709051","Nodes","-323284",21.000000,22.322528,"Default Known Flow Node","Known Flow",547485.415132,180700.826380,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709046","Nodes","-323272",21.000000,22.605015,"Default Known Flow Node","Known Flow",547476.790129,180659.951369,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702589","Nodes","702589",21.000000,22.468151,"DDS demands","Known Flow",547280.975455,180591.324865,,0.000000,,-42.759998,,,-15.779999,,,,,-52.347514,-58.539998,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,
"90100800708977","Nodes","-1148363",21.000000,22.625027,"Default Known Flow Node","Known Flow",547279.665076,180597.826352,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702582","Nodes","702582",21.000000,22.659231,"DDS demands","Known Flow",547425.540116,180548.701339,,0.000000,,,,,-4.869999,,,,,-4.354840,-4.869999,,"",,,,,"D1 PROFILE",,,,
"90100800709062","Nodes","-323295",21.000000,22.542414,"Default Known Flow Node","Known Flow",547490.790133,180612.951356,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709008","Nodes","-323174",21.000000,22.945735,"Default Known Flow Node","Known Flow",547351.665095,180690.951378,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709009","Nodes","-323176",21.000000,22.945735,"Default Known Flow Node","Known Flow",547352.040096,180680.201375,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800708998","Nodes","-323141",21.000000,21.879638,"Default Known Flow Node","Known Flow",547289.665079,180424.951305,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702578","Nodes","702578",21.000000,22.423087,"DDS demands","Known Flow",547546.290148,180614.576357,,0.000000,,,,,-13.199999,,,,,-11.803675,-13.199999,,"",,,,,"D1 PROFILE",,,,
"90100800709077","Nodes","-323326",21.000000,22.261011,"Default Known Flow Node","Known Flow",547571.541548,180692.917768,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709090","Nodes","-323343",21.000000,29.779200,"Default Known Flow Node","Known Flow",547630.540171,180725.701387,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709052","Nodes","-323285",21.000000,22.605015,"Default Known Flow Node","Known Flow",547485.790132,180640.951364,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709050","Nodes","-323282",21.000000,22.605015,"Default Known Flow Node","Known Flow",547484.790132,180659.951369,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709080","Nodes","-323330",21.000000,22.261011,"Default Known Flow Node","Known Flow",547584.415159,180693.451378,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709076","Nodes","-323325",21.000000,22.260415,"Default Known Flow Node","Known Flow",547571.290155,180721.076386,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702585","Nodes","702585",21.000000,22.450338,"DDS demands","Known Flow",547244.915066,180582.701348,,0.000000,,,,,-8.800000,,,,,-7.869117,-8.800000,,"",,,,,"D1 PROFILE",,,,
"90100800709104","Nodes","-323373",21.000000,29.859290,"Default Known Flow Node","Known Flow",547702.790191,180760.076396,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709101","Nodes","-323370",21.000000,29.859290,"Default Known Flow Node","Known Flow",547693.040188,180769.951399,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709004","Nodes","-323168",21.000000,22.945735,"Default Known Flow Node","Known Flow",547344.415093,180691.451378,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800708997","Nodes","-323138",21.000000,21.882793,"Default Known Flow Node","Known Flow",547289.040078,180438.326309,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709007","Nodes","-323173",21.000000,22.945735,"Default Known Flow Node","Known Flow",547351.540095,180703.576381,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702573","Nodes","702573",21.000000,22.680262,"Default Known Flow Node","Known Flow",547406.040110,180700.951380,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709017","Nodes","-323201",21.000000,22.307534,"Default Known Flow Node","Known Flow",547393.540107,180734.201389,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709022","Nodes","-323208",21.000000,22.307534,"DDS demands","Known Flow",547405.165110,180719.326385,,0.000000,,,,,-21.569999,,,,,-19.288279,-21.569999,,"",,,,,"D1 PROFILE",,,,
"90100800709029","Nodes","-323223",21.000000,22.680262,"Default Known Flow Node","Known Flow",547421.915115,180701.701381,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800708741","Nodes",,0.000000,22.307534,"Default Known Flow Node","Known Flow",547407.664111,180738.657391,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800708742","Nodes",,0.000000,22.153325,"Default Known Flow Node","Known Flow",547233.879063,180520.335331,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800708743","Nodes",,0.000000,22.147588,"DDS demands","Known Flow",547213.002058,180470.004317,,0.000000,,,,,-1.059999,,,,,-0.947870,-1.059999,,"",,,,,"D1 PROFILE",,,,
"90100800708992","Nodes","-323122",21.000000,22.452520,"Default Known Flow Node","Known Flow",547247.040067,180585.326349,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709028","Nodes","-323222",21.000000,22.680262,"Default Known Flow Node","Known Flow",547421.665114,180709.826383,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709038","Nodes","-323254",21.000000,29.553482,"Default Known Flow Node","Known Flow",547452.290123,181238.201527,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702602","Nodes","702602",21.000000,29.408300,"DDS demands","Known Flow",547460.877344,181229.414602,,0.000000,,,,,-6.650000,,,,,-5.946549,-6.650000,,"",,,,,"D1 PROFILE",,,,
"90100800702620","Nodes","702620",21.000000,29.993067,"DDS demands","Known Flow",547110.040030,181095.951488,,0.000000,,,,,-4.990000,,,,,-4.462147,-4.990000,,"",,,,,"D1 PROFILE",,,,
"90100800702507","Nodes","""HUNTING GATE"", 90800100180021",21.000000,30.000000,"Default Known Pressure Node","Known Pressure",547093.790025,181096.451488,,1241.000054,,,,,,,,,,33.694130,37.679999,,"",,,,,,,,,
"90100800709102","Nodes","-323371",21.000000,29.772493,"DDS demands","Known Flow",547698.290190,180931.951443,,0.000000,,,,,-4.469999,,,,,-3.997153,-4.469999,,"",,,,,"D1 PROFILE",,,,
"90100800702028","Nodes","702028",21.000000,29.789911,"DDS demands","Known Flow",547676.665184,180971.076454,,0.000000,,,,,-11.029999,,,,,-9.863223,-11.029999,,"",,,,,"D1 PROFILE",,,,
"90100800709056","Nodes","-323289",21.000000,27.975250,"Default Known Flow Node","Known Flow",547487.165132,181331.326552,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709057","Nodes","-323290",21.000000,27.965563,"Default Known Flow Node","Known Flow",547488.566398,181328.715647,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800708978","Nodes","-323043",21.000000,29.981324,"Default Known Flow Node","Known Flow",547127.165034,181131.076497,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702621","Nodes","702621",21.000000,29.981324,"DDS demands","Known Flow",547130.415035,181126.326496,,0.000000,,,,,-1.770000,,,,,-1.582765,-1.770000,,"",,,,,"D1 PROFILE",,,,
"90100800708980","Nodes","-323076",21.000000,29.655382,"Default Known Flow Node","Known Flow",547184.790050,181163.201506,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702626","Nodes","702626",21.000000,29.655382,"DDS demands","Known Flow",547194.540053,181146.826502,,0.000000,,,,,-3.190000,,,,,-2.852555,-3.190000,,"",,,,,"D1 PROFILE",,,,
"90100800709073","Nodes","-323322",21.000000,30.920266,"Default Known Flow Node","Known Flow",547565.165154,181164.201506,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709082","Nodes","-323333",21.000000,30.920266,"Default Known Flow Node","Known Flow",547598.665163,181144.326501,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709083","Nodes","-323334",21.000000,29.194817,"DDS demands","Known Flow",547603.415164,181004.826463,,0.000000,,,,,-12.420000,,,,,-11.106186,-12.420000,,"",,,,,"D1 PROFILE",,,,
"90100800709093","Nodes","-323348",21.000000,29.652924,"Default Known Flow Node","Known Flow",547641.290174,180999.951462,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702606","Nodes","702606",21.000000,27.717753,"DDS demands","Known Flow",547338.290092,181248.951529,,0.000000,,0.000000,,,-5.160000,,,,,-4.614164,-5.160000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,
"90100800709169","Nodes","-441845",21.000000,27.580656,"DDS demands","Known Flow",547306.790083,181287.701540,,0.000000,,,,,-6.119999,,,,,-5.472613,-6.119999,,"",,,,,"D1 PROFILE",,,,
"90100800708985","Nodes","-323105",21.000000,29.481505,"Default Known Flow Node","Known Flow",547216.540059,181106.076491,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702629","Nodes","702629",21.000000,29.481505,"DDS demands","Known Flow",547228.790062,181107.701491,,0.000000,,,,,-6.900000,,,,,-6.170103,-6.900000,,"",,,,,"D1 PROFILE",,,,
"90100800702517","Nodes","702517",21.000000,29.962311,"Default Known Flow Node","Known Flow",547683.665186,181017.701467,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702515","Nodes","702515",21.000000,29.910577,"DDS demands","Known Flow",547683.502724,181050.953127,,0.000000,,,,,-6.159999,,,,,-5.508382,-6.159999,,"",,,,,"D1 PROFILE",,,,
"90100800708987","Nodes","-323109",21.000000,29.570274,"Default Known Flow Node","Known Flow",547220.415060,181138.326499,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702603","Nodes","702603",21.000000,28.993784,"DDS demands","Known Flow",547502.415136,181229.826524,,0.000000,,,,,-5.389999,,,,,-4.819834,-5.389999,,"",,,,,"D1 PROFILE",,,,
"90100800709072","Nodes","-323321",21.000000,28.624498,"Default Known Flow Node","Known Flow",547560.665152,181227.576524,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709006","Nodes","-323170",21.000000,29.446088,"DDS demands","Known Flow",547346.790094,181220.826522,,0.000000,,,,,-5.909999,,,,,-5.284827,-5.909999,,"",,,,,"D1 PROFILE",,,,
"90100800702610","Nodes","702610",21.000000,29.559595,"DDS demands","Known Flow",547393.362670,181207.907384,,0.000000,,,,,-7.309999,,,,,-6.536732,-7.309999,,"",,,,,"D1 PROFILE",,,,
"90100800702501","Nodes","""POINTER CLOSE"", 90800100180022",21.000000,31.000000,"Default Known Pressure Node","Known Pressure",547547.165149,181137.826499,,1241.000054,,,,,,,,,,11.088301,12.399999,,"",,,,,,,,,
"90100800702511","Nodes","702511",21.000000,30.946206,"DDS demands","Known Flow",547575.917226,181119.509456,,0.000000,,,,,-3.540000,,,,,-3.165531,-3.540000,,"",,,,,"D1 PROFILE",,,,
"90100800702605","Nodes","702605",21.000000,28.507231,"Default Known Flow Node","Known Flow",547383.415104,181260.826533,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709015","Nodes","-323191",21.000000,28.362351,"Default Known Flow Node","Known Flow",547386.702605,181278.814038,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702027","Nodes","702027",21.000000,29.922779,"DDS demands","Known Flow",547644.790175,180918.826440,,0.000000,,,,,-6.860000,,,,,-6.134335,-6.860000,,"",,,,,"D1 PROFILE",,,,
"90100800702024","Nodes","702024",21.000000,29.952489,"DDS demands","Known Flow",547692.540188,180902.576435,,0.000000,,,,,-1.169999,,,,,-1.046234,-1.169999,,"",,,,,"D1 PROFILE",,,,
"90100800702512","Nodes","702512",21.000000,30.920266,"DDS demands","Known Flow",547597.412320,181142.203106,,0.000000,,,,,-8.859999,,,,,-7.922770,-8.859999,,"",,,,,"D1 PROFILE",,,,
"90100800709085","Nodes","-323336",21.000000,30.946206,"Default Known Flow Node","Known Flow",547605.665165,181093.701487,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709066","Nodes","-323305",21.000000,27.940039,"DDS demands","Known Flow",547513.165139,181308.826546,,0.000000,,,,,-3.020000,,,,,-2.700538,-3.020000,,"",,,,,"D1 PROFILE",,,,
"90100800709058","Nodes","-323291",21.000000,27.910269,"DDS demands","Known Flow",547488.540133,181353.951558,,0.000000,,,,,-4.570000,,,,,-4.086576,-4.570000,,"",,,,,"D1 PROFILE",,,,
"90100800702516","Nodes","702516",21.000000,29.883057,"DDS demands","Known Flow",547687.813755,181109.824208,,0.000000,,,,,-6.480000,,,,,-5.794532,-6.480000,,"",,,,,"D1 PROFILE",,,,
"90100800709099","Nodes","-323363",21.000000,29.883057,"Default Known Flow Node","Known Flow",547688.165187,181113.451493,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709094","Nodes","-323352",21.000000,29.883057,"Default Known Flow Node","Known Flow",547647.165176,181115.201493,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709034","Nodes","-323233",21.000000,29.923276,"Default Known Flow Node","Known Flow",547429.540117,181216.701521,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702622","Nodes","702622",21.000000,29.775296,"DDS demands","Known Flow",547160.040716,181123.183171,,0.000000,,,,,-4.849999,,,,,-4.336956,-4.849999,,"",,,,,"D1 PROFILE",,,,
"90100800709018","Nodes","-323203",21.000000,29.481005,"Default Known Flow Node","Known Flow",547396.589606,181167.173865,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702600","Nodes","702600",21.000000,29.970156,"Default Known Flow Node","Known Flow",547419.165114,181215.201520,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709074","Nodes","-323323",21.000000,29.716865,"DDS demands","Known Flow",547567.165154,180919.201440,,0.000000,,,,,-6.989999,,,,,-6.250582,-6.989999,,"",,,,,"D1 PROFILE",,,,
"90100800005486","Nodes","Logger 5486",21.000000,29.913590,"Val Log Cath","Known Flow",547643.531460,180916.459724,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709016","Nodes","-323193",21.000000,29.460745,"DDS demands","Known Flow",547390.290106,181157.701505,,0.000000,,,,,-5.290000,,,,,-4.730413,-5.290000,,"",,,,,"D1 PROFILE",,,,
"90100800709013","Nodes","-323184",21.000000,29.481005,"Default Known Flow Node","Known Flow",547365.415099,181202.576517,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709014","Nodes","-323187",21.000000,29.481005,"Default Known Flow Node","Known Flow",547380.915103,181180.826511,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709059","Nodes","-323292",21.000000,28.993784,"Default Known Flow Node","Known Flow",547489.540133,181220.701522,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709170","Nodes","-822666",21.000000,26.169411,"DDS demands","Known Flow",547287.290078,181238.326527,,0.000000,,-65.019996,,,,,,,,-58.142043,-65.019996,,"",,"C2 PROFILE",,,,,,,
"90100800709000","Nodes","-323152",21.000000,26.640036,"DDS demands","Known Flow",547308.290084,181236.451526,,0.000000,,-31.849999,,,,,,,,-28.480839,-31.849999,,"",,"C2 PROFILE",,,,,,,
"90100800709100","Nodes","-323369",21.000000,29.961462,"Default Known Flow Node","Known Flow",547692.665188,180912.326438,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709010","Nodes","-323179",21.000000,29.481005,"Default Known Flow Node","Known Flow",547352.790096,181192.576514,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709084","Nodes","-323335",21.000000,30.920266,"Default Known Flow Node","Known Flow",547603.790164,181151.826503,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709091","Nodes","-323345",21.000000,30.920266,"Default Known Flow Node","Known Flow",547633.290172,181142.201500,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800708983","Nodes","-323091",21.000000,29.481505,"Default Known Flow Node","Known Flow",547205.540056,181084.201485,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800701502","Nodes","""LAKEVIEW EASTGATE CL"", 90800100180054",21.000000,30.000000,"Default Known Pressure Node","Known Pressure",547688.665187,181022.451468,,1241.000054,,,,,,,,,,50.219279,56.160000,,"",,,,,,,,,
"90100800702601","Nodes","702601",21.000000,29.935802,"DDS demands","Known Flow",547426.540116,181219.701521,,0.000000,,,,,-5.460000,,,,,-4.882429,-5.460000,,"",,,,,"D1 PROFILE",,,,
"90100800708984","Nodes","-323099",21.000000,29.571297,"Default Known Flow Node","Known Flow",547211.665057,181136.701499,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800702628","Nodes","702628",21.000000,29.571297,"DDS demands","Known Flow",547218.915059,181139.576500,,0.000000,,,,,-4.380000,,,,,-3.916674,-4.380000,,"",,,,,"D1 PROFILE",,,,
"90100800709040","Nodes","-323262",21.000000,29.408270,"Default Known Flow Node","Known Flow",547463.040126,181227.201524,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800000001","Nodes","-323297",21.000000,29.049681,"Default Known Flow Node","Known Flow",547497.666737,181234.453170,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800708986","Nodes","-323107",21.000000,29.571297,"Default Known Flow Node","Known Flow",547217.790059,181123.076495,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90100800709086","Nodes","-323338",21.000000,29.626830,"DDS demands","Known Flow",547614.040167,180960.701451,,0.000000,,,,,-3.849999,,,,,-3.442738,-3.849999,,"",,,,,"D1 PROFILE",,,,
