"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"90102502207002","Nodes","MEOPHAM VILLAGE, Site ID 2231, 90800100200645",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",564364.699725,165904.775354,,7075.000111,,,,,,,,,,,,,,580.866090,649.579985,,,"",,,,,,,,,,,,,,
"90102502207106","Nodes","2207106",21.000000,58.498408,"DDS demands","Known Flow",564545.983774,165653.689286,,0.000000,,,,,,-24.440000,,,,,,,,-21.854686,-24.440000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008344","Nodes","8344",21.000000,44.584603,"DDS demands","Known Flow",564764.185833,165751.138312,,0.000000,,,,,,-29.009999,,,,,,,,-25.941261,-29.009999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243023","Nodes","3243023",21.000000,55.258020,"Default Known Flow Node","Known Flow",564576.204782,166017.746385,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008348","Nodes","8348",21.000000,55.300448,"DDS demands","Known Flow",564616.515793,165875.321346,,0.000000,,,,,,-10.949999,,,,,,,,-9.791686,-10.949999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008349","Nodes","8349",21.000000,63.731801,"DDS demands","Known Flow",564395.181733,165734.757308,,0.000000,,,,,,-5.570000,,,,,,,,-4.980793,-5.570000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008350","Nodes","8350",21.000000,63.814729,"DDS demands","Known Flow",564447.899747,165726.835306,,0.000000,,,,,,-0.799999,,,,,,,,-0.715374,-0.799999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008351","Nodes","8351",21.000000,70.951280,"DDS demands","Known Flow",564236.991690,165484.412240,,0.000000,,,,,,-25.109999,,,,,,,,-22.453812,-25.109999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008352","Nodes","8352",21.000000,70.868660,"Default Known Flow Node","Known Flow",564211.317683,165498.090244,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503242994","Nodes","3242994",21.000000,59.244649,"Default Known Flow Node","Known Flow",564389.496271,165552.129970,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102502207102","Nodes","2207102",21.000000,71.534037,"DDS demands","Known Flow",564436.190104,165905.798372,,0.000000,,,,,,-17.020000,,,,,,,,-15.219588,-17.020000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008356","Nodes","8356",21.000000,62.531824,"Default Known Flow Node","Known Flow",564442.934746,165685.639295,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243013","Nodes","3243013",21.000000,71.046146,"DDS demands","Known Flow",564446.851539,165905.440499,,0.000000,,,,,,-12.950000,,,,,,,,-11.580122,-12.950000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008358","Nodes","8358",21.000000,71.534037,"Default Known Flow Node","Known Flow",564538.041772,165944.748365,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102502207003","Nodes","MEOPHAM COURT, 90800100200652",21.000000,30.000000,"Default Known Pressure Node","Known Pressure",564421.059740,166195.161433,,9999.980452,,,,,,,,,,,,,,11.633774,13.009999,,,"",,,,,,,,,,,,,,
"90102503243091","Nodes","3243091",21.000000,30.082377,"Default Known Flow Node","Known Flow",564274.731672,167079.697365,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008362","Nodes","8362",21.000000,30.170333,"Default Known Flow Node","Known Flow",564282.781702,167072.847672,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243102","Nodes","3243102",21.000000,29.999688,"DDS demands","Known Flow",564310.918107,167127.549224,,0.000000,,,,,,-13.829999,,,,,,,,-12.367033,-13.829999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008365","Nodes","8365",21.000000,30.170333,"DDS demands","Known Flow",564274.696700,167112.471683,,0.000000,,,,,,-6.610000,,,,,,,,-5.910780,-6.610000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008367","Nodes","8367",21.000000,24.638147,"Default Known Flow Node","Known Flow",564609.386791,167220.826712,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102502207016","Nodes","2207016",21.000000,24.649436,"DDS demands","Known Flow",564608.974971,167218.001806,,0.000000,,,,,,-13.569999,,,,,,,,-12.134536,-13.569999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102501275189","Nodes","1275189",21.000000,24.235838,"Default Known Flow Node","Known Flow",564618.318772,166998.657935,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243071","Nodes","3243071",21.000000,23.609503,"DDS demands","Known Flow",564604.188361,166934.101259,,0.000000,,,,,,-8.699999,,,,,,,,-7.779695,-8.699999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243079","Nodes","3243079",21.000000,24.237141,"DDS demands","Known Flow",564618.171707,167001.784115,,0.000000,,,,,,-0.970000,,,,,,,,-0.867391,-0.970000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102502207036","Nodes","P00067193, Homeside, 16.34",24.000000,28.052563,"CSEP DDS Matched","Known Flow",564447.578747,167016.608657,,0.000000,,,,,,,-16.339999,,,,,,,-14.611520,-16.339999,,,"",,,,,,,"DC PROFILE",,,,,,,
"90102500008386","Nodes","8386",21.000000,24.295602,"DDS demands","Known Flow",564240.196731,166995.901298,,0.000000,,,,,,-31.389998,,,,,,,,-28.069498,-31.389998,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008374","Nodes","8374",21.000000,24.262955,"Default Known Flow Node","Known Flow",564207.261682,167003.041653,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008375","Nodes","8375",21.000000,24.478278,"Default Known Flow Node","Known Flow",564290.804705,166986.746649,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243076","Nodes","3243076",21.000000,24.298027,"Default Known Flow Node","Known Flow",564238.935826,166990.970097,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008377","Nodes","8377",21.000000,30.031143,"DDS demands","Known Flow",564391.308732,167230.346715,,0.000000,,,,,,-8.640000,,,,,,,,-7.726043,-8.640000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008381","Nodes","8381",21.000000,30.019161,"Default Known Flow Node","Known Flow",564236.951690,167171.041699,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008382","Nodes","8382",21.000000,30.010449,"Default Known Flow Node","Known Flow",564226.869687,167171.033699,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008383","Nodes","8383",21.000000,29.861127,"Default Known Flow Node","Known Flow",564220.538685,167244.992719,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102502207014","Nodes","2207014",21.000000,30.170450,"DDS demands","Known Flow",564274.877700,167119.930685,,0.000000,,,,,,-10.790000,,,,,,,,-9.648611,-10.790000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008385","Nodes","8385",21.000000,22.700123,"Default Known Flow Node","Known Flow",564602.254789,167359.930750,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008502","Nodes","8502",21.000000,22.703664,"DDS demands","Known Flow",564602.124065,167356.858141,,0.000000,,,,,,-5.729999,,,,,,,,-5.123868,-5.729999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102502207030","Nodes","P00086179, Evenden Road, 11.08",22.999998,24.251767,"CSEP DDS Matched","Known Flow",564207.509481,167004.796086,,0.000000,,,,,,0.000000,-11.079999,,,,,,,-9.907934,-11.079999,,,"",,,,,,"","DC PROFILE",,,,,,,
"90102500008387","Nodes","8387",21.000000,24.567111,"Default Known Flow Node","Known Flow",564294.786706,166961.214642,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008388","Nodes","8388",21.000000,24.478278,"Default Known Flow Node","Known Flow",564291.786705,166983.498648,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243118","Nodes","3243118",21.000000,29.830109,"DDS demands","Known Flow",564276.166126,167243.768021,,0.000000,,,,,,-8.189999,,,,,,,,-7.323644,-8.189999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243121","Nodes","3243121",21.000000,29.830109,"Default Known Flow Node","Known Flow",564290.691705,167258.296722,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243090","Nodes","3243090",21.000000,30.170333,"Default Known Flow Node","Known Flow",564250.700990,167078.885739,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008366","Nodes","8366",21.000000,30.170333,"Default Known Flow Node","Known Flow",564259.548696,167082.496675,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243093","Nodes","3243093",21.000000,24.221921,"DDS demands","Known Flow",564610.725979,167080.762584,,0.000000,,,,,,-8.239999,,,,,,,,-7.368355,-8.239999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243096","Nodes","3243096",21.000000,24.091764,"DDS demands","Known Flow",564639.266799,167083.928675,,0.000000,,,,,,-4.709999,,,,,,,,-4.211766,-4.709999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243111","Nodes","3243111",21.000000,26.283987,"Default Known Flow Node","Known Flow",564512.293470,167208.328362,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243099","Nodes","3243099",21.000000,25.289208,"DDS demands","Known Flow",564533.177771,167117.905684,,0.000000,,,,,,-23.939999,,,,,,,,-21.407576,-23.939999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008398","Nodes","8398",21.000000,29.949043,"Default Known Flow Node","Known Flow",564214.542684,167217.916711,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008370","Nodes","8370",21.000000,23.698570,"Default Known Flow Node","Known Flow",564605.823790,166889.202622,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008400","Nodes","8400",21.000000,23.487353,"DDS demands","Known Flow",564643.462801,166925.748632,,0.000000,,,,,,-6.289999,,,,,,,,-5.624630,-6.289999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102501275198","Nodes","1275198",21.000000,25.281590,"DDS demands","Known Flow",564537.560772,167092.949677,,0.000000,,,,,,-5.070000,,,,,,,,-4.533684,-5.070000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243086","Nodes","3243086",21.000000,25.325945,"Default Known Flow Node","Known Flow",564541.661773,167067.122670,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008402","Nodes","8402",21.000000,24.261772,"DDS demands","Known Flow",564202.816681,167001.188653,,0.000000,,,,,,-35.270000,,,,,,,,-31.539066,-35.270000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243108","Nodes","3243108",21.000000,29.909778,"DDS demands","Known Flow",564218.002932,167181.252331,,0.000000,,,,,,-3.459999,,,,,,,,-3.093993,-3.459999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102501275038","Nodes","1275038",21.000000,25.093065,"DDS demands","Known Flow",564468.153753,167114.825683,,0.000000,,,,,,-11.790000,,,,,,,,-10.542829,-11.790000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243084","Nodes","3243084",21.000000,25.126977,"DDS demands","Known Flow",564469.895753,167060.731669,,0.000000,,,,,,-1.559999,,,,,,,,-1.394979,-1.559999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008411","Nodes","8411",21.000000,27.404885,"Default Known Flow Node","Known Flow",564462.948751,166897.617624,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243061","Nodes","3243061",21.000000,27.066373,"Default Known Flow Node","Known Flow",564466.543315,166880.483336,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102501275023","Nodes","1275023",21.000000,24.634210,"Default Known Flow Node","Known Flow",564242.145691,166725.976578,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102502207032","Nodes","2207032",21.000000,24.633320,"DDS demands","Known Flow",564242.582349,166729.134319,,0.000000,,,,,,-28.120001,,,,,,,,-25.145409,-28.120001,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243124","Nodes","3243124",21.000000,29.729295,"Default Known Flow Node","Known Flow",564231.078688,167279.167728,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102502207031","Nodes","2207031",21.000000,24.608005,"DDS demands","Known Flow",564260.214696,166838.158608,,0.000000,,,,,,-16.940001,,,,,,,,-15.148052,-16.940001,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008420","Nodes","8420",21.000000,24.656030,"DDS demands","Known Flow",564349.870721,166729.175579,,0.000000,,,,,,-4.269999,,,,,,,,-3.818310,-4.269999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243060","Nodes","3243060",21.000000,27.154896,"Default Known Flow Node","Known Flow",564536.339771,166877.356619,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243134","Nodes","3243134",21.000000,30.577626,"Default Known Flow Node","Known Flow",564303.375708,167346.385746,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243133","Nodes","3243133",21.000000,30.568624,"Default Known Flow Node","Known Flow",564304.504040,167345.222286,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243085","Nodes","3243085",21.000000,25.281590,"Default Known Flow Node","Known Flow",564514.175765,167063.922670,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008428","Nodes","8428",21.000000,27.862067,"Default Known Flow Node","Known Flow",564454.325749,166984.898648,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243110","Nodes","3243110",21.000000,29.940701,"Default Known Flow Node","Known Flow",564238.871298,167200.951504,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008432","Nodes","8432",21.000000,30.038302,"Default Known Flow Node","Known Flow",564352.440721,167151.233693,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102502207012","Nodes","2207012",21.000000,30.051093,"DDS demands","Known Flow",564389.508771,167235.031347,,0.000000,,,,-3.440000,,-25.850000,,,,,,,,-26.191643,-29.290001,,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,,,
"90102501275036","Nodes","1275036",21.000000,30.170355,"Default Known Flow Node","Known Flow",564270.197699,167121.510685,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243056","Nodes","3243056",21.000000,25.176740,"DDS demands","Known Flow",564341.842073,166822.817281,,0.000000,,,,,,-7.469999,,,,,,,,-6.679807,-7.469999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102501275027","Nodes","1275027",21.000000,24.644466,"DDS demands","Known Flow",564201.226680,166751.122584,,0.000000,,,,,,-4.730000,,,,,,,,-4.229650,-4.730000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243055","Nodes","3243055",21.000000,24.470549,"DDS demands","Known Flow",564120.742658,166821.063604,,0.000000,,,,,,-3.359999,,,,,,,,-3.004572,-3.359999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008448","Nodes","8448",21.000000,30.019891,"DDS demands","Known Flow",564242.163691,167170.671699,,0.000000,,,,,,-10.470000,,,,,,,,-9.362461,-10.470000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008443","Nodes","8443",21.000000,30.214318,"Default Known Flow Node","Known Flow",564250.855694,167048.744665,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008444","Nodes","8444",21.000000,24.579008,"Default Known Flow Node","Known Flow",564312.206710,167048.585665,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008447","Nodes","8447",21.000000,25.106006,"DDS demands","Known Flow",564372.039727,166813.436601,,0.000000,,,,,,-5.249999,,,,,,,,-4.694643,-5.249999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008450","Nodes","8450",21.000000,24.179208,"DDS demands","Known Flow",564673.576809,166990.524650,,0.000000,,,,,,-4.249999,,,,,,,,-3.800425,-4.249999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008451","Nodes","8451",21.000000,24.128498,"DDS demands","Known Flow",564685.657812,167072.098672,,0.000000,,,,,,-4.409999,,,,,,,,-3.943500,-4.409999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243158","Nodes","3243158",21.000000,28.746216,"DDS demands","Known Flow",564294.426706,167648.280829,,0.000000,,,,,,-6.360000,,,,,,,,-5.687226,-6.360000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243163","Nodes","3243163",21.000000,28.356667,"DDS demands","Known Flow",564301.381102,167735.394571,,0.000000,,,,,,-16.870000,,,,,,,,-15.085456,-16.870000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008456","Nodes","8456",21.000000,30.040899,"DDS demands","Known Flow",564103.942654,167551.231802,,0.000000,,,,,,-1.290000,,,,,,,,-1.153541,-1.290000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243147","Nodes","3243147",21.000000,30.050061,"Default Known Flow Node","Known Flow",564115.904275,167494.065255,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102501275191","Nodes","1275191",21.000000,27.160617,"DDS demands","Known Flow",564628.656766,167441.770588,,0.000000,,,,,,-15.590000,,,,,,,,-13.940857,-15.590000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243131","Nodes","3243131",21.000000,27.381224,"Default Known Flow Node","Known Flow",564724.530823,167327.534741,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243142","Nodes","3243142",21.000000,30.524771,"Default Known Flow Node","Known Flow",564250.541945,167462.752336,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008466","Nodes","8466",21.000000,30.524771,"Default Known Flow Node","Known Flow",564271.591422,167414.283492,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008474","Nodes","8474",21.000000,24.027852,"DDS demands","Known Flow",564100.007951,167831.227898,,0.000000,,,,-5.280000,,-11.920000,,,,,,,,-15.380548,-17.199999,,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,,,
"90102500008462","Nodes","8462",21.000000,23.880868,"DDS demands","Known Flow",564170.716672,167849.402883,,0.000000,,,,,,-12.319999,,,,,,,,-11.016764,-12.319999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102502207023","Nodes","2207023",21.000000,28.352471,"DDS demands","Known Flow",564304.349325,167758.116025,,0.000000,,,,,,-4.400000,,,,,,,,-3.934558,-4.400000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008455","Nodes","8455",21.000000,28.351152,"Default Known Flow Node","Known Flow",564305.316709,167764.001860,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243165","Nodes","3243165",21.000000,28.398990,"Default Known Flow Node","Known Flow",564340.139718,167752.117857,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008465","Nodes","8465",21.000000,29.623693,"DDS demands","Known Flow",564356.346722,167579.681810,,0.000000,,,,,,-14.800000,,,,,,,,-13.234425,-14.800000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102502207020","Nodes","2207020",21.000000,27.720987,"DDS demands","Known Flow",564445.847747,167588.159812,,0.000000,,,,,,-31.059998,,,,,,,,-27.774406,-31.059998,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008467","Nodes","8467",21.000000,30.524771,"Default Known Flow Node","Known Flow",564274.309700,167414.426765,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500143668","Nodes","143668",21.000000,28.745959,"DDS demands","Known Flow",564297.951707,167648.246829,,0.000000,,,,,,-5.700000,,,,,,,,-5.097042,-5.700000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243157","Nodes","3243157",21.000000,28.745959,"Default Known Flow Node","Known Flow",564314.461711,167646.431828,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102502207018","Nodes","2207018",21.000000,30.000506,"DDS demands","Known Flow",564196.901679,167551.922802,,0.000000,,,,,,-13.659999,,,,,,,,-12.215016,-13.659999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102502207019","Nodes","2207019",21.000000,29.625511,"DDS demands","Known Flow",564354.041418,167579.118246,,0.000000,,,,,,-11.050000,,,,,,,,-9.881108,-11.050000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102502207022","Nodes","2207022",21.000000,28.401692,"DDS demands","Known Flow",564378.142728,167746.009855,,0.000000,,,,,,-22.530001,,,,,,,,-20.146730,-22.530001,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008472","Nodes","8472",21.000000,28.267099,"Default Known Flow Node","Known Flow",564559.576778,167837.541880,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008473","Nodes","8473",21.000000,23.864555,"DDS demands","Known Flow",564100.086653,167854.643885,,0.000000,-10.150000,,,,,-1.420000,,,,,,,,-10.346101,-11.570000,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"90102502207011","Nodes","2207011",21.000000,31.134855,"DDS demands","Known Flow",564215.431203,167367.509900,,0.000000,,,,,,-34.909998,,,,,,,,-31.217145,-34.909998,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243160","Nodes","3243160",21.000000,27.453888,"DDS demands","Known Flow",564448.830378,167682.572723,,0.000000,,,,,,-19.059998,,,,,,,,-17.043792,-19.059998,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243159","Nodes","3243159",21.000000,29.047751,"DDS demands","Known Flow",564215.213684,167674.299836,,0.000000,,,,,,-4.219999,,,,,,,,-3.773599,-4.219999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102501275086","Nodes","1275086",21.000000,28.138191,"DDS demands","Known Flow",564302.272990,167834.566018,,0.000000,,,,,,-7.129999,,,,,,,,-6.375773,-7.129999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008482","Nodes","8482",21.000000,24.524880,"Default Known Flow Node","Known Flow",564107.182655,167792.694868,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102500008483","Nodes","8483",21.000000,27.940836,"DDS demands","Known Flow",564209.412682,167802.600871,,0.000000,,,,,,-6.269999,,,,,,,,-5.606746,-6.269999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102501275084","Nodes","1275084",21.000000,28.166551,"DDS demands","Known Flow",564209.575159,167751.888246,,0.000000,,,,,,-9.009999,,,,,,,,-8.056903,-9.009999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243155","Nodes","3243155",21.000000,27.411906,"Default Known Flow Node","Known Flow",564485.447758,167629.272823,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102501275078","Nodes","1275078",21.000000,27.323774,"DDS demands","Known Flow",564497.111719,167685.404199,,0.000000,,,,,,-9.180000,,,,,,,,-8.208920,-9.180000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008488","Nodes","8488",21.000000,22.967081,"DDS demands","Known Flow",564603.398790,167301.983734,,0.000000,,,,,,-8.669999,,,,,,,,-7.752868,-8.669999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102500008487","Nodes","8487",21.000000,22.572048,"DDS demands","Known Flow",564531.664770,167287.845731,,0.000000,,,,,,-18.889999,,,,,,,,-16.891776,-18.889999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102501275061","Nodes","1275061",21.000000,29.001613,"DDS demands","Known Flow",564212.631683,167676.061836,,0.000000,,,,,,-8.890000,,,,,,,,-7.949597,-8.890000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243161","Nodes","3243161",21.000000,28.766104,"DDS demands","Known Flow",564210.352683,167689.927840,,0.000000,,,,,,-11.620000,,,,,,,,-10.390811,-11.620000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243140","Nodes","3243140",21.000000,22.353286,"DDS demands","Known Flow",564602.252786,167396.721845,,0.000000,,,,,,-10.989999,,,,,,,,-9.827454,-10.989999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243146","Nodes","3243146",21.000000,30.050174,"DDS demands","Known Flow",564121.218658,167491.684786,,0.000000,,,,,,-7.580000,,,,,,,,-6.778171,-7.580000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102503243145","Nodes","3243145",21.000000,30.025967,"Default Known Flow Node","Known Flow",564117.020461,167485.478697,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102503243126","Nodes","3243126",21.000000,22.198929,"DDS demands","Known Flow",564452.510741,167293.892053,,0.000000,,,,,,-8.209999,,,,,,,,-7.341529,-8.209999,,,"",,,,,,"D1 PROFILE",,,,,,,,
