"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64300900000850","Nodes","850",21.000000,35.357781,"DDS demands","Known Flow",296697.346890,669729.709449,,0.000000,,,,,,,-4.969999,,,,,-4.444263,-4.969999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000621","Nodes","621",21.000000,35.593330,"DDS demands","Known Flow",296811.221921,669653.584428,,0.000000,,,,,,,-7.780000,,,,,-6.957015,-7.780000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000848","Nodes","848",21.000000,35.446108,"DDS demands","Known Flow",296832.971927,669696.459440,,0.000000,,,,,,,-8.970000,,,,,-8.021135,-8.970000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000852","Nodes","852",21.000000,35.141682,"DDS demands","Known Flow",296829.846926,669791.709466,,0.000000,,,,,,,-4.570000,,,,,-4.086576,-4.570000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000441","Nodes","441",21.000000,35.844735,"DDS demands","Known Flow",296914.596949,669810.334471,,0.000000,,,,,,,-10.859999,,,,,-9.711205,-10.859999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003027","Nodes","3027",21.000000,35.832418,"Default Known Flow Node","Known Flow",296916.326802,669822.198933,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003025","Nodes","3025",21.000000,35.848400,"Default Known Flow Node","Known Flow",296924.721952,669791.459466,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000626","Nodes","626",21.000000,35.698889,"DDS demands","Known Flow",296923.471951,669722.209447,,0.000000,,,,,,,-8.689999,,,,,-7.770753,-8.689999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000445","Nodes","445",21.000000,35.726366,"DDS demands","Known Flow",296952.346959,669739.834452,,0.000000,,,,,,,-13.340000,,,,,-11.928867,-13.340000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000023","Nodes","23",21.000000,35.947976,"DDS demands","Known Flow",296913.846949,669586.334410,,0.000000,,,,,,,-4.210000,,,,,-3.764657,-4.210000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000620","Nodes","36816/01, Belvedere Road, 25.29",26.000000,35.672756,"CSEP DDS Matched","Known Flow",296864.593033,669617.203511,,0.000000,,,,,,,,-25.290001,,,,-22.614772,-25.290001,,"",,,,,,,,"DC PROFILE",,,
"64300900000026","Nodes","26",21.000000,35.830261,"DDS demands","Known Flow",296992.346970,669536.209396,,0.000000,,,,,,,-5.489999,,,,,-4.909256,-5.489999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003006","Nodes","3006",21.000000,35.806980,"Default Known Flow Node","Known Flow",296982.221967,669547.209399,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003157","Nodes","3157",21.000000,35.876831,"Default Known Flow Node","Known Flow",296862.596935,669830.209476,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003203","Nodes","3203",21.000000,35.583611,"Default Known Flow Node","Known Flow",296880.471940,669702.959442,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000629","Nodes","629",21.000000,35.797589,"DDS demands","Known Flow",296893.471943,669847.209481,,0.000000,,,,,,,-3.450000,,,,,-3.085051,-3.450000,,"",,,,,,,"D1 PROFILE",,,,
"64300900003112","Nodes","3112",21.000000,35.788392,"Default Known Flow Node","Known Flow",296926.846952,669828.709476,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003131","Nodes","3131",21.000000,35.848400,"Default Known Flow Node","Known Flow",296910.471948,669784.084464,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003009","Nodes","3009",21.000000,35.929544,"DDS demands","Known Flow",296899.846945,669594.959412,,0.000000,,,,,,,-11.960000,,,,,-10.694846,-11.960000,,"",,,,,,,"D1 PROFILE",,,,
"64300900003178","Nodes","3178",21.000000,36.055799,"Default Known Flow Node","Known Flow",296956.721960,669578.084408,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003023","Nodes","3023",21.000000,35.742015,"Default Known Flow Node","Known Flow",296964.721962,669718.834446,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003184","Nodes","3184",21.000000,35.742015,"Default Known Flow Node","Known Flow",296948.096958,669710.584444,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003022","Nodes","3022",21.000000,35.492736,"Default Known Flow Node","Known Flow",296975.721965,669698.834441,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003099","Nodes","3099",21.000000,35.756662,"Default Known Flow Node","Known Flow",296960.471961,669690.959439,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003068","Nodes","3068",21.000000,35.806980,"Default Known Flow Node","Known Flow",296987.971969,669559.209403,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003021","Nodes","3021",21.000000,35.556019,"Default Known Flow Node","Known Flow",296990.201682,669672.448290,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003201","Nodes","3201",21.000000,35.775965,"Default Known Flow Node","Known Flow",296974.721965,669664.084431,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003020","Nodes","3020",21.000000,35.567543,"Default Known Flow Node","Known Flow",296998.846972,669656.709429,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003065","Nodes","3065",21.000000,35.567543,"Default Known Flow Node","Known Flow",296983.096967,669647.959427,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000053","Nodes","53",21.000000,35.438785,"DDS demands","Known Flow",297047.971985,669564.209404,,0.000000,,,,,,,-7.389999,,,,,-6.608270,-7.389999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003013","Nodes","3013",21.000000,35.459633,"Default Known Flow Node","Known Flow",297037.596982,669584.459410,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000630","Nodes","630",21.000000,34.778730,"DDS demands","Known Flow",297093.346997,669585.709410,,0.000000,,,,,,,-2.369999,,,,,-2.119296,-2.369999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003016","Nodes","3016",21.000000,34.697652,"Default Known Flow Node","Known Flow",297089.992776,669605.462796,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000478","Nodes","478",21.000000,34.490952,"DDS demands","Known Flow",297119.222004,669589.834411,,0.000000,,,,,,,-10.229999,,,,,-9.147848,-10.229999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000632","Nodes","632",21.000000,34.187086,"DDS demands","Known Flow",297081.846994,669546.209399,,0.000000,,,,,,,-7.280000,,,,,-6.509906,-7.280000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000624","Nodes","624",21.000000,35.505948,"DDS demands","Known Flow",297018.346977,669620.584419,,0.000000,,,,,,,-14.560000,,,,,-13.019812,-14.560000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000625","Nodes","625",21.000000,35.705773,"DDS demands","Known Flow",296968.846964,669604.709415,,0.000000,,,,,,,-3.609999,,,,,-3.228126,-3.609999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003153","Nodes","3153",21.000000,35.547537,"Default Known Flow Node","Known Flow",297020.096978,669576.209407,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003018","Nodes","3018",21.000000,34.624888,"Default Known Flow Node","Known Flow",297087.096996,669623.209420,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000631","Nodes","631",21.000000,34.496118,"DDS demands","Known Flow",297073.721992,669648.959427,,0.000000,,,,,,,-8.560000,,,,,-7.654505,-8.560000,,"",,,,,,,"D1 PROFILE",,,,
"64300900003019","Nodes","3019",21.000000,34.580890,"Default Known Flow Node","Known Flow",297116.472004,669628.209421,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003138","Nodes","3138",21.000000,34.697652,"Default Known Flow Node","Known Flow",297075.596993,669603.209415,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003015","Nodes","3015",21.000000,34.393287,"Default Known Flow Node","Known Flow",297131.722008,669589.959411,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003122","Nodes","3122",21.000000,34.393287,"Default Known Flow Node","Known Flow",297133.097008,669571.584406,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003014","Nodes","3014",21.000000,34.317408,"Default Known Flow Node","Known Flow",297141.347010,669588.834411,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003066","Nodes","3066",21.000000,34.317408,"Default Known Flow Node","Known Flow",297144.847011,669611.959417,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003011","Nodes","3011",21.000000,34.086138,"Default Known Flow Node","Known Flow",297169.720561,669580.831305,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003165","Nodes","3165",21.000000,33.998072,"Default Known Flow Node","Known Flow",297177.847020,669601.209414,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003010","Nodes","3010",21.000000,34.049441,"DDS demands","Known Flow",297173.972019,669578.834408,,0.000000,,,,,,,-2.069999,,,,,-1.851031,-2.069999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003083","Nodes","3083",21.000000,34.049441,"Default Known Flow Node","Known Flow",297166.097017,669563.584404,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003008","Nodes","3008",21.000000,33.799923,"DDS demands","Known Flow",297197.472026,669564.584404,,0.000000,,,,,,,-2.679999,,,,,-2.396503,-2.679999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003214","Nodes","3214",21.000000,33.755875,"Default Known Flow Node","Known Flow",297208.722029,669583.209409,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000119","Nodes","119",21.000000,24.141287,"DDS demands","Known Flow",297888.972214,669576.459407,,0.000000,,,,,,,-19.610001,,,,,-17.535615,-19.610001,,"",,,,,,,"D1 PROFILE",,,,
"64300900000673","Nodes","673",21.000000,24.051122,"DDS demands","Known Flow",297914.722221,669518.709392,,0.000000,,,,,,,-15.500000,,,,,-13.860377,-15.500000,,"",,,,,,,"D1 PROFILE",,,,
"64300900003005","Nodes","3005",21.000000,24.382189,"Default Known Flow Node","Known Flow",297946.847230,669535.834396,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000528","Nodes","528",21.000000,24.098761,"DDS demands","Known Flow",297898.222216,669593.959412,,0.000000,,,,,,,-5.400000,,,,,-4.828776,-5.400000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000674","Nodes","674",21.000000,24.375460,"DDS demands","Known Flow",297948.972230,669536.959397,,0.000000,,,,,,,-12.700000,,,,,-11.356567,-12.700000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000675","Nodes","675",21.000000,24.613588,"DDS demands","Known Flow",297995.347243,669561.834403,,0.000000,,,,,,,-12.069999,,,,,-10.793209,-12.069999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000872","Nodes","872",21.000000,24.330336,"Default Known Flow Node","Known Flow",297962.097234,669636.959424,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000746","Nodes","746",21.000000,24.458040,"DDS demands","Known Flow",297929.347225,669585.209410,,0.000000,,,,,,,-4.090000,,,,,-3.657351,-4.090000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000120","Nodes","120",21.000000,24.062787,"DDS demands","Known Flow",297911.821772,669619.597918,,0.000000,,,,,,,-5.489999,,,,,-4.909256,-5.489999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003007","Nodes","3007",21.000000,24.605878,"Default Known Flow Node","Known Flow",297998.585581,669563.729334,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003075","Nodes","3075",21.000000,24.062787,"Default Known Flow Node","Known Flow",297913.472221,669622.709420,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000677","Nodes","677",21.000000,24.189443,"DDS demands","Known Flow",297969.722236,669492.334384,,0.000000,,,,,,,-4.050000,,,,,-3.621582,-4.050000,,"",,,,,,,"D1 PROFILE",,,,
"64300900003081","Nodes","3081",21.000000,24.605878,"Default Known Flow Node","Known Flow",297995.847243,669628.709422,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000678","Nodes","678",21.000000,24.588100,"DDS demands","Known Flow",298000.472244,669501.459387,,0.000000,,,,,,,-2.430000,,,,,-2.172949,-2.430000,,"",,,,,,,"D1 PROFILE",,,,
"64300900003012","Nodes","3012",21.000000,24.706880,"Default Known Flow Node","Known Flow",298030.722253,669582.584409,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000676","Nodes","676",21.000000,24.681608,"DDS demands","Known Flow",298035.347254,669571.209406,,0.000000,,,,,,,-9.540000,,,,,-8.530839,-9.540000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000679","Nodes","679",21.000000,24.620116,"DDS demands","Known Flow",298051.472258,669527.709394,,0.000000,,,,,,,-4.349999,,,,,-3.889847,-4.349999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000747","Nodes","747",21.000000,24.706880,"Default Known Flow Node","Known Flow",298030.508107,669585.088259,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000748","Nodes","748",21.000000,24.706880,"Default Known Flow Node","Known Flow",298031.972253,669619.959419,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000804","Nodes","804",21.000000,33.968353,"DDS demands","Known Flow",300057.097804,668595.584140,,0.000000,,,,,,,-9.980000,,,,,-8.924294,-9.980000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000802","Nodes","802",21.000000,32.734280,"DDS demands","Known Flow",300050.097802,668507.459117,,0.000000,,,,,,,-7.550000,,,,,-6.751345,-7.550000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000803","Nodes","803",21.000000,32.621180,"DDS demands","Known Flow",300114.597820,668553.334129,,0.000000,,,,,,,-4.510000,,,,,-4.032922,-4.510000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000007","Nodes","EDINBURGH ROAD DG, Tel, Profiled,  Site ID 5850",21.000000,42.000001,"Default Known Pressure Node","Known Pressure",299343.847610,668268.834052,,999998.967025,,,,,,,,,,,,949.452003,1061.768066,,"",,,,,,,,,,,
"64300900000728","Nodes","728",21.000000,29.490184,"DDS demands","Known Flow",296642.846875,668809.709199,,0.000000,,,,,,,-4.239999,,,,,-3.791483,-4.239999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000729","Nodes","729",21.000000,29.534537,"Default Known Flow Node","Known Flow",296677.096884,668816.084200,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003156","Nodes","3156",21.000000,37.561099,"Default Known Flow Node","Known Flow",296528.126009,668748.465034,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003198","Nodes","3198",21.000000,38.204641,"Default Known Flow Node","Known Flow",296528.971844,668763.334186,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000946","Nodes","946",21.000000,38.204641,"DDS demands","Known Flow",296527.721844,668763.209186,,0.000000,,,,,,,-1.450000,,,,,-1.296616,-1.450000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000143","Nodes","143",21.000000,29.668972,"DDS demands","Known Flow",296682.221886,668862.834213,,0.000000,,,,,,,-15.800000,,,,,-14.128643,-15.800000,,"",,,,,,,"D1 PROFILE",,,,
"64300900003405","Nodes","3405",21.000000,29.516708,"Default Known Flow Node","Known Flow",296717.096895,668896.584222,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003374","Nodes","3374",21.000000,32.052696,"Default Known Flow Node","Known Flow",297410.222084,668681.459164,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003205","Nodes","3205",21.000000,32.052696,"Default Known Flow Node","Known Flow",297411.347084,668680.459164,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003375","Nodes","3375",21.000000,32.052696,"Default Known Flow Node","Known Flow",297401.222081,668689.459166,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000947","Nodes","947",21.000000,31.016420,"Default Known Flow Node","Known Flow",297349.097067,668623.209148,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003364","Nodes","3364",21.000000,30.796900,"Default Known Flow Node","Known Flow",297403.222082,668571.584134,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000950","Nodes","950",21.000000,30.782553,"DDS demands","Known Flow",297406.222083,668568.834133,,0.000000,-59.600000,,,,,,,,,,,-53.295388,-59.600000,,"","C1 PROFILE",,,,,,,,,,
"64300900003193","Nodes","3193",21.000000,30.796900,"Default Known Flow Node","Known Flow",297413.972085,668579.959136,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003361","Nodes","3361",21.000000,30.467438,"Default Known Flow Node","Known Flow",297632.824085,668552.426694,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003370","Nodes","3370",21.000000,30.123742,"Default Known Flow Node","Known Flow",297660.722152,668606.834144,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003141","Nodes","3141",21.000000,30.123742,"Default Known Flow Node","Known Flow",297629.347143,668590.084139,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003366","Nodes","3366",21.000000,30.123742,"Default Known Flow Node","Known Flow",297673.103667,668584.204001,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000521","Nodes","521",21.000000,29.833245,"DDS demands","Known Flow",297704.222164,668603.709143,,0.000000,-7.479999,,,,,,-5.820000,,,,,-11.893098,-13.300000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,
"64300900003379","Nodes","3379",21.000000,26.745307,"Default Known Flow Node","Known Flow",298306.666670,668715.718291,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000296","Nodes","78992/01, CROSSHILL ROAD, 54.30",24.000000,26.744923,"CSEP DDS Matched","Known Flow",298306.972328,668717.584174,,0.000000,,,,,,,-5.349999,-25.322000,,,,-27.427451,-30.671999,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,
"64300900003293","Nodes","3293",21.000000,26.745307,"Default Known Flow Node","Known Flow",298308.347328,668715.209173,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003189","Nodes","3189",21.000000,34.218473,"Default Known Flow Node","Known Flow",297393.347079,669034.584260,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003160","Nodes","3160",21.000000,34.238736,"Default Known Flow Node","Known Flow",297400.222081,669027.334258,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003429","Nodes","3429",21.000000,34.238736,"Default Known Flow Node","Known Flow",297398.716415,669026.595810,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003428","Nodes","3428",21.000000,34.267188,"Default Known Flow Node","Known Flow",297406.953809,669024.577944,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003095","Nodes","3095",21.000000,34.218473,"Default Known Flow Node","Known Flow",297412.847084,669035.709260,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000097","Nodes","97",21.000000,34.218473,"DDS demands","Known Flow",297406.347083,669026.334258,,0.000000,,-39.950002,,,,,-9.149999,,,,,-43.906100,-49.100001,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,
"64300900003436","Nodes","3436",21.000000,28.421811,"Default Known Flow Node","Known Flow",297632.356007,669080.720154,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003216","Nodes","3216",21.000000,28.198844,"Default Known Flow Node","Known Flow",297618.097140,669049.334264,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000942","Nodes","78988/01, INCHCROSS PARK, 86.03",45.000000,69.149017,"CSEP DDS Matched","Known Flow",296693.667889,666901.342679,,0.000000,,,,,-45.970001,,-2.920000,-40.060003,,,,-79.540687,-88.950004,,"",,,,,"CC PROFILE",,"D1 PROFILE","DC PROFILE",,,
"64300900003349","Nodes","3349",21.000000,62.260669,"DDS demands","Known Flow",296550.686963,666820.197053,,0.000000,,,,,,,-11.880000,,,,,-10.623308,-11.880000,,"",,,,,,,"D1 PROFILE",,,,
"64300900003204","Nodes","3204",21.000000,62.302751,"Default Known Flow Node","Known Flow",296524.427843,666753.870639,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003097","Nodes","3097",21.000000,62.260669,"Default Known Flow Node","Known Flow",296569.735855,666786.338648,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000887","Nodes","887",21.000000,62.536953,"DDS demands","Known Flow",296584.093859,666838.101662,,0.000000,,,,,,,-23.129999,,,,,-20.683259,-23.129999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003126","Nodes","3126",21.000000,62.536953,"Default Known Flow Node","Known Flow",296618.853868,666863.880669,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003185","Nodes","3185",21.000000,69.149017,"Default Known Flow Node","Known Flow",296692.791888,666903.195680,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003251","Nodes","3251",21.000000,40.642182,"Default Known Flow Node","Known Flow",296535.424846,667431.787824,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003100","Nodes","3100",21.000000,40.012403,"Default Known Flow Node","Known Flow",296552.983850,667519.709848,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003298","Nodes","3298",21.000000,39.951577,"Default Known Flow Node","Known Flow",296556.089578,667515.351352,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003272","Nodes","3272",21.000000,39.927010,"DDS demands","Known Flow",296557.311852,667505.729844,,0.000000,,,,,,,-0.959999,,,,,-0.858449,-0.959999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003286","Nodes","3286",21.000000,39.931107,"DDS demands","Known Flow",296552.674850,667511.953846,,0.000000,,,,,,,-1.420000,,,,,-1.269789,-1.420000,,"",,,,,,,"D1 PROFILE",,,,
"64300900003324","Nodes","3324",21.000000,31.065141,"Default Known Flow Node","Known Flow",298628.508356,667965.596010,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000856","Nodes","59061/01, BLACKBURN ROAD, 112.43",28.000000,31.042346,"CSEP DDS Matched","Known Flow",298628.222415,667962.833968,,0.000000,,,,,,,,-84.317002,,,,-75.397770,-84.317002,,"",,,,,,,,"DC PROFILE",,,
"64300900003346","Nodes","3346",21.000000,31.783474,"DDS demands","Known Flow",296888.596942,668259.334049,,0.000000,,,,,,,-2.470000,,,,,-2.208718,-2.470000,,"",,,,,,,"D1 PROFILE",,,,
"64300900003344","Nodes","3344",21.000000,31.646970,"Default Known Flow Node","Known Flow",296813.221921,668225.959040,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003116","Nodes","3116",21.000000,31.481269,"DDS demands","Known Flow",296784.721913,668246.209045,,0.000000,,,,,,,-9.379999,,,,,-8.387763,-9.379999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003345","Nodes","3345",21.000000,31.716159,"Default Known Flow Node","Known Flow",296844.721930,668241.334044,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003152","Nodes","3152",21.000000,31.687127,"DDS demands","Known Flow",296836.721928,668263.209050,,0.000000,,,,,,,-4.239999,,,,,-3.791483,-4.239999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003115","Nodes","3115",21.000000,31.701724,"DDS demands","Known Flow",296880.721940,668276.959054,,0.000000,,,,,,,-5.469999,,,,,-4.891371,-5.469999,,"",,,,,,,"D1 PROFILE",,,,
"64300900003331","Nodes","3331",21.000000,30.072732,"Default Known Flow Node","Known Flow",298312.472329,668103.334007,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003337","Nodes","3337",21.000000,29.731553,"Default Known Flow Node","Known Flow",298209.472301,668154.209020,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003332","Nodes","3332",21.000000,29.963392,"Default Known Flow Node","Known Flow",298332.472335,668117.834010,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003333","Nodes","3333",21.000000,29.737078,"Default Known Flow Node","Known Flow",298336.597336,668122.584012,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003334","Nodes","3334",21.000000,28.238558,"DDS demands","Known Flow",298372.472345,668127.709013,,0.000000,,,,,,,-14.890000,,,,,-13.314905,-14.890000,,"",,,,,,,"D1 PROFILE",,,,
"64300900003341","Nodes","3341",21.000000,32.056497,"Default Known Flow Node","Known Flow",298414.847357,668217.209038,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900003221","Nodes","3221",21.000000,28.282631,"DDS demands","Known Flow",298230.347307,668278.834054,,0.000000,,,,,,,-3.880000,,,,,-3.469565,-3.880000,,"",,,,,,,"D1 PROFILE",,,,
"64300900003192","Nodes","3192",21.000000,29.781501,"Default Known Flow Node","Known Flow",298298.472325,668150.834019,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
