"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(D1)"
"64308300000041","Nodes","-1462483",21.000000,43.933142,"Default Known Flow Node","Known Flow",304361.250000,675494.375000,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000003","Nodes","3 REDHOUSE COTTAGES RRI",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",305902.625000,675415.250000,,999998.967025,,,,19.207797,21.479998,,"",,,
"64308300000044","Nodes","-18",21.000000,74.982916,"Default Known Flow Node","Known Flow",305901.750000,675415.000000,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000060","Nodes","-4904546",21.000000,74.964727,"Default Known Flow Node","Known Flow",305899.750000,675413.625000,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000059","Nodes","-4904542",21.000000,74.241027,"Default Known Flow Node","Known Flow",305998.625000,675416.000000,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000024","Nodes","24",21.000000,74.250323,"DDS demands","Known Flow",305998.000000,675465.500000,,0.000000,,,-9.790000,-8.754393,-9.790000,,"",,,"D1 PROFILE"
"64308300000025","Nodes","25",21.000000,73.931435,"DDS demands","Known Flow",306033.625000,675407.625000,,0.000000,,,-11.689999,-10.453406,-11.689999,,"",,,"D1 PROFILE"
"64308300000056","Nodes","-41",21.000000,46.126651,"Default Known Flow Node","Known Flow",304334.625000,675688.750000,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000055","Nodes","-36",21.000000,44.942031,"Default Known Flow Node","Known Flow",304286.125000,675674.375000,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000040","Nodes","-1462481",21.000000,45.070633,"Default Known Flow Node","Known Flow",304209.250000,675672.750000,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000005","Nodes","5",21.000000,45.106567,"DDS demands","Known Flow",304413.000000,675671.000000,,0.000000,-9.639999,,-6.929999,-14.817190,-16.569999,,"","C1 PROFILE",,"D1 PROFILE"
"64308300000002","Nodes","2 JAMES PLACE RRI",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",305680.000000,675691.875000,,999998.967025,,,,2.271313,2.539999,,"",,,
"64308300000057","Nodes","-45",21.000000,74.999503,"Default Known Flow Node","Known Flow",305681.125000,675692.125000,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000047","Nodes","-220",21.000000,74.999503,"Default Known Flow Node","Known Flow",305745.000000,675702.750000,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000023","Nodes","23",21.000000,74.643562,"DDS demands","Known Flow",305685.875000,675717.500000,,0.000000,,,-2.539999,-2.271313,-2.539999,,"",,,"D1 PROFILE"
"64308300000019","Nodes","19",21.000000,29.475755,"DDS demands","Known Flow",304091.125000,675574.250000,,0.000000,-11.700000,,-21.040001,-29.276695,-32.740002,,"","C1 PROFILE",,"D1 PROFILE"
"64308300000049","Nodes","-27",21.000000,31.806256,"Default Known Flow Node","Known Flow",304032.125000,675570.750000,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000001","Nodes","BRIDGEND DG, Tel, Site ID 1651",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",304389.364497,675972.662705,,999998.967025,,,,311.751146,348.630002,,"",,,
"64308300000048","Nodes","-26",21.000000,31.806256,"Default Known Flow Node","Known Flow",304027.125000,675560.875000,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000004","Nodes","4",21.000000,40.512438,"DDS demands","Known Flow",304271.250000,675395.500000,,0.000000,,-24.999999,,-22.355447,-24.999999,,"",,"C2 PROFILE",
"64308300000045","Nodes","-21",21.000000,41.641965,"Default Known Flow Node","Known Flow",304304.000000,675419.625000,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000031","Nodes",,21.000000,73.890964,"Default Known Flow Node","Known Flow",305896.657108,675780.179211,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000033","Nodes",,21.000000,73.890964,"DDS demands","Known Flow",305897.613879,675780.200010,,0.000000,,,-15.270000,-13.654708,-15.270000,,"",,,"D1 PROFILE"
"64308300000034","Nodes",,21.000000,74.730423,"Default Known Flow Node","Known Flow",305977.143547,675788.953974,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000032","Nodes",,21.000000,73.890964,"Default Known Flow Node","Known Flow",305889.373954,675764.612903,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000037","Nodes",,21.000000,74.775760,"Default Known Flow Node","Known Flow",305981.537030,675789.005225,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000035","Nodes",,21.000000,74.730423,"Default Known Flow Node","Known Flow",305965.096901,675754.575979,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000027","Nodes","THREEMILETOWN RRI",21.000000,74.999988,"Default Known Pressure Node","Known Pressure",306000.298685,675791.537634,,0.000000,,,,13.654708,15.270000,,"",,,
"64308300000036","Nodes",,21.000000,74.775760,"Default Known Flow Node","Known Flow",305978.065764,675814.669328,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000006","Nodes",,21.000000,49.566609,"Default Known Flow Node","Known Flow",304349.694797,675974.057033,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000007","Nodes",,21.000000,44.381109,"DDS demands","Known Flow",304329.379115,676150.988653,,0.000000,,,-11.220000,-10.033124,-11.220000,,"",,,"D1 PROFILE"
"64308300000008","Nodes",,21.000000,45.325864,"Default Known Flow Node","Known Flow",304339.865160,676015.081286,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000010","Nodes",,21.000000,45.285963,"DDS demands","Known Flow",304359.609247,676006.985476,,0.000000,,,-4.739999,-4.238592,-4.739999,,"",,,"D1 PROFILE"
"64308300000009","Nodes",,21.000000,45.285963,"Default Known Flow Node","Known Flow",304389.416862,676003.361589,,0.000000,,,,0.000000,0.000000,,"",,,
"64308300000026","Nodes",,21.000000,45.285963,"Default Known Flow Node","Known Flow",304359.397988,675995.959674,,0.000000,,,,0.000000,0.000000,,"",,,
