"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"64306400000018","Nodes","18",21.000000,25.275866,"DDS demands","Known Flow",308565.730000,667621.408875,,0.000000,,,,,-6.409999,,,,-5.731936,-6.409999,,"",,,,,"D1 PROFILE",,,
"64306400000015","Nodes","15",21.000000,25.763369,"DDS demands","Known Flow",308640.225139,667508.208845,,0.000000,,,,,-26.270001,,,,-23.491104,-26.270001,,"",,,,,"D1 PROFILE",,,
"64306400001136","Nodes","-207799",21.000000,25.642014,"Default Known Flow Node","Known Flow",308793.850181,667536.333852,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000014","Nodes","14",21.000000,25.527287,"DDS demands","Known Flow",308738.350166,667575.583863,,0.000000,,,,,-12.350000,,,,-11.043591,-12.350000,,"",,,,,"D1 PROFILE",,,
"64306400000016","Nodes","16",21.000000,25.708374,"DDS demands","Known Flow",308689.350153,667556.958858,,0.000000,,,,,-6.650000,,,,-5.946549,-6.650000,,"",,,,,"D1 PROFILE",,,
"64306400000285","Nodes","285",21.000000,38.395006,"DDS demands","Known Flow",308564.600119,667950.458965,,0.000000,,,,,-2.920000,,,,-2.611116,-2.920000,,"",,,,,"D1 PROFILE",,,
"64306400000397","Nodes","397",21.000000,44.625704,"DDS demands","Known Flow",308521.225107,667856.458939,,0.000000,,,,,-11.249999,,,,-10.059950,-11.249999,,"",,,,,"D1 PROFILE",,,
"64306400001112","Nodes","-207766",21.000000,44.625704,"Default Known Flow Node","Known Flow",308515.225105,667864.833942,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001110","Nodes","-207763",21.000000,44.625704,"Default Known Flow Node","Known Flow",308506.350103,667845.333936,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000273","Nodes","273",21.000000,44.645097,"DDS demands","Known Flow",308575.725122,667864.583942,,0.000000,,,,,-6.919999,,,,-6.187987,-6.919999,,"",,,,,"D1 PROFILE",,,
"64306400000362","Nodes","362",21.000000,44.014163,"DDS demands","Known Flow",308631.600137,667926.458958,,0.000000,,,,,-6.179999,,,,-5.526266,-6.179999,,"",,,,,"D1 PROFILE",,,
"64306400001192","Nodes","-912105",21.000000,44.091029,"Default Known Flow Node","Known Flow",308620.100134,667907.583953,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001195","Nodes","1195, S11125950, Scotmid Co-operative Society Ltd,",21.000000,43.780113,"Point Loads","Known Flow",308659.100145,667956.333967,,0.000000,,,,,,,-6.090000,,-5.445787,-6.090000,,"",,,,,,,"PL-AF PROFILE",
"64306400000289","Nodes","289",21.000000,40.137055,"DDS demands","Known Flow",308607.850131,667990.333976,,0.000000,,,,,-16.719998,,,,-14.951322,-16.719998,,"",,,,,"D1 PROFILE",,,
"64306400000264","Nodes","264",21.000000,43.770924,"DDS demands","Known Flow",308660.600145,667957.833967,,0.000000,-1.399999,,,-5.389999,-9.710000,,,,-14.754595,-16.500000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,
"64306400001132","Nodes","-207794",21.000000,24.271631,"Default Known Flow Node","Known Flow",308697.725155,667829.208932,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000026","Nodes","26",21.000000,25.379726,"DDS demands","Known Flow",308852.100197,667571.333862,,0.000000,,,,,-26.709998,,,,-23.884559,-26.709998,,"",,,,,"D1 PROFILE",,,
"64306400001137","Nodes","-207800",21.000000,25.290675,"Default Known Flow Node","Known Flow",308859.225199,667584.333865,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000027","Nodes","27",21.000000,25.290675,"Default Known Flow Node","Known Flow",308811.225186,667637.458880,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000383","Nodes","383",21.000000,44.014163,"Default Known Flow Node","Known Flow",308626.100136,667932.333960,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001191","Nodes","-912104",21.000000,43.928059,"Default Known Flow Node","Known Flow",308610.350131,667928.583959,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001194","Nodes","-912107",21.000000,44.014163,"Default Known Flow Node","Known Flow",308629.975137,667949.333965,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000279","Nodes","279",21.000000,34.662145,"DDS demands","Known Flow",308521.350107,667994.833977,,0.000000,,,,,-2.170000,,,,-1.940452,-2.170000,,"",,,,,"D1 PROFILE",,,
"64306400000280","Nodes","280",21.000000,39.859353,"DDS demands","Known Flow",308553.975116,668035.083988,,0.000000,,,,,-5.850000,,,,-5.231174,-5.850000,,"",,,,,"D1 PROFILE",,,
"64306400000370","Nodes","370",21.000000,39.452914,"DDS demands","Known Flow",308642.225140,668031.083987,,0.000000,,,,,-7.259999,,,,-6.492022,-7.259999,,"",,,,,"D1 PROFILE",,,
"64306400000265","Nodes","265",21.000000,41.812554,"DDS demands","Known Flow",308739.100166,668014.708982,,0.000000,-7.060000,-12.830000,,-4.619999,-12.479999,,,,-33.077118,-36.989998,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE","D1 PROFILE",,,
"64306400000395","Nodes","395",21.000000,39.110076,"DDS demands","Known Flow",308605.975130,668072.958998,,0.000000,,,,,-6.439999,,,,-5.758763,-6.439999,,"",,,,,"D1 PROFILE",,,
"64306400001088","Nodes","-206722",21.000000,39.271961,"Default Known Flow Node","Known Flow",308626.350136,668050.583992,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001089","Nodes","-206723",21.000000,39.452914,"Default Known Flow Node","Known Flow",308661.725145,668041.208990,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000288","Nodes","288",21.000000,41.796226,"DDS demands","Known Flow",308750.350169,668024.208985,,0.000000,,,,,-5.039999,,,,-4.506857,-5.039999,,"",,,,,"D1 PROFILE",,,
"64306400000266","Nodes","266",21.000000,39.812525,"DDS demands","Known Flow",308794.725182,668018.083983,,0.000000,,,,,-8.669999,,,,-7.752868,-8.669999,,"",,,,,"D1 PROFILE",,,
"64306400000393","Nodes","393",21.000000,41.555581,"Default Known Flow Node","Known Flow",308760.850172,668088.834003,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000267","Nodes","267",21.000000,38.595797,"DDS demands","Known Flow",308843.975195,668024.708985,,0.000000,,,,,-13.919999,,,,-12.447512,-13.919999,,"",,,,,"D1 PROFILE",,,
"64306400000275","Nodes","275",21.000000,38.591983,"DDS demands","Known Flow",308852.975197,667976.833972,,0.000000,,,,,-1.059999,,,,-0.947870,-1.059999,,"",,,,,"D1 PROFILE",,,
"64306400000268","Nodes","268",21.000000,37.917048,"DDS demands","Known Flow",308882.725205,668030.333987,,0.000000,-0.150000,,,,-16.070000,,,,-14.504214,-16.219999,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"64306400001090","Nodes","-206726",21.000000,37.960560,"Default Known Flow Node","Known Flow",308875.350203,668013.333982,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000281","Nodes","281",21.000000,39.193583,"DDS demands","Known Flow",308689.225153,668063.708996,,0.000000,,,,,-3.540000,,,,-3.165531,-3.540000,,"",,,,,"D1 PROFILE",,,
"64306400000394","Nodes","394",21.000000,41.491036,"DDS demands","Known Flow",308713.850159,668089.709003,,0.000000,,,,,-2.509999,,,,-2.244486,-2.509999,,"",,,,,"D1 PROFILE",,,
"64306400000282","Nodes","282",21.000000,41.472485,"DDS demands","Known Flow",308859.350199,668102.959006,,0.000000,,,,,-3.299999,,,,-2.950918,-3.299999,,"",,,,,"D1 PROFILE",,,
"64306400000269","Nodes","269",21.000000,33.263436,"DDS demands","Known Flow",309463.791364,668145.332018,,0.000000,,,,-0.289999,-8.140000,,,,-7.538256,-8.429999,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"64306400000371","Nodes","Logger 10064, Main Street Raw Holdings Ashcroft"" (B & B)",21.000000,33.088004,"Val Log Cath","Known Flow",309556.153389,668227.982040,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000380","Nodes","380",21.000000,44.195454,"DDS demands","Known Flow",306852.474653,666683.583620,,0.000000,,,,,-13.170000,,,,-11.776849,-13.170000,,"",,,,,"D1 PROFILE",,,
"64306400000204","Nodes","204",21.000000,49.992400,"DDS demands","Known Flow",307054.849708,666567.083589,,0.000000,,,,,-5.530000,,,,-4.945025,-5.530000,,"",,,,,"D1 PROFILE",,,
"64306400001048","Nodes","-1462480",21.000000,50.035181,"Default Known Flow Node","Known Flow",307047.599706,666575.833591,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000348","Nodes","348",21.000000,24.495306,"DDS demands","Known Flow",308886.543078,667576.793362,,0.000000,-4.969999,,-2.409999,,-8.739999,,,,-14.414792,-16.119999,,"","C1 PROFILE",,"C3  PROFILE",,"D1 PROFILE",,,
"64306400000369","Nodes","369",21.000000,23.254454,"DDS demands","Known Flow",309361.600336,667802.958925,,0.000000,,,,,-6.119999,,,,-5.472613,-6.119999,,"",,,,,"D1 PROFILE",,,
"64306400001165","Nodes","-426",21.000000,70.380630,"Default Known Flow Node","Known Flow",306989.474690,667110.583736,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001164","Nodes","-425",21.000000,70.380630,"Default Known Flow Node","Known Flow",306983.335541,667110.254277,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001053","Nodes","-1462500",21.000000,70.504164,"Default Known Flow Node","Known Flow",306966.724684,667070.083725,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001161","Nodes","-420",21.000000,70.380630,"Default Known Flow Node","Known Flow",307014.626523,667075.955120,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001067","Nodes","-1462579",21.000000,70.462978,"Default Known Flow Node","Known Flow",307008.474695,667072.333726,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000218","Nodes","218",21.000000,27.605240,"DDS demands","Known Flow",307365.976392,667552.845587,,0.000000,,,,,-10.110000,,,,-9.040542,-10.110000,,"",,,,,"D1 PROFILE",,,
"64306400001178","Nodes","-452",21.000000,36.731976,"Default Known Flow Node","Known Flow",307524.535451,667610.915464,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001044","Nodes","-1388115",21.000000,43.769794,"Default Known Flow Node","Known Flow",308669.844408,667949.702440,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000396","Nodes","396",21.000000,43.853182,"DDS demands","Known Flow",308686.100152,667924.708958,,0.000000,-16.870000,,,,-0.199999,,,,-15.264300,-17.070001,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"64306400001043","Nodes","-1388114",21.000000,43.769794,"Default Known Flow Node","Known Flow",308662.850146,667940.583962,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000310","Nodes","Broompark RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",308331.100055,667161.208750,,999998.967025,,,,,,,,,66.055877,73.870001,,"",,,,,,,,
"64306400000002","Nodes","Oakbank Road DG, Tel, constant, Site ID 5855",21.000000,32.499999,"Default Known Pressure Node","Known Pressure",308278.350041,667072.583726,,2514.870206,,,,,,,,,276.733609,309.470000,,"",,,,,,,,
"64306400000203","Nodes","Bishops Park DG, Tel, constant, Site ID 5899",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",307055.724708,666567.958589,,290.290015,,,,,,,,,9.872165,11.040000,,"",,,,,,,,
"64306400001148","Nodes","-317",21.000000,39.150880,"Default Known Flow Node","Known Flow",307263.474765,666795.708651,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000205","Nodes","205",21.000000,49.857124,"DDS demands","Known Flow",307096.099719,666603.708598,,0.000000,,,,,-5.509999,,,,-4.927140,-5.509999,,"",,,,,"D1 PROFILE",,,
"64306400000311","Nodes","Calderpark DG, Tel, constant, Site ID 5900",21.000000,34.999999,"Default Known Pressure Node","Known Pressure",306701.224612,666888.458676,,943.080000,,,,,,,,,288.805545,322.969997,,"",,,,,,,,
"64306400001150","Nodes","-361",21.000000,28.976585,"Default Known Flow Node","Known Flow",307331.849783,666838.833662,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000193","Nodes","Murieston Park DG, Tel, constant, Site ID 5903",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",306922.849672,666395.833542,,350.040025,,,,,,,,,118.582234,132.609999,,"",,,,,,,,
"64306400000186","Nodes","186",21.000000,28.274823,"DDS demands","Known Flow",307305.099776,666850.958666,,0.000000,,-53.610000,,,,,,,-47.939022,-53.610000,,"",,"C2 PROFILE",,,,,,
"64306400001144","Nodes","-225",21.000000,40.215244,"DDS demands","Known Flow",307288.224772,666737.958635,,0.000000,,,,,-9.630000,,,,-8.611318,-9.630000,,"",,,,,"D1 PROFILE",,,
"64306400001180","Nodes","-454",21.000000,32.384731,"Default Known Flow Node","Known Flow",307555.302824,667621.292554,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001177","Nodes","-450",21.000000,32.384731,"Default Known Flow Node","Known Flow",307551.974843,667608.083872,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000762","Nodes",,21.000000,28.493560,"Default Known Flow Node","Known Flow",308548.850115,666902.458680,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000801","Nodes",,21.000000,31.067842,"Default Known Flow Node","Known Flow",308509.600104,666830.833660,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000765","Nodes",,21.000000,29.789365,"Default Known Flow Node","Known Flow",308570.836316,666829.220368,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000772","Nodes",,21.000000,31.069619,"Default Known Flow Node","Known Flow",308435.725084,666934.208688,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000774","Nodes",,21.000000,30.579377,"Default Known Flow Node","Known Flow",308471.600094,666964.208697,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000818","Nodes",,21.000000,30.981106,"Default Known Flow Node","Known Flow",308407.225076,666955.958694,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000843","Nodes",,21.000000,25.761725,"Default Known Flow Node","Known Flow",308651.213083,667513.128779,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000844","Nodes",,21.000000,25.672695,"Default Known Flow Node","Known Flow",308649.850142,667531.958851,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000890","Nodes",,21.000000,25.395720,"Default Known Flow Node","Known Flow",308571.402894,667621.408875,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000899","Nodes",,21.000000,25.192186,"Default Known Flow Node","Known Flow",308713.600159,667677.833891,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000873","Nodes",,21.000000,25.236697,"Default Known Flow Node","Known Flow",308713.706159,667646.531882,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000874","Nodes",,21.000000,25.236697,"Default Known Flow Node","Known Flow",308702.758156,667641.258881,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000876","Nodes",,21.000000,46.148757,"Default Known Flow Node","Known Flow",308230.347028,667408.954818,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000863","Nodes",,21.000000,25.395720,"Default Known Flow Node","Known Flow",308571.407121,667619.521875,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000892","Nodes",,21.000000,25.236697,"Default Known Flow Node","Known Flow",308694.664154,667632.780878,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000900","Nodes",,21.000000,25.236697,"Default Known Flow Node","Known Flow",308719.777161,667646.560882,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000897","Nodes",,21.000000,25.395720,"Default Known Flow Node","Known Flow",308571.092121,667612.901873,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001022","Nodes",,21.000000,25.186069,"Default Known Flow Node","Known Flow",308735.864039,667684.584052,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000893","Nodes",,21.000000,25.236697,"Default Known Flow Node","Known Flow",308719.777161,667666.104888,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000936","Nodes",,21.000000,27.542616,"Default Known Flow Node","Known Flow",308814.865877,666817.964933,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000937","Nodes",,21.000000,27.631883,"Default Known Flow Node","Known Flow",308859.725199,666748.333638,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000958","Nodes",,21.000000,47.226671,"Default Known Flow Node","Known Flow",309012.975241,666866.583670,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000951","Nodes",,21.000000,27.542616,"Default Known Flow Node","Known Flow",308790.100180,666804.833653,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000953","Nodes",,21.000000,27.453372,"Default Known Flow Node","Known Flow",308886.475206,666835.458662,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000954","Nodes",,21.000000,27.542616,"Default Known Flow Node","Known Flow",308915.850214,666790.458649,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000955","Nodes",,21.000000,27.453372,"Default Known Flow Node","Known Flow",308932.826219,666842.399663,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000956","Nodes",,21.000000,27.453372,"Default Known Flow Node","Known Flow",308952.193224,666809.243654,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000984","Nodes",,21.000000,47.439729,"Default Known Flow Node","Known Flow",308961.725227,666870.833671,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000995","Nodes",,21.000000,27.453372,"Default Known Flow Node","Known Flow",308884.350206,666839.583663,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000952","Nodes",,21.000000,27.542616,"Default Known Flow Node","Known Flow",308835.600193,666824.458659,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001023","Nodes",,21.000000,25.186069,"Default Known Flow Node","Known Flow",308770.075175,667684.698893,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001041","Nodes",,21.000000,36.609046,"DDS demands","Known Flow",308909.649309,668039.240698,,0.000000,,,,,-9.630000,,,,-8.611318,-9.630000,,"",,,,,"D1 PROFILE",,,
"64306400001033","Nodes",,21.000000,34.558111,"DDS demands","Known Flow",309136.844701,668114.189753,,0.000000,,,,,-2.219999,,,,-1.985163,-2.219999,,"",,,,,"D1 PROFILE",,,
"64306400001034","Nodes","1034, P00049799, Almond Grove, 7.00scm/h",22.999998,35.208302,"CSEP DDS Matched","Known Flow",308992.725235,668081.584001,,0.000000,,,,,,-6.999999,,,-6.259525,-6.999999,,"",,,,,,"DC PROFILE",,
"64306400001040","Nodes",,21.000000,36.568772,"DDS demands","Known Flow",308932.246219,668017.299983,,0.000000,-7.970000,,,,,,,,-7.126916,-7.970000,,"","C1 PROFILE",,,,,,,
"64306400000891","Nodes",,21.000000,25.275866,"Default Known Flow Node","Known Flow",308560.130118,667614.958874,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000190","Nodes","190",21.000000,28.489576,"DDS demands","Known Flow",308671.600148,666851.583666,,0.000000,,,,,-6.070000,,,,-5.427902,-6.070000,,"",,,,,"D1 PROFILE",,,
"64306400000183","Nodes","183",21.000000,29.898914,"DDS demands","Known Flow",308512.350105,666830.708660,,0.000000,,,,,-1.770000,,,,-1.582765,-1.770000,,"",,,,,"D1 PROFILE",,,
"64306400000191","Nodes","191",21.000000,28.493560,"DDS demands","Known Flow",308556.100117,666909.333682,,0.000000,,,,,-6.419999,,,,-5.740878,-6.419999,,"",,,,,"D1 PROFILE",,,
"64306400000192","Nodes","192",21.000000,28.285680,"DDS demands","Known Flow",308623.725135,666927.208687,,0.000000,,,,,-4.429999,,,,-3.961385,-4.429999,,"",,,,,"D1 PROFILE",,,
"64306400000101","Nodes","101",21.000000,31.468159,"DDS demands","Known Flow",308373.580807,666982.447044,,0.000000,,,,,-14.670000,,,,-13.118176,-14.670000,,"",,,,,"D1 PROFILE",,,
"64306400000103","Nodes","103",21.000000,31.211624,"DDS demands","Known Flow",308424.850081,666923.458685,,0.000000,,,,,-14.330000,,,,-12.814142,-14.330000,,"",,,,,"D1 PROFILE",,,
"64306400000184","Nodes","184",21.000000,29.709326,"DDS demands","Known Flow",308545.100114,666850.458666,,0.000000,,,,,-9.809999,,,,-8.772278,-9.809999,,"",,,,,"D1 PROFILE",,,
"64306400000189","Nodes","189",21.000000,28.737756,"DDS demands","Known Flow",308626.350136,666827.958659,,0.000000,,,,,-16.459998,,,,-14.718825,-16.459998,,"",,,,,"D1 PROFILE",,,
"64306400000302","Nodes","302",21.000000,29.084549,"DDS demands","Known Flow",308604.225130,666811.583655,,0.000000,,,,,-5.119999,,,,-4.578395,-5.119999,,"",,,,,"D1 PROFILE",,,
"64306400000390","Nodes","390",21.000000,30.455824,"DDS demands","Known Flow",308524.225108,666978.583700,,0.000000,,,,,-6.020000,,,,-5.383191,-6.020000,,"",,,,,"D1 PROFILE",,,
"64306400000185","Nodes","185",21.000000,29.917169,"DDS demands","Known Flow",308541.600113,666797.083651,,0.000000,,,,,-4.169999,,,,-3.728888,-4.169999,,"",,,,,"D1 PROFILE",,,
"64306400000105","Nodes","105",21.000000,31.142059,"DDS demands","Known Flow",308482.100096,666858.958668,,0.000000,,,,,-13.080000,,,,-11.696370,-13.080000,,"",,,,,"D1 PROFILE",,,
"64306400000407","Nodes","407",21.000000,49.600842,"DDS demands","Known Flow",308398.225074,667465.083833,,0.000000,,,,,-7.809999,,,,-6.983841,-7.809999,,"",,,,,"D1 PROFILE",,,
"64306400000243","Nodes","243",21.000000,47.340650,"DDS demands","Known Flow",308986.475234,666906.458681,,0.000000,,,,,-7.629999,,,,-6.822882,-7.629999,,"",,,,,"D1 PROFILE",,,
"64306400011033","Nodes",,21.000000,35.332704,"Default Known Flow Node","Known Flow",308996.466907,668069.232754,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000028","Nodes",,21.000000,41.568612,"DDS demands","Known Flow",308437.052941,667511.360212,,0.000000,,,,,-9.580000,,,,-8.566607,-9.580000,,"",,,,,"D1 PROFILE",,,
"64306400000007","Nodes",,21.000000,44.546697,"DDS demands","Known Flow",308390.174199,667580.216019,,0.000000,,,,,-10.770000,,,,-9.630727,-10.770000,,"",,,,,"D1 PROFILE",,,
"64306400001363","Nodes","Main Street DG, Tel, constant, Site ID 5901",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",307435.018812,667207.779763,,0.000000,,,,,,,,,259.072803,289.719993,,"",,,,,,,,
"64306400001416","Nodes",,21.000000,40.562727,"Default Known Flow Node","Known Flow",307464.397489,667555.871939,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001417","Nodes",,21.000000,40.562727,"Default Known Flow Node","Known Flow",307465.941820,667555.490857,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001482","Nodes",,21.000000,24.262327,"Default Known Flow Node","Known Flow",308498.508101,667053.619721,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001483","Nodes",,21.000000,24.262327,"Default Known Flow Node","Known Flow",308498.506101,667054.773721,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001587","Nodes",,21.000000,25.589146,"Default Known Flow Node","Known Flow",308601.105962,667560.283853,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001565","Nodes","1565",21.000000,74.013372,"DDS demands","Known Flow",308383.084069,667395.841814,,0.000000,,,,,-8.209999,,,,-7.341529,-8.209999,,"",,,,,"D1 PROFILE",,,
"64306400001566","Nodes","Linhouse Road/Drive RRI",21.000000,74.999963,"Default Known Pressure Node","Known Pressure",308404.077075,667426.136822,,0.000000,,,,,,,,,23.938213,26.769999,,"",,,,,,,,
"64306400001568","Nodes",,21.000000,74.054320,"Default Known Flow Node","Known Flow",308365.225065,667361.833805,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001577","Nodes",,21.000000,24.913965,"Default Known Flow Node","Known Flow",308632.600137,667706.634899,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001613","Nodes",,21.000000,24.182074,"Default Known Flow Node","Known Flow",308607.206322,667871.906111,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001575","Nodes",,21.000000,25.589146,"Default Known Flow Node","Known Flow",308598.800128,667560.841859,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001576","Nodes",,21.000000,25.589146,"Default Known Flow Node","Known Flow",308582.400124,667562.883859,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001578","Nodes",,21.000000,24.913965,"Default Known Flow Node","Known Flow",308602.560129,667709.987900,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001579","Nodes","1579",21.000000,71.566264,"DDS demands","Known Flow",308233.121029,667396.845814,,0.000000,,,,,-18.559999,,,,-16.596683,-18.559999,,"",,,,,"D1 PROFILE",,,
"64306400001614","Nodes",,21.000000,24.137537,"Default Known Flow Node","Known Flow",308642.031140,667896.677950,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001734","Nodes",,21.000000,25.128635,"Default Known Flow Node","Known Flow",308752.940857,667729.083911,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001731","Nodes",,21.000000,25.167781,"Default Known Flow Node","Known Flow",308779.925177,667710.583900,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001733","Nodes",,21.000000,23.993294,"Default Known Flow Node","Known Flow",309093.975263,667689.708894,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001735","Nodes",,21.000000,25.123272,"Default Known Flow Node","Known Flow",308786.475179,667729.083905,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001432","Nodes",,21.000000,27.116445,"Default Known Flow Node","Known Flow",307769.352902,667490.282840,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
