"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64403700002014","Nodes","2014",21.000000,27.036513,"Default Known Flow Node","Known Flow",299793.097732,681720.712712,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002015","Nodes","2015",21.000000,26.058002,"Default Known Flow Node","Known Flow",299709.940709,681520.773658,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700003375","Nodes","3375",21.000000,26.064522,"Default Known Flow Node","Known Flow",299709.805268,681521.593438,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002017","Nodes","2017",21.000000,24.802108,"DDS demands","Known Flow",299620.423685,681432.635634,,0.000000,,,,,,-13.300000,,,,,,-11.893098,-13.300000,,"",,,,,,"D1 PROFILE",,,,,
"64403700002018","Nodes","2018",21.000000,24.889231,"Default Known Flow Node","Known Flow",299633.781689,681430.554633,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002019","Nodes","2019",21.000000,26.182989,"Default Known Flow Node","Known Flow",299683.674702,681547.342665,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002020","Nodes","2020",21.000000,26.052651,"Default Known Flow Node","Known Flow",299665.500697,681560.376668,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002021","Nodes","2021",21.000000,40.798285,"Default Known Flow Node","Known Flow",299782.505729,681326.511605,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002022","Nodes","2022",21.000000,40.670357,"Default Known Flow Node","Known Flow",299762.349724,681352.900612,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002023","Nodes","2023",21.000000,25.038060,"Default Known Flow Node","Known Flow",299534.239662,681447.263638,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002024","Nodes","2024",21.000000,25.038060,"DDS demands","Known Flow",299541.817664,681437.428635,,0.000000,,,,,,-9.809999,,,,,,-8.772278,-9.809999,,"",,,,,,"D1 PROFILE",,,,,
"64403700002025","Nodes","2025",21.000000,27.240423,"Default Known Flow Node","Known Flow",299403.946626,681237.781581,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002027","Nodes","2027",21.000000,26.572638,"Default Known Flow Node","Known Flow",299505.690654,681313.736601,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002028","Nodes","2028",21.000000,26.746986,"Default Known Flow Node","Known Flow",299530.293661,681310.947600,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002029","Nodes","2029",21.000000,26.533073,"Default Known Flow Node","Known Flow",299605.840681,681267.147589,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002030","Nodes","2030",21.000000,26.468018,"Default Known Flow Node","Known Flow",299639.197690,681273.403590,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002033","Nodes","2033",21.000000,26.431482,"Default Known Flow Node","Known Flow",299592.329677,681354.311612,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700003376","Nodes","3376",21.000000,25.434693,"Default Known Flow Node","Known Flow",299810.645079,681661.045411,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002038","Nodes","2038",21.000000,26.645444,"Default Known Flow Node","Known Flow",299763.583724,681654.035694,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002039","Nodes","2039",21.000000,26.645444,"Default Known Flow Node","Known Flow",299767.700725,681648.641692,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002041","Nodes","2041",21.000000,25.231959,"Default Known Flow Node","Known Flow",299588.852676,681445.306637,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002042","Nodes","2042",21.000000,37.311552,"Default Known Flow Node","Known Flow",301207.538117,681202.164571,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002043","Nodes","2043",21.000000,24.863353,"Default Known Flow Node","Known Flow",299407.305627,681373.831618,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002044","Nodes","2044",21.000000,25.225910,"Default Known Flow Node","Known Flow",299575.725955,681457.718998,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002045","Nodes","2045",21.000000,25.138872,"Default Known Flow Node","Known Flow",299566.481670,681474.408645,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002050","Nodes","2050",21.000000,25.209465,"DDS demands","Known Flow",299640.441691,681457.111640,,0.000000,,,,,,-17.339999,,,,,,-15.505737,-17.339999,,"",,,,,,"D1 PROFILE",,,,,
"64403700002082","Nodes","2082",21.000000,25.570625,"Default Known Flow Node","Known Flow",299672.127699,681316.628602,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002055","Nodes","2055",21.000000,27.470830,"Default Known Flow Node","Known Flow",299391.292623,681255.210585,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002057","Nodes","2057",21.000000,26.862731,"Default Known Flow Node","Known Flow",299757.834722,681678.148700,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002058","Nodes","2058",21.000000,26.992836,"Default Known Flow Node","Known Flow",299759.853723,681674.849699,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002059","Nodes","2059",21.000000,26.363978,"Default Known Flow Node","Known Flow",299789.851731,681640.065690,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002061","Nodes","2061",21.000000,26.477779,"Default Known Flow Node","Known Flow",299577.693673,681354.458612,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002095","Nodes","2095",21.000000,25.390688,"DDS demands","Known Flow",299626.146857,681495.747418,,0.000000,,,,,,-16.319999,,,,,,-14.593634,-16.319999,,"",,,,,,"D1 PROFILE",,,,,
"64403700002064","Nodes","2064",21.000000,26.384061,"Default Known Flow Node","Known Flow",299704.834708,681565.732670,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002066","Nodes","2066",21.000000,40.665492,"DDS demands","Known Flow",299723.718713,681311.288601,,0.000000,,,,,,-4.719999,,,,,,-4.220708,-4.719999,,"",,,,,,"D1 PROFILE",,,,,
"64403700002067","Nodes","2067",21.000000,26.582152,"Default Known Flow Node","Known Flow",299805.334735,681692.305704,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002525","Nodes","2525",21.000000,26.582243,"Default Known Flow Node","Known Flow",299833.192577,681717.441475,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002070","Nodes","2070",21.000000,26.441937,"Default Known Flow Node","Known Flow",299555.765667,681350.021611,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002071","Nodes","2071",21.000000,26.746986,"Default Known Flow Node","Known Flow",299563.607670,681320.287603,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002073","Nodes","2073",21.000000,25.406101,"Default Known Flow Node","Known Flow",299597.465679,681404.779626,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002075","Nodes","2075",21.000000,40.981696,"Default Known Flow Node","Known Flow",299699.307707,681258.256586,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002093","Nodes","2093",21.000000,26.654436,"Default Known Flow Node","Known Flow",299748.370701,681634.176110,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002116","Nodes","2116",21.000000,26.335655,"Default Known Flow Node","Known Flow",299701.700247,681579.404689,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002084","Nodes","2084",21.000000,25.231959,"Default Known Flow Node","Known Flow",299577.175673,681433.495634,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002085","Nodes","2085",21.000000,25.144922,"Default Known Flow Node","Known Flow",299571.832672,681429.771633,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002048","Nodes","2048",21.000000,26.159908,"Default Known Flow Node","Known Flow",299683.567702,681281.661592,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002086","Nodes","2086",21.000000,26.416151,"Default Known Flow Node","Known Flow",299623.471686,681364.453615,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002012","Nodes","2012",21.000000,26.416151,"Default Known Flow Node","Known Flow",299618.513685,681362.485614,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002087","Nodes","2087",21.000000,26.416712,"Default Known Flow Node","Known Flow",299623.199233,681365.798248,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002088","Nodes","2088",21.000000,26.416492,"Default Known Flow Node","Known Flow",299624.739686,681366.414616,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002089","Nodes","2089",21.000000,26.416053,"Default Known Flow Node","Known Flow",299624.875686,681364.827615,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002090","Nodes","2090",21.000000,26.906444,"Default Known Flow Node","Known Flow",299772.324726,681729.879714,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002091","Nodes","2091",21.000000,25.709938,"Default Known Flow Node","Known Flow",299643.262691,681541.541663,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002092","Nodes","2092",21.000000,25.709938,"Default Known Flow Node","Known Flow",299652.272694,681567.483670,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002097","Nodes","2097",21.000000,25.231959,"Default Known Flow Node","Known Flow",299590.235677,681441.596636,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700003370","Nodes","3370",21.000000,25.406101,"Default Known Flow Node","Known Flow",299597.577805,681404.854567,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002106","Nodes","2106",21.000000,26.956012,"Default Known Flow Node","Known Flow",299743.958719,681672.841699,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002105","Nodes","2105",21.000000,26.694108,"Default Known Flow Node","Known Flow",299742.958718,681635.137689,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002107","Nodes","2107",21.000000,26.956012,"Default Known Flow Node","Known Flow",299753.629721,681665.468697,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002493","Nodes","2493",21.000000,40.943506,"Default Known Flow Node","Known Flow",299892.703814,681384.184699,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002109","Nodes","2109",21.000000,22.875920,"Default Known Flow Node","Known Flow",299805.490735,681540.869663,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002110","Nodes","2110",21.000000,22.525667,"Default Known Flow Node","Known Flow",299777.231728,681593.949677,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002112","Nodes","2112",21.000000,26.930744,"Default Known Flow Node","Known Flow",299730.678715,681660.866696,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002113","Nodes","2113",21.000000,26.930744,"Default Known Flow Node","Known Flow",299742.867718,681650.801693,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002114","Nodes","2114",21.000000,25.569885,"Default Known Flow Node","Known Flow",299664.949697,681348.395611,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700003377","Nodes","3377",21.000000,25.604083,"Default Known Flow Node","Known Flow",299663.632375,681348.419702,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002117","Nodes","2117",21.000000,26.335655,"Default Known Flow Node","Known Flow",299710.005709,681579.192673,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002125","Nodes","2125",21.000000,25.051858,"Default Known Flow Node","Known Flow",299556.321668,681493.555650,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002130","Nodes","2130",21.000000,26.590147,"Default Known Flow Node","Known Flow",299626.185291,681365.092513,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002034","Nodes","2034",21.000000,26.590684,"Default Known Flow Node","Known Flow",299630.991688,681369.667616,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700003371","Nodes","3371",21.000000,25.038060,"Default Known Flow Node","Known Flow",299533.599307,681448.631195,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002138","Nodes","2138",21.000000,26.588146,"Default Known Flow Node","Known Flow",299630.251037,681365.270916,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002140","Nodes","2140",21.000000,23.094443,"Default Known Flow Node","Known Flow",299799.989734,681522.065658,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002079","Nodes","2079",21.000000,26.483158,"Default Known Flow Node","Known Flow",299577.819673,681353.447612,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002141","Nodes","2141",21.000000,26.862731,"Default Known Flow Node","Known Flow",299769.378514,681692.522786,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002142","Nodes","2142",21.000000,26.862731,"Default Known Flow Node","Known Flow",299771.958726,681690.297704,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002143","Nodes","2143",21.000000,26.502132,"Default Known Flow Node","Known Flow",299765.336725,681625.475686,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700003374","Nodes","3374",21.000000,26.502132,"Default Known Flow Node","Known Flow",299764.423194,681625.385171,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002147","Nodes","2147",21.000000,26.723124,"DDS demands","Known Flow",299780.948729,681672.783699,,0.000000,,,,,,-0.199999,,,,,,-0.178843,-0.199999,,"",,,,,,"D1 PROFILE",,,,,
"64403700002148","Nodes","2148",21.000000,26.723124,"Default Known Flow Node","Known Flow",299778.856728,681674.177699,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002150","Nodes","2150",21.000000,25.434693,"Default Known Flow Node","Known Flow",299811.474737,681661.247696,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002037","Nodes","2037",21.000000,25.434693,"Default Known Flow Node","Known Flow",299817.513739,681642.337691,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002151","Nodes","2151",21.000000,25.304191,"Default Known Flow Node","Known Flow",299808.513736,681676.133700,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002126","Nodes","2126",21.000000,27.004477,"Default Known Flow Node","Known Flow",299809.460737,681768.564725,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002154","Nodes","logger ID 8500, Front of Library, Waggon Road",21.000000,27.009119,"Val Log Post","Known Flow",299812.901737,681764.127724,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002160","Nodes","2160",21.000000,71.510587,"Default Known Flow Node","Known Flow",300386.129893,680485.758376,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002162","Nodes","2162",21.000000,40.965648,"Default Known Flow Node","Known Flow",299874.542754,680447.836366,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002166","Nodes","2166",21.000000,72.225920,"Default Known Flow Node","Known Flow",300377.381891,680408.641355,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002168","Nodes","2168",21.000000,26.493597,"Default Known Flow Node","Known Flow",300157.983831,680520.830385,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002169","Nodes","2169",21.000000,26.493597,"Default Known Flow Node","Known Flow",300141.402827,680520.842385,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002170","Nodes","2170",21.000000,73.256163,"Default Known Flow Node","Known Flow",300357.590886,680480.110374,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002172","Nodes","2172",21.000000,27.146539,"Default Known Flow Node","Known Flow",299996.703787,680536.302390,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002165","Nodes","2165",21.000000,74.550981,"Default Known Flow Node","Known Flow",300342.350882,680485.331376,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002177","Nodes","2177",21.000000,26.435322,"Default Known Flow Node","Known Flow",300158.649832,680547.010393,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002179","Nodes","2179",21.000000,26.990564,"Default Known Flow Node","Known Flow",300087.392812,680521.968386,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002184","Nodes","2184",21.000000,26.990564,"DDS demands","Known Flow",300093.221257,680521.913292,,0.000000,,,,,,-3.989999,,,,,,-3.567929,-3.989999,,"",,,,,,"D1 PROFILE",,,,,
"64403700002182","Nodes","2182",21.000000,27.034528,"Default Known Flow Node","Known Flow",300059.796805,680522.451386,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002180","Nodes","2180",21.000000,26.990140,"DDS demands","Known Flow",300099.029815,680521.858386,,0.000000,,,,,,-1.019999,,,,,,-0.912102,-1.019999,,"",,,,,,"D1 PROFILE",,,,,
"64403700002183","Nodes","2183",21.000000,26.865437,"Default Known Flow Node","Known Flow",300093.800814,680552.785394,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002186","Nodes","2186",21.000000,39.688653,"Default Known Flow Node","Known Flow",300034.879798,680998.797516,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002188","Nodes","2188",21.000000,38.862666,"Default Known Flow Node","Known Flow",300044.789801,680683.567430,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002301","Nodes","2301",21.000000,32.594472,"Default Known Flow Node","Known Flow",300131.905824,680692.942432,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002192","Nodes","2192",21.000000,29.373805,"Default Known Flow Node","Known Flow",299841.904745,680578.020401,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002194","Nodes","2194",21.000000,29.193876,"Default Known Flow Node","Known Flow",299870.322753,680567.728398,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002195","Nodes","2195",21.000000,29.193876,"Default Known Flow Node","Known Flow",299861.353751,680567.714398,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002198","Nodes","2198",21.000000,38.797874,"Default Known Flow Node","Known Flow",299897.579760,680873.925482,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002199","Nodes","2199",21.000000,38.797874,"Default Known Flow Node","Known Flow",299899.928761,680855.066476,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002200","Nodes","2200",21.000000,29.511554,"Default Known Flow Node","Known Flow",299956.375776,680737.115444,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002201","Nodes","2201",21.000000,29.491713,"Default Known Flow Node","Known Flow",299956.480777,680735.518444,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002202","Nodes","2202",21.000000,26.500815,"Default Known Flow Node","Known Flow",300136.701826,680547.630393,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002204","Nodes","2204",21.000000,34.439863,"Default Known Flow Node","Known Flow",300097.010815,680660.690424,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002206","Nodes","2206",21.000000,29.683421,"Default Known Flow Node","Known Flow",299836.158744,680622.938413,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002242","Nodes","2242",21.000000,29.280788,"Default Known Flow Node","Known Flow",299851.960221,680653.394899,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002208","Nodes","2208",21.000000,44.499843,"Default Known Flow Node","Known Flow",300382.467892,681084.352539,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002231","Nodes","2231",21.000000,44.500221,"Default Known Flow Node","Known Flow",300382.926893,681085.885539,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002315","Nodes","2315",21.000000,29.607994,"Default Known Flow Node","Known Flow",299849.925748,680603.817408,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002213","Nodes","2213",21.000000,28.309978,"Default Known Flow Node","Known Flow",299960.868778,680614.121411,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002220","Nodes","2220",21.000000,28.068985,"Default Known Flow Node","Known Flow",299970.695780,680601.295407,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002222","Nodes","2222",21.000000,39.636453,"Default Known Flow Node","Known Flow",300040.888799,681016.464520,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002246","Nodes","2246",21.000000,28.651184,"Default Known Flow Node","Known Flow",299929.143769,680628.826415,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002230","Nodes","2230",21.000000,29.681474,"Default Known Flow Node","Known Flow",299835.316744,680610.676410,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002209","Nodes","2209",21.000000,44.511264,"Default Known Flow Node","Known Flow",300386.084893,681085.274539,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002232","Nodes","2232",21.000000,39.851171,"Default Known Flow Node","Known Flow",300015.354793,680972.641508,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002207","Nodes","2207",21.000000,28.472211,"Default Known Flow Node","Known Flow",299960.284778,680635.814417,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002237","Nodes","2237",21.000000,28.923257,"Default Known Flow Node","Known Flow",299901.624687,680651.645328,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002238","Nodes","2238",21.000000,27.060571,"Default Known Flow Node","Known Flow",300068.894019,680559.627458,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002290","Nodes","2290",21.000000,29.934438,"Default Known Flow Node","Known Flow",299948.481297,680828.546678,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002243","Nodes","2243",21.000000,29.233365,"Default Known Flow Node","Known Flow",299937.931771,680706.299436,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002245","Nodes","2245",21.000000,28.202015,"Default Known Flow Node","Known Flow",299959.640777,680601.117407,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002251","Nodes","2251",21.000000,26.578918,"Default Known Flow Node","Known Flow",300127.602823,680548.022393,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002252","Nodes","2252",21.000000,44.471146,"Default Known Flow Node","Known Flow",300376.250891,680973.492509,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002255","Nodes","2255",21.000000,39.772711,"Default Known Flow Node","Known Flow",300038.526799,680963.867506,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002257","Nodes","2257",21.000000,29.048760,"Default Known Flow Node","Known Flow",299857.442750,680642.255418,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002261","Nodes","2261",21.000000,39.889099,"Default Known Flow Node","Known Flow",300015.030792,680963.489506,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002262","Nodes","2262",21.000000,39.662311,"DDS demands","Known Flow",300058.707804,681009.106518,,0.000000,,,,,,-0.999999,,,,,,-0.894217,-0.999999,,"",,,,,,"D1 PROFILE",,,,,
"64403700002187","Nodes","2187",21.000000,39.687412,"Default Known Flow Node","Known Flow",300052.791803,681000.252516,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002264","Nodes","2264",21.000000,28.267933,"Default Known Flow Node","Known Flow",299956.675777,680572.038399,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002267","Nodes","2267",21.000000,29.677286,"Default Known Flow Node","Known Flow",299835.289744,680609.477410,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002234","Nodes","2234",21.000000,40.116442,"Default Known Flow Node","Known Flow",299858.476750,680953.445503,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700002272","Nodes","2272",21.000000,44.167866,"Default Known Flow Node","Known Flow",300351.557884,681088.907540,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
