"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64404500007236","Nodes","7236,",21.000000,35.530634,"Default Known Flow Node","Known Flow",272282.743246,668567.696133,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007220","Nodes","7220,",21.000000,33.065191,"Default Known Flow Node","Known Flow",272019.812557,668577.204708,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007213","Nodes","7213,",21.000000,27.253909,"Default Known Flow Node","Known Flow",272156.775212,668506.816116,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007239","Nodes","7239,",21.000000,34.609534,"Default Known Flow Node","Known Flow",272158.972573,668596.658655,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007245","Nodes","7245,",21.000000,31.013303,"Default Known Flow Node","Known Flow",272266.063242,668804.085197,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007247","Nodes","7247,",21.000000,29.342755,"Default Known Flow Node","Known Flow",272340.166262,668887.390220,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007246","Nodes","7246,",21.000000,30.804377,"Default Known Flow Node","Known Flow",272273.065244,668811.748199,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007248","Nodes","7248,",21.000000,34.764388,"Default Known Flow Node","Known Flow",271932.847151,668950.493237,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007249","Nodes","7249,",21.000000,34.764388,"Default Known Flow Node","Known Flow",271956.177157,668956.540239,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007250","Nodes","7250,",21.000000,34.635675,"Default Known Flow Node","Known Flow",272146.764209,668685.462165,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007251","Nodes","7251,",21.000000,34.635675,"Default Known Flow Node","Known Flow",272147.770210,668685.907165,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007253","Nodes","7253,",21.000000,34.531066,"Default Known Flow Node","Known Flow",272152.993211,668641.640153,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007254","Nodes","7254,",21.000000,32.396032,"Default Known Flow Node","Known Flow",272206.827226,668738.484179,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007259","Nodes","7259,",21.000000,34.531066,"Default Known Flow Node","Known Flow",272142.577208,668670.250161,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007266","Nodes","7266,",21.000000,34.574615,"Default Known Flow Node","Known Flow",272136.260034,668686.354542,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007261","Nodes","7261,",21.000000,34.802911,"Default Known Flow Node","Known Flow",272171.173216,668598.735141,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007262","Nodes","7262,",21.000000,34.624686,"Default Known Flow Node","Known Flow",272145.368209,668689.415166,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007268","Nodes","7268,",21.000000,34.709693,"Default Known Flow Node","Known Flow",272091.570194,668971.999243,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007269","Nodes","7269,",21.000000,35.923795,"Default Known Flow Node","Known Flow",272343.491263,668549.767128,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007270","Nodes","7270,",21.000000,35.923795,"Default Known Flow Node","Known Flow",272344.736263,668548.885128,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007271","Nodes","7271,",21.000000,36.831292,"Default Known Flow Node","Known Flow",272457.179614,668487.444705,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007283","Nodes","Logger 9740, Coatbridge Road",21.000000,36.826246,"Val Log Post","Known Flow",272458.975222,668484.814137,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007275","Nodes","7275,",21.000000,43.759697,"Default Known Flow Node","Known Flow",272733.052369,668139.421016,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007277","Nodes","7277,",21.000000,42.725242,"Default Known Flow Node","Known Flow",272741.532371,668272.625053,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007329","Nodes","7329,",21.000000,42.725242,"Default Known Flow Node","Known Flow",272746.437094,668255.874134,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007279","Nodes","7279,",21.000000,43.264959,"Default Known Flow Node","Known Flow",272757.158375,668207.859035,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007280","Nodes","7280,",21.000000,43.264959,"Default Known Flow Node","Known Flow",272760.452376,668192.898031,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007281","Nodes","7281,",21.000000,36.601969,"Default Known Flow Node","Known Flow",272457.149294,668540.686126,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007282","Nodes","7282,",21.000000,36.601702,"DDS demands","Known Flow",272455.012293,668541.748126,,0.000000,,,,-3.549999,,,,,-3.174473,-3.549999,,"",,,,"D1 PROFILE",,,,
"64404500007232","Nodes","7232,",21.000000,36.860705,"Default Known Flow Node","Known Flow",272460.855865,668483.959312,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007284","Nodes","7284,",21.000000,39.090506,"Default Known Flow Node","Known Flow",272605.582334,668122.726012,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007285","Nodes","7285,",21.000000,39.186000,"Default Known Flow Node","Known Flow",272625.819340,668132.900015,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007315","Nodes","7315,",21.000000,39.114107,"Default Known Flow Node","Known Flow",272581.962896,668147.451475,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007286","Nodes","7286,",21.000000,39.684852,"Default Known Flow Node","Known Flow",272660.510349,668183.667028,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007288","Nodes","7288,",21.000000,43.387544,"Default Known Flow Node","Known Flow",272735.888370,668202.989034,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007289","Nodes","Logger 9772, Garliston Road",21.000000,43.433181,"Val Log Post","Known Flow",272727.945367,668201.281033,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007290","Nodes","7290,",21.000000,43.775535,"Default Known Flow Node","Known Flow",272741.703371,668141.375017,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007292","Nodes","7292,",21.000000,35.795494,"Default Known Flow Node","Known Flow",272319.424256,668552.605129,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007293","Nodes","7293,",21.000000,35.795494,"Default Known Flow Node","Known Flow",272323.615257,668561.685131,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007294","Nodes","7294,",21.000000,36.601702,"Default Known Flow Node","Known Flow",272454.061293,668540.008125,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007295","Nodes","7295,",21.000000,36.601702,"Default Known Flow Node","Known Flow",272453.581293,668539.131125,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007296","Nodes","7296,",21.000000,38.823846,"Default Known Flow Node","Known Flow",272627.256340,668236.403043,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007298","Nodes","7298,",21.000000,39.628657,"Default Known Flow Node","Known Flow",272654.458347,668179.967027,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007299","Nodes","7299,",21.000000,39.628657,"Default Known Flow Node","Known Flow",272658.756349,668173.528026,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007301","Nodes","7301,",21.000000,43.313403,"Default Known Flow Node","Known Flow",272722.967663,668222.441744,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007287","Nodes","7287,",21.000000,43.306186,"Default Known Flow Node","Known Flow",272724.253084,668222.689493,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007305","Nodes","7305,",21.000000,38.843540,"Default Known Flow Node","Known Flow",272603.602334,668272.691053,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007307","Nodes","7307,",21.000000,42.256439,"Default Known Flow Node","Known Flow",272703.620361,668286.895056,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007328","Nodes","7328,",21.000000,42.920628,"Default Known Flow Node","Known Flow",272715.957364,668246.937046,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007309","Nodes","7309,",21.000000,43.254114,"Default Known Flow Node","Known Flow",272753.902374,668221.245039,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007312","Nodes","7312,",21.000000,36.325985,"Default Known Flow Node","Known Flow",272413.018282,668531.910123,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007317","Nodes","7317,",21.000000,39.187714,"Default Known Flow Node","Known Flow",272629.618341,668135.193015,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007320","Nodes","7320,",21.000000,42.243108,"Default Known Flow Node","Known Flow",272687.951357,668297.868059,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007321","Nodes","7321,",21.000000,43.757321,"Default Known Flow Node","Known Flow",272773.319380,668142.792017,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007322","Nodes","7322,",21.000000,43.809936,"Default Known Flow Node","Known Flow",272743.141372,668135.427015,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007323","Nodes","7323,",21.000000,43.313403,"Default Known Flow Node","Known Flow",272722.566794,668224.202081,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007326","Nodes","7326,",21.000000,35.923795,"Default Known Flow Node","Known Flow",272339.155284,668537.258173,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007325","Nodes","Logger 9519, Main Street",21.000000,35.923795,"Val Log Post","Known Flow",272340.849262,668540.722126,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007327","Nodes","7327,",21.000000,36.601702,"Default Known Flow Node","Known Flow",272452.862293,668537.814125,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007278","Nodes","7278,",21.000000,42.662965,"Default Known Flow Node","Known Flow",272751.360374,668239.762044,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007330","Nodes","7330,",21.000000,43.757321,"Default Known Flow Node","Known Flow",272768.654378,668163.580023,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007332","Nodes","7332,",21.000000,35.795494,"Default Known Flow Node","Known Flow",272319.155228,668546.584182,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007333","Nodes","7333,",21.000000,44.851411,"Default Known Flow Node","Known Flow",272793.072830,667969.719769,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007324","Nodes","7324,",21.000000,44.851411,"Default Known Flow Node","Known Flow",272793.712385,667965.716969,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007334","Nodes","7334,",21.000000,28.865150,"Default Known Flow Node","Known Flow",272392.325276,668945.362236,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007339","Nodes","7339,",21.000000,28.865150,"Default Known Flow Node","Known Flow",272402.439212,668937.041340,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007340","Nodes","7340,",21.000000,28.865150,"Default Known Flow Node","Known Flow",272403.335279,668938.787234,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007342","Nodes","7342,",21.000000,36.037676,"Default Known Flow Node","Known Flow",272579.179327,670373.735624,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007344","Nodes","7344,",21.000000,35.591740,"Default Known Flow Node","Known Flow",272792.043385,670114.062554,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007345","Nodes","7345,",21.000000,35.461149,"Default Known Flow Node","Known Flow",272839.879398,670108.460552,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007346","Nodes","7346,",21.000000,35.633530,"Default Known Flow Node","Known Flow",272906.728416,669794.984467,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007348","Nodes","7348,",21.000000,35.683417,"Default Known Flow Node","Known Flow",272907.846416,669810.357471,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007353","Nodes","7353,",21.000000,35.628069,"Default Known Flow Node","Known Flow",272804.203388,670128.638558,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007354","Nodes","7354,",21.000000,35.323391,"Default Known Flow Node","Known Flow",273046.124454,670125.654557,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007355","Nodes","7355,",21.000000,35.362091,"Default Known Flow Node","Known Flow",272886.869411,669834.940478,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007357","Nodes","7357,",21.000000,35.318628,"Default Known Flow Node","Known Flow",272892.910363,669838.752190,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007358","Nodes","7358,",21.000000,35.683417,"Default Known Flow Node","Known Flow",272913.820682,669799.103893,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007349","Nodes","7349,",21.000000,35.944803,"Default Known Flow Node","Known Flow",273094.581467,669507.631389,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007359","Nodes","7359,",21.000000,34.547677,"Default Known Flow Node","Known Flow",272667.930351,670520.342664,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007350","Nodes","7350,",21.000000,35.052462,"DDS demands","Known Flow",272690.047357,670482.370654,,0.000000,,,,-13.069999,,,,,-11.687427,-13.069999,,"",,,,"D1 PROFILE",,,,
"64404500007361","Nodes","7361,",21.000000,35.051570,"Default Known Flow Node","Known Flow",272704.341361,670488.308656,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007364","Nodes","7364,",21.000000,34.866639,"Default Known Flow Node","Known Flow",272770.418379,670500.168659,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007365","Nodes","7365,",21.000000,34.822958,"Default Known Flow Node","Known Flow",272822.285393,670539.399669,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007367","Nodes","7367,",21.000000,36.154500,"Default Known Flow Node","Known Flow",273205.179497,669382.176355,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007368","Nodes","7368,",21.000000,36.154500,"Default Known Flow Node","Known Flow",273203.888497,669383.654355,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007369","Nodes","7369,",21.000000,35.952969,"Default Known Flow Node","Known Flow",273241.429507,669326.344339,,0.000000,,,,0.000000,,,,,0.000000,0.000000,,"",,,,"D1 PROFILE",,,,
"64404500007371","Nodes","7371,",21.000000,36.025857,"Default Known Flow Node","Known Flow",273122.178475,669469.002378,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007310","Nodes","7310,",21.000000,35.987753,"Default Known Flow Node","Known Flow",273128.812476,669458.869375,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007372","Nodes","7372,",21.000000,36.241455,"Default Known Flow Node","Known Flow",273195.228495,669372.726352,,0.000000,,,,0.000000,,,,,0.000000,0.000000,,"",,,,"D1 PROFILE",,,,
"64404500007374","Nodes","7374,",21.000000,36.239774,"Default Known Flow Node","Known Flow",273213.269499,669352.959347,,0.000000,,,,0.000000,,,,,0.000000,0.000000,,"",,,,"D1 PROFILE",,,,
"64404500007182","Nodes","7182,",21.000000,25.417423,"Default Known Flow Node","Known Flow",271500.431033,668638.265152,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007093","Nodes","7093,",21.000000,21.011032,"Default Known Flow Node","Known Flow",271179.085946,668867.324214,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007291","Nodes","7291,",21.000000,43.759697,"Default Known Flow Node","Known Flow",272724.284366,668123.172012,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007314","Nodes","7314,",21.000000,36.601969,"Default Known Flow Node","Known Flow",272458.802294,668543.771126,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007300","Nodes","7300,",21.000000,43.306141,"Default Known Flow Node","Known Flow",272724.841367,668220.295038,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007373","Nodes","7373,",21.000000,36.154500,"Default Known Flow Node","Known Flow",273209.005498,669385.810356,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007054","Nodes","7054,",21.000000,21.309868,"Default Known Flow Node","Known Flow",271251.968966,668758.616185,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007176","Nodes","7176,",21.000000,22.327576,"Default Known Flow Node","Known Flow",271487.045030,668660.634158,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007258","Nodes","7258,",21.000000,32.963785,"Default Known Flow Node","Known Flow",272014.215173,668650.084155,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007308","Nodes","7308,",21.000000,42.299524,"Default Known Flow Node","Known Flow",272695.682359,668265.702051,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007341","Nodes","7341,",21.000000,28.807597,"Default Known Flow Node","Known Flow",272399.775278,668884.319219,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007335","Nodes","7335,",21.000000,28.865150,"Default Known Flow Node","Known Flow",272406.280280,668933.881233,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007343","Nodes","7343,",21.000000,35.318628,"Default Known Flow Node","Known Flow",272898.656414,669828.809476,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007356","Nodes","7356,",21.000000,35.362091,"Default Known Flow Node","Known Flow",272884.855410,669838.678479,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007347","Nodes","7347,",21.000000,35.633530,"Default Known Flow Node","Known Flow",272909.299417,669789.465465,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500007370","Nodes","7370,",21.000000,35.952969,"Default Known Flow Node","Known Flow",273270.121515,669337.132342,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000019","Nodes","19,",21.000000,25.698404,"Default Known Flow Node","Known Flow",271537.913365,668646.552322,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000004","Nodes","4,",21.000000,36.831292,"Default Known Flow Node","Known Flow",272458.446127,668486.243961,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000006","Nodes","6,",21.000000,36.826246,"Default Known Flow Node","Known Flow",272460.319049,668483.336019,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000014","Nodes","14,",21.000000,43.273581,"Default Known Flow Node","Known Flow",272723.570637,668224.740135,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000008","Nodes","8,",21.000000,32.361267,"Default Known Flow Node","Known Flow",271957.764050,668547.670758,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000012","Nodes","12,",21.000000,43.320377,"Default Known Flow Node","Known Flow",272723.210404,668221.199951,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000010","Nodes","10,",21.000000,33.043791,"Default Known Flow Node","Known Flow",272019.024250,668577.056095,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500001000","Nodes","1000,",21.000000,22.497853,"Default Known Flow Node","Known Flow",271405.745910,668711.493468,,0.000000,,,,0.000000,,,,,0.000000,0.000000,,"",,,,"D1 PROFILE",,,,
"64404500000909","Nodes","909,",21.000000,21.274085,"DDS demands","Known Flow",271182.076866,668833.483106,,0.000000,,,,-9.409999,,,,,-8.414590,-9.409999,,"",,,,"D1 PROFILE",,,,
"64404500001694","Nodes","1694,",21.000000,34.519978,"DDS demands","Known Flow",272155.733212,668555.517130,,0.000000,,,,-2.779999,,,,,-2.485925,-2.779999,,"",,,,"D1 PROFILE",,,,
"64404500000903","Nodes","903, P07112283, Carrick Place, 12.9",22.999998,27.253909,"CSEP DDS Matched","Known Flow",272156.493149,668519.999197,,0.000000,,,,,-12.899999,,,,-11.535410,-12.899999,,"",,,,,"DC PROFILE",,,
"64404500001008","Nodes","1008,",34.000000,36.325985,"Default Known Flow Node","Known Flow",272406.170292,668524.711372,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500001696","Nodes","1696, P00105327, Main Street, 128.3",33.000000,36.606477,"CSEP DDS Matched","Known Flow",272438.213708,668505.340547,,0.000000,-17.639999,,,-10.459999,-128.300005,,,,-139.855677,-156.400004,,"","C1 PROFILE",,,"D1 PROFILE","DC PROFILE",,,
"64404500002605","Nodes","2605,",21.000000,42.662965,"DDS demands","Known Flow",272750.231120,668243.457679,,0.000000,,,,-9.529999,,,,,-8.521896,-9.529999,,"",,,,"D1 PROFILE",,,,
"64404500001725","Nodes","1725,",21.000000,24.963280,"DDS demands","Known Flow",271439.959017,668592.181140,,0.000000,,,,-5.659999,,,,,-5.061273,-5.659999,,"",,,,"D1 PROFILE",,,,
"64404500000933","Nodes","933,",21.000000,21.273847,"DDS demands","Known Flow",271206.045953,668706.932171,,0.000000,,,,-3.130000,,,,,-2.798902,-3.130000,,"",,,,"D1 PROFILE",,,,
"64404500000943","Nodes","943,",21.000000,21.547554,"DDS demands","Known Flow",271476.795027,669038.509261,,0.000000,-15.339999,-39.050001,,-4.800000,,,,,-52.928760,-59.190001,,"","C1 PROFILE","C2 PROFILE",,"D1 PROFILE",,,,
"64404500000930","Nodes","930,",21.000000,31.165919,"Default Known Flow Node","Known Flow",271834.814124,668491.319112,,0.000000,,,,0.000000,,,,,0.000000,0.000000,,"",,,,"D1 PROFILE",,,,
"64404500000921","Nodes","921, P00068937, Inchneuk Road, 103.39",25.000000,32.521652,"CSEP DDS Matched","Known Flow",272170.509297,668698.934441,,0.000000,,,,,-103.390002,,,,-92.453194,-103.390002,,"",,,,,"DC PROFILE",,,
"64404500001695","Nodes","1695,",21.000000,28.841758,"DDS demands","Known Flow",272415.941283,668972.283243,,0.000000,,,,-3.049999,,,,,-2.727364,-3.049999,,"",,,,"D1 PROFILE",,,,
"64404500000904","Nodes","904,",21.000000,28.807597,"DDS demands","Known Flow",272361.584268,668909.997226,,0.000000,,,,-16.850000,,,,,-15.067571,-16.850000,,"",,,,"D1 PROFILE",,,,
"64404500002601","Nodes","2601,",21.000000,39.158758,"DDS demands","Known Flow",272640.613344,668141.666017,,0.000000,,,,-6.110000,,,,,-5.463671,-6.110000,,"",,,,"D1 PROFILE",,,,
"64404500002607","Nodes","2607,",21.000000,44.061029,"DDS demands","Known Flow",272750.976489,668092.137449,,0.000000,,-23.020001,,-5.300000,,,,,-25.324251,-28.320002,,"",,"C2 PROFILE",,"D1 PROFILE",,,,
"64404500002606","Nodes","2606,",21.000000,43.640781,"DDS demands","Known Flow",272782.790382,668098.852005,,0.000000,,,,-5.039999,,,,,-4.506857,-5.039999,,"",,,,"D1 PROFILE",,,,
"64404500003061","Nodes","3061,",21.000000,35.753259,"DDS demands","Known Flow",273256.653511,669311.239335,,0.000000,,,,-13.999999,,,,,-12.519050,-13.999999,,"",,,,"",,,,
"64404500005956","Nodes","5956,",21.000000,21.533099,"DDS demands","Known Flow",271253.218966,668826.791203,,0.000000,,,,-15.200000,,,,,-13.592112,-15.200000,,"",,,,"D1 PROFILE",,,,
"64404500001755","Nodes","1755,",21.000000,23.003112,"DDS demands","Known Flow",271310.088982,668610.610145,,0.000000,,,,-1.789999,,,,,-1.600649,-1.789999,,"",,,,"D1 PROFILE",,,,
"64404500005233","Nodes","5233,",21.000000,21.901230,"DDS demands","Known Flow",271370.110998,668951.194237,,0.000000,,,,-13.069999,,,,,-11.687427,-13.069999,,"",,,,"D1 PROFILE",,,,
"64404500000916","Nodes","916,",21.000000,31.745822,"DDS demands","Known Flow",271891.157140,668516.707119,,0.000000,-11.649999,,,-9.819999,,,,,-19.198856,-21.470000,,"","C1 PROFILE",,,"D1 PROFILE",,,,
"64404500000015","Nodes","15,",21.000000,42.243108,"Default Known Flow Node","Known Flow",272703.386997,668287.761620,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500001014","Nodes","1014,",21.000000,34.145255,"DDS demands","Known Flow",272584.507328,670571.800678,,0.000000,,,,-14.789999,,,,,-13.225482,-14.789999,,"",,,,"D1 PROFILE",,,,
"64404500002242","Nodes","2242,",21.000000,22.061398,"DDS demands","Known Flow",271391.994004,668644.127154,,0.000000,,,,-6.610000,,,,,-5.910780,-6.610000,,"",,,,"D1 PROFILE",,,,
"64404500000024","Nodes","24,",21.000000,25.203157,"Default Known Flow Node","Known Flow",271507.183626,668609.567828,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500005958","Nodes","5958,",21.000000,21.313005,"DDS demands","Known Flow",271219.211957,668801.628197,,0.000000,,,,-3.140000,,,,,-2.807844,-3.140000,,"",,,,"D1 PROFILE",,,,
"64404500001749","Nodes","1749,",21.000000,21.701979,"DDS demands","Known Flow",271349.771539,668672.343627,,0.000000,,,,-5.789999,,,,,-5.177521,-5.789999,,"",,,,"D1 PROFILE",,,,
"64404500000908","Nodes","908,",21.000000,20.395645,"DDS demands","Known Flow",271088.270921,668893.954222,,0.000000,,,,-1.519999,,,,,-1.359211,-1.519999,,"",,,,"D1 PROFILE",,,,
"64404500001025","Nodes","1025,",21.000000,25.326605,"DDS demands","Known Flow",271502.811034,668642.917153,,0.000000,,,,-1.700000,,,,,-1.520170,-1.700000,,"",,,,"D1 PROFILE",,,,
"64404500000944","Nodes","944,",21.000000,21.810807,"DDS demands","Known Flow",271574.698054,669054.849265,,0.000000,,,,-16.549998,,,,,-14.799305,-16.549998,,"",,,,"D1 PROFILE",,,,
