"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)"
"64305700000123","Nodes","Newmains DG, Constant, Site ID 5933",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",311970.107046,674624.851781,,1979.600015,,,,,,,238.569917,266.791710,,"",,,,,,
"64305700000043","Nodes","43",21.000000,34.041117,"DDS demands","Known Flow",312371.543155,674605.399776,,0.000000,,,,-4.460000,,,-3.988211,-4.460000,,"",,,,"D1 PROFILE",,
"64305700001002","Nodes","1002",21.000000,34.041117,"Default Known Flow Node","Known Flow",312374.497434,674604.190082,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462542","Nodes","1462542",21.000000,33.187125,"Default Known Flow Node","Known Flow",312377.845033,674602.632970,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000081","Nodes","81",21.000000,32.919142,"Default Known Flow Node","Known Flow",312376.430156,674573.306767,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000091","Nodes","91",21.000000,29.930688,"Default Known Flow Node","Known Flow",312363.408153,674598.669774,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000094","Nodes","94",21.000000,29.906377,"Default Known Flow Node","Known Flow",312363.737341,674599.731706,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000053","Nodes","10000053",21.000000,27.337673,"DDS demands","Known Flow",312423.802482,674454.564049,,0.000000,,-13.199999,,0.000000,,,-11.803675,-13.199999,,"",,"",,"C2 PROFILE",,
"64305700000035","Nodes","35",21.000000,38.109800,"DDS demands","Known Flow",312353.743150,674656.815790,,0.000000,,,,-2.890000,,,-2.584289,-2.890000,,"",,,,"D1 PROFILE",,
"64305700000079","Nodes","79",21.000000,27.940164,"Default Known Flow Node","Known Flow",312380.896157,674260.355682,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462544","Nodes","1462544",21.000000,40.811136,"Default Known Flow Node","Known Flow",312248.745121,674679.404796,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000136","Nodes","10000136",21.000000,40.766777,"Default Known Flow Node","Known Flow",312094.027079,674691.088799,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000076","Nodes","76",21.000000,27.012704,"Default Known Flow Node","Known Flow",312582.214274,674563.643021,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000074","Nodes","10000074",21.000000,27.009922,"Default Known Flow Node","Known Flow",312582.192212,674563.110764,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000036","Nodes","36",21.000000,40.843429,"DDS demands","Known Flow",312286.655132,674677.275795,,0.000000,,,,-15.630000,,,-13.976626,-15.630000,,"",,,,"D1 PROFILE",,
"64305700000037","Nodes","37",21.000000,40.742008,"DDS demands","Known Flow",312250.036122,674715.443806,,0.000000,,,,-5.729999,,,-5.123868,-5.729999,,"",,,,"D1 PROFILE",,
"64305701462490","Nodes","1462490",21.000000,32.795542,"Default Known Flow Node","Known Flow",312454.844177,674579.689769,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000084","Nodes","84",21.000000,32.795542,"Default Known Flow Node","Known Flow",312455.121178,674581.570769,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000085","Nodes","85",21.000000,32.675871,"Default Known Flow Node","Known Flow",312455.343178,674584.077770,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000122","Nodes","10000122",21.000000,40.937683,"Default Known Flow Node","Known Flow",312348.744691,674661.277195,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462498","Nodes","1462498",21.000000,41.546782,"Default Known Flow Node","Known Flow",312351.605909,674660.458493,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000095","Nodes","10000095",21.000000,33.741929,"Default Known Flow Node","Known Flow",312369.327154,674599.949774,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700326835","Nodes","326835",21.000000,27.381319,"Default Known Flow Node","Known Flow",312429.615171,674466.095738,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700326848","Nodes","326848",21.000000,29.930688,"Default Known Flow Node","Known Flow",312361.173152,674599.311774,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462505","Nodes","1462505",21.000000,33.133715,"Default Known Flow Node","Known Flow",312387.071159,674593.456773,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000142","Nodes","Logger 9495, Allan Park",21.000000,40.740821,"Val Log Cath","Known Flow",312092.115079,674705.675803,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000074","Nodes","74",21.000000,40.208587,"DDS demands","Known Flow",312090.365078,674717.650806,,0.000000,,,,-5.280000,,,-4.721470,-5.280000,,"",,,,"D1 PROFILE",,
"64305700000028","Nodes","28",21.000000,42.159182,"DDS demands","Known Flow",312353.047702,674822.509142,,0.000000,,,,-3.289999,,,-2.941976,-3.289999,,"",,,,"D1 PROFILE",,
"64305700000131","Nodes","131",21.000000,41.627528,"DDS demands","Known Flow",312350.959149,674680.352796,,0.000000,,,,-4.889999,,,-4.372725,-4.889999,,"",,,,"D1 PROFILE",,
"64305700000129","Nodes","129",21.000000,41.655391,"DDS demands","Known Flow",312358.876151,674677.543795,,0.000000,,,,-3.289999,,,-2.941976,-3.289999,,"",,,,"D1 PROFILE",,
"64305710000132","Nodes","10000132",21.000000,40.812463,"Default Known Flow Node","Known Flow",312246.996121,674681.155796,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462563","Nodes","1462563",21.000000,27.012704,"Default Known Flow Node","Known Flow",312583.136212,674563.811764,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000090","Nodes","90",21.000000,33.127281,"Default Known Flow Node","Known Flow",312390.153160,674598.857774,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000086","Nodes","86",21.000000,33.135504,"Default Known Flow Node","Known Flow",312379.756973,674586.892773,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000088","Nodes","88",21.000000,33.135504,"Default Known Flow Node","Known Flow",312385.158158,674593.923773,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462588","Nodes","1462588",21.000000,32.919142,"Default Known Flow Node","Known Flow",312392.618161,674569.693766,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001005","Nodes","1005",21.000000,37.814324,"Default Known Flow Node","Known Flow",312358.764856,674655.127714,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000404","Nodes","404",21.000000,27.024601,"Point Loads","Known Flow",312625.249299,674568.403004,,0.000000,,,,,,-3.690000,-3.299664,-3.690000,,"",,,,,,"PL-AF PROFILE"
"64305700000020","Nodes","20, Cobbles Close",21.000000,22.367238,"Point Loads","Known Flow",312663.564234,674315.667697,,0.000000,,,,,,-11.079999,-9.907934,-11.079999,,"",,,,,,"PL-AF PROFILE"
"64305700000297","Nodes","297",21.000000,29.906377,"Default Known Flow Node","Known Flow",312367.638154,674598.563774,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000097","Nodes","97",21.000000,33.739841,"DDS demands","Known Flow",312364.001153,674596.965774,,0.000000,,,,-14.810000,,,-13.243367,-14.810000,,"",,,,"D1 PROFILE",,
"64305700000170","Nodes","170",21.000000,33.741670,"Default Known Flow Node","Known Flow",312368.376581,674595.664333,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000163","Nodes","163",21.000000,40.766218,"Default Known Flow Node","Known Flow",312095.394663,674662.532962,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000155","Nodes","10000155",21.000000,33.135504,"Default Known Flow Node","Known Flow",312383.057335,674594.028195,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000162","Nodes","162",21.000000,75.032568,"Default Known Flow Node","Known Flow",311970.157091,674625.959318,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000098","Nodes","98",21.000000,33.741670,"Default Known Flow Node","Known Flow",312374.013155,674593.987773,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000300","Nodes","300",21.000000,33.133715,"Default Known Flow Node","Known Flow",312388.771159,674599.359774,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000180","Nodes","180",21.000000,26.464792,"Default Known Flow Node","Known Flow",312560.860989,674310.768532,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000181","Nodes","181",21.000000,22.400593,"Default Known Flow Node","Known Flow",312663.965780,674316.671693,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000186","Nodes","186",21.000000,49.828131,"DDS demands","Known Flow",312958.815315,674957.024871,,0.000000,-4.849999,,,-10.069999,,,-13.341730,-14.919999,,"","",,,"D1 PROFILE",,
"64305700000199","Nodes","ALMONDHILL STEADINGS RRI",21.000000,50.000011,"Default Known Pressure Node","Known Pressure",312955.038314,674957.249872,,0.000000,,,,,,,31.592717,35.329999,,"",,,,,,
"64305700000253","Nodes","253",21.000000,24.787977,"DDS demands","Known Flow",312585.964213,674458.674736,,0.000000,,,,-3.059999,,,-2.736306,-3.059999,,"",,,,"D1 PROFILE",,
"64305700000254","Nodes","254",21.000000,24.787977,"Default Known Flow Node","Known Flow",312562.448207,674440.474731,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000255","Nodes","255",21.000000,39.433645,"DDS demands","Known Flow",313008.476328,675008.835886,,0.000000,,,,-10.529999,,,-9.416113,-10.529999,,"",,,,"D1 PROFILE",,
"64305710000200","Nodes","10000200",21.000000,49.712816,"Default Known Flow Node","Known Flow",312977.376320,674964.274873,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000042","Nodes","42",21.000000,36.228522,"DDS demands","Known Flow",312461.556179,674648.544788,,0.000000,,,,-4.249999,,,-3.800425,-4.249999,,"",,,,"D1 PROFILE",,
"64305700000099","Nodes","99",21.000000,29.733390,"DDS demands","Known Flow",312319.548170,674608.557099,,0.000000,,,,-3.629999,,,-3.246011,-3.629999,,"",,,,"D1 PROFILE",,
"64305701462503","Nodes","1462503",21.000000,72.969888,"DDS demands","Known Flow",312048.226067,674735.084811,-5.340000,0.000000,,,,-5.339999,,,-10.115123,-11.311698,"D1 PROFILE","",,,,"",,
"64305701462573","Nodes","1462573",21.000000,70.108755,"DDS demands","Known Flow",312103.101082,674850.085842,,0.000000,,,,-5.209999,,,-4.658875,-5.209999,,"",,,,"D1 PROFILE",,
"64305701462489","Nodes","1462489",21.000000,70.206037,"DDS demands","Known Flow",312032.976063,674883.335851,,0.000000,,,,-4.489999,,,-4.015038,-4.489999,,"",,,,"D1 PROFILE",,
"64305701462492","Nodes","1462492",21.000000,70.511364,"DDS demands","Known Flow",311816.145004,674958.495872,,0.000000,,,,-15.540000,,,-13.896146,-15.540000,,"",,,,"D1 PROFILE",,
"64305700000024","Nodes","21",21.000000,42.932489,"DDS demands","Known Flow",312459.147913,674910.481196,,0.000000,,,,-2.409999,,,-2.155065,-2.409999,,"",,,,"D1 PROFILE",,
"64305700000007","Nodes","7",21.000000,28.187901,"Default Known Flow Node","Known Flow",312293.638818,674296.077807,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000146","Nodes","146, 13 x Flats @ Bowling Green Road, NA:16889",21.000000,22.637604,"Point Loads","Known Flow",312561.779045,674482.822032,,0.000000,,,,,,-20.090000,-17.964837,-20.090000,,"",,,,,,"PL-AF PROFILE"
"64305700001006","Nodes","1006",21.000000,27.533076,"Default Known Flow Node","Known Flow",312188.389105,674319.455698,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001007","Nodes","1007",21.000000,27.548799,"Default Known Flow Node","Known Flow",312188.112105,674317.259697,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001170","Nodes","1170",21.000000,27.234799,"DDS demands","Known Flow",312204.077537,674427.111656,,0.000000,,,,-17.780000,,,-15.899194,-17.780000,,"",,,,"D1 PROFILE",,
"64305700001012","Nodes","1012",21.000000,28.213111,"Default Known Flow Node","Known Flow",312282.077130,674315.471697,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001013","Nodes","1013",21.000000,28.213111,"Default Known Flow Node","Known Flow",312283.452131,674315.721697,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001016","Nodes","1016",21.000000,25.700410,"Default Known Flow Node","Known Flow",312296.280134,673835.338566,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001011","Nodes","1011",21.000000,25.691136,"Default Known Flow Node","Known Flow",312330.152144,673984.900607,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001021","Nodes","1021",21.000000,25.783415,"Default Known Flow Node","Known Flow",312386.524977,674126.003445,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001025","Nodes","1025",21.000000,27.536417,"Default Known Flow Node","Known Flow",312184.893104,674319.759698,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001027","Nodes","1027",21.000000,26.612904,"DDS demands","Known Flow",312533.554199,674336.669703,,0.000000,0.000000,,,,,,0.000000,0.000000,,"","C1 PROFILE",,,,,
"64305700001031","Nodes","1031",21.000000,40.812463,"Default Known Flow Node","Known Flow",312248.869121,674681.024796,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001043","Nodes","1043",21.000000,27.010296,"Default Known Flow Node","Known Flow",312122.422087,674373.423713,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001045","Nodes","1045",21.000000,28.845189,"Default Known Flow Node","Known Flow",312280.861130,674452.845734,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001082","Nodes","1082",21.000000,28.758286,"Default Known Flow Node","Known Flow",312302.411136,674452.828734,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001047","Nodes","1047",21.000000,40.819589,"Default Known Flow Node","Known Flow",312137.564091,674728.003809,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001052","Nodes","1052",21.000000,33.222087,"Default Known Flow Node","Known Flow",312363.842153,674575.792768,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001056","Nodes","1056",21.000000,41.186190,"Default Known Flow Node","Known Flow",312280.009130,674821.226835,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001058","Nodes","1058",21.000000,28.246894,"Default Known Flow Node","Known Flow",312350.720480,674452.852548,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001063","Nodes","1063",21.000000,40.173022,"Default Known Flow Node","Known Flow",312348.776149,674658.282790,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001064","Nodes","1064",21.000000,40.939696,"Default Known Flow Node","Known Flow",312349.652149,674661.023791,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001044","Nodes","1044",21.000000,26.603871,"Default Known Flow Node","Known Flow",312136.773091,674468.644739,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001072","Nodes","1072",21.000000,40.831552,"Default Known Flow Node","Known Flow",312197.647107,674684.917797,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001073","Nodes","1073",21.000000,40.858598,"Default Known Flow Node","Known Flow",312192.866106,674760.934818,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001077","Nodes","1077",21.000000,42.532099,"Default Known Flow Node","Known Flow",312378.221157,674867.227847,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001078","Nodes","1078",21.000000,42.527960,"Default Known Flow Node","Known Flow",312379.578157,674865.128846,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001086","Nodes","1086",21.000000,26.149775,"DDS demands","Known Flow",312118.611086,674610.048777,,0.000000,,,,-13.229999,,,-11.830502,-13.229999,,"",,,,"D1 PROFILE",,
"64305700001040","Nodes","1040",21.000000,27.294914,"Default Known Flow Node","Known Flow",312217.904113,674531.250756,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001088","Nodes","1088",21.000000,29.099475,"Default Known Flow Node","Known Flow",312281.247130,674526.041754,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001076","Nodes","1076",21.000000,40.901473,"Default Known Flow Node","Known Flow",312190.194105,674793.860827,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001094","Nodes","1094",21.000000,29.167121,"Default Known Flow Node","Known Flow",312286.280132,674525.916754,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001104","Nodes","1104",21.000000,29.167121,"Default Known Flow Node","Known Flow",312284.336131,674526.003754,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001105","Nodes","1105",21.000000,26.972551,"Default Known Flow Node","Known Flow",312210.899111,674560.304764,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001110","Nodes","1110",21.000000,38.109800,"Default Known Flow Node","Known Flow",312354.168150,674658.429790,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001111","Nodes","1111",21.000000,42.264478,"Default Known Flow Node","Known Flow",312359.804152,674846.429841,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001113","Nodes","1113",21.000000,73.558325,"Default Known Flow Node","Known Flow",311972.086046,674896.820855,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001108","Nodes","1108",21.000000,40.739937,"Default Known Flow Node","Known Flow",312092.615079,674705.677803,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001126","Nodes","1126",21.000000,29.150843,"Default Known Flow Node","Known Flow",312282.302131,674527.199755,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001174","Nodes","1174",21.000000,40.766218,"Default Known Flow Node","Known Flow",312096.477014,674662.678958,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001131","Nodes","1131",21.000000,26.999570,"Default Known Flow Node","Known Flow",312220.620114,674559.824763,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001134","Nodes","1134",21.000000,27.100128,"DDS demands","Known Flow",312204.229109,674486.452743,,0.000000,,,,-6.719999,,,-6.009144,-6.719999,,"",,,,"D1 PROFILE",,
"64305700001135","Nodes","1135",21.000000,36.281194,"Default Known Flow Node","Known Flow",312409.805165,674653.390789,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001144","Nodes","1144",21.000000,33.190994,"Default Known Flow Node","Known Flow",312377.548725,674601.863912,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001141","Nodes","1141",21.000000,28.114131,"Default Known Flow Node","Known Flow",312413.841166,674529.849755,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001145","Nodes","1145",21.000000,42.122179,"Default Known Flow Node","Known Flow",312344.745147,674768.971820,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001151","Nodes","1151",21.000000,26.813746,"Default Known Flow Node","Known Flow",312135.930060,674442.912638,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001152","Nodes","1152",21.000000,26.769952,"Default Known Flow Node","Known Flow",312157.063096,674420.499725,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001153","Nodes","1153",21.000000,26.006464,"Default Known Flow Node","Known Flow",312114.004085,674538.702758,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001155","Nodes","1155",21.000000,26.004561,"Default Known Flow Node","Known Flow",312044.076066,674526.420754,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001097","Nodes","1097",21.000000,41.546782,"Default Known Flow Node","Known Flow",312352.382150,674660.279791,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001159","Nodes","1159",21.000000,42.182405,"Default Known Flow Node","Known Flow",312351.502969,674795.782019,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001157","Nodes","1157",21.000000,29.596964,"Default Known Flow Node","Known Flow",312277.318129,674623.419781,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001158","Nodes","1158",21.000000,42.172472,"Default Known Flow Node","Known Flow",312347.153183,674795.931908,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001171","Nodes","1171",21.000000,27.191046,"Default Known Flow Node","Known Flow",312186.555104,674414.924724,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001142","Nodes","1142",21.000000,40.809513,"Default Known Flow Node","Known Flow",312182.632103,674697.019801,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001177","Nodes","1177",21.000000,41.228938,"Default Known Flow Node","Known Flow",312246.331121,674770.583821,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001178","Nodes","1178",21.000000,40.811136,"Default Known Flow Node","Known Flow",312249.959122,674679.403796,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001180","Nodes","1180",21.000000,28.157746,"Default Known Flow Node","Known Flow",312363.186153,674520.028753,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001182","Nodes","1182",21.000000,26.004561,"Default Known Flow Node","Known Flow",312038.201064,674527.420755,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001187","Nodes","1187",21.000000,26.552255,"DDS demands","Known Flow",312546.077412,674340.778778,,0.000000,,,,-3.839999,,,-3.433796,-3.839999,,"",,,,"D1 PROFILE",,
"64305700001186","Nodes","1186",21.000000,22.367238,"Default Known Flow Node","Known Flow",312618.749222,674298.298692,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001190","Nodes","1190",21.000000,24.488730,"Default Known Flow Node","Known Flow",312684.296240,674373.839713,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001195","Nodes","1195",21.000000,21.739966,"Default Known Flow Node","Known Flow",312699.428244,674292.917691,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001196","Nodes","1196",21.000000,42.978689,"Default Known Flow Node","Known Flow",312459.191179,674894.779855,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001262","Nodes","1262",21.000000,22.287878,"Default Known Flow Node","Known Flow",312543.053044,674494.602847,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001200","Nodes","1200",21.000000,24.648294,"Default Known Flow Node","Known Flow",312683.762240,674377.500714,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001201","Nodes","1201",21.000000,27.308233,"Default Known Flow Node","Known Flow",312741.890256,674581.853769,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001202","Nodes","1202",21.000000,27.373488,"Default Known Flow Node","Known Flow",312759.642260,674583.707770,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001179","Nodes","1179",21.000000,42.220398,"Default Known Flow Node","Known Flow",312424.697169,674905.165857,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001203","Nodes","1203",21.000000,42.177712,"Default Known Flow Node","Known Flow",312450.681176,674915.537860,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001207","Nodes","1207",21.000000,27.586562,"DDS demands","Known Flow",312587.376214,674576.519768,,0.000000,,,,-5.519999,,,-4.936082,-5.519999,,"",,,,"D1 PROFILE",,
"64305700001209","Nodes","1209",21.000000,36.197207,"Default Known Flow Node","Known Flow",312431.270171,674703.604803,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001216","Nodes","1216",21.000000,36.201283,"Default Known Flow Node","Known Flow",312433.643576,674696.725595,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001213","Nodes","1213",21.000000,22.846293,"Default Known Flow Node","Known Flow",312561.710207,674480.087742,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001214","Nodes","1214",21.000000,22.846293,"Default Known Flow Node","Known Flow",312576.224210,674484.386743,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001224","Nodes","1224",21.000000,42.978689,"Default Known Flow Node","Known Flow",312460.261480,674899.930894,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001197","Nodes","1197",21.000000,42.978689,"Default Known Flow Node","Known Flow",312457.052178,674899.550856,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001208","Nodes","1208",21.000000,27.374478,"Default Known Flow Node","Known Flow",312760.747261,674594.135773,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001233","Nodes","1233",21.000000,28.236429,"DDS demands","Known Flow",312555.653205,674572.590767,,0.000000,,,-7.320000,,,,-6.545675,-7.320000,,"",,,"C4 PROFILE",,,
"64305700001236","Nodes","1236",21.000000,23.893053,"Default Known Flow Node","Known Flow",312490.563187,674824.481835,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001237","Nodes","1237",21.000000,23.618499,"Default Known Flow Node","Known Flow",312456.758178,674829.172837,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001239","Nodes","1239",21.000000,24.598533,"Default Known Flow Node","Known Flow",312732.921253,674426.882727,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001246","Nodes","1246",21.000000,30.824011,"Default Known Flow Node","Known Flow",312490.846187,674561.264764,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001247","Nodes","1247",21.000000,30.824011,"Default Known Flow Node","Known Flow",312494.618188,674557.467763,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001251","Nodes","1251",21.000000,27.120657,"Default Known Flow Node","Known Flow",312582.271285,674561.642733,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001234","Nodes","1234",21.000000,27.061117,"Default Known Flow Node","Known Flow",312586.808213,674562.588764,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001254","Nodes","1254",21.000000,26.556703,"Default Known Flow Node","Known Flow",312587.513214,674500.313747,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001255","Nodes","1255",21.000000,26.556703,"DDS demands","Known Flow",312589.352214,674501.555748,,0.000000,,,,-5.019999,,,-4.488973,-5.019999,,"",,,,"D1 PROFILE",,
"64305700001257","Nodes","1257",21.000000,23.888694,"Default Known Flow Node","Known Flow",312483.650185,674782.309824,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001263","Nodes","1263",21.000000,24.509508,"Default Known Flow Node","Known Flow",312718.677249,674363.658710,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001264","Nodes","1264",21.000000,27.147914,"Default Known Flow Node","Known Flow",312658.815233,674571.562767,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
