"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-DC)"
"64303700001154","Nodes",,21.000000,37.129066,"Default Known Flow Node","Known Flow",334021.121620,662502.692035,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001155","Nodes",,21.000000,25.723777,"Default Known Flow Node","Known Flow",334403.855150,660903.831047,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001156","Nodes",,21.000000,37.365737,"Default Known Flow Node","Known Flow",333960.409991,662498.427669,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001157","Nodes",,21.000000,37.556344,"DDS demands","Known Flow",334016.456907,662451.126263,,0.000000,,,,,-3.690000,,,,-3.299664,-3.690000,,"",,,,,"D1 PROFILE",,,
"64303700001158","Nodes",,21.000000,26.147817,"Default Known Flow Node","Known Flow",334535.107186,660881.082041,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001160","Nodes",,21.000000,37.609522,"Default Known Flow Node","Known Flow",334003.801627,662433.033230,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001161","Nodes",,21.000000,37.466883,"Default Known Flow Node","Known Flow",333975.163160,662476.298818,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001162","Nodes",,21.000000,25.813206,"Default Known Flow Node","Known Flow",334425.918156,660836.748029,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001163","Nodes",,21.000000,25.857928,"Default Known Flow Node","Known Flow",334410.738152,660822.825025,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001165","Nodes",,21.000000,37.729395,"Default Known Flow Node","Known Flow",334065.288217,662450.848680,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001166","Nodes",,21.000000,25.757710,"Default Known Flow Node","Known Flow",334439.758160,660944.543059,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001167","Nodes",,21.000000,25.768744,"Default Known Flow Node","Known Flow",334445.070161,660944.840059,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001168","Nodes",,21.000000,25.711345,"Default Known Flow Node","Known Flow",334341.048133,660854.440034,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001169","Nodes",,21.000000,25.711345,"Default Known Flow Node","Known Flow",334347.791135,660844.937031,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001170","Nodes",,21.000000,32.886068,"Default Known Flow Node","Known Flow",334366.517632,661455.801927,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001171","Nodes",,21.000000,26.621017,"Default Known Flow Node","Known Flow",334611.732207,660874.832040,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001172","Nodes",,21.000000,26.576386,"Default Known Flow Node","Known Flow",334595.107202,660916.082051,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001173","Nodes",,21.000000,25.711345,"Default Known Flow Node","Known Flow",334355.765137,660836.809029,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001175","Nodes",,21.000000,32.757076,"Default Known Flow Node","Known Flow",334520.153494,661797.448548,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001176","Nodes",,21.000000,33.414977,"DDS demands","Known Flow",334307.925632,661483.534181,,0.000000,,,,,-6.059999,,,,-5.418960,-6.059999,,"",,,,,"D1 PROFILE",,,
"64303700001180","Nodes",,21.000000,26.268740,"Default Known Flow Node","Known Flow",334570.482195,660901.707047,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001183","Nodes",,21.000000,25.143859,"Default Known Flow Node","Known Flow",334525.178771,660985.661421,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001186","Nodes",,21.000000,26.212796,"Default Known Flow Node","Known Flow",334569.474195,660908.425049,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001187","Nodes",,21.000000,25.375030,"Default Known Flow Node","Known Flow",334569.885738,660982.430011,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001190","Nodes",,21.000000,33.425969,"Default Known Flow Node","Known Flow",334308.982124,661484.207205,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001256","Nodes",,21.000000,32.873415,"Default Known Flow Node","Known Flow",334327.982129,661462.207199,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001192","Nodes",,21.000000,24.372901,"Default Known Flow Node","Known Flow",334463.232166,661074.707094,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001194","Nodes",,21.000000,33.924374,"Default Known Flow Node","Known Flow",334490.830174,661407.382185,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001195","Nodes",,21.000000,33.794421,"DDS demands","Known Flow",334502.748177,661400.614183,,0.000000,,,-4.719999,,-0.699999,,,,-3.580448,-4.003999,,"",,,"C4 PROFILE",,"D1 PROFILE",,,
"64303700001196","Nodes",,21.000000,39.244254,"Default Known Flow Node","Known Flow",334126.855518,662087.640052,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001227","Nodes",,21.000000,31.384654,"Default Known Flow Node","Known Flow",334473.857169,661241.457139,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001198","Nodes",,21.000000,32.873497,"DDS demands","Known Flow",334352.817885,661456.141802,,0.000000,,,,,-3.359999,,,,-3.004572,-3.359999,,"",,,,,"D1 PROFILE",,,
"64303700001200","Nodes",,21.000000,26.513715,"Default Known Flow Node","Known Flow",334647.107216,661288.332152,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001202","Nodes",,21.000000,33.604528,"Default Known Flow Node","Known Flow",334579.482198,661545.707222,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001205","Nodes",,21.000000,33.605026,"Default Known Flow Node","Known Flow",334289.732119,661516.957214,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001207","Nodes",,21.000000,33.960966,"DDS demands","Known Flow",334483.091172,661411.594186,,0.000000,,,-2.679999,,-5.509999,,,,-6.604693,-7.385999,,"",,,"C4 PROFILE",,"D1 PROFILE",,,
"64303700001208","Nodes",,21.000000,33.954637,"Default Known Flow Node","Known Flow",334488.014173,661408.887185,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001209","Nodes",,21.000000,35.407741,"DDS demands","Known Flow",334395.747193,661705.710911,,0.000000,-6.469999,,,,-2.279999,,,,-7.824406,-8.749999,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"64303700001335","Nodes",,21.000000,34.929705,"DDS demands","Known Flow",334469.362707,661595.710784,,0.000000,-0.509999,,,,-16.110000,,,,-14.861901,-16.620000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"64303700001212","Nodes",,21.000000,30.566715,"Default Known Flow Node","Known Flow",334534.237186,661158.321117,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001213","Nodes",,21.000000,30.291428,"DDS demands","Known Flow",334594.760106,661418.184025,,0.000000,,,,,-0.509999,,,,-0.456051,-0.509999,,"",,,,,"D1 PROFILE",,,
"64303700001214","Nodes",,21.000000,30.424809,"Default Known Flow Node","Known Flow",334552.857191,661453.457197,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001215","Nodes",,21.000000,30.564545,"Default Known Flow Node","Known Flow",334536.357186,661155.207116,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001218","Nodes",,21.000000,33.533856,"DDS demands","Known Flow",334223.482101,661509.832212,,0.000000,,,,,-6.220000,,,,-5.562035,-6.220000,,"",,,,,"D1 PROFILE",,,
"64303700001191","Nodes",,21.000000,32.874446,"Default Known Flow Node","Known Flow",334353.857136,661455.957198,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001221","Nodes",,21.000000,33.393149,"Default Known Flow Node","Known Flow",334451.402163,661359.553171,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001222","Nodes",,21.000000,33.393149,"Default Known Flow Node","Known Flow",334465.161167,661352.613170,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001223","Nodes",,21.000000,36.428577,"Default Known Flow Node","Known Flow",333614.445398,662926.637897,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001225","Nodes",,21.000000,33.743034,"DDS demands","Known Flow",334462.951166,661377.657176,,0.000000,,,,,-5.150000,,,,-4.605222,-5.150000,,"",,,,,"D1 PROFILE",,,
"64303700001226","Nodes",,21.000000,39.678346,"Default Known Flow Node","Known Flow",333818.643991,662105.987375,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001229","Nodes",,21.000000,24.390649,"Default Known Flow Node","Known Flow",334496.607175,661061.332090,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001231","Nodes",,21.000000,24.077508,"Default Known Flow Node","Known Flow",334512.798380,661081.577925,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001210","Nodes",,21.000000,34.627234,"Default Known Flow Node","Known Flow",334502.303177,661538.506220,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001230","Nodes",,21.000000,34.369063,"Default Known Flow Node","Known Flow",334514.388180,661495.314208,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001232","Nodes",,21.000000,34.385863,"Default Known Flow Node","Known Flow",334513.052996,661512.072198,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001267","Nodes",,21.000000,30.619232,"Default Known Flow Node","Known Flow",334575.732197,661088.582098,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001235","Nodes",,21.000000,33.611829,"Default Known Flow Node","Known Flow",334289.312815,661517.316618,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001199","Nodes",,21.000000,31.570700,"Default Known Flow Node","Known Flow",334647.607216,661481.207205,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001236","Nodes",,21.000000,31.810585,"Default Known Flow Node","Known Flow",334648.232217,661483.707205,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001216","Nodes",,21.000000,30.512543,"Default Known Flow Node","Known Flow",334636.732213,661134.082110,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001193","Nodes",,21.000000,23.962780,"Default Known Flow Node","Known Flow",334432.232158,661078.332095,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001241","Nodes",,21.000000,31.536358,"DDS demands","Known Flow",334435.431159,661358.113171,,0.000000,,,,,-10.490000,,,,-9.380345,-10.490000,,"",,,,,"D1 PROFILE",,,
"64303700001242","Nodes",,21.000000,33.788077,"Default Known Flow Node","Known Flow",334473.704169,661395.651181,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001243","Nodes",,21.000000,33.697294,"DDS demands","Known Flow",334481.446171,661389.263180,,0.000000,,,,,-3.520000,,,,-3.147647,-3.520000,,"",,,,,"D1 PROFILE",,,
"64303700001244","Nodes",,21.000000,33.356607,"Default Known Flow Node","Known Flow",334441.225160,661342.696167,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001245","Nodes",,21.000000,27.237072,"Default Known Flow Node","Known Flow",334651.640217,660941.996058,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001263","Nodes",,21.000000,34.321877,"DDS demands","Known Flow",334508.067742,661481.248782,,0.000000,,,-9.260000,,-5.169999,,,,-10.419426,-11.651999,,"",,,"C4 PROFILE",,"D1 PROFILE",,,
"64303700001247","Nodes",,21.000000,24.727229,"Default Known Flow Node","Known Flow",334507.732178,661019.082079,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001249","Nodes",,21.000000,32.275247,"Default Known Flow Node","Known Flow",334449.232162,661282.332150,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001246","Nodes",,21.000000,34.361273,"Default Known Flow Node","Known Flow",334511.976179,661495.400208,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001252","Nodes",,21.000000,33.516018,"Default Known Flow Node","Known Flow",334573.732196,661553.207224,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001253","Nodes",,21.000000,33.794421,"Default Known Flow Node","Known Flow",334504.299177,661403.423183,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001254","Nodes",,21.000000,33.539611,"Default Known Flow Node","Known Flow",334584.234243,661547.702355,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001257","Nodes",,21.000000,32.887188,"Default Known Flow Node","Known Flow",334367.732140,661456.082198,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001206","Nodes",,21.000000,33.567263,"Default Known Flow Node","Known Flow",334329.857130,661537.457220,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001258","Nodes",,21.000000,32.285015,"DDS demands","Known Flow",334377.607143,661382.957178,,0.000000,,,,,-4.699999,,,,-4.202823,-4.699999,,"",,,,,"D1 PROFILE",,,
"64303700001259","Nodes",,21.000000,35.103343,"Default Known Flow Node","Known Flow",334266.996689,662461.567096,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001260","Nodes",,21.000000,35.049569,"DDS demands","Known Flow",334516.005145,661631.458427,,0.000000,,,,,-1.749999,,,,-1.564881,-1.749999,,"",,,,,"D1 PROFILE",,,
"64303700001224","Nodes",,21.000000,24.518786,"Default Known Flow Node","Known Flow",334467.107167,660995.082072,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001261","Nodes",,21.000000,24.727229,"Default Known Flow Node","Known Flow",334506.607178,661017.457078,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001264","Nodes",,21.000000,36.516160,"Default Known Flow Node","Known Flow",333602.655469,662918.808300,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001265","Nodes",,21.000000,32.280723,"Default Known Flow Node","Known Flow",334448.734929,661280.072827,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001233","Nodes",,21.000000,34.198262,"Default Known Flow Node","Known Flow",334537.269186,661520.092215,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001234","Nodes",,21.000000,30.619232,"Default Known Flow Node","Known Flow",334576.732197,661087.082097,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001268","Nodes",,21.000000,24.628144,"Default Known Flow Node","Known Flow",334499.857176,661023.082080,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001269","Nodes",,0.000000,37.163467,"DDS demands","Known Flow",334265.730400,661893.250034,,0.000000,,,-0.980000,,,,,,-0.613433,-0.685999,,"",,,"C4 PROFILE",,,,,
"64303700001271","Nodes",,21.000000,29.916705,"DDS demands","Known Flow",334583.607199,661688.207261,,0.000000,,,,,-22.049998,,,,-19.717504,-22.049998,,"",,,,,"D1 PROFILE",,,
"64303700001272","Nodes",,21.000000,32.752504,"Default Known Flow Node","Known Flow",334521.357182,661797.582291,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001273","Nodes",,21.000000,35.225135,"Default Known Flow Node","Known Flow",334611.482207,661930.832327,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001274","Nodes",,21.000000,35.338116,"Default Known Flow Node","Known Flow",334642.652215,661876.139312,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001275","Nodes",,21.000000,39.160554,"Default Known Flow Node","Known Flow",334082.232063,662031.332354,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001276","Nodes",,21.000000,37.346743,"Default Known Flow Node","Known Flow",334080.186053,662502.613902,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001277","Nodes",,21.000000,38.606856,"Default Known Flow Node","Known Flow",334168.785086,662045.330358,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001295","Nodes",,21.000000,38.570075,"Default Known Flow Node","Known Flow",334174.889015,662048.697742,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001279","Nodes",,21.000000,35.761939,"DDS demands","Known Flow",334369.121141,662143.618385,,0.000000,,,,,-2.939999,,,,-2.629000,-2.939999,,"",,,,,"D1 PROFILE",,,
"64303700001280","Nodes",,21.000000,35.761939,"Default Known Flow Node","Known Flow",334372.146141,662138.439383,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001281","Nodes",,21.000000,34.299716,"Default Known Flow Node","Known Flow",334565.357194,662220.582406,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001282","Nodes",,21.000000,33.652161,"Default Known Flow Node","Known Flow",334658.857219,662130.832381,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001283","Nodes",,21.000000,36.398367,"Default Known Flow Node","Known Flow",334326.593579,661805.500553,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001220","Nodes",,21.000000,35.108854,"DDS demands","Known Flow",334290.232119,661618.332242,,0.000000,,,,,-4.380000,,,,-3.916674,-4.380000,,"",,,,,"D1 PROFILE",,,
"64303700001285","Nodes",,21.000000,34.007392,"DDS demands","Known Flow",334358.982138,661617.082242,,0.000000,,,,,-13.720000,,,,-12.268670,-13.720000,,"",,,,,"D1 PROFILE",,,
"64303700001286","Nodes",,21.000000,35.586241,"Default Known Flow Node","Known Flow",334379.107143,662159.957389,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001288","Nodes",,21.000000,38.017445,"Default Known Flow Node","Known Flow",334132.621248,662410.691714,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001289","Nodes",,21.000000,37.890586,"Default Known Flow Node","Known Flow",334120.000527,662413.695231,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001290","Nodes",,21.000000,36.514299,"DDS demands","Known Flow",334144.512720,662460.954931,,0.000000,,,,,-3.859999,,,,-3.451680,-3.859999,,"",,,,,"D1 PROFILE",,,
"64303700001291","Nodes",,21.000000,35.434248,"Default Known Flow Node","Known Flow",334384.740145,661807.813293,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001292","Nodes",,21.000000,33.807292,"Default Known Flow Node","Known Flow",334560.857193,661867.832310,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001293","Nodes",,21.000000,34.226943,"Default Known Flow Node","Known Flow",334589.482201,661824.207298,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001296","Nodes",,21.000000,38.701795,"DDS demands","Known Flow",334175.782088,662047.414359,,0.000000,,,,,-2.240000,,,,-2.003048,-2.240000,,"",,,,,"D1 PROFILE",,,
"64303700001297","Nodes",,21.000000,32.623755,"Default Known Flow Node","Known Flow",334473.232169,662139.582384,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001299","Nodes",,21.000000,32.879027,"Default Known Flow Node","Known Flow",334844.819947,661885.912046,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001300","Nodes",,21.000000,34.385970,"Default Known Flow Node","Known Flow",334712.482234,661923.207325,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001294","Nodes",,21.000000,34.800795,"Default Known Flow Node","Known Flow",334668.607222,661851.457305,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001301","Nodes",,21.000000,34.026261,"DDS demands","Known Flow",334616.982208,661789.457288,,0.000000,,,,,-12.020000,,,,-10.748499,-12.020000,,"",,,,,"D1 PROFILE",,,
"64303700001305","Nodes",,21.000000,39.471178,"Default Known Flow Node","Known Flow",334108.586778,662128.068754,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001304","Nodes",,21.000000,39.467183,"Default Known Flow Node","Known Flow",334109.587070,662126.492380,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001306","Nodes",,21.000000,39.470943,"Default Known Flow Node","Known Flow",334110.220070,662129.217381,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001307","Nodes",,21.000000,31.606577,"DDS demands","Known Flow",334430.428157,661926.951326,,0.000000,,,,,-17.049999,,,,-15.246414,-17.049999,,"",,,,,"D1 PROFILE",,,
"64303700001308","Nodes",,21.000000,31.428389,"Default Known Flow Node","Known Flow",334410.898152,661963.209336,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001298","Nodes",,21.000000,24.721707,"Default Known Flow Node","Known Flow",334506.252341,661017.795786,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001309","Nodes",,21.000000,32.090792,"Default Known Flow Node","Known Flow",334413.804047,662390.912315,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001310","Nodes",,21.000000,34.284814,"DDS demands","Known Flow",334558.732192,662088.332370,,0.000000,,,,,-3.710000,,,,-3.317548,-3.710000,,"",,,,,"D1 PROFILE",,,
"64303700001311","Nodes",,21.000000,30.468340,"Default Known Flow Node","Known Flow",334665.741180,661116.211608,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001312","Nodes",,21.000000,30.280303,"Default Known Flow Node","Known Flow",334594.036714,661417.312578,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001313","Nodes",,21.000000,38.669510,"Default Known Flow Node","Known Flow",334101.732068,661964.082336,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001314","Nodes",,21.000000,37.909897,"DDS demands","Known Flow",334099.016351,662418.774477,,0.000000,,,,,-6.650000,,,,-5.946549,-6.650000,,"",,,,,"D1 PROFILE",,,
"64303700001315","Nodes",,21.000000,36.647581,"Default Known Flow Node","Known Flow",333628.359289,662857.600969,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001317","Nodes",,21.000000,39.625246,"Default Known Flow Node","Known Flow",334088.285064,662131.744382,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001318","Nodes",,21.000000,39.581434,"Default Known Flow Node","Known Flow",334089.800065,662118.829378,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001319","Nodes",,21.000000,39.458421,"Default Known Flow Node","Known Flow",334108.353070,662131.998382,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001320","Nodes",,21.000000,38.647315,"DDS demands","Known Flow",334173.232087,662038.582356,,0.000000,-3.450000,,,,-6.809999,,,,-9.174675,-10.260000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"64303700001321","Nodes",,21.000000,38.762864,"Default Known Flow Node","Known Flow",334175.107088,662039.707357,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001322","Nodes",,21.000000,35.762872,"Default Known Flow Node","Known Flow",334364.450139,662151.603387,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001332","Nodes",,21.000000,34.993568,"Default Known Flow Node","Known Flow",334312.743065,661939.414394,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001324","Nodes",,21.000000,35.426678,"Default Known Flow Node","Known Flow",334391.845838,661711.449597,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001326","Nodes",,21.000000,32.597100,"DDS demands","Known Flow",334478.727170,661857.137307,,0.000000,,,,,-8.130000,,,,-7.269991,-8.130000,,"",,,,,"D1 PROFILE",,,
"64303700001327","Nodes",,21.000000,35.481163,"Default Known Flow Node","Known Flow",334383.153193,661720.041302,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001328","Nodes",,21.000000,35.366505,"Default Known Flow Node","Known Flow",334641.048215,661875.519312,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001056","Nodes",,21.000000,38.596540,"Default Known Flow Node","Known Flow",334096.607066,661930.332327,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001087","Nodes",,21.000000,39.425845,"Default Known Flow Node","Known Flow",334106.232069,662139.332384,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001329","Nodes",,21.000000,36.559965,"Default Known Flow Node","Known Flow",333629.616792,662880.424911,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001331","Nodes",,21.000000,29.942955,"Default Known Flow Node","Known Flow",334712.732234,661445.832195,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001333","Nodes",,21.000000,32.927267,"Default Known Flow Node","Known Flow",334766.982249,661674.332257,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001334","Nodes",,21.000000,24.592989,"Default Known Flow Node","Known Flow",334540.344110,661047.364490,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001325","Nodes",,21.000000,35.388446,"Default Known Flow Node","Known Flow",334423.690155,661735.536274,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001337","Nodes",,21.000000,34.372242,"Default Known Flow Node","Known Flow",334503.893253,662229.699054,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001316","Nodes",,21.000000,31.970870,"Default Known Flow Node","Known Flow",334655.732219,661670.582256,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001338","Nodes",,21.000000,36.647581,"Default Known Flow Node","Known Flow",333642.330969,662867.252225,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001342","Nodes",,21.000000,34.794117,"Default Known Flow Node","Known Flow",334442.107160,662195.082399,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001343","Nodes",,21.000000,34.245270,"Default Known Flow Node","Known Flow",334514.357180,662207.082402,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
