"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"64300588800144","Nodes","317",21.000000,29.536982,"DDS","Known Flow",318807.625000,673738.750000,,0.000000,,,,-1.999999,,,,-1.788435,-1.999999,,"",,,,"D1 PROFILE",,,
"64300588800145","Nodes","318",21.000000,29.538275,"Default Known Flow Node","Known Flow",318788.875000,673715.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800146","Nodes","-216371",21.000000,29.531611,"Default Known Flow Node","Known Flow",318789.625000,673708.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800147","Nodes","-216372",21.000000,29.526583,"Default Known Flow Node","Known Flow",318799.750000,673716.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800148","Nodes","320",21.000000,29.497203,"Default Known Flow Node","Known Flow",318776.125000,673701.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800149","Nodes","123",21.000000,29.542992,"DDS","Known Flow",318825.125000,673719.625000,,0.000000,,,,-3.910000,,,,-3.496392,-3.910000,,"",,,,"D1 PROFILE",,,
"64300588800150","Nodes","-216375",21.000000,29.542992,"Default Known Flow Node","Known Flow",318826.000000,673711.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800151","Nodes","107",21.000000,29.254935,"DDS","Known Flow",318673.000000,673738.500000,,0.000000,,,,-3.549999,,,,-3.174473,-3.549999,,"",,,,"D1 PROFILE",,,
"64300588800152","Nodes","108",21.000000,29.193841,"DDS","Known Flow",318670.625000,673732.875000,,0.000000,,,,-9.750000,,,,-8.718624,-9.750000,,"",,,,"D1 PROFILE",,,
"64300588800153","Nodes","116",21.000000,29.138208,"DDS","Known Flow",318676.375000,673701.000000,,0.000000,,,,-5.160000,,,,-4.614164,-5.160000,,"",,,,"D1 PROFILE",,,
"64300588800154","Nodes","113",21.000000,29.041301,"DDS","Known Flow",318651.250000,673782.375000,,0.000000,,,,-7.150000,,,,-6.393657,-7.150000,,"",,,,"D1 PROFILE",,,
"64300588800155","Nodes","-216357",21.000000,29.818411,"Default Known Flow Node","Known Flow",318677.875000,673829.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800156","Nodes","-216355",21.000000,29.774778,"Default Known Flow Node","Known Flow",318667.125000,673848.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800157","Nodes","88",21.000000,24.422325,"DDS","Known Flow",318987.000000,673900.375000,,0.000000,,,,-7.340000,,,,-6.563559,-7.340000,,"",,,,"D1 PROFILE",,,
"64300588800158","Nodes","305",21.000000,24.746550,"Default Known Flow Node","Known Flow",318916.125000,673981.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800159","Nodes","306",21.000000,24.746550,"Default Known Flow Node","Known Flow",318921.625000,673985.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800160","Nodes","-216329",21.000000,25.387199,"Default Known Flow Node","Known Flow",318515.375000,673964.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800161","Nodes","-216330",21.000000,25.387199,"Default Known Flow Node","Known Flow",318517.875000,673967.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800162","Nodes","-216327",21.000000,25.387199,"Default Known Flow Node","Known Flow",318510.875000,673957.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800163","Nodes","-216343",21.000000,28.297286,"Default Known Flow Node","Known Flow",318590.500000,673735.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800164","Nodes","57",21.000000,23.697709,"DDS","Known Flow",318619.000000,673868.375000,,0.000000,,,,-3.980000,,,,-3.558987,-3.980000,,"",,,,"D1 PROFILE",,,
"64300588800165","Nodes","-216344",21.000000,23.739220,"Default Known Flow Node","Known Flow",318597.875000,673886.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800166","Nodes","326",21.000000,28.690862,"Default Known Flow Node","Known Flow",318610.250000,673658.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800167","Nodes","-216368",21.000000,28.553250,"Default Known Flow Node","Known Flow",318758.000000,673616.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800168","Nodes","-216373",21.000000,29.526583,"Default Known Flow Node","Known Flow",318800.625000,673707.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800169","Nodes","52",21.000000,21.358090,"DDS","Known Flow",318262.750000,673985.000000,,0.000000,,,,-3.199999,,,,-2.861497,-3.199999,,"",,,,"D1 PROFILE",,,
"64300588800170","Nodes","51",21.000000,21.390366,"DDS","Known Flow",318285.625000,674014.750000,,0.000000,,,,-3.869999,,,,-3.460623,-3.869999,,"",,,,"D1 PROFILE",,,
"64300588800171","Nodes","29",21.000000,26.721876,"Default Known Flow Node","Known Flow",318487.125000,674003.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800172","Nodes","48",21.000000,23.448842,"DDS","Known Flow",318341.750000,674024.125000,,0.000000,,,,-4.530000,,,,-4.050807,-4.530000,,"",,,,"D1 PROFILE",,,
"64300588800173","Nodes","239",21.000000,22.896737,"DDS","Known Flow",318308.375000,674039.000000,,0.000000,,,,-9.520000,,,,-8.512955,-9.520000,,"",,,,"D1 PROFILE",,,
"64300588800174","Nodes","244",21.000000,24.272325,"Default Known Flow Node","Known Flow",318348.250000,674150.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800175","Nodes","245",21.000000,24.114435,"DDS","Known Flow",318342.250000,674112.500000,,0.000000,,,,-6.820000,,,,-6.098566,-6.820000,,"",,,,"D1 PROFILE",,,
"64300588800176","Nodes","241",21.000000,24.283853,"DDS","Known Flow",318357.750000,674171.125000,,0.000000,,,,-13.579999,,,,-12.143478,-13.579999,,"",,,,"D1 PROFILE",,,
"64300588800177","Nodes","149",21.000000,24.303657,"DDS","Known Flow",318385.000000,674160.375000,,0.000000,,,,-5.140000,,,,-4.596280,-5.140000,,"",,,,"D1 PROFILE",,,
"64300588800178","Nodes","339",21.000000,24.966421,"DDS","Known Flow",318487.500000,674323.875000,,0.000000,,,,-7.929999,,,,-7.091147,-7.929999,,"",,,,"D1 PROFILE",,,
"64300588800179","Nodes","340",21.000000,25.026391,"DDS","Known Flow",318479.500000,674291.500000,,0.000000,,,,-3.209999,,,,-2.870439,-3.209999,,"",,,,"D1 PROFILE",,,
"64300588800180","Nodes","238",21.000000,24.676621,"Default Known Flow Node","Known Flow",318485.250000,674420.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800181","Nodes","237",21.000000,24.676621,"Default Known Flow Node","Known Flow",318478.750000,674404.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800182","Nodes","30",21.000000,26.621202,"DDS","Known Flow",318469.625000,674011.000000,,0.000000,,,,-1.059999,,,,-0.947870,-1.059999,,"",,,,"D1 PROFILE",,,
"64300588800183","Nodes","-216314",21.000000,23.036523,"Default Known Flow Node","Known Flow",318370.125000,674050.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800184","Nodes","44",21.000000,22.953790,"DDS","Known Flow",318350.875000,674065.250000,,0.000000,,,,-6.939999,,,,-6.205872,-6.939999,,"",,,,"D1 PROFILE",,,
"64300588800185","Nodes","47",21.000000,23.616551,"DDS","Known Flow",318357.750000,674018.250000,,0.000000,,,,-4.439999,,,,-3.970327,-4.439999,,"",,,,"D1 PROFILE",,,
"64300588800186","Nodes","255",21.000000,23.616551,"Default Known Flow Node","Known Flow",318351.375000,674002.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800187","Nodes","42",21.000000,24.220197,"DDS","Known Flow",318398.750000,674019.500000,,0.000000,,,,-6.079999,,,,-5.436844,-6.079999,,"",,,,"D1 PROFILE",,,
"64300588800188","Nodes","253",21.000000,23.380471,"Default Known Flow Node","Known Flow",318397.500000,674045.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800189","Nodes","83",21.000000,22.788367,"DDS","Known Flow",318312.875000,674078.625000,,0.000000,,,,-4.239999,,,,-3.791483,-4.239999,,"",,,,"D1 PROFILE",,,
"64300588800190","Nodes","240",21.000000,22.896737,"Default Known Flow Node","Known Flow",318289.500000,674052.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800191","Nodes","43",21.000000,23.253674,"DDS","Known Flow",318397.125000,674050.000000,,0.000000,,,,-6.579999,,,,-5.883953,-6.579999,,"",,,,"D1 PROFILE",,,
"64300588800192","Nodes","84",21.000000,23.113261,"DDS","Known Flow",318401.375000,674067.500000,,0.000000,,,,-7.349999,,,,-6.572501,-7.349999,,"",,,,"D1 PROFILE",,,
"64300588800193","Nodes","254",21.000000,23.380471,"Default Known Flow Node","Known Flow",318414.875000,674054.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800194","Nodes","46",21.000000,22.948766,"DDS","Known Flow",318399.375000,674099.500000,,0.000000,,,,-3.299999,,,,-2.950918,-3.299999,,"",,,,"D1 PROFILE",,,
"64300588800195","Nodes","45",21.000000,22.972253,"DDS","Known Flow",318380.250000,674087.500000,,0.000000,,,,-1.850000,,,,-1.654303,-1.850000,,"",,,,"D1 PROFILE",,,
"64300588800196","Nodes","259",21.000000,25.305761,"Default Known Flow Node","Known Flow",318479.875000,674085.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800197","Nodes","260",21.000000,25.218044,"Default Known Flow Node","Known Flow",318458.500000,674094.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800198","Nodes","261",21.000000,25.063137,"DDS","Known Flow",318484.875000,674096.875000,,0.000000,,,,-13.810000,,,,-12.349149,-13.810000,,"",,,,"D1 PROFILE",,,
"64300588800199","Nodes","262",21.000000,25.063137,"Default Known Flow Node","Known Flow",318482.750000,674109.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800200","Nodes","242",21.000000,24.273844,"Default Known Flow Node","Known Flow",318404.875000,674141.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800201","Nodes","150",21.000000,24.268538,"DDS","Known Flow",318407.000000,674137.375000,,0.000000,,,,-3.899999,,,,-3.487449,-3.899999,,"",,,,"D1 PROFILE",,,
"64300588800202","Nodes","243",21.000000,24.273844,"Default Known Flow Node","Known Flow",318398.500000,674138.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800203","Nodes","249",21.000000,24.562867,"Default Known Flow Node","Known Flow",318376.375000,674203.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800204","Nodes","250",21.000000,24.475146,"Default Known Flow Node","Known Flow",318365.625000,674208.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800205","Nodes","247",21.000000,24.746938,"DDS","Known Flow",318402.875000,674217.250000,,0.000000,,,,-18.120000,,,,-16.203228,-18.120000,,"",,,,"D1 PROFILE",,,
"64300588800206","Nodes","248",21.000000,25.010150,"Default Known Flow Node","Known Flow",318475.750000,674162.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800207","Nodes","246",21.000000,24.940819,"Default Known Flow Node","Known Flow",318444.125000,674247.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800208","Nodes","251",21.000000,24.817827,"Default Known Flow Node","Known Flow",318418.750000,674277.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800209","Nodes","252",21.000000,24.817827,"Default Known Flow Node","Known Flow",318423.875000,674287.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800210","Nodes","147",21.000000,24.739475,"DDS","Known Flow",318384.000000,674265.750000,,0.000000,,,,-3.540000,,,,-3.165531,-3.540000,,"",,,,"D1 PROFILE",,,
"64300588800211","Nodes","135",21.000000,24.997087,"DDS","Known Flow",318465.125000,674261.125000,,0.000000,,,,-3.920000,,,,-3.505334,-3.920000,,"",,,,"D1 PROFILE",,,
"64300588800212","Nodes","141",21.000000,24.599408,"DDS","Known Flow",318433.375000,674371.125000,,0.000000,,,,-6.520000,,,,-5.830300,-6.520000,,"",,,,"D1 PROFILE",,,
"64300588800213","Nodes","140",21.000000,24.471213,"DDS","Known Flow",318457.500000,674424.625000,,0.000000,,,,-7.940000,,,,-7.100090,-7.940000,,"",,,,"D1 PROFILE",,,
"64300588800214","Nodes","33",21.000000,25.446163,"DDS","Known Flow",318473.500000,674052.625000,,0.000000,,,,-5.239999,,,,-4.685701,-5.239999,,"",,,,"D1 PROFILE",,,
"64300588800215","Nodes","31",21.000000,26.255030,"DDS","Known Flow",318450.750000,674018.375000,,0.000000,,,,-3.780000,,,,-3.380143,-3.780000,,"",,,,"D1 PROFILE",,,
"64300588800216","Nodes","-216320",21.000000,26.708781,"Default Known Flow Node","Known Flow",318478.375000,674020.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800217","Nodes","39",21.000000,25.050798,"DDS","Known Flow",318426.875000,674019.625000,,0.000000,,,,-1.609999,,,,-1.439690,-1.609999,,"",,,,"D1 PROFILE",,,
"64300588800218","Nodes","32",21.000000,25.695435,"DDS","Known Flow",318466.000000,674055.750000,,0.000000,,,,-9.509999,,,,-8.504012,-9.509999,,"",,,,"D1 PROFILE",,,
"64300588800219","Nodes","38",21.000000,25.490909,"DDS","Known Flow",318427.625000,674084.625000,,0.000000,,,,-5.209999,,,,-4.658875,-5.209999,,"",,,,"D1 PROFILE",,,
"64300588800220","Nodes","-216315",21.000000,23.036523,"Default Known Flow Node","Known Flow",318372.250000,674046.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800221","Nodes","64",21.000000,26.015696,"Default Known Flow Node","Known Flow",318669.000000,674004.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800222","Nodes","54",21.000000,25.733849,"DDS","Known Flow",318528.750000,674008.125000,,0.000000,,,,-10.750000,,,,-9.612842,-10.750000,,"",,,,"D1 PROFILE",,,
"64300588800223","Nodes","263",21.000000,25.037489,"DDS","Known Flow",318526.250000,674089.625000,,0.000000,,,,-7.639999,,,,-6.831824,-7.639999,,"",,,,"D1 PROFILE",,,
"64300588800224","Nodes","233",21.000000,25.322282,"Default Known Flow Node","Known Flow",318502.000000,674214.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800225","Nodes","198",21.000000,24.905920,"DDS","Known Flow",318517.125000,674293.250000,,0.000000,,,,-13.470000,,,,-12.045115,-13.470000,,"",,,,"D1 PROFILE",,,
"64300588800226","Nodes","138",21.000000,24.819563,"DDS","Known Flow",318508.250000,674384.750000,,0.000000,,,,-4.030000,,,,-3.603698,-4.030000,,"",,,,"D1 PROFILE",,,
"64300588800227","Nodes","34",21.000000,25.528585,"DDS","Known Flow",318517.750000,674066.500000,,0.000000,,,,-1.139999,,,,-1.019408,-1.139999,,"",,,,"D1 PROFILE",,,
"64300588800228","Nodes","132",21.000000,25.360283,"Default Known Flow Node","Known Flow",318510.250000,674204.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800229","Nodes","199",21.000000,24.907422,"DDS","Known Flow",318534.625000,674354.375000,,0.000000,,,,-3.000000,,,,-2.682653,-3.000000,,"",,,,"D1 PROFILE",,,
"64300588800230","Nodes","341",21.000000,24.798230,"Default Known Flow Node","Known Flow",318511.750000,674438.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800231","Nodes","200",21.000000,24.871134,"DDS","Known Flow",318652.500000,674368.500000,,0.000000,,,,-9.140000,,,,-8.173152,-9.140000,,"",,,,"D1 PROFILE",,,
"64300588800232","Nodes","202",21.000000,24.877999,"DDS","Known Flow",318692.375000,674381.625000,,0.000000,,,,-12.979999,,,,-11.606948,-12.979999,,"",,,,"D1 PROFILE",,,
"64300588800233","Nodes","201",21.000000,24.826856,"DDS","Known Flow",318650.375000,674375.500000,,0.000000,,,,-2.030000,,,,-1.815262,-2.030000,,"",,,,"D1 PROFILE",,,
"64300588800234","Nodes","-216350",21.000000,24.826856,"Default Known Flow Node","Known Flow",318629.500000,674386.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800235","Nodes","286",21.000000,24.473662,"Default Known Flow Node","Known Flow",318588.375000,674494.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800236","Nodes","204",21.000000,24.517580,"DDS","Known Flow",318592.500000,674473.250000,,0.000000,,,,-8.590000,,,,-7.681332,-8.590000,,"",,,,"D1 PROFILE",,,
"64300588800237","Nodes","297",21.000000,24.463966,"DDS","Known Flow",318663.375000,674258.750000,,0.000000,,,,-9.949999,,,,-8.897467,-9.949999,,"",,,,"D1 PROFILE",,,
"64300588800238","Nodes","-216356",21.000000,24.463966,"Default Known Flow Node","Known Flow",318667.375000,674261.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800239","Nodes","73",21.000000,25.564129,"DDS","Known Flow",318819.875000,674032.250000,,0.000000,,,,-2.759999,,,,-2.468041,-2.759999,,"",,,,"D1 PROFILE",,,
"64300588800240","Nodes","209",21.000000,25.542517,"DDS","Known Flow",318846.500000,674044.500000,,0.000000,,,,-1.729999,,,,-1.546996,-1.729999,,"",,,,"D1 PROFILE",,,
"64300588800241","Nodes","75",21.000000,25.518147,"Default Known Flow Node","Known Flow",318867.375000,674060.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800242","Nodes","80",21.000000,25.438799,"DDS","Known Flow",318873.125000,674065.250000,,0.000000,,,,-2.650000,,,,-2.369677,-2.650000,,"",,,,"D1 PROFILE",,,
"64300588800243","Nodes","-216331",21.000000,25.232943,"Default Known Flow Node","Known Flow",318518.125000,674223.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800244","Nodes","133",21.000000,25.246365,"DDS","Known Flow",318531.625000,674218.875000,,0.000000,,,,-5.290000,,,,-4.730413,-5.290000,,"",,,,"D1 PROFILE",,,
"64300588800245","Nodes","-216338",21.000000,25.456172,"Default Known Flow Node","Known Flow",318582.500000,674223.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800246","Nodes","293",21.000000,25.456172,"Default Known Flow Node","Known Flow",318575.375000,674219.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800247","Nodes","-216362",21.000000,24.862093,"Default Known Flow Node","Known Flow",318690.000000,674402.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800248","Nodes","264",21.000000,25.037489,"Default Known Flow Node","Known Flow",318544.625000,674098.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800249","Nodes","265",21.000000,24.993580,"Default Known Flow Node","Known Flow",318520.500000,674074.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800250","Nodes","131",21.000000,25.831863,"Default Known Flow Node","Known Flow",318574.000000,674078.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800251","Nodes","63",21.000000,25.899261,"Default Known Flow Node","Known Flow",318601.625000,674070.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800252","Nodes","53",21.000000,26.502366,"Default Known Flow Node","Known Flow",318502.500000,674024.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800253","Nodes","165",21.000000,25.468918,"Default Known Flow Node","Known Flow",318526.250000,674186.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800254","Nodes","215",21.000000,25.406132,"DDS","Known Flow",318558.000000,674215.125000,,0.000000,,,,-10.130000,,,,-9.058427,-10.130000,,"",,,,"D1 PROFILE",,,
"64300588800255","Nodes","-216335",21.000000,25.500055,"Default Known Flow Node","Known Flow",318577.125000,674237.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800256","Nodes","216",21.000000,25.224416,"DDS","Known Flow",318608.000000,674161.500000,,0.000000,,,,-5.989999,,,,-5.356365,-5.989999,,"",,,,"D1 PROFILE",,,
"64300588800257","Nodes","134",21.000000,24.808108,"DDS","Known Flow",318543.375000,674228.250000,,0.000000,,,,-4.159999,,,,-3.719946,-4.159999,,"",,,,"D1 PROFILE",,,
"64300588800258","Nodes","-216328",21.000000,24.798230,"Default Known Flow Node","Known Flow",318511.625000,674440.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800259","Nodes","205",21.000000,24.774606,"DDS","Known Flow",318520.375000,674439.250000,,0.000000,,,,-2.160000,,,,-1.931510,-2.160000,,"",,,,"D1 PROFILE",,,
"64300588800260","Nodes","207",21.000000,24.753918,"DDS","Known Flow",318529.125000,674487.250000,,0.000000,,,,-1.519999,,,,-1.359211,-1.519999,,"",,,,"D1 PROFILE",,,
"64300588800261","Nodes","206",21.000000,24.972323,"DDS","Known Flow",318576.625000,674411.000000,,0.000000,,,,-4.839999,,,,-4.328014,-4.839999,,"",,,,"D1 PROFILE",,,
"64300588800262","Nodes","-216339",21.000000,24.972323,"Default Known Flow Node","Known Flow",318588.000000,674372.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800263","Nodes","-216351",21.000000,24.826856,"Default Known Flow Node","Known Flow",318657.500000,674378.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800264","Nodes","284",21.000000,24.694426,"Default Known Flow Node","Known Flow",318662.750000,674436.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800265","Nodes","285",21.000000,24.738355,"Default Known Flow Node","Known Flow",318677.625000,674459.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800266","Nodes","287",21.000000,24.517580,"Default Known Flow Node","Known Flow",318581.500000,674469.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800267","Nodes","-216337",21.000000,24.473662,"Default Known Flow Node","Known Flow",318581.125000,674492.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800268","Nodes","-216336",21.000000,24.473662,"Default Known Flow Node","Known Flow",318577.250000,674487.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800269","Nodes","288",21.000000,24.517580,"Default Known Flow Node","Known Flow",318575.250000,674468.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800270","Nodes","-216334",21.000000,24.385840,"Default Known Flow Node","Known Flow",318570.375000,674456.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800271","Nodes","280",21.000000,24.978232,"Default Known Flow Node","Known Flow",318696.500000,674335.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800272","Nodes","283",21.000000,24.978232,"Default Known Flow Node","Known Flow",318685.375000,674333.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800273","Nodes","-216361",21.000000,24.978232,"Default Known Flow Node","Known Flow",318689.125000,674342.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800274","Nodes","281",21.000000,24.968283,"DDS","Known Flow",318711.375000,674335.750000,,0.000000,,,,-7.989999,,,,-7.144800,-7.989999,,"",,,,"D1 PROFILE",,,
"64300588800275","Nodes","282",21.000000,24.968283,"Default Known Flow Node","Known Flow",318723.875000,674336.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800276","Nodes","171",21.000000,25.544194,"DDS","Known Flow",318704.625000,674273.750000,,0.000000,,,,-19.570000,,,,-17.499843,-19.570000,,"",,,,"D1 PROFILE",,,
"64300588800277","Nodes","298",21.000000,25.544194,"Default Known Flow Node","Known Flow",318724.000000,674274.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800278","Nodes","221",21.000000,25.663376,"DDS","Known Flow",318732.375000,674243.875000,,0.000000,,,,-4.030000,,,,-3.603698,-4.030000,,"",,,,"D1 PROFILE",,,
"64300588800279","Nodes","-216352",21.000000,24.463966,"Default Known Flow Node","Known Flow",318660.500000,674257.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800280","Nodes","296",21.000000,25.444522,"Default Known Flow Node","Known Flow",318660.000000,674265.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800281","Nodes","-216353",21.000000,25.442050,"Default Known Flow Node","Known Flow",318663.375000,674267.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800282","Nodes","169",21.000000,25.472060,"DDS","Known Flow",318640.875000,674258.875000,,0.000000,,,,-11.109999,,,,-9.934760,-11.109999,,"",,,,"D1 PROFILE",,,
"64300588800283","Nodes","295",21.000000,25.428159,"Default Known Flow Node","Known Flow",318633.375000,674283.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800284","Nodes","232",21.000000,25.533872,"DDS","Known Flow",318627.125000,674233.000000,,0.000000,,,,-2.380000,,,,-2.128238,-2.380000,,"",,,,"D1 PROFILE",,,
"64300588800285","Nodes","197",21.000000,25.533090,"DDS","Known Flow",318704.750000,674176.125000,,0.000000,,,,-8.250000,,,,-7.377297,-8.250000,,"",,,,"D1 PROFILE",,,
"64300588800286","Nodes","168",21.000000,25.448031,"DDS","Known Flow",318623.375000,674233.625000,,0.000000,,,,-9.300000,,,,-8.316226,-9.300000,,"",,,,"D1 PROFILE",,,
"64300588800287","Nodes","217",21.000000,25.356724,"DDS","Known Flow",318661.750000,674156.750000,,0.000000,,,,-10.339999,,,,-9.246212,-10.339999,,"",,,,"D1 PROFILE",,,
"64300588800288","Nodes","290",21.000000,25.498039,"DDS","Known Flow",318578.875000,674237.625000,,0.000000,,,,-2.949999,,,,-2.637942,-2.949999,,"",,,,"D1 PROFILE",,,
"64300588800289","Nodes","294",21.000000,25.498039,"Default Known Flow Node","Known Flow",318584.875000,674261.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800290","Nodes","218",21.000000,25.521860,"DDS","Known Flow",318706.375000,674165.875000,,0.000000,,,,-3.780000,,,,-3.380143,-3.780000,,"",,,,"D1 PROFILE",,,
"64300588800291","Nodes","219",21.000000,25.466921,"DDS","Known Flow",318724.125000,674170.875000,,0.000000,,,,-4.179999,,,,-3.737830,-4.179999,,"",,,,"D1 PROFILE",,,
