"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64401500006893","Nodes","6893",21.000000,28.291781,"Default Known Flow Node","Known Flow",270206.839681,660236.331866,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500003927","Nodes","3927",21.000000,28.269396,"DDS demands","Known Flow",270197.464679,660221.706862,,0.000000,,,,,,,-4.730000,,,,,,,,-4.229650,-4.730000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500032688","Nodes","32688",21.000000,28.127463,"Default Known Flow Node","Known Flow",270207.589682,660163.706846,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500005640","Nodes","5640",21.000000,28.018503,"DDS demands","Known Flow",270173.839672,660132.331838,,0.000000,,,,,,,-10.110000,,,,,,,,-9.040542,-10.110000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500005641","Nodes","5641",21.000000,27.747015,"DDS demands","Known Flow",270186.589676,660069.206820,,0.000000,,,,,,,-6.969999,,,,,,,,-6.232698,-6.969999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500005703","Nodes","5703",21.000000,28.279095,"DDS demands","Known Flow",270167.214671,660245.456868,,0.000000,,,,,,,-4.819999,,,,,,,,-4.310130,-4.819999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500006892","Nodes","6892",21.000000,28.348785,"Default Known Flow Node","Known Flow",270124.464659,660262.331873,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500006891","Nodes","6891",21.000000,28.275914,"Default Known Flow Node","Known Flow",270084.714648,660275.456877,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500006897","Nodes","6897",21.000000,27.812347,"DDS demands","Known Flow",270106.464654,660190.456853,,0.000000,,,,,,,-2.990000,,,,,,,,-2.673711,-2.990000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500032690","Nodes","32690",21.000000,27.812347,"Default Known Flow Node","Known Flow",270114.463309,660191.467514,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500006895","Nodes","6895",21.000000,27.950119,"DDS demands","Known Flow",270107.214654,660213.706860,,0.000000,,,,,,,-2.019999,,,,,,,,-1.806320,-2.019999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500006899","Nodes","6899",21.000000,27.605076,"DDS demands","Known Flow",270088.964649,660135.456838,,0.000000,,,,,,,-0.829999,,,,,,,,-0.742200,-0.829999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500032687","Nodes","32687",21.000000,27.604406,"Default Known Flow Node","Known Flow",270098.089652,660134.081838,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500006904","Nodes","6904",21.000000,27.921071,"DDS demands","Known Flow",270080.214647,660209.956859,,0.000000,,,,,,,-1.850000,,,,,,,,-1.654303,-1.850000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500006896","Nodes","6896",21.000000,27.993104,"DDS demands","Known Flow",270055.339640,660243.456868,,0.000000,,,,,,,-1.929999,,,,,,,,-1.725840,-1.929999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500006905","Nodes","6905",21.000000,28.051976,"Default Known Flow Node","Known Flow",270052.964640,660193.831854,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500006901","Nodes","6901",21.000000,27.213799,"DDS demands","Known Flow",270075.464646,660073.706822,,0.000000,,,,,,,-30.820000,,,,,,,,-27.559796,-30.820000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500032682","Nodes","32682",21.000000,27.286804,"Default Known Flow Node","Known Flow",270076.089646,660079.581823,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500002508","Nodes","2508",21.000000,28.092274,"DDS demands","Known Flow",270086.589649,660282.206878,,0.000000,,,,,,,-20.860001,,,,,,,,-18.653386,-20.860001,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500002511","Nodes","2511",21.000000,27.927671,"DDS demands","Known Flow",270088.589649,660395.831909,,0.000000,,,,,,,-4.619999,,,,,,,,-4.131286,-4.619999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500032707","Nodes","32707",21.000000,28.296998,"Default Known Flow Node","Known Flow",270002.464626,660331.206892,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500032683","Nodes","32683",21.000000,27.374180,"Default Known Flow Node","Known Flow",270068.093037,660080.131209,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500006902","Nodes","6902",21.000000,27.374180,"Default Known Flow Node","Known Flow",270026.964632,660082.956824,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500030970","Nodes","30970",21.000000,27.243125,"Default Known Flow Node","Known Flow",270076.589646,660061.456818,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500032684","Nodes","32684",21.000000,27.434468,"Default Known Flow Node","Known Flow",270077.589646,660110.956832,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500031030","Nodes","31030",21.000000,27.521824,"Default Known Flow Node","Known Flow",270047.839638,660113.331832,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500032686","Nodes","32686",21.000000,27.602491,"DDS demands","Known Flow",270122.839659,660129.581837,,0.000000,,,,,,,-1.019999,,,,,,,,-0.912102,-1.019999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500031430","Nodes","31430",21.000000,27.560741,"Default Known Flow Node","Known Flow",270089.339649,660108.706831,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500030224","Nodes","30224",21.000000,27.125800,"Default Known Flow Node","Known Flow",270104.214653,660012.956805,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500032691","Nodes","32691",21.000000,27.812347,"Default Known Flow Node","Known Flow",270141.089664,660194.831855,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500031834","Nodes","31834",21.000000,27.899629,"Default Known Flow Node","Known Flow",270116.589657,660152.956843,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500006900","Nodes","6900",21.000000,27.558826,"Default Known Flow Node","Known Flow",270121.589658,660104.331830,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500006898","Nodes","6898",21.000000,27.855985,"Default Known Flow Node","Known Flow",270146.714665,660159.331845,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500030499","Nodes","30499",21.000000,27.812347,"Default Known Flow Node","Known Flow",270138.089663,660214.831860,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500032694","Nodes","32694",21.000000,28.351460,"Default Known Flow Node","Known Flow",270201.214680,660221.956862,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500030507","Nodes","30507",21.000000,28.351460,"Default Known Flow Node","Known Flow",270209.589682,660171.206848,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500032692","Nodes","32692,",21.000000,27.210548,"DDS demands","Known Flow",270240.714691,660205.331857,,0.000000,-39.999997,,,,,,,,,,,,,,-35.768714,-39.999997,,"","C1 PROFILE",,,,,,,,,,,,,
"64401500032697","Nodes","32697",21.000000,28.273360,"Default Known Flow Node","Known Flow",270384.699063,660254.493217,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500031503","Nodes","31503",21.000000,28.273725,"Default Known Flow Node","Known Flow",270382.714729,660250.706870,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500007462","Nodes","7462",21.000000,28.151418,"Default Known Flow Node","Known Flow",270561.839778,660320.956889,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500033450","Nodes","33450",21.000000,28.122759,"Default Known Flow Node","Known Flow",270655.839804,660428.456918,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500007060","Nodes","7060",21.000000,28.079177,"Default Known Flow Node","Known Flow",270656.214804,660414.581914,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500033449","Nodes","33449",21.000000,28.079177,"Default Known Flow Node","Known Flow",270667.214807,660411.831914,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500007058","Nodes","7058,",21.000000,28.081476,"DDS demands","Known Flow",270688.839813,660367.331902,,0.000000,-15.140000,,,,,,,,,,,,,,-13.538459,-15.140000,,"","C1 PROFILE",,,,,,,,,,,,,
"64401500002548","Nodes","2548",21.000000,28.455324,"DDS demands","Known Flow",271045.339910,660434.956920,,0.000000,,,,,,,-6.429999,,,,,,,,-5.749820,-6.429999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500004330","Nodes","4330",21.000000,28.455318,"DDS demands","Known Flow",271025.839904,660430.081919,,0.000000,,,,,,,-1.019999,,,,,,,,-0.912102,-1.019999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500007830","Nodes","7830",21.000000,39.309485,"Default Known Flow Node","Known Flow",271649.090074,660394.831909,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500007829","Nodes","7829",21.000000,39.352451,"Default Known Flow Node","Known Flow",271686.590084,660404.456912,,0.000000,,,,,,,-14.979999,,,,,,,,-13.395383,-14.979999,,"",,,,,,,"",,,,,,,
"64401500034329","Nodes","34329",21.000000,41.064332,"Default Known Flow Node","Known Flow",271766.840106,660418.706915,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500007833","Nodes","7833",21.000000,40.669996,"Default Known Flow Node","Known Flow",271819.590120,660398.081910,,0.000000,,,,,,,-11.220000,,,,,,,,-10.033124,-11.220000,,"",,,,,,,"",,,,,,,
"64401500034330","Nodes","34330",21.000000,43.883067,"Default Known Flow Node","Known Flow",271782.090110,660468.956929,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500007832","Nodes","7832",21.000000,43.033720,"Default Known Flow Node","Known Flow",271823.590121,660446.706923,,0.000000,,,,,,,-14.500000,,,,,,,,-12.966160,-14.500000,,"",,,,,,,"",,,,,,,
"64401500007831","Nodes","7831",21.000000,38.980870,"DDS demands","Known Flow",271688.965085,660477.581932,,0.000000,,,,,,,-10.329999,,,,,,,,-9.237270,-10.329999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500007828","Nodes","7828",21.000000,41.326167,"DDS demands","Known Flow",271742.715099,660442.331922,,0.000000,,,,,,,-12.729999,,,,,,,,-11.383393,-12.729999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500007827","Nodes","7827",21.000000,44.115403,"DDS demands","Known Flow",271750.215101,660475.206931,,0.000000,,,,,,,-0.720000,,,,,,,,-0.643836,-0.720000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500007826","Nodes","NEW EDINBURGH ROAD RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",271722.840094,660490.331935,,9998.999917,,,,,,,,,,,,,,,57.659170,64.479999,,"",,,,,,,,,,,,,,
"64401500032760","Nodes","32760",21.000000,23.734954,"Default Known Flow Node","Known Flow",270034.339634,660809.082022,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500000438","Nodes","438",21.000000,25.545685,"Default Known Flow Node","Known Flow",269984.450621,660596.998964,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500031672","Nodes","31672",21.000000,23.774304,"Default Known Flow Node","Known Flow",270065.964643,660759.957008,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500032745","Nodes","32745",21.000000,23.774304,"Default Known Flow Node","Known Flow",270058.589641,660771.957012,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500007256","Nodes","7256",21.000000,23.961447,"DDS demands","Known Flow",270148.339665,660733.582001,,0.000000,,,,,,,-6.309999,,,,,,,,-5.642515,-6.309999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500031020","Nodes","31020",21.000000,23.961447,"Default Known Flow Node","Known Flow",270159.464669,660722.081998,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500007137","Nodes","7137",21.000000,24.272255,"Default Known Flow Node","Known Flow",270054.839640,660669.581984,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500004380","Nodes","4380",21.000000,24.272255,"Default Known Flow Node","Known Flow",270021.589631,660701.331992,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500032732","Nodes","32732",21.000000,24.802749,"Default Known Flow Node","Known Flow",270017.964630,660646.581977,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500031805","Nodes","31805",21.000000,24.802749,"Default Known Flow Node","Known Flow",270004.589626,660641.581976,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500030689","Nodes","30689",21.000000,24.802749,"Default Known Flow Node","Known Flow",270026.339632,660653.581979,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500032729","Nodes","32729",21.000000,24.802749,"Default Known Flow Node","Known Flow",270023.589632,660637.581975,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500032742","Nodes","32742",21.000000,23.761772,"Default Known Flow Node","Known Flow",270032.839634,660761.957009,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500031690","Nodes","31690",21.000000,23.761772,"Default Known Flow Node","Known Flow",270056.339640,660754.457007,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500030667","Nodes","30667",21.000000,23.734954,"Default Known Flow Node","Known Flow",270042.339637,660809.582022,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500032756","Nodes","32756",21.000000,23.740628,"Default Known Flow Node","Known Flow",270041.589636,660795.957018,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500004382","Nodes","4382",21.000000,23.742341,"DDS demands","Known Flow",270046.202742,660793.089412,,0.000000,,,,,,,-13.839999,,,,,,,,-12.375975,-13.839999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500032754","Nodes","32754",21.000000,23.774304,"Default Known Flow Node","Known Flow",270057.089641,660792.332017,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500032740","Nodes","32740",21.000000,23.948748,"Default Known Flow Node","Known Flow",270155.714667,660741.082003,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500004383","Nodes","4383",21.000000,23.761772,"Default Known Flow Node","Known Flow",270049.589639,660775.707013,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500004371","Nodes","4371",21.000000,26.587729,"DDS demands","Known Flow",270942.839882,660800.332019,,0.000000,,,,,,,-11.579999,,,,,,,,-10.355043,-11.579999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500004372","Nodes","4372",21.000000,26.367481,"DDS demands","Known Flow",270910.964873,660738.832003,,0.000000,,,,,,,-0.479999,,,,,,,,-0.429224,-0.480000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500002347","Nodes","2347",21.000000,26.899929,"DDS demands","Known Flow",270976.714891,660858.957035,,0.000000,,,,,,,-42.370000,,,,,,,,-37.888014,-42.370000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500004370","Nodes","4370",21.000000,26.712241,"DDS demands","Known Flow",271052.964912,660820.582025,,0.000000,,,,,,,-5.969999,,,,,,,,-5.338480,-5.969999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500003130","Nodes","3130",21.000000,35.268200,"DDS demands","Known Flow",271459.715022,660921.332052,,0.000000,-3.079999,,,,,,-6.599999,,,,,,,,-8.656029,-9.679999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,
"64401500001711","Nodes","1711",21.000000,35.268200,"Default Known Flow Node","Known Flow",271448.590019,660899.207046,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500002396","Nodes","2396",21.000000,31.974813,"DDS demands","Known Flow",271485.965029,660782.707015,,0.000000,,,,,,,-19.260000,,,,,,,,-17.222636,-19.260000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500033502","Nodes","33502",21.000000,31.887638,"Default Known Flow Node","Known Flow",271463.715023,660737.832002,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500002395","Nodes","2395",21.000000,32.140010,"DDS demands","Known Flow",271411.590009,660821.582025,,0.000000,,,,,,,-26.180000,,,,,,,,-23.410624,-26.180000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500033527","Nodes","33527",21.000000,32.092668,"Default Known Flow Node","Known Flow",271410.590009,660819.832025,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500002384","Nodes","2384",21.000000,28.391437,"DDS demands","Known Flow",271157.714940,660913.832050,,0.000000,,,,,,,-34.250000,,,,,,,,-30.626964,-34.250000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500031290","Nodes","31290",21.000000,28.719664,"Default Known Flow Node","Known Flow",271220.714957,660514.831942,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500006131","Nodes","6131",21.000000,28.719664,"DDS demands","Known Flow",271219.839957,660512.706941,,0.000000,,,,,,,-0.880000,,,,,,,,-0.786911,-0.880000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500031848","Nodes","31848",21.000000,28.827006,"Default Known Flow Node","Known Flow",271274.714972,660602.331965,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500005605","Nodes","5605",21.000000,28.827006,"DDS demands","Known Flow",271267.089970,660615.456969,,0.000000,,,,,,,-2.269999,,,,,,,,-2.029874,-2.269999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500030205","Nodes","30205",21.000000,31.628512,"Default Known Flow Node","Known Flow",271284.964975,660815.207023,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500033528","Nodes","33528",21.000000,31.628512,"Default Known Flow Node","Known Flow",271289.464976,660823.832026,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500030488","Nodes","30488",21.000000,29.137180,"Default Known Flow Node","Known Flow",271288.214976,660608.831967,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500002390","Nodes","2390",21.000000,29.137180,"DDS demands","Known Flow",271283.714974,660599.331965,,0.000000,,,,,,,-11.239999,,,,,,,,-10.051008,-11.239999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500030723","Nodes","30723",21.000000,34.099957,"Default Known Flow Node","Known Flow",271358.839995,660939.332057,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500033542","Nodes","33542",21.000000,34.099957,"Default Known Flow Node","Known Flow",271364.972305,660936.221465,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500033546","Nodes","33546",21.000000,34.143387,"DDS demands","Known Flow",271378.965000,660964.332064,,0.000000,,-37.119998,,,,,-5.689999,,,,,,,,-38.281467,-42.809997,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,
"64401500033525","Nodes","33525",21.000000,32.043032,"Default Known Flow Node","Known Flow",271408.465008,660816.707024,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500031635","Nodes","31635",21.000000,32.043032,"Default Known Flow Node","Known Flow",271417.090011,660814.207023,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500033545","Nodes","33545",21.000000,35.061446,"Default Known Flow Node","Known Flow",271424.715013,660940.332057,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500030381","Nodes","30381",21.000000,35.061446,"Default Known Flow Node","Known Flow",271425.215013,660898.582046,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500031716","Nodes","31716",21.000000,35.007725,"Default Known Flow Node","Known Flow",271441.215017,660936.832056,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500004075","Nodes","4075",21.000000,35.119564,"Default Known Flow Node","Known Flow",271442.090018,660929.832055,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500033544","Nodes","33544",21.000000,35.095338,"Default Known Flow Node","Known Flow",271426.340013,660939.332057,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500033517","Nodes","33517",21.000000,31.970352,"Default Known Flow Node","Known Flow",271471.715026,660790.082017,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500005679","Nodes","5679",21.000000,31.756916,"Default Known Flow Node","Known Flow",271491.452400,660667.089201,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500033475","Nodes","33475",21.000000,31.756916,"Default Known Flow Node","Known Flow",271486.340030,660660.081981,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500002431","Nodes","2431",21.000000,30.287022,"DDS demands","Known Flow",271388.590003,660680.581987,,0.000000,,,,,,,-26.700000,,,,,,,,-23.875618,-26.700000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500002432","Nodes","2432",21.000000,30.238254,"DDS demands","Known Flow",271456.090021,660638.956975,,0.000000,,,,,,,-5.409999,,,,,,,,-4.837718,-5.409999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500002433","Nodes","2433",21.000000,30.010428,"DDS demands","Known Flow",271414.965010,660582.956960,,0.000000,,,,,,,-8.029999,,,,,,,,-7.180569,-8.029999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500006361","Nodes","6361",21.000000,28.898676,"Default Known Flow Node","Known Flow",271232.419641,660529.648306,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500005788","Nodes","5788",21.000000,29.149825,"Default Known Flow Node","Known Flow",271296.839978,660620.206970,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500031343","Nodes","31343",21.000000,29.149825,"Default Known Flow Node","Known Flow",271295.589978,660618.456970,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500033473","Nodes","33473",21.000000,28.686779,"Default Known Flow Node","Known Flow",271190.464949,660646.456977,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500006132","Nodes","6132",21.000000,28.464384,"DDS demands","Known Flow",271189.839949,660560.831954,,0.000000,,,,,,,-0.589999,,,,,,,,-0.527588,-0.589999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500006133","Nodes","6133",21.000000,27.919922,"DDS demands","Known Flow",271189.339949,660602.331965,,0.000000,,,,,,,-13.720000,,,,,,,,-12.268670,-13.720000,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500033459","Nodes","33459",21.000000,28.347392,"Default Known Flow Node","Known Flow",271171.589944,660570.456957,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500006363","Nodes","6363",21.000000,28.105684,"DDS demands","Known Flow",271157.964940,660505.581939,,0.000000,,,,,,,-5.769999,,,,,,,,-5.159637,-5.769999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500030213","Nodes","30213",21.000000,28.898676,"Default Known Flow Node","Known Flow",271230.714960,660527.331945,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500033451","Nodes","33451",21.000000,28.719801,"Default Known Flow Node","Known Flow",271220.214957,660518.956943,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500005603","Nodes","5603",21.000000,28.483489,"DDS demands","Known Flow",271125.589931,660667.831983,,0.000000,-4.849999,-39.999997,,,,,-2.539999,,,,,,,,-42.376985,-47.389997,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,,
"64401500005789","Nodes","5789",21.000000,28.326345,"DDS demands","Known Flow",271057.714913,660683.581988,,0.000000,,,,,,,-11.579999,,,,,,,,-10.355043,-11.579999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500033484","Nodes","33484",21.000000,28.713479,"Default Known Flow Node","Known Flow",271132.339933,660691.706990,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500002388","Nodes","2388",21.000000,28.259662,"DDS demands","Known Flow",271055.089912,660692.081990,,0.000000,,-3.940000,,,,,-26.120001,,,,,,,,-26.880192,-30.060002,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,
