"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64403200005225","Nodes","5225",21.000000,30.562540,"Default Known Flow Node","Known Flow",288654.901701,696913.889846,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005227","Nodes","5227",21.000000,28.105787,"Default Known Flow Node","Known Flow",288658.195702,696850.837829,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005231","Nodes","5231",21.000000,28.105787,"Default Known Flow Node","Known Flow",288672.561176,696853.559279,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005239","Nodes","5239",21.000000,28.014184,"Default Known Flow Node","Known Flow",288695.295712,696841.729827,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005230","Nodes","5230",21.000000,30.658756,"Default Known Flow Node","Known Flow",288664.426704,696951.728856,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005238","Nodes","5238",21.000000,29.877374,"Default Known Flow Node","Known Flow",288693.652309,696934.936640,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005234","Nodes","5234",21.000000,28.014184,"Default Known Flow Node","Known Flow",288677.164501,696814.796903,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005241","Nodes","5241",21.000000,29.775113,"DDS demands","Known Flow",288697.897713,696951.632856,,0.000000,,,,,-3.619999,,,,-3.237068,-3.619999,,"",,,,,"D1 PROFILE",,,
"64403200005242","Nodes","5242",21.000000,29.790275,"Default Known Flow Node","Known Flow",288698.030758,696934.971701,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005247","Nodes","5247",21.000000,28.003819,"Default Known Flow Node","Known Flow",288702.654714,696842.974827,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005240","Nodes","5240",21.000000,28.014184,"Default Known Flow Node","Known Flow",288696.167712,696834.950825,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005250","Nodes","5250",21.000000,29.775113,"Default Known Flow Node","Known Flow",288710.815852,696955.323197,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005243","Nodes","5243",21.000000,29.777184,"Default Known Flow Node","Known Flow",288698.931706,696934.979633,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005245","Nodes","5245",21.000000,28.003819,"Default Known Flow Node","Known Flow",288701.194714,696851.585829,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005248","Nodes","5248",21.000000,28.003819,"Default Known Flow Node","Known Flow",288706.071715,696852.470829,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005244","Nodes","5244",21.000000,28.003819,"Default Known Flow Node","Known Flow",288699.178713,696851.326829,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005251","Nodes","5251",21.000000,29.547860,"DDS demands","Known Flow",288709.701732,696908.274061,,0.000000,,,,,-1.549999,,,,-1.386037,-1.549999,,"",,,,,"D1 PROFILE",,,
"64403200005255","Nodes","5255",21.000000,27.920993,"DDS demands","Known Flow",288738.159724,696858.458831,,0.000000,,,,,-2.339999,,,,-2.092469,-2.339999,,"",,,,,"D1 PROFILE",,,
"64403200005256","Nodes","5256",21.000000,27.923226,"Default Known Flow Node","Known Flow",288739.566449,696852.766131,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005306","Nodes","5306",21.000000,27.909531,"Default Known Flow Node","Known Flow",288744.670774,696829.254091,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005267","Nodes","MAXIMO, 820498",21.000000,29.773872,"Point Loads","Known Flow",288509.558662,696894.054841,,0.000000,,,,,,,,-2.769999,-2.476983,-2.769999,,"",,,,,,,,"PL-AF PROFILE"
"64403200005266","Nodes","5266",21.000000,29.666178,"DDS demands","Known Flow",288505.091660,696865.031833,,0.000000,,,,,-1.100000,,,,-0.983639,-1.100000,,"",,,,,"D1 PROFILE",,,
"64403200000561","Nodes","561",21.000000,27.907158,"Default Known Flow Node","Known Flow",288745.081726,696827.194823,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005304","Nodes","5304",21.000000,29.065784,"Default Known Flow Node","Known Flow",288739.950724,696932.023851,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005259","Nodes","5259",21.000000,29.022502,"Default Known Flow Node","Known Flow",288761.034730,696923.421849,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000442","Nodes","442",21.000000,29.575269,"DDS demands","Known Flow",287329.184341,697348.147964,,0.000000,,,,,-3.430000,,,,-3.067167,-3.430000,,"",,,,,"D1 PROFILE",,,
"64403200005016","Nodes","5016",21.000000,29.590939,"Default Known Flow Node","Known Flow",287348.334238,697347.444461,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000034","Nodes","34",21.000000,30.859495,"DDS demands","Known Flow",287331.923341,697113.911901,,0.000000,,,,,-4.500000,,,,-4.023980,-4.500000,,"",,,,,"D1 PROFILE",,,
"64403200000032","Nodes","32",21.000000,30.843466,"DDS demands","Known Flow",287361.425349,697140.053908,,0.000000,,,,,-7.269999,,,,-6.500963,-7.269999,,"",,,,,"D1 PROFILE",,,
"64403200000470","Nodes","470",21.000000,30.830560,"Default Known Flow Node","Known Flow",287432.370369,697061.263886,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000036","Nodes","36",21.000000,30.828977,"DDS demands","Known Flow",287448.777373,697061.327886,,0.000000,,,,,-8.140000,,,,-7.278933,-8.140000,,"",,,,,"D1 PROFILE",,,
"64403200000355","Nodes","355",21.000000,25.260539,"DDS demands","Known Flow",287222.706457,697334.853806,,0.000000,,,,,-13.600000,,,,-12.161363,-13.600000,,"",,,,,"D1 PROFILE",,,
"64403200000039","Nodes","39",21.000000,29.208338,"DDS demands","Known Flow",287428.817368,697031.899878,,0.000000,,,,,-6.350000,,,,-5.678283,-6.350000,,"",,,,,"D1 PROFILE",,,
"64403200000037","Nodes","37",21.000000,30.265885,"DDS demands","Known Flow",287361.508349,697030.544878,,0.000000,,,,,-2.009999,,,,-1.797377,-2.009999,,"",,,,,"D1 PROFILE",,,
"64403200000441","Nodes","441",21.000000,29.682920,"DDS demands","Known Flow",287407.813789,697345.259382,,0.000000,,,,,-12.170000,,,,-10.882632,-12.170000,,"",,,,,"D1 PROFILE",,,
"64403200005019","Nodes","5019",21.000000,29.677590,"DDS demands","Known Flow",287426.406367,697344.046963,,0.000000,,,,,-3.039999,,,,-2.718422,-3.039999,,"",,,,,"D1 PROFILE",,,
"64403200000440","Nodes","440",21.000000,30.577743,"Default Known Flow Node","Known Flow",287410.673363,697296.276950,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000139","Nodes","139",21.000000,29.324570,"DDS demands","Known Flow",287441.527927,697300.331526,,0.000000,,,,,-16.159999,,,,-14.450561,-16.159999,,"",,,,,"D1 PROFILE",,,
"64403200000136","Nodes","136",21.000000,30.441420,"DDS demands","Known Flow",287331.396341,697318.846956,,0.000000,,,,,-12.109999,,,,-10.828979,-12.109999,,"",,,,,"D1 PROFILE",,,
"64403200000354","Nodes","354",21.000000,27.298783,"DDS demands","Known Flow",287236.309315,697223.603930,,0.000000,,,,,-16.790000,,,,-15.013919,-16.790000,,"",,,,,"D1 PROFILE",,,
"64403200005013","Nodes","5013",21.000000,27.746111,"Default Known Flow Node","Known Flow",287239.066316,697173.372917,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000352","Nodes","352",21.000000,28.250671,"DDS demands","Known Flow",287243.077317,697121.776903,,0.000000,,,,,-18.889999,,,,-16.891776,-18.889999,,"",,,,,"D1 PROFILE",,,
"64403200000353","Nodes","353",21.000000,28.207559,"DDS demands","Known Flow",287196.805304,697120.661902,,0.000000,,,,,-3.660000,,,,-3.272837,-3.660000,,"",,,,,"D1 PROFILE",,,
"64403200000428","Nodes","428",21.000000,29.373599,"DDS demands","Known Flow",287261.313322,697075.912890,,0.000000,,,,,-4.860000,,,,-4.345898,-4.860000,,"",,,,,"D1 PROFILE",,,
"64403200005014","Nodes","5014",21.000000,30.886436,"Default Known Flow Node","Known Flow",287315.777337,697069.412888,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000429","Nodes","429",21.000000,29.311012,"DDS demands","Known Flow",287195.817304,697060.271886,,0.000000,,,,,-3.489999,,,,-3.120820,-3.489999,,"",,,,,"D1 PROFILE",,,
"64403200000035","Nodes","35",21.000000,30.885197,"DDS demands","Known Flow",287315.354337,697071.476889,,0.000000,,,,,-6.630000,,,,-5.928664,-6.630000,,"",,,,,"D1 PROFILE",,,
"64403200000221","Nodes","221",21.000000,30.852279,"DDS demands","Known Flow",287305.503334,697155.362912,,0.000000,,,,,-5.889999,,,,-5.266943,-5.889999,,"",,,,,"D1 PROFILE",,,
"64403200000031","Nodes","31",21.000000,30.853177,"DDS demands","Known Flow",287301.377333,697183.262919,,0.000000,,,,,-4.340000,,,,-3.880905,-4.340000,,"",,,,,"D1 PROFILE",,,
"64403200000033","Nodes","33",21.000000,30.474788,"DDS demands","Known Flow",287432.287158,697112.747439,,0.000000,,,,,-9.750000,,,,-8.718624,-9.750000,,"",,,,,"D1 PROFILE",,,
"64403200000471","Nodes","471",21.000000,30.830560,"Default Known Flow Node","Known Flow",287474.675380,697050.517883,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005020","Nodes","5020",21.000000,30.830560,"Default Known Flow Node","Known Flow",287496.085386,697051.037883,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000137","Nodes","137",21.000000,30.613310,"DDS demands","Known Flow",287409.939362,697202.030925,,0.000000,,,,,-15.569999,,,,-13.922972,-15.569999,,"",,,,,"D1 PROFILE",,,
"64403200000138","Nodes","138",21.000000,30.637635,"DDS demands","Known Flow",287496.679386,697262.388941,,0.000000,,,,,-9.100000,,,,-8.137383,-9.100000,,"",,,,,"D1 PROFILE",,,
"64403200000482","Nodes","482",21.000000,33.878719,"Default Known Flow Node","Known Flow",287184.028877,697014.254629,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000481","Nodes","ST. SERFS DG, Tel, Clocked, Site ID 5027",21.000000,33.999999,"Default Known Pressure Node","Known Pressure",287173.035298,697009.878872,,999998.967025,,,,,,,,,504.106001,563.739547,,"",,,,,,,,
"64403200005011","Nodes","5011",21.000000,33.604420,"Default Known Flow Node","Known Flow",287184.680301,697025.915877,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005012","Nodes","5012",21.000000,27.746111,"Default Known Flow Node","Known Flow",287193.336304,697172.894917,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005017","Nodes","5017",21.000000,29.590939,"Default Known Flow Node","Known Flow",287349.164346,697362.612968,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005015","Nodes","5015",21.000000,29.590939,"Default Known Flow Node","Known Flow",287342.502344,697375.166972,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005018","Nodes","5018",21.000000,29.634273,"Default Known Flow Node","Known Flow",287424.794367,697374.042971,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000443","Nodes","443",21.000000,29.532176,"DDS demands","Known Flow",287584.789410,697335.658961,,0.000000,,,,,-3.599999,,,,-3.219184,-3.599999,,"",,,,,"D1 PROFILE",,,
"64403200000365","Nodes","365",21.000000,27.745340,"DDS demands","Known Flow",287736.794451,697313.782955,,0.000000,,,,,-1.090000,,,,-0.974697,-1.090000,,"",,,,,"D1 PROFILE",,,
"64403200005024","Nodes","5024",21.000000,28.556905,"Default Known Flow Node","Known Flow",287858.815485,697055.741885,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000469","Nodes","469",21.000000,28.643564,"Default Known Flow Node","Known Flow",287840.289480,697077.597891,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005028","Nodes","5028",21.000000,29.225647,"Default Known Flow Node","Known Flow",287975.773516,697087.345893,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005029","Nodes","5029",21.000000,29.182306,"Default Known Flow Node","Known Flow",287976.140517,697055.201885,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005167","Nodes","5167",21.000000,29.385770,"Default Known Flow Node","Known Flow",287976.782517,697019.251875,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000501","Nodes","501",21.000000,28.993597,"DDS demands","Known Flow",287957.048511,697054.245884,,0.000000,-13.350000,,,0.000000,,,,,-11.937809,-13.350000,,"","C1 PROFILE",,,"C4 PROFILE",,,,
"64403200005025","Nodes","5025",21.000000,28.716617,"Default Known Flow Node","Known Flow",287909.421742,697054.136825,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000444","Nodes","444",21.000000,28.423989,"Default Known Flow Node","Known Flow",287798.254468,697050.120883,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000445","Nodes","445",21.000000,28.423989,"Default Known Flow Node","Known Flow",287798.101468,697056.960885,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000446","Nodes","446",21.000000,28.421504,"Default Known Flow Node","Known Flow",287777.896566,697052.390119,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000478","Nodes","478",21.000000,28.141567,"DDS demands","Known Flow",287759.252458,697061.789886,,0.000000,-17.399999,,,,,,,,-15.559390,-17.399999,,"","C1 PROFILE",,,,,,,
"64403200005292","Nodes","5292",21.000000,28.421504,"Default Known Flow Node","Known Flow",287782.571464,697052.468884,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005293","Nodes","5293",21.000000,28.195510,"Default Known Flow Node","Known Flow",287822.544475,697049.162883,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000508","Nodes","508",21.000000,28.172927,"Default Known Flow Node","Known Flow",287822.492073,697047.788843,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005021","Nodes","5021",21.000000,29.532176,"Default Known Flow Node","Known Flow",287596.458391,697341.488316,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000077","Nodes","77",21.000000,28.260379,"DDS demands","Known Flow",287871.815488,697291.548949,,0.000000,,,,,-16.879999,,,,-15.094397,-16.879999,,"",,,,,"D1 PROFILE",,,
"64403200005166","Nodes","5166",21.000000,28.916951,"Default Known Flow Node","Known Flow",287976.797517,697284.993947,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000045","Nodes","45",21.000000,27.745488,"DDS demands","Known Flow",287766.340459,697305.866953,,0.000000,,,,,-4.860000,,,,-4.345898,-4.860000,,"",,,,,"D1 PROFILE",,,
"64403200005023","Nodes","5023",21.000000,27.745488,"Default Known Flow Node","Known Flow",287768.836460,697304.995953,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000043","Nodes","43",21.000000,28.124637,"Default Known Flow Node","Known Flow",287786.557465,697343.980963,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000042","Nodes","42",21.000000,27.736474,"DDS demands","Known Flow",287785.202465,697373.186971,,0.000000,,,,,-1.970000,,,,-1.761609,-1.970000,,"",,,,,"D1 PROFILE",,,
"64403200005022","Nodes","5022",21.000000,27.745410,"Default Known Flow Node","Known Flow",287762.723458,697307.132953,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000500","Nodes","500",21.000000,28.587814,"DDS demands","Known Flow",287870.146488,697053.846884,,0.000000,,,-1.710000,,-5.090000,,,,-6.080682,-6.800000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,
"64403200005026","Nodes","5026",21.000000,28.716617,"Default Known Flow Node","Known Flow",287923.400502,697040.397881,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005027","Nodes","5027",21.000000,28.759940,"Default Known Flow Node","Known Flow",287925.496503,697013.176873,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000502","Nodes","502",21.000000,29.066699,"Default Known Flow Node","Known Flow",287970.561515,697054.787884,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005163","Nodes","5163",21.000000,28.441966,"Default Known Flow Node","Known Flow",287959.198509,697010.479044,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005164","Nodes","5164",21.000000,28.465520,"Default Known Flow Node","Known Flow",287959.168945,697012.905750,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005165","Nodes","5165",21.000000,28.465520,"Default Known Flow Node","Known Flow",287969.045515,697013.250873,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005168","Nodes","5168",21.000000,29.385770,"Default Known Flow Node","Known Flow",287976.764517,697024.891876,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005169","Nodes","5169",21.000000,29.429087,"Default Known Flow Node","Known Flow",287977.276517,697027.446877,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005171","Nodes","5171",21.000000,29.385770,"Default Known Flow Node","Known Flow",287981.036518,697025.006876,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005170","Nodes","5170",21.000000,29.429087,"Default Known Flow Node","Known Flow",287980.923518,697027.446877,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005173","Nodes","5173",21.000000,29.385770,"Default Known Flow Node","Known Flow",287986.664519,697025.095876,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005172","Nodes","5172",21.000000,29.429087,"Default Known Flow Node","Known Flow",287986.549519,697027.446877,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005174","Nodes","5174",21.000000,29.385770,"Default Known Flow Node","Known Flow",287988.082520,697025.057876,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000069","Nodes","69",21.000000,29.013348,"DDS demands","Known Flow",287960.535512,697051.873884,,0.000000,,,,-4.309999,-21.309999,,,,-22.909863,-25.619998,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"64403200005298","Nodes","5298",21.000000,29.018386,"Default Known Flow Node","Known Flow",287961.901265,697051.914663,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000509","Nodes","509",21.000000,28.952707,"Default Known Flow Node","Known Flow",287958.799512,697050.626883,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005294","Nodes","5294",21.000000,28.426761,"Default Known Flow Node","Known Flow",287823.542370,697050.686061,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000359","Nodes","359",21.000000,28.427854,"DDS demands","Known Flow",287824.921475,697050.716883,,0.000000,-2.609999,,,,,,,,-2.333908,-2.609999,,"","C1 PROFILE",,,,,,,
"64403200005296","Nodes","5296",21.000000,28.587814,"Default Known Flow Node","Known Flow",287868.523487,697053.852884,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005295","Nodes","5295",21.000000,28.572647,"Default Known Flow Node","Known Flow",287866.652251,697051.191693,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005297","Nodes","5297",21.000000,28.947173,"Default Known Flow Node","Known Flow",287958.814084,697049.138977,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005299","Nodes","5299",21.000000,29.040954,"Default Known Flow Node","Known Flow",287967.162175,697052.071744,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005009","Nodes","5009",21.000000,29.040954,"Default Known Flow Node","Known Flow",287965.805514,697059.152886,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005008","Nodes","5008",21.000000,29.040954,"Default Known Flow Node","Known Flow",287965.597514,697073.597890,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005180","Nodes","5180",21.000000,29.509427,"Default Known Flow Node","Known Flow",288096.592549,697283.821947,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005145","Nodes","5145",21.000000,32.702505,"Default Known Flow Node","Known Flow",288394.599559,697057.908218,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005082","Nodes","5082",21.000000,29.829333,"Default Known Flow Node","Known Flow",288102.249551,697042.191881,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005078","Nodes","5078",21.000000,29.829333,"Default Known Flow Node","Known Flow",288080.331545,697045.246882,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005092","Nodes","5092",21.000000,30.094706,"Default Known Flow Node","Known Flow",288118.716555,697057.527885,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000074","Nodes","74",21.000000,30.038844,"DDS demands","Known Flow",288115.620555,697057.413885,,0.000000,-15.989999,,,-11.770000,-13.329999,,,,-36.743412,-41.089997,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,
"64403200005160","Nodes","5160",21.000000,30.206197,"Default Known Flow Node","Known Flow",288475.539652,697381.366973,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000379","Nodes","379",21.000000,29.901818,"DDS demands","Known Flow",288474.833652,697375.002972,,0.000000,,,,,-8.339999,,,,-7.457777,-8.339999,,"",,,,,"D1 PROFILE",,,
"64403200005175","Nodes","5175",21.000000,29.429087,"Default Known Flow Node","Known Flow",288001.880524,697042.720881,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005178","Nodes","5178",21.000000,29.429087,"Default Known Flow Node","Known Flow",288023.523529,697044.435882,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005177","Nodes","5177",21.000000,29.429087,"Default Known Flow Node","Known Flow",288013.150014,697028.674708,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005159","Nodes","5159",21.000000,29.945283,"Default Known Flow Node","Known Flow",288468.061650,697383.733974,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000378","Nodes","378",21.000000,29.926621,"DDS demands","Known Flow",288439.811643,697300.948951,,0.000000,,,,-5.090000,-9.050000,,,,-12.644241,-14.140000,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"64403200000107","Nodes","107",21.000000,30.027171,"DDS demands","Known Flow",288480.418654,697294.401950,,0.000000,,,,,-4.019999,,,,-3.594755,-4.019999,,"",,,,,"D1 PROFILE",,,
"64403200000381","Nodes","381",21.000000,29.657410,"DDS demands","Known Flow",288365.186622,697329.033959,,0.000000,-4.929999,,,0.000000,-3.970000,0.000000,,,-7.958539,-8.900000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE","DH PROFILE",,
"64403200000380","Nodes","380",21.000000,29.526190,"Default Known Flow Node","Known Flow",288344.819617,697324.971958,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005142","Nodes","5142",21.000000,29.525560,"Default Known Flow Node","Known Flow",288343.450617,697324.595958,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000405","Nodes","405",21.000000,30.115938,"DDS demands","Known Flow",288477.125383,697280.061540,,0.000000,,,,,-2.079999,,,,-1.859973,-2.079999,,"",,,,,"D1 PROFILE",,,
"64403200005161","Nodes","5161",21.000000,30.058808,"Default Known Flow Node","Known Flow",288477.568653,697284.099947,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000086","Nodes","86",21.000000,30.963832,"DDS demands","Known Flow",288385.754628,697177.330918,,0.000000,,,,,-3.339999,,,,-2.986687,-3.339999,,"",,,,,"D1 PROFILE",,,
"64403200005146","Nodes","5146",21.000000,30.963199,"Default Known Flow Node","Known Flow",288387.276628,697183.359919,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000236","Nodes","236",21.000000,30.423634,"DDS demands","Known Flow",288336.581892,697179.476270,,0.000000,,,,,-3.810000,,,,-3.406970,-3.810000,,"",,,,,"D1 PROFILE",,,
"64403200000237","Nodes","237",21.000000,30.423634,"Default Known Flow Node","Known Flow",288336.424615,697192.497922,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005303","Nodes","5303",21.000000,30.423634,"Default Known Flow Node","Known Flow",288335.422614,697224.395931,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000111","Nodes","111",21.000000,32.149900,"DDS demands","Known Flow",288456.579599,697115.214075,,0.000000,,,,,-7.949999,,,,-7.109032,-7.949999,,"",,,,,"D1 PROFILE",,,
"64403200000112","Nodes","112",21.000000,31.637908,"DDS demands","Known Flow",288490.174656,697113.115900,,0.000000,,,,,-2.920000,,,,-2.611116,-2.920000,,"",,,,,"D1 PROFILE",,,
"64403200005268","Nodes","5268",21.000000,32.922736,"Default Known Flow Node","Known Flow",288426.568639,697056.924885,,0.000000,,,,,-4.419999,,,,-3.952443,-4.419999,,"",,,,,"D1 PROFILE",,,
"64403200005272","Nodes","5272",21.000000,31.513942,"Default Known Flow Node","Known Flow",288490.322656,697102.400897,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000088","Nodes","88",21.000000,31.546632,"DDS demands","Known Flow",288377.534626,697117.907902,,0.000000,,,,,-13.420000,,,,-12.000404,-13.420000,,"",,,,,"D1 PROFILE",,,
"64403200000438","Nodes","438",21.000000,32.537501,"Default Known Flow Node","Known Flow",288381.955627,697050.251883,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005144","Nodes","5144",21.000000,32.379879,"Default Known Flow Node","Known Flow",288382.984162,697033.237644,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005148","Nodes","5148, Maximo Ref:395224",21.000000,30.043782,"Point Loads","Known Flow",288407.538634,697047.741883,,0.000000,,,,,,,,-5.700000,-5.097042,-5.700000,,"",,,,,,,,"PL-AF PROFILE"
"64403200000231","Nodes","231",21.000000,31.766323,"DDS demands","Known Flow",288320.284610,697060.540886,,0.000000,,,-2.970000,-18.419999,-8.079999,0.000000,,,-26.352601,-29.469998,,"",,,"C3  PROFILE","C4 PROFILE","D1 PROFILE","DH PROFILE",,
