"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64301501065835","Nodes","1065835",21.000000,32.325674,"Default Known Flow Node","Known Flow",296333.971791,577548.559366,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500156594","Nodes","156594",21.000000,29.708081,"DDS demands","Known Flow",296477.721830,577779.559429,,0.000000,,,,,,,-1.370000,,,,,,,-1.225078,-1.370000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000174","Nodes","174",21.000000,29.871444,"DDS demands","Known Flow",296404.822489,577685.606117,,0.000000,-6.000000,,,,,,-0.899999,,,,,,,-6.170103,-6.900000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"64301500000175","Nodes","175",21.000000,29.868733,"DDS demands","Known Flow",296391.971807,577677.434401,,0.000000,,,,,,,-1.599999,,,,,,,-1.430748,-1.599999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500156559","Nodes","156559",21.000000,30.372849,"DDS demands","Known Flow",296221.346760,577614.809384,,0.000000,,-39.419997,,,,,-7.380000,,,,,,,-41.849396,-46.799996,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"64301500156569","Nodes","156569",21.000000,32.445314,"Default Known Flow Node","Known Flow",296330.346790,577507.059355,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500156573","Nodes","156573",21.000000,32.445314,"Default Known Flow Node","Known Flow",296335.721791,577496.934352,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500156568","Nodes","156568",21.000000,32.488397,"Default Known Flow Node","Known Flow",296323.221788,577502.809353,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500156585","Nodes","156585",21.000000,29.287729,"Default Known Flow Node","Known Flow",296375.096802,577930.809470,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500156574","Nodes","156574",21.000000,29.232432,"Default Known Flow Node","Known Flow",296337.846792,577953.684476,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500156577","Nodes","156577",21.000000,32.445314,"Default Known Flow Node","Known Flow",296347.979544,577517.027021,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500156583","Nodes","156583",21.000000,29.331009,"Default Known Flow Node","Known Flow",296371.346801,577925.434468,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301501065842","Nodes","1065842",21.000000,32.064901,"Default Known Flow Node","Known Flow",296390.971806,577576.684373,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500000179","Nodes","179",21.000000,32.315283,"DDS demands","Known Flow",296336.221791,577549.809366,,0.000000,,,,,,,-20.690000,,,,,,,-18.501368,-20.690000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301501065837","Nodes","1065837",21.000000,32.107789,"Default Known Flow Node","Known Flow",296386.846805,577577.934374,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301501065839","Nodes","1065839",21.000000,32.102385,"Default Known Flow Node","Known Flow",296387.477805,577576.564373,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301501065841","Nodes","1065841",21.000000,32.107789,"Default Known Flow Node","Known Flow",296389.096806,577579.184374,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500000220","Nodes","220",21.000000,30.540307,"Default Known Flow Node","Known Flow",296519.096841,577648.559393,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500000216","Nodes","216",21.000000,28.509563,"DDS demands","Known Flow",296622.346869,577715.434411,,0.000000,,,,,,,-12.010000,,,,,,,-10.739556,-12.010000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000214","Nodes","214",21.000000,28.442749,"DDS demands","Known Flow",296570.596855,577744.184419,,0.000000,,,,,,,-4.510000,,,,,,,-4.032922,-4.510000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000215","Nodes","215",21.000000,28.354904,"DDS demands","Known Flow",296632.346872,577756.184422,,0.000000,,,,,,,-6.959999,,,,,,,-6.223756,-6.959999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000218","Nodes","218",21.000000,29.051466,"DDS demands","Known Flow",296648.971877,577666.559398,,0.000000,,,,,,,-21.129999,,,,,,,-18.894825,-21.129999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000219","Nodes","219",21.000000,29.084760,"DDS demands","Known Flow",296614.721867,577647.309393,,0.000000,,,,,,,-2.990000,,,,,,,-2.673711,-2.990000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000244","Nodes","244",21.000000,28.842444,"DDS demands","Known Flow",296706.096892,577699.059407,,0.000000,,,,,,,-6.989999,,,,,,,-6.250582,-6.989999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000223","Nodes","223",21.000000,29.235716,"DDS demands","Known Flow",296682.471886,577606.309382,,0.000000,,,,,,,-7.739999,,,,,,,-6.921246,-7.739999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000217","Nodes","217",21.000000,28.795628,"DDS demands","Known Flow",296690.346888,577728.059415,,0.000000,,,,,,,-1.940000,,,,,,,-1.734782,-1.940000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500001474","Nodes","1474",21.000000,29.128349,"DDS demands","Known Flow",296737.471901,577639.059390,,0.000000,,,,,,,-6.579999,,,,,,,-5.883953,-6.579999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000226","Nodes","226",21.000000,29.188696,"DDS demands","Known Flow",296725.221897,577528.059360,,0.000000,,,,,,,-1.919999,,,,,,,-1.716898,-1.919999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500001475","Nodes","1475",21.000000,29.128349,"Default Known Flow Node","Known Flow",296789.346915,577546.934365,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500000225","Nodes","225",21.000000,29.231606,"DDS demands","Known Flow",296739.596901,577504.059354,,0.000000,,,,,,,-0.430000,,,,,,,-0.384513,-0.430000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000245","Nodes","245",21.000000,30.383201,"DDS demands","Known Flow",296545.221848,577585.184376,,0.000000,-23.530000,,,,,,-11.190000,,,,,,,-31.047245,-34.720000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"64301500156596","Nodes","156596",21.000000,28.704771,"Default Known Flow Node","Known Flow",296502.596837,577764.309425,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500000206","Nodes","206",21.000000,30.408677,"Default Known Flow Node","Known Flow",296568.096855,577540.809364,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500001724","Nodes","1724",21.000000,26.932351,"Default Known Flow Node","Known Flow",298033.994253,577608.791382,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500308799","Nodes","308799",21.000000,26.932351,"Default Known Flow Node","Known Flow",298018.747249,577607.180382,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500001725","Nodes","1725",21.000000,27.019337,"Default Known Flow Node","Known Flow",298011.435247,577570.675372,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500308801","Nodes","308801",21.000000,26.932351,"Default Known Flow Node","Known Flow",298057.972260,577609.819382,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500001522","Nodes","1522",21.000000,26.932351,"Default Known Flow Node","Known Flow",298059.450260,577615.684384,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002276","Nodes","2276",21.000000,47.747845,"DDS demands","Known Flow",298488.511377,577989.858486,,0.000000,,,,,,,-14.460000,,,,,,,-12.930391,-14.460000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500002280","Nodes","2280",21.000000,47.747845,"Default Known Flow Node","Known Flow",298538.180391,577962.630478,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002023","Nodes","P09121556, Lochside Road CSEP,138.65",25.000000,35.566359,"CSEP DDS Matched","Known Flow",294947.847229,577997.202214,,0.000000,,,,,,,,-138.649990,,,,,,-123.983303,-138.649990,,"",,,,,,,,"DC PROFILE",,,,,
"64301500002108","Nodes","2108",21.000000,36.082672,"DDS demands","Known Flow",295201.846483,578002.309489,,0.000000,,,,,,,-3.339999,,,,,,,-2.986687,-3.339999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500243903","Nodes","243903",21.000000,36.538718,"Default Known Flow Node","Known Flow",295359.346526,578275.684564,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002112","Nodes","2112",21.000000,36.538718,"DDS demands","Known Flow",295356.846525,578277.434564,,0.000000,-34.630001,,,,,,,,,,,,,-30.966767,-34.630001,,"","C1 PROFILE",,,,,,,,,,,,
"64301500002246","Nodes","Newton Rd DG, Tel, Profiled, Site ID 6197",21.000000,42.000001,"Default Known Pressure Node","Known Pressure",295403.221538,578134.934525,,999998.967025,,,,,,,,,,,,,,1137.434854,1271.988441,,"",,,,,,,,,,,,,
"64301500000063","Nodes","63",21.000000,36.567119,"DDS demands","Known Flow",295256.360092,578126.057253,,0.000000,,,,,,,-16.969999,,,,,,,-15.174876,-16.969999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000061","Nodes","61",21.000000,36.423206,"DDS demands","Known Flow",295194.221481,578140.809527,,0.000000,,,,,,,-12.440000,,,,,,,-11.124070,-12.440000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000064","Nodes","64",21.000000,37.747317,"DDS demands","Known Flow",295236.993606,578052.022724,,0.000000,,,,,,,-5.780000,,,,,,,-5.168579,-5.780000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500002738","Nodes","2738",21.000000,37.794721,"Default Known Flow Node","Known Flow",295299.096509,578036.059498,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500001043","Nodes","1043",21.000000,36.084821,"Default Known Flow Node","Known Flow",295162.721472,578015.684493,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002107","Nodes","2107",21.000000,36.120764,"DDS demands","Known Flow",295178.721476,578011.684492,,0.000000,,,,,,,-4.340000,,,,,,,-3.880905,-4.340000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500243899","Nodes","243899",21.000000,36.442393,"Default Known Flow Node","Known Flow",295196.324722,578155.681034,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500000066","Nodes","66",21.000000,39.085591,"DDS demands","Known Flow",295437.721547,578202.559544,,0.000000,-2.470000,,,,,,,,,,-15.890000,,,-16.417840,-18.360000,,"","C1 PROFILE",,,,,,,,,,"I2 PROFILE",,
"64301500002113","Nodes","2113",21.000000,37.268767,"DDS demands","Known Flow",295377.721531,578261.934560,,0.000000,,,,,,,-0.959999,,,,,,,-0.858449,-0.959999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500243904","Nodes","243904",21.000000,36.681017,"Default Known Flow Node","Known Flow",295361.221526,578277.559564,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500234111","Nodes","234111",21.000000,37.268767,"Default Known Flow Node","Known Flow",295375.721530,578263.059560,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002065","Nodes","2065",21.000000,35.479211,"DDS demands","Known Flow",295305.471511,578318.809575,,0.000000,,,,,,,-3.049999,,,,,,,-2.727364,-3.049999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500002211","Nodes","2211",21.000000,31.464148,"DDS demands","Known Flow",295147.221468,578448.684611,,0.000000,-3.880000,,,,,,-3.260000,,,,-0.869999,,,-7.162685,-8.010000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,"I2 PROFILE",,
"64301500243892","Nodes","243892",21.000000,29.698134,"Default Known Flow Node","Known Flow",295112.732733,578407.425517,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500000075","Nodes","75",21.000000,31.106913,"DDS demands","Known Flow",295093.721453,578492.184623,,0.000000,,,,,,,-1.630000,,,,-127.449994,,,-115.425639,-129.079991,,"",,,,,,,"D1 PROFILE",,,,"I2 PROFILE",,
"64301500243884","Nodes","243884",21.000000,27.800879,"Default Known Flow Node","Known Flow",295091.876923,578381.535181,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243883","Nodes","243883",21.000000,29.002564,"Default Known Flow Node","Known Flow",295082.340586,578403.677046,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500200507","Nodes","200507",21.000000,29.002564,"Default Known Flow Node","Known Flow",295077.221449,578407.684600,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002213","Nodes","P07111265, Irongray Road CSEP, 184.60",22.999998,27.504306,"CSEP DDS Matched","Known Flow",295090.096452,578379.309592,,0.000000,,,,,-184.600012,,,,,,,,,-165.072636,-184.600012,,"",,,,,"CC PROFILE",,,,,,,,
"64301500243888","Nodes","243888",21.000000,29.162255,"Default Known Flow Node","Known Flow",295102.226300,578394.430719,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002116","Nodes","2116",21.000000,36.442393,"Default Known Flow Node","Known Flow",295195.721481,578159.434532,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243900","Nodes","243900",21.000000,36.450132,"Default Known Flow Node","Known Flow",295199.578987,578169.187831,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002686","Nodes","2686",21.000000,36.492982,"Default Known Flow Node","Known Flow",295194.221481,578191.559541,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243898","Nodes","243898",21.000000,36.450132,"Default Known Flow Node","Known Flow",295193.471480,578170.184535,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243905","Nodes","243905",21.000000,36.681017,"Default Known Flow Node","Known Flow",295367.096528,578284.934566,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243902","Nodes","243902",21.000000,36.681017,"Default Known Flow Node","Known Flow",295343.346521,578300.309570,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002115","Nodes","2115",21.000000,36.552604,"Default Known Flow Node","Known Flow",295379.721531,578305.309572,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002627","Nodes","2627",21.000000,32.588201,"Default Known Flow Node","Known Flow",295201.971483,578403.684598,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301501067081","Nodes","1067081",21.000000,30.700779,"Default Known Flow Node","Known Flow",295177.221476,578370.684590,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002628","Nodes","2628",21.000000,30.096713,"DDS demands","Known Flow",295168.096474,578358.684586,,0.000000,-6.409999,,,-13.499999,,,,,,,-15.270000,,,-31.458586,-35.179999,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,"I2 PROFILE",,
"64301500001083","Nodes","1083",21.000000,36.492982,"Default Known Flow Node","Known Flow",295189.721479,578254.809558,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500291684","Nodes","291684",21.000000,27.114349,"Default Known Flow Node","Known Flow",295934.846682,578018.809494,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500000071","Nodes","71",21.000000,35.664163,"DDS demands","Known Flow",295533.721573,578021.059494,,0.000000,,,,,,,-8.510000,,,,,,,-7.609794,-8.510000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000070","Nodes","70",21.000000,35.597218,"DDS demands","Known Flow",295550.221578,578068.309507,,0.000000,,,,,,,-22.490000,,,,,,,-20.110960,-22.490000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500002415","Nodes","2415",21.000000,27.985622,"Default Known Flow Node","Known Flow",295830.971654,578212.309546,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243921","Nodes","243921",21.000000,27.985622,"Default Known Flow Node","Known Flow",295833.721655,578175.184536,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002405","Nodes","2405",21.000000,26.396832,"DDS demands","Known Flow",295717.471623,578152.059530,,0.000000,,,,,,,-11.310000,,,,,,,-10.113604,-11.310000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500243911","Nodes","243911",21.000000,26.150293,"Default Known Flow Node","Known Flow",295685.846614,578182.934538,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243910","Nodes","243910",21.000000,26.193867,"Default Known Flow Node","Known Flow",295660.471608,578157.559532,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002417","Nodes","2417",21.000000,27.985622,"Default Known Flow Node","Known Flow",295817.346650,578228.059551,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243916","Nodes","243916",21.000000,27.985622,"Default Known Flow Node","Known Flow",295803.096646,578241.434554,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243915","Nodes","243915",21.000000,27.985622,"Default Known Flow Node","Known Flow",295792.971644,578211.559546,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002413","Nodes","2413",21.000000,27.985622,"Default Known Flow Node","Known Flow",295858.096661,578191.059541,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002414","Nodes","2414",21.000000,27.985622,"Default Known Flow Node","Known Flow",295870.096665,578203.309544,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002422","Nodes","2422",21.000000,27.985622,"Default Known Flow Node","Known Flow",295843.346657,578202.809544,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243924","Nodes","243924",21.000000,27.985622,"Default Known Flow Node","Known Flow",295900.096673,578152.434530,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002411","Nodes","2411",21.000000,28.029052,"Default Known Flow Node","Known Flow",295873.596666,578168.434534,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002409","Nodes","2409",21.000000,28.029052,"DDS demands","Known Flow",295849.096659,578152.184530,,0.000000,,,,,,,-3.940000,,,,,,,-3.523218,-3.940000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500002410","Nodes","2410",21.000000,28.013136,"DDS demands","Known Flow",295858.596661,578114.684520,,0.000000,,,,,,,-2.180000,,,,,,,-1.949395,-2.180000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500002407","Nodes","2407",21.000000,28.029223,"Default Known Flow Node","Known Flow",295835.596655,578138.434526,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002408","Nodes","2408",21.000000,27.997758,"DDS demands","Known Flow",295857.596661,578095.684515,,0.000000,,,,,,,-2.880000,,,,,,,-2.575347,-2.880000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500002397","Nodes","2397",21.000000,28.029837,"Default Known Flow Node","Known Flow",295809.096648,578123.309522,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243917","Nodes","243917",21.000000,28.034089,"Default Known Flow Node","Known Flow",295810.721648,578121.059522,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002395","Nodes","2395",21.000000,28.055052,"DDS demands","Known Flow",295818.171650,578109.659518,,0.000000,,,,,,,-0.999999,,,,,,,-0.894217,-0.999999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500243919","Nodes","243919",21.000000,28.058818,"Default Known Flow Node","Known Flow",295819.221651,578107.559518,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002396","Nodes","2396",21.000000,28.046469,"DDS demands","Known Flow",295794.346644,578103.559517,,0.000000,,,,,,,-1.919999,,,,,,,-1.716898,-1.919999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500243925","Nodes","243925",21.000000,27.986465,"Default Known Flow Node","Known Flow",295916.955490,578085.635615,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002400","Nodes","2400",21.000000,27.878832,"DDS demands","Known Flow",295751.221632,578105.184517,,0.000000,,,,,,,-2.710000,,,,,,,-2.423330,-2.710000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500002401","Nodes","2401",21.000000,27.878832,"Default Known Flow Node","Known Flow",295721.346624,578139.434527,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002402","Nodes","2402",21.000000,27.835382,"Default Known Flow Node","Known Flow",295786.721642,578063.059506,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002399","Nodes","2399",21.000000,27.864919,"DDS demands","Known Flow",295786.221642,578147.559529,,0.000000,,,,,,,-3.289999,,,,,,,-2.941976,-3.289999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500243912","Nodes","243912",21.000000,27.888687,"Default Known Flow Node","Known Flow",295758.846634,578120.684521,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002398","Nodes","2398",21.000000,28.011841,"Default Known Flow Node","Known Flow",295799.721645,578133.184525,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002403","Nodes","2403",21.000000,27.505338,"DDS demands","Known Flow",295747.596631,578184.684539,,0.000000,,,,,,,-12.149999,,,,,,,-10.864747,-12.149999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500002404","Nodes","P00107156, Newbridge Drive CSEP, 53.10",24.000000,27.409652,"CSEP DDS Matched","Known Flow",295717.346623,578210.309546,,0.000000,,,,,,,,-53.099996,,,,,,-47.482969,-53.099996,,"",,,,,,,,"DC PROFILE",,,,,
"64301500002423","Nodes","2423",21.000000,26.835669,"DDS demands","Known Flow",295733.471627,578170.809535,,0.000000,,,,,,,-7.730000,,,,,,,-6.912304,-7.730000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500002424","Nodes","2424",21.000000,26.787687,"DDS demands","Known Flow",295723.221625,578179.684538,,0.000000,,,,,,,-2.170000,,,,,,,-1.940452,-2.170000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500001145","Nodes","1145",21.000000,35.627633,"DDS demands","Known Flow",295546.846577,578057.059504,,0.000000,,,,,,,-3.459999,,,,,,,-3.093993,-3.459999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500000069","Nodes","69",21.000000,35.661463,"DDS demands","Known Flow",295456.721552,578050.559502,,0.000000,,,,,,,-6.639999,,,,,,,-5.937606,-6.639999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500002406","Nodes","2406",21.000000,26.029358,"DDS demands","Known Flow",295703.846619,578203.309544,,0.000000,,,,,,,-9.079999,,,,,,,-8.119498,-9.079999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500243913","Nodes","243913",21.000000,27.888687,"Default Known Flow Node","Known Flow",295770.471637,578109.684518,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002420","Nodes","2420",21.000000,27.985622,"Default Known Flow Node","Known Flow",295758.471634,578238.934554,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243914","Nodes","243914",21.000000,27.985622,"Default Known Flow Node","Known Flow",295777.971640,578225.934550,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002419","Nodes","2419",21.000000,27.985622,"Default Known Flow Node","Known Flow",295797.846645,578246.309556,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243918","Nodes","243918",21.000000,27.985622,"Default Known Flow Node","Known Flow",295817.846650,578257.559559,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002416","Nodes","2416",21.000000,27.985622,"Default Known Flow Node","Known Flow",295798.346645,578178.559537,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500243922","Nodes","243922",21.000000,27.985622,"Default Known Flow Node","Known Flow",295836.221655,578177.934537,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500002275","Nodes","2275",21.000000,48.668863,"DDS demands","Known Flow",298418.763358,578024.898495,,0.000000,,,,,,,-2.069999,,,,,,,-1.851031,-2.069999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500002277","Nodes","2277",21.000000,47.765200,"DDS demands","Known Flow",298585.347403,578008.559491,,0.000000,,,,,,,-1.799999,,,,,,,-1.609592,-1.799999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500158691","Nodes","158691",21.000000,35.824988,"Default Known Flow Node","Known Flow",298628.207415,578462.564615,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500001935","Nodes","1935",21.000000,35.824988,"Default Known Flow Node","Known Flow",298625.583414,578459.938614,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
