"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64400800001890","Nodes","1890",21.000000,31.052373,"DDS demands","Known Flow",265109.668362,655470.628033,,0.000000,,,,,,,-3.069999,,,,,,,,,,-2.745248,-3.069999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800032034","Nodes","-6224",21.000000,31.057317,"Default Known Flow Node","Known Flow",265106.713294,655467.830568,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800001899","Nodes","1899",21.000000,31.083678,"DDS demands","Known Flow",265097.213291,655406.830552,,0.000000,,,,,,,-1.440000,,,,,,,,,,-1.287673,-1.440000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002251","Nodes","2251",21.000000,30.872175,"DDS demands","Known Flow",265141.338303,655477.580571,,0.000000,,,,,,,-7.499999,,,,,,,,,,-6.706634,-7.499999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800032033","Nodes","-6227",21.000000,31.033200,"Default Known Flow Node","Known Flow",265122.838298,655471.830569,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800002120","Nodes","2120",21.000000,30.430137,"DDS demands","Known Flow",265436.463383,655247.080508,,0.000000,,,,,,,-3.759999,,,,,,,,,,-3.362259,-3.759999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800031867","Nodes","-6692",21.000000,29.859818,"Default Known Flow Node","Known Flow",265498.088400,655244.330507,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800002119","Nodes","2119",21.000000,29.917469,"DDS demands","Known Flow",265422.463380,655138.455479,,0.000000,,,,,,,-5.199999,,,,,,,,,,-4.649932,-5.199999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800033713","Nodes","-1464717",21.000000,30.968307,"Default Known Flow Node","Known Flow",265078.463286,655496.080576,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031878","Nodes","-6673",21.000000,30.529269,"Default Known Flow Node","Known Flow",265386.338370,655184.330491,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031877","Nodes","-6675",21.000000,30.529269,"Default Known Flow Node","Known Flow",265393.465207,655185.569941,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800033873","Nodes","-1464308",21.000000,30.529269,"Default Known Flow Node","Known Flow",265403.588374,655187.330492,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800001907","Nodes","1907",21.000000,30.653958,"DDS demands","Known Flow",265206.963321,655362.455540,,0.000000,,,,,,,-10.039999,,,,,,,,,,-8.977947,-10.039999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800004608","Nodes","4608",21.000000,30.686697,"Default Known Flow Node","Known Flow",265203.838320,655333.205532,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800004675","Nodes","4675",21.000000,30.686697,"Default Known Flow Node","Known Flow",265219.588324,655337.955533,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800004676","Nodes","4676",21.000000,30.686697,"Default Known Flow Node","Known Flow",265233.463328,655308.205525,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031876","Nodes","-6679",21.000000,31.214271,"Default Known Flow Node","Known Flow",265205.338320,655209.955498,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800004678","Nodes","4678",21.000000,31.214271,"Default Known Flow Node","Known Flow",265193.963317,655202.330496,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800034350","Nodes","-1463182",21.000000,31.214271,"Default Known Flow Node","Known Flow",265198.713319,655211.580499,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800033679","Nodes","-1464789",21.000000,30.737389,"Default Known Flow Node","Known Flow",265232.463328,655297.705522,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800001079","Nodes","1079",21.000000,34.043450,"Default Known Flow Node","Known Flow",265728.338463,655047.455454,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800003153","Nodes","3153",21.000000,31.702121,"DDS demands","Known Flow",265800.338482,655335.955532,,0.000000,,,,,,,-7.900000,,,,,,,,,,-7.064321,-7.900000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800001083","Nodes","1083",21.000000,33.172162,"DDS demands","Known Flow",265920.963515,655060.330457,,0.000000,,,,,,,-11.600000,,,,,,,,,,-10.372928,-11.600000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002696","Nodes","2696",21.000000,29.839913,"DDS demands","Known Flow",265502.085929,655245.080044,,0.000000,,,,,,,-4.249999,,,,,,,,,,-3.800425,-4.249999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002697","Nodes","2697",21.000000,29.857383,"DDS demands","Known Flow",265500.213401,655231.330504,,0.000000,,,,,,,-2.019999,,,,,,,,,,-1.806320,-2.019999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800003173","Nodes","3173",21.000000,29.655285,"DDS demands","Known Flow",265962.463527,655470.580569,,0.000000,,,,,,,-3.469999,,,,,,,,,,-3.102936,-3.469999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800031810","Nodes","-6777",21.000000,29.748435,"Default Known Flow Node","Known Flow",265924.713516,655424.830557,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800003159","Nodes","3159",21.000000,29.917313,"DDS demands","Known Flow",265974.713530,655233.580505,,0.000000,,,,,,,-9.270000,,,,,,,,,,-8.289400,-9.270000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800031874","Nodes","-6680",21.000000,29.488555,"Default Known Flow Node","Known Flow",265926.463517,655213.205499,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800001081","Nodes","1081",21.000000,33.631763,"DDS demands","Known Flow",265828.088490,655078.580462,,0.000000,,,,,,,-8.850000,,,,,,,,,,-7.913828,-8.850000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800001082","Nodes","1082",21.000000,33.598376,"DDS demands","Known Flow",265780.088477,655019.830446,,0.000000,,,,,,,-6.880000,,,,,,,,,,-6.152219,-6.880000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800031842","Nodes","-6727",21.000000,31.543589,"Default Known Flow Node","Known Flow",265835.963492,655333.205532,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031840","Nodes","-6734",21.000000,31.607770,"Default Known Flow Node","Known Flow",265821.588488,655359.705539,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031838","Nodes","-6737",21.000000,31.607770,"Default Known Flow Node","Known Flow",265800.838483,655363.830540,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800003148","Nodes","3148",21.000000,29.083047,"DDS demands","Known Flow",265912.874513,655496.033576,,0.000000,,,,,,,-7.369999,,,,,,,,,,-6.590385,-7.369999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800031800","Nodes","-6790",21.000000,28.972784,"Default Known Flow Node","Known Flow",265875.338503,655451.330564,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800003151","Nodes","3151",21.000000,29.009413,"DDS demands","Known Flow",265862.713499,655426.455557,,0.000000,,,,,,,-12.010000,,,,,,,,,,-10.739556,-12.010000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800031823","Nodes","-6760",21.000000,28.752234,"Default Known Flow Node","Known Flow",265847.213495,655393.705548,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800003152","Nodes","3152",21.000000,28.590709,"DDS demands","Known Flow",265826.838490,655403.830551,,0.000000,,,,,,,-11.850000,,,,,,,,,,-10.596483,-11.850000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800031820","Nodes","-6765",21.000000,28.635333,"Default Known Flow Node","Known Flow",265823.838489,655397.080549,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800003174","Nodes","3174",21.000000,29.541133,"Default Known Flow Node","Known Flow",265987.713533,655459.580566,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800001080","Nodes","1080",21.000000,33.877463,"DDS demands","Known Flow",265758.463471,655031.455450,,0.000000,,,,,,,-9.050000,,,,,,,,,,-8.092672,-9.050000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800001069","Nodes","1069",21.000000,33.879921,"DDS demands","Known Flow",265702.088456,654922.705420,,0.000000,,,,,,,-15.030000,,,,,,,,,,-13.440095,-15.030000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800000183","Nodes","183",21.000000,33.989049,"Default Known Flow Node","Known Flow",265790.736983,655182.823803,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800033899","Nodes","-1464234",21.000000,33.989049,"Default Known Flow Node","Known Flow",265792.588480,655189.330493,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800000182","Nodes","182",21.000000,34.047315,"DDS demands","Known Flow",265738.838466,655198.705495,,0.000000,-15.999999,,,,,,,,,,,,,,,,-14.307486,-15.999999,,,"","C1 PROFILE",,,,,,,,,,,,,,,,
"64400800034609","Nodes","-1462550",21.000000,31.258796,"Default Known Flow Node","Known Flow",265898.463509,655337.580533,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800002703","Nodes","2703",21.000000,29.734395,"Default Known Flow Node","Known Flow",265528.963409,655185.330491,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800002704","Nodes","2704",21.000000,29.743216,"DDS demands","Known Flow",265509.213403,655182.205491,,0.000000,,,,,,,-5.249999,,,,,,,,,,-4.694643,-5.249999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002705","Nodes","2705",21.000000,29.728717,"DDS demands","Known Flow",265553.088415,655188.455492,,0.000000,,,,,,,-2.380000,,,,,,,,,,-2.128238,-2.380000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002706","Nodes","2706",21.000000,29.725662,"DDS demands","Known Flow",265551.588415,655198.330495,,0.000000,,,,,,,-2.079999,,,,,,,,,,-1.859973,-2.079999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002709","Nodes","2709",21.000000,29.739499,"Default Known Flow Node","Known Flow",265525.588408,655206.455497,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800002699","Nodes","2699",21.000000,29.746882,"DDS demands","Known Flow",265520.713406,655236.955505,,0.000000,,,,,,,-3.899999,,,,,,,,,,-3.487449,-3.899999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002702","Nodes","P13133132, KINROSS PARK CSEP, 34.71 SCMH",24.000000,29.112539,"CSEP Unmatched","Known Flow",265543.338412,655283.955518,,0.000000,,,,,,,-1.389999,,,,,,,,-34.709999,,-32.281266,-36.100000,,,"",,,,,,,"D1 PROFILE",,,,,,,,"DC PROFILE",,
"64400800002701","Nodes","2701",21.000000,29.124825,"DDS demands","Known Flow",265516.213405,655304.205524,,0.000000,,,,,,,-2.959999,,,,,,,,,,-2.646885,-2.959999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002698","Nodes","2698",21.000000,29.893044,"DDS demands","Known Flow",265485.213397,655213.080499,,0.000000,,,,,,,-1.949999,,,,,,,,,,-1.743724,-1.949999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002682","Nodes","2682",21.000000,29.632966,"DDS demands","Known Flow",265536.213411,655348.580536,,0.000000,,,,,,,-1.440000,,,,,,,,,,-1.287673,-1.440000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002683","Nodes","2683",21.000000,29.631421,"DDS demands","Known Flow",265537.963411,655336.705533,,0.000000,,,,,,,-1.350000,,,,,,,,,,-1.207194,-1.350000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002679","Nodes","2679",21.000000,29.585348,"DDS demands","Known Flow",265574.963421,655361.080539,,0.000000,,,,,,,-4.909999,,,,,,,,,,-4.390609,-4.909999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002681","Nodes","2681",21.000000,29.583587,"DDS demands","Known Flow",265576.213421,655348.955536,,0.000000,,,,,,,-3.510000,,,,,,,,,,-3.138704,-3.510000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002708","Nodes","2708",21.000000,29.606790,"DDS demands","Known Flow",265546.088413,655357.580538,,0.000000,,,,,,,-2.640000,,,,,,,,,,-2.360735,-2.640000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002677","Nodes","2677",21.000000,29.621841,"DDS demands","Known Flow",265540.713412,655368.830541,,0.000000,,,,,,,-3.099999,,,,,,,,,,-2.772075,-3.099999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002678","Nodes","2678",21.000000,29.621841,"Default Known Flow Node","Known Flow",265540.338412,655375.080543,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800002676","Nodes","2676",21.000000,29.634706,"DDS demands","Known Flow",265533.588410,655367.455541,,0.000000,,,,,,,-1.700000,,,,,,,,,,-1.520170,-1.700000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002675","Nodes","2675",21.000000,29.560639,"DDS demands","Known Flow",265530.213409,655388.205547,,0.000000,,,,,,,-12.199999,,,,,,,,,,-10.909458,-12.199999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002684","Nodes","2684",21.000000,29.533166,"DDS demands","Known Flow",265529.213409,655395.955549,,0.000000,,,,,,,-4.460000,,,,,,,,,,-3.988211,-4.460000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002685","Nodes","2685",21.000000,29.441792,"DDS demands","Known Flow",265535.963410,655417.205555,,0.000000,,,,,,,-4.489999,,,,,,,,,,-4.015038,-4.489999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002686","Nodes","2686",21.000000,29.429804,"DDS demands","Known Flow",265556.463416,655421.205556,,0.000000,,,,,,,-2.850000,,,,,,,,,,-2.548521,-2.850000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002688","Nodes","2688",21.000000,29.291777,"Default Known Flow Node","Known Flow",265525.588408,655427.205557,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800002689","Nodes","2689",21.000000,29.209519,"DDS demands","Known Flow",265555.838416,655432.830559,,0.000000,,,,,,,-3.049999,,,,,,,,,,-2.727364,-3.049999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002690","Nodes","2690",21.000000,29.275534,"DDS demands","Known Flow",265514.963405,655449.705563,,0.000000,,,,,,,-5.150000,,,,,,,,,,-4.605222,-5.150000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800002687","Nodes","2687",21.000000,29.494487,"Default Known Flow Node","Known Flow",265527.088408,655413.955554,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800002691","Nodes","2691",21.000000,29.209554,"DDS demands","Known Flow",265525.713408,655451.330564,,0.000000,,,,,,,-2.140000,,,,-3.420000,,,,,,-4.971851,-5.560000,,,"",,,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,,,
"64400800002692","Nodes","2692",21.000000,29.267964,"DDS demands","Known Flow",265511.713404,655462.580567,,0.000000,,,,,,,-3.260000,,,,,,,,,,-2.915150,-3.260000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800031794","Nodes","-6800",21.000000,29.491279,"Default Known Flow Node","Known Flow",265820.713488,655494.205575,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031792","Nodes","-6803",21.000000,29.491279,"Default Known Flow Node","Known Flow",265824.088489,655500.080577,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031796","Nodes","-6799",21.000000,29.402200,"Default Known Flow Node","Known Flow",265827.713490,655490.955575,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031798","Nodes","-6796",21.000000,29.535829,"Default Known Flow Node","Known Flow",265827.463490,655474.205570,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800003150","Nodes","3150",21.000000,29.290497,"DDS demands","Known Flow",265808.713485,655434.955559,,0.000000,,,,,,,-10.359999,,,,,,,,,,-9.264096,-10.359999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800031819","Nodes","-6766",21.000000,28.658180,"Default Known Flow Node","Known Flow",265835.348883,655399.601460,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031824","Nodes","-6759",21.000000,28.658180,"Default Known Flow Node","Known Flow",265832.338491,655392.955548,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031839","Nodes","-6736",21.000000,31.543589,"Default Known Flow Node","Known Flow",265840.605235,655362.240389,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031799","Nodes","-6793",21.000000,29.615706,"Default Known Flow Node","Known Flow",265840.463493,655468.580569,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031837","Nodes","-6738",21.000000,31.543589,"Default Known Flow Node","Known Flow",265835.213492,655364.830540,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031841","Nodes","-6732",21.000000,31.543589,"Default Known Flow Node","Known Flow",265836.963492,655356.080538,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031821","Nodes","-6763",21.000000,28.703819,"Default Known Flow Node","Known Flow",265841.105913,655396.740604,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031827","Nodes","-6754",21.000000,28.703819,"Default Known Flow Node","Known Flow",265838.213493,655390.330547,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031826","Nodes","-6757",21.000000,28.752234,"Default Known Flow Node","Known Flow",265850.463496,655392.205548,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031797","Nodes","-6798",21.000000,29.608185,"Default Known Flow Node","Known Flow",265850.213496,655488.705574,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031793","Nodes","-6802",21.000000,29.608185,"Default Known Flow Node","Known Flow",265839.088493,655497.455576,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031828","Nodes","-6753",21.000000,28.752234,"Default Known Flow Node","Known Flow",265856.588498,655389.330547,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031831","Nodes","-6748",21.000000,28.752234,"Default Known Flow Node","Known Flow",265847.588495,655385.580546,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031830","Nodes","-6749",21.000000,28.752234,"Default Known Flow Node","Known Flow",265864.963500,655385.580546,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031832","Nodes","-6747",21.000000,28.752234,"Default Known Flow Node","Known Flow",265853.713497,655383.080545,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031834","Nodes","-6744",21.000000,28.752234,"Default Known Flow Node","Known Flow",265861.463499,655378.580544,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800003155","Nodes","3155",21.000000,31.148694,"DDS demands","Known Flow",265823.838489,655265.455513,,0.000000,,,,,,,-5.079999,,,,,,,,,,-4.542626,-5.079999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800031870","Nodes","-6684",21.000000,29.354561,"Default Known Flow Node","Known Flow",265883.713505,655227.455503,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800033999","Nodes","-1464008",21.000000,29.354561,"Default Known Flow Node","Known Flow",265915.588514,655238.955506,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800003161","Nodes","3161",21.000000,29.190134,"DDS demands","Known Flow",265865.213500,655220.705501,,0.000000,,,,,,,-10.840000,,,,,,,,,,-9.693321,-10.840000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800031852","Nodes","-6714",21.000000,31.108259,"Default Known Flow Node","Known Flow",265908.713512,655292.330521,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031847","Nodes","-6719",21.000000,31.108259,"Default Known Flow Node","Known Flow",265911.963513,655298.830522,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031855","Nodes","-6711",21.000000,31.108259,"Default Known Flow Node","Known Flow",265916.463514,655288.955520,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031864","Nodes","-6697",21.000000,30.816236,"Default Known Flow Node","Known Flow",265920.052072,655271.123794,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031851","Nodes","-6715",21.000000,30.860644,"Default Known Flow Node","Known Flow",265930.838518,655292.455521,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031833","Nodes","-6746",21.000000,29.632876,"Default Known Flow Node","Known Flow",265920.463515,655380.455545,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031829","Nodes","-6752",21.000000,29.273405,"Default Known Flow Node","Known Flow",265951.838524,655388.705547,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800033698","Nodes","-1464749",21.000000,29.488555,"Default Known Flow Node","Known Flow",265933.588519,655193.705494,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031866","Nodes","-6695",21.000000,30.565595,"Default Known Flow Node","Known Flow",265951.838524,655262.830513,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031862","Nodes","-6700",21.000000,30.565595,"Default Known Flow Node","Known Flow",265957.213525,655274.830516,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800003175","Nodes","3175",21.000000,29.262911,"DDS demands","Known Flow",265954.088524,655387.580546,,0.000000,,,,,,,-25.280000,,,,,,,,,,-22.605829,-25.280000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800031825","Nodes","-6758",21.000000,29.299914,"Default Known Flow Node","Known Flow",265951.838524,655392.705548,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031818","Nodes","-6767",21.000000,29.355042,"Default Known Flow Node","Known Flow",265956.338525,655402.080550,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031822","Nodes","-6762",21.000000,29.299914,"Default Known Flow Node","Known Flow",265945.338522,655396.205549,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031815","Nodes","-6770",21.000000,29.402944,"Default Known Flow Node","Known Flow",265961.338526,655406.080552,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031817","Nodes","-6769",21.000000,29.355042,"Default Known Flow Node","Known Flow",265949.463523,655405.455551,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031860","Nodes","-6703",21.000000,30.743225,"Default Known Flow Node","Known Flow",265959.338526,655279.580517,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800031861","Nodes","-6701",21.000000,30.743225,"Default Known Flow Node","Known Flow",265952.088524,655277.080516,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
