"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64400500010391","Nodes","10391",21.000000,26.300127,"DDS demands","Known Flow",294370.875000,676322.625000,,0.000000,,,,,-12.529999,,,,,,,,-11.204550,-12.529999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010353","Nodes","10353",21.000000,26.255614,"Default Known Flow Node","Known Flow",294410.625000,676317.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010644","Nodes","10644",21.000000,26.237425,"DDS demands","Known Flow",294322.500000,676330.375000,,0.000000,,,,,-2.039999,,,,,,,,-1.824204,-2.039999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010946","Nodes","10946",21.000000,26.436946,"Default Known Flow Node","Known Flow",294285.250000,676341.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010351","Nodes","10351",21.000000,26.459166,"Default Known Flow Node","Known Flow",294268.000000,676349.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010947","Nodes","10947",21.000000,24.085041,"DDS demands","Known Flow",294286.500000,676297.375000,,0.000000,,,,,0.000000,,,,,,,,0.000000,0.000000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010052","Nodes","10052",21.000000,27.649887,"DDS demands","Known Flow",294235.250000,676396.875000,,0.000000,,,,,-2.089999,,,,,,,,-1.868915,-2.089999,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-1463121","Nodes","-1463121",21.000000,27.649887,"Default Known Flow Node","Known Flow",294238.000000,676394.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011206","Nodes","11206",21.000000,30.389939,"Default Known Flow Node","Known Flow",294142.625000,676461.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462819","Nodes","-1462819",21.000000,30.389939,"Default Known Flow Node","Known Flow",294143.625000,676457.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1116","Nodes","-1116",21.000000,30.830262,"Default Known Flow Node","Known Flow",294055.750000,676442.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011175","Nodes","11175",21.000000,30.670080,"DDS demands","Known Flow",294031.000000,676411.125000,,0.000000,,,,,-27.189999,,,,,,,,-24.313783,-27.189999,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-1462975","Nodes","-1462975",21.000000,30.830262,"Default Known Flow Node","Known Flow",294065.125000,676425.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1106","Nodes","-1106",21.000000,24.085041,"Default Known Flow Node","Known Flow",294289.375000,676289.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010948","Nodes","10948",21.000000,24.308551,"Default Known Flow Node","Known Flow",294343.250000,676215.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1463189","Nodes","-1463189",21.000000,24.308551,"Default Known Flow Node","Known Flow",294301.500000,676264.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011282","Nodes","11282",21.000000,34.354854,"DDS demands","Known Flow",294491.375000,676490.125000,,0.000000,,,,,-9.469999,,,,,,,,-8.468243,-9.469999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011283","Nodes","11283",21.000000,34.334804,"DDS demands","Known Flow",294501.750000,676481.000000,,0.000000,,,,,-24.160000,,,,,,,,-21.604304,-24.160000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010967","Nodes","10967 (C4, -2.230)",21.000000,26.184415,"DDS demands","Known Flow",290183.000000,676931.875000,,0.000000,,,,-2.230000,-19.639999,,,,,,,,-19.556545,-21.869998,,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,,,
"64400500010968","Nodes","10968, P09120558, SHILDHILL/AVONBRIDGE ROAD, -41.08",22.999998,25.618547,"CSEP Unmatched","Known Flow",290226.625000,676830.875000,,0.000000,,,,,-2.990000,,,,,-41.080001,,,-39.408183,-44.070003,,,"",,,,,"D1 PROFILE",,,,,"PL-AF PROFILE",,,
"644005-133","Nodes","-133",21.000000,26.183532,"Default Known Flow Node","Known Flow",290192.000000,676934.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010396","Nodes","10396",21.000000,26.180061,"DDS demands","Known Flow",290231.750000,676941.250000,,0.000000,,,,,-5.889999,,,,,,,,-5.266943,-5.889999,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-120","Nodes","-120",21.000000,26.138647,"Default Known Flow Node","Known Flow",290196.125000,676923.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462757","Nodes","-1462757",21.000000,26.181602,"Default Known Flow Node","Known Flow",290214.000000,676941.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011138","Nodes","11138",21.000000,74.279863,"Default Known Flow Node","Known Flow",293211.750000,676915.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011137","Nodes","11137",21.000000,74.279863,"Default Known Flow Node","Known Flow",293235.875000,676919.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462542","Nodes","-1462542",21.000000,74.073553,"Default Known Flow Node","Known Flow",293234.875000,676860.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011139","Nodes","11139",21.000000,74.073553,"DDS demands","Known Flow",293245.000000,676867.750000,,0.000000,,,,,-18.959999,,,,,,,,-16.954371,-18.959999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010960","Nodes","10960",21.000000,66.047895,"DDS demands","Known Flow",293446.000000,676837.875000,,0.000000,,,,,-12.319999,,,,,,,,-11.016764,-12.319999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010962","Nodes","10962",21.000000,65.757865,"DDS demands","Known Flow",293433.250000,676824.250000,,0.000000,,,,,-1.230000,,,,,,,,-1.099888,-1.230000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010961","Nodes","10961",21.000000,65.057992,"DDS demands","Known Flow",293402.250000,676875.250000,,0.000000,,,,,-15.270000,,,,,,,,-13.654708,-15.270000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010959","Nodes","10959",21.000000,66.928261,"DDS demands","Known Flow",293471.750000,676866.500000,,0.000000,,,,,-13.319999,,,,,,,,-11.910982,-13.319999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010957","Nodes","10957",21.000000,71.363669,"DDS demands","Known Flow",293454.125000,676942.875000,,0.000000,,,,,-12.729999,,,,,,,,-11.383393,-12.729999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010958","Nodes","10958",21.000000,67.786879,"DDS demands","Known Flow",293365.125000,676974.500000,,0.000000,,,,,-26.319998,,,,,,,,-23.535813,-26.319998,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010956","Nodes","10956",21.000000,74.597198,"DDS demands","Known Flow",293446.000000,676984.500000,,0.000000,,,,,-18.219999,,,,,,,,-16.292649,-18.219999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010951","Nodes","10951",21.000000,74.846880,"Default Known Flow Node","Known Flow",293466.500000,676986.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1213","Nodes","-1213",21.000000,74.682628,"Default Known Flow Node","Known Flow",293455.625000,676985.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010950","Nodes","10950, ""TOROSAY AVENUE DG""",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",293471.750000,676984.250000,,999998.967025,,,,,,,,,,,,,420.523787,470.270007,,,"",,,,,,,,,,,,,
"64400500010952","Nodes","10952",21.000000,74.844727,"Default Known Flow Node","Known Flow",293470.875000,676987.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011140","Nodes","11140",21.000000,71.592730,"DDS demands","Known Flow",293308.250000,676798.750000,,0.000000,,-15.380000,,0.000000,-2.250000,,,,,,,,-15.765061,-17.629999,,,"",,"C2 PROFILE",,"C4 PROFILE","D1 PROFILE",,,,,,,,
"64400500011135","Nodes","11135",21.000000,74.366395,"DDS demands","Known Flow",293245.625000,676921.250000,,0.000000,,,,,-24.389998,,,,,,,,-21.809973,-24.389998,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-1202","Nodes","-1202",21.000000,74.161474,"Default Known Flow Node","Known Flow",293294.250000,676927.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462574","Nodes","-1462574",21.000000,74.366395,"Default Known Flow Node","Known Flow",293307.750000,676922.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011136","Nodes","11136",21.000000,74.161474,"Default Known Flow Node","Known Flow",293308.500000,676939.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1220","Nodes","-1220",21.000000,74.644064,"Default Known Flow Node","Known Flow",293439.375000,676999.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462885","Nodes","-1462885",21.000000,74.644064,"Default Known Flow Node","Known Flow",293443.875000,676999.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010878","Nodes","10878",21.000000,30.869247,"Default Known Flow Node","Known Flow",293828.250000,676940.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010342","Nodes","10342",21.000000,31.041694,"DDS demands","Known Flow",293816.875000,676926.750000,,0.000000,,,,,-9.270000,,,,,,,,-8.289400,-9.270000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010577","Nodes","10577",21.000000,30.541240,"Default Known Flow Node","Known Flow",293907.750000,676884.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1189","Nodes","-1189",21.000000,29.916131,"Default Known Flow Node","Known Flow",293955.000000,676894.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010955","Nodes","10955",21.000000,71.084546,"DDS demands","Known Flow",293524.750000,676921.625000,,0.000000,,,,,-3.420000,,,,,,,,-3.058225,-3.420000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010953","Nodes","10953",21.000000,70.774115,"DDS demands","Known Flow",293507.625000,676996.125000,,0.000000,,,,,-1.360000,,,,,,,,-1.216136,-1.360000,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-1462780","Nodes","-1462780",21.000000,31.112472,"Default Known Flow Node","Known Flow",293792.125000,676942.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1206","Nodes","-1206",21.000000,31.112472,"Default Known Flow Node","Known Flow",293794.625000,676944.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1463193","Nodes","-1463193",21.000000,31.112472,"Default Known Flow Node","Known Flow",293810.875000,676930.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462559","Nodes","-1462559",21.000000,30.309442,"Default Known Flow Node","Known Flow",293980.000000,676717.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1159","Nodes","-1159",21.000000,30.309442,"Default Known Flow Node","Known Flow",293981.625000,676715.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1198","Nodes","-1198",21.000000,30.870086,"Default Known Flow Node","Known Flow",293854.750000,676912.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010341","Nodes","10341",21.000000,30.846388,"DDS demands","Known Flow",293836.250000,676893.125000,,0.000000,,,,,-2.230000,,,,,,,,-1.994105,-2.230000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010340","Nodes","10340",21.000000,30.906495,"DDS demands","Known Flow",293760.125000,676868.000000,,0.000000,,,,,-13.590000,,,,,,,,-12.152421,-13.590000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010879","Nodes","10879",21.000000,30.844339,"DDS demands","Known Flow",293862.625000,676905.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1194","Nodes","-1194",21.000000,30.847602,"Default Known Flow Node","Known Flow",293860.625000,676904.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010343","Nodes","10343",21.000000,30.582052,"Default Known Flow Node","Known Flow",293891.250000,676907.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1196","Nodes","-1196",21.000000,30.585556,"Default Known Flow Node","Known Flow",293889.000000,676906.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1173","Nodes","-1173",21.000000,30.488606,"Default Known Flow Node","Known Flow",293929.125000,676828.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010344","Nodes","10344",21.000000,30.437150,"Default Known Flow Node","Known Flow",293946.625000,676779.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011182","Nodes","11182 (C4, -1.49)",21.000000,30.436361,"DDS demands","Known Flow",293953.375000,676762.125000,,0.000000,-14.689999,,,-1.490000,-1.259999,,,,,,,,-15.595160,-17.440000,,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,,,,
"64400500011183","Nodes","11183 (C1, -38.850)",21.000000,29.182466,"Daily Metered Site","Known Flow",293931.500000,676755.875000,,0.000000,-38.849997,,,,,,,,,,,,-34.740362,-38.849997,,,"","C1 PROFILE",,,,,,,,,,,,
"64400500011180","Nodes","11180 (C2 -23.43)",21.000000,30.306654,"DDS demands","Known Flow",293980.750000,676720.750000,,0.000000,,-23.430000,,,,,,,,,,,-20.951527,-23.430000,,,"",,"C2 PROFILE",,,,,,,,,,,
"64400500011237","Nodes","11237",21.000000,60.616941,"Default Known Flow Node","Known Flow",293587.250000,676813.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011236","Nodes","11236",21.000000,60.903368,"DDS demands","Known Flow",293601.875000,676843.875000,,0.000000,,,,,-9.370000,,,,,,,,-8.378822,-9.370000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011239","Nodes","11239",21.000000,60.775210,"DDS demands","Known Flow",293507.250000,676824.250000,,0.000000,,,,,-7.760000,,,,,,,,-6.939131,-7.760000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011235","Nodes","11235",21.000000,61.252309,"Default Known Flow Node","Known Flow",293606.500000,676869.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010965","Nodes","10965",21.000000,61.700712,"Default Known Flow Node","Known Flow",293623.500000,676885.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010966","Nodes","10966",21.000000,59.409324,"DDS demands","Known Flow",293725.750000,676875.375000,,0.000000,,-6.000000,,,-15.940000,,,,,,,,-19.619141,-21.940000,,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,,,,
"64400500011181","Nodes","11181 (C1, -43.700)",21.000000,29.463233,"Daily Metered Site","Known Flow",293970.750000,676712.250000,,0.000000,-43.700002,,,,,,,,,,,,-39.077323,-43.700002,,,"","C1 PROFILE",,,,,,,,,,,,
"644005-1160","Nodes","-1160",21.000000,30.308127,"Default Known Flow Node","Known Flow",293983.750000,676718.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500001245","Nodes","1245",21.000000,60.441901,"Default Known Flow Node","Known Flow",293585.375000,676778.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011234","Nodes","11234",21.000000,60.441901,"Default Known Flow Node","Known Flow",293542.125000,676753.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1207","Nodes","-1207",21.000000,31.112472,"Default Known Flow Node","Known Flow",293807.500000,676957.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1209","Nodes","-1209",21.000000,30.973035,"Default Known Flow Node","Known Flow",293785.250000,676980.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1190","Nodes","-1190",21.000000,30.847177,"Default Known Flow Node","Known Flow",293852.500000,676899.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010949","Nodes","10949",21.000000,30.585556,"Default Known Flow Node","Known Flow",293912.000000,676921.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1171","Nodes","-1171",21.000000,30.532674,"Default Known Flow Node","Known Flow",293895.125000,676814.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1192","Nodes","-1192",21.000000,29.449894,"Default Known Flow Node","Known Flow",293988.250000,676902.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462778","Nodes","-1462778",21.000000,29.916131,"Default Known Flow Node","Known Flow",293957.000000,676877.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1176","Nodes","-1176",21.000000,29.960234,"Default Known Flow Node","Known Flow",293952.250000,676852.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1157","Nodes","-1157",21.000000,30.312375,"Default Known Flow Node","Known Flow",293990.125000,676707.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462977","Nodes","-1462977",21.000000,30.308127,"Default Known Flow Node","Known Flow",293986.375000,676715.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010578","Nodes","10578 (C1, -16.61)",21.000000,29.326234,"DDS demands","Known Flow",293995.875000,676899.500000,,0.000000,-16.610000,,,,-26.680000,,,,,,,,-38.710695,-43.290003,,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,,
"644005-1463217","Nodes","-1463217",21.000000,29.449894,"Default Known Flow Node","Known Flow",293990.375000,676892.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1217","Nodes","-1217",21.000000,31.247973,"Default Known Flow Node","Known Flow",293726.250000,676995.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1216","Nodes","-1216",21.000000,31.247973,"Default Known Flow Node","Known Flow",293737.875000,676988.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1463164","Nodes","-1463164",21.000000,31.247973,"Default Known Flow Node","Known Flow",293754.500000,676985.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1208","Nodes","-1208",21.000000,31.281567,"Default Known Flow Node","Known Flow",293773.375000,676963.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462925","Nodes","-1462925",21.000000,31.281567,"Default Known Flow Node","Known Flow",293772.375000,676961.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462487","Nodes","-1462487",21.000000,31.193388,"Default Known Flow Node","Known Flow",293780.375000,676956.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010345","Nodes","10345",21.000000,30.313098,"Default Known Flow Node","Known Flow",293992.250000,676705.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011177","Nodes","11177",21.000000,29.032558,"DDS demands","Known Flow",294036.125000,676903.500000,,0.000000,,,,,-9.620000,,,,,,,,-8.602376,-9.620000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011178","Nodes","11178",21.000000,28.687866,"DDS demands","Known Flow",294165.500000,676934.500000,,0.000000,,,,,-13.850000,,,,,,,,-12.384918,-13.850000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011174","Nodes","11174",21.000000,30.860095,"DDS demands","Known Flow",294038.375000,676532.125000,,0.000000,,,,,-11.239999,,,,,,,,-10.051008,-11.239999,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-1135","Nodes","-1135",21.000000,30.871331,"Default Known Flow Node","Known Flow",294017.625000,676586.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1463177","Nodes","-1463177",21.000000,34.056902,"Default Known Flow Node","Known Flow",294208.250000,676700.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011278","Nodes","11278",21.000000,34.056902,"DDS demands","Known Flow",294223.250000,676701.250000,,0.000000,,,,,-16.469999,,,,,,,,-14.727768,-16.469999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011179","Nodes","11179",21.000000,28.658667,"DDS demands","Known Flow",294143.625000,676853.000000,,0.000000,,,,,-24.559999,,,,,,,,-21.961991,-24.559999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011279","Nodes","11279",21.000000,33.782038,"DDS demands","Known Flow",294301.625000,676757.500000,,0.000000,,,,,-6.419999,,,,,,,,-5.740878,-6.419999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011275","Nodes","11275",21.000000,34.357639,"DDS demands","Known Flow",294271.125000,676666.250000,,0.000000,,,,,-1.779999,,,,,,,,-1.591707,-1.779999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011277","Nodes","11277",21.000000,34.219694,"DDS demands","Known Flow",294319.375000,676697.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011280","Nodes","11280",21.000000,34.550635,"DDS demands","Known Flow",294442.375000,676502.625000,,0.000000,,,,,-39.479998,,,,,,,,-35.303722,-39.479998,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011276","Nodes","11276",21.000000,34.241329,"DDS demands","Known Flow",294307.375000,676689.750000,,0.000000,0.000000,,,,-4.699999,,,,,,,,-4.202823,-4.699999,,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,,
"64400500011285","Nodes","11285",21.000000,34.148446,"DDS demands","Known Flow",294354.125000,676745.125000,,0.000000,,,,,-0.970000,,,,,,,,-0.867391,-0.970000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010349","Nodes","10349",21.000000,33.866647,"DDS demands","Known Flow",294109.375000,676575.375000,,0.000000,,,,,-5.850000,,,,,,,,-5.231174,-5.850000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010894","Nodes","10894",21.000000,33.593075,"Default Known Flow Node","Known Flow",294110.250000,676573.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1463047","Nodes","-1463047",21.000000,33.998014,"Default Known Flow Node","Known Flow",294106.875000,676574.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010895","Nodes","10895",21.000000,31.867281,"Default Known Flow Node","Known Flow",294107.125000,676569.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1128","Nodes","-1128",21.000000,31.843199,"Default Known Flow Node","Known Flow",294107.625000,676568.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011172","Nodes","11172",21.000000,30.900273,"DDS demands","Known Flow",294014.875000,676594.500000,,0.000000,,,,,-9.109999,,,,,,,,-8.146324,-9.109999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010347","Nodes","10347",21.000000,30.898958,"DDS demands","Known Flow",294009.750000,676608.750000,,0.000000,,,,,-0.460000,,,,,,,,-0.411340,-0.460000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010348","Nodes","10348",21.000000,31.025755,"DDS demands","Known Flow",293944.375000,676582.250000,,0.000000,,,,,-5.810000,,,,,,,,-5.195405,-5.810000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011281","Nodes","11281",21.000000,34.545581,"DDS demands","Known Flow",294403.500000,676453.375000,,0.000000,,,,,-3.049999,,,,,,,,-2.727364,-3.049999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010892","Nodes","10892",21.000000,30.789318,"DDS demands","Known Flow",294095.125000,676568.125000,,0.000000,-3.910000,,,-1.799999,,,,,,,,,-5.105984,-5.709999,,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,,,
"644005-1125","Nodes","-1125",21.000000,30.833356,"Default Known Flow Node","Known Flow",294074.000000,676562.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1126","Nodes","-1126",21.000000,31.703368,"Default Known Flow Node","Known Flow",294098.375000,676563.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011173","Nodes","11173",21.000000,30.963390,"DDS demands","Known Flow",293974.750000,676568.750000,,0.000000,,,,,-8.130000,,,,,,,,-7.269991,-8.130000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011284","Nodes","11284",21.000000,32.079026,"DDS demands","Known Flow",294617.375000,676499.000000,,0.000000,,,,,-19.409999,,,,,,,,-17.356768,-19.409999,,,"",,,,,"D1 PROFILE",,,,,,,,
