"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"64400900046797","Nodes","-1462890",21.000000,31.173386,"Default Known Flow Node","Known Flow",279554.842225,697059.591886,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046974","Nodes","-1463334",21.000000,31.965124,"Default Known Flow Node","Known Flow",279581.217232,697208.841926,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049445","Nodes","-927",21.000000,26.016310,"Default Known Flow Node","Known Flow",278488.859415,697821.105332,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000591","Nodes","591",21.000000,32.688608,"DDS demands","Known Flow",278837.592030,697591.842031,,0.000000,-4.519999,,,,,,-3.989999,,,,,,,,,-7.609794,-8.510000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"64400900048200","Nodes","-2727",21.000000,32.688629,"Default Known Flow Node","Known Flow",278840.967031,697594.217031,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003343","Nodes","3343",21.000000,31.273755,"DDS demands","Known Flow",278997.092073,697572.342025,,0.000000,-1.200000,,,,,,-7.739999,,,,,,,,,-7.994307,-8.940000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"64400900000047","Nodes","47",21.000000,30.488329,"DDS demands","Known Flow",278941.092058,697537.342016,,0.000000,,,,-1.609999,,,-8.779999,,,,,,,,,-9.290923,-10.389999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"64400900000044","Nodes","44",21.000000,31.424536,"Default Known Flow Node","Known Flow",278962.217064,697596.342032,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048202","Nodes","-2730",21.000000,31.399989,"Default Known Flow Node","Known Flow",278958.551724,697598.781422,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000045","Nodes","45",21.000000,31.444299,"DDS demands","Known Flow",278959.092063,697589.467030,,0.000000,-1.360000,,,,,,-3.079999,,,,,,,,,-3.970327,-4.439999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"64400900047377","Nodes","-1464512",21.000000,31.444299,"Default Known Flow Node","Known Flow",278963.342064,697587.592029,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046727","Nodes","-1462699",21.000000,29.119258,"Default Known Flow Node","Known Flow",278739.842003,697880.717109,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900047033","Nodes","-1463519",21.000000,27.818514,"Default Known Flow Node","Known Flow",278690.591990,697841.217098,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049448","Nodes","-935",21.000000,28.657999,"Default Known Flow Node","Known Flow",278743.342004,697874.967108,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900047090","Nodes","-1463666",21.000000,28.657999,"Default Known Flow Node","Known Flow",278733.467002,697867.217106,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003917","Nodes","3917",21.000000,29.762410,"DDS demands","Known Flow",278939.592058,697505.217007,,0.000000,,,,,,,-3.970000,,,,,,,,,-3.550045,-3.970000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003918","Nodes","3918",21.000000,29.762410,"Default Known Flow Node","Known Flow",278961.342064,697507.467008,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900001427","Nodes","1427",21.000000,29.727090,"DDS demands","Known Flow",278683.181988,697692.356058,,0.000000,,,,,,,-6.090000,,,,,,,,,-5.445787,-6.090000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900001425","Nodes","1425",21.000000,30.007286,"DDS demands","Known Flow",278733.360875,697641.938175,,0.000000,,,,,,,-10.410000,,,,,,,,,-9.308808,-10.410000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003475","Nodes","3475",21.000000,30.844933,"DDS demands","Known Flow",278766.467011,697605.592034,,0.000000,,,,,,,-1.389999,,,,,,,,,-1.242962,-1.389999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003476","Nodes","3476",21.000000,30.676176,"DDS demands","Known Flow",278783.842015,697626.217040,,0.000000,,,,,,,-7.739999,,,,,,,,,-6.921246,-7.739999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900049429","Nodes","-905",21.000000,30.649906,"Default Known Flow Node","Known Flow",278795.342018,697639.092043,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003073","Nodes","3073",21.000000,32.407344,"Default Known Flow Node","Known Flow",278810.717023,697585.342029,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049424","Nodes","-900",21.000000,30.727080,"Default Known Flow Node","Known Flow",278783.717015,697620.592038,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048187","Nodes","-2698",21.000000,32.325047,"Default Known Flow Node","Known Flow",278816.592024,697546.842018,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003629","Nodes","3629",21.000000,32.771441,"Default Known Flow Node","Known Flow",278844.717032,697615.717037,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048210","Nodes","-2748",21.000000,32.387287,"Default Known Flow Node","Known Flow",278844.467032,697651.342047,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003632","Nodes","Inverallan Road DG, Tel, Profiled, Site ID 5032",21.000000,42.000001,"Default Known Pressure Node","Known Pressure",278870.342039,697614.342037,,99999.002583,,,,,,,,,,,,,,,,799.659101,894.255256,,"",,,,,,,,,,,,,,,
"64400900000049","Nodes","49",21.000000,32.307462,"DDS demands","Known Flow",278815.092024,697537.967016,,0.000000,,,,-5.749999,,,-5.949999,,,,,,,,,-10.462349,-11.699999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"64400900000118","Nodes","118",21.000000,32.183656,"DDS demands","Known Flow",278813.342023,697530.717014,,0.000000,,,,,,,-5.030000,,,,,,,,,-4.497916,-5.030000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900049423","Nodes",,21.000000,31.895964,"DDS demands","Known Flow",278809.620375,697511.461529,,0.000000,,,,,,,-3.660000,,,,,,,,,-3.272837,-3.660000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048199","Nodes","-2724",21.000000,31.429383,"Default Known Flow Node","Known Flow",278960.217063,697591.717031,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048189","Nodes","-2703",21.000000,30.488329,"Default Known Flow Node","Known Flow",278944.342059,697560.592022,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048201","Nodes","-2728",21.000000,31.424536,"Default Known Flow Node","Known Flow",278966.809109,697594.148054,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003948","Nodes","3948",21.000000,30.831714,"DDS demands","Known Flow",278969.842066,697604.592034,,0.000000,,,-20.690000,-7.389999,,,-1.970000,,,,,,,,,-26.871247,-30.049999,,"",,,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"64400900048206","Nodes","-2734",21.000000,31.133942,"Default Known Flow Node","Known Flow",278976.717068,697603.967034,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049444","Nodes","-925",21.000000,26.032923,"Default Known Flow Node","Known Flow",278514.729811,697806.477831,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049440","Nodes","-920",21.000000,30.734064,"Default Known Flow Node","Known Flow",278764.842010,697666.717051,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049441","Nodes","-921",21.000000,30.734064,"Default Known Flow Node","Known Flow",278767.592011,697669.217052,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049439","Nodes","-918",21.000000,30.734064,"Default Known Flow Node","Known Flow",278762.467009,697664.842050,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049436","Nodes","-915",21.000000,30.734064,"Default Known Flow Node","Known Flow",278771.092012,697659.842049,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049435","Nodes","-914",21.000000,30.734064,"Default Known Flow Node","Known Flow",278762.342009,697654.967048,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049437","Nodes","-916",21.000000,30.734064,"Default Known Flow Node","Known Flow",278773.967013,697662.467050,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049216","Nodes","-4904802",21.000000,30.620428,"Default Known Flow Node","Known Flow",278782.221592,697655.211259,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049426","Nodes","-901",21.000000,30.727080,"Default Known Flow Node","Known Flow",278801.092020,697623.842039,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049433","Nodes","-912",21.000000,30.639852,"Default Known Flow Node","Known Flow",278790.717017,697644.467045,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049434","Nodes","-913",21.000000,30.639852,"Default Known Flow Node","Known Flow",278794.217018,697646.967046,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049430","Nodes","-907",21.000000,30.639852,"Default Known Flow Node","Known Flow",278787.842016,697641.592044,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049431","Nodes","-908",21.000000,30.645003,"Default Known Flow Node","Known Flow",278793.087007,697641.712733,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049432","Nodes","-911",21.000000,30.645003,"Default Known Flow Node","Known Flow",278795.967019,697644.217045,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049428","Nodes","-904",21.000000,30.683946,"Default Known Flow Node","Known Flow",278801.467020,697627.842040,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049427","Nodes","-902",21.000000,30.683946,"Default Known Flow Node","Known Flow",278797.967019,697626.092040,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900047417","Nodes","-1464597",21.000000,31.895964,"Default Known Flow Node","Known Flow",278842.842031,697488.967003,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048186","Nodes","-2694",21.000000,32.325047,"Default Known Flow Node","Known Flow",278838.467030,697535.217015,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048191","Nodes","-2706",21.000000,30.488329,"Default Known Flow Node","Known Flow",278945.842059,697565.217023,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048190","Nodes","-2704",21.000000,30.488329,"Default Known Flow Node","Known Flow",278962.092064,697563.717023,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900047457","Nodes","-1464696",21.000000,30.488329,"Default Known Flow Node","Known Flow",278946.592060,697567.842024,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048193","Nodes","-2709",21.000000,30.488329,"Default Known Flow Node","Known Flow",278954.092062,697568.592024,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900001473","Nodes","1473",21.000000,31.056141,"DDS demands","Known Flow",278917.092052,697639.467044,,0.000000,,,,,,,-4.800000,,,,,,,,,-4.292246,-4.800000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900046959","Nodes","-1463287",21.000000,31.424536,"Default Known Flow Node","Known Flow",278973.467067,697590.967030,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048204","Nodes","-2732",21.000000,31.424536,"Default Known Flow Node","Known Flow",278969.342066,697599.342033,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003541","Nodes","3541",21.000000,31.224766,"DDS demands","Known Flow",278933.217056,697876.467108,,0.000000,,,,,,,-8.960000,,,,,,,,,-8.012192,-8.960000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900047511","Nodes","-1464846",21.000000,31.268151,"Default Known Flow Node","Known Flow",278911.342050,697882.217110,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003542","Nodes","3542",21.000000,31.221462,"DDS demands","Known Flow",278949.592060,697942.092126,,0.000000,,,,,,,-5.559999,,,,,,,,,-4.971851,-5.559999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003520","Nodes","3520",21.000000,31.214679,"DDS demands","Known Flow",279094.467100,697526.467013,,0.000000,-3.670000,,-34.029999,,,,-4.730000,,,,,,,,,-37.941664,-42.430001,,"","C1 PROFILE",,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,
"64400900003720","Nodes","3720",21.000000,32.085104,"Default Known Flow Node","Known Flow",279190.717126,697520.342011,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003342","Nodes","3342",21.000000,31.256252,"DDS demands","Known Flow",279033.592083,697555.717021,,0.000000,,,,-12.789999,,,,,,,,,,,,-11.437046,-12.789999,,"",,,,"C4 PROFILE",,,,,,,,,,,
"64400900003062","Nodes","3062",21.000000,29.133568,"DDS demands","Known Flow",279146.592114,697893.717113,,0.000000,,,,,,,-14.170000,,,,,,,,,-12.671067,-14.170000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000433","Nodes","433",21.000000,30.492365,"DDS demands","Known Flow",279248.342142,697832.842096,,0.000000,,,,,,,-17.879999,,,,,,,,,-15.988615,-17.879999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000434","Nodes","434",21.000000,31.237576,"DDS demands","Known Flow",279162.842118,697720.717066,,0.000000,,,,,,,-8.510000,,,,,,,,,-7.609794,-8.510000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048223","Nodes","-2772",21.000000,31.243586,"Default Known Flow Node","Known Flow",279160.967118,697723.092066,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900004430","Nodes","4430",21.000000,31.311520,"Default Known Flow Node","Known Flow",279227.967136,697714.467064,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900004431","Nodes","4431",21.000000,31.269415,"Default Known Flow Node","Known Flow",279203.217129,697762.217077,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003406","Nodes","3406",21.000000,31.066409,"DDS demands","Known Flow",279343.696548,697626.101821,,0.000000,,,,,,,-2.390000,,,,,,,,,-2.137181,-2.390000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048207","Nodes","-2742",21.000000,31.066835,"Default Known Flow Node","Known Flow",279343.234153,697628.996290,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000070","Nodes","70",21.000000,30.218968,"DDS demands","Known Flow",279340.048578,697732.969212,,0.000000,,,,,,,-8.669999,,,,,,,,,-7.752868,-8.669999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003034","Nodes","3034",21.000000,31.027200,"DDS demands","Known Flow",279449.217196,697776.592081,,0.000000,,,,,,,-14.710000,,,,,,,,,-13.153945,-14.710000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048229","Nodes","-2787",21.000000,30.911911,"Default Known Flow Node","Known Flow",279389.092180,697780.592082,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003517","Nodes","3517",21.000000,31.130562,"Default Known Flow Node","Known Flow",279106.467103,697544.842018,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003348","Nodes","3348",21.000000,31.211821,"DDS demands","Known Flow",279096.967100,697530.342014,,0.000000,,,,,,,-5.579999,,,,,,,,,-4.989735,-5.579999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900046994","Nodes","-1463404",21.000000,30.911911,"Default Known Flow Node","Known Flow",279381.967178,697786.592084,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048231","Nodes","-2790",21.000000,30.766123,"Default Known Flow Node","Known Flow",279280.967151,697806.092089,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003151","Nodes","3151",21.000000,31.495311,"Default Known Flow Node","Known Flow",279101.592102,697727.842068,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003152","Nodes","3152",21.000000,31.468305,"DDS demands","Known Flow",279117.842106,697679.842055,,0.000000,,,,,,,-6.869999,,,,,,,,,-6.143277,-6.869999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003210","Nodes","3210",21.000000,31.472824,"Default Known Flow Node","Known Flow",279077.592095,697781.092082,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003109","Nodes","3109",21.000000,31.077540,"DDS demands","Known Flow",279237.842139,697655.342048,,0.000000,,,,,,,-8.140000,,,,,,,,,-7.278933,-8.140000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000432","Nodes","432",21.000000,31.221655,"DDS demands","Known Flow",279296.467155,697713.342064,,0.000000,,,,,,,-16.059999,,,,,,,,,-14.361139,-16.059999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003110","Nodes","3110",21.000000,31.109743,"DDS demands","Known Flow",279278.842150,697664.842050,,0.000000,,,,,,,-3.700000,,,,,,,,,-3.308606,-3.700000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003153","Nodes","3153",21.000000,31.046665,"DDS demands","Known Flow",279034.842084,697698.092060,,0.000000,,,,,,,-22.839999,,,,,,,,,-20.423936,-22.839999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048205","Nodes",,21.000000,31.229821,"DDS demands","Known Flow",279136.342111,697602.592034,,0.000000,,,,,,,-8.539999,,,,,,,,,-7.636620,-8.539999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900046659","Nodes","-1462513",21.000000,30.916689,"Default Known Flow Node","Known Flow",279018.717079,697654.842048,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900047353","Nodes","-1464439",21.000000,31.176694,"Default Known Flow Node","Known Flow",279045.717087,697767.092078,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003341","Nodes","3341",21.000000,31.023296,"Default Known Flow Node","Known Flow",279118.592106,697567.717024,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048192","Nodes","-2707",21.000000,31.012337,"Default Known Flow Node","Known Flow",279124.715004,697566.208484,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003497","Nodes","3497",21.000000,31.028864,"Default Known Flow Node","Known Flow",279346.592168,697593.717031,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003498","Nodes","3498",21.000000,31.000290,"DDS demands","Known Flow",279359.092172,697592.467031,,0.000000,,,,,,,-12.210000,,,,,,,,,-10.918401,-12.210000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048203","Nodes","-2731",21.000000,31.028864,"Default Known Flow Node","Known Flow",279346.135948,697598.963560,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003092","Nodes","3092",21.000000,31.050861,"DDS demands","Known Flow",279426.217190,697645.217045,,0.000000,,,,,,,-5.889999,,,,,,,,,-5.266943,-5.889999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048198","Nodes","-2717",21.000000,30.998954,"Default Known Flow Node","Known Flow",279357.717171,697581.717028,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003106","Nodes","3106",21.000000,30.812262,"DDS demands","Known Flow",279437.217193,697676.967054,,0.000000,,,,,,,-19.749999,,,,,,,,,-17.660804,-19.749999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048209","Nodes","-2747",21.000000,31.041606,"Default Known Flow Node","Known Flow",279436.467193,697645.842045,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048221","Nodes","-2766",21.000000,30.812262,"Default Known Flow Node","Known Flow",279442.237556,697704.510048,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000430","Nodes","430",21.000000,31.218705,"Default Known Flow Node","Known Flow",279334.114165,697698.449060,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048225","Nodes","-2775",21.000000,30.804435,"Default Known Flow Node","Known Flow",279339.353417,697729.214536,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003093","Nodes","3093",21.000000,31.098760,"DDS demands","Known Flow",279387.967180,697733.717069,,0.000000,,,,,,,-7.129999,,,,,,,,,-6.375773,-7.129999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900047309","Nodes","-1464315",21.000000,31.011916,"Default Known Flow Node","Known Flow",279403.342184,697720.092066,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048211","Nodes","-2751",21.000000,30.780961,"Default Known Flow Node","Known Flow",279397.467182,697670.342052,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900004432","Nodes","4432",21.000000,30.803408,"DDS demands","Known Flow",279230.342137,697788.467084,,0.000000,,,,,,,-11.100000,,,,,,,,,-9.925818,-11.100000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048232","Nodes","-2791",21.000000,31.398306,"Default Known Flow Node","Known Flow",279046.967087,697806.217089,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003540","Nodes","3540",21.000000,31.396188,"DDS demands","Known Flow",279046.217087,697809.342090,,0.000000,-2.509999,,,,,,-19.069999,,,,,,,,,-19.297222,-21.579998,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"64400900048233","Nodes","-2794",21.000000,31.408860,"Default Known Flow Node","Known Flow",279038.592085,697866.842105,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048230","Nodes","-2789",21.000000,31.072872,"Default Known Flow Node","Known Flow",279457.717199,697790.217085,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046893","Nodes","-1463119",21.000000,31.130562,"Default Known Flow Node","Known Flow",279105.342103,697541.967017,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003755","Nodes","3755",21.000000,31.241645,"DDS demands","Known Flow",279038.967085,697551.342020,,0.000000,,,,-1.479999,,,-9.920000,,,,,,,,,-10.194084,-11.400000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"64400900004384","Nodes","4384",21.000000,31.490676,"Default Known Flow Node","Known Flow",279052.092088,697576.217026,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048235","Nodes","-2797",21.000000,31.576564,"Default Known Flow Node","Known Flow",279019.342079,697934.467124,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900047538","Nodes","-1464919",21.000000,31.403041,"Default Known Flow Node","Known Flow",279015.092078,697909.092117,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003211","Nodes","3211",21.000000,31.680319,"DDS demands","Known Flow",279008.717076,697984.342137,,0.000000,,,,,,,-7.210000,,,,,,,,,-6.447311,-7.210000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048234","Nodes","-2795",21.000000,31.365502,"Default Known Flow Node","Known Flow",279024.217081,697867.467106,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046677","Nodes","-1462554",21.000000,31.365502,"Default Known Flow Node","Known Flow",279013.717078,697874.967108,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003340","Nodes","3340",21.000000,31.098686,"Default Known Flow Node","Known Flow",279127.217109,697565.592023,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048194","Nodes","-2710",21.000000,31.085120,"Default Known Flow Node","Known Flow",279126.092108,697568.592024,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
