"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(TT)"
"82011600002236","Nodes","2236","21.000000","35.624436","DDS demands","Known Flow","453166.889467","107597.931488","","0.000000","","","","","","","","","-55.690000","","","","-49.798994","-55.690000","","","","","","","","","","","","I2 PROFILE","","","",""
"82011600002241","Nodes","2241","21.000000","35.713898","DDS demands","Known Flow","453137.764459","107610.556492","","0.000000","-14.279999","","","","","","-9.270000","","-63.269998","","","","-77.635996","-86.820000","","","","C1 PROFILE","","","","","","D1 PROFILE","","I2 PROFILE","","","",""
"82011600005373","Nodes","5373","21.000000","38.213917","Default Known Flow Node","Known Flow","453179.389470","107827.931551","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600002477","Nodes","2477","21.000000","38.256788","DDS demands","Known Flow","453170.639468","107818.556548","","0.000000","-0.959999","","","","","","","","-40.699999","","","","-37.253119","-41.660001","","","","C1 PROFILE","","","","","","","","I2 PROFILE","","","",""
"82011600005374","Nodes","5374","21.000000","37.802419","Default Known Flow Node","Known Flow","453218.889481","107801.556544","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600002478","Nodes","2478","21.000000","37.802419","Default Known Flow Node","Known Flow","453206.262258","107788.678829","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005375","Nodes","5375","21.000000","36.925550","Default Known Flow Node","Known Flow","453290.014500","107742.931528","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600002479","Nodes","2479","21.000000","36.925550","DDS demands","Known Flow","453282.163088","107725.084814","","0.000000","-3.339999","","","","","","","","-10.810000","","","","-12.653184","-14.150000","","","","C1 PROFILE","","","","","","","","I2 PROFILE","","","",""
"82011600002233","Nodes","2233 (17.83, 19.53)","21.000000","36.288686","DDS demands","Known Flow","453339.514514","107670.931508","","0.000000","","","","","","","","","-16.999999","","","","-15.201703","-16.999999","","","","","","","","","","","","I2 PROFILE","","","",""
"82011600002660","Nodes","2660","21.000000","36.611672","DDS demands","Known Flow","453311.657922","107700.203163","","0.000000","-0.829999","","","","","","-2.589999","","","","","","-3.058224","-3.419999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"82011600005376","Nodes","5376","21.000000","36.153772","DDS demands","Known Flow","453347.139516","107696.306515","","0.000000","-7.989999","","","","","","","","","","","","-7.144800","-7.989999","","","","C1 PROFILE","","","","","","","","","","","",""
"82011600002235","Nodes","2235","21.000000","35.303431","Default Known Flow Node","Known Flow","453393.764529","107555.181477","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600002234","Nodes","P06110114, PLOTS 1-17 LEYDENE garden nursery site, Barnes Wallis Road, 23.08","24.000000","35.534801","CSEP DDS Matched","Known Flow","453366.764521","107561.681479","","0.000000","","","","","","","","-23.079999","","","","","-20.638548","-23.079999","","","","","","","","","","","DC PROFILE","","","","",""
"82011600005572","Nodes","5572","21.000000","36.611672","Default Known Flow Node","Known Flow","453312.764507","107701.431517","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005573","Nodes","5573","21.000000","36.611672","Default Known Flow Node","Known Flow","453327.139510","107717.056521","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005195","Nodes","5195","21.000000","35.552321","Default Known Flow Node","Known Flow","453009.014424","107657.181505","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005367","Nodes","5367","21.000000","35.552321","Default Known Flow Node","Known Flow","453038.139432","107616.306493","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005369","Nodes","5369","21.000000","40.029183","Default Known Flow Node","Known Flow","453056.889437","107899.931571","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005371","Nodes","5371","21.000000","35.552321","Default Known Flow Node","Known Flow","453140.639460","107549.431475","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005372","Nodes","5372","21.000000","32.897310","DDS demands","Known Flow","453151.889463","107661.681506","","0.000000","-92.250002","","","","","","","","","","","","-82.491603","-92.250002","","","","C1 PROFILE","","","","","","","","","","","",""
"82011600001263","Nodes","1263","21.000000","34.893581","DDS demands","Known Flow","450112.388636","108369.431698","","0.000000","","","","","","","-5.670000","","","","","","-5.070216","-5.670000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000895","Nodes","895","21.000000","35.046902","DDS demands","Known Flow","450128.513640","108422.306713","","0.000000","","","","","","","-7.519999","","","","","","-6.724518","-7.519999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001262","Nodes","1262","21.000000","34.568319","DDS demands","Known Flow","450067.888624","108389.306704","","0.000000","","","","","","","-9.800000","","","","","","-8.763336","-9.800000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000894","Nodes","894","21.000000","37.681966","DDS demands","Known Flow","450234.763669","108438.556717","","0.000000","","","","","","","-0.910000","","","","","","-0.813738","-0.910000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005986","Nodes","5986","21.000000","37.681753","Default Known Flow Node","Known Flow","450236.263669","108442.556718","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005987","Nodes","5987","21.000000","36.206244","Default Known Flow Node","Known Flow","450243.388671","108359.681696","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005988","Nodes","5988","21.000000","36.206244","Default Known Flow Node","Known Flow","450247.888673","108358.431695","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001265","Nodes","1265","21.000000","36.279863","DDS demands","Known Flow","450250.638673","108368.306698","","0.000000","","","","","","","-6.630000","","","","","","-5.928664","-6.630000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001264","Nodes","1264","21.000000","37.568944","DDS demands","Known Flow","450217.761990","108385.932232","","0.000000","","","","","","","-5.189999","","","","","","-4.640990","-5.189999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000480","Nodes","480","21.000000","37.669424","Default Known Flow Node","Known Flow","450256.388675","108471.681726","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000055","Nodes","55","21.000000","37.680355","DDS demands","Known Flow","450245.638672","108474.181727","","0.000000","","","","","","","-3.530000","","","","","","-3.156589","-3.530000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005989","Nodes","5989","21.000000","37.612259","Default Known Flow Node","Known Flow","450257.763675","108432.181715","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005990","Nodes","5990","21.000000","37.551400","Default Known Flow Node","Known Flow","450389.263711","108475.556727","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001266","Nodes","MAXIMO 364119","21.000000","35.973657","Point Loads","Known Flow","450304.263688","108351.181693","","0.000000","","","","","","","","","","-11.079999","","","-9.907934","-11.079999","","","","","","","","","","","","","PL-AF PROFILE","","",""
"82011600001267","Nodes","1267","21.000000","35.442553","DDS demands","Known Flow","450339.388697","108324.056686","","0.000000","","","","","","","-12.080000","","","","","","-10.802152","-12.080000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005991","Nodes","5991","21.000000","37.551400","Default Known Flow Node","Known Flow","450395.763713","108479.556728","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000896","Nodes","896","21.000000","37.522428","DDS demands","Known Flow","450393.638712","108450.806721","","0.000000","","-26.530001","","","","","-4.819999","","","","","","-28.033733","-31.350001","","","","","C2 PROFILE","","","","","D1 PROFILE","","","","","",""
"82011600001724","Nodes","1724","21.000000","32.914201","DDS demands","Known Flow","451434.138995","108002.806599","","0.000000","","","","","","","-3.859999","","","","","","-3.451680","-3.859999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001274","Nodes","1274","21.000000","28.590251","DDS demands","Known Flow","451196.263931","108035.681608","","0.000000","","","","","","","-13.739999","","","","","","-12.286554","-13.739999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000156","Nodes","156","21.000000","30.115679","DDS demands","Known Flow","451270.013951","108199.931652","","0.000000","","","","","","","-12.819999","","","","","","-11.463872","-12.819999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000624","Nodes","624","21.000000","34.906654","DDS demands","Known Flow","451217.774936","108465.852725","","0.000000","","","","","","","-5.349999","","","","","","-4.784065","-5.349999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000636","Nodes","636","21.000000","34.866581","DDS demands","Known Flow","451227.888939","108471.306726","","0.000000","","","","","","","-2.349999","","","","","","-2.101411","-2.349999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005103","Nodes","5103","21.000000","34.899491","Default Known Flow Node","Known Flow","451224.138938","108463.306724","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600002181","Nodes","2181","21.000000","30.670049","DDS demands","Known Flow","451290.263956","108244.056664","","0.000000","","","","","","","-0.680000","","-6.000000","","","","-5.973375","-6.679999","","","","","","","","","","D1 PROFILE","","I2 PROFILE","","","",""
"82011600000157","Nodes","157","21.000000","31.446939","DDS demands","Known Flow","451307.138961","108290.431677","","0.000000","-11.660000","","","","","","-16.149999","","","","","","-24.868198","-27.809999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"82011600005105","Nodes","5105","21.000000","35.254704","Default Known Flow Node","Known Flow","451322.440006","108458.625295","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000632","Nodes","632","21.000000","35.242194","DDS demands","Known Flow","451318.371631","108448.956664","","0.000000","","","","","","","-1.330000","","","","","","-1.189309","-1.330000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000631","Nodes","631","21.000000","35.282583","DDS demands","Known Flow","451323.532465","108461.273267","","0.000000","","","","","","","-2.460000","","","","","","-2.199776","-2.460000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005685","Nodes","5685","21.000000","35.988456","Default Known Flow Node","Known Flow","451336.239286","108492.018263","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001730","Nodes","1730","21.000000","32.802321","Default Known Flow Node","Known Flow","451388.513983","108131.681634","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001728","Nodes","1728","21.000000","32.781843","DDS demands","Known Flow","451429.263994","108113.181629","","0.000000","","","","","","","-12.619999","","","","","","-11.285030","-12.619999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005107","Nodes","5107","21.000000","32.802814","Default Known Flow Node","Known Flow","451390.638983","108130.806633","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001733","Nodes","1733","21.000000","32.798086","Default Known Flow Node","Known Flow","451360.138975","108131.931634","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001734","Nodes","1734","21.000000","32.749361","Default Known Flow Node","Known Flow","451345.513971","108111.931628","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001726","Nodes","1726","21.000000","32.960310","DDS demands","Known Flow","451448.513999","108045.931610","","0.000000","","","","","","","-20.309998","","","","","","-18.161563","-20.309998","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002315","Nodes","2315","21.000000","33.502099","Default Known Flow Node","Known Flow","451086.388901","108487.181730","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005101","Nodes","10489","21.000000","44.457502","Default Known Flow Node","Known Flow","452517.639290","107180.556375","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600007138","Nodes","7138","21.000000","32.851307","DDS demands","Known Flow","450925.263857","108400.556707","","0.000000","","-89.179997","","-19.629998","","","-2.059999","","","","","","-99.141939","-110.869991","","","","","C2 PROFILE","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"82011600000159","Nodes","159","21.000000","31.078570","DDS demands","Known Flow","451042.231018","108399.444155","","0.000000","","","","","","","-25.170000","","","","","","-22.507465","-25.170000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000163","Nodes","163","21.000000","34.057802","DDS demands","Known Flow","451134.875914","108467.848725","","0.000000","","","","","","","-3.810000","","","","","","-3.406970","-3.810000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005104","Nodes","5104","21.000000","33.732121","Default Known Flow Node","Known Flow","451266.347950","108415.110711","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000637","Nodes","637","21.000000","34.877237","DDS demands","Known Flow","451222.513938","108449.306720","","0.000000","","","","","","","-1.529999","","","","","","-1.368153","-1.529999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000162","Nodes","162","21.000000","33.732121","DDS demands","Known Flow","451268.448950","108414.292711","","0.000000","","","","","","","-6.769999","","","","","","-6.053854","-6.769999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000158","Nodes","158","21.000000","33.538972","DDS demands","Known Flow","451324.013965","108380.681701","","0.000000","","","","","","","-1.309999","","","","","","-1.171425","-1.309999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002437","Nodes","2437","21.000000","30.230156","DDS demands","Known Flow","451277.388953","108215.806657","","0.000000","","","","","","","-6.419999","","","","","","-5.740878","-6.419999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002438","Nodes","2438","21.000000","29.298712","DDS demands","Known Flow","451225.013938","108236.181662","","0.000000","-10.529999","-6.000000","","","","","","","","","","","-14.781421","-16.529999","","","","C1 PROFILE","C2 PROFILE","","","","","","","","","","",""
"82011600002182","Nodes","2182","21.000000","30.574947","DDS demands","Known Flow","451348.888972","108220.056658","","0.000000","","","","","","","-3.420000","","","","","","-3.058225","-3.420000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001731","Nodes","1731","21.000000","32.845644","Default Known Flow Node","Known Flow","451394.763985","108187.931649","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600002441","Nodes","2441","21.000000","32.647052","DDS demands","Known Flow","451378.763980","108095.431624","","0.000000","","","","","","","-7.129999","","","","","","-6.375773","-7.129999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001729","Nodes","1729","21.000000","32.618281","DDS demands","Known Flow","451476.264007","108192.306650","","0.000000","","","","","","","-16.780000","","","","","","-15.004977","-16.780000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001736","Nodes","1736","21.000000","32.749361","Default Known Flow Node","Known Flow","451335.513968","108090.431622","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001737","Nodes","1737","21.000000","32.662741","Default Known Flow Node","Known Flow","451324.045103","108067.290573","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001738","Nodes","1738","21.000000","32.706048","Default Known Flow Node","Known Flow","451304.513960","108105.431627","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001735","Nodes","1735","21.000000","32.653104","DDS demands","Known Flow","451306.138960","108138.931636","","0.000000","","","","","","","-5.330000","","","","","","-4.766181","-5.330000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005931","Nodes","5931","21.000000","32.781806","DDS demands","Known Flow","451355.513974","108141.306636","","0.000000","","","","","","","-4.880000","","","","","","-4.363783","-4.880000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001725","Nodes","1725","21.000000","32.870908","Default Known Flow Node","Known Flow","451404.763987","108013.306601","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000917","Nodes","917","21.000000","33.609559","DDS demands","Known Flow","451709.889070","107996.681597","","0.000000","","","","","","","-2.039999","","","","","","-1.824204","-2.039999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000918","Nodes","918","21.000000","33.587061","DDS demands","Known Flow","451675.764061","108003.181599","","0.000000","","","","","","","-2.230000","","","","","","-1.994105","-2.230000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005193","Nodes","5193","21.000000","33.656581","Default Known Flow Node","Known Flow","451519.946736","108021.090030","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000188","Nodes","188","21.000000","34.679475","Default Known Flow Node","Known Flow","451541.247322","108112.910563","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600007049","Nodes","7049","21.000000","35.741391","DDS demands","Known Flow","451572.764033","108354.931694","","0.000000","-14.250000","","","","","","","","","","","","-12.742605","-14.250000","","","","C1 PROFILE","","","","","","","","","","","",""
"82011600000909","Nodes","909","21.000000","35.897444","DDS demands","Known Flow","451587.014037","108351.306693","","0.000000","-18.059999","","","","","","-0.379999","","","","","","-16.489378","-18.440000","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"82011600000190","Nodes","190","21.000000","34.530174","DDS demands","Known Flow","451587.102610","108093.719899","","0.000000","","","","","","","-4.150000","","","","","","-3.711004","-4.150000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000189","Nodes","189","21.000000","34.586940","DDS demands","Known Flow","451566.874840","108103.397489","","0.000000","","","","","","","-4.409999","","","","","","-3.943500","-4.409999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000911","Nodes","911","21.000000","35.758951","DDS demands","Known Flow","451594.389039","108399.806707","","0.000000","-14.279999","","","","","","-4.429999","","","","","","-16.730816","-18.709998","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"82011600000921","Nodes","921","21.000000","33.497418","DDS demands","Known Flow","451634.639050","108022.681604","","0.000000","","","","","","","-2.689999","","","","","","-2.405446","-2.689999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000919","Nodes","919","21.000000","33.516341","DDS demands","Known Flow","451647.514053","108011.806601","","0.000000","","","","","","","-0.889999","","","","","","-0.795853","-0.889999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001280","Nodes","1280","21.000000","36.568348","DDS demands","Known Flow","451687.514064","108244.306664","","0.000000","","","","","","","-7.499999","","","","","","-6.706634","-7.499999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005198","Nodes","5198","21.000000","36.667295","Default Known Flow Node","Known Flow","451658.764056","108255.806667","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001287","Nodes","1287","21.000000","33.746944","DDS demands","Known Flow","451700.139068","108374.556700","","0.000000","","","","","","","-4.340000","","","","","","-3.880905","-4.340000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005199","Nodes","5199","21.000000","33.746944","Default Known Flow Node","Known Flow","451694.014066","108368.681698","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000151","Nodes","151","21.000000","36.193549","DDS demands","Known Flow","451712.514071","108266.681670","","0.000000","","","","","","","-0.850000","","","","","","-0.760085","-0.850000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005202","Nodes","5202","21.000000","36.196878","DDS demands","Known Flow","451737.139078","108315.306684","","0.000000","","","","","","","","","-3.380000","","","","-3.022456","-3.380000","","","","","","","","","","","","I2 PROFILE","","","",""
"82011600000585","Nodes","585","21.000000","30.752235","DDS demands","Known Flow","451730.639076","108454.431721","","0.000000","-13.390000","","","","","","-1.330000","","","","","","-13.162887","-14.720000","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"82011600005203","Nodes","5203","21.000000","30.779379","Default Known Flow Node","Known Flow","451742.889079","108436.806717","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000147","Nodes","P00096384, BUILDING 4 DUNCAN ROAD, 4.89","22.999998","30.286725","CSEP DDS Matched","Known Flow","451753.764082","108449.306720","","0.000000","-1.409999","","","","","","-15.999999","-4.889999","","","","","-19.941059","-22.299999","","","","C1 PROFILE","","","","","","D1 PROFILE","DC PROFILE","","","","",""
"82011600001291","Nodes","1291","21.000000","30.273138","Default Known Flow Node","Known Flow","451757.514083","108444.056719","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001281","Nodes","1281","21.000000","43.624454","Default Known Flow Node","Known Flow","451844.264107","108122.306631","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000587","Nodes","587","21.000000","43.477926","DDS demands","Known Flow","451848.389108","108112.681628","","0.000000","","","","","","","-19.379999","","","","","","-17.329941","-19.379999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002262","Nodes","148","21.000000","36.207144","DDS demands","Known Flow","451744.139080","108319.931685","","0.000000","","","","","","","","","-13.100000","","","","-11.714255","-13.100000","","","","","","","","","","","","I2 PROFILE","","","",""
"82011600005205","Nodes","5205","21.000000","43.476093","Default Known Flow Node","Known Flow","451849.764108","108110.306628","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000905","Nodes","905,","22.999998","31.112112","DDS demands","Known Flow","451501.764014","108431.306715","","0.000000","","","","","","","-3.289999","","","","","","-2.941976","-3.289999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000904","Nodes","904,","22.999998","32.950143","DDS demands","Known Flow","451582.014036","108457.931722","","0.000000","","","","-5.160000","","","-10.399999","","","","","","-13.914029","-15.559998","","","","","","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"82011600000187","Nodes","187","21.000000","36.245720","DDS demands","Known Flow","451546.536026","108181.490647","","0.000000","","","","","","","-24.979999","","","","","","-22.337564","-24.979999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000485","Nodes","485","21.000000","36.717490","DDS demands","Known Flow","451565.429714","108261.299873","","0.000000","-4.699999","","","","","","-7.909999","","","","","","-11.276087","-12.609999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"82011600002265","Nodes","2265","21.000000","36.974265","Default Known Flow Node","Known Flow","451587.389037","108280.681674","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001279","Nodes","1279","21.000000","36.953861","DDS demands","Known Flow","451587.764037","108283.806675","","0.000000","-16.379998","","","","","","-1.409999","","","","","","-15.908135","-17.789999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"82011600000145","Nodes","P00094286, DUNCAN ROAD,SOUTHAMPTON, 35.97","24.000000","33.209960","CSEP DDS Matched","Known Flow","451615.514045","108478.306728","","0.000000","-4.469999","-5.050000","","","-12.459999","","-1.879999","-36.089999","-0.209999","","","","-53.796148","-60.159999","","","","C1 PROFILE","C2 PROFILE","","","CC PROFILE","","D1 PROFILE","DC PROFILE","I2 PROFILE","","","",""
"82011600000146","Nodes","146","21.000000","33.273611","DDS demands","Known Flow","451695.639066","108384.681703","","0.000000","-5.059999","","","","","","-3.859999","","-10.689999","","","","-17.535613","-19.609999","","","","C1 PROFILE","","","","","","D1 PROFILE","","I2 PROFILE","","","",""
"82011600005197","Nodes","5197","21.000000","36.665565","DDS demands","Known Flow","451634.139050","108232.556661","","0.000000","","","","","","","-0.750000","","","","","","-0.670663","-0.750000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000148","Nodes","148","21.000000","44.309848","DDS demands","Known Flow","451870.264114","108156.556640","","0.000000","-4.030000","","","","","","-20.120000","","","","","","-21.595363","-24.150000","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"82011600005204","Nodes","5204","21.000000","42.618877","Default Known Flow Node","Known Flow","451820.014100","108148.556638","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000913","Nodes","913","21.000000","44.525372","Default Known Flow Node","Known Flow","451847.764108","108136.056635","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000015","Nodes","Group Profile 1, Hunts Pond Road DG, Site ID 1281","21.000000","45.000001","Default Known Pressure Node","Known Pressure","451849.639108","108131.931634","","3869.999878","","","","","","","","","","","","","1073.432417","1200.414943","","","","","","","","","","","","","","","",""
"82011600005206","Nodes","5206","21.000000","43.133160","Default Known Flow Node","Known Flow","451898.750072","108021.723858","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005207","Nodes","5207","21.000000","43.094415","Default Known Flow Node","Known Flow","451903.958831","108012.827999","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000914","Nodes","914","21.000000","44.418222","DDS demands","Known Flow","451858.514111","108143.056637","","0.000000","","","","","","","-1.799999","","","","","","-1.609592","-1.799999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001284","Nodes","1284","21.000000","42.055887","Default Known Flow Node","Known Flow","451993.872948","108002.256857","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600007099","Nodes","7099","21.000000","44.249737","Default Known Flow Node","Known Flow","452048.639163","108020.056603","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001286","Nodes","1286","21.000000","42.055246","DDS demands","Known Flow","451967.639140","108025.556605","","0.000000","","","","","","","-1.070000","","","","","","-0.956813","-1.070000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005310","Nodes","5310","21.000000","42.055431","Default Known Flow Node","Known Flow","452005.264151","108010.681601","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000915","Nodes","915","21.000000","44.300762","DDS demands","Known Flow","452068.764168","108023.806604","","0.000000","","","","","","","-18.979998","","","","","","-16.972255","-18.979998","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001293","Nodes","1293","21.000000","39.105539","Default Known Flow Node","Known Flow","452154.139191","108356.306695","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
