"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"82011400001506","Nodes",,0.000000,43.532822,"Default Known Flow Node","Known Flow",451205.484933,148948.014740,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001508","Nodes",,0.000000,43.695936,"Default Known Flow Node","Known Flow",451188.103928,149267.053827,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001539","Nodes",,21.000000,45.450972,"Default Known Flow Node","Known Flow",446746.714720,147343.585304,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001511","Nodes",,21.000000,30.915386,"Default Known Flow Node","Known Flow",451182.303853,149993.094730,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001512","Nodes",,0.000000,43.999726,"Default Known Flow Node","Known Flow",451285.581955,149105.828783,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001514","Nodes",,21.000000,34.827552,"DDS demands","Known Flow",451377.484980,149499.302890,,0.000000,,,,,,-3.099999,,,,,-2.772075,-3.099999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001515","Nodes",,0.000000,35.806713,"Default Known Flow Node","Known Flow",451382.974981,149420.176869,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001516","Nodes",,21.000000,35.866721,"DDS demands","Known Flow",451379.572980,149411.943866,,0.000000,,,,,,-8.850000,,,,,-7.913828,-8.850000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001517","Nodes",,21.000000,45.621804,"Default Known Flow Node","Known Flow",446804.322735,147440.118330,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001519","Nodes",,0.000000,35.693806,"Default Known Flow Node","Known Flow",451384.161982,148983.269750,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001521","Nodes",,0.000000,36.853480,"Default Known Flow Node","Known Flow",451399.223986,149334.649845,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001559","Nodes",,0.000000,36.875651,"Default Known Flow Node","Known Flow",451400.018181,149332.631119,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001523","Nodes",,0.000000,37.527836,"Default Known Flow Node","Known Flow",451392.393984,149324.043842,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001526","Nodes",,0.000000,33.669117,"Default Known Flow Node","Known Flow",451466.559004,148902.386728,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001527","Nodes",,0.000000,35.883106,"Default Known Flow Node","Known Flow",451507.298015,149367.341854,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001528","Nodes",,0.000000,35.708761,"Default Known Flow Node","Known Flow",451527.469021,149368.594855,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001533","Nodes",,0.000000,37.733242,"Default Known Flow Node","Known Flow",451025.141884,149493.294888,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001535","Nodes",,0.000000,37.455918,"Default Known Flow Node","Known Flow",451032.632886,149550.513904,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001537","Nodes",,0.000000,42.744043,"Default Known Flow Node","Known Flow",451139.174915,149357.458852,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001586","Nodes",,0.000000,43.470048,"Default Known Flow Node","Known Flow",451161.026921,149260.489825,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001541","Nodes",,0.000000,43.070575,"Default Known Flow Node","Known Flow",451215.957936,149156.593797,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001522","Nodes",,21.000000,29.959683,"Default Known Flow Node","Known Flow",446239.042370,148616.908752,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001545","Nodes",,21.000000,37.322562,"DDS demands","Known Flow",451433.789995,149190.932806,,0.000000,,,,,,-3.039999,,,,,-2.718422,-3.039999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001547","Nodes",,0.000000,32.361045,"Default Known Flow Node","Known Flow",451485.385009,149501.716891,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001513","Nodes",,0.000000,43.782702,"Default Known Flow Node","Known Flow",451218.234937,149080.918776,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001569","Nodes",,0.000000,43.541214,"Default Known Flow Node","Known Flow",451187.381928,149020.729760,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001550","Nodes",,21.000000,34.432842,"DDS demands","Known Flow",451371.498978,149531.696899,,0.000000,,,,,,-2.779999,,,,,-2.485925,-2.779999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001551","Nodes",,0.000000,30.718366,"Default Known Flow Node","Known Flow",451526.534020,149676.743938,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001555","Nodes",,21.000000,33.201936,"Default Known Flow Node","Known Flow",451653.231022,149373.941239,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001556","Nodes",,21.000000,45.621804,"Default Known Flow Node","Known Flow",446809.195737,147444.566331,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001557","Nodes",,0.000000,33.199633,"Default Known Flow Node","Known Flow",451319.286964,149471.940883,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001561","Nodes",,0.000000,37.155001,"Default Known Flow Node","Known Flow",451321.453965,149165.327799,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001560","Nodes",,0.000000,36.853854,"Default Known Flow Node","Known Flow",451402.078987,149333.492845,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001562","Nodes",,0.000000,36.091282,"Default Known Flow Node","Known Flow",451479.373008,149361.905853,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001563","Nodes",,21.000000,35.883106,"DDS demands","Known Flow",451503.298014,149374.234856,,0.000000,,,,,,-2.939999,,,,,-2.629000,-2.939999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001564","Nodes",,21.000000,48.030158,"Default Known Flow Node","Known Flow",445834.439258,148259.609279,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001565","Nodes",,0.000000,37.932791,"Default Known Flow Node","Known Flow",451097.479904,149444.009875,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001567","Nodes",,21.000000,25.902441,"Default Known Flow Node","Known Flow",448903.724892,148141.409991,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001568","Nodes",,21.000000,28.258271,"Default Known Flow Node","Known Flow",448566.911167,148974.708415,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001571","Nodes",,0.000000,43.721334,"Default Known Flow Node","Known Flow",451255.164947,149282.770831,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001572","Nodes",,0.000000,42.976465,"Default Known Flow Node","Known Flow",451149.240918,149124.519788,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001546","Nodes",,0.000000,37.298249,"Default Known Flow Node","Known Flow",451439.491997,149191.772806,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001578","Nodes",,21.000000,37.262845,"DDS demands","Known Flow",451480.823008,149183.441804,,0.000000,,,,,,-3.029999,,,,,-2.709480,-3.029999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001579","Nodes",,21.000000,33.084229,"DDS demands","Known Flow",451554.492028,148959.812743,,0.000000,,,,,,-1.690000,,,,,-1.511228,-1.690000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001580","Nodes",,0.000000,37.745801,"Default Known Flow Node","Known Flow",451047.947890,149500.811891,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001581","Nodes",,0.000000,37.745801,"Default Known Flow Node","Known Flow",451054.971892,149489.307887,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001582","Nodes",,0.000000,37.786178,"Default Known Flow Node","Known Flow",451056.324892,149587.604914,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001587","Nodes",,0.000000,43.470048,"Default Known Flow Node","Known Flow",451167.424923,149226.386816,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001676","Nodes",,21.000000,31.073868,"Default Known Flow Node","Known Flow",446396.122515,148460.166926,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001591","Nodes",,21.000000,33.195213,"DDS demands","Known Flow",451324.034965,149471.889883,,0.000000,,,,,,-5.889999,,,,,-5.266943,-5.889999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001594","Nodes",,21.000000,32.990773,"DDS demands","Known Flow",451519.270018,148926.427734,,0.000000,,,,,,-8.090000,,,,,-7.234223,-8.090000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001598","Nodes",,21.000000,36.555247,"Default Known Flow Node","Known Flow",438510.586760,145960.045443,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001599","Nodes",,0.000000,43.722554,"Default Known Flow Node","Known Flow",451256.504947,149283.122831,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001600","Nodes",,0.000000,41.952642,"Default Known Flow Node","Known Flow",451294.885957,149293.145834,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001602","Nodes",,0.000000,37.853965,"Default Known Flow Node","Known Flow",451386.284982,149321.524842,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001608","Nodes",,0.000000,37.595270,"Default Known Flow Node","Known Flow",451040.379888,149519.285896,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001609","Nodes",,0.000000,37.551943,"Default Known Flow Node","Known Flow",451013.750881,149507.115892,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001610","Nodes",,0.000000,37.797130,"Default Known Flow Node","Known Flow",451072.931897,149548.828904,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001611","Nodes",,21.000000,36.649825,"Default Known Flow Node","Known Flow",438438.753909,145928.713668,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001617","Nodes",,0.000000,33.619810,"Default Known Flow Node","Known Flow",451370.134978,149622.782924,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001635","Nodes",,0.000000,32.627131,"Default Known Flow Node","Known Flow",451431.428995,149622.933924,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001661","Nodes",,0.000000,32.738600,"Default Known Flow Node","Known Flow",451421.723992,149605.677919,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001699","Nodes",,21.000000,45.838548,"Default Known Flow Node","Known Flow",451919.485763,151118.868815,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001625","Nodes",,0.000000,45.031407,"Default Known Flow Node","Known Flow",446059.941533,148251.177550,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001628","Nodes",,0.000000,30.522765,"Default Known Flow Node","Known Flow",451536.968023,149682.416940,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001686","Nodes",,0.000000,30.515257,"Default Known Flow Node","Known Flow",451542.489025,149682.884940,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001630","Nodes",,0.000000,26.534101,"Default Known Flow Node","Known Flow",451157.159920,149949.055012,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001631","Nodes",,0.000000,26.534101,"Default Known Flow Node","Known Flow",451159.865921,149961.946016,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001634","Nodes",,21.000000,33.910539,"DDS demands","Known Flow",451366.740977,149582.564913,,0.000000,,,,,,-7.259999,,,,,-6.492022,-7.259999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001637","Nodes",,0.000000,31.561529,"Default Known Flow Node","Known Flow",451463.589003,149696.486944,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001639","Nodes",,21.000000,44.590061,"Default Known Flow Node","Known Flow",446310.748092,147272.896217,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001643","Nodes",,21.000000,49.241486,"Default Known Flow Node","Known Flow",446667.744698,147874.956448,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001667","Nodes",,21.000000,47.202046,"Default Known Flow Node","Known Flow",446582.599675,147541.673357,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001645","Nodes",,0.000000,27.287772,"Default Known Flow Node","Known Flow",451143.117916,150066.203044,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001647","Nodes",,0.000000,23.805660,"Default Known Flow Node","Known Flow",450985.960873,149862.847989,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001501","Nodes",,21.000000,44.943757,"Default Known Flow Node","Known Flow",446955.310725,147306.721693,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001649","Nodes",,0.000000,33.278650,"Default Known Flow Node","Known Flow",451286.143955,149951.684013,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001691","Nodes",,0.000000,33.311015,"Default Known Flow Node","Known Flow",451286.415066,149950.035293,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001650","Nodes",,21.000000,47.145494,"DDS demands","Known Flow",445979.923511,148419.775596,,0.000000,,,,,,,,-77.150001,,,-68.988911,-77.150001,,,"",,,,,,,,"I2 PROFILE",,,
"82011400001651","Nodes",,21.000000,27.329566,"Default Known Flow Node","Known Flow",451144.290759,150064.298444,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001654","Nodes",,0.000000,30.782260,"Default Known Flow Node","Known Flow",451546.757026,149623.796924,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001658","Nodes",,0.000000,32.630160,"Default Known Flow Node","Known Flow",451231.723940,149879.923994,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001664","Nodes",,0.000000,30.258765,"Default Known Flow Node","Known Flow",451559.489029,149681.798940,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001677","Nodes",,0.000000,30.197842,"Default Known Flow Node","Known Flow",451563.500431,149681.180539,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001663","Nodes",,21.000000,30.257943,"DDS demands","Known Flow",451556.054028,149699.308945,,0.000000,,,,,,-0.720000,,,,,-0.643836,-0.720000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001666","Nodes",,0.000000,26.055281,"Default Known Flow Node","Known Flow",451102.179905,149972.693019,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001689","Nodes",,0.000000,27.007195,"Default Known Flow Node","Known Flow",451134.237742,150008.708328,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001665","Nodes",,0.000000,26.184534,"Default Known Flow Node","Known Flow",451082.129900,150013.778030,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001696","Nodes",,21.000000,47.202112,"DDS demands","Known Flow",446579.572674,147545.446358,,0.000000,,-90.990001,,,,,,,,,-81.364891,-90.990001,,,"",,"C2 PROFILE",,,,,,,,,
"82011400001668","Nodes",,21.000000,49.784935,"Default Known Flow Node","Known Flow",446637.857654,147705.266392,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001669","Nodes",,0.000000,25.778747,"Default Known Flow Node","Known Flow",451080.032899,150152.798068,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001646","Nodes",,0.000000,30.846014,"Default Known Flow Node","Known Flow",451180.822926,149995.964025,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001671","Nodes",,21.000000,48.449218,"Default Known Flow Node","Known Flow",446023.869316,148175.567012,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001706","Nodes",,21.000000,45.663430,"Default Known Flow Node","Known Flow",446283.653606,147977.988447,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001673","Nodes",,0.000000,24.223963,"Default Known Flow Node","Known Flow",451021.793883,149918.322004,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001675","Nodes",,0.000000,31.197994,"Default Known Flow Node","Known Flow",451258.523948,149610.863920,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001629","Nodes",,0.000000,29.321738,"Default Known Flow Node","Known Flow",451621.947046,149678.229939,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001678","Nodes",,0.000000,30.195707,"Default Known Flow Node","Known Flow",451563.250030,149678.928939,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001679","Nodes",,21.000000,37.493287,"DDS demands","Known Flow",446583.733714,148257.592571,,0.000000,,,,,,-17.959999,,,,,-16.060153,-17.959999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001670","Nodes",,21.000000,48.924653,"Default Known Flow Node","Known Flow",446548.314666,147609.920376,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001681","Nodes",,0.000000,33.947482,"Default Known Flow Node","Known Flow",451372.167978,149925.724006,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001682","Nodes",,21.000000,47.238773,"Default Known Flow Node","Known Flow",446036.841557,148047.010800,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001615","Nodes",,0.000000,33.124320,"Default Known Flow Node","Known Flow",451360.049975,149790.116969,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001633","Nodes",,0.000000,33.268548,"Default Known Flow Node","Known Flow",451358.887975,149660.141934,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001644","Nodes",,0.000000,28.061572,"Default Known Flow Node","Known Flow",451166.116922,150033.759036,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001693","Nodes",,0.000000,35.557026,"Default Known Flow Node","Known Flow",451139.030915,149619.587923,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001695","Nodes",,21.000000,47.201820,"DDS demands","Known Flow",446582.084675,147539.713357,,0.000000,,-3.670000,,,,,,,,,-3.281779,-3.670000,,,"",,"C2 PROFILE",,,,,,,,,
"82011400001698","Nodes",,0.000000,33.769356,"Default Known Flow Node","Known Flow",451352.543973,149933.718008,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001700","Nodes",,21.000000,43.448366,"Default Known Flow Node","Known Flow",451722.860349,150775.454382,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001701","Nodes",,0.000000,41.838765,"Default Known Flow Node","Known Flow",451376.459980,150598.571189,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001704","Nodes","1704, P00073265, 53 KINGSCLERE ROAD, -11.08SCMH",22.999998,41.115850,"CSEP DDS Matched","Known Flow",451465.003004,150498.564162,,0.000000,,,,,,,-11.069999,,,,-9.898992,-11.069999,,,"",,,,,,,"DC PROFILE",,,,
"82011400001712","Nodes",,0.000000,25.867424,"Default Known Flow Node","Known Flow",451047.526890,150163.523071,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001713","Nodes",,0.000000,46.098155,"Default Known Flow Node","Known Flow",451438.038996,150727.607224,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001719","Nodes",,21.000000,48.035509,"Default Known Flow Node","Known Flow",445835.169547,148261.394801,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001803","Nodes",,0.000000,40.885224,"Default Known Flow Node","Known Flow",451635.188050,150598.563189,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001721","Nodes",,0.000000,45.899978,"Default Known Flow Node","Known Flow",451439.864997,150730.880225,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001723","Nodes",,0.000000,45.993048,"Default Known Flow Node","Known Flow",451442.557215,150731.878429,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001724","Nodes",,0.000000,43.362106,"Default Known Flow Node","Known Flow",451747.291081,150792.946242,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001807","Nodes",,0.000000,45.881547,"Default Known Flow Node","Known Flow",451884.208890,151160.032717,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001725","Nodes",,21.000000,33.119791,"Default Known Flow Node","Known Flow",451362.289591,149786.332038,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001727","Nodes",,21.000000,32.805385,"DDS demands","Known Flow",451598.201040,149185.447805,,0.000000,,,,,,-8.669999,,,,,-7.752868,-8.669999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001728","Nodes",,21.000000,32.809108,"DDS demands","Known Flow",451595.059461,149179.377514,,0.000000,,,,,,-12.250000,,,,,-10.954169,-12.250000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001738","Nodes",,0.000000,28.633890,"Default Known Flow Node","Known Flow",451967.984141,149096.522781,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001752","Nodes",,0.000000,28.377826,"Default Known Flow Node","Known Flow",451863.889112,149194.942807,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001730","Nodes",,21.000000,45.838548,"Default Known Flow Node","Known Flow",451916.393632,151116.449293,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001746","Nodes",,0.000000,29.479360,"Default Known Flow Node","Known Flow",451662.483057,149538.041901,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001552","Nodes",,21.000000,48.244519,"Default Known Flow Node","Known Flow",446061.584528,148120.902691,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001761","Nodes",,0.000000,32.785965,"Default Known Flow Node","Known Flow",451608.262043,149230.254817,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001747","Nodes",,21.000000,43.362106,"Default Known Flow Node","Known Flow",451736.339242,150788.379214,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001764","Nodes",,0.000000,32.785965,"Default Known Flow Node","Known Flow",451583.501036,149227.770816,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001745","Nodes",,0.000000,33.158282,"Default Known Flow Node","Known Flow",451654.234055,149377.276857,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001736","Nodes",,0.000000,26.713600,"Default Known Flow Node","Known Flow",451775.162088,149617.251922,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001768","Nodes",,0.000000,26.492598,"Default Known Flow Node","Known Flow",451748.450081,149610.139920,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001770","Nodes",,0.000000,29.465142,"Default Known Flow Node","Known Flow",451868.485113,149614.418921,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001792","Nodes",,0.000000,29.513453,"Default Known Flow Node","Known Flow",451838.904252,149651.026202,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001773","Nodes",,0.000000,28.756434,"Default Known Flow Node","Known Flow",451655.142055,149709.407947,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001774","Nodes",,0.000000,29.463040,"Default Known Flow Node","Known Flow",451629.864049,149677.489939,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001775","Nodes",,0.000000,29.019013,"Default Known Flow Node","Known Flow",451693.789066,149649.728931,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001776","Nodes",,0.000000,29.295593,"Default Known Flow Node","Known Flow",451624.927047,149677.873939,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001771","Nodes",,0.000000,29.466381,"Default Known Flow Node","Known Flow",451626.865048,149677.615939,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001778","Nodes",,21.000000,30.258235,"Default Known Flow Node","Known Flow",451558.854698,149696.415840,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
