"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82000400015255","Nodes","15255",21.000000,32.242442,"Default Known Flow Node","Known Flow",435278.381941,144968.940046,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000214","Nodes","214",21.000000,32.358682,"DDS demands","Known Flow",435274.259598,144966.441657,,0.000000,,,,,,-1.850000,,,,,,-1.654303,-1.850000,,"",,,,,,"D1 PROFILE",,,,,
"82000400015256","Nodes","15256",21.000000,32.017125,"Default Known Flow Node","Known Flow",435314.882062,144989.440234,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000215","Nodes","215",21.000000,32.230255,"DDS demands","Known Flow",435280.134600,144969.941658,,0.000000,,,,,,-3.989999,,,,,,-3.567929,-3.989999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000226","Nodes","226",21.000000,30.947434,"DDS demands","Known Flow",435346.759618,144799.566611,,0.000000,,,,,,-19.249999,,,,,,-17.213693,-19.249999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000224","Nodes","224",21.000000,30.543878,"DDS demands","Known Flow",435407.292071,144837.390827,,0.000000,,,,,,-16.489999,,,,,,-14.745652,-16.489999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000247","Nodes","247",21.000000,34.011290,"DDS demands","Known Flow",435022.259529,144968.816657,,0.000000,,,,,,-4.900000,,,,,,-4.381668,-4.900000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000248","Nodes","248",21.000000,34.004094,"DDS demands","Known Flow",435041.634535,144945.566651,,0.000000,,,,,,-5.090000,,,,,,-4.551569,-5.090000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000249","Nodes","249",21.000000,33.708090,"DDS demands","Known Flow",435058.134539,144999.441666,,0.000000,,,,,,-6.670000,,,,,,-5.964433,-6.670000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000250","Nodes","250",21.000000,33.567024,"DDS demands","Known Flow",435078.134545,144975.316659,,0.000000,,,,,,-5.179999,,,,,,-4.632048,-5.179999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000924","Nodes","924",21.000000,35.997439,"DDS demands","Known Flow",435116.009555,144864.066629,,0.000000,,,,,,-26.650000,,,,,,-23.830907,-26.650000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000925","Nodes","925",21.000000,35.883932,"DDS demands","Known Flow",435036.384533,144816.316616,,0.000000,,,,,,-5.389999,,,,,,-4.819834,-5.389999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000418","Nodes","418",21.000000,30.844251,"DDS demands","Known Flow",435365.271498,144683.068394,,0.000000,,,,,,-7.289999,,,,,,-6.518848,-7.289999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000225","Nodes","225",21.000000,30.355466,"DDS demands","Known Flow",435454.634647,144839.066622,,0.000000,,,,,,-4.530000,,,,,,-4.050807,-4.530000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000417","Nodes","417",21.000000,32.314968,"DDS demands","Known Flow",435271.634597,144976.191659,,0.000000,,,,,,-13.470000,,,,,,-12.045115,-13.470000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000227","Nodes","227",21.000000,31.534336,"DDS demands","Known Flow",435313.134609,144877.941633,,0.000000,,,,,,-18.090000,,,,,,-16.176402,-18.090000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000218","Nodes","218",21.000000,30.898637,"DDS demands","Known Flow",435434.166204,144957.618878,,0.000000,,,,,,-20.739999,,,,,,-18.546079,-20.739999,,"",,,,,,"D1 PROFILE",,,,,
"82000400015337","Nodes","15337",21.000000,30.841185,"Default Known Flow Node","Known Flow",435367.009623,144671.691576,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001756","Nodes","1756",21.000000,30.824755,"Default Known Flow Node","Known Flow",435368.634624,144674.316577,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400015338","Nodes","15338",21.000000,30.841185,"Default Known Flow Node","Known Flow",435367.634623,144669.316576,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001186","Nodes","P08116934-43526, Rooksbury Mill Court, 7.38",22.999998,29.385034,"CSEP DDS Matched","Known Flow",435443.815966,144573.211516,,0.000000,,,,,,,-7.380000,,,,,-6.599328,-7.380000,,"",,,,,,,"DC PROFILE",,,,
"82000400001139","Nodes","1139",21.000000,30.516007,"DDS demands","Known Flow",435375.134625,144648.941570,,0.000000,,,,,,-5.199999,,,,,,-4.649932,-5.199999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001757","Nodes","1757",21.000000,30.476006,"Default Known Flow Node","Known Flow",435442.633523,144745.435260,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001582","Nodes","1582",21.000000,33.644796,"DDS demands","Known Flow",435963.134785,144587.566554,,0.000000,,,,,,-1.960000,,,,,,-1.752667,-1.960000,,"",,,,,,"D1 PROFILE",,,,,
"82000400001596","Nodes","1596",21.000000,32.350224,"DDS demands","Known Flow",435835.634751,144565.566548,,0.000000,,,,,,-4.929999,,,,,,-4.408494,-4.929999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000219","Nodes","219",21.000000,30.555500,"DDS demands","Known Flow",435515.009664,144907.816641,,0.000000,,,,,,-27.260001,,,,,,-24.376380,-27.260001,,"",,,,,,"D1 PROFILE",,,,,
"82000400001580","Nodes","1580",21.000000,29.433348,"DDS demands","Known Flow",435492.384657,144810.566614,,0.000000,,,,,,-13.460000,,,,,,-12.036173,-13.460000,,"",,,,,,"D1 PROFILE",,,,,
"82000400001501","Nodes","1501",21.000000,29.511858,"DDS demands","Known Flow",435628.134694,144914.691643,,0.000000,,,,,,-4.819999,,,,,,-4.310130,-4.819999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001500","Nodes","1500",21.000000,29.750981,"DDS demands","Known Flow",435668.634705,144979.691660,,0.000000,,,,,,-6.849999,,,,,,-6.125392,-6.849999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001145","Nodes","1145",21.000000,28.636167,"DDS demands","Known Flow",435709.134716,144846.191624,,0.000000,,,,,,-2.519999,,,,,,-2.253428,-2.519999,,"",,,,,,"D1 PROFILE",,,,,
"82000400015353","Nodes","15353",21.000000,28.641284,"Default Known Flow Node","Known Flow",435701.759714,144855.066626,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001601","Nodes","1601",21.000000,31.415160,"DDS demands","Known Flow",435771.509733,144523.066536,,0.000000,,,,,,-4.550000,,,,,,-4.068691,-4.550000,,"",,,,,,"D1 PROFILE",,,,,
"82000400001603","Nodes","1603",21.000000,31.497179,"DDS demands","Known Flow",435784.759737,144511.066533,,0.000000,,,,,,-1.990000,,,,,,-1.779493,-1.990000,,"",,,,,,"D1 PROFILE",,,,,
"82000400015376","Nodes","15376",21.000000,33.175495,"Default Known Flow Node","Known Flow",435945.259781,144612.066560,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001583","Nodes","1583",21.000000,33.175495,"DDS demands","Known Flow",435939.384779,144606.566559,,0.000000,,,,,,-4.739999,,,,,,-4.238592,-4.739999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001137","Nodes","1137",21.000000,27.940431,"DDS demands","Known Flow",435582.884682,144793.816610,,0.000000,,,,,,-4.539999,,,,,,-4.059749,-4.539999,,"",,,,,,"D1 PROFILE",,,,,
"82000400015341","Nodes","15341",21.000000,27.984163,"Default Known Flow Node","Known Flow",435570.634679,144781.816606,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001138","Nodes","1138",21.000000,27.930550,"DDS demands","Known Flow",435567.259678,144769.691603,,0.000000,,,,,,-1.840000,,,,,,-1.645360,-1.840000,,"",,,,,,"D1 PROFILE",,,,,
"82000400001135","Nodes","1135",21.000000,28.007796,"DDS demands","Known Flow",435607.634689,144803.066612,,0.000000,,,,,,-4.550000,,,,,,-4.068691,-4.550000,,"",,,,,,"D1 PROFILE",,,,,
"82000400001136","Nodes","1136",21.000000,27.954352,"DDS demands","Known Flow",435623.884693,144770.441603,,0.000000,,,,,,-1.789999,,,,,,-1.600649,-1.789999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001134","Nodes","1134",21.000000,28.546023,"DDS demands","Known Flow",435649.634700,144838.316622,,0.000000,,,,,,-5.709999,,,,,,-5.105984,-5.709999,,"",,,,,,"D1 PROFILE",,,,,
"82000400015348","Nodes","15348",21.000000,28.546023,"Default Known Flow Node","Known Flow",435655.884702,144833.441620,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001133","Nodes","1133",21.000000,28.603377,"DDS demands","Known Flow",435668.608622,144846.998628,,0.000000,,,,,,-3.280000,,,,,,-2.933034,-3.280000,,"",,,,,,"D1 PROFILE",,,,,
"82000400015349","Nodes","15349",21.000000,28.603377,"Default Known Flow Node","Known Flow",435663.634704,144858.691627,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001125","Nodes","1125",21.000000,29.436024,"DDS demands","Known Flow",435692.134712,144924.816645,,0.000000,,,,,,-2.250000,,,,,,-2.011990,-2.250000,,"",,,,,,"D1 PROFILE",,,,,
"82000400001132","Nodes","1132",21.000000,28.648882,"DDS demands","Known Flow",435690.884711,144857.191627,,0.000000,,,,,,-1.389999,,,,,,-1.242962,-1.389999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001126","Nodes","1126",21.000000,29.332618,"Default Known Flow Node","Known Flow",435694.634712,144919.191644,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400015351","Nodes","15351",21.000000,28.645360,"Default Known Flow Node","Known Flow",435694.134712,144849.941625,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400015350","Nodes","15350",21.000000,28.645360,"Default Known Flow Node","Known Flow",435692.134712,144848.816625,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001127","Nodes","1127",21.000000,28.869109,"DDS demands","Known Flow",435710.009717,144882.691634,,0.000000,,,,,,-2.929999,,,,,,-2.620058,-2.929999,,"",,,,,,"D1 PROFILE",,,,,
"82000400015354","Nodes","15354",21.000000,28.641284,"Default Known Flow Node","Known Flow",435703.759715,144856.316627,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001131","Nodes","1131",21.000000,28.833140,"DDS demands","Known Flow",435704.009715,144879.566633,,0.000000,,,,,,-1.429999,,,,,,-1.278731,-1.429999,,"",,,,,,"D1 PROFILE",,,,,
"82000400015352","Nodes","15352",21.000000,28.833140,"Default Known Flow Node","Known Flow",435701.259714,144885.066635,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001128","Nodes","1128",21.000000,28.806136,"DDS demands","Known Flow",435751.759728,144885.816635,,0.000000,,,,,,-3.499999,,,,,,-3.129762,-3.499999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001129","Nodes","1129",21.000000,28.664168,"DDS demands","Known Flow",435771.509733,144917.941643,,0.000000,,,,,,-4.079999,,,,,,-3.648408,-4.079999,,"",,,,,,"D1 PROFILE",,,,,
"82000400015358","Nodes","15358",21.000000,28.806136,"Default Known Flow Node","Known Flow",435758.384730,144880.441633,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001602","Nodes","1602",21.000000,31.533831,"DDS demands","Known Flow",435792.009739,144529.691538,,0.000000,,,,,,-2.640000,,,,,,-2.360735,-2.640000,,"",,,,,,"D1 PROFILE",,,,,
"82000400015362","Nodes","15362",21.000000,28.707849,"Default Known Flow Node","Known Flow",435782.759736,144926.566646,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001130","Nodes","1130",21.000000,28.508330,"DDS demands","Known Flow",435861.759758,144965.566656,,0.000000,,,,,,-4.139999,,,,,,-3.702062,-4.139999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001600","Nodes","1600",21.000000,31.805150,"DDS demands","Known Flow",435787.009738,144561.816547,,0.000000,,,,,,-7.369999,,,,,,-6.590385,-7.369999,,"",,,,,,"D1 PROFILE",,,,,
"82000400015360","Nodes","15360",21.000000,31.805150,"Default Known Flow Node","Known Flow",435777.884735,144571.191549,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001598","Nodes","1598",21.000000,32.183486,"DDS demands","Known Flow",435814.509745,144573.066550,,0.000000,,,,,,-5.150000,,,,,,-4.605222,-5.150000,,"",,,,,,"D1 PROFILE",,,,,
"82000400001599","Nodes","1599",21.000000,32.103684,"DDS demands","Known Flow",435814.884745,144617.816562,,0.000000,,,,,,-5.769999,,,,,,-5.159637,-5.769999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001597","Nodes","1597",21.000000,32.437138,"Default Known Flow Node","Known Flow",435852.259755,144581.566552,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001587","Nodes","1587",21.000000,32.668525,"DDS demands","Known Flow",435914.634772,144622.816563,,0.000000,,,,,,-7.239999,,,,,,-6.474137,-7.239999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001588","Nodes","1588",21.000000,32.659508,"DDS demands","Known Flow",435899.009768,144614.816561,,0.000000,,,,,,-2.679999,,,,,,-2.396503,-2.679999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001585","Nodes","1585",21.000000,32.752794,"DDS demands","Known Flow",435916.759773,144614.941561,,0.000000,,,,,,-1.139999,,,,,,-1.019408,-1.139999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001586","Nodes","1586",21.000000,32.540710,"DDS demands","Known Flow",435921.009774,144574.316550,,0.000000,,,,,,-6.380000,,,,,,-5.705110,-6.380000,,"",,,,,,"D1 PROFILE",,,,,
"82000400001589","Nodes","1589",21.000000,32.092941,"DDS demands","Known Flow",435958.509784,144691.691582,,0.000000,,,,,,-14.749999,,,,,,-13.189713,-14.749999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001590","Nodes","1590",21.000000,31.965032,"DDS demands","Known Flow",435976.509789,144674.941577,,0.000000,,,,,,-6.489999,,,,,,-5.803474,-6.489999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001591","Nodes","1591",21.000000,31.916278,"DDS demands","Known Flow",435966.259786,144655.066572,,0.000000,,,,,,-1.779999,,,,,,-1.591707,-1.779999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001592","Nodes","1592",21.000000,31.937635,"DDS demands","Known Flow",435984.509791,144659.316573,,0.000000,,,,,,-3.469999,,,,,,-3.102936,-3.469999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000926","Nodes","926",21.000000,33.912002,"DDS demands","Known Flow",436027.634803,144655.691572,,0.000000,,,,,,-4.659999,,,,,,-4.167055,-4.659999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000755","Nodes","755",21.000000,32.488179,"DDS demands","Known Flow",436120.218346,144528.813772,,0.000000,-14.949999,,,,,-12.700000,,,,,,-24.725124,-27.650001,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"82000400000129","Nodes","129",21.000000,30.854217,"DDS demands","Known Flow",436402.509905,144636.566567,,0.000000,,,,,,-22.879998,,,,,,-20.459704,-22.879998,,"",,,,,,"D1 PROFILE",,,,,
"82000400000161","Nodes","161",21.000000,38.950874,"DDS demands","Known Flow",436272.884870,144963.816656,,0.000000,,,,,,-10.770000,,,,,,-9.630727,-10.770000,,"",,,,,,"D1 PROFILE",,,,,
"82000400015469","Nodes","15469",21.000000,38.642124,"Default Known Flow Node","Known Flow",436320.006726,144998.189214,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400015470","Nodes","15470",21.000000,29.118284,"Default Known Flow Node","Known Flow",436355.134892,144847.316624,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400015471","Nodes","15471",21.000000,29.118284,"Default Known Flow Node","Known Flow",436357.384893,144849.191625,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400015887","Nodes","15887",21.000000,37.289751,"Default Known Flow Node","Known Flow",436127.884830,144694.191583,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000613","Nodes","613",21.000000,37.160356,"DDS demands","Known Flow",436116.570553,144739.864308,,0.000000,,-5.870000,,,,-7.119999,,,,,,-11.615890,-12.989999,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,
"82000400015889","Nodes","15889",21.000000,38.536372,"Default Known Flow Node","Known Flow",436374.013199,144999.189071,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000164","Nodes","164",21.000000,38.706341,"DDS demands","Known Flow",436414.384908,144968.441657,,0.000000,,,,,,-1.519999,,,,,,-1.359211,-1.519999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001174","Nodes","P10124287-ESN011505, Plots 1-8, Winchester Road, 15.51",22.999998,30.972561,"CSEP DDS Matched","Known Flow",436369.192996,144577.417097,,0.000000,,,,,,,-15.510000,,,,,-13.869319,-15.510000,,"",,,,,,,"DC PROFILE",,,,
"82000400000615","Nodes","615",21.000000,31.143103,"DDS demands","Known Flow",436385.625793,144656.809730,,0.000000,,,,,,-20.919999,,,,,,-18.707037,-20.919999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001593","Nodes","1593",21.000000,32.083970,"DDS demands","Known Flow",436004.259797,144736.191594,,0.000000,,,,,,-1.350000,,,,,,-1.207194,-1.350000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000148","Nodes","148",21.000000,33.934202,"DDS demands","Known Flow",436034.634805,144657.816573,,0.000000,,,,,,-9.920000,,,,,,-8.870642,-9.920000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000691","Nodes","691",21.000000,39.342933,"Default Known Flow Node","Known Flow",436194.759849,144914.816643,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000154","Nodes","154",21.000000,39.358307,"Default Known Flow Node","Known Flow",436196.516777,144916.056828,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000162","Nodes","162",21.000000,38.873014,"DDS demands","Known Flow",436325.634884,144904.066640,,0.000000,-1.609999,,,-4.650000,,-4.800000,,,,,,-9.890050,-11.060000,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,
"82000400001853","Nodes","1853",21.000000,32.030751,"DDS demands","Known Flow",436356.634893,144697.441583,,0.000000,,,,,,-8.439999,,,,,,-7.547198,-8.439999,,"",,,,,,"D1 PROFILE",,,,,
"82000400001854","Nodes","1854",21.000000,32.122849,"DDS demands","Known Flow",436353.759892,144616.066561,,0.000000,,,,,,-2.219999,,,,,,-1.985163,-2.219999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000768","Nodes","768",21.000000,29.149028,"DDS demands","Known Flow",436403.759905,144882.066634,,0.000000,,,,,,-12.310000,,,,,,-11.007822,-12.310000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000616","Nodes","616",21.000000,29.185805,"DDS demands","Known Flow",436379.884899,144819.941617,,0.000000,,,,,,-14.420000,,,,,,-12.894622,-14.420000,,"",,,,,,"D1 PROFILE",,,,,
"82000400015472","Nodes","15472",21.000000,29.658203,"Default Known Flow Node","Known Flow",436468.134923,144924.816645,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000128","Nodes","128",21.000000,29.406928,"DDS demands","Known Flow",436476.259925,144726.066591,,0.000000,,,,,,-9.450000,,,,,,-8.450359,-9.450000,,"",,,,,,"D1 PROFILE",,,,,
"82000400015888","Nodes","15888",21.000000,39.430879,"Default Known Flow Node","Known Flow",436202.634851,144919.566644,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000153","Nodes","153",21.000000,39.414584,"Default Known Flow Node","Known Flow",436204.885853,144919.929709,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400015468","Nodes","15468",21.000000,39.402827,"Default Known Flow Node","Known Flow",436206.509852,144920.191644,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000152","Nodes","152",21.000000,37.857602,"DDS demands","Known Flow",436206.259852,144902.066639,,0.000000,,,,,,-37.950000,,,,,,-33.935571,-37.950000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000125","Nodes","125",21.000000,30.986798,"DDS demands","Known Flow",436517.509936,144957.066654,,0.000000,,,,,,-22.089999,,,,,,-19.753273,-22.089999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000694","Nodes","694",21.000000,30.915443,"DDS demands","Known Flow",436517.509936,144946.566651,,0.000000,,,,,,-22.780000,,,,,,-20.370285,-22.780000,,"",,,,,,"D1 PROFILE",,,,,
"82000400015534","Nodes","15534",21.000000,31.540605,"Default Known Flow Node","Known Flow",436519.009689,144997.310011,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000081","Nodes","81",21.000000,31.693844,"DDS demands","Known Flow",436695.134985,144954.691653,,0.000000,,,,,,-4.590000,,,,,,-4.104460,-4.590000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000080","Nodes","80",21.000000,31.757043,"DDS demands","Known Flow",436745.259998,144970.566658,,0.000000,,,,,,-13.550000,,,,,,-12.116652,-13.550000,,"",,,,,,"D1 PROFILE",,,,,
"82000400015536","Nodes","15536",21.000000,31.871672,"Default Known Flow Node","Known Flow",436710.259989,144748.191597,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000767","Nodes","767",21.000000,31.871672,"DDS demands","Known Flow",436709.445473,144751.425348,,0.000000,,,,,,-36.369999,,,,,,-32.522703,-36.369999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000400","Nodes","400",21.000000,31.960842,"DDS demands","Known Flow",436798.758043,144987.941023,,0.000000,,,,,,-1.090000,,,,,,-0.974697,-1.090000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000402","Nodes","402",21.000000,32.062440,"DDS demands","Known Flow",436788.010010,144566.941548,,0.000000,,,,,,-21.690001,,,,,,-19.395586,-21.690001,,"",,,,,,"D1 PROFILE",,,,,
"82000400000403","Nodes","403",21.000000,31.788667,"DDS demands","Known Flow",436816.635018,144545.566542,,0.000000,,,,,,-2.630000,,,,,,-2.351793,-2.630000,,"",,,,,,"D1 PROFILE",,,,,
"82000400015537","Nodes","15537",21.000000,32.062440,"Default Known Flow Node","Known Flow",436794.385012,144568.441548,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000929","Nodes","929",21.000000,31.099181,"DDS demands","Known Flow",436794.385012,144576.566551,,0.000000,,,,,,-1.500000,,,,,,-1.341326,-1.500000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000928","Nodes","928",21.000000,31.161092,"DDS demands","Known Flow",436858.135029,144602.066558,,0.000000,,,,,,-16.700000,,,,,,-14.933439,-16.700000,,"",,,,,,"D1 PROFILE",,,,,
"82000400001821","Nodes","1821",21.000000,31.995494,"Default Known Flow Node","Known Flow",436805.372123,144802.188228,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400015898","Nodes","15898",21.000000,31.996425,"Default Known Flow Node","Known Flow",436795.136637,144841.185429,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000406","Nodes","406",21.000000,31.675753,"DDS demands","Known Flow",436839.510024,144551.816544,,0.000000,,,,,,-3.069999,,,,,,-2.745248,-3.069999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000076","Nodes","76",21.000000,32.032690,"DDS demands","Known Flow",436846.760026,144819.691617,,0.000000,,,,,,-4.150000,,,,,,-3.711004,-4.150000,,"",,,,,,"D1 PROFILE",,,,,
"82000400001850","Nodes","1850",21.000000,31.940711,"Default Known Flow Node","Known Flow",436905.885042,144858.316627,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400015538","Nodes","15538",21.000000,31.229934,"Default Known Flow Node","Known Flow",436856.010028,144597.691556,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400015539","Nodes","15539",21.000000,31.229934,"Default Known Flow Node","Known Flow",436857.385029,144598.316557,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400015540","Nodes","15540",21.000000,31.159019,"Default Known Flow Node","Known Flow",436857.885029,144604.066558,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400000078","Nodes","78",21.000000,31.993814,"DDS demands","Known Flow",436807.635015,144793.566610,,0.000000,,,,,,-18.419999,,,,,,-16.471493,-18.419999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000083","Nodes","83",21.000000,31.169546,"DDS demands","Known Flow",436859.373724,144599.339632,,0.000000,,,,,,-4.219999,,,,,,-3.773599,-4.219999,,"",,,,,,"D1 PROFILE",,,,,
"82000400000084","Nodes","84",21.000000,31.172640,"DDS demands","Known Flow",436887.135037,144612.941560,,0.000000,,,,,,-9.460000,,,,,,-8.459301,-9.460000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000940","Nodes","940",21.000000,28.471157,"DDS demands","Known Flow",436928.385048,144562.191547,,0.000000,,,,,,-11.340000,,,,,,-10.140432,-11.340000,,"",,,,,,"D1 PROFILE",,,,,
"82000400000941","Nodes","941",21.000000,28.066503,"DDS demands","Known Flow",436904.135042,144571.691549,,0.000000,,,,,,-4.060000,,,,,,-3.630524,-4.060000,,"",,,,,,"D1 PROFILE",,,,,
"82000400001766","Nodes","1766",21.000000,29.063384,"DDS demands","Known Flow",436930.260049,144736.941594,,0.000000,,,,,,-7.170000,,,,,,-6.411542,-7.170000,,"",,,,,,"D1 PROFILE",,,,,
"82000400001767","Nodes","1767",21.000000,29.195019,"Default Known Flow Node","Known Flow",436897.760040,144723.316591,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82000400001765","Nodes","1765",21.000000,29.320386,"DDS demands","Known Flow",436939.885051,144698.691584,,0.000000,,,,,,-5.449999,,,,,,-4.873487,-5.449999,,"",,,,,,"D1 PROFILE",,,,,
