"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"820009-146831","Nodes","-146831",21.000000,27.410994,"Default Known Flow Node","Known Flow",365638.625000,79562.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002714","Nodes","2714",21.000000,28.061146,"Default Known Flow Node","Known Flow",365669.906250,79843.796875,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-146846","Nodes","-146846",21.000000,28.058118,"Default Known Flow Node","Known Flow",365679.000000,79837.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002716","Nodes","2716",21.000000,27.897455,"DDS demands","Known Flow",365665.593750,79812.000000,,0.000000,-5.539999,,,,,,,,,,-6.439999,,,,,-10.712730,-11.979999,,"","C1 PROFILE",,,,,,,,,,"I2 PROFILE",,,,
"82000900002297","Nodes","2297",21.000000,28.015248,"DDS demands","Known Flow",365688.093750,79875.601562,,0.000000,,,,,,,,,,,-4.929999,,,,,-4.408494,-4.929999,,"",,,,,,,,,,,"I2 PROFILE",,,,
"820009-146864","Nodes","-146864",21.000000,27.951221,"Default Known Flow Node","Known Flow",365731.125000,79798.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-146852","Nodes","-146852",21.000000,28.015150,"Default Known Flow Node","Known Flow",365690.625000,79880.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-146855","Nodes","-146855",21.000000,27.994049,"Default Known Flow Node","Known Flow",365706.250000,79890.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-146857","Nodes","-146857",21.000000,27.982965,"Default Known Flow Node","Known Flow",365712.750000,79902.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002298","Nodes","2298",21.000000,27.970267,"Default Known Flow Node","Known Flow",365721.406250,79915.398437,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002299","Nodes","2299",21.000000,27.918161,"DDS demands","Known Flow",365750.500000,79899.601562,,0.000000,,,,,,,,,,,-4.909999,,,,,-4.390609,-4.909999,,"",,,,,,,,,,,"I2 PROFILE",,,,
"82000900002717","Nodes","2717",21.000000,27.932834,"DDS demands","Known Flow",365706.906250,79755.796875,,0.000000,-0.009999,,,,,,,,,,-4.260000,,,,,-3.818310,-4.270000,,"","C1 PROFILE",,,,,,,,,,"I2 PROFILE",,,,
"820009-86217","Nodes","-86217",21.000000,34.228340,"Default Known Flow Node","Known Flow",365892.750000,79549.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-163046","Nodes","-163046",21.000000,29.311452,"Default Known Flow Node","Known Flow",365567.250000,79860.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-163048","Nodes","-163048",21.000000,28.085475,"Default Known Flow Node","Known Flow",365603.000000,79782.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-265348","Nodes","-265348",21.000000,28.227166,"Default Known Flow Node","Known Flow",365540.250000,79798.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002719","Nodes","2719",21.000000,27.921023,"DDS demands","Known Flow",365767.093750,79913.898437,,0.000000,,,,,,,,,,,-4.190000,,,,,-3.746773,-4.190000,,"",,,,,,,,,,,"I2 PROFILE",,,,
"820009-86216","Nodes","-86216",21.000000,33.880401,"Default Known Flow Node","Known Flow",365842.750000,79550.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001329","Nodes","1329",21.000000,31.953092,"DDS demands","Known Flow",365823.093750,79548.398437,,0.000000,,,,,,,-8.479999,,,,,,,,,-7.582967,-8.479999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-120825","Nodes","-120825",21.000000,34.747428,"Default Known Flow Node","Known Flow",366113.625000,79509.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-120827","Nodes","-120827",21.000000,34.660514,"Default Known Flow Node","Known Flow",366139.875000,79516.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-120829","Nodes","-120829",21.000000,34.659556,"Default Known Flow Node","Known Flow",366165.000000,79522.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001526","Nodes","1526",21.000000,34.383663,"DDS demands","Known Flow",366192.500000,79541.000000,,0.000000,,,,,,,-3.130000,,,,,,,,,-2.798902,-3.130000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900001584","Nodes","1584",21.000000,34.333310,"DDS demands","Known Flow",366226.000000,79512.500000,,0.000000,,,,,,,-1.330000,,,,,,,,,-1.189309,-1.330000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000299","Nodes","299",21.000000,34.048061,"DDS demands","Known Flow",366388.500000,79549.796875,,0.000000,,,,,,,-19.399998,,,,,,,,,-17.347825,-19.399998,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900003003","Nodes","P12130793, Dev @ Fairways Court Bedford Road, -37.20scmh",24.000000,34.288236,"CSEP Unmatched","Known Flow",366265.406250,79529.601562,,0.000000,,,,,,,,,,,,,,-29.999999,,-26.826536,-29.999999,,"",,,,,,,,,,,,,,"DC PROFILE",
"82000900000298","Nodes","298",21.000000,34.333616,"DDS demands","Known Flow",366273.812500,79520.101562,,0.000000,,,,,,,-6.769999,,,,,,,,,-6.053854,-6.769999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-120835","Nodes","-120835",21.000000,34.376543,"Default Known Flow Node","Known Flow",366210.750000,79553.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-120874","Nodes","-120874",21.000000,34.065350,"Default Known Flow Node","Known Flow",366483.125000,79585.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-121822","Nodes","-121822",21.000000,34.066829,"Default Known Flow Node","Known Flow",366483.500000,79583.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900003005","Nodes","3005",21.000000,34.057042,"DDS demands","Known Flow",366470.594948,79582.578626,,0.000000,,,,,,,-6.300000,,,,,,,,,-5.633573,-6.300000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000300","Nodes","300",21.000000,34.067248,"DDS demands","Known Flow",366486.500000,79584.296875,,0.000000,-6.749999,,,,,,-33.279999,,,,,,,,,-35.795543,-40.030000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"82000900000304","Nodes","304",21.000000,34.741526,"DDS demands","Known Flow",366637.312500,79513.601562,,0.000000,,,,,,,-12.090000,,,,,,,,,-10.811094,-12.090000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-308758","Nodes","-308758",21.000000,35.146432,"Default Known Flow Node","Known Flow",366910.125000,79508.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-308754","Nodes","-308754",21.000000,35.218523,"Default Known Flow Node","Known Flow",366896.250000,79517.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000301","Nodes","301",21.000000,34.351176,"DDS demands","Known Flow",366515.000000,79515.898437,,0.000000,,,,,,,-8.499999,,,,,,,,,-7.600851,-8.499999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000305","Nodes","305",21.000000,34.600218,"DDS demands","Known Flow",366702.093750,79610.296875,,0.000000,,,,,,,-33.650002,,,,,,,,,-30.090435,-33.650002,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000307","Nodes","307",21.000000,34.394991,"DDS demands","Known Flow",366761.500000,79689.500000,,0.000000,-15.930000,,,,,,-12.459999,,,,,,,,,-25.386846,-28.389999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"82000900000306","Nodes","306",21.000000,34.369135,"DDS demands","Known Flow",366779.000000,79637.500000,,0.000000,,,,,,,-6.119999,,,,,,,,,-5.472613,-6.119999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-121837","Nodes","-121837",21.000000,34.445769,"Default Known Flow Node","Known Flow",366834.875000,79747.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-121836","Nodes","-121836",21.000000,34.445769,"Default Known Flow Node","Known Flow",366834.625000,79749.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-121838","Nodes","-121838",21.000000,34.445769,"Default Known Flow Node","Known Flow",366835.875000,79743.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000315","Nodes","315",21.000000,34.719930,"DDS demands","Known Flow",366884.000000,79560.898437,,0.000000,,,,,,,-4.860000,,,,,,,,,-4.345898,-4.860000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900001415","Nodes","1415",21.000000,34.667944,"DDS demands","Known Flow",366818.093750,79545.601562,,0.000000,,,,,,,-3.569999,,,,,,,,,-3.192357,-3.569999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-121845","Nodes","-121845",21.000000,35.117751,"Default Known Flow Node","Known Flow",366906.625000,79516.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000316","Nodes","316",21.000000,35.098535,"DDS demands","Known Flow",366904.093750,79521.601562,,0.000000,,-6.000000,,,,,-12.499999,,,,,,,,,-16.543030,-18.499999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"820009-308755","Nodes","-308755",21.000000,34.781915,"Default Known Flow Node","Known Flow",366898.125000,79535.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001587","Nodes","1587",21.000000,34.949595,"DDS demands","Known Flow",366902.093750,79526.296875,,0.000000,,,,,,,-11.830000,,,,,,,,,-10.578598,-11.830000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000308","Nodes","308",21.000000,34.368930,"DDS demands","Known Flow",366799.593750,79579.000000,,0.000000,,,,,,,-1.290000,,,,,,,,,-1.153541,-1.290000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-121839","Nodes","-121839",21.000000,34.445769,"Default Known Flow Node","Known Flow",366838.500000,79732.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000311","Nodes","311",21.000000,34.436923,"DDS demands","Known Flow",366913.093750,79752.796875,,0.000000,,,,,,,-8.380000,,,,,,,,,-7.493546,-8.380000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000309","Nodes","309",21.000000,34.445968,"DDS demands","Known Flow",366850.406250,79678.796875,,0.000000,,-24.979999,,,,,-13.270000,,,,,,,,,-34.203834,-38.249999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"82000900000313","Nodes","313",21.000000,34.610348,"DDS demands","Known Flow",366982.312500,79716.601562,,0.000000,,,,,,,-15.030000,,,,,,,,,-13.440095,-15.030000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000312","Nodes","312",21.000000,34.527022,"DDS demands","Known Flow",366950.093750,79770.296875,,0.000000,,,,,,,-5.630000,,,,,,,,,-5.034446,-5.630000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900002732","Nodes","2732",21.000000,34.609563,"DDS demands","Known Flow",366975.312500,79783.500000,,0.000000,,,,,,,-7.909999,,,,,,,,,-7.073263,-7.909999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-121854","Nodes","-121854",21.000000,34.610348,"Default Known Flow Node","Known Flow",366984.500000,79718.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001588","Nodes","1588",21.000000,34.955813,"DDS demands","Known Flow",366934.093750,79542.601562,,0.000000,,,,,,,-3.839999,,,,,,,,,-3.433796,-3.839999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900003045","Nodes","3045",21.000000,35.267057,"Default Known Flow Node","Known Flow",367006.593750,79744.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900003046","Nodes","3046",21.000000,35.022618,"Default Known Flow Node","Known Flow",367003.500000,79731.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-139928","Nodes","-139928",21.000000,38.811493,"Default Known Flow Node","Known Flow",367104.250000,79998.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900003047","Nodes","3047",21.000000,39.016155,"Default Known Flow Node","Known Flow",367136.093750,79876.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001831","Nodes","1831",21.000000,36.511488,"DDS demands","Known Flow",367029.906250,79762.000000,,0.000000,,,,,,,-1.659999,,,,,,,,,-1.484401,-1.659999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-139931","Nodes","-139931",21.000000,39.016447,"Default Known Flow Node","Known Flow",367136.750000,79875.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000542","Nodes","542",21.000000,39.018201,"DDS demands","Known Flow",367140.812500,79870.500000,,0.000000,,,,,,,-33.659998,,,,,,,,,-30.099373,-33.659998,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000541","Nodes","541",21.000000,39.805464,"DDS demands","Known Flow",367147.812500,79662.796875,,0.000000,,,,,,,-24.270001,,,,,,,,,-21.702670,-24.270001,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900003048","Nodes","3048",21.000000,39.058693,"Default Known Flow Node","Known Flow",367092.500000,79842.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000543","Nodes","543",21.000000,39.060428,"DDS demands","Known Flow",367089.500000,79829.500000,,0.000000,,,,,,,-1.479999,,,,,,,,,-1.323442,-1.479999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000426","Nodes","426",21.000000,29.785504,"DDS demands","Known Flow",367780.906250,79928.796875,,0.000000,,,,,,,-1.649999,,,,,,,,,-1.475459,-1.649999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000427","Nodes","427",21.000000,29.834486,"DDS demands","Known Flow",367798.093750,79903.000000,,0.000000,,,,,,,-9.639999,,,,,,,,,-8.620260,-9.639999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000432","Nodes","432",21.000000,27.343064,"DDS demands","Known Flow",367846.093750,79888.296875,,0.000000,,,,,,,-18.549999,,,,,,,,,-16.587741,-18.549999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900002414","Nodes","2414",21.000000,27.755481,"DDS demands","Known Flow",367904.812500,79927.000000,,0.000000,,,,,,,-5.010000,,,,,,,,,-4.480031,-5.010000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000457","Nodes","457",21.000000,36.395203,"DDS demands","Known Flow",367946.093750,79546.101562,,0.000000,,,,-5.119999,,,-5.960000,,,,,,,,,-9.907934,-11.080000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"82000900000458","Nodes","458",21.000000,36.428112,"DDS demands","Known Flow",367903.500000,79561.296875,,0.000000,-0.129999,,,,,,-3.980000,,,,,,,,,-3.675235,-4.110000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"820009-143497","Nodes","-143497",21.000000,36.201283,"Default Known Flow Node","Known Flow",367970.875000,79538.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002415","Nodes","2415",21.000000,27.688311,"DDS demands","Known Flow",367890.312500,79963.796875,,0.000000,,,,,,,-25.200000,,,,,,,,,-22.534292,-25.200000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000428","Nodes","428",21.000000,30.805495,"DDS demands","Known Flow",367838.500000,79841.601562,,0.000000,,,,,,,-15.279999,,,,,,,,,-13.663649,-15.279999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-140002","Nodes","-140002",21.000000,37.082105,"Default Known Flow Node","Known Flow",367825.875000,79584.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000442","Nodes","442",21.000000,33.551930,"DDS demands","Known Flow",367870.812500,79793.601562,,0.000000,-38.590002,,,,,,-15.850000,,,,,,,,,-48.681224,-54.439999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"82000900000461","Nodes","461",21.000000,36.435752,"DDS demands","Known Flow",367865.500000,79531.796875,,0.000000,,,,,,,-2.990000,,,,,,,,,-2.673711,-2.990000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-140008","Nodes","-140008",21.000000,36.435752,"Default Known Flow Node","Known Flow",367865.000000,79530.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000443","Nodes","443",21.000000,33.799414,"DDS demands","Known Flow",367901.812500,79745.601562,,0.000000,,,,-0.649999,,,-21.959999,,,,,,,,,-20.218265,-22.609999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"82000900000459","Nodes","459",21.000000,36.443359,"DDS demands","Known Flow",367878.312500,79569.601562,,0.000000,-3.530000,,,,,,-14.409999,,,,,,,,,-16.042268,-17.939999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"82000900000431","Nodes","431",21.000000,27.662464,"DDS demands","Known Flow",367918.406250,79957.898437,,0.000000,-16.169999,,-0.910000,0.000000,,,-10.869999,,,,,,,,,-24.993389,-27.950000,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"82000900000462","Nodes","462",21.000000,36.425725,"DDS demands","Known Flow",367939.554724,79546.225738,,0.000000,,,,,,,-1.640000,,,,,,,,,-1.466517,-1.640000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000430","Nodes","430",21.000000,27.844560,"DDS demands","Known Flow",367922.500000,79937.500000,,0.000000,,,,,,,-5.429999,,,,,,,,,-4.855602,-5.429999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-140041","Nodes","-140041",21.000000,28.428195,"Default Known Flow Node","Known Flow",367935.875000,79917.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-140059","Nodes","-140059",21.000000,26.960011,"Default Known Flow Node","Known Flow",367993.625000,79942.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000446","Nodes","446",21.000000,35.445179,"DDS demands","Known Flow",367993.593750,79596.796875,,0.000000,-14.919999,,-3.950000,-21.170001,,,-5.820000,,,,,,,,,-41.008834,-45.860000,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"82000900000456","Nodes","456",21.000000,36.192928,"DDS demands","Known Flow",367971.406250,79539.101562,,0.000000,,,-1.549999,-14.909999,,,-3.430000,,,,,,,,,-17.785994,-19.890000,,"",,,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"82000900000444","Nodes","444",21.000000,34.214462,"DDS demands","Known Flow",367930.906250,79698.101562,,0.000000,,,,,,,-23.020001,,,,,,,,,-20.584897,-23.020001,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000445","Nodes","445",21.000000,34.794548,"DDS demands","Known Flow",367959.906250,79649.898437,,0.000000,,-3.880000,,,,,-14.800000,,,,,,,,,-16.703991,-18.680000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"820009-143500","Nodes","-143500",21.000000,35.375805,"Default Known Flow Node","Known Flow",367996.250000,79606.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-143517","Nodes","-143517",21.000000,27.631470,"Default Known Flow Node","Known Flow",368047.750000,79910.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000422","Nodes","422",21.000000,26.622634,"DDS demands","Known Flow",368001.906250,79947.601562,,0.000000,,,,,,,-12.449999,,,,,,,,,-11.133012,-12.449999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000440","Nodes","440",21.000000,29.398487,"DDS demands","Known Flow",368005.812500,79813.296875,,0.000000,,,,,,,-23.840000,,,,,,,,,-21.318154,-23.840000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-143519","Nodes","-143519",21.000000,27.565868,"Default Known Flow Node","Known Flow",368048.750000,79918.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002413","Nodes","2413",21.000000,29.786085,"DDS demands","Known Flow",368033.406250,79768.000000,,0.000000,,-6.000000,,,,,-17.750000,,,,,,,,,-21.237674,-23.749999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"820009-143508","Nodes","-143508",21.000000,34.794548,"Default Known Flow Node","Known Flow",368022.375000,79693.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000455","Nodes","455",21.000000,36.072201,"DDS demands","Known Flow",368014.093750,79526.296875,,0.000000,-0.009999,,-3.199999,-15.630000,,,-22.450001,,,,,,,,,-36.922259,-41.290001,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"820009-166068","Nodes","-166068",21.000000,26.164344,"Default Known Flow Node","Known Flow",367986.125000,79976.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-143506","Nodes","-143506",21.000000,36.067804,"Default Known Flow Node","Known Flow",368016.000000,79525.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-143520","Nodes","-143520",21.000000,35.991636,"Default Known Flow Node","Known Flow",368051.375000,79509.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-143545","Nodes","-143545",21.000000,29.149404,"Default Known Flow Node","Known Flow",368192.500000,79946.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001418","Nodes","1418",21.000000,31.522227,"DDS demands","Known Flow",368174.500000,79880.000000,,0.000000,,,-4.150000,,,,-1.339999,,,,,,,,,-4.909256,-5.489999,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,
"82000900000438","Nodes","438",21.000000,26.296798,"DDS demands","Known Flow",368166.000000,79974.000000,,0.000000,,,,,,,-10.010000,,,,,,,,,-8.951121,-10.010000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900001836","Nodes","1836",21.000000,26.498072,"DDS demands","Known Flow",368143.500000,79973.101562,,0.000000,,,,,,,-0.910000,,,,,,,,,-0.813738,-0.910000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-143510","Nodes","-143510",21.000000,29.804042,"Default Known Flow Node","Known Flow",368031.500000,79773.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-143503","Nodes","-143503",21.000000,29.321337,"Default Known Flow Node","Known Flow",368011.500000,79817.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-256364","Nodes","-256364",21.000000,35.961603,"Default Known Flow Node","Known Flow",368045.875000,79516.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-143507","Nodes","-143507",21.000000,35.645744,"Default Known Flow Node","Known Flow",368019.000000,79546.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-143515","Nodes","-143515",21.000000,35.603041,"Default Known Flow Node","Known Flow",368039.375000,79542.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000447","Nodes","447",21.000000,32.282046,"DDS demands","Known Flow",368024.000000,79689.500000,,0.000000,,,,,,,-11.209999,,,,,,,,,-10.024182,-11.209999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-143513","Nodes","-143513",21.000000,32.239099,"Default Known Flow Node","Known Flow",368034.000000,79685.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000448","Nodes","448",21.000000,29.804353,"Default Known Flow Node","Known Flow",368034.093750,79772.500000,,0.000000,,,,,,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-143522","Nodes","-143522",21.000000,27.572513,"Default Known Flow Node","Known Flow",368051.500000,79917.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000449","Nodes","449",21.000000,29.806282,"DDS demands","Known Flow",368048.000000,79767.601562,,0.000000,,,,,,,-1.330000,,,,,,,,,-1.189309,-1.330000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000454","Nodes","454",21.000000,35.945946,"DDS demands","Known Flow",368053.093750,79514.101562,,0.000000,,,-30.110000,-17.090000,,,-5.460000,,,,,,,,,-47.089516,-52.659999,,"",,,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,,,,
