"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82108000031004","Nodes","31004",21.000000,37.409340,"DDS demands","Known Flow",402568.406250,94800.601562,,0.000000,,,,,,,-3.730999,,,,,,,-3.336326,-3.730999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031041","Nodes","31041",21.000000,39.616238,"DDS demands","Known Flow",402549.406250,94634.898437,,0.000000,,,,,,,-3.374999,,,,,,,-3.017985,-3.374999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031043","Nodes","31043",21.000000,38.507280,"DDS demands","Known Flow",402596.906250,94670.500000,,0.000000,,,,,,,-3.355000,,,,,,,-3.000101,-3.355000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031042","Nodes","31042",21.000000,39.464660,"DDS demands","Known Flow",402556.812500,94647.000000,,0.000000,,,,,,,-5.296999,,,,,,,-4.736672,-5.296999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000001040","Nodes","1040, ""Sandbourne Road P07116310""12.46",22.999998,24.304388,"CSEP Unmatched","Known Flow",407041.000000,90182.000000,,0.000000,,,,,,,,,,,,-12.459999,,-11.141954,-12.459999,,"",,,,,,,,,,,,"DC PROFILE",
"82108000031050","Nodes","31050",21.000000,37.064750,"Default Known Flow Node","Known Flow",402540.000000,94714.398437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031048","Nodes","31048",21.000000,37.167663,"DDS demands","Known Flow",402558.812500,94700.296875,,0.000000,,,,,,,-0.824000,,,,,,,-0.736835,-0.824000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031047","Nodes","31047",21.000000,37.714527,"DDS demands","Known Flow",402582.500000,94705.101562,,0.000000,,,,,,,-2.947999,,,,,,,-2.636154,-2.947999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031000","Nodes","31000",21.000000,37.966539,"Default Known Flow Node","Known Flow",402605.000000,94854.898437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"821080-271666","Nodes","-271666",21.000000,37.277027,"Default Known Flow Node","Known Flow",402564.125000,94903.500000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031059","Nodes","31059",21.000000,37.569585,"DDS demands","Known Flow",402610.593750,94714.601562,,0.000000,,,,,,,-3.762000,,,,,,,-3.364047,-3.762000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031114","Nodes","31114",21.000000,39.750864,"Default Known Flow Node","Known Flow",402593.812500,94538.000000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031115","Nodes","31115",21.000000,39.750864,"Default Known Flow Node","Known Flow",402603.500000,94523.601562,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031045","Nodes","31045",21.000000,38.372921,"Default Known Flow Node","Known Flow",402603.093750,94674.398437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031044","Nodes","31044",21.000000,38.507280,"Default Known Flow Node","Known Flow",402585.812500,94686.398437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031046","Nodes","31046",21.000000,38.366814,"DDS demands","Known Flow",402621.812500,94685.898437,,0.000000,,,,,,,-1.556000,,,,,,,-1.391403,-1.556000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000000031","Nodes","Pimperne Close, Canford Heath DG, BP27D",21.000000,38.000000,"Default Known Pressure Node","Known Pressure",402604.375000,94873.382812,,99999.002583,,,,,,,,,,,,,,230.622707,257.904371,,"",,,,,,,,,,,,,
"821080-271688","Nodes","-271688",21.000000,37.966539,"Default Known Flow Node","Known Flow",402609.125000,94854.500000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031061","Nodes","31061",21.000000,37.509215,"DDS demands","Known Flow",402624.500000,94721.398437,,0.000000,,,,,,,-2.398999,,,,,,,-2.145228,-2.398999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031060","Nodes","31060",21.000000,37.553961,"DDS demands","Known Flow",402588.500000,94731.101562,,0.000000,,,,,,,-1.616999,,,,,,,-1.445950,-1.616999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031063","Nodes","31063",21.000000,37.336280,"DDS demands","Known Flow",402662.812500,94752.101562,,0.000000,,,,,,,-3.660000,,,,,,,-3.272837,-3.660000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000001062","Nodes","1062",21.000000,37.509215,"Default Known Flow Node","Known Flow",402639.593750,94712.898437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031082","Nodes","31082",21.000000,39.426038,"DDS demands","Known Flow",402625.812500,94596.101562,,0.000000,,,,,,,-11.772999,,,,,,,-10.527627,-11.772999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031081","Nodes","31081",21.000000,39.838304,"Default Known Flow Node","Known Flow",402604.093750,94581.000000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031083","Nodes","31083",21.000000,39.383454,"Default Known Flow Node","Known Flow",402615.312500,94611.398437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031084","Nodes","31084",21.000000,39.392532,"Default Known Flow Node","Known Flow",402628.406250,94597.898437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"821080-271708","Nodes","-271708",21.000000,39.392532,"Default Known Flow Node","Known Flow",402640.500000,94597.382812,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031110","Nodes","31110",21.000000,39.336112,"Default Known Flow Node","Known Flow",402659.593750,94521.296875,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031108","Nodes","31108",21.000000,39.336112,"DDS demands","Known Flow",402638.593750,94503.796875,,0.000000,,,,,,,-26.149999,,,,,,,-23.383797,-26.149999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031087","Nodes","31087",21.000000,39.136919,"DDS demands","Known Flow",402648.000000,94611.796875,,0.000000,,,,,,,-0.568999,,,,,,,-0.508809,-0.568999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031088","Nodes","31088",21.000000,38.523497,"DDS demands","Known Flow",402667.812500,94584.101562,,0.000000,,,,,,,-16.215999,,,,,,,-14.500636,-16.215999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031073","Nodes","31073",21.000000,37.014206,"DDS demands","Known Flow",402630.906250,94823.898437,,0.000000,,,,,,,-2.622999,,,,,,,-2.345533,-2.622999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031070","Nodes","31070",21.000000,37.071527,"Default Known Flow Node","Known Flow",402653.406250,94819.398437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031074","Nodes","31074",21.000000,37.098745,"DDS demands","Known Flow",402634.000000,94831.601562,,0.000000,,,,,,,-2.115000,,,,,,,-1.891270,-2.115000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031066","Nodes","31066",21.000000,37.318773,"Default Known Flow Node","Known Flow",402639.812500,94750.296875,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031064","Nodes","31064",21.000000,37.155967,"DDS demands","Known Flow",402679.593750,94745.398437,,0.000000,,,,,,,-6.314000,,,,,,,-5.646091,-6.314000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031091","Nodes","31091",21.000000,39.084341,"DDS demands","Known Flow",402665.812500,94624.398437,,0.000000,,,,,,,-1.769000,,,,,,,-1.581871,-1.769000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031092","Nodes","31092",21.000000,39.084341,"Default Known Flow Node","Known Flow",402656.000000,94638.500000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031090","Nodes","31090",21.000000,38.482590,"DDS demands","Known Flow",402692.312500,94597.796875,,0.000000,,,,,,,-4.484000,,,,,,,-4.009673,-4.484000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031089","Nodes","31089",21.000000,38.480851,"Default Known Flow Node","Known Flow",402646.000000,94569.101562,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031093","Nodes","31093",21.000000,39.044951,"DDS demands","Known Flow",402682.312500,94635.796875,,0.000000,,,,,,,-7.350999,,,,,,,-6.573395,-7.350999,,"",,,,,,,"D1 PROFILE",,,,,,
"821080-271735","Nodes","-271735",21.000000,39.035417,"Default Known Flow Node","Known Flow",402693.125000,94633.500000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"821080-271738","Nodes","-271738",21.000000,37.303086,"Default Known Flow Node","Known Flow",402700.000000,94823.382812,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031106","Nodes","31106",21.000000,39.331340,"Default Known Flow Node","Known Flow",402695.906250,94543.500000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031107","Nodes","31107",21.000000,39.331340,"Default Known Flow Node","Known Flow",402674.906250,94561.898437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031075","Nodes","31075",21.000000,36.947097,"DDS demands","Known Flow",402721.500000,94809.601562,,0.000000,,,,,,,-2.440000,,,,,,,-2.181891,-2.440000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031105","Nodes","31105",21.000000,39.330666,"Default Known Flow Node","Known Flow",402701.312500,94552.101562,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"821080-271733","Nodes","-271733",21.000000,39.330666,"Default Known Flow Node","Known Flow",402691.750000,94557.750000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031104","Nodes","31104",21.000000,39.320807,"DDS demands","Known Flow",402720.500000,94537.101562,,0.000000,,-54.240000,,,,,,,,,,,,-48.502378,-54.240000,,"",,"C2 PROFILE",,,,,,,,,,,
"82108000031100","Nodes","31100",21.000000,39.086967,"DDS demands","Known Flow",402750.812500,94557.796875,,0.000000,,,,,,,-11.479000,,,,,,,-10.264727,-11.479000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031077","Nodes","31077",21.000000,36.831157,"DDS demands","Known Flow",402742.593750,94798.398437,,0.000000,,,,,,,-4.433000,,,,,,,-3.964067,-4.433000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031076","Nodes","31076",21.000000,36.930999,"DDS demands","Known Flow",402721.000000,94789.296875,,0.000000,,,,,,,-2.276999,,,,,,,-2.036134,-2.276999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031079","Nodes","31079",21.000000,36.731072,"DDS demands","Known Flow",402756.406250,94784.898437,,0.000000,,,,,,,-4.260000,,,,,,,-3.809368,-4.260000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000001096","Nodes","1096",21.000000,39.083006,"Default Known Flow Node","Known Flow",402746.812500,94641.398437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031097","Nodes","31097",21.000000,39.035680,"DDS demands","Known Flow",402723.312500,94644.101562,,0.000000,,,,,,,-4.138000,,,,,,,-3.700273,-4.138000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031095","Nodes","31095",21.000000,39.082208,"DDS demands","Known Flow",402752.000000,94646.898437,,0.000000,,,,,,,-1.565999,,,,,,,-1.400345,-1.565999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031099","Nodes","31099",21.000000,39.061656,"DDS demands","Known Flow",402772.000000,94587.296875,,0.000000,,,,,,,-2.887000,,,,,,,-2.581607,-2.887000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031101","Nodes","31101",21.000000,39.029174,"DDS demands","Known Flow",402757.593750,94553.796875,,0.000000,,,,,,,-0.803000,,,,,,,-0.718056,-0.803000,,"",,,,,,,"D1 PROFILE",,,,,,
"821080-271759","Nodes","-271759",21.000000,38.850029,"Default Known Flow Node","Known Flow",402753.875000,94514.250000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031098","Nodes","31098",21.000000,39.033645,"DDS demands","Known Flow",402772.000000,94624.500000,,0.000000,,,,,,,-1.687999,,,,,,,-1.509439,-1.687999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031102","Nodes","31102",21.000000,38.997173,"DDS demands","Known Flow",402733.812500,94531.398437,,0.000000,,,,,,,-3.752000,,,,,,,-3.355105,-3.752000,,"",,,,,,,"D1 PROFILE",,,,,,
"821080-271766","Nodes","-271766",21.000000,39.104269,"Default Known Flow Node","Known Flow",402781.375000,94590.632812,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031132","Nodes","31132",21.000000,47.158143,"DDS demands","Known Flow",402843.093750,94571.898437,,0.000000,,,,,,,-5.906999,,,,,,,-5.282145,-5.906999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031131","Nodes","31131",21.000000,47.202358,"DDS demands","Known Flow",402819.406250,94531.398437,,0.000000,,,,,,,-6.070000,,,,,,,-5.427902,-6.070000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031133","Nodes","31133",21.000000,47.157695,"DDS demands","Known Flow",402842.812500,94545.101562,,0.000000,,,,,,,-0.477999,,,,,,,-0.427436,-0.477999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031134","Nodes","31134",21.000000,47.200172,"Default Known Flow Node","Known Flow",402829.406250,94603.101562,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031127","Nodes","31127",21.000000,47.254271,"DDS demands","Known Flow",402898.593750,94540.296875,,0.000000,,,,,,,-7.228999,,,,,,,-6.464301,-7.228999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031129","Nodes","31129",21.000000,46.826569,"DDS demands","Known Flow",402939.906250,94548.296875,,0.000000,,,,,,,-8.539999,,,,,,,-7.636620,-8.539999,,"",,,,,,,"D1 PROFILE",,,,,,
"821080-271798","Nodes","-271798",21.000000,47.043987,"Default Known Flow Node","Known Flow",402924.000000,94524.000000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031128","Nodes","31128",21.000000,46.869822,"DDS demands","Known Flow",402912.093750,94517.101562,,0.000000,,,,,,,-9.637999,,,,,,,-8.618471,-9.637999,,"",,,,,,,"D1 PROFILE",,,,,,
"821080-271803","Nodes","-271803",21.000000,47.086020,"Default Known Flow Node","Known Flow",402943.125000,94525.882812,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000030222","Nodes","30222",21.000000,23.167939,"DDS demands","Known Flow",402971.000000,94784.296875,,0.000000,,,,,,,-7.594999,,,,,,,-6.791584,-7.594999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000030255","Nodes","30255",21.000000,22.889504,"Default Known Flow Node","Known Flow",402830.593750,94755.000000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000030265","Nodes","30265",21.000000,22.801803,"Default Known Flow Node","Known Flow",402823.906250,94773.101562,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000030264","Nodes","30264",21.000000,22.801803,"Default Known Flow Node","Known Flow",402808.093750,94761.601562,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000030263","Nodes","30263",21.000000,22.889504,"Default Known Flow Node","Known Flow",402835.406250,94747.796875,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000000254","Nodes","254",21.000000,22.889504,"Default Known Flow Node","Known Flow",402843.000000,94737.296875,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000030262","Nodes","30262",21.000000,22.757960,"Default Known Flow Node","Known Flow",402815.312500,94717.500000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000030253","Nodes","30253",21.000000,22.801803,"Default Known Flow Node","Known Flow",402852.093750,94718.398437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000030260","Nodes","30260",21.000000,22.801803,"Default Known Flow Node","Known Flow",402827.812500,94705.000000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000030252","Nodes","30252",21.000000,22.845650,"DDS demands","Known Flow",402896.093750,94711.796875,,0.000000,,,,,,,-8.174000,,,,,,,-7.309337,-8.174000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000030261","Nodes","30261",21.000000,22.933361,"Default Known Flow Node","Known Flow",402968.406250,94695.500000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000030251","Nodes","30251",21.000000,22.917089,"DDS demands","Known Flow",402903.593750,94768.398437,,0.000000,,,,,,,-7.757000,,,,,,,-6.936448,-7.757000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000030259","Nodes","30259",21.000000,23.004827,"Default Known Flow Node","Known Flow",402891.593750,94795.296875,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000030218","Nodes","30218",21.000000,23.214698,"DDS demands","Known Flow",402995.093750,94829.601562,,0.000000,,,,,,,-2.776000,,,,,,,-2.482348,-2.776000,,"",,,,,,,"D1 PROFILE",,,,,,
"821080-40640","Nodes","-40640",21.000000,39.331805,"Default Known Flow Node","Known Flow",403005.750000,94501.632812,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000032525","Nodes","32525, P10124775, ASCHAM ROAD, -19.11SCMH",24.000000,29.594991,"CSEP Unmatched","Known Flow",409867.295658,92233.833018,,0.000000,,,,,,,,,,,,-19.110000,,-17.088505,-19.110000,,"",,,,,,,,,,,,"DC PROFILE",
"82108000032530","Nodes","32530",21.000000,29.600475,"DDS demands","Known Flow",403277.500000,94508.101562,,0.000000,,,,,,,-4.178999,,,,,,,-3.736936,-4.178999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000032550","Nodes","32550",21.000000,31.144559,"DDS demands","Known Flow",403222.000000,94511.000000,,0.000000,,,,,,,-3.964999,,,,,,,-3.545573,-3.964999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031143","Nodes","31143",21.000000,39.252136,"DDS demands","Known Flow",402997.500000,94610.898437,,0.000000,,,,,,,-4.453000,,,,,,,-3.981952,-4.453000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000031142","Nodes","31142",21.000000,39.255868,"DDS demands","Known Flow",403007.500000,94607.296875,,0.000000,,,,,,,-1.332000,,,,,,,-1.191098,-1.332000,,"",,,,,,,"D1 PROFILE",,,,,,
"821080-40641","Nodes","-40641",21.000000,23.096954,"Default Known Flow Node","Known Flow",403005.750000,94740.750000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"821080-40639","Nodes","-40639",21.000000,39.253143,"Default Known Flow Node","Known Flow",403003.375000,94510.000000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000030219","Nodes","30219",21.000000,22.633353,"DDS demands","Known Flow",403021.593750,94814.601562,,0.000000,,,,,,,-11.204000,,,,,,,-10.018818,-11.204000,,"",,,,,,,"D1 PROFILE",,,,,,
"821080-40642","Nodes","-40642",21.000000,23.220209,"Default Known Flow Node","Known Flow",403006.250000,94841.000000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"821080-55478","Nodes","-55478",21.000000,39.171748,"Default Known Flow Node","Known Flow",403048.750000,94651.132812,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031144","Nodes","31144",21.000000,39.171748,"DDS demands","Known Flow",403036.000000,94632.000000,,0.000000,,,,,,,-5.743999,,,,,,,-5.136387,-5.743999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000030246","Nodes","30246",21.000000,21.995344,"DDS demands","Known Flow",403111.812500,94914.500000,,0.000000,,,,,,,-7.065999,,,,,,,-6.318543,-7.065999,,"",,,,,,,"D1 PROFILE",,,,,,
"821080-55511","Nodes","-55511",21.000000,22.115030,"Default Known Flow Node","Known Flow",403139.000000,94902.632812,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000032585","Nodes","32585",21.000000,22.509364,"DDS demands","Known Flow",403120.093750,94726.000000,,0.000000,,,,,,,-3.782000,,,,,,,-3.381932,-3.782000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000032584","Nodes","32584",21.000000,22.442557,"DDS demands","Known Flow",403138.000000,94717.898437,,0.000000,,,,,,,-3.405999,,,,,,,-3.045706,-3.405999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000030212","Nodes","30212",21.000000,23.145182,"DDS demands","Known Flow",403137.000000,94782.398437,,0.000000,,,,,,,-1.088000,,,,,,,-0.972909,-1.088000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000030211","Nodes","30211",21.000000,23.057646,"DDS demands","Known Flow",403129.906250,94772.398437,,0.000000,,,,,,,-1.524999,,,,,,,-1.363682,-1.524999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000032522","Nodes","32522",21.000000,34.940731,"DDS demands","Known Flow",403140.312500,94591.500000,,0.000000,,,,,,,-3.415999,,,,,,,-3.054648,-3.415999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000032520","Nodes","32520",21.000000,35.086132,"Default Known Flow Node","Known Flow",403115.906250,94591.601562,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000032524","Nodes","32524",21.000000,34.715286,"DDS demands","Known Flow",403157.312500,94560.101562,,0.000000,,,,,,,-6.710000,,,,,,,-6.000202,-6.710000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000032543","Nodes","32543",21.000000,24.105525,"DDS demands","Known Flow",403220.812500,94676.500000,,0.000000,,,,-0.669999,,,-3.527999,,,,,,,-3.753926,-4.197999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"821080-55547","Nodes","-55547",21.000000,24.127678,"Default Known Flow Node","Known Flow",403235.125000,94677.250000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000032545","Nodes","32545",21.000000,24.019408,"DDS demands","Known Flow",403248.906250,94743.796875,,0.000000,,,,,,,-5.663000,,,,,,,-5.063956,-5.663000,,"",,,,,,,"D1 PROFILE",,,,,,
"821080-55548","Nodes","-55548",21.000000,24.064209,"Default Known Flow Node","Known Flow",403235.750000,94750.000000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000032538","Nodes","32538",21.000000,24.368901,"DDS demands","Known Flow",403267.093750,94687.796875,,0.000000,,,,,,,-0.885000,,,,,,,-0.791382,-0.885000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000032537","Nodes","32537",21.000000,24.370179,"DDS demands","Known Flow",403290.406250,94685.500000,,0.000000,,,,,,,-2.959000,,,,,,,-2.645991,-2.959000,,"",,,,,,,"D1 PROFILE",,,,,,
"821080-55606","Nodes","-55606",21.000000,22.393556,"Default Known Flow Node","Known Flow",403403.000000,94865.500000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000030171","Nodes","30171",21.000000,22.393556,"DDS demands","Known Flow",403414.093750,94865.898437,,0.000000,,,,,,,-2.368999,,,,,,,-2.118402,-2.368999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000032575","Nodes","32575",21.000000,23.842182,"DDS demands","Known Flow",403461.000000,94709.500000,,0.000000,,,,,,,-1.291000,,,,,,,-1.154435,-1.291000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000032576","Nodes","32576",21.000000,23.834657,"DDS demands","Known Flow",403477.406250,94731.500000,,0.000000,,,,,,,-1.830000,,,,,,,-1.636418,-1.830000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000032578","Nodes","32578",21.000000,23.111693,"DDS demands","Known Flow",403482.500000,94700.601562,,0.000000,,,,,,,-3.447000,,,,,,,-3.082369,-3.447000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000032579","Nodes","32579",21.000000,23.102825,"DDS demands","Known Flow",403480.906250,94714.898437,,0.000000,,,,,,,-2.642999,,,,,,,-2.363418,-2.642999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000032595","Nodes","32595",21.000000,22.632884,"DDS demands","Known Flow",403482.906250,94798.296875,,0.000000,,,,,,,-6.527000,,,,,,,-5.836560,-6.527000,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000032596","Nodes","32596",21.000000,22.490754,"DDS demands","Known Flow",403475.406250,94781.101562,,0.000000,,,,,,,-5.072999,,,,,,,-4.536367,-5.072999,,"",,,,,,,"D1 PROFILE",,,,,,
"82108000030216","Nodes","30216",21.000000,23.226279,"DDS demands","Known Flow",403020.812500,94850.898437,,0.000000,,,,,,,-21.370999,,,,,,,-19.110330,-21.370999,,"",,,,,,,"D1 PROFILE",,,,,,
"821080-76117","Nodes","-76117",21.000000,23.108627,"Default Known Flow Node","Known Flow",403068.375000,94735.750000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"821080-76114","Nodes","-76114",21.000000,23.108627,"Default Known Flow Node","Known Flow",403060.375000,94728.000000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82108000031125","Nodes","31125",21.000000,39.264054,"DDS demands","Known Flow",403007.093750,94502.000000,,0.000000,,,,,,,-2.776000,,,,,,,-2.482348,-2.776000,,"",,,,,,,"D1 PROFILE",,,,,,
