"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82010000000186","Nodes","186","21.000000","30.270048","DDS demands","Known Flow","380916.737062","132416.194786","","0.000000","","","","","","-1.429999","","","","","-1.278731","-1.429999","","","","","","","","D1 PROFILE","","","",""
"82010000000185","Nodes","185","21.000000","31.108021","DDS demands","Known Flow","380888.802330","132432.924061","","0.000000","","","","","","-0.970000","","","","","-0.867391","-0.970000","","","","","","","","D1 PROFILE","","","",""
"82010000000188","Nodes","188","21.000000","30.214704","DDS demands","Known Flow","380879.017283","132378.475007","","0.000000","","","","","","-2.499999","","","","","-2.235544","-2.499999","","","","","","","","D1 PROFILE","","","",""
"82010000000187","Nodes","187","21.000000","30.137604","DDS demands","Known Flow","380992.965737","132436.869644","","0.000000","","","","","","-11.890000","","","","","-10.632251","-11.890000","","","","","","","","D1 PROFILE","","","",""
"82010000000013","Nodes","13","21.000000","33.514937","DDS demands","Known Flow","380910.183932","132323.091583","","0.000000","","","","","","-4.449999","","","","","-3.979269","-4.449999","","","","","","","","D1 PROFILE","","","",""
"82010000004019","Nodes","4019","21.000000","36.976193","Default Known Flow Node","Known Flow","381274.809904","132361.833227","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000257","Nodes","257","21.000000","36.976193","DDS demands","Known Flow","381273.434903","132361.458227","","0.000000","","","","","","-2.599999","","","","","-2.324966","-2.599999","","","","","","","","D1 PROFILE","","","",""
"82010000000228","Nodes","228","21.000000","37.313143","DDS demands","Known Flow","381292.684908","132368.833229","","0.000000","-5.349999","","","-7.809999","","-1.150000","","","","","-12.796257","-14.309999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","",""
"82010000000018","Nodes","18","21.000000","37.278277","DDS demands","Known Flow","381336.641380","132389.903977","","0.000000","-24.069999","","","","","-31.040001","","","","","-49.280348","-55.109999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"82010000000024","Nodes","24","21.000000","38.202973","DDS demands","Known Flow","381379.692563","132323.947142","","0.000000","","","","","","-3.880000","","","","","-3.469565","-3.880000","","","","","","","","D1 PROFILE","","","",""
"82010000000019","Nodes","19","21.000000","37.525707","DDS demands","Known Flow","381330.518034","132351.305632","","0.000000","","","","","","-8.239999","","","","","-7.368355","-8.239999","","","","","","","","D1 PROFILE","","","",""
"82010000000064","Nodes","64","21.000000","30.278826","DDS demands","Known Flow","381095.844317","132218.597008","","0.000000","","","","","","-5.330000","","","","","-4.766181","-5.330000","","","","","","","","D1 PROFILE","","","",""
"82010000004018","Nodes","4018","21.000000","30.278826","Default Known Flow Node","Known Flow","381103.236140","132201.830190","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000023","Nodes","23","21.000000","30.547464","DDS demands","Known Flow","381128.961743","132301.828783","","0.000000","-5.509999","","","","","-5.989999","","","","","-10.283505","-11.499999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"82010000000022","Nodes","22","21.000000","30.729211","DDS demands","Known Flow","381155.934871","132312.458213","","0.000000","","","","-9.960000","","-15.020000","","","","","-22.337564","-24.980002","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"82010000000015","Nodes","15","21.000000","36.494795","DDS demands","Known Flow","381226.184890","132381.583232","","0.000000","-6.809999","","-16.620000","","","-11.910000","","","","","-31.601660","-35.340000","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","",""
"82010000000259","Nodes","259","21.000000","37.031693","DDS demands","Known Flow","381273.059903","132367.583228","","0.000000","","","","","","-4.539999","","","","","-4.059749","-4.539999","","","","","","","","D1 PROFILE","","","",""
"82010000000021","Nodes","21","21.000000","37.335248","Default Known Flow Node","Known Flow","381293.559909","132364.708228","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000004020","Nodes","4020","21.000000","37.335248","Default Known Flow Node","Known Flow","381292.309908","132364.833228","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000004041","Nodes","4041","21.000000","37.519921","Default Known Flow Node","Known Flow","381326.814517","132353.096131","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000227","Nodes","227","21.000000","37.504654","DDS demands","Known Flow","381330.469827","132313.174019","","0.000000","","","","","","-6.030000","","","","","-5.392134","-6.030000","","","","","","","","D1 PROFILE","","","",""
"82010000000020","Nodes","20","21.000000","37.454488","DDS demands","Known Flow","381347.518863","132238.387488","","0.000000","","","","","","-1.120000","","","","","-1.001524","-1.120000","","","","","","","","D1 PROFILE","","","",""
"82010000000206","Nodes","206","21.000000","39.620023","DDS demands","Known Flow","381432.168978","132226.187708","","0.000000","","","","","","-5.709999","","","","","-5.105984","-5.709999","","","","","","","","D1 PROFILE","","","",""
"82010000000207","Nodes","207","21.000000","39.579215","DDS demands","Known Flow","381405.559939","132178.083177","","0.000000","","","","","","-3.140000","","","","","-2.807844","-3.140000","","","","","","","","D1 PROFILE","","","",""
"82010000000067","Nodes","67","21.000000","40.248458","DDS demands","Known Flow","381465.305770","132187.862236","","0.000000","","","","","","-22.889999","","","","","-20.468647","-22.889999","","","","","","","","D1 PROFILE","","","",""
"82010000000266","Nodes","266","21.000000","40.248458","Default Known Flow Node","Known Flow","381478.749166","132210.621670","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000261","Nodes","261","21.000000","30.718863","DDS demands","Known Flow","381212.194763","132467.408483","","0.000000","","","","","","-4.150000","","","","","-3.711004","-4.150000","","","","","","","","D1 PROFILE","","","",""
"82010000000262","Nodes","262","21.000000","31.123529","DDS demands","Known Flow","381167.370938","132453.801251","","0.000000","","","","","","-3.240000","","","","","-2.897266","-3.240000","","","","","","","","D1 PROFILE","","","",""
"82010000000260","Nodes","260","21.000000","30.744028","DDS demands","Known Flow","381247.309896","132474.708257","","0.000000","","","","","","-0.699999","","","","","-0.625952","-0.699999","","","","","","","","D1 PROFILE","","","",""
"82010000004025","Nodes","4025","21.000000","30.719792","Default Known Flow Node","Known Flow","381265.423621","132446.158168","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000016","Nodes","74648/01, WELCOME HOUSE, NORTH STREET, 9.87","22.999998","30.701389","CSEP DDS Matched","Known Flow","381273.196023","132437.440474","","0.000000","","","","","","-14.170000","-9.869999","","-1.760000","","-23.070821","-25.799998","","","","","","","","D1 PROFILE","DC PROFILE","","I2 PROFILE",""
"82010000004026","Nodes","4026","21.000000","31.579669","Default Known Flow Node","Known Flow","381318.813304","132455.192868","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000034","Nodes","34","21.000000","36.809088","DDS demands","Known Flow","381699.293637","132080.488080","","0.000000","","","","","","-13.569999","","","","","-12.134536","-13.569999","","","","","","","","D1 PROFILE","","","",""
"82010000000222","Nodes","222","21.000000","43.313892","DDS demands","Known Flow","381609.626938","132007.546683","","0.000000","","","","","","-0.769999","","","","","-0.688547","-0.769999","","","","","","","","D1 PROFILE","","","",""
"82010000000039","Nodes","39","21.000000","36.257363","DDS demands","Known Flow","381563.770350","132327.380547","","0.000000","","","-2.730000","","","-9.170000","","","","","-10.641193","-11.900000","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"82010000000211","Nodes","211","21.000000","35.125297","DDS demands","Known Flow","381522.236281","132434.098131","","0.000000","","","","","","-10.450000","","","","","-9.344577","-10.450000","","","","","","","","D1 PROFILE","","","",""
"82010000004016","Nodes","4016","21.000000","40.901489","Default Known Flow Node","Known Flow","381589.855308","132029.535692","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000004021","Nodes","4021","21.000000","35.183258","Default Known Flow Node","Known Flow","381518.262887","132432.359772","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000004045","Nodes","4045","21.000000","34.570078","Default Known Flow Node","Known Flow","381536.391495","132468.865325","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000045","Nodes","45","21.000000","33.745796","DDS demands","Known Flow","381580.595499","132502.266665","","0.000000","","","","-1.860000","","-28.489999","","","","","-27.139512","-30.350000","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"82010000000026","Nodes","26","21.000000","40.925033","DDS demands","Known Flow","381594.290066","132023.715072","","0.000000","","","","","","-5.199999","","","","","-4.649932","-5.199999","","","","","","","","D1 PROFILE","","","",""
"82010000000215","Nodes","215","21.000000","43.313892","Default Known Flow Node","Known Flow","381624.039902","131995.258708","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000040","Nodes","40","21.000000","35.614869","DDS demands","Known Flow","381555.041240","132367.763483","","0.000000","","","","","","-11.130000","","","","","-9.952645","-11.130000","","","","","","","","D1 PROFILE","","","",""
"82010000000038","Nodes","38","21.000000","37.406854","DDS demands","Known Flow","381600.690202","132245.756259","","0.000000","","","","","","-4.719999","","","","","-4.220708","-4.719999","","","","","","","","D1 PROFILE","","","",""
"82010000000246","Nodes","246","21.000000","35.032309","Default Known Flow Node","Known Flow","381536.559975","132435.708247","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000041","Nodes","41","21.000000","35.573016","DDS demands","Known Flow","381642.811743","132359.048681","","0.000000","","","","","","-12.359999","","","","","-11.052533","-12.359999","","","","","","","","D1 PROFILE","","","",""
"82010000000168","Nodes","168","21.000000","37.355615","DDS demands","Known Flow","381653.712157","132272.361671","","0.000000","-2.269999","","","","","-10.739999","","","","","-11.633773","-13.009998","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"82010000000042","Nodes","42","21.000000","35.604397","DDS demands","Known Flow","381639.542543","132462.877807","","0.000000","","","","","","-7.699999","","","","","-6.885477","-7.699999","","","","","","","","D1 PROFILE","","","",""
"82010000004030","Nodes","4030","21.000000","35.604397","Default Known Flow Node","Known Flow","381640.291802","132476.014809","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000004032","Nodes","4032","21.000000","35.570366","Default Known Flow Node","Known Flow","381662.801356","132372.793031","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000170","Nodes","170","21.000000","37.350770","DDS demands","Known Flow","381651.712289","132236.000436","","0.000000","","","","","","-4.770000","","","","","-4.265419","-4.770000","","","","","","","","D1 PROFILE","","","",""
"82010000004033","Nodes","4033","21.000000","35.570366","Default Known Flow Node","Known Flow","381691.894104","132381.105245","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000044","Nodes","44","21.000000","34.581581","Default Known Flow Node","Known Flow","381535.770652","132466.381954","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000043","Nodes","43","21.000000","34.915835","DDS demands","Known Flow","381532.045596","132447.135829","","0.000000","-6.719999","","","","","-1.799999","","","","","-7.618736","-8.519999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"82010000000052","Nodes","52","21.000000","34.157998","DDS demands","Known Flow","381437.663096","132519.538955","","0.000000","-4.110000","","","","","-20.159999","","","","","-21.702668","-24.269999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"82010000000058","Nodes","58","21.000000","31.439649","DDS demands","Known Flow","381167.011869","132731.018297","","0.000000","","","","","","-10.739999","","","","","-9.603899","-10.739999","","","","","","","","D1 PROFILE","","","",""
"82010000004023","Nodes","4023","21.000000","31.526250","Default Known Flow Node","Known Flow","381230.184891","132580.833286","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000004024","Nodes","4024","21.000000","31.393995","Default Known Flow Node","Known Flow","381233.559892","132572.333284","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000004027","Nodes","4027","21.000000","31.427047","Default Known Flow Node","Known Flow","381366.731345","132650.696259","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000059","Nodes","59","21.000000","31.391817","DDS demands","Known Flow","381234.608881","132567.566555","","0.000000","","","","","","-23.909999","","","","","-21.380749","-23.909999","","","","","","","","D1 PROFILE","","","",""
"82010000000057","Nodes","57","21.000000","31.446779","DDS demands","Known Flow","381276.722412","132719.740691","","0.000000","","","","","","-13.499999","","","","","-12.071941","-13.499999","","","","","","","","D1 PROFILE","","","",""
"82010000004039","Nodes","4039","21.000000","31.441385","Default Known Flow Node","Known Flow","381171.724057","132730.450563","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000056","Nodes","56","21.000000","31.422239","DDS demands","Known Flow","381356.174736","132664.517901","","0.000000","","","","","","-1.770000","","","","","-1.582765","-1.770000","","","","","","","","D1 PROFILE","","","",""
"82010000000054","Nodes","54","21.000000","31.431561","DDS demands","Known Flow","381375.264525","132638.445167","","0.000000","","","","","","-1.100000","","","","","-0.983639","-1.100000","","","","","","","","D1 PROFILE","","","",""
"82010000000263","Nodes","263","21.000000","31.135309","DDS demands","Known Flow","381393.570216","132682.628103","","0.000000","","","","","","-1.549999","","","","","-1.386037","-1.549999","","","","","","","","D1 PROFILE","","","",""
"82010000000055","Nodes","55","21.000000","31.015818","DDS demands","Known Flow","381410.422304","132691.702304","","0.000000","","","","","","-9.659999","","","","","-8.638144","-9.659999","","","","","","","","D1 PROFILE","","","",""
"82010000000196","Nodes","196","21.000000","32.465301","DDS demands","Known Flow","381441.101745","132702.072819","","0.000000","","","","","","-14.500000","","","","","-12.966160","-14.500000","","","","","","","","D1 PROFILE","","","",""
"82010000000051","Nodes","51","21.000000","32.944605","DDS demands","Known Flow","381497.449132","132552.111064","","0.000000","","","","","","-5.300000","","","","","-4.739355","-5.300000","","","","","","","","D1 PROFILE","","","",""
"82010000004036","Nodes","4036","21.000000","32.354449","Default Known Flow Node","Known Flow","381460.435389","132722.303479","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000004035","Nodes","4035","21.000000","31.440376","Default Known Flow Node","Known Flow","381169.339576","132730.847976","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000265","Nodes","265","21.000000","30.595959","Default Known Flow Node","Known Flow","381293.424289","132795.015627","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000264","Nodes","264","21.000000","30.222294","DDS demands","Known Flow","381291.585195","132826.704844","","0.000000","","","","","","-4.400000","","","","","-3.934558","-4.400000","","","","","","","","D1 PROFILE","","","",""
"82010000004040","Nodes","4040","21.000000","33.889897","Default Known Flow Node","Known Flow","381510.985593","132526.025176","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000050","Nodes","50","21.000000","34.350143","DDS demands","Known Flow","381503.935353","132514.321777","","0.000000","","","","","","-0.199999","","","-24.999999","","-22.534290","-25.199998","","","","","","","","D1 PROFILE","","","I2 PROFILE",""
"82010000000197","Nodes","197","21.000000","32.121166","DDS demands","Known Flow","381525.537696","132749.418525","","0.000000","","","","","","-6.229999","","","","","-5.570977","-6.229999","","","","","","","","D1 PROFILE","","","",""
"82010000000175","Nodes","175","21.000000","33.336965","Default Known Flow Node","Known Flow","381620.249377","132535.224841","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000048","Nodes","48","21.000000","33.242278","DDS demands","Known Flow","381705.612363","132530.049524","","0.000000","","0.000000","","","","-6.530000","","","","","-5.839243","-6.530000","","","","C2 PROFILE","","","","D1 PROFILE","","","",""
"82010000000205","Nodes","205","21.000000","22.201681","DDS demands","Known Flow","381655.833976","132838.433853","","0.000000","","","","","","-13.979999","","","","","-12.501165","-13.979999","","","","","","","","D1 PROFILE","","","",""
"82010000000204","Nodes","204","21.000000","22.694896","DDS demands","Known Flow","381713.572352","132810.744266","","0.000000","","","","","","-9.720000","","","","","-8.691797","-9.720000","","","","","","","","D1 PROFILE","","","",""
"82010000004044","Nodes","4044","21.000000","34.053085","Default Known Flow Node","Known Flow","381508.165497","132522.077041","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000174","Nodes","174","21.000000","23.600293","DDS demands","Known Flow","382101.159822","132862.929650","","0.000000","","","","","","-3.150000","","","","","-2.816786","-3.150000","","","","","","","","D1 PROFILE","","","",""
"82010000004034","Nodes","4034","21.000000","23.734170","Default Known Flow Node","Known Flow","382100.433959","132882.527943","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000271","Nodes","271","21.000000","32.925122","Default Known Flow Node","Known Flow","381900.186001","131623.209093","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000272","Nodes","272","21.000000","32.925122","Default Known Flow Node","Known Flow","381868.935065","131594.083018","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000003","Nodes","P08119553, FORMER CASTLE HILL GARAGE CASTLE STREET,17.26","24.000000","33.504838","CSEP DDS Matched","Known Flow","380937.161182","132312.085092","","0.000000","","","","","","","-17.260000","","","","-15.434201","-17.260000","","","","","","","","","DC PROFILE","","",""
"82010000002006","Nodes","2006","21.000000","31.405321","Default Known Flow Node","Known Flow","380347.358212","132225.591085","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002007","Nodes","2007","21.000000","31.405321","Default Known Flow Node","Known Flow","380347.809996","132237.086465","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002030","Nodes","2030","21.000000","32.871424","Default Known Flow Node","Known Flow","380769.268887","132276.821568","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002033","Nodes","2033","21.000000","32.674726","Default Known Flow Node","Known Flow","380545.789222","132253.101548","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002034","Nodes","2034","21.000000","32.674726","Default Known Flow Node","Known Flow","380546.267210","132246.170716","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002036","Nodes","2036","21.000000","32.329185","Default Known Flow Node","Known Flow","380489.743344","132235.285442","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002037","Nodes","2037","21.000000","32.334579","Default Known Flow Node","Known Flow","380493.722530","132235.655599","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002038","Nodes","2038","21.000000","31.405321","Default Known Flow Node","Known Flow","380348.914355","132288.137999","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002043","Nodes","2043","21.000000","32.806412","Default Known Flow Node","Known Flow","380546.806101","132295.180447","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002092","Nodes","2092","21.000000","37.774075","Default Known Flow Node","Known Flow","381423.365425","132322.396839","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002068","Nodes","2068","21.000000","30.601764","Default Known Flow Node","Known Flow","381279.849905","132211.008186","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002069","Nodes","2069","21.000000","30.601764","Default Known Flow Node","Known Flow","381277.885904","132210.533186","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002079","Nodes","2079","21.000000","30.601764","Default Known Flow Node","Known Flow","381306.700912","132193.782181","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002083","Nodes","2083","21.000000","37.817517","Default Known Flow Node","Known Flow","381422.109815","132325.942090","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002084","Nodes","2084","21.000000","37.730636","Default Known Flow Node","Known Flow","381439.688353","132336.984071","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002088","Nodes","2088","21.000000","37.774075","Default Known Flow Node","Known Flow","381422.885339","132323.947886","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002089","Nodes","2089","21.000000","30.728292","DDS demands","Known Flow","381138.059866","132332.708219","","0.000000","","","","","","-2.329999","","","","","-2.083527","-2.329999","","","","","","","","D1 PROFILE","","","",""
"82010000002090","Nodes","2090","21.000000","30.650798","DDS demands","Known Flow","381146.309869","132308.708212","","0.000000","","","","","","-1.059999","","","","","-0.947870","-1.059999","","","","","","","","D1 PROFILE","","","",""
"82010000002104","Nodes","2104","21.000000","30.771593","Default Known Flow Node","Known Flow","381276.662094","132438.805896","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002105","Nodes","2105","21.000000","30.771593","Default Known Flow Node","Known Flow","381277.047213","132437.615528","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002107","Nodes","2107","21.000000","30.427443","Default Known Flow Node","Known Flow","381086.559467","132237.437142","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002108","Nodes","2108","21.000000","30.427443","Default Known Flow Node","Known Flow","381095.844317","132253.572951","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002127","Nodes","2127","21.000000","31.393095","DDS demands","Known Flow","381150.122349","132779.197621","","0.000000","","","","","","-1.059999","","","","","-0.947870","-1.059999","","","","","","","","D1 PROFILE","","","",""
"82010000002132","Nodes","2132","21.000000","31.393095","Default Known Flow Node","Known Flow","381204.434884","132801.458346","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002128","Nodes","2128","21.000000","31.349125","Default Known Flow Node","Known Flow","381268.559902","132801.458346","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002133","Nodes","2133","21.000000","31.393095","Default Known Flow Node","Known Flow","381218.684888","132815.333350","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002139","Nodes","2139, Maximo 392932, 4 props @ Castle Hill Crescent","21.000000","31.125495","Point Loads","Known Flow","381237.510431","132554.381572","","0.000000","","","","","","","","","","-22.200000","-19.851637","-22.200000","","","","","","","","","","","","PL-AF PROFILE"
"82010000002140","Nodes","2140","21.000000","31.653804","Default Known Flow Node","Known Flow","381157.595872","132549.825278","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002143","Nodes","2143","21.000000","23.946759","Default Known Flow Node","Known Flow","381500.242965","132842.810358","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002144","Nodes","2144","21.000000","24.035814","Default Known Flow Node","Known Flow","381555.629956","132843.152258","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002163","Nodes","2163","21.000000","34.352004","Default Known Flow Node","Known Flow","381738.114424","131751.120024","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002187","Nodes","2187","21.000000","35.894202","Default Known Flow Node","Known Flow","381654.640265","132027.498769","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002188","Nodes","2188","21.000000","35.937747","Default Known Flow Node","Known Flow","381625.190877","132040.570638","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002193","Nodes","2193","21.000000","36.946106","Default Known Flow Node","Known Flow","381688.747585","132082.762719","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002194","Nodes","2194","21.000000","36.890869","Default Known Flow Node","Known Flow","381691.073920","132080.591473","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002180","Nodes","2180","21.000000","39.051465","Default Known Flow Node","Known Flow","381550.348454","131946.474628","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002200","Nodes","2200","21.000000","39.295459","Default Known Flow Node","Known Flow","381557.168548","131961.184635","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002204","Nodes","2204","21.000000","36.828046","Default Known Flow Node","Known Flow","381687.765354","132077.696478","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002212","Nodes","2212","21.000000","35.263284","Default Known Flow Node","Known Flow","381647.592005","131984.294124","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002213","Nodes","2213","21.000000","33.474636","DDS demands","Known Flow","381534.158269","132589.813886","","0.000000","","","","","","-0.779999","","","","","-0.697489","-0.779999","","","","","","","","D1 PROFILE","","","",""
"82010000002205","Nodes","2205","21.000000","36.877891","Default Known Flow Node","Known Flow","381692.934988","132082.917808","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002223","Nodes","2223","21.000000","33.351932","Default Known Flow Node","Known Flow","381606.805451","132536.533542","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002231","Nodes","2231","21.000000","22.604423","Default Known Flow Node","Known Flow","381705.253059","132815.462671","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002232","Nodes","2232","21.000000","22.604423","Default Known Flow Node","Known Flow","381708.729778","132821.298593","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002233","Nodes","2233","21.000000","23.991282","Default Known Flow Node","Known Flow","381756.263504","132791.170842","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002234","Nodes","2234","21.000000","24.080347","Default Known Flow Node","Known Flow","381656.703156","132840.296381","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002236","Nodes","2236,  Maximo ref 323757, Queens Road 11 properties","21.000000","28.158821","Default Known Flow Node","Known Flow","381640.268139","132600.484916","","0.000000","","","","","","-4.239999","","","","-11.000000","-13.627881","-15.240000","","","","","","","","D1 PROFILE","","","","PL-AF PROFILE"
"82010000002237","Nodes","2237","21.000000","28.180066","DDS demands","Known Flow","381602.034880","132610.897717","","0.000000","","","","","","-2.859999","","","","","-2.557463","-2.859999","","","","","","","","D1 PROFILE","","","",""
"82010000002238","Nodes","2238","21.000000","33.198507","DDS demands","Known Flow","381734.820186","132511.787199","","0.000000","","-34.479999","","","","","","","","","0.000000","0.000000","","","","C2 PROFILE","","","","","","","",""
"82010000002221","Nodes","2221","21.000000","36.757217","DDS demands","Known Flow","381765.049248","132125.095635","","0.000000","","","","","","-1.120000","","","","","-1.001524","-1.120000","","","","","","","","D1 PROFILE","","","",""
