"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82011800008074","Nodes","-59607",21.000000,25.974234,"Default Known Flow Node","Known Flow",438428.530456,120096.028889,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000021","Nodes",,21.000000,26.609074,"DDS demands","Known Flow",438457.148464,120198.359917,,0.000000,,,,,-14.479999,,,,,,-12.948275,-14.479999,,"",,,,,"D1 PROFILE",,,,,
"82011800008093","Nodes","-79072",21.000000,24.959156,"Default Known Flow Node","Known Flow",438305.385423,120153.934905,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000013","Nodes","13",21.000000,32.756497,"DDS demands","Known Flow",438411.125997,120438.863846,,0.000000,,,,,-13.800000,,,,,,-12.340207,-13.800000,,"",,,,,"D1 PROFILE",,,,,
"82011800000015","Nodes",,21.000000,30.577967,"DDS demands","Known Flow",438323.211428,120340.223956,,0.000000,,,,,-7.699999,,,,,,-6.885477,-7.699999,,"",,,,,"D1 PROFILE",,,,,
"82011800000014","Nodes","14",21.000000,31.891943,"DDS demands","Known Flow",438369.885440,120471.309991,,0.000000,,,,,-5.229999,,,,,,-4.676759,-5.229999,,"",,,,,"D1 PROFILE",,,,,
"82011800008086","Nodes","-60941",21.000000,26.926512,"Default Known Flow Node","Known Flow",438428.010456,120201.309918,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000301","Nodes","301",21.000000,31.720739,"DDS demands","Known Flow",438416.135453,120360.809961,,0.000000,,,,,-4.699999,,,,,,-4.202823,-4.699999,,"",,,,,"D1 PROFILE",,,,,
"82011800000303","Nodes","303",21.000000,31.695389,"DDS demands","Known Flow",438396.635448,120345.184957,,0.000000,,,,,-3.819999,,,,,,-3.415912,-3.819999,,"",,,,,"D1 PROFILE",,,,,
"82011800000302","Nodes","302",21.000000,31.764071,"Default Known Flow Node","Known Flow",438436.510459,120337.934955,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008087","Nodes","-60942",21.000000,27.459117,"Default Known Flow Node","Known Flow",438433.579103,120210.896889,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000024","Nodes",,21.000000,25.429585,"DDS demands","Known Flow",438500.820369,120158.945470,,0.000000,,,,,-2.190000,,,,,,-1.958337,-2.190000,,"",,,,,"D1 PROFILE",,,,,
"82011800008088","Nodes","-60952",21.000000,26.606409,"Default Known Flow Node","Known Flow",438490.530224,120130.164047,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008094","Nodes","-79073",21.000000,25.378618,"Default Known Flow Node","Known Flow",438305.767928,120198.550572,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008098","Nodes","-79081",21.000000,25.809743,"Default Known Flow Node","Known Flow",438376.043300,120271.174802,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008099","Nodes","-79083",21.000000,25.853502,"Default Known Flow Node","Known Flow",438381.684549,120275.164008,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000041","Nodes",,21.000000,23.842737,"DDS demands","Known Flow",438564.440493,120038.882874,,0.000000,,,,,-9.469999,,,,,,-8.468243,-9.469999,,"",,,,,"D1 PROFILE",,,,,
"82011800000202","Nodes",,21.000000,23.393424,"DDS demands","Known Flow",438635.681513,120000.736863,,0.000000,,,,,-3.440000,,,,,,-3.076109,-3.440000,,"",,,,,"D1 PROFILE",,,,,
"82011800000020","Nodes","20",21.000000,30.140431,"DDS demands","Known Flow",439412.804388,119790.853470,,0.000000,,,,,-26.450000,,,,,,-23.652063,-26.450000,,"",,,,,"D1 PROFILE",,,,,
"82011800000026","Nodes","26",21.000000,26.758791,"DDS demands","Known Flow",438507.135478,120137.559901,,0.000000,,,,,-15.390000,,,,,,-13.762014,-15.390000,,"",,,,,"D1 PROFILE",,,,,
"82011800008075","Nodes","-59611",21.000000,27.128971,"Default Known Flow Node","Known Flow",438515.032567,120167.541007,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000203","Nodes","203",21.000000,32.345034,"DDS demands","Known Flow",438520.510481,120427.184979,,0.000000,,,,,-13.340000,,,,,,-11.928867,-13.340000,,"",,,,,"D1 PROFILE",,,,,
"82011800008067","Nodes","-59259",21.000000,31.382433,"Default Known Flow Node","Known Flow",438705.135532,120331.059953,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000117","Nodes","117",21.000000,31.382433,"DDS demands","Known Flow",438717.510535,120338.809955,,0.000000,,,,,-4.139999,,,,,,-3.702062,-4.139999,,"",,,,,"D1 PROFILE",,,,,
"82011800000199","Nodes","199",21.000000,31.710268,"DDS demands","Known Flow",438714.885534,120397.434971,,0.000000,,,,,-3.839999,,,,,,-3.433796,-3.839999,,"",,,,,"D1 PROFILE",,,,,
"82011800000119","Nodes","119",21.000000,31.737060,"DDS demands","Known Flow",438717.760535,120423.059978,,0.000000,,,,,-10.350000,,,,,,-9.255155,-10.350000,,"",,,,,"D1 PROFILE",,,,,
"82011800000113","Nodes","113",21.000000,31.313073,"DDS demands","Known Flow",438721.635536,120268.559936,,0.000000,,,,,-13.350000,,,,,,-11.937809,-13.350000,,"",,,,,"D1 PROFILE",,,,,
"82011800000111","Nodes","111",21.000000,30.505676,"DDS demands","Known Flow",438784.510553,120198.434917,,0.000000,,,,,-14.479999,,,,,,-12.948275,-14.479999,,"",,,,,"D1 PROFILE",,,,,
"82011800000115","Nodes","115",21.000000,31.494021,"DDS demands","Known Flow",438730.885539,120285.559941,,0.000000,,,,,-3.660000,,,,,,-3.272837,-3.660000,,"",,,,,"D1 PROFILE",,,,,
"82011800000112","Nodes","112",21.000000,30.377505,"DDS demands","Known Flow",438837.885568,120273.684938,,0.000000,,,,,-5.919999,,,,,,-5.293770,-5.919999,,"",,,,,"D1 PROFILE",,,,,
"82011800000110","Nodes","110",21.000000,29.846240,"DDS demands","Known Flow",438872.760577,120184.434913,,0.000000,,,,,-5.800000,,,,,,-5.186464,-5.800000,,"",,,,,"D1 PROFILE",,,,,
"82011800000109","Nodes","109",21.000000,30.098641,"DDS demands","Known Flow",438827.635565,120152.059905,,0.000000,,,,,-7.349999,,,,,,-6.572501,-7.349999,,"",,,,,"D1 PROFILE",,,,,
"82011800000025","Nodes",,21.000000,25.309071,"DDS demands","Known Flow",438540.885487,120183.083913,,0.000000,,,,,-6.569999,,,,,,-5.875011,-6.569999,,"",,,,,"D1 PROFILE",,,,,
"82011800008077","Nodes","-59618",21.000000,25.887918,"Default Known Flow Node","Known Flow",438573.776496,120126.348898,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000044","Nodes","44",21.000000,25.844153,"DDS demands","Known Flow",438581.854498,120119.403896,,0.000000,,,,,-10.359999,,,,,,-9.264096,-10.359999,,"",,,,,"D1 PROFILE",,,,,
"82011800000160","Nodes","160",21.000000,39.955563,"Default Known Flow Node","Known Flow",438966.010603,120420.684978,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000042","Nodes","42",21.000000,25.522573,"DDS demands","Known Flow",438617.207508,120063.416880,,0.000000,,,,,-6.500000,,,,,,-5.812416,-6.500000,,"",,,,,"D1 PROFILE",,,,,
"82011800008069","Nodes","-59265",21.000000,31.382433,"Default Known Flow Node","Known Flow",438727.635538,120346.809957,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008068","Nodes","-59263",21.000000,31.737060,"Default Known Flow Node","Known Flow",438718.010535,120429.684980,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000114","Nodes","114",21.000000,31.195054,"DDS demands","Known Flow",438689.260527,120355.434960,,0.000000,,,,,-5.469999,,,,,,-4.891371,-5.469999,,"",,,,,"D1 PROFILE",,,,,
"82011800000197","Nodes","197",21.000000,31.892076,"DDS demands","Known Flow",438754.744184,120305.569680,,0.000000,,,,,-4.449999,,,,,,-3.979269,-4.449999,,"",,,,,"D1 PROFILE",,,,,
"82011800000198","Nodes","198",21.000000,31.430187,"DDS demands","Known Flow",438745.760543,120310.059947,,0.000000,,,,,-1.900000,,,,,,-1.699014,-1.900000,,"",,,,,"D1 PROFILE",,,,,
"82011800008070","Nodes","-59268",21.000000,31.846655,"Default Known Flow Node","Known Flow",438744.510542,120423.309978,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000121","Nodes","121",21.000000,32.254234,"DDS demands","Known Flow",438783.014087,120333.550390,,0.000000,,,,,-11.350000,,,,,,-10.149373,-11.350000,,"",,,,,"D1 PROFILE",,,,,
"82011800000122","Nodes","122",21.000000,32.510640,"DDS demands","Known Flow",438805.000504,120336.387581,,0.000000,,,,,-5.509999,,,,,,-4.927140,-5.509999,,"",,,,,"D1 PROFILE",,,,,
"82011800000125","Nodes","125",21.000000,33.113779,"DDS demands","Known Flow",438860.135574,120324.684951,,0.000000,,,,,-3.499999,,,,,,-3.129762,-3.499999,,"",,,,,"D1 PROFILE",,,,,
"82011800000123","Nodes","123",21.000000,33.234163,"DDS demands","Known Flow",438861.760574,120335.184954,,0.000000,,,,,-7.170000,,,,,,-6.411542,-7.170000,,"",,,,,"D1 PROFILE",,,,,
"82011800000150","Nodes","150",21.000000,32.780978,"DDS demands","Known Flow",438957.260600,120301.934945,,0.000000,,,,,-11.209999,,,,,,-10.024182,-11.209999,,"",,,,,"D1 PROFILE",,,,,
"82011800000220","Nodes","220",21.000000,33.828427,"Default Known Flow Node","Known Flow",438865.510575,120368.559963,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000221","Nodes","221",21.000000,33.414622,"DDS demands","Known Flow",438818.635562,120405.059973,,0.000000,,,,,-7.989999,,,,,,-7.144800,-7.989999,,"",,,,,"D1 PROFILE",,,,,
"82011800000128","Nodes","128",21.000000,33.889114,"DDS demands","Known Flow",438939.010595,120353.934959,,0.000000,,,,,-6.860000,,,,,,-6.134335,-6.860000,,"",,,,,"D1 PROFILE",,,,,
"82011800000151","Nodes","151",21.000000,32.571641,"DDS demands","Known Flow",438998.885612,120255.059933,,0.000000,,,,,-5.850000,,,,,,-5.231174,-5.850000,,"",,,,,"D1 PROFILE",,,,,
"82011800000155","Nodes","155",21.000000,32.554679,"DDS demands","Known Flow",438991.760610,120248.559931,,0.000000,,,,,-13.060000,,,,,,-11.678486,-13.060000,,"",,,,,"D1 PROFILE",,,,,
"82011800000156","Nodes","156",21.000000,32.315042,"DDS demands","Known Flow",438890.885582,120252.184932,,0.000000,,,,,-7.719999,,,,,,-6.903361,-7.719999,,"",,,,,"D1 PROFILE",,,,,
"82011800008089","Nodes","-60961",21.000000,25.826609,"Default Known Flow Node","Known Flow",438550.471490,120060.508880,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008078","Nodes","-59620",21.000000,25.844153,"Default Known Flow Node","Known Flow",438583.635499,120106.934892,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008090","Nodes","-60968",21.000000,29.305394,"Default Known Flow Node","Known Flow",438633.510512,120228.184925,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000019","Nodes","19",21.000000,30.827582,"DDS demands","Known Flow",438559.385492,120359.934961,,0.000000,,,,,-10.889999,,,,,,-9.738032,-10.889999,,"",,,,,"D1 PROFILE",,,,,
"82011800008076","Nodes","-59617",21.000000,25.811102,"Default Known Flow Node","Known Flow",438551.382516,120059.098480,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000120","Nodes","120",21.000000,29.629002,"DDS demands","Known Flow",438586.372499,120483.300995,,0.000000,,,,,-17.790001,,,,,,-15.908137,-17.790001,,"",,,,,"D1 PROFILE",,,,,
"82011800000200","Nodes","200",21.000000,29.027146,"DDS demands","Known Flow",438674.385523,120158.309906,,0.000000,,,,,-31.729998,,,,,,-28.373532,-31.729998,,"",,,,,"D1 PROFILE",,,,,
"82011800000006","Nodes","BADDESLEY CLOSE SB29D",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",438968.635603,120411.934975,,359.999986,,,,,,,,,,,16.766585,18.750000,,"",,,,,,,,,,
"82011800000373","Nodes","373",21.000000,39.958978,"Default Known Flow Node","Known Flow",438969.635604,120414.434976,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008010","Nodes","-247828",21.000000,28.007869,"Default Known Flow Node","Known Flow",439059.634236,120009.145551,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008104","Nodes","-83872",21.000000,32.273611,"Default Known Flow Node","Known Flow",439032.010621,120242.059929,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008058","Nodes","-56780",21.000000,33.131689,"Default Known Flow Node","Known Flow",439100.258551,120102.419277,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008063","Nodes","-58344",21.000000,33.189932,"Default Known Flow Node","Known Flow",439106.379480,120107.801234,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000060","Nodes","60",21.000000,28.036240,"DDS demands","Known Flow",439064.474692,120014.079938,,0.000000,,,,,-10.430000,,,,,,-9.326693,-10.430000,,"",,,,,"D1 PROFILE",,,,,
"82011800008071","Nodes","-59293",21.000000,27.897812,"Default Known Flow Node","Known Flow",439034.908621,120040.587874,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000064","Nodes","64",21.000000,33.142507,"DDS demands","Known Flow",439101.760640,120101.309891,,0.000000,,,,,-10.229999,,,,,,-9.147848,-10.229999,,"",,,,,"D1 PROFILE",,,,,
"82011800000062","Nodes","62",21.000000,30.176820,"DDS demands","Known Flow",439104.016028,120052.858269,,0.000000,,,,,-5.229999,,,,,,-4.676759,-5.229999,,"",,,,,"D1 PROFILE",,,,,
"82011800000063","Nodes","63",21.000000,27.963769,"DDS demands","Known Flow",439145.010651,120010.059866,,0.000000,,,,,-12.960000,,,,,,-11.589064,-12.960000,,"",,,,,"D1 PROFILE",,,,,
"82011800000003","Nodes","BOTLEY ROAD SB05D, Site ID 2233",21.000000,35.999999,"Default Known Pressure Node","Known Pressure",439229.135674,120300.434945,,7150.000080,,,,,,,,,,,799.366745,893.928315,,"",,,,,,,,,,
"82011800000384","Nodes","384, P09121221, Plots 1-5 Middle Road, -10.98scm/h",22.999998,33.117171,"CSEP DDS Matched","Known Flow",439212.296252,120055.282507,,0.000000,,,,,,-10.979999,,,,,-9.818512,-10.979999,,"",,,,,,"DC PROFILE",,,,
"82011800000385","Nodes","385",21.000000,32.964223,"DDS demands","Known Flow",439303.885695,120100.434890,,0.000000,,,,,-4.960000,,,,,,-4.435321,-4.960000,,"",,,,,"D1 PROFILE",,,,,
"82011800000072","Nodes","72",21.000000,33.049460,"DDS demands","Known Flow",439471.833032,120076.099283,,0.000000,,,,,-0.689999,,,,,,-0.617010,-0.689999,,"",,,,,"D1 PROFILE",,,,,
"82011800008059","Nodes","-56794",21.000000,33.090905,"Default Known Flow Node","Known Flow",439447.135734,120069.309882,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008060","Nodes","-56797",21.000000,33.093447,"Default Known Flow Node","Known Flow",439475.885741,120080.059885,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000223","Nodes","223",21.000000,33.101426,"DDS demands","Known Flow",439480.385743,120085.434886,,0.000000,-2.409999,,-3.499999,,-16.020000,,,,,,-19.610198,-21.929999,,"","C1 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,,,
"82011800000224","Nodes","224",21.000000,33.028694,"DDS demands","Known Flow",439452.260735,120108.184893,,0.000000,,,,,-2.650000,,,,,,-2.369677,-2.650000,,"",,,,,"D1 PROFILE",,,,,
"82011800000061","Nodes","61",21.000000,27.796852,"DDS demands","Known Flow",439003.277613,120068.852882,,0.000000,,,,,-2.539999,,,,,,-2.271313,-2.539999,,"",,,,,"D1 PROFILE",,,,,
"82011800000262","Nodes","262",21.000000,27.723681,"DDS demands","Known Flow",438996.760611,120074.684883,,0.000000,,,,,-3.729999,,,,,,-3.335432,-3.729999,,"",,,,,"D1 PROFILE",,,,,
"82011800000370","Nodes","370",21.000000,35.410038,"DDS demands","Known Flow",439004.885613,120368.684963,,0.000000,,,,,-1.100000,,,,,,-0.983639,-1.100000,,"",,,,,"D1 PROFILE",,,,,
"82011800000400","Nodes","400",21.000000,35.486181,"Default Known Flow Node","Known Flow",439111.635642,120354.059959,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000399","Nodes","399",21.000000,35.477526,"Default Known Flow Node","Known Flow",439121.635645,120378.559966,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008105","Nodes","-83878",21.000000,35.471785,"Default Known Flow Node","Known Flow",439126.385646,120390.684969,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000397","Nodes","397",21.000000,35.471542,"Default Known Flow Node","Known Flow",439128.510647,120394.184970,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008106","Nodes","-83880",21.000000,35.471542,"Default Known Flow Node","Known Flow",439141.635650,120426.809979,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000398","Nodes","398",21.000000,35.471542,"Default Known Flow Node","Known Flow",439142.760651,120426.184979,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000396","Nodes","396",21.000000,35.018657,"DDS demands","Known Flow",439160.635656,120381.184967,,0.000000,-16.649999,,,,,,,,,,-14.888727,-16.649999,,"","C1 PROFILE",,,,,,,,,
"82011800008011","Nodes","-247836",21.000000,35.471542,"Default Known Flow Node","Known Flow",439152.010653,120425.684979,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000393","Nodes",,21.000000,33.074547,"DDS demands","Known Flow",439474.258736,120078.431595,,0.000000,,,,,,,,-8.300000,,,-7.422008,-8.300000,,"",,,,,,,,"I2 PROFILE",,
"82011800008064","Nodes","-58346",21.000000,34.570398,"Default Known Flow Node","Known Flow",439601.385775,120003.309864,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000395","Nodes","395",21.000000,32.918927,"DDS demands","Known Flow",439536.135758,120029.059871,,0.000000,-6.000000,,,,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,,,,
"82011800000165","Nodes","165, P00076683, 123-125 BOTLEY ROAD,NORTH BADDESLEY, 2.36scm/h",22.999998,34.827285,"CSEP DDS Matched","Known Flow",439614.135779,120025.309870,,0.000000,,,,,-11.579999,-4.610000,,,,,-14.477388,-16.190000,,"",,,,,"D1 PROFILE","DC PROFILE",,,,
"82011800000166","Nodes","166",21.000000,33.801596,"DDS demands","Known Flow",439701.760803,120180.809912,,0.000000,-5.249999,,,,-9.790000,,,,,,-13.449038,-15.039999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"82011800008065","Nodes","-58348",21.000000,33.713289,"Default Known Flow Node","Known Flow",439623.885782,120225.434924,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000167","Nodes","167",21.000000,33.756499,"DDS demands","Known Flow",439643.510787,120240.059928,,0.000000,,,,,-8.939999,,,,,,-7.994307,-8.939999,,"",,,,,"D1 PROFILE",,,,,
"82011800008066","Nodes","-58350",21.000000,33.756499,"Default Known Flow Node","Known Flow",439679.135797,120270.059937,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000168","Nodes","168",21.000000,33.784730,"DDS demands","Known Flow",439723.728938,120220.701372,,0.000000,,,,,-0.970000,,,,,,-0.867391,-0.970000,,"",,,,,"D1 PROFILE",,,,,
"82011800000269","Nodes","269",21.000000,33.825267,"DDS demands","Known Flow",439730.718811,120234.726927,,0.000000,,,,,-9.469999,,,,,,-8.468243,-9.469999,,"",,,,,"D1 PROFILE",,,,,
"82011800000169","Nodes","169",21.000000,33.824400,"DDS demands","Known Flow",439799.760829,120206.934919,,0.000000,,,,,-4.570000,,,,,,-4.086576,-4.570000,,"",,,,,"D1 PROFILE",,,,,
"82011800008103","Nodes","-83871",21.000000,39.890171,"Default Known Flow Node","Known Flow",439008.260614,120547.435012,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800001005","Nodes","1005",21.000000,24.224520,"Default Known Flow Node","Known Flow",438476.612182,120035.862478,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800001004","Nodes","1004",21.000000,24.388699,"Default Known Flow Node","Known Flow",438470.405757,119808.100669,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008000","Nodes","8000",21.000000,24.366620,"Default Known Flow Node","Known Flow",438451.907212,119880.864110,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000394","Nodes","394",21.000000,34.798407,"DDS demands","Known Flow",439266.010684,120244.184930,,0.000000,,,,,-1.450000,,,,,,-1.296616,-1.450000,,"",,,,,"D1 PROFILE",,,,,
"82011800001000","Nodes","1000",21.000000,34.074715,"Default Known Flow Node","Known Flow",439359.084507,120170.062698,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008001","Nodes","8001",21.000000,25.595167,"DDS demands","Known Flow",438891.341921,119744.492769,,0.000000,,,,,-18.549999,,,,,,-16.587741,-18.549999,,"",,,,,"D1 PROFILE",,,,,
"82011800008003","Nodes","ROWNHAMS LANE SR02D, Site ID 2232",21.000000,35.999983,"Default Known Pressure Node","Known Pressure",438467.010467,120553.435014,,0.000000,,,,,,,,,,,466.222929,521.375092,,"",,,,,,,,,,
"82011800008102","Nodes","-820918",21.000000,31.769275,"Default Known Flow Node","Known Flow",439057.635628,120223.809924,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008101","Nodes","-820917",21.000000,31.769275,"Default Known Flow Node","Known Flow",439039.260623,120230.934926,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000002","Nodes",,21.000000,25.533429,"Default Known Flow Node","Known Flow",439138.291216,119695.716015,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000011","Nodes",,21.000000,24.214339,"Default Known Flow Node","Known Flow",438553.344513,119901.139256,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000028","Nodes",,21.000000,29.266495,"Default Known Flow Node","Known Flow",438974.717665,119930.362489,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000036","Nodes",,21.000000,27.902830,"Default Known Flow Node","Known Flow",439369.516738,119745.940819,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000048","Nodes",,21.000000,24.876853,"Default Known Flow Node","Known Flow",438972.420722,119754.019201,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000040","Nodes",,21.000000,24.876853,"Default Known Flow Node","Known Flow",438927.448592,119841.223820,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000053","Nodes",,21.000000,27.980041,"Default Known Flow Node","Known Flow",439143.596309,120011.521806,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000080","Nodes",,21.000000,26.131221,"DDS demands","Known Flow",439134.385648,119980.809858,,0.000000,,,,,-2.869999,,,,,,-2.566405,-2.869999,,"",,,,,"D1 PROFILE",,,,,
"82011800008007","Nodes","-189",21.000000,25.769381,"Default Known Flow Node","Known Flow",438871.510577,119790.934806,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008008","Nodes","-20",21.000000,29.576038,"Default Known Flow Node","Known Flow",438594.635502,120296.684944,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008005","Nodes","Logger 2236, Rownhams Lane, 2236",21.000000,27.456440,"Val Log Post","Known Flow",438821.878703,119911.330400,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000193","Nodes","193",21.000000,26.170722,"DDS demands","Known Flow",438902.972930,119929.130638,,0.000000,,,,,-2.700000,,,,,,-2.414388,-2.700000,,"",,,,,"D1 PROFILE",,,,,
"82011800000130","Nodes",,21.000000,25.114188,"Default Known Flow Node","Known Flow",439304.757164,119571.008871,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000005","Nodes",,21.000000,28.663190,"Default Known Flow Node","Known Flow",439030.488266,119812.504110,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000127","Nodes",,21.000000,24.959156,"Default Known Flow Node","Known Flow",438314.760425,120159.434907,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000131","Nodes",,21.000000,24.959156,"Default Known Flow Node","Known Flow",438312.010425,120164.309908,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800000132","Nodes",,21.000000,24.959156,"Default Known Flow Node","Known Flow",438319.010427,120154.934905,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008004","Nodes","384",21.000000,33.025575,"Default Known Flow Node","Known Flow",439318.135698,120073.184883,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800008012","Nodes",,21.000000,35.411370,"Default Known Flow Node","Known Flow",439549.819761,119934.467845,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800001735","Nodes",,21.000000,22.251228,"Default Known Flow Node","Known Flow",438712.885534,119195.934644,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800001729","Nodes",,21.000000,23.020290,"Default Known Flow Node","Known Flow",438732.830539,119809.011811,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800001781","Nodes",,21.000000,23.780310,"Default Known Flow Node","Known Flow",438314.940425,120208.303920,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011800001782","Nodes",,21.000000,24.136770,"Default Known Flow Node","Known Flow",438369.311440,120227.497925,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
