"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82007700001017","Nodes","1017",21.000000,35.274356,"Default Known Flow Node","Known Flow",472678.186776,109917.151120,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700001030","Nodes","1030",21.000000,36.311840,"Default Known Flow Node","Known Flow",472697.529781,109959.807131,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000190","Nodes","190",21.000000,37.867663,"DDS demands","Known Flow",472479.805104,110338.388955,,0.000000,,,,-9.000000,,,,,,-8.047961,-9.000000,,"",,,,"D1 PROFILE",,,,,
"82007700001191","Nodes","1191",21.000000,34.672542,"Default Known Flow Node","Known Flow",472686.813778,110214.252200,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000092","Nodes","92",21.000000,37.120403,"DDS demands","Known Flow",472754.905620,110181.156349,,0.000000,,,,-31.689999,,,,,,-28.337764,-31.689999,,"",,,,"D1 PROFILE",,,,,
"82007700000039","Nodes","39",21.000000,36.710368,"DDS demands","Known Flow",472801.337810,110428.821259,,0.000000,,,,-3.999999,,,,,,-3.576871,-3.999999,,"",,,,"D1 PROFILE",,,,,
"82007700001110","Nodes","1110",21.000000,37.403619,"Default Known Flow Node","Known Flow",473462.268520,110585.504492,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000183","Nodes","183",21.000000,40.153773,"DDS demands","Known Flow",473293.352453,110706.179608,,0.000000,,,,-7.949999,,,,,,-7.109032,-7.949999,,"",,,,"D1 PROFILE",,,,,
"82007700001037","Nodes","1037",21.000000,42.962797,"Default Known Flow Node","Known Flow",473100.188891,110614.951309,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000087","Nodes","87",21.000000,44.184785,"DDS demands","Known Flow",473084.318120,110594.795009,,0.000000,,,,-1.230000,,-10.029999,,,,-10.068893,-11.259999,,"",,,,"D1 PROFILE",,"DH PROFILE",,,
"82007700001179","Nodes","1179",21.000000,28.696290,"Default Known Flow Node","Known Flow",473334.013955,111337.764506,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000150","Nodes","150",21.000000,32.615180,"DDS demands","Known Flow",473446.735985,110972.610407,,0.000000,,,-1.090000,,,,,,,-0.974697,-1.090000,,"",,,"C4 PROFILE",,,,,,
"82007700006002","Nodes","6002",21.000000,30.864936,"Default Known Flow Node","Known Flow",473006.530865,111631.395586,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000189","Nodes","189",21.000000,31.699922,"Default Known Flow Node","Known Flow",473789.367078,110223.050203,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000059","Nodes","59",21.000000,37.428770,"DDS demands","Known Flow",473666.175643,111046.243198,,0.000000,,,,-12.229999,,,,,,-10.936285,-12.229999,,"",,,,"D1 PROFILE",,,,,
"82007700000132","Nodes","132",21.000000,22.976607,"DDS demands","Known Flow",472643.917767,109713.995064,,0.000000,,,,-2.150000,,,,,,-1.922568,-2.150000,,"",,,,"D1 PROFILE",,,,,
"82007700000179","Nodes","179",21.000000,34.059522,"DDS demands","Known Flow",472585.887751,110135.068179,,0.000000,,,,-3.410000,,,,,,-3.049283,-3.410000,,"",,,,"D1 PROFILE",,,,,
"82007700001007","Nodes","1007",21.000000,36.128486,"Default Known Flow Node","Known Flow",472652.338769,109922.885121,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000093","Nodes","93",21.000000,36.647121,"DDS demands","Known Flow",472693.133780,110080.013164,,0.000000,,,,-12.380000,,-18.450001,-11.270000,,,-37.646575,-42.099999,,"",,,,"D1 PROFILE",,"DH PROFILE","I2 PROFILE",,
"82007700000044","Nodes","44",21.000000,36.601106,"DDS demands","Known Flow",472610.504758,110089.589166,,0.000000,,,,-4.050000,,,,,,-3.621582,-4.050000,,"",,,,"D1 PROFILE",,,,,
"82007700001018","Nodes","1018",21.000000,36.268833,"Default Known Flow Node","Known Flow",472654.663856,109955.856122,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000119","Nodes","119",21.000000,22.966382,"DDS demands","Known Flow",472669.113774,109699.424060,,0.000000,,,,-1.190000,,,,,,-1.064119,-1.190000,,"",,,,"D1 PROFILE",,,,,
"82007700000154","Nodes","154",21.000000,22.886128,"DDS demands","Known Flow",472695.763035,109682.535397,,0.000000,,,,-1.129999,,,,,,-1.010466,-1.129999,,"",,,,"D1 PROFILE",,,,,
"82007700001033","Nodes","1033",21.000000,36.128486,"Default Known Flow Node","Known Flow",472699.424782,109931.263123,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000118","Nodes","118",21.000000,22.969331,"Default Known Flow Node","Known Flow",472664.707731,109699.904988,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000133","Nodes","133",21.000000,22.967551,"Default Known Flow Node","Known Flow",472661.983772,109683.435056,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000117","Nodes","117",21.000000,22.983437,"Default Known Flow Node","Known Flow",472643.519174,109701.383927,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000146","Nodes","146",21.000000,36.200498,"Default Known Flow Node","Known Flow",472652.781769,109924.954122,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000141","Nodes","141",21.000000,34.173424,"DDS demands","Known Flow",472431.093636,110433.259067,,0.000000,,,,-5.530000,,,,,,-4.945025,-5.530000,,"",,,,"D1 PROFILE",,,,,
"82007700000165","Nodes","165",21.000000,37.461355,"DDS demands","Known Flow",472435.727710,110329.064232,,0.000000,,,,-9.620000,,,,,,-8.602376,-9.620000,,"",,,,"D1 PROFILE",,,,,
"82007700000061","Nodes","61",21.000000,35.948144,"DDS demands","Known Flow",472853.673824,110679.366327,,0.000000,-15.999999,,,-12.570000,,,,,,-25.547804,-28.569999,,"","C1 PROFILE",,,"D1 PROFILE",,,,,
"82007700000169","Nodes","169",21.000000,35.357037,"DDS demands","Known Flow",472572.834670,110281.292158,,0.000000,,,,-10.039999,,,,,,-8.977947,-10.039999,,"",,,,"D1 PROFILE",,,,,
"82007700000106","Nodes","106",21.000000,33.807173,"DDS demands","Known Flow",472280.285593,110568.639837,,0.000000,,,,-2.230000,,,,,,-1.994105,-2.230000,,"",,,,"D1 PROFILE",,,,,
"82007700000195","Nodes","195",21.000000,33.677973,"DDS demands","Known Flow",472342.706685,110437.534261,,0.000000,,,,-7.389999,,,,,,-6.608270,-7.389999,,"",,,,"D1 PROFILE",,,,,
"82007700000182","Nodes","182",21.000000,37.716935,"DDS demands","Known Flow",472850.373823,110391.122248,,0.000000,,,,-0.810000,,,-6.059999,,,-6.143276,-6.869999,,"",,,,"D1 PROFILE",,,"I2 PROFILE",,
"82007700000167","Nodes","167",21.000000,37.303621,"DDS demands","Known Flow",472539.215839,110261.228907,,0.000000,,,,-8.709999,,,,,,-7.788637,-8.709999,,"",,,,"D1 PROFILE",,,,,
"82007700000142","Nodes","142",21.000000,34.124834,"DDS demands","Known Flow",472432.196742,110391.928588,,0.000000,,,,-2.349999,,,,,,-2.101411,-2.349999,,"",,,,"D1 PROFILE",,,,,
"82007700000196","Nodes","196",21.000000,33.677973,"Default Known Flow Node","Known Flow",472345.238685,110422.513257,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000091","Nodes","91",21.000000,37.927971,"DDS demands","Known Flow",472820.556207,110275.292260,,0.000000,,,,-23.580000,,,,,,-21.085659,-23.580000,,"",,,,"D1 PROFILE",,,,,
"82007700000180","Nodes","P13131561, Redhill Road, 35.63",24.000000,36.919862,"CSEP DDS Matched","Known Flow",472732.302791,110151.975183,,0.000000,,,,,-35.630000,,,,,-31.860983,-35.630000,,"",,,,,"DC PROFILE",,,,
"82007700001093","Nodes","1093",21.000000,35.192373,"Default Known Flow Node","Known Flow",472765.178800,110968.740406,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000069","Nodes","69",21.000000,39.030884,"DDS demands","Known Flow",472987.009860,110331.190232,,0.000000,,,,-2.339999,,,,,,-2.092469,-2.339999,,"",,,,"D1 PROFILE",,,,,
"82007700000064","Nodes","64",21.000000,30.611596,"DDS demands","Known Flow",472989.958861,111486.490547,,0.000000,,,,-14.060000,,,,,,-12.572704,-14.060000,,"",,,,"D1 PROFILE",,,,,
"82007700000077","Nodes","77",21.000000,42.385152,"DDS demands","Known Flow",473065.932882,110493.955276,,0.000000,,,,-6.229999,,,,,,-5.570977,-6.229999,,"",,,,"D1 PROFILE",,,,,
"82007700000074","Nodes","74",21.000000,36.946604,"DDS demands","Known Flow",473003.210864,110657.747321,,0.000000,-4.519999,,,-10.889999,,,,,,-13.779898,-15.409999,,"","C1 PROFILE",,,"D1 PROFILE",,,,,
"82007700000066","Nodes","66",21.000000,34.036737,"DDS demands","Known Flow",472947.239849,111149.012455,,0.000000,,,,-2.190000,,,,,,-1.958337,-2.190000,,"",,,,"D1 PROFILE",,,,,
"82007700008001","Nodes","8001",21.000000,28.652141,"DDS demands","Known Flow",473233.037927,111188.553465,,0.000000,,,,-14.140000,,,,,,-12.644242,-14.140000,,"",,,,"D1 PROFILE",,,,,
"82007700008002","Nodes","Logger 1072, Meadowlands",21.000000,28.651576,"Val Log Cath","Known Flow",473235.604783,111184.462181,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000058","Nodes","58",21.000000,28.630677,"DDS demands","Known Flow",473293.153943,111237.115479,,0.000000,,,,-4.960000,,,,,,-4.435321,-4.960000,,"",,,,"D1 PROFILE",,,,,
"82007700001153","Nodes","1153",21.000000,33.081213,"Default Known Flow Node","Known Flow",473332.018954,111088.401438,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700001154","Nodes","1154",21.000000,33.109263,"Default Known Flow Node","Known Flow",473042.308579,111028.147309,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000108","Nodes","108",21.000000,32.917838,"DDS demands","Known Flow",472964.173854,111186.401465,,0.000000,,,,-9.679999,,,,,,-8.656029,-9.679999,,"",,,,"D1 PROFILE",,,,,
"82007700000149","Nodes","149",21.000000,32.783524,"DDS demands","Known Flow",473380.851967,110981.246409,,0.000000,,,,-20.079999,,,,,,-17.955894,-20.079999,,"",,,,"D1 PROFILE",,,,,
"82007700006001","Nodes","6001",21.000000,28.490792,"DDS demands","Known Flow",473302.414946,111157.256457,,0.000000,,,,-7.869999,,,,,,-7.037494,-7.869999,,"",,,,"D1 PROFILE",,,,,
"82007700000016","Nodes","16",21.000000,33.092884,"DDS demands","Known Flow",473003.631865,111019.417419,,0.000000,,,,-14.720000,,,,,,-13.162887,-14.720000,,"",,,,"D1 PROFILE",,,,,
"82007700000017","Nodes","17",21.000000,32.901350,"DDS demands","Known Flow",473047.145044,111029.238968,,0.000000,,,,-18.520000,,,,,,-16.560915,-18.520000,,"",,,,"D1 PROFILE",,,,,
"82007700000068","Nodes","68",21.000000,32.865087,"DDS demands","Known Flow",473316.485950,111005.084416,,0.000000,,,,-1.690000,,,,,,-1.511228,-1.690000,,"",,,,"D1 PROFILE",,,,,
"82007700001177","Nodes","1177",21.000000,32.865448,"Default Known Flow Node","Known Flow",473316.993717,111006.837583,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000130","Nodes","130",21.000000,30.684899,"Default Known Flow Node","Known Flow",472987.891860,111496.233549,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700001185","Nodes","1185",21.000000,34.278662,"Default Known Flow Node","Known Flow",473494.301442,110444.173315,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000153","Nodes","153",21.000000,37.240403,"DDS demands","Known Flow",473832.738090,111430.672531,,0.000000,,,,-2.289999,,,,,,-2.047759,-2.289999,,"",,,,"D1 PROFILE",,,,,
"82007700001190","Nodes","1190",21.000000,37.312345,"Default Known Flow Node","Known Flow",473811.263084,111398.820523,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000040","Nodes","40",21.000000,34.276770,"DDS demands","Known Flow",472438.871150,110490.091688,,0.000000,,,,-4.699999,,,,,,-4.202823,-4.699999,,"",,,,"D1 PROFILE",,,,,
"82007700000140","Nodes","140",21.000000,34.306593,"DDS demands","Known Flow",472456.195132,110481.460665,,0.000000,,,,-5.570000,,,,,,-4.980793,-5.570000,,"",,,,"D1 PROFILE",,,,,
"82007700000063","Nodes","63",21.000000,35.074843,"DDS demands","Known Flow",472616.068413,110435.784679,,0.000000,,,,-20.150000,,,,,,-18.018490,-20.150000,,"",,,,"D1 PROFILE",,,,,
"82007700000038","Nodes","38",21.000000,36.771605,"DDS demands","Known Flow",472795.039801,110399.408857,,0.000000,,,,-15.189999,,,,,,-13.583169,-15.189999,,"",,,,"D1 PROFILE",,,,,
"82007700001092","Nodes","1092",21.000000,35.143173,"Default Known Flow Node","Known Flow",472828.500993,110920.560663,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000073","Nodes","73",21.000000,35.422223,"DDS demands","Known Flow",473253.218396,110785.381931,,0.000000,,,,-5.899999,,,,,,-5.275885,-5.899999,,"",,,,"D1 PROFILE",,,,,
"82007700000080","Nodes","80",21.000000,34.523393,"DDS demands","Known Flow",473105.131655,110839.403412,,0.000000,,,,-19.910000,,,,,,-17.803878,-19.910000,,"",,,,"D1 PROFILE",,,,,
"82007700001152","Nodes","1152",21.000000,32.968910,"Default Known Flow Node","Known Flow",473394.363760,111028.937959,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700001144","Nodes","1144",21.000000,32.957294,"Default Known Flow Node","Known Flow",473324.296396,111031.848666,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000079","Nodes","79",21.000000,28.464984,"DDS demands","Known Flow",473270.929937,111091.296439,,0.000000,,,,-0.999999,,,,,,-0.894217,-0.999999,,"",,,,"D1 PROFILE",,,,,
"82007700000115","Nodes","115",21.000000,39.947940,"DDS demands","Known Flow",473365.326566,110686.815096,,0.000000,-0.990000,,,-3.370000,,,,,,-3.898790,-4.360000,,"","C1 PROFILE",,,"D1 PROFILE",,,,,
"82007700000067","Nodes","67",21.000000,32.871847,"DDS demands","Known Flow",473327.318159,111037.202090,,0.000000,,,,-3.190000,,,,,,-2.852555,-3.190000,,"",,,,"D1 PROFILE",,,,,
"82007700001150","Nodes","1150",21.000000,32.968203,"Default Known Flow Node","Known Flow",473394.857161,111030.210074,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700001160","Nodes","1160",21.000000,32.837670,"Default Known Flow Node","Known Flow",473395.411339,111031.318806,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700000032","Nodes","32",21.000000,32.842422,"Default Known Flow Node","Known Flow",473381.483845,110983.245159,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700008029","Nodes","Logger 0775, 60 Bowes Hill",21.000000,30.888398,"Val Log Cath","Known Flow",473109.787631,111116.189560,,0.000000,,,,0.000000,,,,,,0.000000,0.000000,,"",,,,"D1 PROFILE",,,,,
"82007700008028","Nodes","Logger 0718, 42 Finchdean Road",21.000000,40.751469,"Val Log Cath","Known Flow",473176.585934,110693.257823,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700008030","Nodes","Logger xxxx,  1-8 Wellsworth Lane",21.000000,29.039166,"Val Log Cath","Known Flow",473156.536215,111263.008138,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700006004","Nodes","6004",21.000000,44.472831,"Default Known Flow Node","Known Flow",473080.847320,110596.270409,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700008035","Nodes","Logger xxxx, 12-20 Redhill Road",21.000000,41.746599,"Val Log Cath","Known Flow",473020.078751,110519.973698,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700008034","Nodes","Logger xxxx, 1-11 Redhill Road",21.000000,40.153588,"Val Log Cath","Known Flow",473352.555422,110679.345465,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007700008033","Nodes","Logger xxxx, 12-18 Bowes Hill",21.000000,34.153196,"Val Log Cath","Known Flow",473313.965380,110810.184519,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
