"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"82013700000029","Nodes","29",21.000000,32.725428,"DDS demands","Known Flow",402018.500549,97997.928876,,0.000000,,,,-9.359999,,,-8.369879,-9.359999,,"",,,,"D1 PROFILE",,
"82013700010082","Nodes","-26333",21.000000,32.682415,"Default Known Flow Node","Known Flow",402043.123850,98006.553281,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010048","Nodes","-1462721",21.000000,33.198870,"Default Known Flow Node","Known Flow",402007.750546,98163.428921,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010014","Nodes","-1462491",21.000000,33.254181,"Default Known Flow Node","Known Flow",402154.250586,98013.928881,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000109","Nodes","109",21.000000,33.254181,"DDS demands","Known Flow",402175.625592,98003.428878,,0.000000,,,,-7.400000,,,-6.617212,-7.400000,,"",,,,"D1 PROFILE",,
"82013700010030","Nodes","-1462572",21.000000,34.742948,"Default Known Flow Node","Known Flow",402055.500559,98315.178963,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000346","Nodes","346",21.000000,34.742948,"DDS demands","Known Flow",402065.875562,98311.553962,,0.000000,,,,-5.780000,,,-5.168579,-5.780000,,"",,,,"D1 PROFILE",,
"82013700000055","Nodes","55",21.000000,34.650864,"Default Known Flow Node","Known Flow",402062.250561,98397.803985,,0.000000,,,,0.000000,,,0.000000,0.000000,,"",,,,"D1 PROFILE",,
"82013700000056","Nodes","56",21.000000,34.710852,"Default Known Flow Node","Known Flow",402073.119437,98484.341751,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000050","Nodes","50",21.000000,34.400520,"DDS demands","Known Flow",402130.875579,98486.679009,,0.000000,,,,-3.059999,,,-2.736306,-3.059999,,"",,,,"D1 PROFILE",,
"82013700000049","Nodes","49",21.000000,34.488494,"DDS demands","Known Flow",402117.934328,98409.057223,,0.000000,,,,-1.770000,,,-1.582765,-1.770000,,"",,,,"D1 PROFILE",,
"82013700010110","Nodes","-48103",21.000000,33.843567,"Default Known Flow Node","Known Flow",402340.625636,98359.303975,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000076","Nodes","76",21.000000,33.843567,"DDS demands","Known Flow",402360.625642,98334.053968,,0.000000,,,,-7.629999,,,-6.822882,-7.629999,,"",,,,"D1 PROFILE",,
"82013700010033","Nodes","-1462594",21.000000,33.805208,"Default Known Flow Node","Known Flow",402417.000657,98329.678966,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000075","Nodes","75",21.000000,33.805208,"DDS demands","Known Flow",402416.875657,98333.428967,,0.000000,,,,-7.450000,,,-6.661923,-7.450000,,"",,,,"D1 PROFILE",,
"82013700000081","Nodes","81",21.000000,33.431833,"DDS demands","Known Flow",402447.500665,98466.554004,,0.000000,,,,-10.620000,,,-9.496594,-10.620000,,"",,,,"D1 PROFILE",,
"82013700010036","Nodes","-1462627",21.000000,33.474951,"Default Known Flow Node","Known Flow",402398.625652,98465.429003,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010127","Nodes","-4904574",21.000000,34.713133,"Default Known Flow Node","Known Flow",402073.386443,98485.680530,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000052","Nodes","52",21.000000,34.499894,"DDS demands","Known Flow",402111.875574,98394.678984,,0.000000,,,,-3.559999,,,-3.183415,-3.559999,,"",,,,"D1 PROFILE",,
"82013700000037","Nodes","37",21.000000,34.667738,"DDS demands","Known Flow",402178.250592,98289.678956,,0.000000,,,,-10.759999,,,-9.621784,-10.759999,,"",,,,"D1 PROFILE",,
"82013700000053","Nodes","53",21.000000,34.482872,"DDS demands","Known Flow",402111.375574,98385.303982,,0.000000,,,,-3.440000,,,-3.076109,-3.440000,,"",,,,"D1 PROFILE",,
"82013700000054","Nodes","54",21.000000,34.523701,"DDS demands","Known Flow",402110.500574,98359.428975,,0.000000,,,,-7.770000,,,-6.948073,-7.770000,,"",,,,"D1 PROFILE",,
"82013700000042","Nodes",,21.000000,34.328119,"DDS demands","Known Flow",402211.973422,98380.312385,,0.000000,,,,-2.609999,,,-2.333908,-2.609999,,"",,,,"D1 PROFILE",,
"82013700000048","Nodes","48",21.000000,34.489891,"DDS demands","Known Flow",402117.250576,98395.053984,,0.000000,,,,-1.640000,,,-1.466517,-1.640000,,"",,,,"D1 PROFILE",,
"82013700000044","Nodes","44",21.000000,34.322132,"DDS demands","Known Flow",402189.503658,98391.363959,,0.000000,,,,-1.139999,,,-1.019408,-1.139999,,"",,,,"D1 PROFILE",,
"82013700000342","Nodes","342",21.000000,34.707412,"DDS demands","Known Flow",402263.000615,98248.553944,,0.000000,,,,-1.299999,,,-1.162483,-1.299999,,"",,,,"D1 PROFILE",,
"82013700000038","Nodes","38",21.000000,34.534949,"DDS demands","Known Flow",402204.000599,98317.303963,,0.000000,,,,-2.250000,,,-2.011990,-2.250000,,"",,,,"D1 PROFILE",,
"82013700000043","Nodes","43",21.000000,34.283752,"Default Known Flow Node","Known Flow",402212.623199,98390.013788,,0.000000,,,,0.000000,,,0.000000,0.000000,,"",,,,"D1 PROFILE",,
"82013700000045","Nodes","45",21.000000,34.319086,"DDS demands","Known Flow",402190.247554,98413.429092,,0.000000,,,,-3.549999,,,-3.174473,-3.549999,,"",,,,"D1 PROFILE",,
"82013700000039","Nodes","39",21.000000,34.455887,"DDS demands","Known Flow",402209.500601,98334.178968,,0.000000,,,,-2.400000,,,-2.146123,-2.400000,,"",,,,"D1 PROFILE",,
"82013700000040","Nodes","40",21.000000,34.504439,"DDS demands","Known Flow",402240.000609,98313.178962,,0.000000,,,,-2.109999,,,-1.886799,-2.109999,,"",,,,"D1 PROFILE",,
"82013700010049","Nodes","-160",21.000000,34.327012,"Default Known Flow Node","Known Flow",402212.000601,98380.553980,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010107","Nodes","-48080",21.000000,34.327012,"Default Known Flow Node","Known Flow",402219.250603,98381.303981,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000070","Nodes","70",21.000000,34.055277,"DDS demands","Known Flow",402253.861191,98433.186084,,0.000000,,,,-3.599999,,,-3.219184,-3.599999,,"",,,,"D1 PROFILE",,
"82013700000041","Nodes","41",21.000000,34.496393,"DDS demands","Known Flow",402272.500618,98323.303965,,0.000000,,,-4.739999,-7.760000,,,-11.177723,-12.500000,,"",,,"C4 PROFILE","D1 PROFILE",,
"82013700000077","Nodes","77",21.000000,33.903506,"DDS demands","Known Flow",402280.250620,98486.179009,,0.000000,,,,-2.819999,,,-2.521694,-2.819999,,"",,,,"D1 PROFILE",,
"82013700010135","Nodes","-51190",21.000000,34.645008,"Default Known Flow Node","Known Flow",402261.000615,98240.553942,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000071","Nodes","71",21.000000,34.027046,"DDS demands","Known Flow",402263.125615,98429.053994,,0.000000,-6.000000,,,-12.440000,,,-16.489378,-18.440000,,"","C1 PROFILE",,,"D1 PROFILE",,
"82013700010108","Nodes","-48091",21.000000,34.453289,"Default Known Flow Node","Known Flow",402272.500618,98327.553966,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010041","Nodes","-1462673",21.000000,34.410190,"Default Known Flow Node","Known Flow",402279.750620,98359.428975,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010038","Nodes","-1462651",21.000000,34.453289,"Default Known Flow Node","Known Flow",402273.375618,98364.678976,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000078","Nodes","78",21.000000,33.944406,"DDS demands","Known Flow",402245.250610,98485.679009,,0.000000,,,,-5.870000,,,-5.249059,-5.870000,,"",,,,"D1 PROFILE",,
"82013700000343","Nodes","343",21.000000,34.701675,"DDS demands","Known Flow",402293.316283,98252.803092,,0.000000,,,,-1.630000,,,-1.457575,-1.630000,,"",,,,"D1 PROFILE",,
"82013700000345","Nodes","345",21.000000,34.699185,"DDS demands","Known Flow",402307.625627,98266.053949,,0.000000,,,,-0.880000,,,-0.786911,-0.880000,,"",,,,"D1 PROFILE",,
"82013700010136","Nodes","-51192",21.000000,34.700521,"Default Known Flow Node","Known Flow",402316.125630,98251.053945,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010109","Nodes","-48097",21.000000,34.699185,"Default Known Flow Node","Known Flow",402309.875628,98262.303948,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010010","Nodes","-142",21.000000,34.699185,"Default Known Flow Node","Known Flow",402314.500629,98273.428951,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000072","Nodes","72",21.000000,33.781946,"DDS demands","Known Flow",402418.250658,98404.928987,,0.000000,,,,-13.930000,,,-12.456455,-13.930000,,"",,,,"D1 PROFILE",,
"82013700010112","Nodes","-48113",21.000000,33.848332,"Default Known Flow Node","Known Flow",402423.000659,98309.803961,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000369","Nodes","369",21.000000,33.664315,"DDS demands","Known Flow",402460.500669,98404.928987,,0.000000,,,,-8.279999,,,-7.404124,-8.279999,,"",,,,"D1 PROFILE",,
"82013700000074","Nodes","74",21.000000,33.340976,"DDS demands","Known Flow",402487.375676,98327.303966,,0.000000,,,,-6.630000,,,-5.928664,-6.630000,,"",,,,"D1 PROFILE",,
"82013700010035","Nodes","-1462621",21.000000,31.846774,"Default Known Flow Node","Known Flow",402494.125678,98310.178961,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000027","Nodes","27",21.000000,33.307836,"DDS demands","Known Flow",402042.750555,98161.053921,,0.000000,,,,-3.869999,,,-3.460623,-3.869999,,"",,,,"D1 PROFILE",,
"82013700000028","Nodes","28",21.000000,33.289746,"DDS demands","Known Flow",402052.875558,98101.678904,,0.000000,,,,-2.030000,,,-1.815262,-2.030000,,"",,,,"D1 PROFILE",,
"82013700000030","Nodes","30",21.000000,33.334645,"DDS demands","Known Flow",402050.500557,98157.428920,,0.000000,,,,-2.300000,,,-2.056701,-2.300000,,"",,,,"D1 PROFILE",,
"82013700000111","Nodes","111",21.000000,32.682929,"DDS demands","Known Flow",402091.375569,98021.428883,,0.000000,,,,-11.109999,,,-9.934760,-11.109999,,"",,,,"D1 PROFILE",,
"82013700000112","Nodes","112",21.000000,32.477349,"DDS demands","Known Flow",402131.750580,98034.928886,,0.000000,,,,-8.310000,,,-7.430950,-8.310000,,"",,,,"D1 PROFILE",,
"82013700000051","Nodes","51",21.000000,34.442243,"DDS demands","Known Flow",402120.375576,98459.054002,,0.000000,,,,-3.420000,,,-3.058225,-3.420000,,"",,,,"D1 PROFILE",,
"82013700000107","Nodes","107",21.000000,33.768378,"DDS demands","Known Flow",402157.125586,98148.053917,,0.000000,,,,-5.859999,,,-5.240117,-5.859999,,"",,,,"D1 PROFILE",,
"82013700000108","Nodes","108",21.000000,33.295004,"DDS demands","Known Flow",402172.396787,98090.684840,,0.000000,,,,-8.749999,,,-7.824406,-8.749999,,"",,,,"D1 PROFILE",,
"82013700000110","Nodes","110",21.000000,32.908706,"DDS demands","Known Flow",402245.125610,98101.303904,,0.000000,,,,-10.039999,,,-8.977947,-10.039999,,"",,,,"D1 PROFILE",,
"82013700000344","Nodes","344",21.000000,34.700401,"DDS demands","Known Flow",402318.500630,98250.928945,,0.000000,,,,-0.660000,,,-0.590183,-0.660000,,"",,,,"D1 PROFILE",,
"82013700010008","Nodes","-134",21.000000,34.700521,"Default Known Flow Node","Known Flow",402316.250630,98254.178946,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000244","Nodes","244",21.000000,32.369739,"DDS demands","Known Flow",402723.500741,98465.679003,,0.000000,,,,-1.599999,,,-1.430748,-1.599999,,"",,,,"D1 PROFILE",,
"82013700000242","Nodes","242",21.000000,32.390613,"DDS demands","Known Flow",402745.375747,98469.179004,,0.000000,,,,-3.199999,,,-2.861497,-3.199999,,"",,,,"D1 PROFILE",,
"82013700000243","Nodes","243",21.000000,32.309895,"DDS demands","Known Flow",402751.500748,98416.928990,,0.000000,,,,-3.459999,,,-3.093993,-3.459999,,"",,,,"D1 PROFILE",,
"82013700000281","Nodes","281",21.000000,26.313263,"DDS demands","Known Flow",402878.375783,98203.428932,,0.000000,,,,-6.749999,,,-6.035970,-6.749999,,"",,,,"D1 PROFILE",,
"82013700000279","Nodes","279",21.000000,26.652217,"DDS demands","Known Flow",402824.516894,98222.703511,,0.000000,,,,-5.619999,,,-5.025504,-5.619999,,"",,,,"D1 PROFILE",,
"82013700000283","Nodes","283",21.000000,28.166231,"DDS demands","Known Flow",402888.000785,98324.803965,,0.000000,,,,-2.869999,,,-2.566405,-2.869999,,"",,,,"D1 PROFILE",,
"82013700000282","Nodes","282",21.000000,28.298360,"DDS demands","Known Flow",402868.916009,98282.133441,,0.000000,,,,-3.140000,,,-2.807844,-3.140000,,"",,,,"D1 PROFILE",,
"82013700000286","Nodes","286",21.000000,27.193243,"DDS demands","Known Flow",402939.125799,98293.428957,,0.000000,,,,-10.770000,,,-9.630727,-10.770000,,"",,,,"D1 PROFILE",,
"82013700010119","Nodes","-48188",21.000000,27.700994,"Default Known Flow Node","Known Flow",402918.875794,98254.803946,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000073","Nodes","73",21.000000,33.438086,"DDS demands","Known Flow",402502.614651,98409.447371,,0.000000,,,,-13.149999,,,-11.758964,-13.149999,,"",,,,"D1 PROFILE",,
"82013700000201","Nodes","201",21.000000,32.936567,"DDS demands","Known Flow",402593.375705,98478.804007,,0.000000,,,,-2.990000,,,-2.673711,-2.990000,,"",,,,"D1 PROFILE",,
"82013700000202","Nodes","202",21.000000,32.892514,"DDS demands","Known Flow",402597.750706,98466.304004,,0.000000,,,,-0.680000,,,-0.608068,-0.680000,,"",,,,"D1 PROFILE",,
"82013700000245","Nodes","245",21.000000,32.542903,"DDS demands","Known Flow",402613.625711,98399.928986,,0.000000,,,,-1.990000,,,-1.779493,-1.990000,,"",,,,"D1 PROFILE",,
"82013700000246","Nodes","246",21.000000,32.476658,"DDS demands","Known Flow",402594.250705,98435.178995,,0.000000,,,,-3.229999,,,-2.888323,-3.229999,,"",,,,"D1 PROFILE",,
"82013700000247","Nodes","247",21.000000,32.566340,"DDS demands","Known Flow",402636.625717,98370.303978,,0.000000,,,,-2.019999,,,-1.806320,-2.019999,,"",,,,"D1 PROFILE",,
"82013700000200","Nodes","200",21.000000,32.873355,"DDS demands","Known Flow",402649.250720,98437.428996,,0.000000,,,,-4.469999,,,-3.997153,-4.469999,,"",,,,"D1 PROFILE",,
"82013700000199","Nodes","199",21.000000,32.886825,"DDS demands","Known Flow",402649.716856,98465.552493,,0.000000,,,,-1.409999,,,-1.260847,-1.409999,,"",,,,"D1 PROFILE",,
"82013700000203","Nodes","203",21.000000,32.862420,"DDS demands","Known Flow",402608.500709,98465.429003,,0.000000,,,,-2.259999,,,-2.020932,-2.259999,,"",,,,"D1 PROFILE",,
"82013700000135","Nodes","135",21.000000,32.939653,"DDS demands","Known Flow",402649.875721,98478.304007,,0.000000,,,,-3.729999,,,-3.335432,-3.729999,,"",,,,"D1 PROFILE",,
"82013700010042","Nodes","-1462680",21.000000,26.687911,"Default Known Flow Node","Known Flow",402704.375735,98197.678931,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010004","Nodes","-116",21.000000,26.584507,"Default Known Flow Node","Known Flow",402701.750735,98185.678927,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010116","Nodes","-48151",21.000000,27.808608,"Default Known Flow Node","Known Flow",402741.875746,98261.803948,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000269","Nodes","269",21.000000,27.636526,"DDS demands","Known Flow",402735.125744,98256.928947,,0.000000,,,,-3.359999,,,-3.004572,-3.359999,,"",,,,"D1 PROFILE",,
"82013700000270","Nodes","270",21.000000,27.795802,"DDS demands","Known Flow",402763.000751,98246.053944,,0.000000,,,,-1.990000,,,-1.779493,-1.990000,,"",,,,"D1 PROFILE",,
"82013700000266","Nodes","266",21.000000,31.043864,"Default Known Flow Node","Known Flow",402794.375760,98312.303962,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000272","Nodes","272",21.000000,26.822044,"DDS demands","Known Flow",402806.000763,98228.053939,,0.000000,,,,-2.920000,,,-2.611116,-2.920000,,"",,,,"D1 PROFILE",,
"82013700010077","Nodes","-254",21.000000,31.135296,"Default Known Flow Node","Known Flow",402808.625764,98340.428969,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000263","Nodes","263",21.000000,27.880178,"DDS demands","Known Flow",402671.250726,98343.678970,,0.000000,,,,-6.829999,,,-6.107508,-6.829999,,"",,,,"D1 PROFILE",,
"82013700000265","Nodes","265",21.000000,31.147155,"Default Known Flow Node","Known Flow",402809.875764,98337.678969,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000264","Nodes","264",21.000000,31.187840,"DDS demands","Known Flow",402812.500765,98341.428970,,0.000000,,,,-5.239999,,,-4.685701,-5.239999,,"",,,,"D1 PROFILE",,
"82013700000273","Nodes","273",21.000000,26.733880,"DDS demands","Known Flow",402813.885940,98232.936536,,0.000000,,,,-0.970000,,,-0.867391,-0.970000,,"",,,,"D1 PROFILE",,
"82013700000274","Nodes","274",21.000000,26.677585,"DDS demands","Known Flow",402828.250769,98250.928945,,0.000000,,,,-1.980000,,,-1.770551,-1.980000,,"",,,,"D1 PROFILE",,
"82013700000363","Nodes","363",21.000000,32.607676,"DDS demands","Known Flow",402818.875767,98465.429003,,0.000000,,,,-2.460000,,,-2.199776,-2.460000,,"",,,,"D1 PROFILE",,
"82013700000359","Nodes","359",21.000000,31.831102,"DDS demands","Known Flow",402828.415438,98402.178749,,0.000000,,,,-7.620000,,,-6.813940,-7.620000,,"",,,,"D1 PROFILE",,
"82013700000275","Nodes","275",21.000000,26.670981,"DDS demands","Known Flow",402821.585176,98215.194784,,0.000000,,,,-1.970000,,,-1.761609,-1.970000,,"",,,,"D1 PROFILE",,
"82013700000276","Nodes","276",21.000000,24.482776,"DDS demands","Known Flow",402793.000760,98161.553921,,0.000000,,,,-5.509999,,,-4.927140,-5.509999,,"",,,,"D1 PROFILE",,
"82013700000360","Nodes","360",21.000000,31.619600,"DDS demands","Known Flow",402914.000792,98415.553990,,0.000000,,,,-5.270000,,,-4.712528,-5.270000,,"",,,,"D1 PROFILE",,
"82013700000284","Nodes","284",21.000000,28.097305,"DDS demands","Known Flow",402875.000782,98279.053953,,0.000000,,,,-2.539999,,,-2.271313,-2.539999,,"",,,,"D1 PROFILE",,
"82013700000285","Nodes","285",21.000000,28.176809,"DDS demands","Known Flow",402858.000777,98258.303947,,0.000000,,,,-1.539999,,,-1.377095,-1.539999,,"",,,,"D1 PROFILE",,
"82013700010040","Nodes","-1462670",21.000000,31.653631,"Default Known Flow Node","Known Flow",402923.000795,98431.678994,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000361","Nodes","361",21.000000,31.401750,"DDS demands","Known Flow",402967.875807,98362.553975,,0.000000,,,,-5.789999,,,-5.177521,-5.789999,,"",,,,"D1 PROFILE",,
"82013700000362","Nodes","362",21.000000,31.598828,"DDS demands","Known Flow",402947.500802,98431.178994,,0.000000,,,,-3.989999,,,-3.567929,-3.989999,,"",,,,"D1 PROFILE",,
"82013700000256","Nodes","256",21.000000,26.179669,"DDS demands","Known Flow",402552.375694,98328.803966,,0.000000,-1.169999,,,-6.939999,,,-7.252106,-8.109999,,"","C1 PROFILE",,,"D1 PROFILE",,
"82013700000257","Nodes","257",21.000000,25.978052,"DDS demands","Known Flow",402560.625696,98330.928967,,0.000000,,,,-4.400000,,,-3.934558,-4.400000,,"",,,,"D1 PROFILE",,
"82013700000255","Nodes","255",21.000000,26.317482,"DDS demands","Known Flow",402583.625703,98288.803955,,0.000000,,,,-3.810000,,,-3.406970,-3.810000,,"",,,,"D1 PROFILE",,
"82013700000258","Nodes","258",21.000000,26.009211,"DDS demands","Known Flow",402553.375694,98244.928943,,0.000000,,,,-17.459998,,,-15.613043,-17.459998,,"",,,,"D1 PROFILE",,
"82013700000254","Nodes","254",21.000000,26.494813,"DDS demands","Known Flow",402589.500704,98295.803957,,0.000000,,,,-2.130000,,,-1.904684,-2.130000,,"",,,,"D1 PROFILE",,
"82013700000260","Nodes","260",21.000000,25.298841,"DDS demands","Known Flow",402616.375711,98202.053932,,0.000000,,,,-3.459999,,,-3.093993,-3.459999,,"",,,,"D1 PROFILE",,
"82013700010029","Nodes","-1462567",21.000000,25.298841,"Default Known Flow Node","Known Flow",402615.625711,98217.178936,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000261","Nodes","261",21.000000,25.192116,"DDS demands","Known Flow",402599.000707,98162.178921,,0.000000,,,,-4.790000,,,-4.283303,-4.790000,,"",,,,"D1 PROFILE",,
"82013700000315","Nodes","315",21.000000,23.332746,"DDS demands","Known Flow",402618.375712,98013.303880,,0.000000,,,,-10.029999,,,-8.969005,-10.029999,,"",,,,"D1 PROFILE",,
"82013700000253","Nodes","253",21.000000,26.799291,"DDS demands","Known Flow",402635.000717,98274.553951,,0.000000,,,,-6.190000,,,-5.535208,-6.190000,,"",,,,"D1 PROFILE",,
"82013700010138","Nodes","-51217",21.000000,27.880178,"Default Known Flow Node","Known Flow",402660.750724,98347.803971,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010139","Nodes","-51218",21.000000,27.880178,"Default Known Flow Node","Known Flow",402663.250724,98353.803973,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010137","Nodes","-51216",21.000000,27.880178,"Default Known Flow Node","Known Flow",402658.625723,98343.303970,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000251","Nodes","251",21.000000,26.807411,"DDS demands","Known Flow",402679.500729,98238.178942,,0.000000,,,,-6.090000,,,-5.445787,-6.090000,,"",,,,"D1 PROFILE",,
"82013700000252","Nodes","252",21.000000,26.784802,"DDS demands","Known Flow",402645.000719,98232.428940,,0.000000,,,,-3.420000,,,-3.058225,-3.420000,,"",,,,"D1 PROFILE",,
"82013700000249","Nodes","249",21.000000,26.027638,"DDS demands","Known Flow",402711.500737,98122.303910,,0.000000,,,,-3.349999,,,-2.995629,-3.349999,,"",,,,"D1 PROFILE",,
"82013700010028","Nodes","-1462565",21.000000,26.584507,"Default Known Flow Node","Known Flow",402722.500740,98175.678925,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000250","Nodes","250",21.000000,26.917339,"DDS demands","Known Flow",402710.750737,98224.178938,,0.000000,,,,-7.900000,,,-7.064321,-7.900000,,"",,,,"D1 PROFILE",,
"82013700000248","Nodes","248",21.000000,25.880225,"DDS demands","Known Flow",402714.560070,98118.321005,,0.000000,,,,-2.190000,,,-1.958337,-2.190000,,"",,,,"D1 PROFILE",,
"82013700010140","Nodes","-51224",21.000000,25.664200,"Default Known Flow Node","Known Flow",402681.375729,98118.303909,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000271","Nodes","271",21.000000,27.498695,"DDS demands","Known Flow",402715.500738,98305.428960,,0.000000,,,,-3.920000,,,-3.505334,-3.920000,,"",,,,"D1 PROFILE",,
"82013700000278","Nodes","278",21.000000,23.632897,"DDS demands","Known Flow",402764.375752,98129.803912,,0.000000,,,,-10.430000,,,-9.326693,-10.430000,,"",,,,"D1 PROFILE",,
"82013700000277","Nodes","277",21.000000,24.211587,"DDS demands","Known Flow",402816.000766,98136.803914,,0.000000,,,,-6.610000,,,-5.910780,-6.610000,,"",,,,"D1 PROFILE",,
"82013700010080","Nodes","-262",21.000000,35.351041,"Default Known Flow Node","Known Flow",403132.173021,98442.699113,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000151","Nodes",,21.000000,35.714473,"DDS demands","Known Flow",403069.689835,98454.665000,,0.000000,,,,-3.629999,,,-3.246011,-3.629999,,"",,,,"D1 PROFILE",,
"82013700000215","Nodes",,21.000000,35.566453,"DDS demands","Known Flow",403074.432836,98382.058981,,0.000000,,,,-4.249999,,,-3.800425,-4.249999,,"",,,,"D1 PROFILE",,
"82013700000218","Nodes",,21.000000,35.380568,"DDS demands","Known Flow",403116.620848,98399.781986,,0.000000,,,,-13.619999,,,-12.179247,-13.619999,,"",,,,"D1 PROFILE",,
"82013700000152","Nodes","152",21.000000,35.383568,"DDS demands","Known Flow",403133.922440,98495.227595,,0.000000,,,,-13.919999,,,-12.447512,-13.919999,,"",,,,"D1 PROFILE",,
"82013700010079","Nodes","-260",21.000000,35.324937,"Default Known Flow Node","Known Flow",403158.139711,98409.633168,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010065","Nodes","-20494",21.000000,35.319668,"Default Known Flow Node","Known Flow",403157.050462,98402.209589,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010066","Nodes","-20498",21.000000,35.281387,"Default Known Flow Node","Known Flow",403188.028397,98409.865095,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000372","Nodes","372",21.000000,39.743689,"DDS demands","Known Flow",403201.421076,98182.188985,,0.000000,,,,-15.500000,,,-13.860377,-15.500000,,"",,,,"D1 PROFILE",,
"82013700000144","Nodes","144",21.000000,39.883806,"Default Known Flow Node","Known Flow",403192.772868,98011.051880,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010067","Nodes","-20504",21.000000,39.629586,"Default Known Flow Node","Known Flow",403236.777880,98303.759959,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010047","Nodes","-1462713",21.000000,39.629586,"Default Known Flow Node","Known Flow",403247.960883,98303.173959,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000068","Nodes","68",21.000000,21.906392,"DDS demands","Known Flow",401382.750376,98913.929125,,0.000000,,,,-37.090000,,,-33.166542,-37.090000,,"",,,,"D1 PROFILE",,
"82013700000069","Nodes","69",21.000000,22.330693,"DDS demands","Known Flow",401540.250419,98779.429089,,0.000000,,,,-37.610000,,,-33.631535,-37.610000,,"",,,,"D1 PROFILE",,
"82013700000067","Nodes","67",21.000000,22.117253,"DDS demands","Known Flow",401529.750416,98878.804116,,0.000000,,,,-19.200001,,,-17.168985,-19.200001,,"",,,,"D1 PROFILE",,
"82013700000058","Nodes","58",21.000000,29.900285,"DDS demands","Known Flow",401813.125493,98637.804050,,0.000000,,,,-5.680000,,,-5.079157,-5.680000,,"",,,,"D1 PROFILE",,
"82013700000374","Nodes","374",21.000000,29.481603,"DDS demands","Known Flow",401850.875503,98656.554055,,0.000000,,,,-6.409999,,,-5.731936,-6.409999,,"",,,,"D1 PROFILE",,
