"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82012800000183","Nodes","183",21.000000,40.667062,"DDS demands","Known Flow",347756.637783,101613.555860,,0.000000,,,,,,-8.520000,,,,,,-7.618736,-8.520000,,"",,,,,,"D1 PROFILE",,,,,
"82012800000184","Nodes","184",21.000000,39.475488,"DDS demands","Known Flow",347778.212789,101709.392886,,0.000000,,,,,,-13.390000,,,,,,-11.973577,-13.390000,,"",,,,,,"D1 PROFILE",,,,,
"82012800000090","Nodes","90",21.000000,41.704928,"DDS demands","Known Flow",347782.867791,101517.994834,,0.000000,,,,,,-6.289999,,,,,,-5.624630,-6.289999,,"",,,,,,"D1 PROFILE",,,,,
"82012800000146","Nodes","146",21.000000,28.775908,"DDS demands","Known Flow",347990.994176,101973.128234,,0.000000,,-5.059999,,,,-1.739999,,,,,,-6.080681,-6.799999,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,
"82012800000145","Nodes","145",21.000000,28.985961,"DDS demands","Known Flow",347996.946796,101935.923752,,0.000000,,-74.080001,,,,-3.950000,,,,,,-69.775824,-78.030005,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,
"82012800008024","Nodes","8024",21.000000,30.548206,"Default Known Flow Node","Known Flow",348003.557025,101896.342819,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000221","Nodes","P00107388, NEWTOWN PLOTS  1-10, 30.67",24.000000,37.402411,"CSEP DDS Matched","Known Flow",348038.808310,101729.343804,,0.000000,,,,,,-5.909999,-14.120000,,,,,-17.911183,-20.029999,,"",,,,,,"D1 PROFILE","DC PROFILE",,,,
"82012800008026","Nodes","8026",21.000000,36.902084,"Default Known Flow Node","Known Flow",348075.228076,101750.286571,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000087","Nodes","87",21.000000,39.654597,"DDS demands","Known Flow",348103.942952,101520.318351,,0.000000,-11.729999,,,,,-21.950001,,,,,,-30.117259,-33.680000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"82012800008027","Nodes","8027",21.000000,31.268988,"Default Known Flow Node","Known Flow",348441.021205,101480.046100,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000100","Nodes","100",21.000000,26.244306,"DDS demands","Known Flow",348019.198535,102117.725602,,0.000000,,,,,,-1.389999,,,,,,-1.242962,-1.389999,,"",,,,,,"D1 PROFILE",,,,,
"82012800008023","Nodes","8023",21.000000,25.956678,"Default Known Flow Node","Known Flow",348054.679624,102183.563144,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000218","Nodes","218",21.000000,25.883620,"DDS demands","Known Flow",348089.357234,102234.516604,,0.000000,,,,,,-5.460000,,,,,,-4.882429,-5.460000,,"",,,,,,"D1 PROFILE",,,,,
"82012800000112","Nodes","112",21.000000,25.580391,"DDS demands","Known Flow",348049.454863,102067.045983,,0.000000,,,,,,-3.720000,,,,,,-3.326490,-3.720000,,"",,,,,,"D1 PROFILE",,,,,
"82012800008005","Nodes","8005",21.000000,44.110097,"Default Known Flow Node","Known Flow",347169.922882,101537.541077,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800001019","Nodes","1019",21.000000,44.169752,"Default Known Flow Node","Known Flow",347136.610615,101551.799843,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800001003","Nodes","1003",21.000000,43.954841,"Default Known Flow Node","Known Flow",347159.391417,101638.041512,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000209","Nodes","209",21.000000,44.403896,"Default Known Flow Node","Known Flow",347338.176687,101453.688038,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800001014","Nodes","P08118893, PLOTS 1-9 & UNITS A-C CLAY LANE, 39.59",24.000000,42.213359,"CSEP DDS Matched","Known Flow",347714.553017,101434.979333,,0.000000,,,,,-16.610000,,-22.980000,,,,,-27.530019,-30.786701,,"",,,,,"CC PROFILE",,"DC PROFILE",,,,
"82012800001009","Nodes","1009",21.000000,31.302259,"DDS demands","Known Flow",348436.492202,101476.582005,,0.000000,,,,,,-1.940000,,,,,,-1.734782,-1.940000,,"",,,,,,"D1 PROFILE",,,,,
"82012800000156","Nodes","156",21.000000,43.958379,"Default Known Flow Node","Known Flow",347149.734618,101710.731886,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000154","Nodes","154",21.000000,43.954118,"DDS demands","Known Flow",347159.696522,101639.188455,,0.000000,,,,,,-0.720000,,,,,,-0.643836,-0.720000,,"",,,,,,"D1 PROFILE",,,,,
"82012800001002","Nodes","1002",21.000000,43.953990,"Default Known Flow Node","Known Flow",347160.026297,101640.428139,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800008034","Nodes","8034",21.000000,28.820770,"Default Known Flow Node","Known Flow",348660.264935,101615.225712,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000247","Nodes","247",21.000000,25.436411,"Default Known Flow Node","Known Flow",347876.331807,102092.001442,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000235","Nodes","235",21.000000,25.505981,"DDS demands","Known Flow",347958.885355,102136.534473,,0.000000,,,,,,-1.330000,,,,,,-1.189309,-1.330000,,"",,,,,,"D1 PROFILE",,,,,
"82012800008002","Nodes","8002",21.000000,44.298954,"Default Known Flow Node","Known Flow",347350.577734,101443.546680,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800008008","Nodes","8008",21.000000,43.922876,"Default Known Flow Node","Known Flow",347251.917646,101564.245847,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800001004","Nodes","1004",21.000000,44.414298,"Default Known Flow Node","Known Flow",347348.535036,101448.552717,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000002","Nodes","Culverhayes/Stoke Road DG, NL",21.000000,45.000001,"Default Known Pressure Node","Known Pressure",347285.412941,101400.136771,,7029.999785,,,,,,,,,,,,758.134753,847.818837,,"",,,,,,,,,,,
"82012800002016","Nodes","2016",21.000000,44.415362,"Default Known Flow Node","Known Flow",347350.267673,101448.221815,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002024","Nodes","2024",21.000000,44.167118,"Default Known Flow Node","Known Flow",347107.703607,101548.431842,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002060","Nodes","2060",21.000000,43.934022,"DDS demands","Known Flow",347445.563820,101522.690087,,0.000000,,,,,,-5.689999,,,,,,-5.088099,-5.689999,,"",,,,,,"D1 PROFILE",,,,,
"82012800002039","Nodes","2039",21.000000,44.212623,"Default Known Flow Node","Known Flow",347191.859614,101330.077690,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002047","Nodes","2047",21.000000,44.184506,"Default Known Flow Node","Known Flow",347103.652606,101535.785839,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002069","Nodes","2069",21.000000,43.823552,"Default Known Flow Node","Known Flow",347434.366696,101456.919817,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002061","Nodes","2061",21.000000,43.934022,"Default Known Flow Node","Known Flow",347464.470704,101526.071836,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002070","Nodes","2070",21.000000,43.334818,"DDS demands","Known Flow",347459.989703,101494.010828,,0.000000,,,-7.820000,,,-3.530000,,,,,,-10.149372,-11.350000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,
"82012800002025","Nodes","2025",21.000000,44.161364,"Default Known Flow Node","Known Flow",347137.833615,101555.809844,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002127","Nodes","2127",21.000000,44.005348,"Default Known Flow Node","Known Flow",347226.514639,101613.626860,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002130","Nodes","2130",21.000000,40.830385,"Default Known Flow Node","Known Flow",347190.213629,101582.421852,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002131","Nodes","2131",21.000000,40.787489,"Default Known Flow Node","Known Flow",347185.432074,101568.949015,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002136","Nodes","2136",21.000000,40.750067,"Default Known Flow Node","Known Flow",347187.528629,101571.152849,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002137","Nodes","2137",21.000000,40.792971,"Default Known Flow Node","Known Flow",347199.673632,101602.336857,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002139","Nodes","2139",21.000000,40.792971,"Default Known Flow Node","Known Flow",347207.517634,101582.147851,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002142","Nodes","2142",21.000000,38.070508,"Default Known Flow Node","Known Flow",348129.169915,101226.487822,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002187","Nodes","2187",21.000000,41.919564,"Default Known Flow Node","Known Flow",347728.024984,101465.363508,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002168","Nodes","2168",21.000000,38.457229,"Default Known Flow Node","Known Flow",348179.408067,101340.386935,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002169","Nodes","2169",21.000000,38.432876,"Default Known Flow Node","Known Flow",348180.594770,101338.865951,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002179","Nodes","2179",21.000000,42.484251,"DDS demands","Known Flow",347967.630841,101226.110755,,0.000000,,,,,,-0.839999,,,,,,-0.751143,-0.839999,,"",,,,,,"D1 PROFILE",,,,,
"82012800002185","Nodes","2185",21.000000,42.024979,"Default Known Flow Node","Known Flow",347783.229791,101421.308808,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002186","Nodes","2186",21.000000,42.024979,"Default Known Flow Node","Known Flow",347779.402790,101402.308803,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002188","Nodes","2188",21.000000,41.919564,"Default Known Flow Node","Known Flow",347749.490782,101452.344816,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002194","Nodes","2194",21.000000,38.009205,"Default Known Flow Node","Known Flow",348119.323062,101217.720052,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002208","Nodes","2208",21.000000,32.953801,"Default Known Flow Node","Known Flow",347966.723406,100985.716982,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002220","Nodes","2220",21.000000,25.508169,"Default Known Flow Node","Known Flow",347959.170820,102135.707051,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002225","Nodes","2225",21.000000,25.436304,"Default Known Flow Node","Known Flow",347874.924816,102091.277990,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002244","Nodes","2244",21.000000,25.443272,"Default Known Flow Node","Known Flow",347945.455895,102171.204590,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002236","Nodes","2236",21.000000,26.568477,"Default Known Flow Node","Known Flow",347989.283400,102067.078844,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002237","Nodes","S12129101, Mountjoy Special School",21.000000,25.470700,"DDS demands","Known Flow",347966.563841,102086.957989,,0.000000,,-20.909998,,,,,,,,,,-18.698094,-20.909998,,"",,"",,,,,,,,,
"82012800002239","Nodes","2239",21.000000,25.443272,"Default Known Flow Node","Known Flow",347941.515995,102170.501207,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002263","Nodes","2263",21.000000,31.752459,"DDS demands","Known Flow",348358.718188,101214.416786,,0.000000,,,,,,-1.999999,,,,,,-1.788435,-1.999999,,"",,,,,,"D1 PROFILE",,,,,
"82012800002123","Nodes","2123",21.000000,40.837384,"Default Known Flow Node","Known Flow",347687.016779,101609.360916,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800002017","Nodes","2017",21.000000,44.992115,"Default Known Flow Node","Known Flow",347285.987518,101401.390028,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000092","Nodes",,21.000000,25.638349,"Default Known Flow Node","Known Flow",347974.717843,102090.643990,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000070","Nodes","70",21.000000,44.221159,"Default Known Flow Node","Known Flow",347135.421033,101547.391755,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000236","Nodes","236",21.000000,25.439491,"DDS demands","Known Flow",347916.304021,102114.224412,,0.000000,,,,,,-1.929999,,,,,,-1.725840,-1.929999,,"",,,,,,"D1 PROFILE",,,,,
"82012800000244","Nodes","244",21.000000,31.822509,"Default Known Flow Node","Known Flow",348468.649804,101340.985755,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000178","Nodes","178",21.000000,28.808108,"Default Known Flow Node","Known Flow",348650.757861,101615.051300,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800001013","Nodes","1013",21.000000,44.209788,"Default Known Flow Node","Known Flow",347061.908594,101559.565845,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000250","Nodes","250",21.000000,42.045313,"Default Known Flow Node","Known Flow",347786.584792,101311.441778,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800000246","Nodes","246",21.000000,29.440273,"DDS demands","Known Flow",348536.416773,101386.871675,,0.000000,,,,,,-1.940000,,,,,,-1.734782,-1.940000,,"",,,,,,"D1 PROFILE",,,,,
"82012800000004","Nodes","4",21.000000,40.837384,"Default Known Flow Node","Known Flow",347683.857764,101611.208859,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009233","Nodes","9233",21.000000,40.978479,"Default Known Flow Node","Known Flow",347726.094775,101578.932851,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009003","Nodes","9003",21.000000,43.913617,"Default Known Flow Node","Known Flow",347301.157660,101550.568843,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009006","Nodes","9006",21.000000,43.945191,"Default Known Flow Node","Known Flow",347295.516658,101551.948843,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009007","Nodes","9007",21.000000,43.294601,"Default Known Flow Node","Known Flow",347522.937720,101434.418811,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009009","Nodes","9009",21.000000,44.212623,"Default Known Flow Node","Known Flow",347202.710633,101371.073794,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009010","Nodes","9010",21.000000,44.212623,"Default Known Flow Node","Known Flow",347198.431632,101363.184792,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009019","Nodes","9019",21.000000,42.871654,"Default Known Flow Node","Known Flow",347619.561746,101494.488828,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009027","Nodes","9027",21.000000,43.373403,"Default Known Flow Node","Known Flow",347419.239692,101346.476787,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009032","Nodes","9032",21.000000,44.175596,"Default Known Flow Node","Known Flow",347131.668613,101615.110860,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009033","Nodes","9033",21.000000,43.625153,"Default Known Flow Node","Known Flow",347306.258661,101348.688788,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009034","Nodes","9034",21.000000,43.967001,"Default Known Flow Node","Known Flow",347275.445653,101318.986780,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009035","Nodes","9035",21.000000,43.693314,"Default Known Flow Node","Known Flow",347272.479652,101384.206798,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009071","Nodes","9071",21.000000,43.913741,"Default Known Flow Node","Known Flow",347268.456899,101377.137719,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009037","Nodes","9037",21.000000,43.388818,"Default Known Flow Node","Known Flow",347504.540715,101492.767827,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009041","Nodes","9041",21.000000,44.294454,"Default Known Flow Node","Known Flow",347436.660696,101590.799854,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009045","Nodes","9045",21.000000,41.376567,"Default Known Flow Node","Known Flow",347642.869753,101819.961916,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009047","Nodes","9047",21.000000,43.518607,"Default Known Flow Node","Known Flow",347215.917636,101448.474815,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009051","Nodes","9051",21.000000,42.761698,"Default Known Flow Node","Known Flow",347615.653745,101425.724809,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009056","Nodes","9056",21.000000,42.192802,"Default Known Flow Node","Known Flow",347650.471755,101341.052786,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009016","Nodes","9016",21.000000,42.234149,"Default Known Flow Node","Known Flow",347665.892759,101344.382787,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009057","Nodes","9057",21.000000,42.150071,"Default Known Flow Node","Known Flow",347662.734758,101316.139779,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009039","Nodes","9039",21.000000,42.552934,"Default Known Flow Node","Known Flow",347643.147753,101421.906808,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009059","Nodes","9059",21.000000,43.483598,"Default Known Flow Node","Known Flow",347227.813640,101442.969814,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009060","Nodes","9060",21.000000,44.402861,"Default Known Flow Node","Known Flow",347338.011670,101455.397817,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009053","Nodes","9053",21.000000,44.281003,"Default Known Flow Node","Known Flow",347170.860624,101537.515839,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009076","Nodes","9076",21.000000,40.395894,"Default Known Flow Node","Known Flow",347561.751730,101657.775872,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009077","Nodes","9077",21.000000,40.395767,"DDS demands","Known Flow",347564.207731,101613.315860,,0.000000,,,,,,-0.199999,,,,,,-0.178843,-0.199999,,"",,,,,,"D1 PROFILE",,,,,
"82012800009080","Nodes","9080",21.000000,39.909363,"Default Known Flow Node","Known Flow",347559.028730,101689.193881,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009065","Nodes","9065",21.000000,43.953682,"Default Known Flow Node","Known Flow",347160.817621,101643.402868,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009111","Nodes","9111",21.000000,44.070830,"Default Known Flow Node","Known Flow",347215.814054,101679.271408,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009086","Nodes","9086",21.000000,38.237358,"Default Known Flow Node","Known Flow",347463.251704,101695.635882,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009084","Nodes","9084",21.000000,40.792971,"Default Known Flow Node","Known Flow",347194.751631,101588.988853,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009094","Nodes","9094",21.000000,44.209130,"Default Known Flow Node","Known Flow",347419.665692,101610.594859,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009096","Nodes","9096",21.000000,36.805316,"Default Known Flow Node","Known Flow",347404.957688,101729.064891,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009103","Nodes","9103",21.000000,41.375856,"Default Known Flow Node","Known Flow",347642.593752,101782.747906,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009099","Nodes","9099",21.000000,41.375856,"Default Known Flow Node","Known Flow",347644.838753,101783.618906,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009105","Nodes","9105",21.000000,44.045145,"Default Known Flow Node","Known Flow",347278.479653,101647.445869,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009108","Nodes","9108",21.000000,41.377709,"Default Known Flow Node","Known Flow",347653.654755,101775.515904,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009248","Nodes","9248",21.000000,41.383574,"Default Known Flow Node","Known Flow",347715.598772,101830.330919,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009113","Nodes","9113",21.000000,41.381667,"Default Known Flow Node","Known Flow",347643.307753,101648.894870,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009083","Nodes","9083",21.000000,39.755886,"Default Known Flow Node","Known Flow",347505.684715,101674.818877,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009115","Nodes","9115",21.000000,40.395919,"Default Known Flow Node","Known Flow",347563.455551,101665.372151,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009118","Nodes","9118",21.000000,43.976153,"Default Known Flow Node","Known Flow",347118.624610,101701.906884,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009120","Nodes","9120",21.000000,41.376567,"Default Known Flow Node","Known Flow",347633.205750,101816.826915,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009121","Nodes","9121",21.000000,36.702510,"Default Known Flow Node","Known Flow",347426.309694,101759.393900,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009125","Nodes","9125",21.000000,41.357872,"Default Known Flow Node","Known Flow",347651.702960,101702.657318,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009140","Nodes","9140",21.000000,40.001348,"Default Known Flow Node","Known Flow",347533.835677,101670.563855,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009124","Nodes","9124",21.000000,40.792170,"Default Known Flow Node","Known Flow",347189.059629,101591.808854,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009141","Nodes","9141",21.000000,44.043025,"Default Known Flow Node","Known Flow",347278.596653,101651.937870,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009145","Nodes","9145",21.000000,40.891626,"Default Known Flow Node","Known Flow",348137.237887,101434.587811,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009146","Nodes","9146",21.000000,41.879524,"Default Known Flow Node","Known Flow",347996.510849,101303.629776,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009147","Nodes","9147",21.000000,39.871785,"DDS demands","Known Flow",348067.518868,101272.124767,,0.000000,,,,,,-0.230000,,,,,,-0.205670,-0.230000,,"",,,,,,"D1 PROFILE",,,,,
"82012800009148","Nodes","9148",21.000000,38.070508,"Default Known Flow Node","Known Flow",348129.719885,101227.481755,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009152","Nodes","9152",21.000000,37.493287,"Default Known Flow Node","Known Flow",348122.850883,101174.772741,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009156","Nodes","9156",21.000000,40.603289,"Default Known Flow Node","Known Flow",348055.247865,101302.048775,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009158","Nodes","9158",21.000000,32.953801,"Default Known Flow Node","Known Flow",347966.477841,100987.415690,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009160","Nodes","9160",21.000000,33.080019,"Default Known Flow Node","Known Flow",348005.155851,101028.102701,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009163","Nodes","9163",21.000000,42.015905,"Default Known Flow Node","Known Flow",347871.254815,101282.649770,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009165","Nodes","9165",21.000000,40.756334,"Default Known Flow Node","Known Flow",348039.404860,101390.107799,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009166","Nodes","9166",21.000000,42.011894,"Default Known Flow Node","Known Flow",347846.140808,101468.898821,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009167","Nodes","9167",21.000000,41.926410,"Default Known Flow Node","Known Flow",347833.189804,101409.535805,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82012800009168","Nodes","9168",21.000000,39.719196,"DDS demands","Known Flow",348105.288878,101520.114835,,0.000000,,,,,,-3.280000,,,,,,-2.933034,-3.280000,,"",,,,,,"D1 PROFILE",,,,,
"82012800009171","Nodes","9171",21.000000,41.764521,"Default Known Flow Node","Known Flow",347929.621831,101452.071816,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
