"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82005700004118","Nodes","4118",21.000000,49.326506,"Default Known Flow Node","Known Flow",465926.935923,111826.993472,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000195","Nodes","195",21.000000,49.326506,"DDS demands","Known Flow",465931.710413,111828.035725,,0.000000,,,,,,,-8.790000,,,,-7.860175,-8.790000,,"",,,,,,,"D1 PROFILE",,,
"82005700000140","Nodes","140",21.000000,49.469499,"DDS demands","Known Flow",465919.979937,111882.228654,,0.000000,,,,,,,-8.489999,,,,-7.591909,-8.489999,,"",,,,,,,"D1 PROFILE",,,
"82005700000150","Nodes","150",21.000000,35.814821,"DDS demands","Known Flow",465612.969560,111959.683508,,0.000000,,,,,,,-3.240000,,,,-2.897266,-3.240000,,"",,,,,,,"D1 PROFILE",,,
"82005700000358","Nodes","358",21.000000,66.654155,"DDS demands","Known Flow",465474.066816,111553.759565,,0.000000,,,,,,,-17.350000,,,,-15.514680,-17.350000,,"",,,,,,,"D1 PROFILE",,,
"82005700000363","Nodes","363",21.000000,66.601680,"DDS demands","Known Flow",465563.787840,111585.665574,,0.000000,,,,,,,-9.880000,,,,-8.834873,-9.880000,,"",,,,,,,"D1 PROFILE",,,
"82005700000364","Nodes","364",21.000000,66.285015,"DDS demands","Known Flow",465518.975828,111629.033585,,0.000000,,,,,,,-7.259999,,,,-6.492022,-7.259999,,"",,,,,,,"D1 PROFILE",,,
"82005700000365","Nodes","365",21.000000,66.561928,"DDS demands","Known Flow",465578.644844,111645.076590,,0.000000,,,,,,,-2.980000,,,,-2.664769,-2.980000,,"",,,,,,,"D1 PROFILE",,,
"82005700000361","Nodes","361",21.000000,67.301597,"DDS demands","Known Flow",465586.035846,111552.206564,,0.000000,,,,,,,-7.400000,,,,-6.617212,-7.400000,,"",,,,,,,"D1 PROFILE",,,
"82005700000227","Nodes","227",21.000000,35.806852,"DDS demands","Known Flow",465621.262694,111972.560921,,0.000000,,,,,,,-2.359999,,,,-2.110354,-2.359999,,"",,,,,,,"D1 PROFILE",,,
"82005700004109","Nodes","4109",21.000000,66.135845,"Default Known Flow Node","Known Flow",465647.722863,111622.335584,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000375","Nodes","375",21.000000,66.163806,"DDS demands","Known Flow",465639.150861,111632.348586,,0.000000,,,,,,,-3.510000,,,,-3.138704,-3.510000,,"",,,,,,,"D1 PROFILE",,,
"82005700004110","Nodes","4110",21.000000,66.176682,"Default Known Flow Node","Known Flow",465653.756865,111627.035585,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000373","Nodes","373",21.000000,66.162989,"DDS demands","Known Flow",465670.641869,111600.536578,,0.000000,,,,,,,-4.869999,,,,-4.354840,-4.869999,,"",,,,,,,"D1 PROFILE",,,
"82005700000374","Nodes","374",21.000000,65.990998,"DDS demands","Known Flow",465651.506864,111593.578576,,0.000000,,,,,,,-6.280000,,,,-5.615688,-6.280000,,"",,,,,,,"D1 PROFILE",,,
"82005700004111","Nodes","4111",21.000000,66.703992,"Default Known Flow Node","Known Flow",465727.161252,111503.573203,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000380","Nodes","380",21.000000,66.421979,"DDS demands","Known Flow",465727.997885,111576.821571,,0.000000,,,,,,,-3.029999,,,,-2.709480,-3.029999,,"",,,,,,,"D1 PROFILE",,,
"82005700000190","Nodes","190",21.000000,41.923796,"Default Known Flow Node","Known Flow",465759.818893,111823.705638,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000047","Nodes","47",21.000000,41.724251,"Default Known Flow Node","Known Flow",465759.514712,111671.685536,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000414","Nodes","414",21.000000,41.836870,"DDS demands","Known Flow",465759.851893,111896.464658,,0.000000,,,,,,,-0.889999,,,,-0.795853,-0.889999,,"",,,,,,,"D1 PROFILE",,,
"82005700000191","Nodes","191",21.000000,41.913749,"DDS demands","Known Flow",465793.275903,111828.051639,,0.000000,,,,,,,-9.060000,,,,-8.101614,-9.060000,,"",,,,,,,"D1 PROFILE",,,
"82005700000192","Nodes","192",21.000000,41.889481,"Default Known Flow Node","Known Flow",465764.185900,111774.770116,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000229","Nodes","229",21.000000,42.146532,"Default Known Flow Node","Known Flow",465790.358902,111704.560606,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004113","Nodes","4113",21.000000,41.574867,"Default Known Flow Node","Known Flow",465771.470897,111602.932578,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004114","Nodes","4114",21.000000,41.574867,"Default Known Flow Node","Known Flow",465773.844897,111590.072575,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000458","Nodes","458",21.000000,41.574867,"Default Known Flow Node","Known Flow",465768.745896,111617.295582,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000124","Nodes","124",21.000000,41.395923,"DDS demands","Known Flow",465848.510918,111623.847584,,0.000000,,,,,,,-6.699999,,,,-5.991259,-6.699999,,"",,,,,,,"D1 PROFILE",,,
"82005700000320","Nodes","320",21.000000,41.525721,"DDS demands","Known Flow",465790.262902,111556.672566,,0.000000,,,,,,,-0.779999,,,,-0.697489,-0.779999,,"",,,,,,,"D1 PROFILE",,,
"82005700000321","Nodes","321",21.000000,41.520148,"DDS demands","Known Flow",465779.899655,111555.246226,,0.000000,,,,,,,-2.240000,,,,-2.003048,-2.240000,,"",,,,,,,"D1 PROFILE",,,
"82005700004115","Nodes","4115",21.000000,41.520148,"Default Known Flow Node","Known Flow",465781.331985,111547.021881,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000322","Nodes","322",21.000000,41.519893,"DDS demands","Known Flow",465777.842898,111567.684569,,0.000000,,,,,,,-0.540000,,,,-0.482877,-0.540000,,"",,,,,,,"D1 PROFILE",,,
"82005700000193","Nodes","193",21.000000,41.923579,"DDS demands","Known Flow",465780.816872,111780.374589,,0.000000,,,,,,,-5.400000,,,,-4.828776,-5.400000,,"",,,,,,,"D1 PROFILE",,,
"82005700000106","Nodes","106",21.000000,41.524303,"Default Known Flow Node","Known Flow",465792.765902,111543.053562,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000230","Nodes","230",21.000000,42.143409,"DDS demands","Known Flow",465767.503896,111735.562614,,0.000000,,,,,,,-0.970000,,,,-0.867391,-0.970000,,"",,,,,,,"D1 PROFILE",,,
"82005700000231","Nodes","231",21.000000,42.189815,"DDS demands","Known Flow",465797.618904,111706.283606,,0.000000,,,,,,,-11.170000,,,,-9.988414,-11.170000,,"",,,,,,,"D1 PROFILE",,,
"82005700000232","Nodes","232",21.000000,41.064505,"DDS demands","Known Flow",465798.961904,111532.840559,,0.000000,,,,,,,-3.920000,,,,-3.505334,-3.920000,,"",,,,,,,"D1 PROFILE",,,
"82005700000175","Nodes","175",21.000000,40.928095,"DDS demands","Known Flow",465821.884910,111537.955561,,0.000000,,,,,,,-8.050000,,,,-7.198454,-8.050000,,"",,,,,,,"D1 PROFILE",,,
"82005700000233","Nodes","233",21.000000,40.807663,"DDS demands","Known Flow",465819.985910,111508.594553,,0.000000,,,-10.509999,,,,,,,,-9.398229,-10.509999,,"",,,"C3  PROFILE",,,,,,,
"82005700000125","Nodes","125",21.000000,41.320902,"DDS demands","Known Flow",465844.582917,111645.351590,,0.000000,,,,,,,-7.699999,,,,-6.885477,-7.699999,,"",,,,,,,"D1 PROFILE",,,
"82005700004116","Nodes","4116",21.000000,41.372605,"Default Known Flow Node","Known Flow",465922.056938,111594.211576,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000174","Nodes","174",21.000000,41.255465,"Default Known Flow Node","Known Flow",465930.242940,111515.811555,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000173","Nodes","173",21.000000,41.442423,"DDS demands","Known Flow",465910.445934,111676.753598,,0.000000,,,,,,,-3.960000,,,,-3.541102,-3.960000,,"",,,,,,,"D1 PROFILE",,,
"82005700000400","Nodes","400",21.000000,41.847843,"DDS demands","Known Flow",465659.607866,111752.652619,,0.000000,,,,,,,-3.079999,,,,-2.754191,-3.079999,,"",,,,,,,"D1 PROFILE",,,
"82005700004121","Nodes","4121",21.000000,49.749338,"Default Known Flow Node","Known Flow",465997.571530,111965.522004,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000016","Nodes","16",21.000000,45.055259,"DDS demands","Known Flow",466312.218185,111539.145410,,0.000000,,,,,,,-12.180000,,,,-10.891574,-12.180000,,"",,,,,,,"D1 PROFILE",,,
"82005700000012","Nodes","12",21.000000,44.605156,"DDS demands","Known Flow",466452.444007,111503.343317,,0.000000,,,,,,,-0.419999,,,,-0.375571,-0.419999,,"",,,,,,,"D1 PROFILE",,,
"82005700000129","Nodes","129",21.000000,44.115468,"DDS demands","Known Flow",466119.670083,111502.972510,,0.000000,,,,,,,-1.729999,,,,-1.546996,-1.729999,,"",,,,,,,"D1 PROFILE",,,
"82005700000059","Nodes","59",21.000000,49.787298,"DDS demands","Known Flow",466004.294212,111957.322548,,0.000000,-2.599999,,,-1.549999,,,-9.569999,,,,-12.268669,-13.719999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,
"82005700000026","Nodes","26",21.000000,43.309182,"DDS demands","Known Flow",466103.163015,111601.367662,,0.000000,,,,,,,-0.860000,,,,-0.769027,-0.860000,,"",,,,,,,"D1 PROFILE",,,
"82005700004132","Nodes","4132",21.000000,44.117782,"Default Known Flow Node","Known Flow",466123.055082,111507.493433,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004131","Nodes","4131",21.000000,44.119767,"Default Known Flow Node","Known Flow",466121.210018,111503.361971,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000196","Nodes","196",21.000000,45.488842,"DDS demands","Known Flow",466153.223837,111629.708149,,0.000000,,,,,,,-3.720000,,,,-3.326490,-3.720000,,"",,,,,,,"D1 PROFILE",,,
"82005700000024","Nodes","24",21.000000,45.842025,"DDS demands","Known Flow",466210.721016,111676.290598,,0.000000,,,,,,,-5.739999,,,,-5.132810,-5.739999,,"",,,,,,,"D1 PROFILE",,,
"82005700000243","Nodes","243",21.000000,47.108713,"DDS demands","Known Flow",466021.863841,111821.039997,,0.000000,,,,,,,-5.619999,,,,-5.025504,-5.619999,,"",,,,,,,"D1 PROFILE",,,
"82005700000241","Nodes","241",21.000000,47.201705,"DDS demands","Known Flow",466038.246969,111780.876627,,0.000000,,,,,,,-5.059999,,,,-4.524742,-5.059999,,"",,,,,,,"D1 PROFILE",,,
"82005700000238","Nodes","P08117657, Newlands, 13.38",22.999998,47.331059,"CSEP DDS Matched","Known Flow",466120.226525,111798.019439,,0.000000,,,,,,,-2.200000,-13.380000,,,-13.931915,-15.580000,,"",,,,,,,"D1 PROFILE","DC PROFILE",,
"82005700000033","Nodes","33",21.000000,46.631622,"DDS demands","Known Flow",466151.051177,111753.945416,,0.000000,,,,,,,-0.669999,,,,-0.599125,-0.669999,,"",,,,,,,"D1 PROFILE",,,
"82005700000008","Nodes","Ashling Gardens DG, No Clocks/Constant, Site ID 1296",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",466006.938961,111932.737668,,999998.967025,,,,,,,,,,,1772.456086,1982.129991,,"",,,,,,,,,,
"82005700000446","Nodes","446",21.000000,49.880660,"Default Known Flow Node","Known Flow",466015.919792,111940.936267,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000027","Nodes","27",21.000000,42.735766,"DDS demands","Known Flow",466101.953987,111580.695572,,0.000000,,-25.270000,,,,,-1.460000,,,,-23.902445,-26.730000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,
"82005700000025","Nodes","25",21.000000,45.301748,"DDS demands","Known Flow",466150.167068,111630.242392,,0.000000,,,,,,,-5.659999,,,,-5.061273,-5.659999,,"",,,,,,,"D1 PROFILE",,,
"82005700000285","Nodes","P00061419, Geranium Nursery, 36.74",24.000000,45.697786,"CSEP DDS Matched","Known Flow",466227.851366,111652.927045,,0.000000,,,,,,-19.580000,-9.180000,-17.159999,,,-41.062487,-45.920001,,"",,,,,,"","D1 PROFILE","DC PROFILE",,
"82005700000239","Nodes","239",21.000000,47.205679,"DDS demands","Known Flow",466040.601047,111779.307242,,0.000000,,,,,,,-3.140000,,,,-2.807844,-3.140000,,"",,,,,,,"D1 PROFILE",,,
"82005700000242","Nodes","242",21.000000,47.195195,"DDS demands","Known Flow",466033.121968,111801.753632,,0.000000,,,,,,,-1.890000,,,,-1.690071,-1.890000,,"",,,,,,,"D1 PROFILE",,,
"82005700000237","Nodes","237",21.000000,47.392452,"DDS demands","Known Flow",466115.712990,111800.602632,,0.000000,,,,,,,-3.749999,,,,-3.353317,-3.749999,,"",,,,,,,"D1 PROFILE",,,
"82005700000240","Nodes","240",21.000000,47.164554,"DDS demands","Known Flow",466034.747968,111759.626621,,0.000000,,,,,,,-1.039999,,,,-0.929986,-1.039999,,"",,,,,,,"D1 PROFILE",,,
"82005700000236","Nodes","236",21.000000,47.699118,"DDS demands","Known Flow",466103.372987,111821.376638,,0.000000,,-6.900000,,,,,-14.689999,,,,-19.306165,-21.589999,,"",,"",,,,,"D1 PROFILE",,,
"82005700000034","Nodes","34",21.000000,46.403021,"Default Known Flow Node","Known Flow",466169.333053,111732.945517,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000253","Nodes","253",21.000000,44.334514,"DDS demands","Known Flow",466407.157902,111767.186421,,0.000000,,,,,,,-6.220000,,,,-5.562035,-6.220000,,"",,,,,,,"D1 PROFILE",,,
"82005700000254","Nodes","254",21.000000,44.339392,"DDS demands","Known Flow",466439.108078,111798.258631,,0.000000,,,,,,,-2.529999,,,,-2.262371,-2.529999,,"",,,,,,,"D1 PROFILE",,,
"82005700000255","Nodes","255",21.000000,44.336376,"DDS demands","Known Flow",466445.653080,111785.942628,,0.000000,,,,,,,-2.650000,,,,-2.369677,-2.650000,,"",,,,,,,"D1 PROFILE",,,
"82005700000251","Nodes","251",21.000000,44.414873,"DDS demands","Known Flow",466437.748078,111724.752611,,0.000000,,,,,,,-5.590000,,,,-4.998678,-5.590000,,"",,,,,,,"D1 PROFILE",,,
"82005700000252","Nodes","252",21.000000,44.414873,"Default Known Flow Node","Known Flow",466441.537208,111729.463422,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000110","Nodes","110",21.000000,44.531244,"DDS demands","Known Flow",466478.719832,111692.797771,,0.000000,,,,,,,-2.160000,,,,-1.931510,-2.160000,,"",,,,,,,"D1 PROFILE",,,
"82005700000130","Nodes","130",21.000000,44.093930,"DDS demands","Known Flow",466102.723987,111479.074545,,0.000000,,,,,,,-2.529999,,,,-2.262371,-2.529999,,"",,,,,,,"D1 PROFILE",,,
"82005700000013","Nodes","13",21.000000,44.334773,"DDS demands","Known Flow",466497.352094,111575.276571,,0.000000,,,,,,,-8.100000,,,,-7.243165,-8.100000,,"",,,,,,,"D1 PROFILE",,,
"82005700000156","Nodes","156",21.000000,43.684466,"DDS demands","Known Flow",466525.395405,111567.988232,,0.000000,,,,,,,-4.860000,,,,-4.345898,-4.860000,,"",,,,,,,"D1 PROFILE",,,
"82005700000198","Nodes","198",21.000000,44.608377,"DDS demands","Known Flow",466561.680829,111826.114350,,0.000000,,,,,,,-1.739999,,,,-1.555939,-1.739999,,"",,,,,,,"D1 PROFILE",,,
"82005700000112","Nodes","P00038389, Mill Close, 14.68",22.999998,44.282487,"CSEP DDS Matched","Known Flow",466595.575121,111658.765593,,0.000000,,,,,,,-8.279999,-14.680000,,,-20.531243,-22.960000,,"",,,,,,,"D1 PROFILE","DC PROFILE",,
"82005700000280","Nodes","280",21.000000,43.715288,"DDS demands","Known Flow",466613.373518,111714.918195,,0.000000,,,,,,,-2.789999,,,,-2.494867,-2.789999,,"",,,,,,,"D1 PROFILE",,,
"82005700000281","Nodes","281",21.000000,43.690960,"DDS demands","Known Flow",466606.105124,111718.132610,,0.000000,,,,,,,-5.519999,,,,-4.936082,-5.519999,,"",,,,,,,"D1 PROFILE",,,
"82005700004152","Nodes","4152",21.000000,44.495524,"Default Known Flow Node","Known Flow",466928.458211,111762.875622,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000043","Nodes","43",21.000000,44.495524,"DDS demands","Known Flow",466929.272212,111759.183621,,0.000000,,,,,,,-4.949999,,,,-4.426378,-4.949999,,"",,,,,,,"D1 PROFILE",,,
"82005700000157","Nodes","157",21.000000,43.521989,"DDS demands","Known Flow",466541.327191,111564.588970,,0.000000,,,,,,,-8.869999,,,,-7.931712,-8.869999,,"",,,,,,,"D1 PROFILE",,,
"82005700000039","Nodes","39",21.000000,44.612084,"DDS demands","Known Flow",466550.135426,111829.516799,,0.000000,,,,,,,-13.020000,,,,-11.642717,-13.020000,,"",,,,,,,"D1 PROFILE",,,
"82005700000283","Nodes","283",21.000000,44.609972,"Default Known Flow Node","Known Flow",466556.702110,111827.477639,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000284","Nodes","284",21.000000,44.606816,"DDS demands","Known Flow",466561.147112,111848.307645,,0.000000,,,,,,,-0.860000,,,,-0.769027,-0.860000,,"",,,,,,,"D1 PROFILE",,,
"82005700000278","Nodes","278",21.000000,43.480183,"DDS demands","Known Flow",466554.588485,111555.972745,,0.000000,,,,,,,-3.039999,,,,-2.718422,-3.039999,,"",,,,,,,"D1 PROFILE",,,
"82005700000279","Nodes","279",21.000000,43.465355,"DDS demands","Known Flow",466582.103117,111553.776565,,0.000000,,,,,,,-2.779999,,,,-2.485925,-2.779999,,"",,,,,,,"D1 PROFILE",,,
"82005700000282","Nodes","282",21.000000,44.564064,"DDS demands","Known Flow",466565.450237,111824.925343,,0.000000,,,,,,,-5.909999,,,,-5.284827,-5.909999,,"",,,,,,,"D1 PROFILE",,,
"82005700000040","Nodes","40",21.000000,44.628745,"DDS demands","Known Flow",466537.512105,111953.577674,,0.000000,,,-1.159999,,,,-8.380000,,,,-8.530839,-9.540000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,
"82005700000042","Nodes","42",21.000000,44.508227,"DDS demands","Known Flow",466700.012666,111785.247479,,0.000000,,,,,,,-4.460000,,,,-3.988211,-4.460000,,"",,,,,,,"D1 PROFILE",,,
"82005700000249","Nodes","249",21.000000,43.653217,"DDS demands","Known Flow",466626.176129,111724.337611,,0.000000,,,,,,,-2.990000,,,,-2.673711,-2.990000,,"",,,,,,,"D1 PROFILE",,,
"82005700000117","Nodes","117",21.000000,23.061320,"DDS demands","Known Flow",464415.394528,112461.215812,,0.000000,,,,,,,-1.700000,,,,-1.520170,-1.700000,,"",,,,,,,"D1 PROFILE",,,
"82005700000116","Nodes","116",21.000000,23.022593,"DDS demands","Known Flow",464430.820532,112457.361811,,0.000000,,,,,,,-1.240000,,,,-1.108830,-1.240000,,"",,,,,,,"D1 PROFILE",,,
"82005700000096","Nodes","96",21.000000,23.422783,"Default Known Flow Node","Known Flow",464459.351237,112431.520021,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000273","Nodes","273",21.000000,23.326861,"DDS demands","Known Flow",464445.221760,112380.600712,,0.000000,,,,,,,-6.520000,,,,-5.830300,-6.520000,,"",,,,,,,"D1 PROFILE",,,
"82005700000095","Nodes","95",21.000000,23.422903,"DDS demands","Known Flow",464465.994566,112458.245702,,0.000000,,,,,,,-4.289999,,,,-3.836194,-4.289999,,"",,,,,,,"D1 PROFILE",,,
"82005700000115","Nodes","115",21.000000,23.030327,"DDS demands","Known Flow",464432.706666,112464.744554,,0.000000,,,,,,,-2.609999,,,,-2.333908,-2.609999,,"",,,,,,,"D1 PROFILE",,,
"82005700000219","Nodes","219",21.000000,22.826627,"DDS demands","Known Flow",464421.668529,112374.933788,,0.000000,,,,,,,-13.040000,,,,-11.660601,-13.040000,,"",,,,,,,"D1 PROFILE",,,
"82005700000274","Nodes","274",21.000000,24.544489,"DDS demands","Known Flow",464523.394557,112354.779783,,0.000000,,,,,,,-7.360000,,,,-6.581443,-7.360000,,"",,,,,,,"D1 PROFILE",,,
"82005700004097","Nodes","4097",21.000000,26.599893,"Default Known Flow Node","Known Flow",464703.079606,112310.328771,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000153","Nodes","153",21.000000,26.599893,"DDS demands","Known Flow",464705.788403,112310.424976,,0.000000,,,,,,,-10.499999,,,,-9.389287,-10.499999,,"",,,,,,,"D1 PROFILE",,,
"82005700000081","Nodes","81",21.000000,26.908857,"DDS demands","Known Flow",464866.516650,112322.942774,,0.000000,,,,,,,-8.850000,,,,-7.913828,-8.850000,,"",,,,,,,"D1 PROFILE",,,
"82005700000182","Nodes","182",21.000000,27.120429,"DDS demands","Known Flow",464920.005219,112324.073655,,0.000000,-9.359999,,,,,,-4.500000,,,,-12.393860,-13.860000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,
"82005700000183","Nodes","183",21.000000,26.906703,"DDS demands","Known Flow",464866.398650,112314.062772,,0.000000,,,,,,,-2.720000,,,,-2.432272,-2.720000,,"",,,,,,,"D1 PROFILE",,,
"82005700000083","Nodes","83",21.000000,26.829673,"DDS demands","Known Flow",464855.412647,112238.241751,,0.000000,,,,,,,-0.880000,,-7.349999,,-7.359413,-8.230000,,"",,,,,,,"D1 PROFILE",,"I2 PROFILE",
"82005700004099","Nodes","4099",21.000000,27.138569,"DDS demands","Known Flow",464924.514666,112324.252775,,0.000000,,,,,,,-1.190000,,,,-1.064119,-1.190000,,"",,,,,,,"D1 PROFILE",,,
"82005700004098","Nodes","4098",21.000000,27.182309,"Default Known Flow Node","Known Flow",464914.639663,112353.897783,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000079","Nodes","79",21.000000,27.197311,"DDS demands","Known Flow",465003.490712,112326.597309,,0.000000,,,,,,,-30.660000,,,,-27.416721,-30.660000,,"",,,,,,,"D1 PROFILE",,,
"82005700000073","Nodes","73",21.000000,30.217098,"DDS demands","Known Flow",465139.324725,112113.947717,,0.000000,,,,,,,-13.270000,,,,-11.866272,-13.270000,,"",,,,,,,"D1 PROFILE",,,
"82005700000276","Nodes","276",21.000000,29.944350,"DDS demands","Known Flow",465152.084728,112162.217730,,0.000000,,,,,,,-3.599999,,,,-3.219184,-3.599999,,"",,,,,,,"D1 PROFILE",,,
"82005700000072","Nodes","72",21.000000,30.404974,"DDS demands","Known Flow",465211.560267,112145.318676,,0.000000,,,,,,,-1.129999,,,,-1.010466,-1.129999,,"",,,,,,,"D1 PROFILE",,,
"82005700000071","Nodes","71",21.000000,31.491742,"DDS demands","Known Flow",465245.050041,112109.913706,,0.000000,,,,,,,-4.330000,,,,-3.871963,-4.330000,,"",,,,,,,"D1 PROFILE",,,
"82005700000200","Nodes","200",21.000000,31.931695,"DDS demands","Known Flow",465267.094759,112052.443701,,0.000000,,,,,,,-4.280000,,,,-3.827252,-4.280000,,"",,,,,,,"D1 PROFILE",,,
"82005700004124","Nodes","4124",21.000000,36.089063,"Default Known Flow Node","Known Flow",465543.506433,112046.718128,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004123","Nodes","4123",21.000000,36.089063,"Default Known Flow Node","Known Flow",465536.471418,112032.722939,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000222","Nodes","222",21.000000,43.181119,"DDS demands","Known Flow",465571.252842,112179.568735,,0.000000,,,,,,,-3.020000,,,,-2.700538,-3.020000,,"",,,,,,,"D1 PROFILE",,,
"82005700004125","Nodes","4125",21.000000,36.238570,"Default Known Flow Node","Known Flow",465581.800845,112011.684689,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004126","Nodes","4126",21.000000,36.238570,"Default Known Flow Node","Known Flow",465582.851845,112009.020689,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000063","Nodes","63",21.000000,49.188846,"DDS demands","Known Flow",465832.918940,112058.413937,,0.000000,-24.190001,,,,,,-4.790000,,,,-25.914436,-28.980001,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,
"82005700000061","Nodes","61",21.000000,49.393130,"DDS demands","Known Flow",465906.590710,112039.433331,,0.000000,-2.740000,,,-4.460000,,,-18.610000,,,,-23.079764,-25.809999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,
"82005700000448","Nodes","448",21.000000,36.175771,"Default Known Flow Node","Known Flow",465567.791841,112037.550696,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000067","Nodes","P00053939, Hartsfield House, 10.34",22.999998,36.399662,"CSEP DDS Matched","Known Flow",465579.496844,112035.393696,,0.000000,,,,-6.170000,,,-15.599999,-10.339999,,,-28.713337,-32.109999,,"",,,,"C4 PROFILE",,,"D1 PROFILE","DC PROFILE",,
"82005700000223","Nodes","223",21.000000,43.169505,"DDS demands","Known Flow",465582.343845,112154.004728,,0.000000,,,,,,,-2.170000,,,,-1.940452,-2.170000,,"",,,,,,,"D1 PROFILE",,,
"82005700000066","Nodes","66",21.000000,42.036597,"DDS demands","Known Flow",465679.544167,112036.303420,,0.000000,-3.530000,-19.000000,,,,,-2.980000,,,,-22.811498,-25.510000,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,
"82005700000221","Nodes","221",21.000000,43.244588,"DDS demands","Known Flow",465604.159085,112174.110440,,0.000000,,,,,,,-2.929999,,,,-2.620058,-2.929999,,"",,,,,,,"D1 PROFILE",,,
"82005700000226","Nodes","226",21.000000,43.192955,"DDS demands","Known Flow",465642.010861,112199.277740,,0.000000,,,,,,,-3.710000,,,,-3.317548,-3.710000,,"",,,,,,,"D1 PROFILE",,,
"82005700000224","Nodes","224",21.000000,43.192803,"DDS demands","Known Flow",465657.397866,112201.128741,,0.000000,,,,,,,-0.379999,,,,-0.339802,-0.379999,,"",,,,,,,"D1 PROFILE",,,
