"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82108100002340","Nodes","2340",21.000000,27.946371,"Default Known Flow Node","Known Flow",455561.593750,107299.562500,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000269","Nodes","269",21.000000,29.164704,"DDS demands","Known Flow",455603.750000,107253.000000,,0.000000,,,,,,-7.239999,,,-6.000000,,,,-11.839445,-13.239999,,"",,,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"82108100002478","Nodes","2478",21.000000,30.170612,"DDS demands","Known Flow",455649.781250,107202.382812,,0.000000,,,,,,-2.809999,,,,,,,-2.512752,-2.809999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000250","Nodes","250",21.000000,30.630069,"DDS demands","Known Flow",455668.750000,107183.632812,,0.000000,,,,,,-10.029999,,,,,,,-8.969005,-10.029999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000232","Nodes","232",21.000000,31.902192,"DDS demands","Known Flow",455804.375000,107077.750000,,0.000000,,,,,,-5.389999,,,,,,,-4.819834,-5.389999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002174","Nodes","CSEP FAREHAM PARK ROAD P07114882/1",22.999998,31.245271,"CSEP Unmatched","Known Flow",455720.349795,107112.484121,,0.000000,,,,,,,-14.399999,,,,,,-12.876737,-14.399999,,"",,,,,,,"",,,,,
"82108100000231","Nodes","231",21.000000,31.797155,"DDS demands","Known Flow",455780.625000,107055.250000,,0.000000,,,,,,-0.829999,,,,,,,-0.742200,-0.829999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002176","Nodes","2176",21.000000,32.264541,"Default Known Flow Node","Known Flow",455829.375000,107061.882812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002177","Nodes","2177",21.000000,32.351634,"Default Known Flow Node","Known Flow",455834.625000,107058.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001235","Nodes","1235",21.000000,34.328275,"DDS demands","Known Flow",455965.656250,106989.640625,,0.000000,,,,,,-13.899999,,,,,,,-12.429627,-13.899999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002178","Nodes","2178",21.000000,36.244586,"DDS demands","Known Flow",456093.375000,106937.132812,,0.000000,,,,,,-9.899999,,,,,,,-8.852757,-9.899999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002179","Nodes","2179",21.000000,36.870802,"DDS demands","Known Flow",456127.375000,106922.750000,,0.000000,,,,,,-9.000000,,,,,,,-8.047961,-9.000000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001147","Nodes","1147",21.000000,36.612510,"Default Known Flow Node","Known Flow",456112.093750,106929.296875,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002275","Nodes","2275",21.000000,26.869799,"DDS demands","Known Flow",458545.406250,105899.640625,,0.000000,,,,,,-1.649999,,,,,,,-1.475459,-1.649999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002276","Nodes","2276",21.000000,26.854553,"DDS demands","Known Flow",458499.468750,105906.773437,,0.000000,,,,,,-3.299999,,,,,,,-2.950918,-3.299999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002585","Nodes","2585",21.000000,36.788668,"Default Known Flow Node","Known Flow",457913.750000,106068.687500,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001996","Nodes","1996",21.000000,36.788668,"DDS demands","Known Flow",457934.750000,106044.500000,,0.000000,-16.819999,,,,,-4.130000,,,,,,,-18.733864,-20.950000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82108100001576","Nodes","1576",21.000000,23.437171,"DDS demands","Known Flow",458084.375000,106742.632812,,0.000000,,-32.650001,,,,-3.079999,,,,,,,-31.950406,-35.730002,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"82108100002476","Nodes","2476",21.000000,23.635675,"DDS demands","Known Flow",457962.343750,106682.343750,,0.000000,0.000000,,,,,-45.459997,,,,,,,-40.651145,-45.459997,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82108100000542","Nodes","542",21.000000,23.778481,"DDS demands","Known Flow",457789.875000,106630.250000,,0.000000,-6.000000,,-2.619999,,,-19.059998,,,,,,,-24.751950,-27.679999,,"","C1 PROFILE",,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"82108100000545","Nodes","545",21.000000,23.781056,"DDS demands","Known Flow",457784.125000,106628.882812,,0.000000,,,-2.529999,,,-27.250000,,,,,,,-26.629810,-29.780000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"82108100008002","Nodes","8002",21.000000,23.968745,"Default Known Flow Node","Known Flow",457813.687500,106471.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000549","Nodes","549",21.000000,23.991136,"DDS demands","Known Flow",457815.125000,106460.000000,,0.000000,,,,,,-2.470000,,,,,,,-2.208718,-2.470000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001007","Nodes","1007",21.000000,34.356344,"DDS demands","Known Flow",457808.750000,105688.250000,,0.000000,,,,,,-4.249999,,,,,,,-3.800425,-4.249999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001009","Nodes","1009",21.000000,34.356258,"Default Known Flow Node","Known Flow",457809.125000,105679.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001006","Nodes","1006",21.000000,34.416529,"DDS demands","Known Flow",457736.750000,105631.250000,,0.000000,,,,,,,,,-2.509999,,,,-2.244486,-2.509999,,"",,,,,,,,,"I2 PROFILE",,,
"82108100002294","Nodes","2294",21.000000,34.531760,"Default Known Flow Node","Known Flow",457670.250000,105370.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-17502","Nodes","-17502",21.000000,35.818910,"Default Known Flow Node","Known Flow",457598.750000,105296.882812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000822","Nodes","822",21.000000,34.876165,"DDS demands","Known Flow",457680.750000,105281.476562,,0.000000,,,,,,-29.340001,,,,,,,-26.236353,-29.340001,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001271","Nodes","1271",21.000000,33.921058,"DDS demands","Known Flow",457805.875000,105213.500000,,0.000000,,,,,,-8.169999,,,,,,,-7.305760,-8.169999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001273","Nodes","1273",21.000000,33.995918,"DDS demands","Known Flow",457776.250000,104999.382812,,0.000000,,,,,,-15.319999,,,,,,,-13.699417,-15.319999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002469","Nodes","2469",21.000000,33.994145,"Default Known Flow Node","Known Flow",457826.750000,104857.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000824","Nodes","824",21.000000,34.490713,"DDS demands","Known Flow",457714.500000,105129.632812,,0.000000,,,,,,-11.310000,,,,,,,-10.113604,-11.310000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001272","Nodes","1272",21.000000,34.111759,"DDS demands","Known Flow",457769.031250,104995.382812,,0.000000,,,,,,-15.319999,,,,,,,-13.699417,-15.319999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002517","Nodes","2517",21.000000,53.497860,"DDS demands","Known Flow",457404.187500,104294.101562,,0.000000,-18.389999,,,-5.110000,,,,,-5.820000,,,,-26.218468,-29.319999,,"","C1 PROFILE",,,"C4 PROFILE",,,,,"I2 PROFILE",,,
"82108100000019","Nodes","19, ""COLLINGWOOD RETAIL CENTRE""",21.000000,55.000000,"Default Known Pressure Node","Known Pressure",457390.750000,104451.250000,,121.000003,,,,,,,,,,,,,77.877423,87.089996,,"",,,,,,,,,,,,
"82108100002449","Nodes","2449",21.000000,54.306238,"Default Known Flow Node","Known Flow",457392.750000,104448.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002450","Nodes","2450",21.000000,47.657028,"DDS demands","Known Flow",457437.625000,104448.132812,,0.000000,-7.760000,,,,,,,,-20.549999,,,,-25.315308,-28.309999,,"","C1 PROFILE",,,,,,,,"I2 PROFILE",,,
"82108100002433","Nodes","2433",21.000000,36.820053,"DDS demands","Known Flow",457414.625000,105048.882812,,0.000000,,,,,,,,,-2.650000,,,,-2.369677,-2.650000,,"",,,,,,,,,"I2 PROFILE",,,
"82108100002432","Nodes","2432",21.000000,37.695458,"DDS demands","Known Flow",457412.468750,105013.531250,,0.000000,-7.809999,,,-6.340000,,,,,-23.660000,,,,-33.810378,-37.810002,,"","C1 PROFILE",,,"C4 PROFILE",,,,,"I2 PROFILE",,,
"82108100000017","Nodes","17, ""PALMERSTON BUSINESS PARK - 17/ PL05D""",21.000000,38.000000,"Default Known Pressure Node","Known Pressure",457419.875000,105013.500000,,276.999991,,,,,,,,,,,,,97.729069,109.289999,,"",,,,,,,,,,,,
"821081-15975","Nodes","-15975",21.000000,36.838250,"Default Known Flow Node","Known Flow",456816.750000,104866.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-15974","Nodes","-15974",21.000000,36.968006,"Default Known Flow Node","Known Flow",456802.250000,104880.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001268","Nodes","1268",21.000000,33.562617,"DDS demands","Known Flow",456902.218750,105056.882812,,0.000000,,,,,,-14.560000,,,,,,,-13.019812,-14.560000,,"",,,,,,"D1 PROFILE",,,,,,
"821081-16064","Nodes","-16064",21.000000,32.428874,"Default Known Flow Node","Known Flow",456927.750000,105162.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002052","Nodes","2052",21.000000,33.455771,"DDS demands","Known Flow",456707.500000,104961.132812,,0.000000,,,,,,-2.720000,,,,,,,-2.432272,-2.720000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002053","Nodes","2053",21.000000,33.386821,"DDS demands","Known Flow",456688.781250,104944.453125,,0.000000,,,,,,-1.860000,,,,,,,-1.663245,-1.860000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002054","Nodes","2054",21.000000,33.262766,"DDS demands","Known Flow",456621.000000,104991.250000,,0.000000,,,,,,-3.280000,,,,,,,-2.933034,-3.280000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001002","Nodes","1002",21.000000,35.128157,"DDS demands","Known Flow",457452.625000,105339.132812,,0.000000,,,,,,-3.039999,,,,,,,-2.718422,-3.039999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001720","Nodes","1720",21.000000,35.576949,"DDS demands","Known Flow",457428.187500,105294.000000,,0.000000,,,,,,-3.400000,,,,,,,-3.040340,-3.400000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001004","Nodes","1004",21.000000,36.017309,"DDS demands","Known Flow",457452.750000,105245.500000,,0.000000,,,,,,-4.019999,,,,,,,-3.594755,-4.019999,,"",,,,,,"D1 PROFILE",,,,,,
"821081-16665","Nodes","-16665",21.000000,31.852768,"Default Known Flow Node","Known Flow",457286.250000,105727.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000871","Nodes","871",21.000000,31.895816,"Default Known Flow Node","Known Flow",457267.500000,105692.632812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-16666","Nodes","-16666",21.000000,31.852768,"Default Known Flow Node","Known Flow",457298.750000,105732.382812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000875","Nodes","875",21.000000,28.575121,"DDS demands","Known Flow",457344.125000,105772.250000,,0.000000,,,,,,-3.609999,,,,,,,-3.228126,-3.609999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000876","Nodes","876",21.000000,28.453426,"DDS demands","Known Flow",457352.218750,105820.000000,,0.000000,,,,,,-3.849999,,,,,,,-3.442738,-3.849999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000877","Nodes","877",21.000000,28.469385,"DDS demands","Known Flow",457403.000000,105822.632812,,0.000000,,,,,,-13.399999,,,,,,,-11.982519,-13.399999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000862","Nodes","862",21.000000,32.499976,"DDS demands","Known Flow",457450.375000,105607.250000,,0.000000,,,,,,-6.760000,,,,,,,-6.044912,-6.760000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000864","Nodes","864",21.000000,32.497543,"DDS demands","Known Flow",457442.281250,105604.632812,,0.000000,,,,,,-5.919999,,,,,,,-5.293770,-5.919999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000858","Nodes","858",21.000000,32.307051,"DDS demands","Known Flow",457415.406250,105776.250000,,0.000000,,,,,,-6.229999,,,,,,,-5.570977,-6.229999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000859","Nodes","859",21.000000,29.240896,"DDS demands","Known Flow",457423.750000,105775.882812,,0.000000,,,,,,-7.089999,,,,,,,-6.340004,-7.089999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002415","Nodes","2415",21.000000,32.145885,"Default Known Flow Node","Known Flow",456617.250000,105648.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001620","Nodes","1620",21.000000,31.447264,"DDS demands","Known Flow",456727.062500,105609.132812,,0.000000,,,,,,-15.779999,,,,,,,-14.110758,-15.779999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000757","Nodes","757",21.000000,31.179538,"DDS demands","Known Flow",456785.625000,105584.750000,,0.000000,,,,,,-5.290000,,,,,,,-4.730413,-5.290000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000729","Nodes","729",21.000000,30.734975,"DDS demands","Known Flow",456681.250000,105280.882812,,0.000000,,,,,,-12.380000,,,,,,,-11.070417,-12.380000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001267","Nodes","1267",21.000000,30.215411,"DDS demands","Known Flow",456743.000000,105433.132812,,0.000000,,,,,,-12.449999,,,,,,,-11.133012,-12.449999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001450","Nodes","1450",21.000000,30.130603,"DDS demands","Known Flow",456756.750000,105474.750000,,0.000000,,-130.979993,,,,-10.660000,,,,,,,-126.657020,-141.639997,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"82108100000719","Nodes","719",21.000000,31.786996,"DDS demands","Known Flow",456689.843750,105180.000000,,0.000000,,,,,,-5.010000,,,,,,,-4.480031,-5.010000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000718","Nodes","718",21.000000,31.835814,"DDS demands","Known Flow",456746.000000,105153.250000,,0.000000,,,,,,-1.129999,,,,,,,-1.010466,-1.129999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000758","Nodes","758",21.000000,31.188785,"DDS demands","Known Flow",456788.625000,105591.000000,,0.000000,,,,,,-3.960000,,,,,,,-3.541102,-3.960000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002256","Nodes","2256",21.000000,31.175188,"DDS demands","Known Flow",456805.000000,105591.437500,,0.000000,,,,,,-2.369999,,,,,,,-2.119296,-2.369999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000753","Nodes","753",21.000000,31.166819,"DDS demands","Known Flow",456810.500000,105581.500000,,0.000000,,,,,,-6.000000,,,,,,,-5.365307,-6.000000,,"",,,,,,"D1 PROFILE",,,,,,
"821081-16105","Nodes","-16105",21.000000,35.235861,"Default Known Flow Node","Known Flow",456851.000000,105996.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001264","Nodes","1264",21.000000,34.903987,"DDS demands","Known Flow",456900.218750,105893.562500,,0.000000,-2.910000,,,,,-14.949999,,,,,,,-15.970731,-17.860000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82108100000774","Nodes","774",21.000000,34.622718,"DDS demands","Known Flow",457070.000000,105636.750000,,0.000000,,,,,,-9.590000,,,,,,,-8.575549,-9.590000,,"",,,,,,"D1 PROFILE",,,,,,
"821081-16659","Nodes","-16659",21.000000,33.712389,"Default Known Flow Node","Known Flow",457104.750000,105778.382812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000759","Nodes","759",21.000000,32.531513,"DDS demands","Known Flow",456641.750000,105712.250000,,0.000000,,,,,,-6.119999,,,,,,,-5.472613,-6.119999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001621","Nodes","1621",21.000000,31.503847,"DDS demands","Known Flow",456730.281250,105615.843750,,0.000000,,,,,,-9.270000,,,,,,,-8.289400,-9.270000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001956","Nodes","1956",21.000000,24.416605,"DDS demands","Known Flow",456103.250000,105958.000000,,0.000000,,,,,,-3.810000,,,,,,,-3.406970,-3.810000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001616","Nodes","1616",21.000000,24.740427,"DDS demands","Known Flow",456122.250000,105960.820312,,0.000000,,,,,,-9.310000,,,,,,,-8.325168,-9.310000,,"",,,,,,"D1 PROFILE",,,,,,
"821081-15065","Nodes","-15065",21.000000,25.745858,"Default Known Flow Node","Known Flow",456147.750000,105964.382812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001611","Nodes","1611",21.000000,28.817429,"DDS demands","Known Flow",456209.375000,105966.382812,,0.000000,,,,,,-4.030000,,,,,,,-3.603698,-4.030000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001612","Nodes","1612",21.000000,28.499934,"Default Known Flow Node","Known Flow",456203.687500,105989.132812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001613","Nodes","1613",21.000000,28.468315,"DDS demands","Known Flow",456203.125000,105991.382812,,0.000000,,,,,,-3.599999,,,,,,,-3.219184,-3.599999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001609","Nodes","1609",21.000000,30.322951,"DDS demands","Known Flow",455129.875000,105880.500000,,0.000000,,,,,,-1.770000,,,,,,,-1.582765,-1.770000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001608","Nodes","1608",21.000000,30.192397,"DDS demands","Known Flow",455144.500000,105867.906250,,0.000000,,,,,,-2.650000,,,,,,,-2.369677,-2.650000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001607","Nodes","1607",21.000000,30.337634,"DDS demands","Known Flow",455155.750000,105885.882812,,0.000000,,,,,,-4.610000,,,,,,,-4.122344,-4.610000,,"",,,,,,"D1 PROFILE",,,,,,
"821081-12824","Nodes","-12824",21.000000,29.593824,"Default Known Flow Node","Known Flow",454623.875000,105524.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000584","Nodes","584",21.000000,29.188392,"DDS demands","Known Flow",454647.281250,105473.750000,,0.000000,,,,,,-13.390000,,,,,,,-11.973577,-13.390000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001370","Nodes","1370",21.000000,28.516070,"DDS demands","Known Flow",454713.500000,105353.500000,,0.000000,,,,,,-6.929999,,,,,,,-6.196929,-6.929999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000583","Nodes","583",21.000000,31.058250,"DDS demands","Known Flow",454628.625000,105756.500000,,0.000000,,-22.000000,,,,-24.910000,,,,,,,-41.947765,-46.910001,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"82108100001269","Nodes","1269",21.000000,30.173739,"DDS demands","Known Flow",454597.406250,105628.000000,,0.000000,,,-4.130000,,,-24.000000,,,,,,,-25.154350,-28.129999,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"82108100000765","Nodes","765",21.000000,34.847656,"DDS demands","Known Flow",456877.625000,105927.632812,,0.000000,-0.860000,,,-6.370000,,-2.609999,,,,,,,-8.799103,-9.840000,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"82108100001519","Nodes","P12128651, WESTLEY GROVE, -14.03",22.999998,33.527810,"CSEP Unmatched","Known Flow",456786.906250,105957.296875,,0.000000,,,,,,-14.609999,,,,,-14.029999,,-25.610399,-28.639999,,"",,,,,,"D1 PROFILE",,,,,"DC PROFILE",
"82108100001771","Nodes","1771",21.000000,33.482997,"DDS demands","Known Flow",456825.750000,105797.500000,,0.000000,,,,,,-4.860000,,,,,,,-4.345898,-4.860000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000510","Nodes","510",21.000000,26.895877,"DDS demands","Known Flow",457382.625000,106145.500000,,0.000000,,,,,,-7.129999,,,,,,,-6.375773,-7.129999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002269","Nodes","2269",21.000000,27.066647,"DDS demands","Known Flow",457382.625000,106177.117187,,0.000000,,,,,,-0.649999,,,,,,,-0.581241,-0.649999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002290","Nodes","2290",21.000000,27.143153,"DDS demands","Known Flow",457383.250000,106204.250000,,0.000000,-4.289999,,,,,,,,,,,,-3.836194,-4.289999,,"","C1 PROFILE",,,,,,,,,,,
"82108100002509","Nodes",,21.000000,30.793781,"DDS demands","Known Flow",457644.854948,104382.382865,,0.000000,,,,,,,,,-15.999999,,,,-14.307486,-15.999999,,"",,,,,,,,,"I2 PROFILE",,,
"82108100002349","Nodes","2349",21.000000,26.498789,"DDS demands","Known Flow",456982.687500,106514.796875,,0.000000,,,,,,-1.529999,,,,,,,-1.368153,-1.529999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000514","Nodes","514",21.000000,25.413202,"DDS demands","Known Flow",457656.750000,106206.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002313","Nodes","2313",21.000000,25.262002,"DDS demands","Known Flow",457620.500000,106206.203125,,0.000000,-11.270000,,,-15.319999,,-1.370000,,,,,,,-25.002332,-27.959998,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"821081-95065","Nodes","-95065",21.000000,25.134662,"Default Known Flow Node","Known Flow",457580.250000,106205.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000785","Nodes","785",21.000000,24.674225,"DDS demands","Known Flow",457598.250000,106067.750000,,0.000000,,,,,,-7.219999,,,,,,,-6.456253,-7.219999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000784","Nodes","784",21.000000,25.028497,"Default Known Flow Node","Known Flow",457660.562500,106055.007812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001995","Nodes","1995",21.000000,25.114219,"DDS demands","Known Flow",457661.375000,106068.632812,,0.000000,-1.909999,,,-3.270000,,-4.810000,,,,,,,-8.933236,-9.989999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"82108100002114","Nodes","2114",21.000000,30.496791,"DDS demands","Known Flow",457231.125000,106217.250000,,0.000000,-13.380000,,,,,,,,,,,,-11.964636,-13.380000,,"","C1 PROFILE",,,,,,,,,,,
"82108100002113","Nodes","2113",21.000000,29.223619,"DDS demands","Known Flow",457289.968750,106211.242187,,0.000000,-25.350000,-6.000000,,,,-10.090000,,,,,,,-37.056390,-41.440000,,"","C1 PROFILE","C2 PROFILE",,,,"D1 PROFILE",,,,,,
"82108100000039","Nodes","39",21.000000,35.967427,"DDS demands","Known Flow",456801.812500,106103.898437,,0.000000,,,,,,-9.980000,,,,,,,-8.924294,-9.980000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000766","Nodes","766",21.000000,35.239589,"DDS demands","Known Flow",456866.375000,106004.750000,,0.000000,,,,,,-13.369999,,,,,,,-11.955693,-13.369999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001701","Nodes","1701",21.000000,28.867081,"Default Known Flow Node","Known Flow",457097.000000,106249.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002419","Nodes","2419",21.000000,28.877222,"Default Known Flow Node","Known Flow",457112.968750,106253.453125,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000029","Nodes","29",21.000000,28.897381,"DDS demands","Known Flow",457142.000000,106239.632812,,0.000000,-2.519999,,,,,-4.849999,,,,,,,-6.590385,-7.369999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"821081-16144","Nodes","-16144",21.000000,33.357092,"Default Known Flow Node","Known Flow",456648.250000,106443.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000152","Nodes","152",21.000000,33.128208,"DDS demands","Known Flow",456602.875000,106464.976562,,0.000000,,,,,,-2.339999,,,,,,,-2.092469,-2.339999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002351","Nodes","2351",21.000000,33.080419,"DDS demands","Known Flow",456593.375000,106470.000000,,0.000000,,,,,,-6.540000,,,,,,,-5.848185,-6.540000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001942","Nodes","1942",21.000000,26.930321,"DDS demands","Known Flow",455057.593750,106112.000000,,0.000000,,,,,,-6.659999,,,,,,,-5.955491,-6.659999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001693","Nodes","1693",21.000000,26.927401,"DDS demands","Known Flow",455055.250000,106106.382812,,0.000000,,,,,,-0.839999,,,,,,,-0.751143,-0.839999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001068","Nodes","1068",21.000000,26.773760,"DDS demands","Known Flow",455121.250000,106106.000000,,0.000000,,,,,,-7.450000,,,,,,,-6.661923,-7.450000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000090","Nodes","90",21.000000,27.425063,"DDS demands","Known Flow",455091.250000,106239.750000,,0.000000,,,,,,-5.219999,,,,,,,-4.667817,-5.219999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001961","Nodes","1961",21.000000,30.397375,"DDS demands","Known Flow",455152.125000,105982.132812,,0.000000,,,,,,-12.700000,,,,,,,-11.356567,-12.700000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001262","Nodes","1262",21.000000,30.122392,"DDS demands","Known Flow",455320.093750,106015.062500,,0.000000,,,,,,-1.739999,,,,,,,-1.555939,-1.739999,,"",,,,,,"D1 PROFILE",,,,,,
