"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)"
"82011700000113","Nodes","OPR 113",21.000000,33.150640,"OPR","Known Flow",367740.800221,119243.877657,,0.000000,,,-4.010000,,,,-3.585814,-4.010000,,"",,,"D1 PROFILE",,,
"82011700000022","Nodes","P14135247, WHEATHILL WAY CSEP, 26.31 SCMH",21.000000,34.040053,"CSEP DDS Matched","Known Flow",367937.732275,119025.516598,,0.000000,,,,-26.310000,,,-23.526872,-26.310000,,"",,,,"DC PROFILE",,
"82011700000082","Nodes","82",21.000000,32.807324,"DDS demands","Known Flow",367754.731673,119421.360391,,0.000000,,,-5.899999,,,,-5.275885,-5.899999,,"",,,"D1 PROFILE",,,
"82011700008006","Nodes","8006",21.000000,32.807324,"Default Known Flow Node","Known Flow",367758.448226,119406.862702,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000081","Nodes","81",21.000000,32.762754,"DDS demands","Known Flow",367809.960356,119461.893475,,0.000000,,,-5.969999,,,,-5.338480,-5.969999,,"",,,"D1 PROFILE",,,
"82011700008007","Nodes","8007",21.000000,32.762754,"Default Known Flow Node","Known Flow",367815.078300,119442.295060,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000021","Nodes","21",21.000000,34.001745,"Default Known Flow Node","Known Flow",367930.239839,119022.490956,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700008009","Nodes","8009",21.000000,34.001745,"Default Known Flow Node","Known Flow",367933.375274,119014.814595,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700008010","Nodes","P14135363, WHEATHILL LANE CSEP, 60.09 SCMH",21.000000,31.244258,"CSEP DDS Matched","Known Flow",368048.746305,119067.796609,,0.000000,,,,-40.150001,,,-35.902850,-40.150001,,"",,,,"DC PROFILE",,
"82011700000114","Nodes","114",21.000000,32.841171,"DDS demands","Known Flow",367786.287234,119553.464742,,0.000000,,,-3.469999,,,,-3.102936,-3.469999,,"",,,"D1 PROFILE",,,
"82011700001011","Nodes","P08120077, Rosemary Street CP2, 14.58",22.999998,36.757595,"CSEP DDS Matched","Known Flow",367513.157302,118909.759715,,0.000000,,,,-14.579999,,,-13.037696,-14.579999,,"",,,,"DC PROFILE",,
"82011700000005","Nodes","5",21.000000,39.121932,"Default Known Flow Node","Known Flow",367525.375207,119046.927889,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000013","Nodes","13",21.000000,39.443898,"Default Known Flow Node","Known Flow",367211.048077,118962.607581,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001203","Nodes","1203",21.000000,37.475389,"Default Known Flow Node","Known Flow",367139.772058,118873.171557,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001205","Nodes","1205",21.000000,37.620442,"Default Known Flow Node","Known Flow",367060.102036,118817.801541,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001206","Nodes","1206",21.000000,37.794331,"Default Known Flow Node","Known Flow",366993.638018,118778.700531,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001209","Nodes","1209",21.000000,37.950865,"Default Known Flow Node","Known Flow",366987.803017,118942.285575,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001210","Nodes","1210",21.000000,37.940501,"DDS demands","Known Flow",366985.402016,118940.696575,,0.000000,,,-9.260000,,,,-8.280457,-9.260000,,"",,,"D1 PROFILE",,,
"82011700001225","Nodes","1225",21.000000,37.072024,"Default Known Flow Node","Known Flow",367238.773453,118691.188223,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001212","Nodes","1212",21.000000,37.217779,"Default Known Flow Node","Known Flow",367178.622068,118729.932518,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001213","Nodes","1213",21.000000,38.344236,"Default Known Flow Node","Known Flow",366967.601011,118975.142584,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001235","Nodes","1235",21.000000,38.344692,"DDS demands","Known Flow",366968.615521,118973.345339,,0.000000,,,-2.200000,,,,-1.967279,-2.200000,,"",,,"D1 PROFILE",,,
"82011700001222","Nodes","1222",21.000000,40.101084,"Default Known Flow Node","Known Flow",367317.495106,118905.760565,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001231","Nodes","1231",21.000000,37.388229,"Default Known Flow Node","Known Flow",367189.309071,118954.688579,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001234","Nodes","1234",21.000000,39.664941,"Default Known Flow Node","Known Flow",367318.981107,118932.196573,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001237","Nodes","1237",21.000000,37.536257,"Default Known Flow Node","Known Flow",367226.774082,118916.260568,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001238","Nodes","1238",21.000000,37.537202,"Default Known Flow Node","Known Flow",367227.708082,118916.621568,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001240","Nodes","1240",21.000000,33.136045,"Default Known Flow Node","Known Flow",367349.857115,118577.541476,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001241","Nodes","1241",21.000000,39.361114,"Default Known Flow Node","Known Flow",367271.185094,118990.317588,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001250","Nodes","1250",21.000000,39.260902,"Default Known Flow Node","Known Flow",367292.417867,118952.030768,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001243","Nodes","1243",21.000000,37.398639,"Default Known Flow Node","Known Flow",367188.570071,118928.862572,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001215","Nodes","1215",21.000000,37.668023,"DDS demands","Known Flow",367205.367076,118971.323583,,0.000000,,,-9.300000,,,,-8.316226,-9.300000,,"",,,"D1 PROFILE",,,
"82011700001253","Nodes","1253",21.000000,37.620442,"Default Known Flow Node","Known Flow",367067.060038,118823.552543,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001263","Nodes","1263",21.000000,38.022586,"Default Known Flow Node","Known Flow",366943.955005,119005.306592,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001264","Nodes","1264",21.000000,38.298480,"Default Known Flow Node","Known Flow",366964.192010,118979.398585,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001219","Nodes","1219",21.000000,39.357416,"Default Known Flow Node","Known Flow",367267.066093,118989.321588,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001249","Nodes","1249",21.000000,43.106246,"Default Known Flow Node","Known Flow",367361.181118,119073.782611,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001271","Nodes","1271",21.000000,44.908370,"Default Known Flow Node","Known Flow",367118.296052,119294.037671,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001272","Nodes","1272",21.000000,44.908370,"Default Known Flow Node","Known Flow",367119.720052,119289.678670,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001274","Nodes","1274",21.000000,38.539306,"DDS demands","Known Flow",366989.882017,118986.576587,,0.000000,,,-6.199999,,,,-5.544150,-6.199999,,"",,,"D1 PROFILE",,,
"82011700001285","Nodes","1285",21.000000,41.034299,"Default Known Flow Node","Known Flow",367185.154070,119031.534600,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001277","Nodes","1277",21.000000,45.080110,"Default Known Flow Node","Known Flow",367027.404027,119349.710686,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001278","Nodes","1278",21.000000,37.532500,"Default Known Flow Node","Known Flow",366900.741993,119061.938608,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001270","Nodes","1270",21.000000,44.371048,"Default Known Flow Node","Known Flow",367307.221103,119150.520632,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001287","Nodes","1287",21.000000,39.537667,"Default Known Flow Node","Known Flow",367360.107118,119032.872600,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001288","Nodes","1288",21.000000,39.537667,"Default Known Flow Node","Known Flow",367368.325120,119024.971598,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001290","Nodes","1290",21.000000,31.020345,"DDS demands","Known Flow",367578.629177,118617.612487,,0.000000,,,-9.069999,,,,-8.110555,-9.069999,,"",,,"D1 PROFILE",,,
"82011700001297","Nodes","1297",21.000000,22.727791,"Default Known Flow Node","Known Flow",367636.644193,118489.946452,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001298","Nodes","1298",21.000000,31.728288,"Default Known Flow Node","Known Flow",367487.562153,118639.721493,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001299","Nodes","1299",21.000000,31.728288,"Default Known Flow Node","Known Flow",367500.299156,118641.322493,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001302","Nodes","1302",21.000000,35.871414,"Default Known Flow Node","Known Flow",367585.359179,118895.955563,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001303","Nodes","1303",21.000000,35.871414,"Default Known Flow Node","Known Flow",367584.881179,118898.693563,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001306","Nodes","1306",21.000000,22.851373,"Default Known Flow Node","Known Flow",367591.446181,118501.770455,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001308","Nodes","1308",21.000000,23.571781,"DDS demands","Known Flow",367831.023246,118485.654451,,0.000000,,,-1.350000,,,,-1.207194,-1.350000,,"",,,"D1 PROFILE",,,
"82011700001309","Nodes","1309",21.000000,23.595744,"DDS demands","Known Flow",367834.551247,118491.834453,,0.000000,,,-5.030000,,,,-4.497916,-5.030000,,"",,,"D1 PROFILE",,,
"82011700001262","Nodes","1262",21.000000,31.513233,"DDS demands","Known Flow",367515.945160,118627.556490,,0.000000,-6.000000,,-2.339999,,,,-7.457777,-8.339999,,"","C1 PROFILE",,"D1 PROFILE",,,
"82011700001310","Nodes","1310",21.000000,31.730220,"Default Known Flow Node","Known Flow",367488.819153,118629.760490,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001316","Nodes","1316",21.000000,29.128677,"Default Known Flow Node","Known Flow",367712.685214,118758.215525,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001317","Nodes","1317",21.000000,29.128677,"Default Known Flow Node","Known Flow",367708.400213,118757.170525,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001318","Nodes","1318",21.000000,26.052547,"DDS demands","Known Flow",367820.708243,118656.485498,,0.000000,,,-5.630000,,,,-5.034446,-5.630000,,"",,,"D1 PROFILE",,,
"82011700001321","Nodes","1321",21.000000,35.269387,"Default Known Flow Node","Known Flow",367466.433147,118775.529530,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001369","Nodes","1369",21.000000,24.823595,"DDS demands","Known Flow",367745.377223,118549.330468,,0.000000,,,-2.970000,,,,-2.655827,-2.970000,,"",,,"D1 PROFILE",,,
"82011700001328","Nodes","1328",21.000000,23.469939,"Default Known Flow Node","Known Flow",367852.111252,118455.706443,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001291","Nodes","1291",21.000000,27.282220,"Default Known Flow Node","Known Flow",367751.842224,118643.991494,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001373","Nodes","1373",21.000000,26.384485,"Default Known Flow Node","Known Flow",367812.741987,118644.458246,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001331","Nodes","1331",21.000000,25.558779,"DDS demands","Known Flow",367869.765257,118578.130476,,0.000000,,,-3.059999,,,,-2.736306,-3.059999,,"",,,"D1 PROFILE",,,
"82011700001336","Nodes","1336",21.000000,23.541608,"Default Known Flow Node","Known Flow",367738.891221,118465.956446,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001342","Nodes","1342",21.000000,29.869405,"Default Known Flow Node","Known Flow",367706.134212,118789.048534,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001343","Nodes","1343",21.000000,29.913244,"Default Known Flow Node","Known Flow",367763.864228,118826.430544,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001344","Nodes","1344",21.000000,39.222214,"Default Known Flow Node","Known Flow",367463.654146,118985.435587,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001326","Nodes","1326",21.000000,35.277532,"Default Known Flow Node","Known Flow",367601.707184,118856.499552,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001347","Nodes","1347",21.000000,34.036761,"Default Known Flow Node","Known Flow",367669.539933,118968.783157,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001348","Nodes","1348",21.000000,34.036761,"Default Known Flow Node","Known Flow",367667.204201,118968.564582,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001356","Nodes","1356",21.000000,23.260580,"Default Known Flow Node","Known Flow",367636.923193,118545.084467,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001357","Nodes","1357",21.000000,31.725923,"Default Known Flow Node","Known Flow",367488.099153,118651.600496,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001358","Nodes","1358",21.000000,31.725923,"Default Known Flow Node","Known Flow",367489.235153,118653.789497,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001360","Nodes","1360",21.000000,27.464164,"DDS demands","Known Flow",367755.572225,118667.151500,,0.000000,,,-5.209999,,,,-4.658875,-5.209999,,"",,,"D1 PROFILE",,,
"82011700001361","Nodes","1361",21.000000,27.464164,"Default Known Flow Node","Known Flow",367816.266242,118720.972515,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001366","Nodes","1366",21.000000,29.128677,"Default Known Flow Node","Known Flow",367698.509210,118754.709524,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001368","Nodes","1368",21.000000,24.758720,"Default Known Flow Node","Known Flow",367754.624225,118519.329460,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001370","Nodes","1370",21.000000,34.036761,"Default Known Flow Node","Known Flow",367630.845191,118963.862581,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001329","Nodes","1329",21.000000,26.384485,"Default Known Flow Node","Known Flow",367813.385241,118646.392495,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001374","Nodes","1374",21.000000,28.155749,"Default Known Flow Node","Known Flow",367703.978603,118639.850049,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001375","Nodes","1375",21.000000,28.155749,"Default Known Flow Node","Known Flow",367702.509211,118644.611494,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001376","Nodes","1376",21.000000,28.155749,"Default Known Flow Node","Known Flow",367695.129209,118668.842501,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001295","Nodes","1295",21.000000,23.539149,"Default Known Flow Node","Known Flow",367735.814220,118465.344446,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001381","Nodes","1381",21.000000,28.956222,"DDS demands","Known Flow",367678.409204,118570.389474,,0.000000,,,-7.030000,,,,-6.286352,-7.030000,,"",,,"D1 PROFILE",,,
"82011700001387","Nodes","1387",21.000000,34.113169,"Default Known Flow Node","Known Flow",367878.956259,118993.899589,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001388","Nodes","1388",21.000000,31.124531,"Default Known Flow Node","Known Flow",367547.140169,119363.569690,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001397","Nodes","1397",21.000000,32.764568,"Default Known Flow Node","Known Flow",367803.386238,119489.411724,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001394","Nodes","1394",21.000000,39.253583,"Default Known Flow Node","Known Flow",367466.452147,118989.083588,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001395","Nodes","1395",21.000000,33.697545,"Default Known Flow Node","Known Flow",367712.791214,119094.963617,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001396","Nodes","1396",21.000000,33.697545,"Default Known Flow Node","Known Flow",367718.895215,119091.339616,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001398","Nodes","1398",21.000000,32.764568,"Default Known Flow Node","Known Flow",367807.182239,119490.477724,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001399","Nodes","1399",21.000000,39.121517,"Default Known Flow Node","Known Flow",367518.043161,119056.798606,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001400","Nodes","1400",21.000000,39.113548,"Default Known Flow Node","Known Flow",367519.562161,119058.218607,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001401","Nodes","1401",21.000000,33.700535,"Default Known Flow Node","Known Flow",367671.551203,119030.097599,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001402","Nodes","1402",21.000000,33.918376,"Default Known Flow Node","Known Flow",367709.562213,119038.354601,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001405","Nodes","1405",21.000000,39.125006,"Default Known Flow Node","Known Flow",367516.768160,119050.883605,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001411","Nodes","1411",21.000000,39.537667,"Default Known Flow Node","Known Flow",367374.032122,119017.965596,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001412","Nodes","1412",21.000000,40.921466,"Default Known Flow Node","Known Flow",367419.762134,119022.657597,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001280","Nodes","1280",21.000000,39.253899,"Default Known Flow Node","Known Flow",367465.047146,118987.252588,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001414","Nodes","1414",21.000000,39.408157,"Default Known Flow Node","Known Flow",367401.296129,118991.717589,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001415","Nodes","1415",21.000000,39.408157,"Default Known Flow Node","Known Flow",367402.474129,118992.943589,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001417","Nodes","1417",21.000000,39.058402,"Default Known Flow Node","Known Flow",367526.807163,119075.607612,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001421","Nodes","1421",21.000000,32.807324,"Default Known Flow Node","Known Flow",367755.032225,119419.240705,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001423","Nodes","1423",21.000000,39.017412,"Default Known Flow Node","Known Flow",367527.888163,119105.033620,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001424","Nodes","1424",21.000000,32.497329,"Default Known Flow Node","Known Flow",367612.425186,119359.581689,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001425","Nodes","1425",21.000000,32.802783,"Default Known Flow Node","Known Flow",367626.577190,119388.775697,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001435","Nodes","1435",21.000000,33.183589,"Default Known Flow Node","Known Flow",367661.969200,119204.455647,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001428","Nodes","1428",21.000000,39.537667,"Default Known Flow Node","Known Flow",367370.624121,119022.728597,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001430","Nodes","1430",21.000000,39.408157,"Default Known Flow Node","Known Flow",367410.043131,118985.666587,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001391","Nodes","1391",21.000000,32.762754,"Default Known Flow Node","Known Flow",367811.473241,119456.089715,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001434","Nodes","1434",21.000000,33.697545,"Default Known Flow Node","Known Flow",367711.343213,119104.214619,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001440","Nodes","1440",21.000000,28.791684,"Default Known Flow Node","Known Flow",367990.023173,118864.764804,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001339","Nodes","1339",21.000000,34.647005,"DDS demands","Known Flow",367679.852205,118905.434565,,0.000000,,,-3.489999,,,,-3.120820,-3.489999,,"",,,"D1 PROFILE",,,
"82011700001319","Nodes","1319",21.000000,24.675865,"Default Known Flow Node","Known Flow",367686.336207,118524.160462,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001416","Nodes","1416",21.000000,39.121932,"Default Known Flow Node","Known Flow",367526.501163,119040.452602,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000012","Nodes","12",0.000000,39.121932,"Default Known Flow Node","Known Flow",367518.742409,119056.420224,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000002","Nodes","2",0.000000,39.121932,"Default Known Flow Node","Known Flow",367518.946280,119057.390542,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000028","Nodes","28",0.000000,44.477573,"Default Known Flow Node","Known Flow",367337.233112,119105.285817,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000023","Nodes","23",0.000000,28.955733,"Default Known Flow Node","Known Flow",367985.963345,118872.990737,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
