"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82001900000933","Nodes","","21.000000","39.699198","Default Known Flow Node","Known Flow","448322.763149","130828.312810","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002130","Nodes","","21.000000","38.624178","DDS demands","Known Flow","448035.638071","130841.062813","","0.000000","","","","","","-6.740000","","","","","","","","","-6.027028","-6.740000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002129","Nodes","","21.000000","38.780823","DDS demands","Known Flow","448049.138074","130811.187805","","0.000000","","","","","","-4.829999","","","","","","","","","-4.319072","-4.829999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900017142","Nodes","","21.000000","40.327872","Default Known Flow Node","Known Flow","448090.138085","130670.437767","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000938","Nodes","","21.000000","40.456005","DDS demands","Known Flow","448112.763092","130625.437754","","0.000000","","","","","","-2.730000","","","","","","","","","-2.441214","-2.730000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000935","Nodes","","21.000000","40.255671","DDS demands","Known Flow","448173.013108","130622.687754","","0.000000","","","","","","-0.259999","","","","","","","","","-0.232496","-0.259999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000881","Nodes","","21.000000","41.116725","Default Known Flow Node","Known Flow","448116.028872","130517.237199","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002754","Nodes","","21.000000","40.442263","DDS demands","Known Flow","448160.013104","130599.937747","","0.000000","","","","","","-4.810000","","","","","","","","","-4.301188","-4.810000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900017149","Nodes","","21.000000","40.433057","Default Known Flow Node","Known Flow","448168.013107","130594.937746","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017150","Nodes","","21.000000","40.390284","Default Known Flow Node","Known Flow","448177.388109","130589.187745","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002755","Nodes","","21.000000","40.362195","DDS demands","Known Flow","448192.013113","130604.937749","","0.000000","","","-3.390000","","","-0.369999","","","","","","","","","-3.362259","-3.759999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"82001900000932","Nodes","","21.000000","36.342842","DDS demands","Known Flow","448181.888110","130847.812815","","0.000000","","-6.000000","-9.779999","","","-17.639999","","","","","","","","","-29.884761","-33.419998","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"82001900017157","Nodes","","21.000000","36.695844","Default Known Flow Node","Known Flow","448245.263128","130839.187813","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017160","Nodes","","21.000000","37.039111","Default Known Flow Node","Known Flow","448314.888147","130832.437811","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017155","Nodes","","21.000000","36.566425","Default Known Flow Node","Known Flow","448226.513122","130794.562800","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001707","Nodes","","21.000000","38.453822","DDS demands","Known Flow","448332.138151","130561.437737","","0.000000","","","","","","-6.020000","","","","","","","","","-5.383191","-6.020000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016752","Nodes","","21.000000","37.039111","Default Known Flow Node","Known Flow","448315.388147","130831.062810","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002452","Nodes","","21.000000","39.015078","DDS demands","Known Flow","448352.888157","130668.687766","","0.000000","","","","","","-4.389999","","","","","","","","","-3.925616","-4.389999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002451","Nodes","","21.000000","39.173409","DDS demands","Known Flow","448364.013160","130709.312777","","0.000000","","","","","","-1.389999","","","","","","","","","-1.242962","-1.389999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002592","Nodes","","21.000000","38.871460","DDS demands","Known Flow","448382.513165","130646.562760","","0.000000","","","","","","-4.920000","","","","","","","","","-4.399552","-4.920000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002453","Nodes","","21.000000","38.867059","DDS demands","Known Flow","448391.263167","130671.562767","","0.000000","","","","","","-4.019999","","","","","","","","","-3.594755","-4.019999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001405","Nodes","","21.000000","39.419606","DDS demands","Known Flow","448376.388163","130762.687792","","0.000000","","","","","","-4.889999","","","","","","","","","-4.372725","-4.889999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016597","Nodes","","21.000000","39.233039","Default Known Flow Node","Known Flow","448396.263169","130709.187777","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001407","Nodes","","21.000000","37.904049","DDS demands","Known Flow","448463.388187","130962.312846","","0.000000","","","","","","-12.239999","","","","","","","","","-10.945226","-12.239999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002448","Nodes","","21.000000","39.217562","DDS demands","Known Flow","448412.888173","130701.687775","","0.000000","","-3.250000","","","","-0.249999","","","","","","","","","-3.129762","-3.499999","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"82001900017162","Nodes","","21.000000","39.233039","Default Known Flow Node","Known Flow","448405.638171","130722.312781","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001326","Nodes","","21.000000","37.816391","DDS demands","Known Flow","448503.513198","130933.437838","","0.000000","","","","","","-3.980000","","","","","","","","","-3.558987","-3.980000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016753","Nodes","","21.000000","36.784032","Default Known Flow Node","Known Flow","448609.013227","130934.812839","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001699","Nodes","","21.000000","36.538673","DDS demands","Known Flow","448649.888238","130905.687831","","0.000000","","","","","","-4.659999","","","","","","","","","-4.167055","-4.659999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001409","Nodes","","21.000000","37.700908","DDS demands","Known Flow","448514.596470","130946.600389","","0.000000","","","","","","-8.869999","","","","","","","","","-7.931712","-8.869999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900017164","Nodes","","21.000000","37.365359","Default Known Flow Node","Known Flow","448556.479933","130993.150867","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017163","Nodes","","21.000000","37.683783","Default Known Flow Node","Known Flow","448523.513203","130941.937841","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001410","Nodes","","21.000000","37.497959","DDS demands","Known Flow","448528.638205","130947.812842","","0.000000","","","","","","-3.199999","","","","","","","","","-2.861497","-3.199999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001700","Nodes","","21.000000","37.396987","DDS demands","Known Flow","448529.712316","130899.848686","","0.000000","","","","","","-1.029999","","","","","","","","","-0.921044","-1.029999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001698","Nodes","","21.000000","36.784792","DDS demands","Known Flow","448607.138226","130936.437839","","0.000000","","","","","","-13.859999","","","","","","","","","-12.393859","-13.859999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001701","Nodes","","21.000000","37.310266","DDS demands","Known Flow","448535.388207","130872.562822","","0.000000","","","","","","-3.479999","","","","","","","","","-3.111878","-3.479999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001702","Nodes","","21.000000","37.392778","DDS demands","Known Flow","448565.638215","130894.437828","","0.000000","","","","","","-5.330000","","","","","","","","","-4.766181","-5.330000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001704","Nodes","","21.000000","37.263856","DDS demands","Known Flow","448601.763225","130891.187827","","0.000000","","","","","","-1.139999","","","","","","","","","-1.019408","-1.139999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001703","Nodes","","21.000000","37.262340","DDS demands","Known Flow","448597.013223","130876.312823","","0.000000","","","","","","-0.739999","","","","","","","","","-0.661721","-0.739999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001411","Nodes","","21.000000","36.734499","DDS demands","Known Flow","448667.513242","130982.187851","","0.000000","","","","","","-10.199999","","","","","","","","","-9.121022","-10.199999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900017166","Nodes","","21.000000","36.734006","Default Known Flow Node","Known Flow","448670.013243","130983.437852","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017167","Nodes","","21.000000","36.575885","Default Known Flow Node","Known Flow","448676.032191","130996.648187","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017480","Nodes","","21.000000","29.574782","Default Known Flow Node","Known Flow","449366.513433","130764.437792","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017481","Nodes","","21.000000","29.574782","Default Known Flow Node","Known Flow","449369.138433","130765.187792","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002022","Nodes","","21.000000","29.750796","DDS demands","Known Flow","449389.513439","130745.187787","","0.000000","","","","","","","","","","-10.209999","","","","","-9.129964","-10.209999","","","","","","","","","","","","I2 PROFILE","","","",""
"82001900006014","Nodes","","21.000000","29.562006","Default Known Flow Node","Known Flow","449326.638422","130798.062801","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900006013","Nodes","","21.000000","29.562006","Default Known Flow Node","Known Flow","449338.888425","130824.937809","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016560","Nodes","","21.000000","29.692495","Default Known Flow Node","Known Flow","449379.520907","130769.042671","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002021","Nodes","","21.000000","29.757067","Default Known Flow Node","Known Flow","449394.614540","130744.111989","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002024","Nodes","","21.000000","29.731446","Default Known Flow Node","Known Flow","449406.013443","130737.312785","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002020","Nodes","","21.000000","29.925405","Default Known Flow Node","Known Flow","449395.638441","130723.812781","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000018","Nodes","Winnall Depot / Moorside Road DG, Constant","21.000000","30.000000","Default Known Pressure Node","Known Pressure","449394.513440","130720.062780","","2299.999997","","","","","","","","","","","","","","","403.041888","450.720017","","","","","","","","","","","","","","","",""
"82001900002025","Nodes","","21.000000","29.803107","Default Known Flow Node","Known Flow","449453.263456","130723.062781","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002900","Nodes","","21.000000","29.667441","Default Known Flow Node","Known Flow","449427.638449","130800.937802","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002023","Nodes","","21.000000","29.591385","DDS demands","Known Flow","449433.888451","130820.187807","","0.000000","-25.889999","","","","","","","","","","","","","","-23.151301","-25.889999","","","C1 PROFILE","","","","","","","","","","","","",""
"82001900002628","Nodes","","21.000000","29.527436","DDS demands","Known Flow","449435.763452","130827.062809","","0.000000","-2.150000","","","","","","","","","-5.519999","","","","","-6.858651","-7.669999","","","C1 PROFILE","","","","","","","","","I2 PROFILE","","","",""
"82001900017482","Nodes","","21.000000","29.460848","Default Known Flow Node","Known Flow","449417.138446","130828.312810","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002481","Nodes","","21.000000","29.515888","Default Known Flow Node","Known Flow","449436.888452","130831.312810","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017486","Nodes","","21.000000","29.701549","Default Known Flow Node","Known Flow","449478.388463","130812.062805","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001590","Nodes","","21.000000","29.300937","DDS demands","Known Flow","449451.388456","130894.937828","","0.000000","","","","","","","","","","-13.060000","","","","","-11.678486","-13.060000","","","","","","","","","","","","I2 PROFILE","","","",""
"82001900017485","Nodes","","21.000000","29.646466","Default Known Flow Node","Known Flow","449477.138463","130846.937815","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002026","Nodes","","21.000000","29.803107","Default Known Flow Node","Known Flow","449442.638453","130713.812778","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016475","Nodes","","21.000000","29.803107","Default Known Flow Node","Known Flow","449437.013452","130699.937775","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017484","Nodes","","21.000000","29.300937","Default Known Flow Node","Known Flow","449470.513461","130889.187826","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001591","Nodes","","21.000000","29.032038","Default Known Flow Node","Known Flow","449460.013458","130993.562855","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017483","Nodes","","21.000000","29.018951","Default Known Flow Node","Known Flow","449458.277884","130999.141487","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017487","Nodes","","21.000000","29.206226","Default Known Flow Node","Known Flow","449484.013465","130998.187856","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002979","Nodes","","21.000000","29.690030","Default Known Flow Node","Known Flow","449381.523331","130769.786145","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016559","Nodes","","21.000000","29.475040","Default Known Flow Node","Known Flow","449324.763421","130794.312800","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017488","Nodes","","21.000000","29.801833","Default Known Flow Node","Known Flow","449514.388473","130705.687776","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002482","Nodes","","21.000000","29.443861","Default Known Flow Node","Known Flow","449564.895422","130806.496601","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017490","Nodes","","21.000000","29.044233","Default Known Flow Node","Known Flow","449586.638493","130852.062816","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002484","Nodes","","21.000000","29.044233","Default Known Flow Node","Known Flow","449589.627391","130851.503490","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002483","Nodes","","21.000000","29.398366","Default Known Flow Node","Known Flow","449570.513488","130808.562804","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002980","Nodes","","21.000000","28.423849","DDS demands","Known Flow","449600.638496","130680.437769","","0.000000","-12.610000","","","","","","","","","","","","","","-11.276088","-12.610000","","","C1 PROFILE","","","","","","","","","","","","",""
"82001900017489","Nodes","","21.000000","29.443861","Default Known Flow Node","Known Flow","449567.513487","130806.187804","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017491","Nodes","","21.000000","28.767126","Default Known Flow Node","Known Flow","449612.638500","130844.937814","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002485","Nodes","","21.000000","28.787443","Default Known Flow Node","Known Flow","449704.888525","130835.437812","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017492","Nodes","","21.000000","28.528253","Default Known Flow Node","Known Flow","449898.013577","130776.437795","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002853","Nodes","","21.000000","37.099941","Default Known Flow Node","Known Flow","445980.762511","131020.062862","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000107","Nodes","","21.000000","37.877443","DDS demands","Known Flow","446034.887526","131283.812934","","0.000000","-3.079999","","","","","-2.009999","","0.000000","","","","","","","-4.551569","-5.090000","","","C1 PROFILE","","","","","D1 PROFILE","","DH PROFILE","","","","","",""
"82001900016780","Nodes","","21.000000","38.773726","Default Known Flow Node","Known Flow","446096.262543","131187.812907","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000110","Nodes","","21.000000","38.694209","Default Known Flow Node","Known Flow","446087.678032","131197.224841","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000111","Nodes","","21.000000","38.800808","DDS demands","Known Flow","446099.173547","131184.595481","","0.000000","","","","","","-5.889999","","","","","","","","","-5.266943","-5.889999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002048","Nodes","","21.000000","35.084554","DDS demands","Known Flow","446232.762580","131297.812937","","0.000000","","","","","","-13.049999","","","","","","","","","-11.669543","-13.049999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000112","Nodes","","21.000000","35.881939","DDS demands","Known Flow","446147.012557","131164.937901","","0.000000","","","","","","-6.079999","","","","","","","","","-5.436844","-6.079999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001603","Nodes","","21.000000","35.925858","DDS demands","Known Flow","446208.512573","131100.187884","","0.000000","","","","","","-4.819999","","","","","","","","","-4.310130","-4.819999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000116","Nodes","","21.000000","36.513539","DDS demands","Known Flow","446179.512565","131099.562883","","0.000000","","","","","","-5.429999","","","","","","","","","-4.855602","-5.429999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000113","Nodes","","21.000000","39.322599","DDS demands","Known Flow","446114.887548","131167.562902","","0.000000","","","","","","-1.490000","","","","","","","","","-1.332384","-1.490000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002343","Nodes","","21.000000","34.883237","DDS demands","Known Flow","446276.137592","131369.437957","","0.000000","","","","","","-4.309999","","","","","","","","","-3.854079","-4.309999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016782","Nodes","","21.000000","34.691126","Default Known Flow Node","Known Flow","446266.335530","131009.081998","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001602","Nodes","","21.000000","36.092810","Default Known Flow Node","Known Flow","446193.012569","131085.562880","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000513","Nodes","","21.000000","38.345810","DDS demands","Known Flow","446303.262599","131229.312919","","0.000000","","","","","","-18.319999","","","","","","","","","-16.382072","-18.319999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016785","Nodes","","21.000000","39.241291","Default Known Flow Node","Known Flow","446380.012620","131246.312923","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016799","Nodes","","21.000000","39.680964","Default Known Flow Node","Known Flow","446375.430522","131283.693193","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016786","Nodes","","21.000000","36.080149","Default Known Flow Node","Known Flow","446381.387620","131236.937921","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000512","Nodes","","21.000000","36.317244","DDS demands","Known Flow","446308.224398","131223.653054","","0.000000","","","","","","-9.620000","","","","","","","","","-8.602376","-9.620000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001151","Nodes","","21.000000","39.642720","DDS demands","Known Flow","446387.188137","131321.425715","","0.000000","","","","","","-4.909999","","","","","","","","","-4.390609","-4.909999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000521","Nodes","","21.000000","36.014946","DDS demands","Known Flow","446449.387639","131071.562876","","0.000000","","","","","","-2.910000","","","","","","","","","-2.602174","-2.910000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000520","Nodes","","21.000000","36.004951","DDS demands","Known Flow","446441.415190","131082.333551","","0.000000","","","","","","-1.720000","","","","","","","","","-1.538054","-1.720000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001158","Nodes","","21.000000","38.983808","DDS demands","Known Flow","446453.137640","131362.062955","","0.000000","","","","","","-11.620000","","","","","","","","","-10.390811","-11.620000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001159","Nodes","","21.000000","38.983767","DDS demands","Known Flow","446472.637645","131362.812955","","0.000000","","","","","","-0.970000","","","","","","","","","-0.867391","-0.970000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016791","Nodes","","21.000000","38.666782","Default Known Flow Node","Known Flow","446465.887643","131475.562986","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001131","Nodes","","21.000000","38.666782","DDS demands","Known Flow","446474.762646","131469.812984","","0.000000","","","","","","-2.970000","","","","","","","","","-2.655827","-2.970000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000519","Nodes","","21.000000","36.040845","DDS demands","Known Flow","446467.762644","131102.187884","","0.000000","","","","","","-3.640000","","","","","","","","","-3.254953","-3.640000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000510","Nodes","","21.000000","36.388989","DDS demands","Known Flow","446487.135729","131173.733035","","0.000000","-4.010000","","","","","-26.440000","","","","","","","","","-27.228936","-30.450000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"82001900016673","Nodes","","21.000000","37.180107","Default Known Flow Node","Known Flow","446427.637633","131168.812902","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000524","Nodes","","21.000000","35.816646","DDS demands","Known Flow","446491.887650","131015.062860","","0.000000","","","","","","-6.500000","","","","","","","","","-5.812416","-6.500000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000021","Nodes","Stockbridge Road / Harestock Road DG, Constant","21.000000","40.000000","Default Known Pressure Node","Known Pressure","446107.262546","131181.062906","","1430.000016","","","","","","","","","","","","","","","406.299142","454.362565","","","","","","","","","","","","","","","",""
"82001900002587","Nodes","","21.000000","39.413524","Default Known Flow Node","Known Flow","446104.989634","131178.167175","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001078","Nodes","","21.000000","35.584334","DDS demands","Known Flow","446007.152279","131493.882219","","0.000000","","","","","","-1.649999","","","","-0.150000","","","","","-1.609592","-1.799999","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","","",""
"82001900000117","Nodes","","21.000000","33.722716","DDS demands","Known Flow","446135.012553","131042.562868","","0.000000","","","","","","-9.270000","","","","","","","","","-8.289400","-9.270000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000515","Nodes","","21.000000","36.202426","DDS demands","Known Flow","446336.261977","131128.510881","","0.000000","","","","","","-5.209999","","","","","","","","","-4.658875","-5.209999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016783","Nodes","","21.000000","39.507309","Default Known Flow Node","Known Flow","446331.262607","131348.062951","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001358","Nodes","","21.000000","39.438560","DDS demands","Known Flow","446347.637611","131376.937959","","0.000000","","","","","","-6.650000","","","","","","","","","-5.946549","-6.650000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001150","Nodes","","21.000000","39.472078","DDS demands","Known Flow","446291.137596","131317.812943","","0.000000","","","","","","-6.429999","","","","","","","","","-5.749820","-6.429999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001144","Nodes","","21.000000","39.111185","DDS demands","Known Flow","446362.512615","131470.562984","","0.000000","","","","","","-4.889999","","","","","","","","","-4.372725","-4.889999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016788","Nodes","","21.000000","39.105465","Default Known Flow Node","Known Flow","446423.262632","131455.312980","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001434","Nodes","","21.000000","39.695619","DDS demands","Known Flow","446378.227472","131286.562385","","0.000000","","","","","","-1.850000","","","","","","","","","-1.654303","-1.850000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000516","Nodes","","21.000000","36.201990","DDS demands","Known Flow","446390.012623","131125.937891","","0.000000","","","","","","-13.239999","","","","","","","","","-11.839444","-13.239999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001146","Nodes","","21.000000","39.247344","Default Known Flow Node","Known Flow","446404.073799","131417.595925","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000517","Nodes","","21.000000","36.081591","DDS demands","Known Flow","446395.262624","131119.687889","","0.000000","","","","","","-1.299999","","","","","","","","","-1.162483","-1.299999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000514","Nodes","","21.000000","36.769209","DDS demands","Known Flow","446330.872339","131122.622524","","0.000000","","","","","","-5.749999","","","","","","","","","-5.141752","-5.749999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016787","Nodes","","21.000000","39.028188","Default Known Flow Node","Known Flow","446398.762625","131359.812954","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016790","Nodes","","21.000000","38.983940","Default Known Flow Node","Known Flow","446449.388885","131361.907834","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001359","Nodes","","21.000000","39.126711","DDS demands","Known Flow","446420.262631","131449.562979","","0.000000","","","","","","-3.339999","","","","","","","","","-2.986687","-3.339999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001152","Nodes","","21.000000","39.030275","DDS demands","Known Flow","446421.387631","131305.187939","","0.000000","","","","","","-11.700000","","","","","","","","","-10.462349","-11.700000","","","","","","","","D1 PROFILE","","","","","","","",""
