"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82620900000437","Nodes",,21.000000,31.891928,"Default Known Flow Node","Known Flow",394741.958569,95987.703329,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000163","Nodes",,21.000000,32.677344,"DDS demands","Known Flow",394143.725517,95221.087056,,0.000000,,,,,-28.439999,,,,,-25.431556,-28.439999,,"",,,,,"D1 PROFILE",,,,
"82620900000181","Nodes",,21.000000,33.898997,"DDS demands","Known Flow",394144.914697,95569.656299,,0.000000,,,,,-5.500000,,,,,-4.918198,-5.500000,,"",,,,,"D1 PROFILE",,,,
"82620900000153","Nodes",,21.000000,34.105620,"DDS demands","Known Flow",394178.025860,95551.691304,,0.000000,,,,,-1.429999,,,,,-1.278731,-1.429999,,"",,,,,"D1 PROFILE",,,,
"82620900000129","Nodes",,21.000000,33.372788,"DDS demands","Known Flow",393948.705353,95722.368257,,0.000000,,,,,-16.819999,,,,,-15.040745,-16.819999,,"",,,,,"D1 PROFILE",,,,
"82620900000165","Nodes",,21.000000,33.568395,"DDS demands","Known Flow",393996.541366,95680.740246,,0.000000,,,,,-14.069999,,,,,-12.581645,-14.069999,,"",,,,,"D1 PROFILE",,,,
"82620900000071","Nodes",,21.000000,33.768982,"DDS demands","Known Flow",394124.845401,95580.545218,,0.000000,,,-5.859999,,-2.289999,,,,,-7.287875,-8.149999,,"",,,"C4 PROFILE",,"D1 PROFILE",,,,
"82620900000157","Nodes",,21.000000,33.782213,"DDS demands","Known Flow",394169.147413,95660.012240,,0.000000,,,,,-1.450000,,,,,-1.296616,-1.450000,,"",,,,,"D1 PROFILE",,,,
"82620900000154","Nodes",,21.000000,34.143623,"DDS demands","Known Flow",394203.636422,95660.902240,,0.000000,,,,,-8.899999,,,,,-7.958538,-8.899999,,"",,,,,"D1 PROFILE",,,,
"82620900000012","Nodes",,21.000000,36.273842,"DDS demands","Known Flow",394344.694461,95649.476237,,0.000000,,,,,-13.080000,,,,,-11.696370,-13.080000,,"",,,,,"D1 PROFILE",,,,
"82620900000112","Nodes",,21.000000,30.136636,"DDS demands","Known Flow",394333.431458,94568.714943,,0.000000,,,,,-6.550000,,,,,-5.857127,-6.550000,,"",,,,,"D1 PROFILE",,,,
"82620900000110","Nodes",,21.000000,30.892863,"DDS demands","Known Flow",394391.373473,94686.968975,,0.000000,,,,,-10.419999,,,,,-9.317750,-10.419999,,"",,,,,"D1 PROFILE",,,,
"82620900000146","Nodes",,21.000000,23.347808,"DDS demands","Known Flow",394753.560572,94861.676023,,0.000000,,,,,-6.900000,,,,,-6.170103,-6.900000,,"",,,,,"D1 PROFILE",,,,
"82620900000142","Nodes",,21.000000,23.413467,"DDS demands","Known Flow",394770.582577,94898.165033,,0.000000,,,,,-2.700000,,,,,-2.414388,-2.700000,,"",,,,,"D1 PROFILE",,,,
"82620900000193","Nodes",,21.000000,41.351441,"DDS demands","Known Flow",394727.763565,95418.352174,,0.000000,,,,,-2.710000,,,,,-2.423330,-2.710000,,"",,,,,"D1 PROFILE",,,,
"82620900008002","Nodes","P09120405, Max Gate Wareham Road, 54.74",25.000000,43.259173,"CSEP DDS Matched","Known Flow",394751.131571,95467.926188,,0.000000,,,,-46.430000,,-8.310000,,,,-48.949488,-54.739998,,"",,,,"",,"DC PROFILE",,,
"82620900000176","Nodes",,21.000000,38.718953,"DDS demands","Known Flow",394904.137613,95251.449129,,0.000000,,,,,-12.659999,,,,,-11.320798,-12.659999,,"",,,,,"D1 PROFILE",,,,
"82620900000178","Nodes",,21.000000,38.453227,"DDS demands","Known Flow",394900.114612,95102.757088,,0.000000,,,,,-16.930000,,,,,-15.139109,-16.930000,,"",,,,,"D1 PROFILE",,,,
"82620900000173","Nodes",,21.000000,39.652612,"DDS demands","Known Flow",394707.304559,95373.426162,,0.000000,,,-5.550000,,-2.400000,,,,,-7.109032,-7.949999,,"",,,"C4 PROFILE",,"D1 PROFILE",,,,
"82620900000082","Nodes",,21.000000,35.497749,"DDS demands","Known Flow",394559.537519,95314.752146,,0.000000,,,,,-5.960000,,,,,-5.329538,-5.960000,,"",,,,,"D1 PROFILE",,,,
"82620900000047","Nodes",,21.000000,28.504605,"DDS demands","Known Flow",394764.954787,95149.471214,,0.000000,,,,,-5.919999,,,,,-5.293770,-5.919999,,"",,,,,"D1 PROFILE",,,,
"82620900000161","Nodes",,21.000000,36.379812,"DDS demands","Known Flow",394647.904543,95238.953125,,0.000000,,,,,-1.059999,,,,,-0.947870,-1.059999,,"",,,,,"D1 PROFILE",,,,
"82620900000080","Nodes",,21.000000,35.632955,"DDS demands","Known Flow",394550.893842,95272.523051,,0.000000,,,,,-5.879999,,,,,-5.258001,-5.879999,,"",,,,,"D1 PROFILE",,,,
"82620900000033","Nodes",,21.000000,34.144683,"DDS demands","Known Flow",394600.655530,95133.743097,,0.000000,,,,,-23.799999,,,,,-21.282385,-23.799999,,"",,,,,"D1 PROFILE",,,,
"82620900000144","Nodes",,21.000000,23.499658,"DDS demands","Known Flow",394792.929583,94953.752048,,0.000000,,,,,-0.720000,,,,,-0.643836,-0.720000,,"",,,,,"D1 PROFILE",,,,
"82620900000006","Nodes",,21.000000,45.169925,"Default Known Flow Node","Known Flow",394760.446205,95514.667041,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000007","Nodes",,21.000000,43.544826,"DDS demands","Known Flow",394761.143433,95607.321601,,0.000000,,,,,-2.910000,,,,,-2.602174,-2.910000,,"",,,,,"D1 PROFILE",,,,
"82620900000052","Nodes",,21.000000,37.196804,"DDS demands","Known Flow",394672.364550,95521.206202,,0.000000,,,,,-10.490000,,,,,-9.380345,-10.490000,,"",,,,,"D1 PROFILE",,,,
"82620900000008","Nodes",,21.000000,42.622896,"DDS demands","Known Flow",394705.854113,95606.992544,,0.000000,,,,,-6.989999,,,,,-6.250582,-6.989999,,"",,,,,"D1 PROFILE",,,,
"82620900000168","Nodes",,21.000000,33.214933,"DDS demands","Known Flow",394055.506382,95351.018156,,0.000000,,,,,-0.669999,,,,,-0.599125,-0.669999,,"",,,,,"D1 PROFILE",,,,
"82620900000067","Nodes",,21.000000,34.693210,"DDS demands","Known Flow",394265.166439,95710.708254,,0.000000,,,,,-4.369999,,,,,-3.907732,-4.369999,,"",,,,,"D1 PROFILE",,,,
"82620900000155","Nodes",,21.000000,33.927364,"DDS demands","Known Flow",394198.505421,95700.523251,,0.000000,,,,,-2.539999,,,,,-2.271313,-2.539999,,"",,,,,"D1 PROFILE",,,,
"82620900000143","Nodes",,21.000000,23.456694,"DDS demands","Known Flow",394770.472576,94947.277046,,0.000000,,,,,-4.389999,,,,,-3.925616,-4.389999,,"",,,,,"D1 PROFILE",,,,
"82620900000175","Nodes",,21.000000,38.753194,"DDS demands","Known Flow",394993.688637,95305.115143,,0.000000,,,,,-16.930000,,,,,-15.139109,-16.930000,,"",,,,,"D1 PROFILE",,,,
"82620900000040","Nodes",,21.000000,28.955287,"DDS demands","Known Flow",394776.693578,95101.910088,,0.000000,,,,,-0.009999,,,,,-0.008942,-0.009999,,"",,,,,"D1 PROFILE",,,,
"82620900000162","Nodes",,21.000000,24.294940,"DDS demands","Known Flow",394789.231582,95015.944065,,0.000000,,,,,-3.039999,,,,,-2.718422,-3.039999,,"",,,,,"D1 PROFILE",,,,
"82620900000050","Nodes",,21.000000,31.231492,"DDS demands","Known Flow",394796.910584,95997.206332,,0.000000,,,,,-25.379998,,,,,-22.695248,-25.379998,,"",,,,,"D1 PROFILE",,,,
"82620900000132","Nodes",,21.000000,33.010550,"DDS demands","Known Flow",394085.479390,95299.754142,,0.000000,,,,,-3.549999,,,,,-3.174473,-3.549999,,"",,,,,"D1 PROFILE",,,,
"82620900000028","Nodes",,21.000000,33.698550,"DDS demands","Known Flow",394081.306077,95609.465069,,0.000000,,,,,-15.699999,,,,,-14.039220,-15.699999,,"",,,,,"D1 PROFILE",,,,
"82620900000030","Nodes",,21.000000,33.406997,"DDS demands","Known Flow",393954.261354,95621.473230,,0.000000,,,,,-4.050000,,,,,-3.621582,-4.050000,,"",,,,,"D1 PROFILE",,,,
"82620900000119","Nodes",,21.000000,27.154810,"DDS demands","Known Flow",394091.027392,94239.367853,,0.000000,,,,,-6.390000,,,,,-5.714052,-6.390000,,"",,,,,"D1 PROFILE",,,,
"82620900000117","Nodes",,21.000000,27.467304,"DDS demands","Known Flow",394144.663406,94313.480874,,0.000000,,,,,-1.019999,,,,,-0.912102,-1.019999,,"",,,,,"D1 PROFILE",,,,
"82620900000116","Nodes",,21.000000,28.669019,"DDS demands","Known Flow",394243.412719,94448.133082,,0.000000,,,,,-4.869999,,,,,-4.354840,-4.869999,,"",,,,,"D1 PROFILE",,,,
"82620900000169","Nodes",,21.000000,34.889270,"DDS demands","Known Flow",394336.133458,95409.668172,,0.000000,,,,,-9.159999,,,,,-8.191036,-9.159999,,"",,,,,"D1 PROFILE",,,,
"82620900000167","Nodes",,21.000000,33.155348,"DDS demands","Known Flow",394150.167408,95361.995159,,0.000000,,,,,-7.239999,,,,,-6.474137,-7.239999,,"",,,,,"D1 PROFILE",,,,
"82620900000133","Nodes",,21.000000,32.972797,"DDS demands","Known Flow",394032.925376,95273.945135,,0.000000,,,,,-13.709999,,,,,-12.259727,-13.709999,,"",,,,,"D1 PROFILE",,,,
"82620900000066","Nodes",,21.000000,35.043881,"DDS demands","Known Flow",394303.905450,95741.662262,,0.000000,,,,,-7.440000,,,,,-6.652981,-7.440000,,"",,,,,"D1 PROFILE",,,,
"82620900000070","Nodes",,21.000000,34.669781,"DDS demands","Known Flow",394251.316435,95707.027253,,0.000000,,,,,-2.599999,,,,,-2.324966,-2.599999,,"",,,,,"D1 PROFILE",,,,
"82620900000158","Nodes",,21.000000,33.651450,"DDS demands","Known Flow",394157.793410,95640.330235,,0.000000,,,,,-6.260000,,,,,-5.597804,-6.260000,,"",,,,,"D1 PROFILE",,,,
"82620900000130","Nodes",,21.000000,32.924873,"DDS demands","Known Flow",393765.591303,95590.235221,,0.000000,,,,,-4.550000,,,,,-4.068691,-4.550000,,"",,,,,"D1 PROFILE",,,,
"82620900000022","Nodes",,21.000000,33.686009,"DDS demands","Known Flow",394129.289402,95459.910186,,0.000000,,,,,-7.459999,,,,,-6.670865,-7.459999,,"",,,,,"D1 PROFILE",,,,
"82620900000180","Nodes",,21.000000,34.630990,"DDS demands","Known Flow",394274.609442,95728.299259,,0.000000,,,,,-0.939999,,,,,-0.840564,-0.939999,,"",,,,,"D1 PROFILE",,,,
"82620900000072","Nodes",,21.000000,33.614564,"DDS demands","Known Flow",394083.566390,95528.733204,,0.000000,,,,,-5.379999,,,,,-4.810892,-5.379999,,"",,,,,"D1 PROFILE",,,,
"82620900000156","Nodes",,21.000000,33.923756,"DDS demands","Known Flow",394215.740426,95701.709251,,0.000000,,,,,-1.729999,,,,,-1.546996,-1.729999,,"",,,,,"D1 PROFILE",,,,
"82620900000089","Nodes",,21.000000,29.862084,"DDS demands","Known Flow",394661.607547,94679.775973,,0.000000,,,,,-32.410000,,,,,-28.981602,-32.410000,,"",,,,,"D1 PROFILE",,,,
"82620900000150","Nodes",,21.000000,23.343694,"DDS demands","Known Flow",394749.132571,94842.183017,,0.000000,-1.749999,,,,-8.489999,,,,,-9.156791,-10.239999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82620900000189","Nodes",,21.000000,23.343694,"DDS demands","Known Flow",394821.743590,94824.203013,,0.000000,,,,,-4.340000,,,,,-3.880905,-4.340000,,"",,,,,"D1 PROFILE",,,,
"82620900000109","Nodes",,21.000000,29.852679,"DDS demands","Known Flow",394772.358577,94649.472965,,0.000000,,,,,-4.880000,,,,,-4.363783,-4.880000,,"",,,,,"D1 PROFILE",,,,
"82620900000148","Nodes",,21.000000,23.337431,"DDS demands","Known Flow",394781.023579,94840.071017,,0.000000,,,,,-4.610000,,,,,-4.122344,-4.610000,,"",,,,,"D1 PROFILE",,,,
"82620900000145","Nodes",,21.000000,23.398081,"DDS demands","Known Flow",394768.116576,94993.028059,,0.000000,,,,,-7.199999,,,,,-6.438368,-7.199999,,"",,,,,"D1 PROFILE",,,,
"82620900000045","Nodes",,21.000000,28.988220,"DDS demands","Known Flow",394732.365566,95146.884100,,0.000000,,,,,-16.209998,,,,,-14.495270,-16.209998,,"",,,,,"D1 PROFILE",,,,
"82620900000177","Nodes","P00014362, Foxhills Crescent, 6.36",31.000000,38.293298,"CSEP DDS Matched","Known Flow",394826.848592,95234.684124,,0.000000,,,,,-3.899999,-6.360000,,,,-9.174675,-10.260000,,"",,,,,"D1 PROFILE","DC PROFILE",,,
"82620900000127","Nodes",,21.000000,36.246402,"DDS demands","Known Flow",394726.414564,95214.166119,,0.000000,,,,,-0.839999,,,,,-0.751143,-0.839999,,"",,,,,"D1 PROFILE",,,,
"82620900000171","Nodes",,21.000000,36.017461,"DDS demands","Known Flow",394385.615472,95401.266170,,0.000000,,,,,-2.170000,,,,,-1.940452,-2.170000,,"",,,,,"D1 PROFILE",,,,
"82620900000188","Nodes",,21.000000,24.470519,"DDS demands","Known Flow",394808.157587,95093.274086,,0.000000,,,,,-1.179999,,,,,-1.055177,-1.179999,,"",,,,,"D1 PROFILE",,,,
"82620900000128","Nodes",,21.000000,36.368585,"DDS demands","Known Flow",394758.239573,95307.770144,,0.000000,,,,,-1.059999,,,,,-0.947870,-1.059999,,"",,,,,"D1 PROFILE",,,,
"82620900000001","Nodes","Wareham Road DG, Site ID 3537",21.000000,45.999989,"Default Known Pressure Node","Known Pressure",394765.206575,95517.417201,,0.000000,,,,,,,,,,1124.550601,1257.579994,,"",,,,,,,,,
"82620900000051","Nodes",,21.000000,38.331155,"DDS demands","Known Flow",394551.514527,95574.131644,,0.000000,,,,,-10.719999,,,,,-9.586015,-10.719999,,"",,,,,"D1 PROFILE",,,,
"82620900000011","Nodes",,21.000000,38.181303,"DDS demands","Known Flow",394624.436537,95616.927228,,0.000000,,,,,-8.470000,,,,,-7.574026,-8.470000,,"",,,,,"D1 PROFILE",,,,
"82620900000114","Nodes",,21.000000,26.691480,"DDS demands","Known Flow",394514.567507,94542.476936,,0.000000,,,,,-5.919999,,,,,-5.293770,-5.919999,,"",,,,,"D1 PROFILE",,,,
"82620900000093","Nodes",,21.000000,37.358784,"DDS demands","Known Flow",394589.974527,95442.353181,,0.000000,,,,,-2.580000,,,,,-2.307082,-2.580000,,"",,,,,"D1 PROFILE",,,,
"82620900001144","Nodes","P12128721, Friars Court, 6.28",22.999998,28.535166,"CSEP DDS Matched","Known Flow",394761.997359,95141.272244,,0.000000,,,,,,-6.280000,,,,-5.615688,-6.280000,,"",,,,,,"DC PROFILE",,,
"82620900008000","Nodes",,21.000000,21.766489,"DDS demands","Known Flow",394526.277510,96680.186518,,0.000000,,,,,-10.090000,,-2.549999,,,-11.302914,-12.640000,,"",,,,,"D1 PROFILE",,"I2 PROFILE",,
"82620900000002","Nodes",,21.000000,29.277564,"Default Known Flow Node","Known Flow",394739.567129,95157.192083,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000004","Nodes",,21.000000,32.984916,"Default Known Flow Node","Known Flow",394540.214732,94996.417433,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
