"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"82011100000368","Nodes","368",21.000000,42.348720,"DDS demands","Known Flow",386693.871379,123295.185760,,0.000000,,-15.999999,,,,-5.639999,,,,,-19.350874,-21.639999,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,
"82011100000409","Nodes","409",21.000000,39.346291,"Default Known Flow Node","Known Flow",386893.621433,123343.685773,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010740","Nodes","-326",21.000000,37.301180,"Default Known Flow Node","Known Flow",387088.598486,123526.065823,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010745","Nodes","-334",21.000000,37.434840,"Default Known Flow Node","Known Flow",387052.131476,123584.125838,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000431","Nodes","431",21.000000,40.281943,"DDS demands","Known Flow",386811.746411,123356.310776,,0.000000,,,,,,,,-13.930000,,,-12.456455,-13.930000,,"",,,,,,,,"I2 PROFILE",,
"82011100010734","Nodes","-304",21.000000,40.281943,"Default Known Flow Node","Known Flow",386821.371413,123373.435781,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010635","Nodes","-163",21.000000,45.202522,"Default Known Flow Node","Known Flow",386420.621304,123303.935762,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100001006","Nodes","1006",21.000000,45.202522,"Default Known Flow Node","Known Flow",386422.121305,123300.560761,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000430","Nodes","430",21.000000,40.738926,"DDS demands","Known Flow",386767.121399,123366.435779,,0.000000,,,,,,,,-5.209999,,,-4.658875,-5.209999,,"",,,,,,,,"I2 PROFILE",,
"82011100010741","Nodes","-326844",21.000000,40.738926,"Default Known Flow Node","Known Flow",386768.246399,123372.685781,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010753","Nodes","-381",21.000000,43.212056,"Default Known Flow Node","Known Flow",387084.246485,124264.186023,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000367","Nodes","367",21.000000,42.607387,"DDS demands","Known Flow",387132.496498,124268.311025,,0.000000,-2.039999,,,,,,,-14.819999,,,-15.076513,-16.859999,,"","C1 PROFILE",,,,,,,"I2 PROFILE",,
"82011100010579","Nodes","-1462534",21.000000,44.774228,"Default Known Flow Node","Known Flow",386515.496330,123457.185804,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010775","Nodes","-4904585",21.000000,44.807771,"Default Known Flow Node","Known Flow",386547.464897,123502.116471,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010692","Nodes","-193",21.000000,44.732578,"Default Known Flow Node","Known Flow",386575.621347,123549.185829,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000395","Nodes","395",21.000000,46.474705,"Default Known Flow Node","Known Flow",386572.621346,123392.060786,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000285","Nodes","285",21.000000,45.528347,"Default Known Flow Node","Known Flow",386557.311404,123359.124170,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010714","Nodes","-240",21.000000,27.434519,"Default Known Flow Node","Known Flow",386917.371440,122769.685617,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000176","Nodes","176",21.000000,27.434519,"Default Known Flow Node","Known Flow",386899.996435,122763.810615,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000039","Nodes","39",21.000000,39.765383,"DDS demands","Known Flow",386340.996283,123079.935701,,0.000000,-1.549999,-6.000000,-2.539999,-5.150000,,-14.170000,,,,,-26.298948,-29.410000,,"","C1 PROFILE","C2 PROFILE","C3  PROFILE","C4 PROFILE",,"D1 PROFILE",,,,
"82011100000163","Nodes","163",21.000000,39.802185,"DDS demands","Known Flow",386423.246305,123135.560716,,0.000000,,,,,,-2.660000,,-1.039999,,,-3.308606,-3.700000,,"",,,,,,"D1 PROFILE",,"I2 PROFILE",,
"82011100010559","Nodes","-128",21.000000,39.795478,"Default Known Flow Node","Known Flow",386447.246312,123149.935720,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000266","Nodes","266",21.000000,42.847975,"DDS demands","Known Flow",385345.121012,123222.060740,,0.000000,,,,,,-7.639999,,,,,-6.831824,-7.639999,,"",,,,,,"D1 PROFILE",,,,
"82011100000265","Nodes","265",21.000000,45.294022,"DDS demands","Known Flow",385521.239229,123145.688603,,0.000000,,,,,,-3.349999,,,,,-2.995629,-3.349999,,"",,,,,,"D1 PROFILE",,,,
"82011100010698","Nodes","-206090",21.000000,48.756201,"Default Known Flow Node","Known Flow",385737.996119,123093.060705,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100001003","Nodes","1003",21.000000,44.264158,"DDS demands","Known Flow",386935.121444,124276.061027,,0.000000,,,,,,-5.909999,,,,,-5.284827,-5.909999,,"",,,,,,"D1 PROFILE",,,,
"82011100010754","Nodes","-382",21.000000,44.220004,"Default Known Flow Node","Known Flow",386947.746448,124274.436026,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000358","Nodes","358",21.000000,40.946905,"Default Known Flow Node","Known Flow",387265.746534,123647.935856,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010721","Nodes","-268",21.000000,24.677671,"Default Known Flow Node","Known Flow",387122.246495,123048.310693,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010798","Nodes","-91",21.000000,34.004793,"Default Known Flow Node","Known Flow",386542.018337,123013.871683,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010608","Nodes","-1462726",21.000000,34.094185,"Default Known Flow Node","Known Flow",386533.945335,123057.690695,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000100","Nodes","100",21.000000,49.908264,"Default Known Flow Node","Known Flow",385885.871159,122992.810677,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000099","Nodes","99",21.000000,49.930937,"Default Known Flow Node","Known Flow",385966.621181,122897.935652,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000098","Nodes","98",21.000000,49.930937,"Default Known Flow Node","Known Flow",385968.871181,122895.060651,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000363","Nodes","363",21.000000,43.040275,"DDS demands","Known Flow",387130.746498,124207.186008,,0.000000,-5.389999,,,,,-1.929999,,-6.000000,,,-11.910982,-13.319999,,"","C1 PROFILE",,,,,"D1 PROFILE",,"I2 PROFILE",,
"82011100010644","Nodes","-170",21.000000,41.367160,"Default Known Flow Node","Known Flow",386723.871387,123378.060782,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010643","Nodes","-169",21.000000,41.367160,"Default Known Flow Node","Known Flow",386722.371387,123375.435782,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000257","Nodes","257",21.000000,43.017832,"DDS demands","Known Flow",386816.496412,123417.560793,,0.000000,,,,,,-2.619999,,,,,-2.342850,-2.619999,,"",,,,,,"D1 PROFILE",,,,
"82011100010751","Nodes","-378",21.000000,44.144145,"Default Known Flow Node","Known Flow",386973.996455,124200.936006,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010752","Nodes","-380",21.000000,44.144145,"Default Known Flow Node","Known Flow",386979.246456,124222.311012,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000092","Nodes","92",21.000000,31.346934,"DDS demands","Known Flow",385779.496130,122751.935612,,0.000000,-6.000000,,,,,-6.670000,,,,,-11.329740,-12.669999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"82011100000261","Nodes","261",21.000000,37.012295,"DDS demands","Known Flow",385876.871156,122807.810627,,0.000000,,,,,,-12.210000,,,,,-10.918401,-12.210000,,"",,,,,,"D1 PROFILE",,,,
"82011100000108","Nodes","108",21.000000,41.277378,"DDS demands","Known Flow",386667.996372,123963.435942,,0.000000,,,,,,-12.610000,,,,,-11.276088,-12.610000,,"",,,,,,"D1 PROFILE",,,,
"82011100010773","Nodes","-4904582",21.000000,41.257512,"Default Known Flow Node","Known Flow",386684.115868,124002.356590,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000111","Nodes","111",21.000000,41.180034,"DDS demands","Known Flow",386685.246376,124040.560963,,0.000000,,,,,,-8.680000,,,,,-7.761811,-8.680000,,"",,,,,,"D1 PROFILE",,,,
"82011100010576","Nodes","-1462520",21.000000,36.283775,"Default Known Flow Node","Known Flow",387140.746500,123344.435773,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000188","Nodes","188",21.000000,36.283775,"DDS demands","Known Flow",387143.621501,123341.435772,,0.000000,,,,,,-5.449999,,,,,-4.873487,-5.449999,,"",,,,,,"D1 PROFILE",,,,
"82011100000189","Nodes","189",21.000000,36.198998,"DDS demands","Known Flow",387181.871512,123295.810760,,0.000000,,,,,,-2.390000,,,,,-2.137181,-2.390000,,"",,,,,,"D1 PROFILE",,,,
"82011100000384","Nodes","384",21.000000,27.718963,"Default Known Flow Node","Known Flow",386512.621329,122472.435536,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000385","Nodes","385",21.000000,27.723796,"Default Known Flow Node","Known Flow",386503.121327,122413.435520,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010763","Nodes","-4904559",21.000000,26.481360,"Default Known Flow Node","Known Flow",387000.759399,122998.923974,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010568","Nodes","-143707",21.000000,26.491612,"Default Known Flow Node","Known Flow",387026.364398,122962.018616,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000294","Nodes","294",21.000000,26.497482,"DDS demands","Known Flow",387031.621471,122936.435662,,0.000000,,,,,,-15.209999,,,,,-13.601054,-15.209999,,"",,,,,,"D1 PROFILE",,,,
"82011100010719","Nodes","-249",21.000000,26.511118,"Default Known Flow Node","Known Flow",387084.496485,122825.810632,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000410","Nodes","410",21.000000,37.565320,"DDS demands","Known Flow",387045.621474,123430.685797,,0.000000,,,,,,-8.039999,,,,,-7.189511,-8.039999,,"",,,,,,"D1 PROFILE",,,,
"82011100010732","Nodes","-297",21.000000,37.415808,"Default Known Flow Node","Known Flow",387111.371492,123347.935774,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010693","Nodes","-206081",21.000000,48.587247,"Default Known Flow Node","Known Flow",385631.746090,122955.310667,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010749","Nodes","-350",21.000000,41.549721,"Default Known Flow Node","Known Flow",386923.371441,123790.185894,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010654","Nodes","-18",21.000000,29.859405,"Default Known Flow Node","Known Flow",386684.871376,122639.185581,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010712","Nodes","-227",21.000000,30.128955,"Default Known Flow Node","Known Flow",386779.121402,122696.685597,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010799","Nodes","-955796",21.000000,47.828768,"Default Known Flow Node","Known Flow",386046.996203,122943.810664,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000097","Nodes","97",21.000000,47.905753,"DDS demands","Known Flow",386042.102684,122954.960929,,0.000000,,,,,,-4.380000,,,,,-3.916674,-4.380000,,"",,,,,,"D1 PROFILE",,,,
"82011100010592","Nodes","-1462628",21.000000,42.744211,"Default Known Flow Node","Known Flow",386202.033245,122945.583665,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000224","Nodes","224",21.000000,19.898144,"DDS demands","Known Flow",387253.996531,122748.935611,,0.000000,,,,,,-3.170000,,,,,-2.834670,-3.170000,,"",,,,,,"D1 PROFILE",,,,
"82011100000225","Nodes","225",21.000000,19.842791,"DDS demands","Known Flow",387230.121525,122735.810608,,0.000000,,,,,,-5.559999,,,,,-4.971851,-5.559999,,"",,,,,,"D1 PROFILE",,,,
"82011100010585","Nodes","-1462581",21.000000,28.362581,"Default Known Flow Node","Known Flow",386895.121434,122837.435635,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000065","Nodes","65",21.000000,28.092353,"DDS demands","Known Flow",387020.246468,122827.060632,,0.000000,,,,,,-8.329999,,,,,-7.448834,-8.329999,,"",,,,,,"D1 PROFILE",,,,
"82011100000016","Nodes","16",21.000000,49.087265,"DDS demands","Known Flow",385944.871175,123171.310726,,0.000000,,,,,,-10.869999,,,,,-9.720147,-10.869999,,"",,,,,,"D1 PROFILE",,,,
"82011100010590","Nodes","-1462618",21.000000,48.184691,"Default Known Flow Node","Known Flow",385611.746084,122737.935608,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000186","Nodes","186",21.000000,37.236499,"DDS demands","Known Flow",386999.371462,123370.685780,,0.000000,,,,,,-8.140000,,,,,-7.278933,-8.140000,,"",,,,,,"D1 PROFILE",,,,
"82011100000187","Nodes","187",21.000000,37.325541,"Default Known Flow Node","Known Flow",386961.496452,123331.810770,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000360","Nodes","360",21.000000,43.463863,"DDS demands","Known Flow",387095.746488,124165.685997,,0.000000,,,,,,-1.190000,,-30.360001,,,-28.212575,-31.550000,,"",,,,,,"D1 PROFILE",,"I2 PROFILE",,
"82011100010620","Nodes","-160940",21.000000,43.463863,"Default Known Flow Node","Known Flow",387121.996495,124127.310986,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000169","Nodes","169",21.000000,40.730863,"DDS demands","Known Flow",386864.496425,124019.060957,,0.000000,,,,,,-3.359999,,,,,-3.004572,-3.359999,,"",,,,,,"D1 PROFILE",,,,
"82011100000170","Nodes","170",21.000000,40.221709,"DDS demands","Known Flow",386914.746439,124046.685964,,0.000000,,,,,,-8.090000,,,,,-7.234223,-8.090000,,"",,,,,,"D1 PROFILE",,,,
"82011100000172","Nodes","172",21.000000,39.995266,"Default Known Flow Node","Known Flow",386942.121446,124030.935960,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010726","Nodes","-283",21.000000,38.975433,"Default Known Flow Node","Known Flow",386809.996410,123302.185762,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000253","Nodes","253",21.000000,43.012178,"Default Known Flow Node","Known Flow",386795.871407,123491.185813,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010737","Nodes","-316",21.000000,43.012178,"Default Known Flow Node","Known Flow",386802.494220,123489.924325,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000252","Nodes","252",21.000000,43.012178,"Default Known Flow Node","Known Flow",386806.371409,123489.185813,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010591","Nodes","-1462619",21.000000,37.323240,"Default Known Flow Node","Known Flow",386953.621449,123500.935816,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000311","Nodes","P00057692, Imber Road, 140.31",28.000000,24.635998,"CSEP DDS Matched","Known Flow",387155.121504,123094.935705,,0.000000,,,,,,-3.390000,-103.529996,,,,-95.609773,-106.919992,,"",,,,,,"D1 PROFILE","DC PROFILE",,,
"82011100010606","Nodes","-1462714",21.000000,40.000267,"Default Known Flow Node","Known Flow",386078.746211,123532.435824,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010558","Nodes","-1250548",21.000000,40.351539,"Default Known Flow Node","Known Flow",386125.246224,123418.310793,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000160","Nodes","160",21.000000,40.360815,"DDS demands","Known Flow",386137.246227,123409.810791,,0.000000,,,,,,-13.100000,,,,,-11.714255,-13.100000,,"",,,,,,"D1 PROFILE",,,,
"82011100000086","Nodes","86",21.000000,42.681187,"DDS demands","Known Flow",385929.496171,122616.935575,,0.000000,,,,,,-15.169999,,,,,-13.565285,-15.169999,,"",,,,,,"D1 PROFILE",,,,
"82011100010703","Nodes","-206126",21.000000,43.131640,"Default Known Flow Node","Known Flow",385942.574322,122628.023487,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000087","Nodes","87",21.000000,43.073407,"DDS demands","Known Flow",385963.746180,122651.435585,,0.000000,,,,,,-5.369999,,,,,-4.801949,-5.369999,,"",,,,,,"D1 PROFILE",,,,
"82011100000370","Nodes","370",21.000000,29.158186,"Default Known Flow Node","Known Flow",387079.496484,123211.435737,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000369","Nodes","369",21.000000,29.113106,"Default Known Flow Node","Known Flow",387065.496480,123174.060727,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010795","Nodes","-87",21.000000,34.004793,"Default Known Flow Node","Known Flow",386541.707337,123010.815682,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000250","Nodes","250",21.000000,33.821223,"DDS demands","Known Flow",386556.621341,123007.185681,,0.000000,,,,,,-2.049999,,,,,-1.833146,-2.049999,,"",,,,,,"D1 PROFILE",,,,
"82011100010791","Nodes","-82",21.000000,33.544419,"Default Known Flow Node","Known Flow",386583.371349,123002.685680,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000243","Nodes","243",21.000000,32.948177,"DDS demands","Known Flow",386640.871364,122998.185679,,0.000000,,,,-3.629999,,-27.590000,,,,,-27.917483,-31.220001,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,
"82011100010610","Nodes","-149845",21.000000,32.811407,"DDS demands","Known Flow",386654.006715,122997.272740,,0.000000,-20.150000,,,,,,,,,,-18.018490,-20.150000,,"","C1 PROFILE",,,,,,,,,
"82011100000138","Nodes","138",21.000000,48.635054,"Default Known Flow Node","Known Flow",385970.282843,122967.636258,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000132","Nodes","132",21.000000,48.853010,"Default Known Flow Node","Known Flow",385981.871185,122953.685667,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000130","Nodes","130",21.000000,48.853010,"DDS demands","Known Flow",386001.246190,122927.810660,,0.000000,,,,,,-11.190000,,,,,-10.006298,-11.190000,,"",,,,,,"D1 PROFILE",,,,
"82011100000254","Nodes","254",21.000000,33.907163,"DDS demands","Known Flow",386562.746343,123039.060690,,0.000000,,,,,,-1.230000,,,,,-1.099888,-1.230000,,"",,,,,,"D1 PROFILE",,,,
"82011100000270","Nodes","270",21.000000,48.945682,"DDS demands","Known Flow",385849.746149,123168.935725,,0.000000,,,,,,-6.769999,,,,,-6.053854,-6.769999,,"",,,,,,"D1 PROFILE",,,,
"82011100000271","Nodes","271",21.000000,48.803444,"DDS demands","Known Flow",385867.746154,123196.185733,,0.000000,,,,,,-2.309999,,,,,-2.065643,-2.309999,,"",,,,,,"D1 PROFILE",,,,
"82011100010750","Nodes",,21.000000,40.466772,"DDS demands","Known Flow",386791.713867,123715.680162,,0.000000,,,,,,-6.630000,,,,,-5.928664,-6.630000,,"",,,,,,"D1 PROFILE",,,,
"82011100000116","Nodes","116",21.000000,39.653196,"DDS demands","Known Flow",386853.621422,123829.060905,,0.000000,,,,,,-6.070000,,,,,-5.427902,-6.070000,,"",,,,,,"D1 PROFILE",,,,
"82011100010789","Nodes","-78",21.000000,33.544419,"Default Known Flow Node","Known Flow",386582.746349,122996.685679,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010607","Nodes","-1462720",21.000000,19.232352,"Default Known Flow Node","Known Flow",387251.621531,122611.185574,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000139","Nodes","139",21.000000,43.073115,"DDS demands","Known Flow",386825.621415,123469.310807,,0.000000,,,,,,-3.020000,,,,,-2.700538,-3.020000,,"",,,,,,"D1 PROFILE",,,,
"82011100000212","Nodes","212",21.000000,40.984290,"DDS demands","Known Flow",385955.746178,122568.435562,,0.000000,,,,,,-6.210000,,,,,-5.553093,-6.210000,,"",,,,,,"D1 PROFILE",,,,
"82011100000211","Nodes","211",21.000000,40.453761,"DDS demands","Known Flow",385977.871184,122530.935552,,0.000000,,,,,,-11.079999,,,,,-9.907934,-11.079999,,"",,,,,,"D1 PROFILE",,,,
"82011100010778","Nodes","-53",21.000000,32.961703,"DDS demands","Known Flow",386536.871336,122928.935660,,0.000000,,,,,,-17.969998,,,,,-16.069095,-17.969998,,"",,,,,,"D1 PROFILE",,,,
"82011100010779","Nodes","-54",21.000000,32.961703,"Default Known Flow Node","Known Flow",386538.496336,122930.310660,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010771","Nodes","-4904573",21.000000,49.160527,"Default Known Flow Node","Known Flow",386580.330793,123372.372051,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000003","Nodes","Ivy Cross Roundabout DG",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",386582.746349,123369.310780,,6190.000021,,,,,,,,,,,2679.410532,2996.373300,,"",,,,,,,,,,
"82011100000274","Nodes","274",21.000000,41.162465,"DDS demands","Known Flow",386964.621452,123902.185925,,0.000000,,,,,,-3.790000,,,,,-3.389085,-3.790000,,"",,,,,,"D1 PROFILE",,,,
"82011100010762","Nodes","-4904557",21.000000,40.920977,"Default Known Flow Node","Known Flow",386997.326385,123949.875836,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000275","Nodes","275",21.000000,40.860998,"DDS demands","Known Flow",387009.121465,123943.935936,,0.000000,,,,,,-8.409999,,,,,-7.520372,-8.409999,,"",,,,,,"D1 PROFILE",,,,
"82011100000341","Nodes","341",21.000000,41.470940,"DDS demands","Known Flow",386856.996423,123742.435881,,0.000000,,,,,,-3.209999,,,,,-2.870439,-3.209999,,"",,,,,,"D1 PROFILE",,,,
"82011100010602","Nodes","-1462669",21.000000,35.467568,"Default Known Flow Node","Known Flow",386477.996320,123025.685686,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010715","Nodes","-241",21.000000,26.355321,"Default Known Flow Node","Known Flow",387073.871482,122770.685617,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000299","Nodes","299",21.000000,26.340781,"Default Known Flow Node","Known Flow",387077.996483,122759.310614,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000374","Nodes","374",21.000000,24.468182,"DDS demands","Known Flow",387185.246512,123036.185689,,0.000000,,,,,,-1.710000,,,,,-1.529112,-1.710000,,"",,,,,,"D1 PROFILE",,,,
"82011100000029","Nodes","29",21.000000,45.521690,"Default Known Flow Node","Known Flow",386160.371234,123062.185696,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010682","Nodes","-185370",21.000000,45.122406,"Default Known Flow Node","Known Flow",386170.996236,123032.810688,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010583","Nodes","-1462568",21.000000,33.499689,"Default Known Flow Node","Known Flow",386571.371345,122984.435675,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010787","Nodes","-69",21.000000,33.544419,"Default Known Flow Node","Known Flow",386580.871348,122983.435675,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000326","Nodes","326",21.000000,42.181304,"DDS demands","Known Flow",386953.996450,123622.935849,,0.000000,,,,,,-7.979999,,,,,-7.135858,-7.979999,,"",,,,,,"D1 PROFILE",,,,
"82011100000344","Nodes","344",21.000000,41.528651,"DDS demands","Known Flow",387073.257030,123851.716895,,0.000000,,,,,,-4.980000,,,,,-4.453205,-4.980000,,"",,,,,,"D1 PROFILE",,,,
"82011100000418","Nodes","418",21.000000,41.405729,"Default Known Flow Node","Known Flow",387172.371509,123782.935892,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000297","Nodes","297",21.000000,26.463379,"DDS demands","Known Flow",387016.996467,123022.060685,,0.000000,,,,,,-3.299999,,,,,-2.950918,-3.299999,,"",,,,,,"D1 PROFILE",,,,
"82011100010653","Nodes","-179",21.000000,42.668311,"Default Known Flow Node","Known Flow",386671.996373,123411.185791,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010662","Nodes","-182341",21.000000,42.668311,"Default Known Flow Node","Known Flow",386686.496377,123430.310797,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000443","Nodes","443",21.000000,44.175575,"DDS demands","Known Flow",386939.621446,124313.811037,,0.000000,-1.009999,,,,,,,,,,-0.903160,-1.009999,,"","C1 PROFILE",,,,,,,,,
"82011100010699","Nodes","-206094",21.000000,48.763166,"Default Known Flow Node","Known Flow",385743.582802,123092.723577,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000154","Nodes","154",21.000000,48.655951,"DDS demands","Known Flow",385744.621120,123108.935709,,0.000000,,,,,,-5.769999,,,,,-5.159637,-5.769999,,"",,,,,,"D1 PROFILE",,,,
"82011100000319","Nodes","319",21.000000,42.642585,"DDS demands","Known Flow",386917.371440,123437.935799,,0.000000,,,,,,-2.400000,,,,,-2.146123,-2.400000,,"",,,,,,"D1 PROFILE",,,,
"82011100010605","Nodes","-1462696",21.000000,47.838183,"Default Known Flow Node","Known Flow",385975.746183,122754.185613,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
