"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-AF)"
"82422900000088","Nodes",,21.000000,38.874074,"Default Known Flow Node","Known Flow",414031.939303,144456.216111,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000089","Nodes",,21.000000,38.874074,"Default Known Flow Node","Known Flow",414040.277820,144459.916519,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000304","Nodes",,21.000000,33.988835,"Default Known Flow Node","Known Flow",412526.290408,143848.511352,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000325","Nodes",,21.000000,30.258656,"DDS demands","Known Flow",412972.056529,143887.573363,,0.000000,,,,-14.890000,,-13.314905,-14.890000,,"",,,,"D1 PROFILE",
"82422900000327","Nodes",,21.000000,35.682307,"Default Known Flow Node","Known Flow",412669.677447,144409.413505,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000328","Nodes",,21.000000,35.682307,"Default Known Flow Node","Known Flow",412661.535445,144412.050506,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000329","Nodes",,21.000000,35.638474,"Default Known Flow Node","Known Flow",412687.729452,144470.116522,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000330","Nodes",,21.000000,35.627925,"Default Known Flow Node","Known Flow",412722.360461,144441.454514,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000331","Nodes",,21.000000,35.584100,"Default Known Flow Node","Known Flow",412729.306463,144438.898513,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000332","Nodes",,21.000000,35.582949,"Default Known Flow Node","Known Flow",412728.453463,144433.100512,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000335","Nodes",,21.000000,35.454463,"Default Known Flow Node","Known Flow",412741.253467,144377.996497,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000336","Nodes",,21.000000,35.454463,"Default Known Flow Node","Known Flow",412736.428465,144378.849497,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000337","Nodes",,21.000000,35.454463,"Default Known Flow Node","Known Flow",412757.900471,144386.571499,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000338","Nodes",,21.000000,35.454463,"Default Known Flow Node","Known Flow",412762.790693,144418.000163,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000341","Nodes",,21.000000,35.385068,"Default Known Flow Node","Known Flow",412790.636461,144413.073395,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000339","Nodes",,21.000000,35.410650,"Default Known Flow Node","Known Flow",412783.416478,144376.121496,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000340","Nodes",,21.000000,35.323042,"Default Known Flow Node","Known Flow",412783.109478,144374.449496,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000346","Nodes",,21.000000,35.268824,"DDS demands","Known Flow",412860.517545,144400.689066,,0.000000,-8.529999,,-7.539999,,,-14.370080,-16.070000,,"","C1 PROFILE",,"C4 PROFILE",,
"82422900000343","Nodes",,21.000000,35.333148,"Default Known Flow Node","Known Flow",412794.249481,144419.687508,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000462","Nodes",,21.000000,35.163397,"DDS demands","Known Flow",412799.547440,144451.828358,,0.000000,-10.899999,,,-0.479999,,-10.176199,-11.379999,,"","C1 PROFILE",,,"D1 PROFILE",
"82422900000344","Nodes",,21.000000,35.333148,"Default Known Flow Node","Known Flow",412798.469482,144417.997507,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000333","Nodes",,21.000000,35.271454,"DDS demands","Known Flow",412862.033499,144399.888503,,0.000000,-46.569999,,,,,-41.643725,-46.569999,,"","C1 PROFILE",,,,
"82422900000398","Nodes",,21.000000,34.998898,"DDS demands","Known Flow",412822.604489,144311.888479,,0.000000,,,,-4.650000,,-4.158113,-4.650000,,"",,,,"D1 PROFILE",
"82422900000342","Nodes",,21.000000,35.075735,"Default Known Flow Node","Known Flow",412828.545490,144448.716516,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000347","Nodes",,21.000000,35.075735,"Default Known Flow Node","Known Flow",412829.736491,144439.897513,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000348","Nodes",,21.000000,35.268150,"DDS demands","Known Flow",412860.176476,144398.702223,,0.000000,,,,-1.309999,,-1.171425,-1.309999,,"",,,,"D1 PROFILE",
"82422900000349","Nodes",,21.000000,35.334442,"Default Known Flow Node","Known Flow",412887.393506,144401.977503,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000351","Nodes",,21.000000,35.517060,"Default Known Flow Node","Known Flow",412893.576508,144435.042512,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000352","Nodes",,21.000000,35.517060,"Default Known Flow Node","Known Flow",412887.663506,144436.165512,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000355","Nodes",,21.000000,22.106920,"Default Known Flow Node","Known Flow",412937.310520,144069.541413,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000356","Nodes",,21.000000,21.980334,"Default Known Flow Node","Known Flow",412983.801533,144069.390413,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000410","Nodes",,21.000000,21.980334,"Default Known Flow Node","Known Flow",412991.767552,144067.902997,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000358","Nodes",,21.000000,21.877224,"Default Known Flow Node","Known Flow",413059.778553,144090.229418,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000361","Nodes",,21.000000,22.059520,"Default Known Flow Node","Known Flow",413004.069789,144193.133140,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000412","Nodes",,21.000000,21.968642,"Default Known Flow Node","Known Flow",413071.250556,144181.164443,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000362","Nodes",,21.000000,22.059520,"Default Known Flow Node","Known Flow",413006.149539,144202.994449,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000363","Nodes",,21.000000,22.059520,"Default Known Flow Node","Known Flow",413000.804537,144203.833449,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000366","Nodes",,21.000000,35.896179,"Default Known Flow Node","Known Flow",412608.089430,143968.104385,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000375","Nodes",,21.000000,34.249418,"Default Known Flow Node","Known Flow",412532.558410,144138.836431,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000374","Nodes",,21.000000,34.488281,"DDS demands","Known Flow",412724.746462,144099.869421,,0.000000,,,,-2.430000,,-2.172949,-2.430000,,"",,,,"D1 PROFILE",
"82422900000397","Nodes",,21.000000,34.998573,"DDS demands","Known Flow",412822.333489,144308.776478,,0.000000,-15.999999,,,-4.650000,,-18.465599,-20.649998,,"","C1 PROFILE",,,"D1 PROFILE",
"82422900000399","Nodes",,21.000000,35.063090,"Default Known Flow Node","Known Flow",412842.351494,144353.271490,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000393","Nodes",,21.000000,32.146912,"DDS demands","Known Flow",412916.281514,143954.791381,,0.000000,,,,-6.229999,,-5.570977,-6.229999,,"",,,,"D1 PROFILE",
"82422900000407","Nodes",,21.000000,22.146057,"Default Known Flow Node","Known Flow",412953.711357,144222.706706,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000403","Nodes",,21.000000,22.094217,"Default Known Flow Node","Known Flow",412948.472523,144131.343429,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000405","Nodes",,21.000000,22.008308,"Default Known Flow Node","Known Flow",412953.439524,144154.654436,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000408","Nodes",,21.000000,22.144290,"Default Known Flow Node","Known Flow",412965.324060,144219.210500,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000357","Nodes",,21.000000,21.980334,"Default Known Flow Node","Known Flow",413010.006540,144064.497411,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000413","Nodes",,21.000000,21.968642,"Default Known Flow Node","Known Flow",413072.471557,144188.282445,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000415","Nodes",,21.000000,36.027895,"Default Known Flow Node","Known Flow",412817.491487,144547.102543,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000416","Nodes",,21.000000,35.940307,"Default Known Flow Node","Known Flow",412807.514485,144506.592532,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000350","Nodes",,21.000000,35.997094,"Default Known Flow Node","Known Flow",412909.784512,144528.763538,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000418","Nodes",,21.000000,35.940307,"Default Known Flow Node","Known Flow",412904.748511,144524.533536,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000419","Nodes",,21.000000,36.006714,"Default Known Flow Node","Known Flow",412910.237513,144531.539538,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000421","Nodes",,21.000000,35.951827,"Default Known Flow Node","Known Flow",412781.778478,144548.548543,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000422","Nodes",,21.000000,35.955784,"Default Known Flow Node","Known Flow",412783.803478,144548.201543,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000427","Nodes",,21.000000,35.998573,"Default Known Flow Node","Known Flow",412802.402464,144549.036326,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000423","Nodes",,21.000000,35.997349,"Default Known Flow Node","Known Flow",412846.671147,144542.133935,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000426","Nodes",,21.000000,36.031499,"Default Known Flow Node","Known Flow",412908.970308,144531.708728,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000424","Nodes",,21.000000,35.997349,"Default Known Flow Node","Known Flow",412845.615495,144530.987538,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000425","Nodes",,21.000000,36.267148,"Default Known Flow Node","Known Flow",412912.599513,144570.640549,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000428","Nodes",,21.000000,35.998573,"Default Known Flow Node","Known Flow",412799.761482,144542.211541,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000430","Nodes",,21.000000,36.318514,"Default Known Flow Node","Known Flow",412882.103505,144577.406551,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000431","Nodes",,21.000000,36.274763,"Default Known Flow Node","Known Flow",412879.740504,144570.896549,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000432","Nodes",,21.000000,36.274763,"Default Known Flow Node","Known Flow",412912.644513,144571.855549,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000433","Nodes",,21.000000,36.449790,"Default Known Flow Node","Known Flow",412842.865494,144584.400553,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000434","Nodes",,21.000000,36.449790,"Default Known Flow Node","Known Flow",412840.550494,144578.202551,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000436","Nodes",,21.000000,36.366641,"Default Known Flow Node","Known Flow",412896.653509,144618.216562,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000437","Nodes",,21.000000,36.497910,"Default Known Flow Node","Known Flow",412857.204498,144675.303577,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000441","Nodes",,21.000000,36.497910,"Default Known Flow Node","Known Flow",412858.367469,144675.099410,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000438","Nodes",,21.000000,36.410392,"Default Known Flow Node","Known Flow",412890.948507,144669.379576,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000439","Nodes",,21.000000,36.454147,"Default Known Flow Node","Known Flow",412920.856515,144677.686578,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000440","Nodes",,21.000000,36.497910,"Default Known Flow Node","Known Flow",412859.043499,144678.738578,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000442","Nodes",,21.000000,36.541677,"Default Known Flow Node","Known Flow",412843.516494,144770.436603,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000443","Nodes",,21.000000,36.454147,"Default Known Flow Node","Known Flow",412921.033515,144678.670578,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000444","Nodes",,21.000000,36.366641,"Default Known Flow Node","Known Flow",412927.721517,144677.474578,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000446","Nodes",,21.000000,36.541677,"Default Known Flow Node","Known Flow",412840.072493,144771.064604,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000448","Nodes",,21.000000,36.585448,"Default Known Flow Node","Known Flow",412800.512483,144769.702603,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000449","Nodes",,21.000000,36.585448,"Default Known Flow Node","Known Flow",412792.803481,144774.065604,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000452","Nodes",,21.000000,35.550167,"DDS demands","Known Flow",412680.774450,144471.423522,,0.000000,-16.559999,,,,,-14.808248,-16.559999,,"","C1 PROFILE",,,,
"82422900000453","Nodes",,21.000000,35.639559,"Default Known Flow Node","Known Flow",412688.417452,144473.346523,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000454","Nodes",,21.000000,35.610430,"Default Known Flow Node","Known Flow",412731.688464,144467.897521,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000455","Nodes",,21.000000,35.683388,"Default Known Flow Node","Known Flow",412695.604454,144512.958533,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000456","Nodes",,21.000000,35.683388,"Default Known Flow Node","Known Flow",412689.607452,144512.581533,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000457","Nodes",,21.000000,35.702436,"Default Known Flow Node","Known Flow",412735.046465,144484.335526,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000458","Nodes",,21.000000,35.746265,"Default Known Flow Node","Known Flow",412719.162461,144487.791526,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000334","Nodes",,21.000000,35.586858,"Default Known Flow Node","Known Flow",412728.741463,144450.651516,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000460","Nodes",,21.000000,35.682981,"Default Known Flow Node","Known Flow",412733.747464,144477.685524,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000459","Nodes",,21.000000,35.754883,"Default Known Flow Node","Known Flow",412738.476466,144502.272530,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000463","Nodes",,21.000000,35.163397,"Default Known Flow Node","Known Flow",412783.429478,144456.155518,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000464","Nodes",,21.000000,35.940307,"Default Known Flow Node","Known Flow",412814.100486,144506.242531,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000466","Nodes",,21.000000,36.410392,"Default Known Flow Node","Known Flow",412946.984523,144741.902596,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000469","Nodes",,21.000000,36.410392,"Default Known Flow Node","Known Flow",412947.682572,144745.433587,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000468","Nodes",,21.000000,36.410392,"Default Known Flow Node","Known Flow",412933.437758,144744.578737,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000445","Nodes",,21.000000,36.410392,"Default Known Flow Node","Known Flow",412933.823519,144746.661597,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000467","Nodes",,21.000000,36.410392,"Default Known Flow Node","Known Flow",412947.227523,144747.257597,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000470","Nodes",,21.000000,36.410392,"Default Known Flow Node","Known Flow",412953.214524,144745.052596,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000471","Nodes",,21.000000,21.923979,"Default Known Flow Node","Known Flow",413083.043560,144218.022453,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000472","Nodes",,21.000000,39.541443,"Default Known Flow Node","Known Flow",413222.326888,144852.190897,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000477","Nodes",,21.000000,39.628571,"Default Known Flow Node","Known Flow",413200.978954,144888.184826,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000482","Nodes",,21.000000,39.410734,"Default Known Flow Node","Known Flow",413209.895594,144835.374621,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000480","Nodes",,21.000000,39.628571,"Default Known Flow Node","Known Flow",413201.384592,144900.665639,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000476","Nodes",,21.000000,39.628571,"Default Known Flow Node","Known Flow",413196.005590,144888.388635,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000478","Nodes",,21.000000,39.715719,"Default Known Flow Node","Known Flow",413199.528617,144931.737272,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000473","Nodes",,21.000000,39.715719,"Default Known Flow Node","Known Flow",413100.662564,144964.882656,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000479","Nodes",,21.000000,39.715719,"Default Known Flow Node","Known Flow",413215.673596,144943.559650,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000481","Nodes",,21.000000,39.672141,"Default Known Flow Node","Known Flow",413227.874599,144894.873637,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000483","Nodes",,21.000000,39.410734,"Default Known Flow Node","Known Flow",413207.667593,144836.858621,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000484","Nodes",,21.000000,39.715719,"Default Known Flow Node","Known Flow",413218.928597,144961.426655,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000485","Nodes",,21.000000,39.759301,"Default Known Flow Node","Known Flow",413232.330600,144941.472650,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000487","Nodes",,21.000000,39.909018,"Default Known Flow Node","Known Flow",413293.888617,144863.257629,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000486","Nodes",,21.000000,39.843437,"Default Known Flow Node","Known Flow",413302.664619,144855.155626,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000490","Nodes",,21.000000,39.978524,"Default Known Flow Node","Known Flow",413281.488267,144848.998901,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000491","Nodes",,21.000000,39.978524,"Default Known Flow Node","Known Flow",413311.430622,144847.522624,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000494","Nodes",,21.000000,39.996108,"Default Known Flow Node","Known Flow",413295.399667,144894.641635,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000496","Nodes",,21.000000,40.083220,"Default Known Flow Node","Known Flow",413303.035204,144934.515663,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000493","Nodes",,21.000000,39.996108,"Default Known Flow Node","Known Flow",413327.259626,144891.220636,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000495","Nodes",,21.000000,39.712830,"Default Known Flow Node","Known Flow",413302.266619,144820.296617,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000492","Nodes",,21.000000,40.083220,"Default Known Flow Node","Known Flow",413314.718623,144962.901656,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000497","Nodes",,21.000000,40.083220,"Default Known Flow Node","Known Flow",413320.767624,144935.817648,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000500","Nodes",,21.000000,40.083220,"Default Known Flow Node","Known Flow",413326.425626,144933.212648,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000499","Nodes",,21.000000,38.567551,"Default Known Flow Node","Known Flow",413374.171639,144853.421626,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000505","Nodes",,21.000000,37.958961,"Default Known Flow Node","Known Flow",413407.445650,144855.889716,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000503","Nodes",,21.000000,38.090037,"Default Known Flow Node","Known Flow",413394.273644,144957.156654,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000504","Nodes",,21.000000,38.090037,"Default Known Flow Node","Known Flow",413406.975648,144949.172652,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000509","Nodes",,21.000000,38.046340,"Default Known Flow Node","Known Flow",413406.932648,144897.970638,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000506","Nodes",,21.000000,38.046340,"Default Known Flow Node","Known Flow",413407.054648,144900.361639,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000507","Nodes",,21.000000,38.090037,"Default Known Flow Node","Known Flow",413402.575646,144942.265650,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000508","Nodes",,21.000000,38.046340,"Default Known Flow Node","Known Flow",413428.579654,144939.357649,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000510","Nodes",,21.000000,38.046340,"Default Known Flow Node","Known Flow",413424.416652,144897.141638,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000512","Nodes",,21.000000,37.935191,"Default Known Flow Node","Known Flow",413407.957648,144847.423624,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000513","Nodes",,21.000000,36.992298,"Default Known Flow Node","Known Flow",413464.048663,144855.433626,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000514","Nodes",,21.000000,36.992298,"Default Known Flow Node","Known Flow",413464.160663,144857.448627,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000515","Nodes",,21.000000,32.597704,"Default Known Flow Node","Known Flow",413472.079665,144755.621599,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000516","Nodes",,21.000000,32.597704,"Default Known Flow Node","Known Flow",413470.580665,144773.536604,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000517","Nodes",,21.000000,32.641778,"Default Known Flow Node","Known Flow",413485.648669,144755.063599,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000518","Nodes",,21.000000,29.053443,"DDS demands","Known Flow",413484.503669,144743.417596,,0.000000,-101.550005,,,,,-90.807832,-101.550005,,"","C1 PROFILE",,,,
"82422900000519","Nodes",,21.000000,36.311466,"Default Known Flow Node","Known Flow",413489.490670,144829.142619,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000520","Nodes",,21.000000,36.311466,"Default Known Flow Node","Known Flow",413487.060669,144829.278619,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000521","Nodes",,21.000000,36.311466,"Default Known Flow Node","Known Flow",413490.076670,144842.701623,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000522","Nodes",,21.000000,36.311466,"Default Known Flow Node","Known Flow",413494.495672,144828.800619,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000530","Nodes",,21.000000,36.518010,"Default Known Flow Node","Known Flow",413504.300674,144854.521626,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000525","Nodes",,21.000000,36.518010,"Default Known Flow Node","Known Flow",413503.326674,144869.793630,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000526","Nodes",,21.000000,36.518010,"Default Known Flow Node","Known Flow",413494.762672,144870.050630,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000527","Nodes",,21.000000,36.561810,"Default Known Flow Node","Known Flow",413504.193674,144901.374639,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000528","Nodes",,21.000000,36.561810,"Default Known Flow Node","Known Flow",413495.797672,144901.655639,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000535","Nodes",,21.000000,36.518010,"Default Known Flow Node","Known Flow",413533.603682,144853.515626,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000529","Nodes",,21.000000,36.561810,"Default Known Flow Node","Known Flow",413505.010674,144916.876643,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000531","Nodes",,21.000000,36.561810,"Default Known Flow Node","Known Flow",413524.160680,144916.762643,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000532","Nodes",,21.000000,35.272597,"Default Known Flow Node","Known Flow",413533.079682,144814.406615,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000524","Nodes",,21.000000,34.298427,"DDS demands","Known Flow",413526.563680,144760.851601,,0.000000,-64.809996,,,,,-57.954258,-64.809996,,"","C1 PROFILE",,,,
"82422900000533","Nodes",,21.000000,35.272597,"Default Known Flow Node","Known Flow",413522.391679,144813.589615,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000534","Nodes",,21.000000,36.518010,"Default Known Flow Node","Known Flow",413532.745682,144836.554621,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000502","Nodes",,21.000000,36.518010,"Default Known Flow Node","Known Flow",413549.729687,144852.775626,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000537","Nodes",,21.000000,36.518010,"Default Known Flow Node","Known Flow",413553.792688,144840.444622,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000538","Nodes",,21.000000,34.298427,"Default Known Flow Node","Known Flow",413509.781676,144765.483602,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000540","Nodes",,21.000000,37.815639,"Default Known Flow Node","Known Flow",413099.677564,144703.977585,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000539","Nodes",,21.000000,37.815639,"Default Known Flow Node","Known Flow",413118.703569,144705.752586,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000542","Nodes",,21.000000,32.597704,"Default Known Flow Node","Known Flow",413462.151663,144770.606603,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000543","Nodes",,21.000000,26.858522,"Default Known Flow Node","Known Flow",413830.860763,143379.068225,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000557","Nodes",,21.000000,30.371684,"Default Known Flow Node","Known Flow",414065.953827,144160.709437,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000568","Nodes",,21.000000,33.815480,"Default Known Flow Node","Known Flow",414206.700865,144233.761457,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000579","Nodes",,21.000000,34.938898,"Default Known Flow Node","Known Flow",414212.049867,144113.238425,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000580","Nodes",,21.000000,34.272179,"Default Known Flow Node","Known Flow",414246.352876,144136.921431,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000584","Nodes",,21.000000,39.154804,"Default Known Flow Node","Known Flow",413871.133774,144428.815510,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000585","Nodes",,21.000000,39.154804,"Default Known Flow Node","Known Flow",413869.713774,144426.392510,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
