"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"82000700000165","Nodes","165",21.000000,31.051888,"DDS demands","Known Flow",485624.888299,92642.482419,,0.000000,,,,,,-12.319999,,,,,,,-11.016764,-12.319999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700008505","Nodes","8505 MEG Point 2315",21.000000,30.962624,"MEG point","Known Flow",485689.766876,92625.379704,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700001270","Nodes","1270",21.000000,30.952391,"DDS demands","Known Flow",485703.694320,92620.198413,,0.000000,,,,,,-5.310000,,,,,,,-4.748297,-5.310000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700008001","Nodes","Group Profile 1, Hillfield Road, Reference Point, Logger 1502",21.000000,32.485344,"Referencing Low Point","Known Flow",485051.842237,92437.893210,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700008503","Nodes","8503  MEG Point 2313",21.000000,34.721056,"MEG point","Known Flow",485185.097345,92919.719356,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000214","Nodes","214",21.000000,34.581589,"DDS demands","Known Flow",485200.567493,92915.046184,,0.000000,-2.059999,,,,,-9.189999,,,,,,,-10.059950,-11.249999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82000700001312","Nodes","1312",21.000000,32.825368,"DDS demands","Known Flow",486456.543418,94231.957790,,0.000000,,,,,,-1.330000,,,,,,,-1.189309,-1.330000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700008501","Nodes","8501 MEG Point 2311",21.000000,32.877146,"MEG point","Known Flow",486400.934449,94260.798271,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700001300","Nodes","1300",21.000000,33.011035,"DDS demands","Known Flow",486306.280577,94321.862893,,0.000000,,,,,,-1.879999,,,,,,,-1.681129,-1.879999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001309","Nodes",,21.000000,38.839315,"DDS demands","Known Flow",485788.896846,94023.520689,,0.000000,,,,,,-18.219999,,,,,,,-16.292649,-18.219999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000099","Nodes","99",21.000000,42.745383,"Default Known Flow Node","Known Flow",485885.723740,94170.171464,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000097","Nodes",,21.000000,36.750966,"DDS demands","Known Flow",485903.545360,94189.188370,,0.000000,,,,,,-13.420000,,,,,,,-12.000404,-13.420000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000488","Nodes","488",21.000000,30.096185,"DDS demands","Known Flow",485677.042656,92471.875764,,0.000000,,,,,,-5.249999,,,,,,,-4.694643,-5.249999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000433","Nodes","433,P21815, CP1 GRAFTON ROAD, SCH 210.53",27.000000,30.206176,"CSEP DDS Matched","Known Flow",485684.579315,92515.664384,,0.000000,,,,,,,-160.089990,,,,,,-143.155335,-160.089990,,"",,,,,,,"DC PROFILE",,,,,
"82000700000200","Nodes","200",21.000000,30.656644,"DDS demands","Known Flow",485697.021319,92576.828401,,0.000000,,,,,,-5.239999,,,,,,,-4.685701,-5.239999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000439","Nodes","439",21.000000,29.517692,"DDS demands","Known Flow",485648.390305,92353.133340,,0.000000,,,,,,-2.359999,,,,,,,-2.110354,-2.359999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000435","Nodes","435,P21815,CP2 Grafton Road , SCH 62.61",27.000000,29.655782,"CSEP DDS Matched","Known Flow",485660.098173,92393.577159,,0.000000,,,,,,,-47.819999,,,,,,-42.761498,-47.819999,,"",,,,,,,"DC PROFILE",,,,,
"82000700000155","Nodes","155",21.000000,30.089700,"DDS demands","Known Flow",485671.415312,92436.771363,,0.000000,,,,,,-6.949999,,,,,,,-6.214813,-6.949999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000480","Nodes","480",21.000000,38.048025,"DDS demands","Known Flow",485096.729155,93090.999541,,0.000000,,,,,,-5.579999,,,,,,,-4.989735,-5.579999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700008003","Nodes","Logger 1601  WEST STREET",21.000000,37.748410,"Val Log Cath","Known Flow",485105.252219,93088.317272,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700001360","Nodes","1360",21.000000,32.636260,"DDS demands","Known Flow",485055.696144,92473.011373,,0.000000,,,,,,-3.370000,,,,,,,-3.013514,-3.370000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000151","Nodes","151",21.000000,29.474564,"DDS demands","Known Flow",485512.710268,92386.526349,,0.000000,,,,,,-13.999999,,,,,,,-12.519050,-13.999999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700008000","Nodes","Group Profile 1, The Byeways, Sense Point, Logger 1503,",21.000000,29.287534,"Low Point","Known Flow",485503.237211,92354.539166,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700001361","Nodes","1361",21.000000,28.897657,"DDS demands","Known Flow",485544.121142,92301.445762,,0.000000,,-2.990000,,,,-6.210000,,,,,,,-8.226804,-9.200000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"82000700008005","Nodes","Logger 1500,ST. Peters Crescent",21.000000,44.940383,"Default Known Flow Node","Known Flow",485580.671418,93687.215795,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000445","Nodes","445",21.000000,44.870331,"Default Known Flow Node","Known Flow",485583.597906,93685.606226,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000511","Nodes","511",21.000000,49.902375,"Default Known Flow Node","Known Flow",485278.493861,93739.859581,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000003","Nodes","Group Profile 1, LEAD, Warners Lane DG, Site ID 1501",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",485276.646556,93743.554191,,7029.999785,,,,,,,,,,,,,2040.817668,2282.237885,,"",,,,,,,,,,,,
"82000700000319","Nodes","319",21.000000,31.428097,"Default Known Flow Node","Known Flow",486555.443552,93735.612716,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000455","Nodes","455",21.000000,31.400706,"DDS demands","Known Flow",486557.337556,93734.561605,,0.000000,,,,,,-7.719999,,,,,,,-6.903361,-7.719999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000456","Nodes","456",21.000000,30.977525,"DDS demands","Known Flow",486622.636570,93678.717701,,0.000000,,,,,,-6.840000,,,,,,,-6.116450,-6.840000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000364","Nodes","364",21.000000,34.717814,"DDS demands","Known Flow",485204.259340,92923.335243,,0.000000,,,,,,-2.209999,,,,,,,-1.976221,-2.209999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000458","Nodes","458",21.000000,30.949689,"DDS demands","Known Flow",486682.761569,93624.741119,,0.000000,,,,,,-3.359999,,,,,,,-3.004572,-3.359999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000457","Nodes","457",21.000000,30.913306,"DDS demands","Known Flow",486738.847759,93574.390335,,0.000000,,,,,,-6.639999,,,,,,,-5.937606,-6.639999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000376","Nodes","376",21.000000,30.810926,"DDS demands","Known Flow",485895.564282,92701.717232,,0.000000,,,,,,-11.100000,,,,,,,-9.925818,-11.100000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000489","Nodes","489",21.000000,30.779079,"DDS demands","Known Flow",485908.441285,92698.798703,,0.000000,,,,,,-6.910000,,,,,,,-6.179045,-6.910000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001220","Nodes","1220",21.000000,32.503504,"DDS demands","Known Flow",486613.090568,93883.417757,,0.000000,,,,,,-4.730000,,,,,,,-4.229650,-4.730000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700002862","Nodes","-46852",21.000000,32.729846,"Default Known Flow Node","Known Flow",486501.183467,93546.220689,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000490","Nodes","490",21.000000,30.769694,"DDS demands","Known Flow",485907.532376,92678.423429,,0.000000,,,,,,-2.329999,,,,,,,-2.083527,-2.329999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000491","Nodes","491",21.000000,30.208410,"DDS demands","Known Flow",485951.774995,92687.293603,,0.000000,,,,,,-6.730000,,,,,,,-6.018086,-6.730000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001364","Nodes","1364",21.000000,30.198381,"Default Known Flow Node","Known Flow",485950.504577,92676.267453,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700001335","Nodes","1335",21.000000,29.908290,"DDS demands","Known Flow",485987.719109,92678.071426,,0.000000,,,,,,-6.579999,,,,,,,-5.883953,-6.579999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000492","Nodes","492",21.000000,29.839833,"DDS demands","Known Flow",485987.865398,92655.479422,,0.000000,,,,,,-2.829999,,,,,,,-2.530636,-2.829999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700002813","Nodes","-46236",21.000000,29.755436,"Default Known Flow Node","Known Flow",486014.666215,92669.868295,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000105","Nodes","105",21.000000,41.929517,"DDS demands","Known Flow",485133.923165,93283.151593,,0.000000,,,,,,-20.220000,,,,,,,-18.081085,-20.220000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000396","Nodes",,21.000000,44.207737,"DDS demands","Known Flow",485603.033745,93674.737275,,0.000000,,,,,,-1.240000,,,,,,,-1.108830,-1.240000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000103","Nodes","103",21.000000,49.439121,"Default Known Flow Node","Known Flow",485273.618203,93722.510713,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000094","Nodes",,21.000000,42.898823,"DDS demands","Known Flow",485644.269104,93734.418650,,0.000000,-3.849999,,,,,-7.620000,,,,,,,-10.256679,-11.470000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82000700001308","Nodes","1308",21.000000,42.711544,"DDS demands","Known Flow",485794.637834,93648.799627,,0.000000,,-15.999999,,,,-10.560000,,,,,,,-23.750427,-26.560001,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"82000700002812","Nodes","-4589",21.000000,36.353330,"Default Known Flow Node","Known Flow",485956.459389,93595.386678,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000261","Nodes","261",21.000000,41.452442,"DDS demands","Known Flow",485770.811522,93485.988153,,0.000000,,,,,,-3.059999,,,,,,,-2.736306,-3.059999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001358","Nodes","1358",21.000000,41.342404,"DDS demands","Known Flow",485844.003639,93474.212701,,0.000000,,,,,,-0.499999,,,,,,,-0.447108,-0.499999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000291","Nodes","291",21.000000,41.327827,"DDS demands","Known Flow",485848.513360,93482.038647,,0.000000,,,,,,-1.669999,,,,,,,-1.493343,-1.669999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000096","Nodes",,21.000000,41.381174,"DDS demands","Known Flow",485695.089830,93809.361289,,0.000000,,,,,,-1.490000,,,,,,,-1.332384,-1.490000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000504","Nodes","504",21.000000,36.218276,"Default Known Flow Node","Known Flow",485822.881810,94277.613763,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000302","Nodes","302",21.000000,36.203231,"DDS demands","Known Flow",485824.748838,94280.832148,,0.000000,,,,,,-3.089999,,,,,,,-2.763133,-3.089999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000303","Nodes","303",21.000000,36.166417,"DDS demands","Known Flow",485836.845598,94295.429086,,0.000000,,,,,,-3.769999,,,,,,,-3.371201,-3.769999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001311","Nodes","1311",21.000000,33.259460,"Default Known Flow Node","Known Flow",486098.032639,94451.030617,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700001291","Nodes","1291",21.000000,31.663784,"DDS demands","Known Flow",486405.418511,93756.052722,,0.000000,,,,,,-4.230000,,,,,,,-3.782541,-4.230000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001290","Nodes","1290",21.000000,31.683736,"DDS demands","Known Flow",486400.797510,93748.202720,,0.000000,,,,,,-4.389999,,,,,,,-3.925616,-4.389999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001292","Nodes","1292",21.000000,31.849386,"DDS demands","Known Flow",486449.931523,93727.562714,,0.000000,,,,,,-5.889999,,,,,,,-5.266943,-5.889999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001223","Nodes","1223",21.000000,30.930252,"DDS demands","Known Flow",486501.156874,93816.937975,,0.000000,,,,,,-5.530000,,,,,,,-4.945025,-5.530000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001303","Nodes","1303",21.000000,31.014337,"DDS demands","Known Flow",486517.039400,93807.406146,,0.000000,,,,,,-0.629999,,,,,,,-0.563357,-0.629999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001216","Nodes","1216",21.000000,31.269189,"DDS demands","Known Flow",486570.589556,93777.821728,,0.000000,,,,,,-5.010000,,,,,,,-4.480031,-5.010000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700002762","Nodes","-44797",21.000000,31.659315,"Default Known Flow Node","Known Flow",485376.445690,92709.505930,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700001337","Nodes","1337",21.000000,30.873932,"DDS demands","Known Flow",485342.820028,92610.417465,,0.000000,,-5.850000,,,,-16.139999,,,,,,,-19.663850,-21.990000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"82000700000147","Nodes","147",21.000000,30.157607,"DDS demands","Known Flow",485292.228208,92460.872370,,0.000000,,,,,,-5.199999,,,,,,,-4.649932,-5.199999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000526","Nodes","526",21.000000,32.703703,"DDS demands","Known Flow",484787.746357,92691.299308,,0.000000,,,,,,-0.639999,,,,,,,-0.572299,-0.639999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700002751","Nodes","-44389",21.000000,34.046624,"Default Known Flow Node","Known Flow",484886.082475,92801.737640,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000120","Nodes","120",21.000000,35.047568,"DDS demands","Known Flow",484928.219391,92951.464791,,0.000000,,,,,,-13.300000,,,,,,,-11.893098,-13.300000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000119","Nodes","119",21.000000,35.443092,"DDS demands","Known Flow",484928.378874,92988.322880,,0.000000,,,,,,-14.179999,,,,,,,-12.680009,-14.179999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000485","Nodes","485",21.000000,33.277043,"Default Known Flow Node","Known Flow",484543.874005,92978.446510,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000539","Nodes","539",21.000000,33.285307,"Default Known Flow Node","Known Flow",484558.495009,92979.865511,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000113","Nodes","113",21.000000,33.382947,"DDS demands","Known Flow",484616.249025,92982.066511,,0.000000,,,,,,-19.440000,,,,,,,-17.383595,-19.440000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000111","Nodes","111",21.000000,35.651354,"DDS demands","Known Flow",484919.027336,93019.149678,,0.000000,,,,,,-11.499999,,,,,,,-10.283505,-11.499999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000557","Nodes","557",21.000000,36.076409,"Default Known Flow Node","Known Flow",484943.633071,93023.260013,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000110","Nodes","110",21.000000,38.779660,"DDS demands","Known Flow",485085.817942,93094.497205,,0.000000,,,,,,-12.119999,,,,,,,-10.837920,-12.119999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000086","Nodes","86",21.000000,39.194470,"DDS demands","Known Flow",485339.283221,93244.156583,,0.000000,-6.959999,,,-11.799999,,-5.280000,,,,,,,-21.496999,-24.039999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"82000700000552","Nodes","552, P83716/01, Lewis Road,SCH 10.06",22.999998,40.357741,"CSEP DDS Matched","Known Flow",485381.348233,93314.840602,,0.000000,,,,,,-2.869999,-10.060000,,,,,,-11.562237,-12.929999,,"",,,,,,"D1 PROFILE","DC PROFILE",,,,,
"82000700000087","Nodes","87",21.000000,41.155717,"DDS demands","Known Flow",485410.843712,93358.467118,,0.000000,-10.889999,,,,,-7.860000,,,,,,,-16.766585,-18.750000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82000700001282","Nodes","1282",21.000000,32.702900,"DDS demands","Known Flow",485588.414825,93010.393349,,0.000000,,,,,,-2.799999,,,,,,,-2.503810,-2.799999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001275","Nodes","1275",21.000000,32.704862,"DDS demands","Known Flow",485530.941118,93022.066372,,0.000000,,,,,,-1.990000,,,,,,,-1.779493,-1.990000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000189","Nodes","189",21.000000,32.777924,"DDS demands","Known Flow",485489.892262,92954.095504,,0.000000,,,,,,-13.480000,,,,,,,-12.054057,-13.480000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001334","Nodes","1334",21.000000,31.636049,"DDS demands","Known Flow",485649.171627,92954.758724,,0.000000,,,,,,-21.929999,,,,,,,-19.610198,-21.929999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000432","Nodes","432",21.000000,31.234749,"DDS demands","Known Flow",485670.426311,93099.802543,,0.000000,,,,,,-12.130000,,,,,,,-10.846863,-12.130000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000074","Nodes","74",21.000000,32.267533,"DDS demands","Known Flow",485859.041619,93247.511879,,0.000000,,,,,,-19.219999,,,,,,,-17.186867,-19.219999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700001326","Nodes","1326",21.000000,32.837727,"DDS demands","Known Flow",485901.749138,93383.664344,,0.000000,,,,,,-19.580000,,,,,,,-17.508786,-19.580000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700002782","Nodes","-4526",21.000000,35.851631,"Default Known Flow Node","Known Flow",485968.510267,93595.225493,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700001230","Nodes","1230",21.000000,30.512232,"DDS demands","Known Flow",486258.690187,93175.023160,,0.000000,,,,,,-5.700000,,,,,,,-5.097042,-5.700000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000190","Nodes","190",21.000000,33.849413,"DDS demands","Known Flow",485458.679254,92890.244486,,0.000000,,,,,,-7.659999,,,,,,,-6.849708,-7.659999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000192","Nodes","192",21.000000,32.552112,"DDS demands","Known Flow",485563.737282,92860.764478,,0.000000,,,,,,-20.959998,,,,,,,-18.742805,-20.959998,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000193","Nodes","193",21.000000,31.925623,"DDS demands","Known Flow",485662.121309,92833.993471,,0.000000,,,,,,-10.909999,,,,,,,-9.755916,-10.909999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000145","Nodes","145",21.000000,30.678492,"DDS demands","Known Flow",485195.930414,92492.402253,,0.000000,,,,,,-13.820000,,,,,,,-12.358091,-13.820000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700002759","Nodes",,21.000000,28.941126,"DDS demands","Known Flow",485168.042175,92407.381355,,0.000000,,-15.999999,,,,,,,,,,,-14.307486,-15.999999,,"",,"C2 PROFILE",,,,,,,,,,
"82000700000146","Nodes","146",21.000000,30.419880,"DDS demands","Known Flow",485232.009192,92480.957375,,0.000000,,-12.000000,,,,-6.599999,,,,,,,-16.632453,-18.600000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"82000700000549","Nodes","549",21.000000,29.976495,"DDS demands","Known Flow",485264.182974,92379.916181,,0.000000,,,,,,-3.739999,,,,,,,-3.344374,-3.739999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000343","Nodes","343",21.000000,29.781536,"DDS demands","Known Flow",485323.493023,92449.609053,,0.000000,,,,,,-15.890000,,,,,,,-14.209122,-15.890000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000550","Nodes","550",21.000000,25.308551,"DDS demands","Known Flow",485295.262151,92371.059048,,0.000000,,-24.999999,,,,-3.960000,,,,,,,-25.896550,-28.959999,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"82000700000500","Nodes","500",21.000000,29.641382,"DDS demands","Known Flow",485348.773801,92322.235579,,0.000000,,,,,,-4.079999,,,,,,,-3.648408,-4.079999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700002760","Nodes","-44743",21.000000,29.524376,"Default Known Flow Node","Known Flow",485453.448252,92406.942355,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700002761","Nodes","-44744",21.000000,29.520359,"Default Known Flow Node","Known Flow",485454.615253,92402.801354,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000497","Nodes","497",21.000000,29.520285,"DDS demands","Known Flow",485456.570247,92405.897013,,0.000000,,,,,,-5.579999,,,,,,,-4.989735,-5.579999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000144","Nodes","144",21.000000,32.000395,"DDS demands","Known Flow",485119.514609,92359.606502,,0.000000,,,,,,-12.760000,,,,,,,-11.410220,-12.760000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000366","Nodes","366",21.000000,31.421141,"DDS demands","Known Flow",485110.060159,92422.269359,,0.000000,,,,,,-6.900000,,,,,,,-6.170103,-6.900000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000148","Nodes","148",21.000000,29.839490,"DDS demands","Known Flow",485315.860215,92452.468367,,0.000000,,-5.610000,,,,-3.859999,,,,,,,-8.468243,-9.469999,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"82000700000344","Nodes","344",21.000000,29.733838,"DDS demands","Known Flow",485385.461234,92428.913361,,0.000000,,,,,,-9.419999,,,,,,,-8.423532,-9.419999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000149","Nodes","149",21.000000,29.734580,"DDS demands","Known Flow",485392.352236,92426.854360,,0.000000,,,,,,-10.410000,,,,,,,-9.308808,-10.410000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000381","Nodes","381",21.000000,27.248770,"DDS demands","Known Flow",485446.398250,92256.938314,,0.000000,,,,,,-6.059999,,,,,,,-5.418960,-6.059999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000379","Nodes","379",21.000000,28.413193,"DDS demands","Known Flow",485502.662822,92307.382807,,0.000000,,,,,,-4.320000,,,,,,,-3.863021,-4.320000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000378","Nodes","378",21.000000,28.487424,"DDS demands","Known Flow",485535.410275,92292.257324,,0.000000,,,,,,-0.750000,,,,,,,-0.670663,-0.750000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000152","Nodes","152",21.000000,29.512454,"DDS demands","Known Flow",485646.026305,92345.549338,,0.000000,,,,,,-1.279999,,,,,,,-1.144598,-1.279999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700002783","Nodes","-45524",21.000000,28.663060,"Default Known Flow Node","Known Flow",485540.238808,92295.117796,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700002784","Nodes","-45525",21.000000,28.744634,"Default Known Flow Node","Known Flow",485542.414277,92296.698325,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000156","Nodes","156",21.000000,30.090658,"DDS demands","Known Flow",485579.447287,92464.053370,,0.000000,,,,,,-3.390000,,,,,,,-3.031398,-3.390000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700002786","Nodes","-45531",21.000000,30.435880,"Default Known Flow Node","Known Flow",485580.002287,92496.083379,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000217","Nodes","217",21.000000,30.101267,"DDS demands","Known Flow",485569.886284,92465.325371,,0.000000,,,,,,-3.700000,,,,,,,-3.308606,-3.700000,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000441","Nodes","441",21.000000,28.988855,"DDS demands","Known Flow",485599.256292,92221.324304,,0.000000,,,-12.440000,,,-1.940000,,,,,,,-12.858853,-14.380000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"82000700000153","Nodes","153",21.000000,29.285202,"DDS demands","Known Flow",485621.458298,92277.625320,,0.000000,-1.609999,,,,,-4.260000,,,,,,,-5.249059,-5.870000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82000700002787","Nodes","-45534",21.000000,29.331120,"Default Known Flow Node","Known Flow",485623.624835,92276.944660,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82000700000154","Nodes","154",21.000000,29.309839,"DDS demands","Known Flow",485759.094336,92234.676308,,0.000000,,,-2.369999,,,-5.059999,,,,,,,-6.644038,-7.429999,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"82000700000345","Nodes","345",21.000000,29.472476,"DDS demands","Known Flow",485638.075303,92320.611331,,0.000000,,,,,,-1.809999,,,,,,,-1.618534,-1.809999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700000440","Nodes","440",21.000000,29.510282,"DDS demands","Known Flow",485644.243304,92340.629337,,0.000000,,,,,,-1.729999,,,,,,,-1.546996,-1.729999,,"",,,,,,"D1 PROFILE",,,,,,
"82000700002788","Nodes","-45538",21.000000,29.513360,"Default Known Flow Node","Known Flow",485646.495305,92346.841338,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
