"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"82110200010581","Nodes","10581",21.000000,26.749191,"DDS demands","Known Flow",440159.000000,114622.500000,,0.000000,,,,,,,-5.449999,,,,,,,,,-4.873487,-5.449999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200014192","Nodes","14192",21.000000,31.093231,"Default Known Flow Node","Known Flow",440141.093750,114526.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200014191","Nodes","14191",21.000000,30.909449,"DDS demands","Known Flow",440183.093750,114527.398437,,0.000000,,,-6.289999,,,,-0.629999,,,,,,,,,-6.187987,-6.919999,,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"82110200010586","Nodes","10586",21.000000,29.113733,"DDS demands","Known Flow",440203.000000,114528.398437,,0.000000,,,,,,,-0.820000,,,,,,,,,-0.733258,-0.820000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010587","Nodes","10587",21.000000,28.304843,"DDS demands","Known Flow",440238.906250,114550.500000,,0.000000,,,,,,,-16.899999,,,,,,,,,-15.112282,-16.899999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200014188","Nodes","14188",21.000000,28.162649,"DDS demands","Known Flow",440184.312500,114557.000000,,0.000000,-3.359999,,,,,,-7.519999,,,,,,,,,-9.729090,-10.880000,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200134879","Nodes","134879",21.000000,31.364020,"Default Known Flow Node","Known Flow",440345.750000,114611.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200138413","Nodes","138413",21.000000,28.929265,"Default Known Flow Node","Known Flow",440270.125000,114569.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200010589","Nodes","10589",21.000000,28.520963,"DDS demands","Known Flow",440345.812500,114512.601562,,0.000000,,,,,,,-5.110000,,,,,,,,,-4.569453,-5.110000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010593","Nodes","10593",21.000000,31.196425,"Default Known Flow Node","Known Flow",440355.593750,114623.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200011991","Nodes","11991",21.000000,30.035599,"DDS demands","Known Flow",440389.500000,114653.000000,,0.000000,,,,,,,-0.620000,,,,-3.380000,,,,,-3.576871,-3.999999,,,"",,,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,,
"82110200136213","Nodes","136213",21.000000,25.386500,"Default Known Flow Node","Known Flow",440084.625000,114761.750000,,0.000000,,-139.720002,,,,,,,,,,,,,,-124.940124,-139.720002,,,"",,"C2 PROFILE",,,,,,,,,,,,,,
"82110200010579","Nodes","10579",21.000000,25.940196,"DDS demands","Known Flow",440112.593750,114757.898437,,0.000000,,,,,,,-1.120000,,,,,,,,,-1.001524,-1.120000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200136220","Nodes","136220",21.000000,28.162649,"Default Known Flow Node","Known Flow",440163.375000,114542.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200014951","Nodes","14951",21.000000,28.162649,"Default Known Flow Node","Known Flow",440156.312500,114538.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200136221","Nodes","136221",21.000000,28.162649,"Default Known Flow Node","Known Flow",440165.000000,114539.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200136222","Nodes","136222",21.000000,28.162649,"Default Known Flow Node","Known Flow",440172.000000,114548.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200136224","Nodes","136224",21.000000,28.162649,"Default Known Flow Node","Known Flow",440175.875000,114542.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200200403","Nodes","200403",21.000000,25.704314,"Default Known Flow Node","Known Flow",440233.750000,114998.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200010622","Nodes","10622",21.000000,25.573392,"DDS demands","Known Flow",440278.312500,114998.500000,,0.000000,,,,,,,-3.599999,,,,,,,,,-3.219184,-3.599999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200014948","Nodes","14948",21.000000,31.003023,"Default Known Flow Node","Known Flow",440351.406250,114621.296875,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200010602","Nodes","10602",21.000000,27.066951,"DDS demands","Known Flow",440389.000000,114854.601562,,0.000000,,,,,,,-15.699999,,,,,,,,,-14.039220,-15.699999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010594","Nodes","10594",21.000000,28.666784,"DDS demands","Known Flow",440435.406250,114692.101562,,0.000000,,,,,,,-15.599999,,,,,,,,,-13.949799,-15.599999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010623","Nodes","10623",21.000000,26.531717,"DDS demands","Known Flow",440359.906250,114933.398437,,0.000000,-7.730000,,,,,,-3.749999,,,,,,,,,-10.265621,-11.480000,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200014939","Nodes","14939",21.000000,26.529812,"DDS demands","Known Flow",440337.312500,114938.601562,,0.000000,-0.739999,,,,,,,,,,,,,,,-0.661721,-0.739999,,,"","C1 PROFILE",,,,,,,,,,,,,,,
"82110200136242","Nodes","136242",21.000000,27.046559,"Default Known Flow Node","Known Flow",440401.250000,114867.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200010604","Nodes","10604",21.000000,26.698889,"DDS demands","Known Flow",440424.593750,114794.101562,,0.000000,,,,,,,-7.179999,,,,,,,,,-6.420484,-7.179999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010601","Nodes","10601",21.000000,27.156616,"DDS demands","Known Flow",440445.000000,114903.601562,,0.000000,,,,,,,-24.680000,,,,,,,,,-22.069298,-24.680000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200136240","Nodes","136240",21.000000,26.915697,"Default Known Flow Node","Known Flow",440371.000000,114908.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200200434","Nodes","200434",21.000000,27.098077,"Default Known Flow Node","Known Flow",440472.375000,114926.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200200435","Nodes","200435",21.000000,27.010082,"Default Known Flow Node","Known Flow",440498.625000,114965.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200011992","Nodes","11992",21.000000,29.989395,"DDS demands","Known Flow",440311.406250,114603.500000,,0.000000,-2.920000,,,,,,-6.070000,,,,,,,,,-8.039018,-8.990000,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200014949","Nodes","14949",21.000000,30.990283,"DDS demands","Known Flow",440340.000000,114621.601562,,0.000000,-84.440001,,,,,,-0.399999,,,,,,,,,-75.865450,-84.840000,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200138419","Nodes","138419",21.000000,30.990283,"Default Known Flow Node","Known Flow",440337.625000,114620.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200138416","Nodes","138416",21.000000,30.946982,"Default Known Flow Node","Known Flow",440324.875000,114637.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200200422","Nodes","200422",21.000000,33.809090,"Default Known Flow Node","Known Flow",440402.875000,114549.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200014253","Nodes","14253",21.000000,26.781453,"DDS demands","Known Flow",440416.000000,114969.000000,,0.000000,,,,,,,-4.139999,,,,,,,,,-3.702062,-4.139999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200138427","Nodes","138427",21.000000,26.959080,"Default Known Flow Node","Known Flow",440437.375000,114969.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200014941","Nodes","14941",21.000000,31.384134,"Default Known Flow Node","Known Flow",440498.812500,114754.898437,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200015586","Nodes","15586",21.000000,26.599961,"DDS demands","Known Flow",440024.406250,114899.898437,,0.000000,,,,,,,-6.059999,,,,,,,,,-5.418960,-6.059999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200015587","Nodes","15587",21.000000,26.544332,"DDS demands","Known Flow",440027.406250,114905.796875,,0.000000,,-0.970000,,,,,,,,,,,,,,-0.867391,-0.970000,,,"",,"C2 PROFILE",,,,,,,,,,,,,,
"82110200011827","Nodes","11827",21.000000,27.972971,"DDS demands","Known Flow",440047.593750,114998.296875,,0.000000,,,,,,,-5.310000,,,,,,,,,-4.748297,-5.310000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200200382","Nodes","200382",21.000000,26.544332,"Default Known Flow Node","Known Flow",440039.875000,114901.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200200411","Nodes","200411",21.000000,29.989395,"Default Known Flow Node","Known Flow",440303.625000,114614.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200014577","Nodes","14577",21.000000,31.368290,"DDS demands","Known Flow",440360.312500,114616.296875,,0.000000,,,,,,,-19.799999,,,,,,,,,-17.705514,-19.799999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200200427","Nodes","200427",21.000000,29.190408,"Default Known Flow Node","Known Flow",440416.500000,114676.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200200419","Nodes","200419",21.000000,30.035599,"Default Known Flow Node","Known Flow",440387.125000,114656.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200200425","Nodes","200425",21.000000,33.809090,"Default Known Flow Node","Known Flow",440412.250000,114554.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200234830","Nodes","234830",21.000000,26.468945,"Default Known Flow Node","Known Flow",440035.500000,114895.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200010624","Nodes","10624",21.000000,24.835936,"DDS demands","Known Flow",440223.000000,114836.398437,,0.000000,,,,,,,-6.560000,,,,,,,,,-5.866069,-6.560000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200133722","Nodes","133722",21.000000,36.424566,"Default Known Flow Node","Known Flow",440536.875000,114535.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200138436","Nodes","138436",21.000000,35.991731,"Default Known Flow Node","Known Flow",440629.375000,114563.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200136249","Nodes","136249",21.000000,28.047258,"Default Known Flow Node","Known Flow",440525.625000,114797.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200010595","Nodes","10595",21.000000,27.732547,"DDS demands","Known Flow",440529.593750,114806.296875,,0.000000,-8.270000,,,-2.990000,,,-0.869999,,,,,,,,,-10.846863,-12.130000,,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"82110200010599","Nodes","10599",21.000000,27.010193,"DDS demands","Known Flow",440507.093750,114955.398437,,0.000000,0.000000,,,,,,-12.250000,,,,,,,,,-10.954169,-12.250000,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200014940","Nodes","14940",21.000000,31.357593,"DDS demands","Known Flow",440520.500000,114769.796875,,0.000000,0.000000,,,-25.059999,,,,,,,,,,,,-22.409101,-25.059999,,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,,,,,,
"82110200010744","Nodes","10744",21.000000,31.823448,"DDS demands","Known Flow",440744.500000,114903.398437,,0.000000,,,,,,,-11.220000,,,,,,,,,-10.033124,-11.220000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200130289","Nodes","130289",21.000000,31.619300,"Default Known Flow Node","Known Flow",440721.250000,114948.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200010746","Nodes","10746",21.000000,31.902646,"DDS demands","Known Flow",440749.906250,114891.796875,,0.000000,,,,,,,-6.380000,,,,,,,,,-5.705110,-6.380000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200015014","Nodes","15014",21.000000,31.868463,"DDS demands","Known Flow",440747.593750,114896.601562,,0.000000,-4.500000,,-9.689999,,,,,,,,,,,,,-12.688951,-14.189999,,,"","C1 PROFILE",,"C3  PROFILE",,,,,,,,,,,,,
"82110200010735","Nodes","10735",21.000000,31.903988,"DDS demands","Known Flow",440755.312500,114843.796875,,0.000000,,,,,,,-7.750000,,,,,,,,,-6.930188,-7.750000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010722","Nodes","10722",21.000000,32.386726,"DDS demands","Known Flow",440771.406250,114813.101562,,0.000000,,,,,,,-3.150000,,,,,,,,,-2.816786,-3.150000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010734","Nodes","10734",21.000000,32.273196,"DDS demands","Known Flow",440769.593750,114824.296875,,0.000000,,,,,,,-3.569999,,,,,,,,,-3.192357,-3.569999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010723","Nodes","10723",21.000000,32.674225,"DDS demands","Known Flow",440778.093750,114766.296875,,0.000000,,,,,,,-12.130000,,,,,,,,,-10.846863,-12.130000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010725","Nodes","10725",21.000000,33.683001,"DDS demands","Known Flow",440828.500000,114632.101562,,0.000000,,,,,,,-2.920000,,,,,,,,,-2.611116,-2.920000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010724","Nodes","10724",21.000000,33.387314,"DDS demands","Known Flow",440815.593750,114664.296875,,0.000000,,,,,,,-1.290000,,,,,,,,,-1.153541,-1.290000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010726","Nodes","10726",21.000000,33.679076,"DDS demands","Known Flow",440832.312500,114623.101562,,0.000000,,,,,,,-11.050000,,,,,,,,,-9.881108,-11.050000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010715","Nodes","10715",21.000000,33.652426,"DDS demands","Known Flow",440911.500000,114603.398437,,0.000000,,,,,,,-8.850000,,,,,,,,,-7.913828,-8.850000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010716","Nodes","10716",21.000000,33.738678,"DDS demands","Known Flow",440897.312500,114645.000000,,0.000000,,,,,,,-3.469999,,,,,,,,,-3.102936,-3.469999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200133717","Nodes","133717",21.000000,36.467478,"Default Known Flow Node","Known Flow",440507.750000,114578.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200133716","Nodes","133716",21.000000,36.467478,"Default Known Flow Node","Known Flow",440506.375000,114581.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200011829","Nodes","11829",21.000000,31.495527,"DDS demands","Known Flow",440575.406250,114831.000000,,0.000000,,,,,,,-3.299999,,,,,,,,,-2.950919,-3.299999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200011831","Nodes","11831",21.000000,31.418293,"DDS demands","Known Flow",440628.812500,114768.398437,,0.000000,,,,,,,-13.049999,,,,,,,,,-11.669543,-13.049999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200011830","Nodes","11830",21.000000,31.374746,"DDS demands","Known Flow",440611.000000,114752.398437,,0.000000,,,,,,,-1.999999,,,,,,,,,-1.788435,-1.999999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010605","Nodes","10605",21.000000,31.522677,"DDS demands","Known Flow",440628.312500,114829.000000,,0.000000,,,,,,,-2.980000,,,,,,,,,-2.664769,-2.980000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010737","Nodes","10737",21.000000,32.224964,"DDS demands","Known Flow",440917.500000,114858.898437,,0.000000,,,,,,,-25.020001,,,,,,,,,-22.373333,-25.020001,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010740","Nodes","10740",21.000000,32.167960,"DDS demands","Known Flow",440912.093750,114938.000000,,0.000000,,,,,,,-10.909999,,,,,,,,,-9.755916,-10.909999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200203307","Nodes","203307",21.000000,31.486077,"Default Known Flow Node","Known Flow",440617.250000,114850.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200203308","Nodes","203308",21.000000,31.486077,"Default Known Flow Node","Known Flow",440617.750000,114852.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200010731","Nodes","10731",21.000000,32.860505,"DDS demands","Known Flow",440726.906250,114748.898437,,0.000000,,,,,,,-28.909999,,,,,,,,,-25.851840,-28.909999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010730","Nodes","10730",21.000000,33.725776,"DDS demands","Known Flow",440740.000000,114599.101562,,0.000000,,,,,,,-16.299999,,,,,,,,,-14.575751,-16.299999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010729","Nodes","10729",21.000000,33.723565,"DDS demands","Known Flow",440749.812500,114603.000000,,0.000000,,,,,,,-3.989999,,,,,,,,,-3.567929,-3.989999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010732","Nodes","10732",21.000000,32.768065,"Default Known Flow Node","Known Flow",440742.312500,114757.101562,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200010741","Nodes","Logger 2080, Pewsey Place",21.000000,31.859502,"Val Log Cath","Known Flow",440853.812500,114930.796875,,0.000000,,,,,,,-13.270000,,,,,,,,,-11.866272,-13.270000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010728","Nodes","10728",21.000000,33.760728,"DDS demands","Known Flow",440753.312500,114593.796875,,0.000000,,,,,,,-6.860000,,,,,,,,,-6.134335,-6.860000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200130299","Nodes","130299",21.000000,32.751923,"Default Known Flow Node","Known Flow",440764.125000,114763.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200010721","Nodes","10721",21.000000,33.201011,"DDS demands","Known Flow",440807.000000,114821.500000,,0.000000,,,,,,,-3.260000,,,,,,,,,-2.915150,-3.260000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010727","Nodes","10727",21.000000,33.680338,"DDS demands","Known Flow",440820.000000,114618.500000,,0.000000,,,,,,,-12.239999,,,,,,,,,-10.945226,-12.239999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200130306","Nodes","130306",21.000000,33.680517,"Default Known Flow Node","Known Flow",440822.375000,114619.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200011745","Nodes","11745",21.000000,33.735199,"DDS demands","Known Flow",440894.000000,114654.500000,,0.000000,,,,,,,-5.619999,,,,,,,,,-5.025504,-5.619999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010720","Nodes","10720",21.000000,33.385997,"DDS demands","Known Flow",440836.000000,114828.101562,,0.000000,,,,,,,-0.790000,,,,,,,,,-0.706432,-0.790000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010719","Nodes","10719",21.000000,33.387614,"DDS demands","Known Flow",440841.812500,114802.898437,,0.000000,,,,,,,-11.539999,,,,,,,,,-10.319274,-11.539999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200014020","Nodes","14020",21.000000,33.500619,"DDS demands","Known Flow",440855.593750,114752.101562,,0.000000,,,,,,,-3.579999,,,,,,,,,-3.201299,-3.579999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200014019","Nodes","14019",21.000000,33.576503,"DDS demands","Known Flow",440862.906250,114732.898437,,0.000000,,,,,,,-5.270000,,,,,,,,,-4.712528,-5.270000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010718","Nodes","10718",21.000000,33.667824,"DDS demands","Known Flow",440903.593750,114657.796875,,0.000000,,,,,,,-9.989999,,,,,,,,,-8.933236,-9.989999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010717","Nodes","10717",21.000000,33.582622,"DDS demands","Known Flow",440919.812500,114613.296875,,0.000000,,,,,,,-0.860000,,,,,,,,,-0.769027,-0.859999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200010714","Nodes","10714",21.000000,33.646742,"DDS demands","Known Flow",440922.000000,114606.398437,,0.000000,,,,,,,-15.010000,,,,,,,,,-13.422211,-15.010000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200130329","Nodes","130329",21.000000,33.260374,"Default Known Flow Node","Known Flow",440805.875000,114661.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200133719","Nodes","133719",21.000000,36.467478,"Default Known Flow Node","Known Flow",440512.500000,114599.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200133721","Nodes","133721",21.000000,36.424566,"Default Known Flow Node","Known Flow",440535.750000,114537.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200015144","Nodes","P10124179, 14-16 MALVERN ROAD, -11.63 scmh",22.999998,26.923481,"CSEP DDS Matched","Known Flow",440542.406250,114911.898437,,0.000000,,,,,,,-2.409999,-11.629999,,,-8.790000,,,,,-20.414993,-22.830000,,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,"I2 PROFILE",,,,,
"82110200010597","Nodes","10597",21.000000,27.743838,"DDS demands","Known Flow",440530.812500,114804.898437,,0.000000,,,,,,,-16.299999,,,,,,,,,-14.575751,-16.299999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200015658","Nodes","15658",21.000000,27.700079,"DDS demands","Known Flow",440543.000000,114815.898437,,0.000000,-3.980000,,,,,,,,,,,,,,,-3.558987,-3.980000,,,"","C1 PROFILE",,,,,,,,,,,,,,,
"82110200136253","Nodes","136253",21.000000,27.743838,"Default Known Flow Node","Known Flow",440531.500000,114804.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200015061","Nodes","15061",21.000000,31.476428,"Default Known Flow Node","Known Flow",440538.000000,114789.398437,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200136260","Nodes","136260",21.000000,31.461639,"Default Known Flow Node","Known Flow",440638.750000,114777.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200203306","Nodes","203306",21.000000,31.486077,"Default Known Flow Node","Known Flow",440611.000000,114860.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200138437","Nodes","138437",21.000000,35.991731,"Default Known Flow Node","Known Flow",440629.375000,114565.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200138438","Nodes","138438",21.000000,35.991731,"Default Known Flow Node","Known Flow",440640.750000,114569.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200138435","Nodes","138435",21.000000,36.120558,"Default Known Flow Node","Known Flow",440608.625000,114631.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200203336","Nodes","203336",21.000000,32.156934,"Default Known Flow Node","Known Flow",440918.500000,114859.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200010713","Nodes","10713",21.000000,33.060408,"DDS demands","Known Flow",440983.000000,114633.500000,,0.000000,,,,,,,-16.850000,,,,,,,,,-15.067571,-16.850000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200203305","Nodes","203305",21.000000,31.357593,"Default Known Flow Node","Known Flow",440594.500000,114700.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200010598","Nodes","10598",21.000000,26.909095,"DDS demands","Known Flow",440587.406250,114856.601562,,0.000000,-1.539999,,,,,,-5.650000,,,,,,,,,-6.429427,-7.190000,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200203302","Nodes","203302",21.000000,27.010857,"Default Known Flow Node","Known Flow",440579.000000,114939.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200203304","Nodes","203304",21.000000,26.909095,"Default Known Flow Node","Known Flow",440588.375000,114855.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
