"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-DC)"
"82012600009032","Nodes",,21.000000,28.252397,"Default Known Flow Node","Known Flow",433708.770172,110471.237270,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009034","Nodes",,21.000000,31.394887,"Default Known Flow Node","Known Flow",433691.134167,110445.432263,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009041","Nodes",,21.000000,31.867156,"Default Known Flow Node","Known Flow",433693.109543,110431.711575,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009035","Nodes",,21.000000,25.337530,"Default Known Flow Node","Known Flow",433739.259180,110626.057312,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009075","Nodes",,21.000000,29.267308,"Default Known Flow Node","Known Flow",433866.464300,110556.415155,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009016","Nodes",,21.000000,25.313822,"Default Known Flow Node","Known Flow",433697.759169,110670.807325,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009039","Nodes",,21.000000,31.364415,"Default Known Flow Node","Known Flow",433686.065084,110453.944498,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009038","Nodes",,21.000000,25.251482,"Default Known Flow Node","Known Flow",433750.384183,110595.682304,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009029","Nodes",,21.000000,31.355795,"Default Known Flow Node","Known Flow",433686.634166,110457.182266,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009059","Nodes",,21.000000,25.298968,"Default Known Flow Node","Known Flow",433919.434229,110834.539369,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009048","Nodes",,21.000000,29.180906,"Default Known Flow Node","Known Flow",434198.884305,110797.932359,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009052","Nodes",,21.000000,26.392531,"Default Known Flow Node","Known Flow",433878.759218,110715.932337,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009053","Nodes",,21.000000,24.897787,"Default Known Flow Node","Known Flow",433969.944243,110892.874385,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009055","Nodes",,21.000000,25.219301,"Default Known Flow Node","Known Flow",433912.584227,110867.897378,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009054","Nodes",,21.000000,24.651454,"Default Known Flow Node","Known Flow",434028.320259,110791.440357,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009057","Nodes",,21.000000,25.202951,"Default Known Flow Node","Known Flow",433894.752223,110902.807388,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009061","Nodes",,21.000000,29.229445,"Default Known Flow Node","Known Flow",434220.509311,110813.432363,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009092","Nodes",,21.000000,25.212424,"Default Known Flow Node","Known Flow",433900.607627,110903.592425,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009066","Nodes",,21.000000,29.819973,"Default Known Flow Node","Known Flow",434292.384331,110943.682399,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009071","Nodes",,21.000000,28.222267,"Default Known Flow Node","Known Flow",433940.699235,110618.953310,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009072","Nodes",,21.000000,28.326367,"Default Known Flow Node","Known Flow",433946.379237,110604.133306,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009074","Nodes",,21.000000,28.402035,"Default Known Flow Node","Known Flow",434151.759293,110754.807347,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009079","Nodes",,21.000000,28.594786,"Default Known Flow Node","Known Flow",433922.868854,110592.332435,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009076","Nodes",,21.000000,29.267308,"Default Known Flow Node","Known Flow",433870.518216,110550.491292,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009051","Nodes",,21.000000,29.232550,"Default Known Flow Node","Known Flow",434219.509311,110810.182363,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009078","Nodes",,21.000000,30.939396,"Default Known Flow Node","Known Flow",434334.383342,110872.392379,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009082","Nodes",,21.000000,27.746230,"Default Known Flow Node","Known Flow",434048.900265,110918.966392,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009083","Nodes",,21.000000,32.041405,"Default Known Flow Node","Known Flow",434373.239353,110897.181386,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009086","Nodes",,21.000000,27.751998,"Default Known Flow Node","Known Flow",434157.700294,110844.346372,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009067","Nodes",,21.000000,30.804825,"Default Known Flow Node","Known Flow",434328.654118,110881.650716,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009088","Nodes",,21.000000,26.910842,"Default Known Flow Node","Known Flow",434075.716272,111169.758460,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009093","Nodes",,21.000000,27.287819,"Default Known Flow Node","Known Flow",434176.884299,111115.807446,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009094","Nodes",,21.000000,27.285283,"Default Known Flow Node","Known Flow",434177.898300,111117.870446,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009091","Nodes",,21.000000,26.112127,"Default Known Flow Node","Known Flow",434154.855293,111306.426498,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009095","Nodes",,21.000000,26.046707,"Default Known Flow Node","Known Flow",434099.424278,111319.881501,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009096","Nodes",,21.000000,25.412103,"Default Known Flow Node","Known Flow",434349.464346,111193.951467,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009126","Nodes",,21.000000,25.413874,"Default Known Flow Node","Known Flow",434348.948391,111193.718331,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009099","Nodes",,21.000000,27.789342,"Default Known Flow Node","Known Flow",434059.075290,110902.849068,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009100","Nodes",,21.000000,25.156969,"Default Known Flow Node","Known Flow",434231.082314,111240.226480,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009129","Nodes",,21.000000,25.156969,"Default Known Flow Node","Known Flow",434241.259333,111245.989452,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009102","Nodes",,21.000000,25.771146,"Default Known Flow Node","Known Flow",434331.818342,111484.004546,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009104","Nodes",,21.000000,24.404636,"Default Known Flow Node","Known Flow",434294.759331,111580.557572,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009105","Nodes",,21.000000,27.573615,"Default Known Flow Node","Known Flow",434007.107253,110986.838411,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009107","Nodes",,21.000000,27.301040,"Default Known Flow Node","Known Flow",433948.617237,111033.495423,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009109","Nodes",,21.000000,27.289572,"Default Known Flow Node","Known Flow",433941.606235,111038.144425,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009108","Nodes",,21.000000,27.289140,"Default Known Flow Node","Known Flow",433940.396235,111038.775425,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009110","Nodes",,21.000000,33.822012,"Default Known Flow Node","Known Flow",434373.634353,111088.682438,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009113","Nodes",,21.000000,26.112146,"Default Known Flow Node","Known Flow",434155.782286,111306.499601,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009116","Nodes",,21.000000,25.942506,"Default Known Flow Node","Known Flow",434070.208270,111281.974491,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009121","Nodes",,21.000000,27.577069,"Default Known Flow Node","Known Flow",434005.667253,110985.638410,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009128","Nodes",,21.000000,25.547101,"Default Known Flow Node","Known Flow",434254.492321,111222.979475,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009131","Nodes",,21.000000,27.041241,"Default Known Flow Node","Known Flow",434126.634286,111083.307437,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009130","Nodes",,21.000000,27.121635,"Default Known Flow Node","Known Flow",434150.384292,111128.182449,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009134","Nodes",,21.000000,24.426114,"Default Known Flow Node","Known Flow",434297.422332,111581.899572,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009138","Nodes",,21.000000,26.005457,"Default Known Flow Node","Known Flow",434348.890346,111477.905544,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009135","Nodes",,21.000000,26.020492,"Default Known Flow Node","Known Flow",434349.316393,111477.032040,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009137","Nodes",,21.000000,27.068229,"Default Known Flow Node","Known Flow",434386.900357,111397.769522,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009139","Nodes",,21.000000,33.841196,"Default Known Flow Node","Known Flow",434388.759357,111057.682430,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009143","Nodes",,21.000000,33.841773,"Default Known Flow Node","Known Flow",434395.259359,111060.557431,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009144","Nodes",,21.000000,33.841773,"Default Known Flow Node","Known Flow",434398.009360,111060.432431,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009146","Nodes",,21.000000,34.094252,"Default Known Flow Node","Known Flow",434450.259374,111166.807460,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009140","Nodes",,21.000000,34.505409,"Default Known Flow Node","Known Flow",434494.622386,111186.117465,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009148","Nodes",,21.000000,34.032463,"Default Known Flow Node","Known Flow",434439.887746,111161.800467,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009154","Nodes",,21.000000,27.231616,"Default Known Flow Node","Known Flow",434394.237359,111383.719519,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009155","Nodes",,21.000000,33.737729,"Default Known Flow Node","Known Flow",434485.634383,111207.557471,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009158","Nodes",,21.000000,27.652330,"Default Known Flow Node","Known Flow",434409.592363,111361.139512,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009156","Nodes",,21.000000,34.465086,"Default Known Flow Node","Known Flow",434494.718386,111188.162465,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009153","Nodes",,21.000000,34.819974,"Default Known Flow Node","Known Flow",434499.618387,111160.301458,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009163","Nodes",,21.000000,35.957921,"Default Known Flow Node","Known Flow",434561.560404,111036.433424,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009160","Nodes",,21.000000,34.605100,"Default Known Flow Node","Known Flow",434496.618386,111184.332464,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009164","Nodes",,21.000000,22.804745,"Default Known Flow Node","Known Flow",434564.259405,111655.432593,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009165","Nodes",,21.000000,22.770402,"Default Known Flow Node","Known Flow",434561.384404,111652.932592,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009166","Nodes",,21.000000,23.173834,"Default Known Flow Node","Known Flow",434433.046369,111792.788630,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009167","Nodes","P12130739, CSEP, VIXEN CLOSE, -10.71 SCMH",22.999998,23.166043,"CSEP Unmatched","Known Flow",434434.278369,111791.234629,,0.000000,,,,,,-10.710000,-9.577073,-10.710000,,"",,,,,,"DC PROFILE"
"82012600009168","Nodes",,21.000000,23.209756,"Default Known Flow Node","Known Flow",434462.266377,111713.866608,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009141","Nodes",,21.000000,23.322287,"Default Known Flow Node","Known Flow",434406.634362,111758.932621,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009170","Nodes",,21.000000,22.662938,"DDS demands","Known Flow",434555.509402,111651.807592,,0.000000,,-36.659999,,,,,-32.782028,-36.659999,,"",,"",,,,
"82012600009169","Nodes",,21.000000,23.004355,"Default Known Flow Node","Known Flow",434470.384379,111840.182643,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009011","Nodes",,21.000000,24.981869,"Default Known Flow Node","Known Flow",433414.259092,110421.932257,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009043","Nodes",,21.000000,28.252397,"Default Known Flow Node","Known Flow",433677.680164,110450.281265,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009033","Nodes",,21.000000,28.208991,"Default Known Flow Node","Known Flow",433928.557232,110611.035308,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009020","Nodes",,21.000000,24.528291,"Default Known Flow Node","Known Flow",433473.259108,110395.432250,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009024","Nodes",,21.000000,32.402911,"Default Known Flow Node","Known Flow",433681.259165,110418.557256,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009042","Nodes",,21.000000,31.843026,"DDS demands","Known Flow",433695.759168,110427.182258,,0.000000,-9.289999,,,,,,-8.307284,-9.289999,,"","C1 PROFILE",,,,,
"82012600009056","Nodes",,21.000000,24.275424,"Default Known Flow Node","Known Flow",434044.525263,110771.783352,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009080","Nodes",,21.000000,28.594786,"Default Known Flow Node","Known Flow",433976.009245,110523.057284,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009047","Nodes",,21.000000,24.747464,"Default Known Flow Node","Known Flow",433989.634248,110679.682327,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009060","Nodes",,21.000000,24.747464,"Default Known Flow Node","Known Flow",434000.509251,110688.432329,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009049","Nodes",,21.000000,29.180906,"Default Known Flow Node","Known Flow",434194.634304,110805.057361,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009117","Nodes",,21.000000,25.916155,"Default Known Flow Node","Known Flow",434104.764280,111326.729503,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009101","Nodes",,21.000000,25.153833,"Default Known Flow Node","Known Flow",434245.990318,111248.668482,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009120","Nodes",,21.000000,27.041241,"Default Known Flow Node","Known Flow",434133.009287,111079.682436,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009157","Nodes",,21.000000,33.144213,"Default Known Flow Node","Known Flow",434416.884365,110974.807407,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009149","Nodes",,21.000000,32.623015,"DDS demands","Known Flow",434460.759377,111114.432445,,0.000000,-24.629998,,,,,,-22.024585,-24.629998,,"","C1 PROFILE",,,,,
"82012600009207","Nodes",,21.000000,28.208991,"DDS demands","Known Flow",433941.136543,110619.434135,,0.000000,,,-6.000000,,,,-5.365307,-6.000000,,"",,,"C3  PROFILE",,,
"82012600009205","Nodes",,21.000000,28.208991,"Default Known Flow Node","Known Flow",433941.008362,110619.347103,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000004","Nodes",,21.000000,30.762322,"Default Known Flow Node","Known Flow",434328.520620,110883.543949,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000007","Nodes",,21.000000,28.252397,"Default Known Flow Node","Known Flow",433684.612028,110455.698967,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
