"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82002300000024","Nodes","24","21.000000","45.577260","DDS demands","Known Flow","478315.630103","128924.706538","","0.000000","","","","-21.179999","","","","","","","-18.939535","-21.179999","","","","","","D1 PROFILE","","","","","",""
"820023-4904552","Nodes","-4904552","21.000000","45.376490","Default Known Flow Node","Known Flow","478349.769313","128915.669452","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000440","Nodes","440","21.000000","22.402813","DDS demands","Known Flow","478236.239345","127427.984419","","0.000000","","","","-7.150000","","","","","","","-6.393657","-7.150000","","","","","","D1 PROFILE","","","","","",""
"820023-40","Nodes","-40","21.000000","22.855994","Default Known Flow Node","Known Flow","478480.271355","127456.686892","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000413","Nodes","413","21.000000","28.059404","DDS demands","Known Flow","478048.771237","127682.936954","","0.000000","","","","-2.789999","","","","","","","-2.494867","-2.789999","","","","","","D1 PROFILE","","","","","",""
"82002300000411","Nodes","411","21.000000","28.075820","DDS demands","Known Flow","478030.771233","127681.936953","","0.000000","","","","-1.700000","","","","","","","-1.520170","-1.700000","","","","","","D1 PROFILE","","","","","",""
"820023-43103","Nodes","-43103","21.000000","23.911499","Default Known Flow Node","Known Flow","478356.389304","127643.263430","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-1462492","Nodes","-1462492","21.000000","23.908850","Default Known Flow Node","Known Flow","478358.646322","127642.936943","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000126","Nodes","126","21.000000","30.691489","DDS demands","Known Flow","477907.388586","127561.932658","","0.000000","","","","-15.140000","","","","","","","-13.538459","-15.140000","","","","","","D1 PROFILE","","","","","",""
"82002300000128","Nodes","128","21.000000","30.777279","DDS demands","Known Flow","477934.021206","127492.686902","","0.000000","","","","-1.599999","","","","","","","-1.430748","-1.599999","","","","","","D1 PROFILE","","","","","",""
"82002300001009","Nodes","1009","21.000000","21.991239","Default Known Flow Node","Known Flow","478553.271375","127725.311965","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-1206090","Nodes","-1206090","21.000000","22.124383","Default Known Flow Node","Known Flow","478546.896373","127721.561964","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-242","Nodes","-242","21.000000","46.585787","Default Known Flow Node","Known Flow","478396.091233","129110.435722","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-43196","Nodes","-43196","21.000000","46.585787","Default Known Flow Node","Known Flow","478388.771330","129111.062342","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-43132","Nodes","-43132","21.000000","30.379817","Default Known Flow Node","Known Flow","478205.646280","128106.562069","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000361","Nodes","361","21.000000","30.379792","DDS demands","Known Flow","478209.771281","128098.687067","","0.000000","","","","-12.859999","","","","","","","-11.499641","-12.859999","","","","","","D1 PROFILE","","","","","",""
"820023-54","Nodes","-54","21.000000","23.403068","Default Known Flow Node","Known Flow","478345.521318","127540.686915","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-1462523","Nodes","-1462523","21.000000","27.145360","Default Known Flow Node","Known Flow","478391.771331","127816.186990","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000319","Nodes","319","21.000000","27.901032","DDS demands","Known Flow","477741.521154","127409.561879","","0.000000","","","","-13.250000","","","","","","","-11.848387","-13.250000","","","","","","D1 PROFILE","","","","","",""
"820023-1462529","Nodes","-1462529","21.000000","27.901032","Default Known Flow Node","Known Flow","477756.771158","127406.186878","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001003","Nodes","1003","21.000000","30.480763","Default Known Flow Node","Known Flow","477733.396152","127304.186851","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000315","Nodes","315","21.000000","30.893691","DDS demands","Known Flow","477826.021177","127386.686873","","0.000000","","","","-5.509999","","","","","","","-4.927140","-5.509999","","","","","","D1 PROFILE","","","","","",""
"82002300000429","Nodes","429","21.000000","30.985331","DDS demands","Known Flow","477832.896179","127396.811876","","0.000000","-9.039999","-8.189999","","-7.770000","","","","","","","-22.355447","-24.999999","","","C1 PROFILE","C2 PROFILE","","D1 PROFILE","","","","","",""
"82002300000379","Nodes","379","21.000000","23.624595","DDS demands","Known Flow","478350.771320","127591.311929","","0.000000","","","","-3.559999","","","","","","","-3.183415","-3.559999","","","","","","D1 PROFILE","","","","","",""
"82002300000377","Nodes","377","21.000000","23.653492","DDS demands","Known Flow","478351.314262","127596.432277","","0.000000","","","","-1.809999","","","","","","","-1.618534","-1.809999","","","","","","D1 PROFILE","","","","","",""
"82002300000376","Nodes","376","21.000000","23.857141","DDS demands","Known Flow","478355.784827","127637.685478","","0.000000","","","","-9.109999","","","","","","","-8.146324","-9.109999","","","","","","D1 PROFILE","","","","","",""
"82002300000093","Nodes","93","21.000000","22.441367","DDS demands","Known Flow","478152.521266","127507.436906","","0.000000","","","","-9.090000","","","","","","","-8.128440","-9.090000","","","","","","D1 PROFILE","","","","","",""
"82002300000092","Nodes","92","21.000000","23.153566","DDS demands","Known Flow","478285.521302","127542.936916","","0.000000","","","","-17.639999","","","","","","","-15.774003","-17.639999","","","","","","D1 PROFILE","","","","","",""
"82002300000040","Nodes","40","21.000000","34.564423","DDS demands","Known Flow","477322.771040","128263.437112","","0.000000","","","","-7.129999","","","","","","","-6.375773","-7.129999","","","","","","D1 PROFILE","","","","","",""
"82002300000108","Nodes","108","21.000000","38.917557","DDS demands","Known Flow","477401.771061","128167.187085","","0.000000","","","","-6.809999","","","","","","","-6.089623","-6.809999","","","","","","D1 PROFILE","","","","","",""
"82002300000338","Nodes","338","21.000000","31.272436","DDS demands","Known Flow","478087.384361","127956.657547","","0.000000","","","","-4.409999","","","","","","","-3.943500","-4.409999","","","","","","D1 PROFILE","","","","","",""
"82002300000339","Nodes","339","21.000000","31.067278","DDS demands","Known Flow","478052.271238","128041.437051","","0.000000","","","","-19.279999","","","","","","","-17.240520","-19.279999","","","","","","D1 PROFILE","","","","","",""
"820023-1462530","Nodes","-1462530","21.000000","29.357902","Default Known Flow Node","Known Flow","477993.271222","127517.936909","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000443","Nodes","443, P08118873, INCREASE IN LOAD RE: P09120808 , -12.37 SCMH","22.999998","21.174348","CSEP DDS Matched","Known Flow","478172.521271","127446.686889","","0.000000","","-0.460000","","-7.380000","-12.369999","","","","","","-18.072144","-20.209999","","","","C2 PROFILE","","D1 PROFILE","DC PROFILE","","","","",""
"82002300000441","Nodes","441","21.000000","22.170277","DDS demands","Known Flow","478288.521303","127448.561890","","0.000000","","","","-5.659999","","","","","","","-5.061273","-5.659999","","","","","","D1 PROFILE","","","","","",""
"82002300000469","Nodes","469","21.000000","31.123099","DDS demands","Known Flow","478008.646227","127724.811965","","0.000000","","","","-2.440000","","","","","","","-2.181891","-2.440000","","","","","","D1 PROFILE","","","","","",""
"82002300000074","Nodes","74","21.000000","30.227557","DDS demands","Known Flow","477717.271147","127285.061845","","0.000000","","","","-2.559999","","","","","","","-2.289197","-2.559999","","","","","","D1 PROFILE","","","","","",""
"82002300000015","Nodes","15","21.000000","46.975948","DDS demands","Known Flow","478290.271303","129099.437339","","0.000000","","","","-13.650000","","","","","","","-12.206074","-13.650000","","","","","","D1 PROFILE","","","","","",""
"82002300000025","Nodes","25","21.000000","46.576479","DDS demands","Known Flow","478383.771329","129060.437329","","0.000000","","","","-16.509999","","","","","","","-14.763537","-16.509999","","","","","","D1 PROFILE","","","","","",""
"82002300000049","Nodes","49","21.000000","46.528964","DDS demands","Known Flow","478409.396336","129049.687326","","0.000000","","","","-10.329999","","","","","","","-9.237270","-10.329999","","","","","","D1 PROFILE","","","","","",""
"820023-1206093","Nodes","-1206093","21.000000","21.991239","Default Known Flow Node","Known Flow","478564.271378","127734.311968","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000372","Nodes","372","21.000000","26.802034","DDS demands","Known Flow","478194.529352","127754.481171","","0.000000","","","","-10.020000","","","","","","","-8.960063","-10.020000","","","","","","D1 PROFILE","","","","","",""
"820023-43079","Nodes","-43079","21.000000","26.907457","Default Known Flow Node","Known Flow","478262.771296","127758.561974","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000330","Nodes","330","21.000000","31.069037","DDS demands","Known Flow","477933.396206","127689.186955","","0.000000","-2.099999","","","-16.700000","","","","","","","-16.811296","-18.800000","","","C1 PROFILE","","","D1 PROFILE","","","","","",""
"820023-42975","Nodes","-42975","21.000000","31.062846","Default Known Flow Node","Known Flow","477973.146217","127735.811968","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-4904572","Nodes","-4904572","21.000000","21.929034","Default Known Flow Node","Known Flow","478864.403902","127683.681482","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-1462596","Nodes","-1462596","21.000000","21.995126","Default Known Flow Node","Known Flow","478877.396463","127673.186951","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000302","Nodes","302","21.000000","44.275780","DDS demands","Known Flow","477559.146104","127929.437021","","0.000000","","","","-15.100000","","","","","","","-13.502690","-15.100000","","","","","","D1 PROFILE","","","","","",""
"82002300000320","Nodes","320","21.000000","26.914725","DDS demands","Known Flow","477586.646112","127360.686866","","0.000000","","","","-11.589999","","","","","","","-10.363985","-11.589999","","","","","","D1 PROFILE","","","","","",""
"82002300000318","Nodes","318","21.000000","28.208342","DDS demands","Known Flow","477639.646126","127409.686879","","0.000000","","","","-13.489999","","","","","","","-12.062999","-13.489999","","","","","","D1 PROFILE","","","","","",""
"820023-43118","Nodes","-43118","21.000000","23.031447","Default Known Flow Node","Known Flow","478497.771360","127548.311917","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-187","Nodes","-187","21.000000","30.384740","Default Known Flow Node","Known Flow","478193.521277","128103.937068","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000121","Nodes","121","21.000000","30.764551","Default Known Flow Node","Known Flow","477876.268898","127632.242465","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000122","Nodes","122","21.000000","30.750457","DDS demands","Known Flow","477889.146194","127624.186938","","0.000000","","","","-1.209999","","","","","","","-1.082003","-1.209999","","","","","","D1 PROFILE","","","","","",""
"82002300000099","Nodes","99","21.000000","28.078707","DDS demands","Known Flow","477429.771069","127155.561810","","0.000000","","","","-5.010000","","","","","","","-4.480031","-5.010000","","","","","","D1 PROFILE","","","","","",""
"82002300000098","Nodes","98","21.000000","28.707949","DDS demands","Known Flow","477466.271079","127134.811805","","0.000000","","","","-2.119999","","","","","","","-1.895741","-2.119999","","","","","","D1 PROFILE","","","","","",""
"82002300000100","Nodes","100","21.000000","27.924769","Default Known Flow Node","Known Flow","477422.521067","127190.311820","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000431","Nodes","431","21.000000","32.048204","Default Known Flow Node","Known Flow","477713.771146","127501.186904","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000351","Nodes","351","21.000000","26.459629","DDS demands","Known Flow","478083.771247","127754.811973","","0.000000","","","","-0.939999","","","","","","","-0.840564","-0.939999","","","","","","D1 PROFILE","","","","","",""
"820023-1462615","Nodes","-1462615","21.000000","26.459629","Default Known Flow Node","Known Flow","478087.771248","127752.936973","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000445","Nodes","445","21.000000","29.674699","DDS demands","Known Flow","477868.146188","127273.186842","","0.000000","","","","-9.020000","","","","","","","-8.065845","-9.020000","","","","","","D1 PROFILE","","","","","",""
"82002300000473","Nodes","473","21.000000","29.622277","DDS demands","Known Flow","477924.646204","127267.811841","","0.000000","","","","-3.400000","","","","","","","-3.040340","-3.400000","","","","","","D1 PROFILE","","","","","",""
"82002300000365","Nodes","365","21.000000","27.485189","DDS demands","Known Flow","478299.448306","127936.375023","","0.000000","","","","-22.309998","","","","","","","-19.949999","-22.309998","","","","","","D1 PROFILE","","","","","",""
"82002300000471","Nodes","471","21.000000","31.206664","DDS demands","Known Flow","478130.348260","127959.931029","","0.000000","","","","-4.269999","","","","","","","-3.818310","-4.269999","","","","","","D1 PROFILE","","","","","",""
"82002300000472","Nodes","472","21.000000","31.067864","DDS demands","Known Flow","478170.396271","127944.812025","","0.000000","","","","-6.000000","","","","","","","-5.365307","-6.000000","","","","","","D1 PROFILE","","","","","",""
"82002300000030","Nodes","30","21.000000","42.335829","DDS demands","Known Flow","478061.896241","128824.687264","","0.000000","","","","-21.290000","","","","","","","-19.037900","-21.290000","","","","","","D1 PROFILE","","","","","",""
"82002300000083","Nodes","83","21.000000","44.271769","DDS demands","Known Flow","478169.771270","128789.187255","","0.000000","","","","-0.669999","","","","","","","-0.599125","-0.669999","","","","","","D1 PROFILE","","","","","",""
"820023-1462652","Nodes","-1462652","21.000000","31.069037","Default Known Flow Node","Known Flow","477939.521208","127682.186954","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000344","Nodes","344","21.000000","29.296750","DDS demands","Known Flow","477962.146214","127631.186940","","0.000000","","","","-14.850000","","","","","","","-13.279136","-14.850000","","","","","","D1 PROFILE","","","","","",""
"820023-161","Nodes","-161","21.000000","40.139673","Default Known Flow Node","Known Flow","477294.771032","127892.937011","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001000","Nodes","1000","21.000000","40.139673","DDS demands","Known Flow","477302.869205","127881.895544","","0.000000","","","","-1.200000","","","","-6.329999","","","-6.733460","-7.530000","","","","","","D1 PROFILE","","","","I2 PROFILE","",""
"82002300000575","Nodes","575","21.000000","21.538115","DDS demands","Known Flow","478556.646376","127458.186893","","0.000000","","","","-6.919999","","","","","","","-6.187987","-6.919999","","","","","","D1 PROFILE","","","","","",""
"820023-1462573","Nodes","-1462573","21.000000","29.277319","Default Known Flow Node","Known Flow","477066.020970","128372.937141","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-18","Nodes","-18","21.000000","26.790591","Default Known Flow Node","Known Flow","477598.521115","127344.936862","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000323","Nodes","323","21.000000","26.557053","DDS demands","Known Flow","477620.396121","127337.186860","","0.000000","","","","-11.050000","","","","","","","-9.881108","-11.050000","","","","","","D1 PROFILE","","","","","",""
"82002300000337","Nodes","337","21.000000","31.190564","DDS demands","Known Flow","478109.055254","127942.812024","","0.000000","","-4.670000","","-8.760000","","","","","","","-12.009346","-13.430000","","","","C2 PROFILE","","D1 PROFILE","","","","","",""
"82002300000081","Nodes","81","21.000000","28.715795","Default Known Flow Node","Known Flow","477471.146080","127130.436803","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000355","Nodes","355","21.000000","26.735191","DDS demands","Known Flow","478109.646254","127824.436992","","0.000000","","","","-3.000000","","","","","","","-2.682653","-3.000000","","","","","","D1 PROFILE","","","","","",""
"82002300000356","Nodes","356","21.000000","26.718400","DDS demands","Known Flow","478096.271250","127838.811996","","0.000000","","","","-3.329999","","","","","","","-2.977745","-3.329999","","","","","","D1 PROFILE","","","","","",""
"82002300000103","Nodes","103","21.000000","42.441149","Default Known Flow Node","Known Flow","478038.021235","128794.687256","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001001","Nodes","1001, White Gates Farnham Road, NA:14697","21.000000","39.525124","Point Loads","Known Flow","477238.896017","127873.562006","","0.000000","","","","","","","","","-11.910000","","-10.650135","-11.910000","","","","","","","","","","","PL-AF PROFILE",""
"82002300000313","Nodes","313","21.000000","32.039492","DDS demands","Known Flow","477805.271171","127529.436912","","0.000000","","","","-16.410000","","","","","","","-14.674116","-16.410000","","","","","","D1 PROFILE","","","","","",""
"82002300000314","Nodes","314","21.000000","32.210169","DDS demands","Known Flow","477876.396191","127547.436917","","0.000000","","","","-4.099999","","","","","","","-3.666293","-4.099999","","","","","","D1 PROFILE","","","","","",""
"82002300000462","Nodes","462","21.000000","33.314633","DDS demands","Known Flow","477795.317584","127671.690372","","0.000000","","","","-3.029999","","","","","","","-2.709480","-3.029999","","","","","","D1 PROFILE","","","","","",""
"82002300000307","Nodes","307","21.000000","39.094069","DDS demands","Known Flow","477643.896127","127730.686967","","0.000000","","","","-4.510000","","","","","","","-4.032922","-4.510000","","","","","","D1 PROFILE","","","","","",""
"82002300000346","Nodes","346","21.000000","28.459083","DDS demands","Known Flow","478075.771245","127560.436920","","0.000000","","","","-25.740000","","","","","","","-23.017170","-25.740000","","","","","","D1 PROFILE","","","","","",""
"82002300000080","Nodes","80","21.000000","46.237055","DDS demands","Known Flow","478135.396261","128886.687281","","0.000000","","","","-1.770000","","","","","","","-1.582765","-1.770000","","","","","","D1 PROFILE","","","","","",""
"82002300000352","Nodes","352","21.000000","26.395669","DDS demands","Known Flow","478069.896243","127767.686977","","0.000000","","","","-3.880000","","","","","","","-3.469565","-3.880000","","","","","","D1 PROFILE","","","","","",""
"820023-249","Nodes","-249","21.000000","46.544063","Default Known Flow Node","Known Flow","478388.771330","129199.187366","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-1462648","Nodes","-1462648","21.000000","46.544063","Default Known Flow Node","Known Flow","478382.271328","129196.937366","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001004","Nodes","1004","21.000000","31.737788","Default Known Flow Node","Known Flow","477782.271165","127487.811901","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001005","Nodes","1005","21.000000","31.737788","Default Known Flow Node","Known Flow","477813.456779","127498.827149","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000470","Nodes","470","21.000000","30.232038","DDS demands","Known Flow","477774.771163","127797.186985","","0.000000","","","","-4.719999","","","","","","","-4.220708","-4.719999","","","","","","D1 PROFILE","","","","","",""
"82002300000334","Nodes","334","21.000000","30.474463","DDS demands","Known Flow","477848.271183","127868.062004","","0.000000","","","","-18.520000","","","","","","","-16.560915","-18.520000","","","","","","D1 PROFILE","","","","","",""
"820023-10","Nodes","-10","21.000000","28.708810","Default Known Flow Node","Known Flow","477985.771220","127183.436818","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-42905","Nodes","-42905","21.000000","28.708810","Default Known Flow Node","Known Flow","477995.396223","127204.061823","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-1462515","Nodes","-1462515","21.000000","31.062846","Default Known Flow Node","Known Flow","477974.521217","127737.936969","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-148","Nodes","-148","21.000000","27.132766","Default Known Flow Node","Known Flow","478372.771326","127835.936995","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-149","Nodes","-149","21.000000","27.165754","Default Known Flow Node","Known Flow","478340.396317","127838.686996","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000371","Nodes","371","21.000000","26.946061","DDS demands","Known Flow","478304.771307","127782.686981","","0.000000","","","","-17.120000","","","","","","","-15.309011","-17.120000","","","","","","D1 PROFILE","","","","","",""
"82002300000060","Nodes","60","21.000000","46.844630","DDS demands","Known Flow","478289.021303","129038.937323","","0.000000","","","","-2.900000","","","","","","","-2.593232","-2.900000","","","","","","D1 PROFILE","","","","","",""
"82002300000112","Nodes","112","21.000000","37.617191","DDS demands","Known Flow","477435.146070","128243.437106","","0.000000","","","","-1.440000","","","","","","","-1.287673","-1.440000","","","","","","D1 PROFILE","","","","","",""
"820023-43175","Nodes","-43175","21.000000","48.969945","Default Known Flow Node","Known Flow","478135.896261","129235.812376","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000051","Nodes","51","21.000000","48.937688","DDS demands","Known Flow","478137.790573","129233.452879","","0.000000","","","","-1.150000","","","","","","","-1.028350","-1.150000","","","","","","D1 PROFILE","","","","","",""
"82002300000129","Nodes","129, CSEP P07113034/01 Hill Brow Rd","22.999998","31.430032","CSEP DDS Matched","Known Flow","477825.875344","127449.785845","","0.000000","","","","","-8.220000","","","","","","-7.350471","-8.220000","","","","","","","DC PROFILE","","","","",""
"82002300000123","Nodes","123","21.000000","37.827039","Default Known Flow Node","Known Flow","477754.271157","127833.436995","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-163","Nodes","-163","21.000000","45.536579","Default Known Flow Node","Known Flow","477508.771091","127911.687016","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000567","Nodes","567","21.000000","20.766904","DDS demands","Known Flow","478593.765120","127573.452733","","0.000000","","","","-2.910000","","","","","","","-2.602174","-2.910000","","","","","","D1 PROFILE","","","","","",""
"82002300000568","Nodes","568","21.000000","20.950492","DDS demands","Known Flow","478638.896398","127580.811926","","0.000000","","","","-3.680000","","","","","","","-3.290721","-3.680000","","","","","","D1 PROFILE","","","","","",""
"82002300000398","Nodes","398","21.000000","32.323245","DDS demands","Known Flow","477798.707214","127555.170606","","0.000000","-9.260000","","","-6.530000","","","","","","","-14.119701","-15.790000","","","C1 PROFILE","","","D1 PROFILE","","","","","",""
"820023-1462498","Nodes","-1462498","21.000000","30.691489","Default Known Flow Node","Known Flow","477897.771196","127559.686920","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-1462472","Nodes","-1462472","21.000000","44.265633","Default Known Flow Node","Known Flow","478138.771262","128809.937260","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-4904578","Nodes","-4904578","21.000000","46.520807","Default Known Flow Node","Known Flow","478402.272534","129158.169545","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-4904574","Nodes","-4904574","21.000000","46.616104","Default Known Flow Node","Known Flow","478376.277992","129225.923109","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000012","Nodes","12","21.000000","46.442161","DDS demands","Known Flow","478373.146326","129233.312376","","0.000000","","","","-15.859999","","","","","","","-14.182295","-15.859999","","","","","","D1 PROFILE","","","","","",""
"82002300000573","Nodes","573","21.000000","20.641220","DDS demands","Known Flow","478754.271429","127611.436934","","0.000000","","","","-3.999999","","","","","","","-3.576871","-3.999999","","","","","","D1 PROFILE","","","","","",""
"82002300000574","Nodes","574","21.000000","20.598538","DDS demands","Known Flow","478743.771427","127589.811928","","0.000000","","","","-3.920000","","","","","","","-3.505334","-3.920000","","","","","","D1 PROFILE","","","","","",""
"820023-1462543","Nodes","-1462543","21.000000","42.398352","Default Known Flow Node","Known Flow","478033.271233","128829.062266","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000107","Nodes","107","21.000000","37.731935","DDS demands","Known Flow","477539.896099","127718.686963","","0.000000","","","","-4.099999","","","","","","","-3.666293","-4.099999","","","","","","D1 PROFILE","","","","","",""
"82002300000332","Nodes","332","21.000000","30.905007","DDS demands","Known Flow","477846.271182","127773.061978","","0.000000","","","","-14.930000","","","","","","","-13.350673","-14.930000","","","","","","D1 PROFILE","","","","","",""
"82002300000109","Nodes","109","21.000000","37.769805","Default Known Flow Node","Known Flow","477446.771074","128211.937098","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-42950","Nodes","-42950","21.000000","31.796686","Default Known Flow Node","Known Flow","477811.874338","127504.806052","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-1462655","Nodes","-1462655","21.000000","31.970802","Default Known Flow Node","Known Flow","477889.771194","127483.186899","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000035","Nodes","35","21.000000","36.305235","DDS demands","Known Flow","478044.271236","128535.687186","","0.000000","","","","-20.290001","","","","","","","-18.143681","-20.290001","","","","","","D1 PROFILE","","","","","",""
"82002300000033","Nodes","33","21.000000","39.190057","DDS demands","Known Flow","478233.771288","128505.687178","","0.000000","","","","-2.329999","","","","","","","-2.083527","-2.329999","","","","","","D1 PROFILE","","","","","",""
"82002300001011","Nodes","1011","21.000000","22.124383","DDS demands","Known Flow","478562.896377","127714.186962","","0.000000","","","","-10.039999","","","","","","","-8.977947","-10.039999","","","","","","D1 PROFILE","","","","","",""
"82002300000038","Nodes","38","21.000000","31.568039","DDS demands","Known Flow","478256.566230","128180.780749","","0.000000","","","","-23.309999","","","","","","","-20.844218","-23.309999","","","","","","D1 PROFILE","","","","","",""
"820023-202","Nodes","-202","21.000000","33.364748","Default Known Flow Node","Known Flow","478336.305316","128293.187120","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000023","Nodes","23","21.000000","45.994224","DDS demands","Known Flow","478219.646284","128946.562298","","0.000000","","","","-15.339999","","","","","","","-13.717302","-15.339999","","","","","","D1 PROFILE","","","","","",""
"82002300000065","Nodes","65","21.000000","27.416684","DDS demands","Known Flow","477093.520978","128661.187220","","0.000000","","","-2.939999","-21.730000","","","","-6.040000","","","-27.461432","-30.710000","","","","","C4 PROFILE","D1 PROFILE","","","","I2 PROFILE","",""
"82002300001015","Nodes","1015","21.000000","29.076784","DDS demands","Known Flow","477138.770990","128649.312217","","0.000000","","","","-2.049999","","","","","","","-1.833146","-2.049999","","","","","","D1 PROFILE","","","","","",""
"82002300000043","Nodes","43","21.000000","29.528533","DDS demands","Known Flow","477149.520993","128646.562216","","0.000000","-12.930000","","0.000000","-13.959999","","","","","","","-24.045520","-26.890000","","","C1 PROFILE","","C4 PROFILE","D1 PROFILE","","","","","",""
"82002300000076","Nodes","76","21.000000","30.815971","Default Known Flow Node","Known Flow","477831.271178","127383.061872","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-74","Nodes","-74","21.000000","31.968628","Default Known Flow Node","Known Flow","477833.771179","127623.311937","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
