"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"82006700003594","Nodes","3594",21.000000,46.380513,"Default Known Flow Node","Known Flow",467964.768493,109802.807088,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014775","Nodes","-31786",21.000000,45.932436,"Default Known Flow Node","Known Flow",467986.143499,109890.182112,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014777","Nodes","-31788",21.000000,45.932436,"Default Known Flow Node","Known Flow",467990.893501,109898.682114,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014778","Nodes","-31790",21.000000,45.932436,"Default Known Flow Node","Known Flow",467997.268502,109912.182118,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700002730","Nodes","2730",21.000000,46.686904,"Default Known Flow Node","Known Flow",467560.768384,109768.682079,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014749","Nodes","-31732",21.000000,46.680021,"Default Known Flow Node","Known Flow",467546.768380,109701.057061,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700002729","Nodes","2729",21.000000,46.688519,"Daily Metered Site","Known Flow",467569.268386,109774.432081,,0.000000,,,,,,,,,,,-171.399987,,,,,-153.268939,-171.399987,,"",,,,,,,,,,,"I2 PROFILE",,,,
"82006700003724","Nodes","3724",21.000000,46.748630,"DDS demands","Known Flow",467579.745425,109780.108001,,0.000000,-0.019999,,,,,,,,,,,,,,,-0.017884,-0.019999,,"","C1 PROFILE",,,,,,,,,,,,,,
"82006700002728","Nodes","2728",21.000000,46.839637,"Default Known Flow Node","Known Flow",467638.768405,109774.807081,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014750","Nodes","-31736",21.000000,46.748630,"Default Known Flow Node","Known Flow",467629.393402,109683.557056,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700002727","Nodes","2727",21.000000,46.853363,"Default Known Flow Node","Known Flow",467647.268407,109775.932081,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014752","Nodes","-31741",21.000000,46.869514,"Default Known Flow Node","Known Flow",467693.018420,109773.307080,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700002724","Nodes","2724",21.000000,47.008735,"Default Known Flow Node","Known Flow",467720.143427,109816.182092,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014755","Nodes","-31745",21.000000,46.996320,"Default Known Flow Node","Known Flow",467713.768425,109824.182094,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700002723","Nodes","2723",21.000000,47.103732,"DDS demands","Known Flow",467732.518430,109823.807094,,0.000000,-4.019999,,,,,,,,,,,,,,,-3.594755,-4.019999,,"","C1 PROFILE",,,,,,,,,,,,,,
"82006700014757","Nodes","-31749",21.000000,45.254126,"Default Known Flow Node","Known Flow",467720.768427,109735.807070,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014756","Nodes","-31746",21.000000,45.254126,"Default Known Flow Node","Known Flow",467714.893425,109722.057066,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014754","Nodes","-31744",21.000000,45.254126,"Default Known Flow Node","Known Flow",467709.768424,109709.307063,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700002722","Nodes","2722",21.000000,47.529737,"DDS demands","Known Flow",467807.518451,109891.682113,,0.000000,,,,,,,-17.239999,,,,,,,,,-15.416316,-17.239999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700014761","Nodes","-31759",21.000000,44.831771,"Default Known Flow Node","Known Flow",467765.393439,109758.182076,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014763","Nodes","-31761",21.000000,44.874100,"Default Known Flow Node","Known Flow",467775.268442,109709.932063,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014765","Nodes","-31763",21.000000,44.874100,"Default Known Flow Node","Known Flow",467776.643442,109711.557064,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014766","Nodes","-31765",21.000000,46.646223,"Default Known Flow Node","Known Flow",467879.518470,109674.307053,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014767","Nodes","-31766",21.000000,46.646223,"Default Known Flow Node","Known Flow",467879.768470,109646.932046,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014769","Nodes","-31768",21.000000,46.604014,"Default Known Flow Node","Known Flow",467883.018471,109677.932054,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700002415","Nodes","2415",21.000000,47.036294,"DDS demands","Known Flow",467899.643476,109747.807073,,0.000000,,,,,,,-4.300000,,,,-9.980000,,,,,-12.769431,-14.280000,,"",,,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,
"82006700003739","Nodes","3739",21.000000,45.506739,"DDS demands","Known Flow",467942.143487,109919.057120,,0.000000,,,,,,,,,,,-7.129999,,,,,-6.375773,-7.129999,,"",,,,,,,,,,,"I2 PROFILE",,,,
"82006700014772","Nodes","-31780",21.000000,45.549043,"Default Known Flow Node","Known Flow",467976.393497,109906.307117,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014773","Nodes","-31784",21.000000,46.380513,"Default Known Flow Node","Known Flow",467982.768498,109794.432086,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700003740","Nodes","3740",21.000000,46.112140,"Default Known Flow Node","Known Flow",467979.518497,109844.057100,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014776","Nodes","-31787",21.000000,46.248258,"Default Known Flow Node","Known Flow",467986.518499,109596.557032,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700002735","Nodes","2735",21.000000,46.213240,"Default Known Flow Node","Known Flow",468055.268518,109504.307007,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014980","Nodes","-32709",21.000000,45.190210,"Default Known Flow Node","Known Flow",468483.268635,109485.557002,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014989","Nodes","-32750",21.000000,44.669179,"Default Known Flow Node","Known Flow",468381.643607,109601.557034,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700003787","Nodes","3787",21.000000,45.936093,"DDS demands","Known Flow",468042.643515,109659.307049,,0.000000,-4.709999,,,,,,,,,,,,,,,-4.211766,-4.709999,,"","C1 PROFILE",,,,,,,,,,,,,,
"82006700014981","Nodes","-32710",21.000000,45.932436,"Default Known Flow Node","Known Flow",468002.268504,109882.307110,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014984","Nodes","-32716",21.000000,45.901075,"Default Known Flow Node","Known Flow",468049.766174,109663.935655,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700000460","Nodes","460",21.000000,45.607379,"DDS demands","Known Flow",468111.268533,109733.432070,,0.000000,,,,,,,,,,,-42.180001,,,,,-37.718111,-42.180001,,"",,,,,,,,,,,"I2 PROFILE",,,,
"82006700003541","Nodes","3541",21.000000,46.108125,"Default Known Flow Node","Known Flow",468055.518518,109806.057089,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700003542","Nodes","3542",21.000000,46.087783,"DDS demands","Known Flow",468038.768514,109862.557105,,0.000000,-1.230000,,,,,,-0.669999,,,,,,,,,-1.699014,-1.900000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"82006700014985","Nodes","-32727",21.000000,38.652813,"Default Known Flow Node","Known Flow",468234.393567,109927.057122,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700003276","Nodes","3276",21.000000,43.138026,"DDS demands","Known Flow",468290.893582,109713.682064,,0.000000,,,,,,,-7.710000,,,,,,,,,-6.894420,-7.710000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700000458","Nodes","458",21.000000,40.113433,"DDS demands","Known Flow",468346.768597,109797.557087,,0.000000,,,,,,,-28.069999,,,,,,,,,-25.100696,-28.069999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700000459","Nodes","459",21.000000,38.017079,"DDS demands","Known Flow",468166.768548,109891.057112,,0.000000,,,,,,,-35.869998,,,,,,,,,-32.075595,-35.869998,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700003001","Nodes","3001",21.000000,44.193526,"DDS demands","Known Flow",468367.143603,109608.307035,,0.000000,,,,,,,-2.230000,,,,,,,,,-1.994105,-2.230000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700014988","Nodes","-32748",21.000000,44.147959,"Default Known Flow Node","Known Flow",468369.018603,109612.682037,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700001102","Nodes","1102",21.000000,44.438861,"DDS demands","Known Flow",468379.514483,109602.548177,,0.000000,,,,-3.540000,,,,,,,,,,,,-3.165531,-3.540000,,"",,,,"C4 PROFILE",,,,,,,,,,,
"82006700014990","Nodes","-32751",21.000000,44.181781,"Default Known Flow Node","Known Flow",468383.268607,109600.557033,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700003002","Nodes","3002",21.000000,44.181781,"DDS demands","Known Flow",468384.360925,109603.319955,,0.000000,,,,,,,-10.520000,,,,,,,,,-9.407172,-10.520000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700000456","Nodes","456",21.000000,41.427057,"DDS demands","Known Flow",468474.268632,109846.807100,,0.000000,,,,,,,-7.030000,,,,,,,,,-6.286352,-7.030000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700000889","Nodes","889",21.000000,40.915117,"DDS demands","Known Flow",468492.518637,109889.432112,,0.000000,,,,,,,-28.479998,,,,,,,,,-25.467324,-28.479998,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700014993","Nodes","-32761",21.000000,41.413426,"Default Known Flow Node","Known Flow",468488.766453,109841.183101,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014656","Nodes","-309604",21.000000,46.108803,"Default Known Flow Node","Known Flow",468032.893512,109816.807092,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014983","Nodes","-32713",21.000000,45.936093,"Default Known Flow Node","Known Flow",468035.518513,109670.807052,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014982","Nodes","-32712",21.000000,45.901075,"Default Known Flow Node","Known Flow",468031.643512,109691.057058,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700002736","Nodes","2736",21.000000,46.255503,"Default Known Flow Node","Known Flow",468105.893532,109500.432006,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700001908","Nodes","1908",21.000000,45.511999,"DDS demands","Known Flow",468130.393539,109792.057085,,0.000000,-5.650000,,,,,,-1.150000,,,,-30.029999,,,,,-32.934046,-36.830000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,
"82006700000462","Nodes","462",21.000000,45.556227,"DDS demands","Known Flow",468187.768554,109697.307060,,0.000000,-9.720000,,,,,,,,,,-30.120000,,,,,-35.625643,-39.840002,,"","C1 PROFILE",,,,,,,,,,"I2 PROFILE",,,,
"82006700001907","Nodes","1907",21.000000,37.971808,"DDS demands","Known Flow",468146.393543,109834.307097,,0.000000,,,,,,,-4.269999,,,,,,,,,-3.818310,-4.269999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700003279","Nodes","3279",21.000000,43.012428,"DDS demands","Known Flow",468268.018576,109671.932053,,0.000000,,,,,,,-4.960000,,,,,,,,,-4.435321,-4.960000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700003280","Nodes","3280",21.000000,43.139579,"DDS demands","Known Flow",468294.018583,109648.807046,,0.000000,,,,,,,-0.669999,,,,,,,,,-0.599125,-0.669999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700014987","Nodes","-32730",21.000000,43.012428,"Default Known Flow Node","Known Flow",468260.643574,109659.557049,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700003278","Nodes","3278",21.000000,43.091481,"DDS demands","Known Flow",468318.643590,109731.932069,,0.000000,,,,,,,-1.779999,,,,,,,,,-1.591707,-1.779999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700003275","Nodes","3275",21.000000,43.233882,"DDS demands","Known Flow",468348.643598,109726.307068,,0.000000,,,,,,,-3.859999,,,,,,,,,-3.451680,-3.859999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700003272","Nodes","3272",21.000000,43.853921,"DDS demands","Known Flow",468348.268598,109630.432041,,0.000000,,,,,,,-4.239999,,,,,,,,,-3.791483,-4.239999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700000457","Nodes","457",21.000000,40.104100,"DDS demands","Known Flow",468366.768603,109859.432104,,0.000000,,,,,,,-8.130000,,,,,,,,,-7.269991,-8.130000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700002743","Nodes","2743",21.000000,42.294987,"DDS demands","Known Flow",468425.349712,109734.396198,,0.000000,,-0.990000,,,,,,,,,,,,,,-0.885275,-0.990000,,"",,"C2 PROFILE",,,,,,,,,,,,,
"82006700014992","Nodes","-32756",21.000000,43.676461,"Default Known Flow Node","Known Flow",468405.518613,109641.057044,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700014994","Nodes","-32763",21.000000,43.548879,"Default Known Flow Node","Known Flow",468491.268637,109597.682033,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700001104","Nodes","1104",21.000000,41.827784,"DDS demands","Known Flow",468440.018623,109767.557079,,0.000000,,,,,,,-5.389999,,,,-13.550000,,,,,-16.936487,-18.939999,,"",,,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,
"82006700002744","Nodes","2744",21.000000,42.123519,"DDS demands","Known Flow",468405.018613,109753.682075,,0.000000,,,,,,,-7.030000,,,,,,,,,-6.286352,-7.030000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001127","Nodes","1127",21.000000,45.427297,"DDS demands","Known Flow",468240.518569,109599.182033,,0.000000,-7.560000,,,,,,,,,,-17.509999,,,,,-22.418042,-25.069998,,"","C1 PROFILE",,,,,,,,,,"I2 PROFILE",,,,
"82006700014647","Nodes","-307241",21.000000,45.477265,"Default Known Flow Node","Known Flow",468203.122186,109726.943140,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700000461","Nodes","461",21.000000,45.428710,"DDS demands","Known Flow",468209.268560,109738.807071,,0.000000,-3.839999,,,,,,,,,,-23.660000,,,,,-24.590992,-27.499999,,"","C1 PROFILE",,,,,,,,,,"I2 PROFILE",,,,
"82006700014646","Nodes","-307240",21.000000,45.477265,"Default Known Flow Node","Known Flow",468181.018552,109738.432071,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700001100","Nodes","1100",21.000000,45.441401,"DDS demands","Known Flow",468482.768634,109495.557005,,0.000000,,,,,,,-6.860000,,,,,,,,,-6.134335,-6.860000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700002156","Nodes","2156",21.000000,45.423832,"DDS demands","Known Flow",468573.655443,109515.316711,,0.000000,,,,,,,-2.640000,,,,,,,,,-2.360735,-2.640000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001101","Nodes","1101",21.000000,45.372327,"Default Known Flow Node","Known Flow",468575.518660,109505.807008,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700003073","Nodes","3073",21.000000,41.597043,"DDS demands","Known Flow",468556.268654,109703.807061,,0.000000,-5.290000,-1.679999,,,,,,,,,,,,,,-6.232698,-6.970000,,"","C1 PROFILE","C2 PROFILE",,,,,,,,,,,,,
"82006700002067","Nodes","2067",21.000000,39.985691,"DDS demands","Known Flow",468512.268642,109830.182096,,0.000000,,,,,,,-20.150000,,,,,,,,,-18.018490,-20.150000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001099","Nodes","1099",21.000000,45.389969,"DDS demands","Known Flow",468514.018643,109558.682022,,0.000000,,,,,,,-10.450000,,,,,,,,,-9.344577,-10.450000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001439","Nodes","1439",21.000000,45.368049,"DDS demands","Known Flow",468583.393662,109514.807010,,0.000000,,,,,,,-8.810000,,,,,,,,,-7.878060,-8.810000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700015162","Nodes","-33534",21.000000,39.985132,"Default Known Flow Node","Known Flow",468521.765733,109835.928353,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700015163","Nodes","-33535",21.000000,39.898834,"Default Known Flow Node","Known Flow",468528.139521,109850.047959,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700015164","Nodes","-33537",21.000000,39.898267,"Default Known Flow Node","Known Flow",468532.889881,109861.547983,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700002068","Nodes","2068",21.000000,39.897651,"DDS demands","Known Flow",468533.768648,109873.807108,,0.000000,,,,,,,-4.590000,,,,,,,,,-4.104460,-4.590000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700002066","Nodes","2066",21.000000,33.603844,"DDS demands","Known Flow",468638.768677,109865.432105,,0.000000,,,,,,,-4.219999,,,,,,,,,-3.773599,-4.219999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700000892","Nodes","892",21.000000,33.685235,"DDS demands","Known Flow",468673.268686,109860.682104,,0.000000,,,,,,,-3.930000,,,,,,,,,-3.514276,-3.930000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700000891","Nodes","891",21.000000,33.636830,"DDS demands","Known Flow",468694.893692,109850.682101,,0.000000,,,,,,,-8.720000,,,,,,,,,-7.797580,-8.720000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700000893","Nodes","893",21.000000,33.320621,"DDS demands","Known Flow",468767.268712,109818.182093,,0.000000,,,,,,,-12.020000,,,,,,,,,-10.748499,-12.020000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001501","Nodes","1501",21.000000,37.068868,"DDS demands","Known Flow",468700.893694,109919.432120,,0.000000,,,,,,,-15.680000,,,,,,,,,-14.021337,-15.680000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001500","Nodes","1500",21.000000,38.761549,"DDS demands","Known Flow",468634.268676,109967.432133,,0.000000,,,,,,,-3.869999,,,,,,,,,-3.460623,-3.869999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001108","Nodes","1108",21.000000,33.308726,"DDS demands","Known Flow",468733.643703,109770.307080,,0.000000,,,,,,,-4.179999,,,,,,,,,-3.737830,-4.179999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001107","Nodes","1107",21.000000,33.391415,"DDS demands","Known Flow",468715.643698,109731.682069,,0.000000,,,,,,,-9.370000,,,,,,,,,-8.378822,-9.370000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001086","Nodes","1086",21.000000,38.728200,"DDS demands","Known Flow",468870.906740,109602.023034,,0.000000,,,,,,,-9.300000,,,,,,,,,-8.316226,-9.300000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001788","Nodes","1788",21.000000,38.633806,"DDS demands","Known Flow",468824.878655,109590.555463,,0.000000,,,,,,,-4.230000,,,,,,,,,-3.782541,-4.230000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700015167","Nodes","-33570",21.000000,38.896767,"Default Known Flow Node","Known Flow",468838.710797,109601.642580,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700001790","Nodes","1790",21.000000,38.516568,"DDS demands","Known Flow",468825.133728,109577.654027,,0.000000,,,,,,,-9.760000,,,,,,,,,-8.727566,-9.760000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001789","Nodes","1789",21.000000,38.506023,"DDS demands","Known Flow",468825.380279,109568.549872,,0.000000,,,,,,,-4.099999,,,,,,,,,-3.666293,-4.099999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700015170","Nodes","-33578",21.000000,38.566775,"Default Known Flow Node","Known Flow",468884.618211,109631.500354,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700015169","Nodes","-33575",21.000000,38.177752,"Default Known Flow Node","Known Flow",468873.060495,109687.608964,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700015168","Nodes","-33572",21.000000,38.179556,"Default Known Flow Node","Known Flow",468856.443153,109695.125894,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700000882","Nodes","882",21.000000,38.078768,"DDS demands","Known Flow",468911.655340,109729.277163,,0.000000,,,,,,,-31.150000,,,,,,,,,-27.854888,-31.150000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700000883","Nodes","883",21.000000,38.963959,"DDS demands","Known Flow",468902.893749,109922.432121,,0.000000,,,,,,,-35.210000,,,,,,,,,-31.485412,-35.210000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700015171","Nodes","-33585",21.000000,39.668327,"Default Known Flow Node","Known Flow",468945.927760,109973.526135,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700015172","Nodes","-33586",21.000000,39.668327,"Default Known Flow Node","Known Flow",468961.549305,109969.115516,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700015174","Nodes","-33588",21.000000,39.753823,"Default Known Flow Node","Known Flow",468975.745877,109963.724811,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700003074","Nodes","3074",21.000000,41.153864,"DDS demands","Known Flow",468595.982078,109680.449223,,0.000000,-19.969998,,,,,,,,,,,,,,,-17.857530,-19.969998,,"","C1 PROFILE",,,,,,,,,,,,,,
"82006700015165","Nodes","15165, P13131715, London Road, (ISEP1) CON 13 48.55",24.000000,41.253394,"CSEP Unmatched","Known Flow",468593.158912,109685.361932,,0.000000,,,,,,,,,,,,,,,-33.509999,-29.965242,-33.509999,,"",,,,,,,,,,,,,,,"DC PROFILE"
"82006700000854","Nodes","854",21.000000,35.736106,"DDS demands","Known Flow",468619.018672,109915.307119,,0.000000,,,,,,,-29.989998,,,,,,,,,-26.817593,-29.989998,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001106","Nodes","1106",21.000000,35.094072,"DDS demands","Known Flow",468659.268682,109759.307077,,0.000000,,,,,,,-14.930000,,,,,,,,,-13.350673,-14.930000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001109","Nodes","1109",21.000000,33.264108,"DDS demands","Known Flow",468740.768705,109709.807063,,0.000000,,,,,,,-5.559999,,,,,,,,,-4.971851,-5.559999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700015166","Nodes","-33568",21.000000,38.181508,"Default Known Flow Node","Known Flow",468837.494731,109698.017060,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700001787","Nodes","1787",21.000000,39.211517,"DDS demands","Known Flow",468875.301918,109580.454628,,0.000000,,,,,,,-2.359999,,,,,,,,,-2.110354,-2.359999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700001085","Nodes","1085",21.000000,40.063785,"DDS demands","Known Flow",468927.389369,109548.297898,,0.000000,,,,,,,-5.179999,,,,,,,,,-4.632048,-5.179999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700000881","Nodes","881",21.000000,39.247122,"DDS demands","Known Flow",468982.546536,109879.698328,,0.000000,,,,,,,-20.139999,,,,,,,,,-18.009548,-20.139999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700015173","Nodes","-33587",21.000000,39.805477,"Default Known Flow Node","Known Flow",468963.385673,109975.434833,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82006700003056","Nodes","3056",21.000000,41.199139,"DDS demands","Known Flow",469234.393839,109505.432007,,0.000000,,,,,,,-1.109999,,,,,,,,,-0.992581,-1.109999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82006700000880","Nodes","880",21.000000,40.287175,"DDS demands","Known Flow",469019.898678,109953.915506,,0.000000,,,,,,,-12.839999,,,,,,,,,-11.481757,-12.839999,,"",,,,,,,"D1 PROFILE",,,,,,,,
