"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82520900000128","Nodes",,21.000000,24.964243,"Default Known Flow Node","Known Flow",382913.620350,89156.176470,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000176","Nodes",,21.000000,26.098964,"Default Known Flow Node","Known Flow",383335.881261,89153.803057,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000171","Nodes",,21.000000,26.101062,"Default Known Flow Node","Known Flow",383294.870454,89144.676467,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000177","Nodes",,21.000000,26.098964,"Default Known Flow Node","Known Flow",383344.120467,89152.176469,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520910000187","Nodes",,21.000000,24.866419,"Default Known Flow Node","Known Flow",382945.802359,88854.680388,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000188","Nodes",,21.000000,24.773162,"Default Known Flow Node","Known Flow",382931.709355,88822.663380,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000191","Nodes",,21.000000,25.133846,"Default Known Flow Node","Known Flow",383020.827379,88919.943406,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000192","Nodes",,21.000000,25.133846,"Default Known Flow Node","Known Flow",383002.261374,88914.691405,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000195","Nodes",,21.000000,25.157949,"Default Known Flow Node","Known Flow",383017.514513,88921.306727,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000194","Nodes",,21.000000,25.297838,"Default Known Flow Node","Known Flow",383018.753379,88925.362407,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000196","Nodes",,21.000000,25.297838,"Default Known Flow Node","Known Flow",383019.196379,88926.433408,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000198","Nodes",,21.000000,25.535716,"Default Known Flow Node","Known Flow",382984.901988,88934.939832,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000210","Nodes",,21.000000,26.179083,"Default Known Flow Node","Known Flow",383019.245379,89262.051499,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000224","Nodes",,21.000000,25.210819,"Default Known Flow Node","Known Flow",383548.737730,88917.286654,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000225","Nodes",,21.000000,25.210819,"Default Known Flow Node","Known Flow",383537.995520,88894.926399,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000231","Nodes",,21.000000,26.041017,"Default Known Flow Node","Known Flow",383492.857508,89090.930453,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000234","Nodes",,21.000000,25.892712,"Default Known Flow Node","Known Flow",383526.835517,89123.142461,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000235","Nodes",,21.000000,26.008755,"Default Known Flow Node","Known Flow",383458.524184,89102.499063,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000238","Nodes",,21.000000,26.055378,"Default Known Flow Node","Known Flow",383459.864499,89165.394473,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000247","Nodes",,21.000000,25.969165,"Default Known Flow Node","Known Flow",383492.633508,89137.157465,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000248","Nodes",,21.000000,25.922535,"Default Known Flow Node","Known Flow",383526.071517,89106.240457,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000265","Nodes",,21.000000,25.948323,"Default Known Flow Node","Known Flow",383524.493375,89119.221910,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000264","Nodes",,21.000000,25.948323,"Default Known Flow Node","Known Flow",383522.739516,89119.002460,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000197","Nodes",,21.000000,26.094699,"Default Known Flow Node","Known Flow",383395.338481,89173.006475,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000272","Nodes",,21.000000,26.091664,"Default Known Flow Node","Known Flow",383395.515313,89162.406458,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000271","Nodes",,21.000000,26.030445,"Default Known Flow Node","Known Flow",383406.882484,89117.299460,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000273","Nodes",,21.000000,26.091664,"Default Known Flow Node","Known Flow",383407.330484,89164.532473,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000274","Nodes",,21.000000,26.024918,"Default Known Flow Node","Known Flow",383406.454484,89091.876453,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000275","Nodes",,21.000000,26.024918,"Default Known Flow Node","Known Flow",383413.462486,89103.390456,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000276","Nodes",,21.000000,26.024918,"Default Known Flow Node","Known Flow",383398.464482,89075.010448,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000277","Nodes",,21.000000,26.024918,"Default Known Flow Node","Known Flow",383394.229481,89069.405447,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520910000131","Nodes",,21.000000,25.047631,"Default Known Flow Node","Known Flow",382921.495352,89180.051477,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82520900000174","Nodes","44",21.000000,26.250134,"Default Known Flow Node","Known Flow",383145.302500,89141.448437,,0.000000,-67.849998,,,,,,,,,-60.672682,-67.849998,,"","C1 PROFILE",,,,,,,,
