"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82010700000085","Nodes","85",21.000000,38.225485,"DDS demands","Known Flow",381127.229862,126075.541851,,0.000000,,,,,,,-24.040001,,,,-21.496999,-24.040001,,"",,,,,,,"D1 PROFILE",,,
"82010700000507","Nodes","507",21.000000,45.659094,"Default Known Flow Node","Known Flow",381132.631865,126365.649595,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000285","Nodes","285",21.000000,40.374368,"Default Known Flow Node","Known Flow",381237.778271,126035.344685,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000284","Nodes","284",21.000000,39.788364,"DDS demands","Known Flow",381272.193903,126036.963506,,0.000000,,,,,,,-17.100000,,,,-15.291126,-17.100000,,"",,,,,,,"D1 PROFILE",,,
"82010700000354","Nodes","354",21.000000,43.680554,"DDS demands","Known Flow",381231.476511,126254.115532,,0.000000,,,,,,,-4.860000,,,,-4.345898,-4.860000,,"",,,,,,,"D1 PROFILE",,,
"82010700275806","Nodes","275806",21.000000,39.546009,"Default Known Flow Node","Known Flow",381273.511040,126029.726467,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000011","Nodes","11",21.000000,45.649679,"DDS demands","Known Flow",381137.926867,126359.797594,,0.000000,-5.189999,-6.000000,,,,,-4.320000,,,,-13.869320,-15.510000,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,
"82010700000506","Nodes","506",21.000000,45.475819,"DDS demands","Known Flow",381117.387861,126374.221598,,0.000000,-12.770000,,,,,,-11.180000,,,,-21.416519,-23.950000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,
"82010700275759","Nodes","275759",21.000000,38.137330,"Default Known Flow Node","Known Flow",381069.410848,126264.012568,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700301212","Nodes","301212",21.000000,48.475162,"Default Known Flow Node","Known Flow",381161.076873,126404.062606,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000510","Nodes","510",21.000000,43.710184,"DDS demands","Known Flow",381180.988870,126268.217879,,0.000000,,,,,,,-2.850000,,,,-2.548521,-2.850000,,"",,,,,,,"D1 PROFILE",,,
"82010700000512","Nodes","512",21.000000,43.684191,"Default Known Flow Node","Known Flow",381165.209874,126250.919564,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000511","Nodes","511",21.000000,43.042387,"DDS demands","Known Flow",381154.516956,126253.959309,,0.000000,,,,,,,-20.319999,,,,-18.170506,-20.319999,,"",,,,,,,"D1 PROFILE",,,
"82010700000010","Nodes","10",21.000000,48.434744,"DDS demands","Known Flow",381245.825896,126370.339597,,0.000000,,,,,,,-4.849999,,,,-4.336956,-4.849999,,"",,,,,,,"D1 PROFILE",,,
"82010700000521","Nodes","521",21.000000,42.735553,"Default Known Flow Node","Known Flow",381280.393871,126198.567109,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000001","Nodes","Hardings Lane DG, BH12D Site 3401",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",381194.670052,126467.312319,,6303.000035,,,,,,,,,,,1496.769515,1673.830857,,"",,,,,,,,,,
"82010700301214","Nodes","301214",21.000000,48.591110,"Default Known Flow Node","Known Flow",381163.514874,126401.710605,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000664","Nodes","664",21.000000,36.020827,"Default Known Flow Node","Known Flow",381826.640390,126009.555893,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000292","Nodes","292",21.000000,27.388342,"DDS demands","Known Flow",380085.630875,126620.543843,,0.000000,,,,,,,-21.730000,,,,-19.431354,-21.730000,,"",,,,,,,"D1 PROFILE",,,
"82010700000307","Nodes","307",21.000000,27.970686,"DDS demands","Known Flow",380151.864599,126523.429638,,0.000000,,,,,,,-5.989999,,,,-5.356365,-5.989999,,"",,,,,,,"D1 PROFILE",,,
"82010700000317","Nodes","317",21.000000,27.218355,"DDS demands","Known Flow",380224.998619,126507.746634,,0.000000,,,,,,,-4.519999,,,,-4.041864,-4.519999,,"",,,,,,,"D1 PROFILE",,,
"82010700000067","Nodes","67",21.000000,40.431130,"DDS demands","Known Flow",380485.141712,126745.245335,,0.000000,-1.710000,,,,,,-8.310000,,,,-8.960063,-10.020000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,
"82010700000395","Nodes","395",21.000000,26.133123,"DDS demands","Known Flow",380044.591569,126823.440720,,0.000000,,,,,,,-1.049999,,,,-0.938928,-1.049999,,"",,,,,,,"D1 PROFILE",,,
"82010700000228","Nodes","228",21.000000,40.527693,"DDS demands","Known Flow",380488.095361,126763.830037,,0.000000,,,,-4.999999,,,-3.079999,,,,-7.225280,-8.079999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,
"82010700000229","Nodes","229",21.000000,40.512948,"DDS demands","Known Flow",380496.508692,126764.074704,,0.000000,,,,,,,-2.829999,,,,-2.530636,-2.829999,,"",,,,,,,"D1 PROFILE",,,
"82010700000412","Nodes","412",21.000000,25.468501,"DDS demands","Known Flow",380037.123541,126726.868112,,0.000000,,,,,,,-10.529999,,,,-9.416113,-10.529999,,"",,,,,,,"D1 PROFILE",,,
"82010700000399","Nodes","399",21.000000,25.633107,"DDS demands","Known Flow",380053.646572,126858.505729,,0.000000,,,,,,,-6.090000,,,,-5.445787,-6.090000,,"",,,,,,,"D1 PROFILE",,,
"82010700000400","Nodes","400",21.000000,25.107946,"DDS demands","Known Flow",379994.619556,126883.330736,,0.000000,,,,,,,-9.560000,,,,-8.548724,-9.560000,,"",,,,,,,"D1 PROFILE",,,
"82010700000413","Nodes","413",21.000000,25.430678,"DDS demands","Known Flow",380068.311778,126696.016391,,0.000000,,,,,,,-2.200000,,,,-1.967279,-2.200000,,"",,,,,,,"D1 PROFILE",,,
"82010700000308","Nodes","308",21.000000,27.819360,"DDS demands","Known Flow",380096.908584,126535.076641,,0.000000,,,,,,,-5.440000,,,,-4.864545,-5.440000,,"",,,,,,,"D1 PROFILE",,,
"82010700055767","Nodes","55767",21.000000,45.270059,"Default Known Flow Node","Known Flow",380469.558685,126944.709753,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000588","Nodes","588",21.000000,38.999149,"DDS demands","Known Flow",380600.749487,126507.749186,,0.000000,,,,,,,-0.189999,,,,-0.169901,-0.189999,,"",,,,,,,"D1 PROFILE",,,
"82010700000022","Nodes","22",21.000000,37.039217,"DDS demands","Known Flow",380963.152819,126517.822637,,0.000000,-22.079998,-0.170000,,-3.950000,,,-6.429999,,,,-29.178329,-32.629997,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE",,,"D1 PROFILE",,,
"82010700000066","Nodes","66",21.000000,40.004463,"DDS demands","Known Flow",380538.710704,126694.245685,,0.000000,,,,,,,-7.210000,,,,-6.447311,-7.210000,,"",,,,,,,"D1 PROFILE",,,
"82010700000230","Nodes","230",21.000000,40.502012,"DDS demands","Known Flow",380517.360698,126746.945699,,0.000000,,,,,,,-2.419999,,,,-2.164007,-2.419999,,"",,,,,,,"D1 PROFILE",,,
"82010700259112","Nodes","259112",21.000000,48.327718,"Default Known Flow Node","Known Flow",380653.161109,126991.740243,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700259133","Nodes","259133",21.000000,45.947255,"Default Known Flow Node","Known Flow",380715.197129,126937.249906,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000320","Nodes","320",21.000000,40.040414,"DDS demands","Known Flow",380634.961730,126677.627680,,0.000000,,,,,,,-3.569999,,,,-3.192357,-3.569999,,"",,,,,,,"D1 PROFILE",,,
"82010700000319","Nodes","319",21.000000,40.068836,"DDS demands","Known Flow",380625.110849,126701.473987,,0.000000,,,,,,,-1.279999,,,,-1.144598,-1.279999,,"",,,,,,,"D1 PROFILE",,,
"82010700000288","Nodes","288",21.000000,39.614401,"DDS demands","Known Flow",380717.560753,126558.027648,,0.000000,-6.860000,,-22.919999,,,,,,,,-26.629808,-29.779998,,"","C1 PROFILE",,"C3  PROFILE",,,,,,,
"82010700000026","Nodes","26",21.000000,39.836389,"Default Known Flow Node","Known Flow",380716.004752,126523.431638,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700265326","Nodes","265326",21.000000,35.533910,"Default Known Flow Node","Known Flow",380967.672821,126567.441650,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000220","Nodes","220",21.000000,46.331683,"Default Known Flow Node","Known Flow",380697.186747,126947.548754,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000491","Nodes","491",21.000000,46.124900,"Default Known Flow Node","Known Flow",380698.551951,126941.188980,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000043","Nodes","43",21.000000,46.027770,"DDS demands","Known Flow",380698.859058,126937.542437,,0.000000,,,,,,,-0.850000,,,,-0.760085,-0.850000,,"",,,,,,,"D1 PROFILE",,,
"82010700000231","Nodes","231",21.000000,39.994202,"DDS demands","Known Flow",380546.435706,126691.766684,,0.000000,,,,,,,-2.180000,,,,-1.949395,-2.180000,,"",,,,,,,"D1 PROFILE",,,
"82010700000232","Nodes","232",21.000000,39.631871,"DDS demands","Known Flow",380578.830715,126628.719667,,0.000000,,,,,,,-3.619999,,,,-3.237068,-3.619999,,"",,,,,,,"D1 PROFILE",,,
"82010700000547","Nodes","547",21.000000,38.943423,"DDS demands","Known Flow",380552.908708,126586.662655,,0.000000,,,,,,,-0.810000,,,,-0.724316,-0.810000,,"",,,,,,,"D1 PROFILE",,,
"82010700000233","Nodes","233",21.000000,39.465194,"Default Known Flow Node","Known Flow",380601.059721,126585.057655,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000494","Nodes","494",21.000000,39.994202,"DDS demands","Known Flow",380584.217716,126702.334687,,0.000000,,,,,,,-6.820000,,,,-6.098566,-6.820000,,"",,,,,,,"D1 PROFILE",,,
"82010700000495","Nodes","495",21.000000,39.994202,"Default Known Flow Node","Known Flow",380583.595716,126687.241683,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000423","Nodes","423",21.000000,39.550793,"DDS demands","Known Flow",380589.392197,126795.632819,,0.000000,,,,,,,-8.949999,,,,-8.003250,-8.949999,,"",,,,,,,"D1 PROFILE",,,
"82010700000028","Nodes","28",21.000000,39.280924,"DDS demands","Known Flow",380614.494724,126534.184641,,0.000000,-11.400000,,,-12.919999,,,-9.890000,,,,-30.591194,-34.210001,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,
"82010700000589","Nodes","589",21.000000,39.700920,"Default Known Flow Node","Known Flow",380675.387741,126511.356635,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000234","Nodes","234",21.000000,39.449310,"DDS demands","Known Flow",380615.037725,126604.058660,,0.000000,,,,,,,-2.380000,,,,-2.128238,-2.380000,,"",,,,,,,"D1 PROFILE",,,
"82010700000027","Nodes","27",21.000000,39.867096,"DDS demands","Known Flow",380672.136385,126529.311423,,0.000000,,,-2.319999,-3.880000,,,-3.690000,,,,-8.843815,-9.890000,,"",,,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,
"82010700000030","Nodes","30",21.000000,40.420313,"DDS demands","Known Flow",380653.682735,126671.714679,,0.000000,-3.619999,-3.980000,,,,,-16.770000,,,,-21.792091,-24.370001,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,
"82010700000629","Nodes","629",21.000000,41.693351,"Default Known Flow Node","Known Flow",380659.317041,126738.045935,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000628","Nodes","628",21.000000,41.307768,"DDS demands","Known Flow",380690.559745,126729.822694,,0.000000,,-36.769999,,,,,,,,,-32.880392,-36.769999,,"",,"C2 PROFILE",,,,,,,,
"82010700000221","Nodes","221",21.000000,42.768212,"DDS demands","Known Flow",380668.814640,126790.474568,,0.000000,,,,-3.640000,,,-17.660000,,,,-19.046840,-21.300001,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,
"82010700000222","Nodes","222",21.000000,42.803007,"DDS demands","Known Flow",380652.859618,126828.021855,,0.000000,,,,,,,-2.580000,,,,-2.307082,-2.580000,,"",,,,,,,"D1 PROFILE",,,
"82010700265281","Nodes","265281",21.000000,39.906207,"DDS demands","Known Flow",380676.615741,126528.974640,,0.000000,,,,,,,-0.170000,,,,-0.152017,-0.170000,,"",,,,,,,"D1 PROFILE",,,
"82010700265283","Nodes","265283",21.000000,39.700920,"Default Known Flow Node","Known Flow",380680.611419,126509.594802,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000653","Nodes","653",21.000000,39.822729,"DDS demands","Known Flow",380768.039766,126511.310635,,0.000000,-2.959999,,,,,,-1.949999,,,,-4.390609,-4.909999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,
"82010700000655","Nodes","655",21.000000,39.797216,"DDS demands","Known Flow",380796.702784,126504.843446,,0.000000,,,,,,,-0.330000,,,,-0.295091,-0.330000,,"",,,,,,,"D1 PROFILE",,,
"82010700000504","Nodes","504",21.000000,39.503294,"DDS demands","Known Flow",380812.812266,126570.622577,,0.000000,,,,,,,-6.040000,,,,-5.401076,-6.040000,,"",,,,,,,"D1 PROFILE",,,
"82010700265325","Nodes","265325",21.000000,36.968187,"Default Known Flow Node","Known Flow",380967.212820,126519.774637,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700265331","Nodes","265331",21.000000,35.285567,"Default Known Flow Node","Known Flow",381000.742830,126536.721642,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700275786","Nodes","275786",21.000000,48.511569,"Default Known Flow Node","Known Flow",381219.955811,126515.886228,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700275794","Nodes","275794",21.000000,48.553010,"Default Known Flow Node","Known Flow",381233.112893,126522.945638,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000040","Nodes","40",21.000000,39.486482,"DDS demands","Known Flow",381087.218853,126978.365762,,0.000000,,,,,,,-13.640000,,,,-12.197133,-13.640000,,"",,,,,,,"D1 PROFILE",,,
"82010700265339","Nodes","265339",21.000000,38.870585,"DDS demands","Known Flow",381171.826269,126997.989799,,0.000000,,,,,,,-2.319999,,,,-2.074585,-2.319999,,"",,,,,,,"D1 PROFILE",,,
"82010700000041","Nodes","41",21.000000,38.088849,"DDS demands","Known Flow",381138.337867,126871.778733,,0.000000,,,,,,,-14.779999,,,,-13.216540,-14.779999,,"",,,,,,,"D1 PROFILE",,,
"82010700259009","Nodes","259009",21.000000,38.846634,"Default Known Flow Node","Known Flow",380167.631603,127077.419130,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000489","Nodes","489",21.000000,39.792511,"DDS demands","Known Flow",380195.560467,127094.326505,,0.000000,,,,,,,-5.780000,,,,-5.168579,-5.780000,,"",,,,,,,"D1 PROFILE",,,
"82010700293770","Nodes","293770",21.000000,40.308191,"Default Known Flow Node","Known Flow",380208.711822,127102.734532,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700259013","Nodes","259013",21.000000,42.184172,"Default Known Flow Node","Known Flow",380262.805433,127115.518042,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000167","Nodes","167",21.000000,42.273893,"DDS demands","Known Flow",380265.517630,127115.833799,,0.000000,,,,,,,-6.919999,,,,-6.187987,-6.919999,,"",,,,,,,"D1 PROFILE",,,
"82010700000192","Nodes","192",21.000000,33.971507,"DDS demands","Known Flow",380277.890484,127319.595449,,0.000000,,,,,,,-6.900000,,,,-6.170103,-6.900000,,"",,,,,,,"D1 PROFILE",,,
"82010700000639","Nodes","639",21.000000,42.772494,"Default Known Flow Node","Known Flow",380285.665585,127041.274853,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000186","Nodes","186",21.000000,34.107319,"DDS demands","Known Flow",380341.860903,127321.974157,,0.000000,,,,,,,-6.429999,,,,-5.749820,-6.429999,,"",,,,,,,"D1 PROFILE",,,
"82010700000187","Nodes","187",21.000000,33.990631,"DDS demands","Known Flow",380342.875107,127238.268357,,0.000000,,,,,,,-5.670000,,,,-5.070216,-5.670000,,"",,,,,,,"D1 PROFILE",,,
"82010700000191","Nodes","191",21.000000,33.758521,"DDS demands","Known Flow",380312.154821,127229.020958,,0.000000,,,,,,,-3.540000,,,,-3.165531,-3.540000,,"",,,,,,,"D1 PROFILE",,,
"82010700000059","Nodes","59",21.000000,45.363750,"DDS demands","Known Flow",380490.928850,127146.536639,,0.000000,,,,,,,-22.340001,,,,-19.976828,-22.340001,,"",,,,,,,"D1 PROFILE",,,
"82010700000134","Nodes","134",21.000000,44.079403,"DDS demands","Known Flow",380414.081605,127007.923579,,0.000000,,,,,,,-17.499999,,,,-15.648813,-17.499999,,"",,,,,,,"D1 PROFILE",,,
"82010700000056","Nodes","56",21.000000,34.864941,"DDS demands","Known Flow",380401.210738,127407.666103,,0.000000,,,,,,,-2.710000,,,,-2.423330,-2.710000,,"",,,,,,,"D1 PROFILE",,,
"82010700000133","Nodes","133",21.000000,43.926205,"DDS demands","Known Flow",380444.671984,127079.822684,,0.000000,,,,,,,-5.449999,,,,-4.873487,-5.449999,,"",,,,,,,"D1 PROFILE",,,
"82010700000046","Nodes","46",21.000000,47.053040,"DDS demands","Known Flow",380587.246304,127009.925375,,0.000000,,,,,,,-2.309999,,,,-2.065643,-2.309999,,"",,,,,,,"D1 PROFILE",,,
"82010700000036","Nodes","36",21.000000,41.919601,"DDS demands","Known Flow",380932.597310,126996.366066,,0.000000,,,,,,,-7.259999,,,,-6.492022,-7.259999,,"",,,,,,,"D1 PROFILE",,,
"82010700000037","Nodes","37",21.000000,39.984548,"DDS demands","Known Flow",380908.992430,127077.387545,,0.000000,,,,,,,-5.429999,,,,-4.855602,-5.429999,,"",,,,,,,"D1 PROFILE",,,
"82010700000060","Nodes","60",21.000000,45.814342,"DDS demands","Known Flow",380511.128100,127026.023624,,0.000000,,,,,,,-13.560000,,,,-12.125594,-13.560000,,"",,,,,,,"D1 PROFILE",,,
"82010700000214","Nodes","214",21.000000,37.959878,"DDS demands","Known Flow",380509.662696,127264.564840,,0.000000,,,,,,,-9.260000,,,,-8.280457,-9.260000,,"",,,,,,,"D1 PROFILE",,,
"82010700000213","Nodes","213",21.000000,38.785923,"DDS demands","Known Flow",380518.708311,127336.591687,,0.000000,,,,,,,-1.640000,,,,-1.466517,-1.640000,,"",,,,,,,"D1 PROFILE",,,
"82010700000157","Nodes","157",21.000000,42.283838,"DDS demands","Known Flow",380624.174737,127407.627580,,0.000000,,,,,,,-10.859999,,,,-9.711205,-10.859999,,"",,,,,,,"D1 PROFILE",,,
"82010700000218","Nodes","218",21.000000,45.388284,"DDS demands","Known Flow",380614.100724,127080.593790,,0.000000,,,,,,,-7.239999,,,,-6.474137,-7.239999,,"",,,,,,,"D1 PROFILE",,,
"82010700000364","Nodes","364",21.000000,31.702390,"DDS demands","Known Flow",380962.225819,127447.458890,,0.000000,,,,,,,-17.040000,,,,-15.237473,-17.040000,,"",,,,,,,"D1 PROFILE",,,
"82010700000363","Nodes","363",21.000000,34.107284,"Default Known Flow Node","Known Flow",380958.465818,127439.907888,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000155","Nodes","155",21.000000,43.323225,"Default Known Flow Node","Known Flow",380540.532561,127275.217222,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000156","Nodes","156",21.000000,42.967001,"DDS demands","Known Flow",380599.965713,127295.865991,,0.000000,,,,,,,-9.720000,,,,-8.691797,-9.720000,,"",,,,,,,"D1 PROFILE",,,
"82010700000051","Nodes","51",21.000000,44.746345,"DDS demands","Known Flow",380546.160706,127260.296839,,0.000000,,,,,,,-13.060000,,,,-11.678486,-13.060000,,"",,,,,,,"D1 PROFILE",,,
"82010700000154","Nodes","154",21.000000,44.878045,"Default Known Flow Node","Known Flow",380574.737268,127187.573437,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000160","Nodes","160",21.000000,42.132194,"DDS demands","Known Flow",380578.334089,127459.981977,,0.000000,,,,,,,-8.689999,,,,-7.770753,-8.689999,,"",,,,,,,"D1 PROFILE",,,
"82010700259099","Nodes","259099",21.000000,42.935899,"Default Known Flow Node","Known Flow",380611.265338,127297.337184,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700259106","Nodes","259106",21.000000,42.672400,"Default Known Flow Node","Known Flow",380634.932885,127316.904517,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700259107","Nodes","259107",21.000000,42.272007,"Default Known Flow Node","Known Flow",380639.056932,127399.706241,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000165","Nodes","165",21.000000,42.479628,"DDS demands","Known Flow",380694.483896,127361.209235,,0.000000,,,,,,,-0.540000,,,,-0.482877,-0.540000,,"",,,,,,,"D1 PROFILE",,,
"82010700000158","Nodes","158",21.000000,42.247587,"DDS demands","Known Flow",380669.953740,127421.056882,,0.000000,,,,,,,-3.010000,,,,-2.691595,-3.010000,,"",,,,,,,"D1 PROFILE",,,
"82010700000164","Nodes","164",21.000000,42.465733,"DDS demands","Known Flow",380696.302842,127355.381080,,0.000000,,,,,,,-3.229999,,,,-2.888323,-3.229999,,"",,,,,,,"D1 PROFILE",,,
"82010700000148","Nodes","148",21.000000,42.975680,"DDS demands","Known Flow",380709.230623,127291.401052,,0.000000,,,,,,,-4.400000,,,,-3.934558,-4.400000,,"",,,,,,,"D1 PROFILE",,,
"82010700000277","Nodes","277",21.000000,43.458447,"Default Known Flow Node","Known Flow",380722.555754,127227.434830,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000163","Nodes","163",21.000000,41.104088,"DDS demands","Known Flow",380829.892723,127383.977415,,0.000000,,,,,,,-6.919999,,,,-6.187987,-6.919999,,"",,,,,,,"D1 PROFILE",,,
"82010700000527","Nodes","527",21.000000,43.277078,"DDS demands","Known Flow",380762.929194,127204.989080,,0.000000,,,,,,,-4.949999,,,,-4.426378,-4.949999,,"",,,,,,,"D1 PROFILE",,,
"82010700000127","Nodes","127",21.000000,43.539246,"DDS demands","Known Flow",380742.784994,127013.090233,,0.000000,-10.119999,,,,,,-4.999999,,,,-13.520574,-15.120000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,
"82010700259147","Nodes","259147",21.000000,43.440624,"Default Known Flow Node","Known Flow",380758.733452,127061.114346,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000095","Nodes","95",21.000000,43.202041,"DDS demands","Known Flow",380794.705709,127183.216776,,0.000000,,,,,,,-4.920000,,,,-4.399552,-4.920000,,"",,,,,,,"D1 PROFILE",,,
"82010700000356","Nodes","356",21.000000,43.070033,"DDS demands","Known Flow",380816.599779,127219.840828,,0.000000,,,,,,,-3.940000,,,,-3.523218,-3.940000,,"",,,,,,,"D1 PROFILE",,,
"82010700000357","Nodes","357",21.000000,42.996191,"DDS demands","Known Flow",380843.287957,127250.183196,,0.000000,,,,,,,-2.490000,,,,-2.226602,-2.490000,,"",,,,,,,"D1 PROFILE",,,
"82010700000291","Nodes","291",21.000000,38.629890,"DDS demands","Known Flow",380863.348792,127409.411879,,0.000000,,,,,,,-11.449999,,,,-10.238795,-11.449999,,"",,,,,,,"D1 PROFILE",,,
"82010700000341","Nodes","341",21.000000,36.651185,"DDS demands","Known Flow",380901.914787,127428.536359,,0.000000,,,,,,,-10.790000,,,,-9.648611,-10.790000,,"",,,,,,,"D1 PROFILE",,,
"82010700259168","Nodes","259168",21.000000,37.247163,"Default Known Flow Node","Known Flow",380890.337800,127255.353837,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000215","Nodes","215",21.000000,36.586759,"DDS demands","Known Flow",380920.119808,127376.508870,,0.000000,,,,,,,-19.459999,,,,-17.401479,-19.459999,,"",,,,,,,"D1 PROFILE",,,
"82010700000152","Nodes","152",21.000000,37.269626,"DDS demands","Known Flow",380890.661538,127251.908497,,0.000000,,,,,,,-13.340000,,,,-11.928867,-13.340000,,"",,,,,,,"D1 PROFILE",,,
"82010700000096","Nodes","96",21.000000,38.866064,"DDS demands","Known Flow",380909.996717,127133.577765,,0.000000,,,,,,,-9.319999,,,,-8.334110,-9.319999,,"",,,,,,,"D1 PROFILE",,,
"82010700000153","Nodes","153",21.000000,38.034845,"DDS demands","Known Flow",380911.422650,127189.561847,,0.000000,,,,,,,-8.669999,,,,-7.752868,-8.669999,,"",,,,,,,"D1 PROFILE",,,
"82010700000097","Nodes","97",21.000000,37.777786,"DDS demands","Known Flow",380962.474970,127203.063831,,0.000000,,,,,,,-5.110000,,,,-4.569453,-5.110000,,"",,,,,,,"D1 PROFILE",,,
"82010700000142","Nodes","142",21.000000,37.465177,"DDS demands","Known Flow",380991.064827,127237.321832,,0.000000,,,,,,,-8.079999,,,,-7.225280,-8.079999,,"",,,,,,,"D1 PROFILE",,,
"82010700259193","Nodes","259193",21.000000,36.200149,"Default Known Flow Node","Known Flow",380986.009976,127334.716542,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000290","Nodes","290",21.000000,34.215048,"DDS demands","Known Flow",380973.563822,127429.998885,,0.000000,,,,,,,-7.610000,,,,-6.804998,-7.610000,,"",,,,,,,"D1 PROFILE",,,
"82010700000099","Nodes","99",21.000000,37.730151,"DDS demands","Known Flow",380995.103197,127231.251187,,0.000000,,,,,,,-2.109999,,,,-1.886799,-2.109999,,"",,,,,,,"D1 PROFILE",,,
"82010700259198","Nodes","259198",21.000000,37.612510,"Default Known Flow Node","Known Flow",380998.210536,127169.119220,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000216","Nodes","216",21.000000,36.165924,"DDS demands","Known Flow",380979.086824,127328.572857,,0.000000,,,,,,,-6.090000,,,,-5.445787,-6.090000,,"",,,,,,,"D1 PROFILE",,,
