"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"82061200001022","Nodes","1022",21.000000,45.338110,"DDS demands","Known Flow",380236.538622,97840.376833,,0.000000,,,,-8.380000,,,,-7.493546,-8.380000,,"",,,,"D1 PROFILE",,,
"82061200001023","Nodes","1023",21.000000,44.276922,"DDS demands","Known Flow",380292.289637,97821.613828,,0.000000,,,,-5.290000,,,,-4.730413,-5.290000,,"",,,,"D1 PROFILE",,,
"82061200001024","Nodes","1024",21.000000,44.179784,"DDS demands","Known Flow",380307.125641,97868.945841,,0.000000,,,,-1.840000,,,,-1.645360,-1.840000,,"",,,,"D1 PROFILE",,,
"82061200002236","Nodes","2236",21.000000,45.133740,"Default Known Flow Node","Known Flow",380246.413020,97863.340530,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200001045","Nodes","1045",21.000000,40.921067,"DDS demands","Known Flow",380272.695631,98185.417927,,0.000000,,,,-7.860000,,,,-7.028552,-7.860000,,"",,,,"D1 PROFILE",,,
"82061200000054","Nodes","54",21.000000,50.992108,"DDS demands","Known Flow",384267.045718,94919.786039,,0.000000,,,,-4.900000,,,,-4.381668,-4.900000,,"",,,,"D1 PROFILE",,,
"82061200000042","Nodes","42",21.000000,32.511818,"DDS demands","Known Flow",384596.401808,94135.768825,,0.000000,,,,-12.850000,,,,-11.490700,-12.850000,,"",,,,"D1 PROFILE",,,
"82061200009001","Nodes","9001",21.000000,35.675567,"DDS demands","Known Flow",384626.606816,94193.833841,,0.000000,,,,-1.299999,,,,-1.162483,-1.299999,,"",,,,"D1 PROFILE",,,
"82061200000036","Nodes","36",21.000000,40.467861,"DDS demands","Known Flow",384682.549831,94465.824915,,0.000000,,,,-3.240000,,,,-2.897266,-3.240000,,"",,,,"D1 PROFILE",,,
"82061200000035","Nodes","35",21.000000,40.496896,"DDS demands","Known Flow",384729.320844,94488.896921,,0.000000,,,,-1.259999,,,,-1.126714,-1.259999,,"",,,,"D1 PROFILE",,,
"82061200000031","Nodes","31",21.000000,43.837783,"DDS demands","Known Flow",384727.004844,94573.099944,,0.000000,,,,-3.390000,,,,-3.031398,-3.390000,,"",,,,"D1 PROFILE",,,
"82061200000043","Nodes","43",21.000000,31.306391,"DDS demands","Known Flow",384745.313849,94154.131830,,0.000000,,,,-9.170000,,,,-8.199978,-9.170000,,"",,,,"D1 PROFILE",,,
"82061200000044","Nodes","44",21.000000,31.306040,"DDS demands","Known Flow",384750.771850,94127.482823,,0.000000,,,,-0.430000,,,,-0.384513,-0.430000,,"",,,,"D1 PROFILE",,,
"82061200000019","Nodes","19",21.000000,56.148455,"DDS demands","Known Flow",384594.032807,94826.648013,,0.000000,,,,-4.500000,,,,-4.023980,-4.500000,,"",,,,"D1 PROFILE",,,
"82061200000020","Nodes","20",21.000000,54.702457,"DDS demands","Known Flow",384529.060790,94862.965023,,0.000000,,,,-9.899999,,,,-8.852757,-9.899999,,"",,,,"D1 PROFILE",,,
"82061200000100","Nodes","100",21.000000,65.750106,"DDS demands","Known Flow",386145.583230,97516.620745,,0.000000,-2.570000,,,-8.420000,,,,-9.827454,-10.990000,,"","C1 PROFILE",,,"D1 PROFILE",,,
"82061200000004","Nodes","BAGWOOD RD DG, WINTERBOURNE KINGSTON",21.000000,69.999999,"Default Known Pressure Node","Known Pressure",386125.148224,97509.181743,,2099.999985,,,,,,,,167.960951,187.829995,,"",,,,,,,
"82061200000111","Nodes","111",21.000000,49.874298,"DDS demands","Known Flow",386193.432243,97748.926808,,0.000000,,,,-9.020000,,,,-8.065845,-9.020000,,"",,,,"D1 PROFILE",,,
"82061200000101","Nodes","101",21.000000,51.120089,"DDS demands","Known Flow",386174.933238,97680.371790,,0.000000,,,,-7.230000,,,,-6.465195,-7.230000,,"",,,,"D1 PROFILE",,,
"82061200001048","Nodes","1048",21.000000,40.984298,"DDS demands","Known Flow",380228.085619,98214.209935,,0.000000,,,,-6.020000,,,,-5.383191,-6.020000,,"",,,,"D1 PROFILE",,,
"82061200001037","Nodes","1037",21.000000,41.685584,"DDS demands","Known Flow",380293.833637,98087.083900,,0.000000,,,,-9.430000,,,,-8.432475,-9.430000,,"",,,,"D1 PROFILE",,,
"82061200000034","Nodes","34",21.000000,42.357700,"DDS demands","Known Flow",384637.843819,94556.834940,,0.000000,,,,-1.479999,,,,-1.323442,-1.479999,,"",,,,"D1 PROFILE",,,
"82061200000066","Nodes","66",21.000000,46.448395,"DDS demands","Known Flow",384302.863728,95003.404061,,0.000000,,,,-8.920000,,,,-7.976423,-8.920000,,"",,,,"D1 PROFILE",,,
"82061200000024","Nodes","24",21.000000,54.078928,"DDS demands","Known Flow",384633.460818,94771.322998,,0.000000,,,,-0.790000,,,,-0.706432,-0.790000,,"",,,,"D1 PROFILE",,,
"82061200000026","Nodes","26",21.000000,47.238473,"DDS demands","Known Flow",384764.057854,94673.586972,,0.000000,,,,-2.880000,,,,-2.575347,-2.880000,,"",,,,"D1 PROFILE",,,
"82061200000061","Nodes","61",21.000000,43.848875,"DDS demands","Known Flow",384848.635877,94967.516052,,0.000000,,,,-9.819999,,,,-8.781219,-9.819999,,"",,,,"D1 PROFILE",,,
"82061200000015","Nodes","15",21.000000,60.268254,"DDS demands","Known Flow",384924.490897,94803.108007,,0.000000,,,,-2.180000,,,,-1.949395,-2.180000,,"",,,,"D1 PROFILE",,,
"82061200000129","Nodes","129",21.000000,48.847516,"DDS demands","Known Flow",386456.156314,97684.001791,,0.000000,,,,-2.039999,,,,-1.824204,-2.039999,,"",,,,"D1 PROFILE",,,
"82061200001020","Nodes","1020",21.000000,50.231069,"DDS demands","Known Flow",380209.286081,97701.895543,,0.000000,,-2.880000,,-6.040000,,,,-7.976424,-8.920000,,"",,"C2 PROFILE",,"D1 PROFILE",,,
"82061200001004","Nodes","1004",21.000000,53.644096,"DDS demands","Known Flow",380258.583628,97496.311740,,0.000000,,,,-4.369999,,,,-3.907732,-4.369999,,"",,,,"D1 PROFILE",,,
"82061200001015","Nodes","P00031528, CHAPEL ST, HOPSFIELD,  42.83",39.099998,45.377238,"CSEP DDS Matched","Known Flow",380132.172593,97533.332750,,0.000000,,,,-6.170000,-23.389999,,,-26.433080,-29.559999,,"",,,,"D1 PROFILE","DC PROFILE",,
"82061200001033","Nodes","1033",21.000000,42.560188,"DDS demands","Known Flow",380147.752597,98018.451882,,0.000000,,,,-6.679999,,,,-5.973375,-6.679999,,"",,,,"D1 PROFILE",,,
"82061200001040","Nodes","1040",21.000000,41.731813,"DDS demands","Known Flow",380226.467619,98054.401892,,0.000000,,,,-4.119999,,,,-3.684177,-4.119999,,"",,,,"D1 PROFILE",,,
"82061200001026","Nodes","1026",21.000000,43.161035,"DDS demands","Known Flow",380277.210633,97696.913794,,0.000000,,,,-1.649999,,,,-1.475459,-1.649999,,"",,,,"D1 PROFILE",,,
"82061200002234","Nodes","2234",21.000000,45.134981,"Default Known Flow Node","Known Flow",380247.109588,97863.366945,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200001047","Nodes","1047",21.000000,40.721037,"DDS demands","Known Flow",380224.630618,98184.586927,,0.000000,,,,-5.599999,,,,-5.007620,-5.599999,,"",,,,"D1 PROFILE",,,
"82061200000010","Nodes","THE RINGS, BLANDFORD HILL",21.000000,64.999998,"Default Known Pressure Node","Known Pressure",380827.078782,97769.435814,,999998.967025,,,,,,,,13.127118,14.680000,,"",,,,,,,
"82061200001049","Nodes","1049",21.000000,64.641583,"DDS demands","Known Flow",380864.159792,97799.450822,,0.000000,,,,-7.949999,,,,-7.109032,-7.949999,,"",,,,"D1 PROFILE",,,
"82061200001050","Nodes","1050",21.000000,64.339475,"DDS demands","Known Flow",380949.992816,97917.790854,,0.000000,,,,-6.730000,,,,-6.018086,-6.730000,,"",,,,"D1 PROFILE",,,
"82061200000070","Nodes","70",21.000000,41.281791,"DDS demands","Known Flow",383924.941625,95052.655075,,0.000000,,,,-2.369999,,,,-2.119296,-2.369999,,"",,,,"D1 PROFILE",,,
"82061200000038","Nodes","38",21.000000,40.374310,"DDS demands","Known Flow",384642.841821,94397.449896,,0.000000,,,,-7.510000,,,,-6.715576,-7.510000,,"",,,,"D1 PROFILE",,,
"82061200000030","Nodes","30",21.000000,45.073444,"DDS demands","Known Flow",384753.988851,94648.235965,,0.000000,,,,-3.229999,,-12.899999,,-14.423734,-16.129999,,"",,,,"D1 PROFILE",,"I2 PROFILE",
"82061200000046","Nodes","46",21.000000,32.205519,"DDS demands","Known Flow",384539.610793,94107.065817,,0.000000,,,,-5.489999,,,,-4.909256,-5.489999,,"",,,,"D1 PROFILE",,,
"82061200000049","Nodes","49",21.000000,32.460366,"DDS demands","Known Flow",384583.210804,94010.777791,,0.000000,,,,-1.450000,,,,-1.296616,-1.450000,,"",,,,"D1 PROFILE",,,
"82061200000040","Nodes","40",21.000000,39.550028,"DDS demands","Known Flow",384796.490862,94470.807916,,0.000000,,,,-4.060000,,,,-3.630524,-4.060000,,"",,,,"D1 PROFILE",,,
"82061200000071","Nodes","71",21.000000,31.214349,"DDS demands","Known Flow",384751.942850,94192.745841,,0.000000,,,,-1.230000,,,,-1.099888,-1.230000,,"",,,,"D1 PROFILE",,,
"82061200000037","Nodes","37",21.000000,40.528281,"DDS demands","Known Flow",384649.898823,94463.831915,,0.000000,,,,-8.729999,,,,-7.806521,-8.729999,,"",,,,"D1 PROFILE",,,
"82061200000055","Nodes","55",21.000000,50.981871,"DDS demands","Known Flow",384271.280720,94897.050032,,0.000000,,,,-2.440000,,,,-2.181891,-2.440000,,"",,,,"D1 PROFILE",,,
"82061200000062","Nodes","62",21.000000,50.572350,"DDS demands","Known Flow",384577.012803,95116.387092,,0.000000,,,,-3.729999,,,,-3.335432,-3.729999,,"",,,,"D1 PROFILE",,,
"82061200000058","Nodes","58",21.000000,50.342262,"DDS demands","Known Flow",384578.541803,95004.515062,,0.000000,,,,-11.989999,,,,-10.721671,-11.989999,,"",,,,"D1 PROFILE",,,
"82061200000051","Nodes","51",21.000000,51.551461,"DDS demands","Known Flow",384363.660745,94867.849024,,0.000000,,,,-12.149999,,,,-10.864747,-12.149999,,"",,,,"D1 PROFILE",,,
"82061200000025","Nodes","25",21.000000,52.402004,"DDS demands","Known Flow",384554.236797,94740.984990,,0.000000,,,,-9.249999,,,,-8.271515,-9.249999,,"",,,,"D1 PROFILE",,,
"82061200000027","Nodes","27",21.000000,47.403996,"DDS demands","Known Flow",384806.983865,94749.260992,,0.000000,,,,-0.720000,,,,-0.643836,-0.720000,,"",,,,"D1 PROFILE",,,
"82061200000052","Nodes","52",21.000000,51.413634,"DDS demands","Known Flow",384301.355728,94855.195021,,0.000000,,,,-4.150000,,,,-3.711004,-4.150000,,"",,,,"D1 PROFILE",,,
"82061200000064","Nodes","64",21.000000,47.858168,"DDS demands","Known Flow",384443.815766,94884.981029,,0.000000,,,,-11.470000,,,,-10.256680,-11.470000,,"",,,,"D1 PROFILE",,,
"82061200000074","Nodes","74",21.000000,49.121182,"DDS demands","Known Flow",384722.664842,94764.082996,,0.000000,-3.989999,,,,,,,-3.567929,-3.989999,,"","C1 PROFILE",,,,,,
"82061200000072","Nodes","72",21.000000,67.405060,"DDS demands","Known Flow",385135.402955,95164.083105,,0.000000,-1.370000,,,,,-0.079999,,-1.296616,-1.450000,,"","C1 PROFILE",,,,,"I2 PROFILE",
"82061200000105","Nodes","105",21.000000,49.175277,"DDS demands","Known Flow",386036.956200,97703.813796,,0.000000,,,,-2.409999,,,,-2.155065,-2.409999,,"",,,,"D1 PROFILE",,,
"82061200000107","Nodes","107",21.000000,47.891899,"DDS demands","Known Flow",386045.589202,97585.959764,,0.000000,,,,-5.249999,,,,-4.694643,-5.249999,,"",,,,"D1 PROFILE",,,
"82061200000109","Nodes","109",21.000000,46.837780,"DDS demands","Known Flow",385653.090096,97762.202812,,0.000000,,,,-3.099999,,,,-2.772075,-3.099999,,"",,,,"D1 PROFILE",,,
"82061200000104","Nodes","104",21.000000,49.158407,"DDS demands","Known Flow",386008.127192,97669.606787,,0.000000,,,,-3.240000,,,,-2.897266,-3.240000,,"",,,,"D1 PROFILE",,,
"82061200000124","Nodes","124",21.000000,56.735757,"DDS demands","Known Flow",386273.522264,97485.766737,,0.000000,,,,-5.219999,,,,-4.667817,-5.219999,,"",,,,"D1 PROFILE",,,
"82061200000128","Nodes","128",21.000000,48.737444,"DDS demands","Known Flow",386437.866309,97625.180775,,0.000000,,,,-5.110000,,,,-4.569453,-5.110000,,"",,,,"D1 PROFILE",,,
"82061200000117","Nodes","117",21.000000,47.930233,"DDS demands","Known Flow",386280.225266,97817.435827,,0.000000,,,,-5.119999,,,,-4.578395,-5.119999,,"",,,,"D1 PROFILE",,,
"82061200000115","Nodes","115",21.000000,49.408595,"DDS demands","Known Flow",386154.587232,97918.273855,,0.000000,,,,-3.000000,,,,-2.682653,-3.000000,,"",,,,"D1 PROFILE",,,
"82061200000113","Nodes","113",21.000000,49.119575,"DDS demands","Known Flow",386137.098227,97849.335836,,0.000000,,,-4.579999,-5.810000,,,,-9.290924,-10.390000,,"",,,"C4 PROFILE","D1 PROFILE",,,
"82061200000118","Nodes","118",21.000000,45.552483,"DDS demands","Known Flow",386388.308296,97891.112847,,0.000000,,,,-7.199999,,,,-6.438368,-7.199999,,"",,,,"D1 PROFILE",,,
"82061200000120","Nodes","120",21.000000,45.558072,"DDS demands","Known Flow",386234.567254,97937.490860,,0.000000,,,,-7.099999,,,,-6.348946,-7.099999,,"",,,,"D1 PROFILE",,,
"82061200000122","Nodes","122",21.000000,49.235729,"DDS demands","Known Flow",386296.802271,97675.489788,,0.000000,,,,-8.100000,,,,-7.243165,-8.100000,,"",,,,"D1 PROFILE",,,
"82061200001008","Nodes","1008",21.000000,38.139607,"DDS demands","Known Flow",380603.829722,97314.735690,,0.000000,,,,-8.819999,,,,-7.887001,-8.819999,,"",,,,"D1 PROFILE",,,
"82061200001011","Nodes","1011",21.000000,38.056815,"DDS demands","Known Flow",380646.280733,97320.964692,,0.000000,,,,-5.480000,,,,-4.900314,-5.480000,,"",,,,"D1 PROFILE",,,
"82061200001000","Nodes","1000",21.000000,59.897927,"DDS demands","Known Flow",380382.227661,97605.578769,,0.000000,,,,-4.570000,,,,-4.086576,-4.570000,,"",,,,"D1 PROFILE",,,
"82061200001012","Nodes","1012",21.000000,37.144267,"DDS demands","Known Flow",380650.835734,97254.122674,,0.000000,,,,-0.750000,,,,-0.670663,-0.750000,,"",,,,"D1 PROFILE",,,
"82061200001005","Nodes","1005",21.000000,50.993366,"DDS demands","Known Flow",380260.726628,97386.789710,,0.000000,,,,-1.760000,,,,-1.573823,-1.760000,,"",,,,"D1 PROFILE",,,
"82061200001001","Nodes","1001",21.000000,58.897528,"DDS demands","Known Flow",380305.205640,97634.405777,,0.000000,,,,-3.270000,,,,-2.924092,-3.270000,,"",,,,"D1 PROFILE",,,
"82061200001009","Nodes","1009",21.000000,36.591189,"DDS demands","Known Flow",380521.278699,97220.432665,,0.000000,,,,-9.039999,,,,-8.083729,-9.039999,,"",,,,"D1 PROFILE",,,
"82061200001006","Nodes","1006",21.000000,47.255734,"DDS demands","Known Flow",380404.041667,97293.544685,,0.000000,,,,-4.139999,,,,-3.702062,-4.139999,,"",,,,"D1 PROFILE",,,
"82061200002501","Nodes","2501",21.000000,51.061429,"Default Known Flow Node","Known Flow",380195.710170,97625.498895,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200000060","Nodes","P07115134, NORTH STREET, 19.48",24.000000,61.843997,"CSEP DDS Matched","Known Flow",384915.785271,94913.592427,,0.000000,,,,,-19.479999,,,-17.419363,-19.479999,,"",,,,,"DC PROFILE",,
"82061200002505","Nodes","2505",21.000000,49.454224,"DDS demands","Known Flow",386055.127447,97641.997488,,0.000000,,,,-1.059999,,,,-0.947870,-1.059999,,"",,,,"D1 PROFILE",,,
"82061200002502","Nodes","2502",21.000000,48.816484,"Default Known Flow Node","Known Flow",386419.823325,97669.409917,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002246","Nodes","2246",21.000000,42.637432,"Default Known Flow Node","Known Flow",380349.245652,98152.918918,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002251","Nodes","2251",21.000000,50.119797,"Default Known Flow Node","Known Flow",386182.946059,97709.210191,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002500","Nodes","2500",21.000000,59.738429,"Default Known Flow Node","Known Flow",380317.386518,97596.124821,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002503","Nodes","2503",21.000000,47.431160,"Default Known Flow Node","Known Flow",384360.702797,95052.352458,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002504","Nodes","2504",21.000000,49.916434,"Default Known Flow Node","Known Flow",386151.890373,97762.057987,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200000067","Nodes","67",21.000000,43.946461,"DDS demands","Known Flow",384143.560002,94996.627981,,0.000000,,,,-2.959999,,,,-2.646885,-2.959999,,"",,,,"D1 PROFILE",,,
"82061200002247","Nodes","2247",21.000000,43.048749,"Default Known Flow Node","Known Flow",380313.476377,98039.129389,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200000001","Nodes","NORTH STREET DG, Site ID 8112",21.000000,69.999999,"Default Known Pressure Node","Known Pressure",385127.989099,95262.285906,,4239.999973,,,,,,,,421.149808,470.970013,,"",,,,,,,
