"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"82226800000113","Nodes",,21.000000,21.529230,"Default Known Flow Node","Known Flow",390377.318381,108818.821821,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000040","Nodes","40",21.000000,22.640380,"DDS demands","Known Flow",390460.270404,108777.067809,,0.000000,,,,,-11.079999,,,-9.907934,-11.079999,,"",,,,,"D1 PROFILE",,
"82226800000042","Nodes","42",21.000000,21.514402,"DDS demands","Known Flow",390460.053404,108833.383825,,0.000000,,,,,-3.520000,,,-3.147647,-3.520000,,"",,,,,"D1 PROFILE",,
"82226800000022","Nodes","22",21.000000,39.237999,"DDS demands","Known Flow",390778.681490,109502.785007,,0.000000,,,,,-3.769999,,,-3.371201,-3.769999,,"",,,,,"D1 PROFILE",,
"82226800000036","Nodes","36",21.000000,27.269357,"DDS demands","Known Flow",390479.628409,108974.420863,,0.000000,,,,,-3.319999,,,-2.968803,-3.319999,,"",,,,,"D1 PROFILE",,
"82226800000034","Nodes","34",21.000000,22.486246,"DDS demands","Known Flow",390488.909411,108874.962836,,0.000000,,,,,-11.709999,,,-10.471291,-11.709999,,"",,,,,"D1 PROFILE",,
"82226800000031","Nodes","31",21.000000,34.204702,"DDS demands","Known Flow",390559.875431,109061.657887,,0.000000,,,,,-7.080000,,,-6.331062,-7.080000,,"",,,,,"D1 PROFILE",,
"82226800000043","Nodes","43",21.000000,21.541645,"DDS demands","Known Flow",390401.614388,108838.768826,,0.000000,,,,,-1.690000,,,-1.511228,-1.690000,,"",,,,,"D1 PROFILE",,
"82226800000044","Nodes","44",21.000000,21.523807,"DDS demands","Known Flow",390382.082382,108865.829833,,0.000000,,,,,-2.660000,,,-2.378619,-2.660000,,"",,,,,"D1 PROFILE",,
"82226800000030","Nodes","30",21.000000,34.743569,"DDS demands","Known Flow",390587.420438,109157.950913,,0.000000,,,,,-2.640000,,,-2.360735,-2.640000,,"",,,,,"D1 PROFILE",,
"82226800000005","Nodes","Salisbury Road DG, Constant/Seasonal Settings, Site ID 3532",21.000000,39.000000,"Default Known Pressure Node","Known Pressure",390633.052451,109163.427914,,699.999971,,,,,,,,359.028492,401.499992,,"",,,,,,,
"82226800000050","Nodes","50",21.000000,37.407240,"DDS demands","Known Flow",390856.355511,109400.505979,,0.000000,,,,,-9.300000,,,-8.316226,-9.300000,,"",,,,,"D1 PROFILE",,
